EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,TotalPoss,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PlusMinus,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Clear Path Fouls,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Fg3aBlocked,Corner3Assists,OffThreePtRebounds,FTOffRebounds,BadPassOutOfBoundsTurnovers,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3FGM,PenaltyFG3M,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,PenaltyArc3Accuracy,PtsUnassisted3s,Technical Free Throw Trips,StepOutOfBoundsTurnovers,PenaltyCorner3FGM,PenaltyCorner3FGA,Loose Ball Fouls,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LongMidRangePctBlocked,Defensive 3 Seconds Violations,HeaveAttempts,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,OffensiveGoaltends,BlockedLongMidRange,DefensiveGoaltends,3pt And 1 Free Throw Trips,BlockedCorner3,Corner3PctBlocked,team_id,year,season,team_vs
101115-101142-1885-200770-977,1610612747,"Andrew Bynum, Ronny Turiaf, Lamar Odom, Jordan Farmar, Kobe Bryant","Bynum, Turiaf, Odom, Farmar, Bryant",101115-101142-1885-200770-977,LAL,208.0,1,3.0,6.0,5.0,11.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,5.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,5.0,0.5,0.5,0.6666666666666666,0.5,0.5,0.25,0.3333333333333333,1.0,0.5,0.5,1.0,76.15384615384615,20.5,17.0,20.5,14.6,0.25,0.5,1.0,1.0,0.5,0.25,0.5,0.4337375,0.2,0.25,12.233333333333334,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2008,2007-08,False
101115-101142-1885-965-977,1610612747,"Andrew Bynum, Ronny Turiaf, Lamar Odom, Derek Fisher, Kobe Bryant","Bynum, Turiaf, Odom, Fisher, Bryant",101115-101142-1885-965-977,LAL,2353.0,8,39.0,77.0,76.0,153.0,22.0,6.0,18.0,7.0,24.0,51.0,7.0,19.0,73.0,83.0,30.0,18.0,7.0,1.0,15.0,17.0,4.0,36.0,21.0,29.0,40.0,7.0,20.0,12.0,17.0,19.0,1.0,24.0,9.0,63.0,0.625,0.6818181818181818,0.47058823529411764,0.46551724137931033,0.5289855072463768,0.1206896551724138,0.0196078431372549,0.045454545454545456,0.75,0.7941176470588235,0.8333333333333334,93.63365915852103,15.077922077922079,15.68421052631579,14.233766233766234,14.881578947368421,0.3793103448275862,0.3103448275862069,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.1206896551724138,0.5,0.4928896551724138,0.13846153846153847,0.15517241379310345,9.241176470588236,25.599999999999998,-10.0,20.0,23.0,9.0,15.0,3.0,5.0,5.0,6.0,3.0,11.0,2.0,1.0,2.0,2.0,2.0,3.0,7.0,1.0,2.0,1.0,10.0,6.0,10.0,2.0,9.0,21.0,6.0,4.0,2.0,2.0,2.0,10.0,1.0,11.0,6.0,2.0,11.0,1.0,5.0,3.0,2.0,13.0,6.0,2.0,7.0,2.0,2.0,5.0,1.0,1.0,1.0,2.0,4.0,4.0,2.0,2.0,4.0,1.0,1.0,21.0,20.0,4.0,1.0,0.2857142857142857,0.5,0.2857142857142857,0.42857142857142855,0.6,0.5,0.5,0.5,0.5833333333333334,0.65,1.0,0.4230769230769231,1.0,0.36666666666666664,0.2857142857142857,0.625,0.36363636363636365,0.5,0.75,1.0,1.0,0.034482758620689655,0.25,0.6818181818181818,0.7142857142857143,0.6666666666666666,0.1896551724137931,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.2857142857142857,0.2857142857142857,1.0,0.5555555555555556,0.6,0.3333333333333333,0.2222222222222222,0.5,1.0,0.5,0.8333333333333334,0.16666666666666666,0.2857142857142857,0.5401222222222223,0.5564333333333333,0.136986301369863,0.2876712328767123,0.2597402597402597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2008,2007-08,False
101115-101142-200770-201159-2772,1610612747,"Andrew Bynum, Ronny Turiaf, Jordan Farmar, Javaris Crittenton, Trevor Ariza","Bynum, Turiaf, Farmar, Crittenton, Ariza",101115-101142-200770-201159-2772,LAL,43.0,1,1.0,1.0,2.0,3.0,,,1.0,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,100.46511627906976,22.0,10.5,22.0,10.5,,1.0,,,,,,0.3739,,,20.4,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3739,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2008,2007-08,False
101115-101142-200770-201207-2575,1610612747,"Andrew Bynum, Ronny Turiaf, Jordan Farmar, Coby Karl, Luke Walton","Bynum, Turiaf, Farmar, Karl, Walton",101115-101142-200770-201207-2575,LAL,2.0,1,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2008,2007-08,False
101115-101142-200770-2209-2230,1610612747,"Andrew Bynum, Ronny Turiaf, Jordan Farmar, Vladimir Radmanovic, Maurice Evans","Bynum, Turiaf, Farmar, Radmanovic, Evans",101115-101142-200770-2209-2230,LAL,35.0,1,1.0,1.0,1.0,2.0,2.0,,,,,2.0,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,82.28571428571428,16.0,19.0,12.0,19.0,1.0,,,,,,1.0,0.60015,,,,,-2.0,1.0,,1.0,,,1.0,,2.0,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.5,,0.5,0.5,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,0.5728,0.60015,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2008,2007-08,False
101115-101142-200770-2209-2756,1610612747,"Andrew Bynum, Ronny Turiaf, Jordan Farmar, Vladimir Radmanovic, Sasha Vujacic","Bynum, Turiaf, Farmar, Radmanovic, Vujacic",101115-101142-200770-2209-2756,LAL,352.0,1,6.0,10.0,9.0,19.0,1.0,3.0,3.0,1.0,5.0,6.0,3.0,4.0,17.0,11.0,8.0,2.0,1.0,1.0,4.0,5.0,3.0,11.0,2.0,2.0,5.0,1.0,2.0,2.0,3.0,4.0,,5.0,3.0,14.0,0.8,0.8,0.8333333333333334,0.7222222222222222,0.7727272727272727,0.3333333333333333,0.16666666666666666,,0.3333333333333333,0.2857142857142857,,77.72727272727273,17.3,19.88888888888889,14.4,14.88888888888889,0.1111111111111111,0.3333333333333333,1.0,1.0,1.0,0.1111111111111111,0.4444444444444444,0.4798777777777778,0.2727272727272727,0.375,10.533333333333333,24.400000000000002,6.0,,,2.0,1.0,,,,,1.0,2.0,,,,,1.0,,1.0,1.0,2.0,,3.0,,,,,,3.0,,,1.0,,,1.0,,,,3.0,,1.0,1.0,,1.0,,,1.0,,,,,,,1.0,,2.0,1.0,1.0,2.0,1.0,,,,,1.0,0.3333333333333333,0.5,0.3333333333333333,,,0.5,,0.5,,0.5,,,,0.6666666666666666,,,,1.0,,,,,0.5,1.0,1.0,,0.2222222222222222,0.5,1.0,1.0,,,,,,,,,,,,,,0.435425,,0.17647058823529413,,,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,0.2222222222222222,0.5,0.5,1.0,0.6666666666666666,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2008,2007-08,False
101115-101142-200770-2209-977,1610612747,"Andrew Bynum, Ronny Turiaf, Jordan Farmar, Vladimir Radmanovic, Kobe Bryant","Bynum, Turiaf, Farmar, Radmanovic, Bryant",101115-101142-200770-2209-977,LAL,475.0,2,8.0,18.0,16.0,34.0,4.0,1.0,2.0,4.0,6.0,10.0,5.0,1.0,19.0,14.0,8.0,4.0,4.0,1.0,4.0,6.0,1.0,14.0,3.0,6.0,7.0,2.0,5.0,,3.0,1.0,,1.0,1.0,19.0,0.6666666666666666,0.6666666666666666,0.6,0.6,0.6333333333333333,0.3333333333333333,0.1,0.25,1.0,1.0,1.0,103.07368421052631,14.277777777777779,13.625,14.277777777777779,13.625,0.26666666666666666,0.13333333333333333,0.5,0.5,1.0,0.26666666666666666,0.6,0.4953333333333333,0.06666666666666667,0.1,7.209999999999999,24.8,5.0,5.0,6.0,,3.0,,,1.0,1.0,2.0,4.0,2.0,,,1.0,2.0,,,,,,,3.0,3.0,1.0,,9.0,6.0,,2.0,2.0,2.0,2.0,1.0,1.0,3.0,,1.0,,1.0,,1.0,3.0,2.0,,1.0,,,1.0,,,,1.0,,1.0,1.0,,1.0,1.0,,9.0,5.0,,1.0,0.4,,0.4,,1.0,,1.125,,1.125,0.6,,0.25,1.0,0.16666666666666666,1.0,,,1.0,1.0,1.0,,,1.0,0.75,1.0,0.6666666666666666,0.26666666666666666,0.5,0.5,0.5,0.5,0.5,1.0,,,,,,,0.25,1.0,0.25,0.5,,0.48865,,0.47368421052631576,0.2777777777777778,,1.0,,,,,,,,,,,,,,,0.06666666666666667,,,,,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1610612747,2008,2007-08,False
101115-101142-200770-2230-977,1610612747,"Andrew Bynum, Ronny Turiaf, Jordan Farmar, Maurice Evans, Kobe Bryant","Bynum, Turiaf, Farmar, Evans, Bryant",101115-101142-200770-2230-977,LAL,76.0,1,1.0,3.0,4.0,7.0,,1.0,2.0,,1.0,2.0,,,2.0,4.0,2.0,,,,1.0,1.0,1.0,2.0,,,,,1.0,1.0,2.0,,,,,2.0,1.0,1.0,0.5,0.5,0.5,,,,,,,132.63157894736844,10.0,11.5,10.0,11.5,,1.0,0.5,0.5,1.0,,,0.4286,,,20.2,,-2.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,2.0,,,,,,,,,,,,,2.0,,2.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,2.0,3.0,,,,,,,0.5,,0.5,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4286,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2008,2007-08,False
101115-101142-200770-2575-2756,1610612747,"Andrew Bynum, Ronny Turiaf, Jordan Farmar, Luke Walton, Sasha Vujacic","Bynum, Turiaf, Farmar, Walton, Vujacic",101115-101142-200770-2575-2756,LAL,327.0,2,5.0,10.0,10.0,20.0,3.0,1.0,1.0,,3.0,7.0,2.0,,9.0,14.0,6.0,,,1.0,3.0,4.0,1.0,9.0,2.0,3.0,4.0,1.0,2.0,2.0,4.0,,,,,9.0,1.0,1.0,0.42857142857142855,0.5,0.5,0.2222222222222222,0.14285714285714285,0.3333333333333333,0.4,0.5,,88.07339449541284,18.6,14.1,17.3,12.8,0.3333333333333333,0.1111111111111111,1.0,1.0,1.0,,0.5555555555555556,0.5066277777777778,,,6.114285714285714,23.45,-5.0,,,1.0,1.0,,,,,1.0,3.0,,,,,1.0,,,,,,,,,,,,3.0,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,,,1.0,,1.0,,,1.0,,,,2.0,,2.0,2.0,,,,,,1.0,0.5,,0.5,,,,,,,0.5,,0.25,1.0,0.2,,0.5,,,0.5,,1.0,,,0.3333333333333333,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,1.0,,,,,,,,,,,0.2222222222222222,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2008,2007-08,False
101115-101142-200770-2575-977,1610612747,"Andrew Bynum, Ronny Turiaf, Jordan Farmar, Luke Walton, Kobe Bryant","Bynum, Turiaf, Farmar, Walton, Bryant",101115-101142-200770-2575-977,LAL,719.0,5,12.0,23.0,24.0,47.0,10.0,1.0,3.0,2.0,11.0,17.0,2.0,3.0,28.0,27.0,8.0,14.0,2.0,1.0,4.0,4.0,,8.0,7.0,10.0,12.0,,4.0,2.0,7.0,5.0,1.0,3.0,2.0,26.0,0.36363636363636365,0.4,0.6470588235294118,0.6578947368421053,0.7,0.10526315789473684,0.058823529411764705,,0.7,0.7692307692307693,1.0,94.13073713490961,15.08695652173913,15.5,14.956521739130435,15.291666666666666,0.5263157894736842,0.15789473684210525,0.3333333333333333,0.3333333333333333,,0.10526315789473684,0.631578947368421,0.5143052631578948,0.1,0.1111111111111111,5.2,25.95,1.0,15.0,13.0,2.0,8.0,1.0,1.0,5.0,6.0,2.0,4.0,1.0,,,1.0,1.0,1.0,1.0,,,,2.0,6.0,9.0,1.0,3.0,18.0,,2.0,1.0,,,3.0,1.0,1.0,3.0,,2.0,1.0,,,,4.0,3.0,,1.0,,1.0,3.0,,,,1.0,,1.0,1.0,,1.0,,,18.0,15.0,,,0.5,,0.5,1.0,0.6666666666666666,1.0,0.75,1.0,0.8181818181818182,1.0,,0.16666666666666666,1.0,0.2857142857142857,0.5,,,,1.0,1.0,,0.2,,0.8,0.8,0.375,0.21052631578947367,0.5,0.6666666666666666,0.5,0.5,1.0,,1.0,1.0,,,,,0.6,0.8333333333333334,0.1,0.5,0.5618,0.5186,0.07142857142857142,0.6428571428571429,0.6521739130434783,,,,,1.0,,1.0,,,0.5,0.25,0.5,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,1610612747,2008,2007-08,False
