EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,Fg3aBlocked,FTOffRebounds,3SecondViolations,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,Clear Path Fouls,PenaltyCorner3Accuracy,Blocked3s,BlockedCorner3,StepOutOfBoundsTurnovers,OffensiveGoaltends,HeaveAttempts,BlockedArc3,Corner3PctBlocked,team_id,year,season,team_vs
200789-2400-2544-2562-980,1610612739,"Daniel Gibson, Drew Gooden, LeBron James, Sasha Pavlovic, Zydrunas Ilgauskas","Gibson, Gooden, James, Pavlovic, Ilgauskas",200789-2400-2544-2562-980,CLE,12898.0,17,215.0,-39.0,411.0,413.0,39.0,60.0,40.0,824.0,63.0,131.0,9.0,25.0,6.0,11.0,33.0,72.0,42.0,100.0,5.0,19.0,1.0,1.0,21.0,47.0,2.0,4.0,4.0,10.0,138.0,303.0,26.0,66.0,78.0,432.0,471.0,12.0,35.0,2.0,5.0,9.0,39.0,12.0,22.0,4.0,11.0,9.0,45.0,152.0,124.0,57.0,21.0,10.0,47.0,21.0,26.0,76.0,19.0,95.0,14.0,5.0,43.0,13.0,20.0,209.0,6.0,48.0,34.0,94.0,8.0,136.0,54.0,190.0,11.0,32.0,23.0,9.0,37.0,2.0,24.0,17.0,2.0,13.0,6.0,54.0,6.0,4.0,55.0,82.0,5.0,3.0,93.0,3.0,8.0,103.0,10.0,1.0,2.0,51.0,1.0,4.0,18.0,13.0,1.0,4.0,18.0,12.0,2.0,4.0,393.0,45.0,39.0,3.0,4.0,0.5507246376811594,0.5714285714285714,0.7307692307692307,0.3939393939393939,0.4,0.36363636363636365,0.3939393939393939,0.45544554455445546,0.34285714285714286,0.5454545454545454,0.4796747967479675,0.375,0.5454545454545454,0.5193236714975845,0.4148936170212766,0.5625,0.17886178861788618,0.0858085808580858,0.16030534351145037,0.06944444444444445,0.6851851851851852,1.0,0.6762589928057554,0.2926829268292683,0.7727272727272727,0.15384615384615385,0.6994535519125683,0.2660098522167488,0.36764705882352944,0.3684210526315789,0.15517241379310345,0.24,0.5306122448979592,0.7586206896551724,0.7540983606557377,0.7647058823529411,0.8,0.06179775280898876,91.99565824158785,0.6666666666666666,15.608272506082725,15.697336561743342,14.858880778588809,15.05084745762712,0.35501355013550134,0.48091603053435117,0.5727272727272728,0.6825396825396826,0.1951219512195122,0.4583333333333333,0.4925373134328358,0.3939393939393939,0.27100271002710025,0.42,0.42,0.47619047619047616,0.051490514905149054,0.2631578947368421,0.2631578947368421,1.0,0.12737127371273713,0.44680851063829785,0.44680851063829785,0.6666666666666666,0.625,0.36,0.2222222222222222,0.025,0.1,0.5,1.0,0.3333333333333333,0.5454545454545454,0.030303030303030304,0.30303030303030304,0.4,0.5338753387533876,0.44680851063829785,0.5203161246612465,0.5415391891891892,0.5501969696969697,0.12682926829268293,0.14825581395348839,0.015151515151515152,0.09027777777777778,0.10416666666666667,8.561716171617162,24.680303030303033,0.0948905109489051,,,,,,,,,,,,,,,,,,,,,,1610612739,2008,2007-08,True
1716-2400-2544-2562-980,1610612739,"Larry Hughes, Drew Gooden, LeBron James, Sasha Pavlovic, Zydrunas Ilgauskas","Hughes, Gooden, James, Pavlovic, Ilgauskas",1716-2400-2544-2562-980,CLE,11764.0,15,196.0,7.0,379.0,382.0,40.0,32.0,42.0,761.0,66.0,114.0,11.0,19.0,7.0,9.0,28.0,71.0,41.0,103.0,11.0,20.0,1.0,1.0,10.0,35.0,1.0,3.0,1.0,6.0,135.0,288.0,21.0,55.0,55.0,388.0,381.0,16.0,37.0,2.0,4.0,8.0,46.0,13.0,28.0,1.0,7.0,11.0,40.0,156.0,114.0,60.0,3.0,14.0,35.0,10.0,21.0,78.0,20.0,98.0,9.0,11.0,41.0,13.0,24.0,216.0,5.0,42.0,19.0,109.0,6.0,134.0,49.0,183.0,5.0,33.0,17.0,16.0,34.0,5.0,18.0,18.0,1.0,16.0,7.0,52.0,5.0,4.0,40.0,65.0,4.0,1.0,82.0,3.0,11.0,85.0,12.0,,1.0,43.0,,5.0,13.0,7.0,1.0,5.0,13.0,7.0,3.0,1.0,342.0,40.0,40.0,2.0,4.0,0.5777777777777777,0.609375,0.9523809523809523,0.38181818181818183,0.5,0.14285714285714285,0.38181818181818183,0.46875,0.43243243243243246,0.4642857142857143,0.48542274052478135,0.4634146341463415,0.4142857142857143,0.5105540897097626,0.5111111111111111,0.47619047619047616,0.16034985422740525,0.07291666666666667,0.11403508771929824,0.09859154929577464,0.6538461538461539,0.6,0.68125,0.27450980392156865,0.76,0.15151515151515152,0.6918918918918919,0.25268817204301075,0.4791666666666667,0.20930232558139536,0.16129032258064516,0.08333333333333333,0.4444444444444444,0.775,0.7733333333333333,0.7777777777777778,0.7142857142857143,0.03048780487804878,93.15198911934716,0.5384615384615384,15.601583113456464,15.31675392670157,14.767810026385224,14.384816753926701,0.3323615160349854,0.5789473684210527,0.6534653465346535,0.6212121212121212,0.20699708454810495,0.39436619718309857,0.4375,0.4642857142857143,0.30029154518950435,0.39805825242718446,0.4019607843137255,0.5853658536585366,0.05830903790087463,0.55,0.55,1.0,0.10204081632653061,0.2857142857142857,0.29411764705882354,0.9,0.4634146341463415,0.5789473684210527,0.18181818181818182,0.024390243902439025,0.07317073170731707,0.3333333333333333,,0.2571428571428571,0.7777777777777778,0.02857142857142857,0.17142857142857143,0.16666666666666666,0.49271137026239065,0.2857142857142857,0.5190916909620992,0.501903947368421,0.5040885714285714,0.11497326203208556,0.13479623824451412,,0.11855670103092783,0.10309278350515463,8.924652777777778,24.741818181818182,0.10554089709762533,1.0,1.0,2.0,1.0,0.01818181818181818,0.009708737864077669,0.02857142857142857,0.13333333333333333,0.3333333333333333,1.0,1.0,,,,,,,,,,,1610612739,2008,2007-08,True
1716-200789-2400-2544-980,1610612739,"Larry Hughes, Daniel Gibson, Drew Gooden, LeBron James, Zydrunas Ilgauskas","Hughes, Gibson, Gooden, James, Ilgauskas",1716-200789-2400-2544-980,CLE,10876.0,23,181.0,-2.0,337.0,341.0,80.0,59.0,29.0,678.0,53.0,89.0,5.0,14.0,5.0,12.0,24.0,59.0,33.0,69.0,9.0,23.0,4.0,5.0,16.0,55.0,,,4.0,20.0,110.0,217.0,25.0,78.0,64.0,359.0,361.0,8.0,24.0,1.0,4.0,7.0,26.0,17.0,43.0,6.0,25.0,22.0,74.0,114.0,106.0,57.0,18.0,6.0,55.0,16.0,16.0,57.0,19.0,76.0,11.0,8.0,30.0,11.0,16.0,171.0,11.0,26.0,22.0,85.0,11.0,118.0,37.0,155.0,5.0,27.0,17.0,10.0,19.0,10.0,10.0,21.0,2.0,9.0,2.0,40.0,4.0,5.0,36.0,63.0,1.0,3.0,79.0,5.0,12.0,86.0,7.0,,3.0,37.0,,8.0,10.0,8.0,,2.0,10.0,3.0,2.0,1.0,333.0,74.0,80.0,6.0,8.0,0.5181818181818182,0.5327102803738317,0.76,0.32051282051282054,0.25,0.24,0.32051282051282054,0.5069124423963134,0.3333333333333333,0.3953488372093023,0.5,0.3392857142857143,0.38235294117647056,0.5345345345345346,0.3939393939393939,0.44047619047619047,0.26440677966101694,0.07373271889400922,0.1348314606741573,0.05084745762711865,0.475,0.8461538461538461,0.6589147286821705,0.24528301886792453,0.7096774193548387,0.21153846153846154,0.66875,0.23417721518987342,0.3142857142857143,0.22857142857142856,0.19444444444444445,0.21052631578947367,0.41935483870967744,0.6842105263157895,0.7666666666666667,0.7,0.7272727272727273,0.035211267605633804,89.76829716807649,0.3,16.05637982195846,16.026392961876834,15.219584569732937,15.17008797653959,0.3016949152542373,0.5955056179775281,0.6883116883116883,0.5660377358490566,0.2,0.4067796610169492,0.42857142857142855,0.4583333333333333,0.23389830508474577,0.4782608695652174,0.4852941176470588,0.48484848484848486,0.07796610169491526,0.391304347826087,0.391304347826087,0.8888888888888888,0.1864406779661017,0.2909090909090909,0.2909090909090909,0.6875,0.5,0.35714285714285715,0.4,0.14285714285714285,,,,0.17647058823529413,0.4166666666666667,0.07352941176470588,0.29411764705882354,0.2,0.5661016949152542,0.2909090909090909,0.5082374576271186,0.5294309523809524,0.4673544117647059,0.11384615384615385,0.14979757085020243,,0.07242339832869081,0.20612813370473537,8.668202764976959,24.847435897435897,0.23738872403560832,1.0,,,1.0,,0.014492753623188406,,,0.21428571428571427,0.25,,2.0,1.0,0.4,,,,,,,,1610612739,2008,2007-08,True
1112-2484-2544-2753-980,1610612739,"Ben Wallace, Devin Brown, LeBron James, Delonte West, Zydrunas Ilgauskas","Wallace, Brown, James, West, Ilgauskas",1112-2484-2544-2753-980,CLE,7286.0,9,121.0,1.0,226.0,228.0,30.0,33.0,21.0,454.0,37.0,66.0,3.0,8.0,6.0,9.0,11.0,30.0,29.0,60.0,7.0,18.0,1.0,6.0,16.0,33.0,2.0,2.0,1.0,5.0,77.0,156.0,23.0,51.0,22.0,245.0,244.0,5.0,14.0,2.0,3.0,8.0,24.0,9.0,15.0,5.0,11.0,9.0,42.0,96.0,58.0,60.0,9.0,6.0,33.0,16.0,25.0,48.0,20.0,68.0,13.0,7.0,27.0,4.0,17.0,156.0,5.0,20.0,12.0,60.0,10.0,82.0,25.0,107.0,4.0,25.0,20.0,5.0,21.0,5.0,9.0,14.0,,12.0,4.0,35.0,3.0,2.0,29.0,43.0,1.0,2.0,33.0,5.0,1.0,29.0,6.0,,3.0,15.0,,1.0,13.0,10.0,,3.0,14.0,9.0,,1.0,221.0,42.0,30.0,3.0,1.0,0.6233766233766234,0.6486486486486487,0.8695652173913043,0.45098039215686275,0.6666666666666666,0.45454545454545453,0.45098039215686275,0.4935897435897436,0.35714285714285715,0.6,0.538647342995169,0.47058823529411764,0.6346153846153846,0.5599078341013825,0.5454545454545454,0.7,0.2463768115942029,0.16025641025641027,0.24242424242424243,0.23333333333333334,0.6,0.8333333333333334,0.6122448979591837,0.2564102564102564,0.5714285714285714,0.19230769230769232,0.6050420168067226,0.2403846153846154,0.3448275862068966,0.15789473684210525,0.23333333333333334,0.2,0.5172413793103449,0.6956521739130435,0.6304347826086957,0.5714285714285714,0.5714285714285714,0.05063291139240506,89.72824595113917,0.6428571428571429,15.287610619469026,16.80263157894737,14.65929203539823,15.429824561403509,0.3188405797101449,0.5606060606060606,0.74,0.7297297297297297,0.14492753623188406,0.36666666666666664,0.4782608695652174,0.36363636363636365,0.2898550724637681,0.48333333333333334,0.5,0.5862068965517241,0.08695652173913043,0.3888888888888889,0.3888888888888889,1.0,0.15942028985507245,0.48484848484848486,0.48484848484848486,0.8125,0.47058823529411764,0.375,,0.058823529411764705,0.11764705882352941,1.0,0.5,0.34615384615384615,0.6666666666666666,0.23076923076923078,0.19230769230769232,0.2,0.5652173913043478,0.48484848484848486,0.5296280193236714,0.5502533333333334,0.5431769230769231,0.06944444444444445,0.09090909090909091,,0.09795918367346938,0.17142857142857143,9.57948717948718,24.664705882352944,0.13274336283185842,,,,,,0.03333333333333333,,,0.18181818181818182,,,4.0,,0.6666666666666666,1.0,1.0,,,,,,1610612739,2008,2007-08,True
1716-1956-2400-2544-980,1610612739,"Larry Hughes, Ira Newble, Drew Gooden, LeBron James, Zydrunas Ilgauskas","Hughes, Newble, Gooden, James, Ilgauskas",1716-1956-2400-2544-980,CLE,6904.0,9,115.0,-13.0,216.0,218.0,11.0,24.0,16.0,434.0,33.0,53.0,4.0,7.0,2.0,4.0,10.0,36.0,30.0,62.0,2.0,8.0,1.0,1.0,13.0,26.0,,1.0,,1.0,73.0,151.0,15.0,34.0,40.0,231.0,244.0,8.0,13.0,1.0,2.0,2.0,21.0,3.0,5.0,1.0,2.0,2.0,11.0,82.0,64.0,39.0,6.0,6.0,26.0,13.0,11.0,41.0,13.0,54.0,11.0,2.0,19.0,3.0,19.0,121.0,4.0,14.0,20.0,52.0,4.0,76.0,18.0,94.0,2.0,11.0,8.0,3.0,14.0,3.0,8.0,14.0,3.0,6.0,5.0,28.0,1.0,4.0,22.0,39.0,1.0,1.0,43.0,1.0,2.0,51.0,3.0,,2.0,26.0,,,11.0,7.0,,4.0,11.0,4.0,1.0,2.0,210.0,11.0,11.0,3.0,,0.5616438356164384,0.5857142857142857,0.8666666666666667,0.4411764705882353,0.5,0.5,0.4411764705882353,0.48344370860927155,0.6153846153846154,0.6,0.5162162162162162,0.6333333333333333,0.6428571428571429,0.5504807692307693,0.65625,0.6875,0.1837837837837838,0.0728476821192053,0.16981132075471697,0.05555555555555555,0.5,0.8,0.5652173913043478,0.18181818181818182,0.8695652173913043,0.21052631578947367,0.6260869565217392,0.1875,0.3684210526315789,0.07692307692307693,0.15625,0.3076923076923077,0.32142857142857145,0.7,0.6590909090909091,0.7857142857142857,1.0,0.023255813953488372,90.52143684820395,0.36363636363636365,15.5,16.31192660550459,14.98611111111111,15.477064220183486,0.2864864864864865,0.6226415094339622,0.75,0.5757575757575758,0.1945945945945946,0.2777777777777778,0.29411764705882354,0.3,0.33513513513513515,0.4838709677419355,0.4838709677419355,0.6333333333333333,0.043243243243243246,0.25,0.25,1.0,0.14054054054054055,0.5,0.5,0.8461538461538461,0.4666666666666667,0.5714285714285714,0.25,0.06666666666666667,0.06666666666666667,,,0.5714285714285714,0.5,0.14285714285714285,0.14285714285714285,,0.4702702702702703,0.5,0.5034654054054054,0.5348272727272727,0.5451714285714285,0.125,0.14942528735632185,,0.09090909090909091,0.047619047619047616,10.20066225165563,25.20294117647059,0.05092592592592592,1.0,,,,,,,,,1.0,1.0,1.0,,1.0,,,1.0,,,,,1610612739,2008,2007-08,True
1112-2484-2544-2753-2760,1610612739,"Ben Wallace, Devin Brown, LeBron James, Delonte West, Anderson Varejao","Wallace, Brown, James, West, Varejao",1112-2484-2544-2753-2760,CLE,6401.0,12,107.0,7.0,203.0,198.0,22.0,58.0,24.0,401.0,38.0,64.0,9.0,19.0,5.0,9.0,5.0,29.0,19.0,50.0,3.0,8.0,1.0,,14.0,31.0,1.0,5.0,1.0,3.0,62.0,143.0,17.0,39.0,38.0,213.0,206.0,10.0,20.0,1.0,6.0,4.0,27.0,5.0,14.0,1.0,3.0,8.0,21.0,66.0,58.0,48.0,3.0,10.0,31.0,14.0,7.0,33.0,16.0,49.0,13.0,3.0,21.0,2.0,10.0,114.0,6.0,24.0,18.0,48.0,4.0,70.0,30.0,100.0,2.0,19.0,11.0,8.0,17.0,4.0,8.0,12.0,1.0,9.0,1.0,29.0,1.0,3.0,18.0,44.0,2.0,3.0,34.0,,4.0,45.0,2.0,,1.0,20.0,,3.0,9.0,7.0,1.0,1.0,9.0,7.0,,,186.0,21.0,22.0,3.0,3.0,0.532258064516129,0.5789473684210527,0.9411764705882353,0.4358974358974359,0.16666666666666666,0.3333333333333333,0.4358974358974359,0.43356643356643354,0.5,0.35714285714285715,0.4807692307692308,0.4423076923076923,0.38235294117647056,0.5221674876847291,0.46551724137931033,0.5,0.21428571428571427,0.04895104895104895,0.078125,0.06896551724137931,0.5862068965517241,0.6666666666666666,0.6486486486486487,0.2962962962962963,0.8571428571428571,0.2727272727272727,0.6947368421052632,0.2912621359223301,0.4230769230769231,0.375,0.12903225806451613,0.23529411764705882,0.5714285714285714,0.6818181818181818,0.7647058823529411,0.8235294117647058,1.0,0.020833333333333332,90.21090454616466,0.7777777777777778,14.724137931034482,17.232323232323232,14.068965517241379,16.27777777777778,0.3516483516483517,0.59375,0.6440677966101694,0.5526315789473685,0.15934065934065933,0.1724137931034483,0.18518518518518517,0.4,0.27472527472527475,0.38,0.38,0.5263157894736842,0.04395604395604396,0.375,0.375,1.0,0.17032967032967034,0.45161290322580644,0.45161290322580644,0.9285714285714286,0.7307692307692307,0.47368421052631576,0.1111111111111111,0.038461538461538464,0.19230769230769232,0.2,1.0,0.5294117647058824,0.5555555555555556,,0.17647058823529413,0.3333333333333333,0.5659340659340659,0.45161290322580644,0.5289868131868132,0.5729363636363636,0.5714588235294118,0.1,0.12422360248447205,,0.1267605633802817,0.09859154929577464,8.161538461538461,24.776923076923076,0.10837438423645321,,,,,,,,,0.4,,,,,,,,1.0,1.0,,,,1610612739,2008,2007-08,True
1716-200789-2400-2544-2760,1610612739,"Larry Hughes, Daniel Gibson, Drew Gooden, LeBron James, Anderson Varejao","Hughes, Gibson, Gooden, James, Varejao",1716-200789-2400-2544-2760,CLE,5865.0,19,98.0,-25.0,174.0,176.0,62.0,68.0,19.0,350.0,32.0,46.0,6.0,10.0,12.0,19.0,7.0,24.0,17.0,44.0,,2.0,,,9.0,22.0,1.0,1.0,5.0,11.0,56.0,114.0,9.0,24.0,36.0,175.0,200.0,8.0,15.0,1.0,1.0,4.0,23.0,19.0,39.0,5.0,11.0,14.0,67.0,56.0,56.0,18.0,9.0,10.0,22.0,9.0,6.0,28.0,6.0,34.0,6.0,,15.0,1.0,12.0,74.0,3.0,17.0,12.0,46.0,8.0,66.0,21.0,87.0,7.0,8.0,6.0,2.0,17.0,5.0,10.0,16.0,3.0,7.0,1.0,33.0,3.0,11.0,20.0,43.0,3.0,5.0,39.0,,,56.0,4.0,,,24.0,,6.0,11.0,8.0,,3.0,11.0,6.0,,1.0,152.0,67.0,62.0,7.0,6.0,0.5,0.5490196078431373,0.6666666666666666,0.375,1.0,0.45454545454545453,0.375,0.49122807017543857,0.5333333333333333,0.48717948717948717,0.5036231884057971,0.59375,0.53,0.5335365853658537,0.6052631578947368,0.5491803278688525,0.17391304347826086,0.05263157894736842,0.06521739130434782,0.125,0.5151515151515151,0.8888888888888888,0.6388888888888888,0.30357142857142855,0.5217391304347826,0.21428571428571427,0.6105263157894737,0.2857142857142857,0.46153846153846156,0.35294117647058826,0.19230769230769232,0.25,0.5925925925925926,0.625,0.6896551724137931,0.4666666666666667,0.625,0.109375,85.93350383631713,0.5454545454545454,16.160919540229884,17.34659090909091,15.482758620689655,15.926136363636363,0.3333333333333333,0.6956521739130435,0.7441860465116279,0.46875,0.17391304347826086,0.2916666666666667,0.3333333333333333,0.14285714285714285,0.3188405797101449,0.38636363636363635,0.38636363636363635,0.7058823529411765,0.014492753623188406,,,,0.15942028985507245,0.4090909090909091,0.4090909090909091,0.6666666666666666,0.625,0.6,0.16666666666666666,,0.0625,1.0,1.0,0.38,0.631578947368421,,0.22,0.45454545454545453,0.5072463768115942,0.4090909090909091,0.4995481751824818,0.5455857142857143,0.488934693877551,0.1518987341772152,0.1791044776119403,,0.13142857142857142,0.38285714285714284,8.817543859649124,25.683333333333334,0.3563218390804598,,,1.0,,,,,0.1,,,,,,,,,,,,,,1610612739,2008,2007-08,True
1112-2544-2562-2753-980,1610612739,"Ben Wallace, LeBron James, Sasha Pavlovic, Delonte West, Zydrunas Ilgauskas","Wallace, James, Pavlovic, West, Ilgauskas",1112-2544-2562-2753-980,CLE,5696.0,6,95.0,-16.0,174.0,175.0,11.0,17.0,22.0,349.0,15.0,41.0,1.0,9.0,,1.0,10.0,39.0,19.0,45.0,5.0,10.0,,1.0,9.0,31.0,1.0,6.0,1.0,4.0,44.0,125.0,14.0,41.0,22.0,152.0,168.0,3.0,16.0,1.0,6.0,4.0,13.0,2.0,4.0,1.0,5.0,5.0,12.0,42.0,46.0,33.0,9.0,,31.0,9.0,13.0,21.0,11.0,32.0,7.0,4.0,8.0,3.0,10.0,75.0,5.0,21.0,20.0,51.0,3.0,74.0,28.0,102.0,3.0,8.0,7.0,1.0,9.0,2.0,7.0,13.0,3.0,2.0,5.0,22.0,3.0,2.0,20.0,25.0,2.0,1.0,31.0,4.0,3.0,30.0,1.0,,1.0,12.0,,3.0,9.0,4.0,,5.0,9.0,3.0,3.0,,139.0,12.0,11.0,,2.0,0.4772727272727273,0.4772727272727273,0.7857142857142857,0.34146341463414637,0.16666666666666666,0.2,0.34146341463414637,0.352,0.1875,0.5,0.39156626506024095,0.20454545454545456,0.3888888888888889,0.41944444444444445,0.26,0.46153846153846156,0.2469879518072289,0.104,0.24390243902439024,0.05128205128205128,0.4090909090909091,1.0,0.6986301369863014,0.25925925925925924,0.8333333333333334,0.18518518518518517,0.7319587628865979,0.24074074074074073,0.38461538461538464,0.20689655172413793,0.19230769230769232,0.13636363636363635,0.5555555555555556,0.5789473684210527,0.8333333333333334,0.85,0.75,0.031578947368421054,88.23033707865169,0.3333333333333333,16.896551724137932,15.748571428571429,15.706896551724139,15.005714285714285,0.2469879518072289,0.36585365853658536,0.4838709677419355,0.5333333333333333,0.23493975903614459,0.2564102564102564,0.2702702702702703,0.3,0.2710843373493976,0.4222222222222222,0.4318181818181818,0.5263157894736842,0.060240963855421686,0.5,0.5,0.8,0.18674698795180722,0.2903225806451613,0.2903225806451613,0.7777777777777778,0.4090909090909091,0.1111111111111111,,,0.2727272727272727,0.16666666666666666,1.0,0.1111111111111111,,0.1111111111111111,0.4444444444444444,0.25,0.4939759036144578,0.2903225806451613,0.49577710843373496,0.5095868421052632,0.4938388888888888,0.06779661016949153,0.08823529411764706,,0.08552631578947369,0.07894736842105263,9.6744,24.670731707317074,0.06321839080459771,,,2.0,,,0.022222222222222223,,0.5,0.4,,,,,,,,,1.0,,,,1610612739,2008,2007-08,True
