EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,FtPoints,OpponentPoints,PenaltyFtPoints,Fg2aBlocked,ShortMidRangeAssists,LongMidRangeAssists,FTDefRebounds,Steals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,BadPassSteals,BadPassTurnovers,PenaltyTurnovers,Offensive Fouls Drawn,Technical Free Throw Trips,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Blocked2s,BlockedAtRim,Blocks,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Loose Ball Fouls,RecoveredBlocks,BlocksRecoveredPct,PtsAssisted3s,HeaveAttempts,ThreePtAssists,Arc3Assists,Assisted3sPct,Arc3PctAssisted,OffThreePtRebounds,Travels,SecondChanceTurnovers,Defensive 3 Seconds Violations,AtRimPctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,LostBallOutOfBoundsTurnovers,Offensive Fouls,BlockedShortMidRange,DefShortMidRangeReboundPct,SelfOReb,LongMidRangePctBlocked,SelfORebPct,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3A,Corner3Assists,NonShootingPenaltyNonTakeFouls,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,3SecondViolations,SecondChanceFg3Pct,OffShortMidRangeReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,BlockedLongMidRange,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,DefensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,HeaveMakes,Blocked3s,BlockedCorner3,3pt And 1 Free Throw Trips,BlockedArc3,Clear Path Fouls,team_id,year,season,team_vs
101126-101135-2037-2201-950,1610612752,"Nate Robinson, David Lee, Jamal Crawford, Eddy Curry, Stephon Marbury","Robinson, Lee, Crawford, Curry, Marbury",101126-101135-2037-2201-950,NYK,2061.0,8,34.0,-13.0,66.0,65.0,30.0,23.0,131.0,10.0,24.0,3.0,9.0,9.0,8.0,5.0,17.0,46.0,11.0,59.0,7.0,18.0,6.0,24.0,14.0,20.0,8.0,7.0,10.0,5.0,23.0,19.0,26.0,37.0,51.0,24.0,30.0,0.4117647058823529,0.4666666666666667,0.3695652173913043,0.3888888888888889,0.37719298245614036,0.3541666666666667,0.44029850746268656,0.42857142857142855,0.19298245614035087,0.7307692307692307,0.7272727272727273,0.625,0.9,91.52838427947597,15.924242424242424,15.538461538461538,15.303030303030303,14.538461538461538,0.42105263157894735,0.4166666666666667,0.5263157894736842,0.5,0.15789473684210525,0.14035087719298245,0.375,0.3333333333333333,0.20833333333333334,0.6140350877192983,0.477230701754386,0.4478416666666667,0.4067796610169492,6.086956521739131,24.563636363636363,0.45454545454545453,4.0,13.0,3.0,16.0,72.0,7.0,6.0,2.0,,2.0,1.0,,6.0,3.0,11.0,8.0,19.0,16.0,23.0,3.0,13.0,0.13043478260869565,0.07692307692307693,0.5454545454545454,0.6666666666666666,0.22807017543859648,0.3076923076923077,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,,0.19402985074626866,0.23214285714285715,9.0,2.0,8.0,3.0,2.0,1.0,3.0,2.0,10.0,1.0,8.0,1.0,,4.0,2.0,8.0,5.0,11.0,1.0,3.0,6.0,1.0,,0.2727272727272727,0.16666666666666666,0.2727272727272727,0.2,0.3181818181818182,0.3333333333333333,0.2962962962962963,0.7142857142857143,0.3235294117647059,0.3333333333333333,0.3333333333333333,0.6,1.0,0.05263157894736842,0.25,0.2857142857142857,0.7272727272727273,0.25,0.2,0.25,0.5418428571428572,0.13559322033898305,2.0,1.0,2.0,,5.0,1.0,1.0,0.5,9.0,,3.0,2.0,1.0,1.0,3.0,1.0,,,0.20833333333333334,0.42857142857142855,0.4,0.5,,2.0,2.0,1.0,0.625,,,,1.0,,,1.0,1.0,1.0,5.0,0.3333333333333333,0.3333333333333333,1.0,,0.041666666666666664,,1.0,1.0,1.0,,1.0,,1.0,0.2222222222222222,0.09090909090909091,1.0,1.0,,,,,,,,,1.0,0.09090909090909091,0.125,,,,,,,,,,,1610612752,2008,2007-08,False
101126-101135-2037-2216-2407,1610612752,"Nate Robinson, David Lee, Jamal Crawford, Zach Randolph, Jared Jeffries","Robinson, Lee, Crawford, Randolph, Jeffries",101126-101135-2037-2216-2407,NYK,5453.0,21,91.0,16.0,166.0,173.0,48.0,70.0,339.0,36.0,63.0,11.0,17.0,42.0,21.0,8.0,66.0,132.0,30.0,183.0,15.0,29.0,10.0,52.0,70.0,62.0,20.0,35.0,43.0,17.0,94.0,53.0,72.0,106.0,145.0,52.0,48.0,0.5303030303030303,0.603448275862069,0.5,0.5172413793103449,0.48148148148148145,0.46153846153846156,0.5,0.5204081632653061,0.18518518518518517,0.7361111111111112,0.7241379310344828,0.7894736842105263,0.7368421052631579,89.5213643865762,15.903614457831326,16.260115606936417,14.403614457831326,15.127167630057803,0.3888888888888889,0.5714285714285714,0.6923076923076923,0.4722222222222222,0.25925925925925924,0.12962962962962962,0.4358974358974359,0.6470588235294118,0.20512820512820512,0.5740740740740741,0.49129099378881985,0.49622105263157895,0.28415300546448086,7.662878787878788,26.05666666666667,0.2891566265060241,9.0,27.0,21.0,27.0,167.0,16.0,13.0,4.0,14.0,9.0,8.0,2.0,12.0,3.0,21.0,15.0,36.0,36.0,44.0,4.0,17.0,0.09848484848484848,0.07407407407407407,0.5714285714285714,0.9,0.16666666666666666,0.3333333333333333,0.36,0.4444444444444444,0.5,0.5,0.6666666666666666,0.09714285714285714,0.11724137931034483,26.0,10.0,17.0,9.0,6.0,2.0,8.0,13.0,24.0,3.0,38.0,2.0,,16.0,6.0,24.0,10.0,34.0,6.0,9.0,8.0,4.0,2.0,0.26666666666666666,0.2,0.27586206896551724,0.5416666666666666,0.5833333333333334,0.5757575757575758,0.36363636363636365,0.6666666666666666,0.367816091954023,0.4444444444444444,0.23809523809523808,0.6923076923076923,0.5,0.05555555555555555,0.2857142857142857,0.3,0.5666666666666667,0.5882352941176471,0.25,0.3,0.5023729166666667,0.20765027322404372,4.0,2.0,4.0,3.0,9.0,2.0,2.0,0.5,24.0,1.0,8.0,6.0,1.0,1.0,8.0,2.0,1.0,1.0,0.1746031746031746,0.38095238095238093,0.35714285714285715,0.42857142857142855,0.2,1.0,1.0,2.0,0.6666666666666666,6.0,,0.0821917808219178,2.0,,,2.0,6.0,2.0,6.0,0.2222222222222222,0.2222222222222222,1.0,,0.05128205128205128,,3.0,6.0,3.0,,2.0,,0.5,0.3888888888888889,0.2,0.5,1.0,6.0,6.0,,,,2.0,0.25,,1.0,0.03333333333333333,0.047619047619047616,,,,,,,,,,,1610612752,2008,2007-08,False
101126-101135-2037-2216-2410,1610612752,"Nate Robinson, David Lee, Jamal Crawford, Zach Randolph, Fred Jones","Robinson, Lee, Crawford, Randolph, Jones",101126-101135-2037-2216-2410,NYK,3547.0,13,59.0,4.0,119.0,121.0,35.0,30.0,240.0,19.0,31.0,10.0,15.0,32.0,21.0,8.0,45.0,76.0,27.0,151.0,12.0,18.0,11.0,57.0,40.0,50.0,17.0,20.0,25.0,8.0,55.0,29.0,39.0,52.0,133.0,57.0,35.0,0.4444444444444444,0.46511627906976744,0.5921052631578947,0.6666666666666666,0.5679611650485437,0.6724137931034483,0.6398305084745762,0.7916666666666666,0.2621359223300971,0.8787878787878788,0.8181818181818182,1.0,0.9047619047619048,97.43445164928109,14.92436974789916,14.636363636363637,14.294117647058824,14.008264462809917,0.30097087378640774,0.6129032258064516,0.6785714285714286,0.42105263157894735,0.3106796116504854,0.20388349514563106,0.5172413793103449,0.6666666666666666,0.27586206896551724,0.5631067961165048,0.4962045,0.565775,0.37748344370860926,9.680263157894737,27.514814814814812,0.29411764705882354,8.0,13.0,18.0,34.0,147.0,18.0,4.0,3.0,9.0,3.0,5.0,1.0,10.0,1.0,16.0,14.0,27.0,29.0,35.0,5.0,17.0,0.05263157894736842,0.07692307692307693,0.625,1.0,0.1262135922330097,0.6153846153846154,0.6666666666666666,0.375,0.5625,0.5625,0.5,0.14782608695652175,0.19318181818181818,13.0,5.0,6.0,6.0,7.0,4.0,9.0,7.0,9.0,4.0,18.0,5.0,12.0,4.0,6.0,7.0,7.0,13.0,4.0,9.0,5.0,1.0,,0.3333333333333333,0.45454545454545453,0.3333333333333333,0.7777777777777778,0.6363636363636364,0.6923076923076923,0.22580645161290322,0.6363636363636364,0.2765957446808511,0.5,,0.5,1.0,0.05825242718446602,0.3333333333333333,0.3333333333333333,0.5454545454545454,0.8333333333333334,0.5,0.35294117647058826,0.4923666666666667,0.11920529801324503,2.0,2.0,2.0,2.0,6.0,2.0,2.0,1.0,15.0,3.0,5.0,3.0,0.5555555555555556,0.42857142857142855,6.0,1.0,1.0,,0.0967741935483871,0.375,0.3333333333333333,0.5,,1.0,2.0,,0.6,3.0,,0.06976744186046512,2.0,1.0,1.0,3.0,2.0,2.0,6.0,0.3333333333333333,0.3333333333333333,1.0,0.09090909090909091,0.10344827586206896,0.3333333333333333,,1.0,,,2.0,,,0.2,0.09090909090909091,,,3.0,3.0,,,,,,,,,,,,,,1.0,,,,,,1610612752,2008,2007-08,False
101126-101135-2037-2216-950,1610612752,"Nate Robinson, David Lee, Jamal Crawford, Zach Randolph, Stephon Marbury","Robinson, Lee, Crawford, Randolph, Marbury",101126-101135-2037-2216-950,NYK,1346.0,5,22.0,5.0,44.0,43.0,11.0,12.0,87.0,7.0,9.0,,,11.0,3.0,2.0,16.0,26.0,7.0,52.0,1.0,3.0,4.0,12.0,12.0,20.0,3.0,6.0,9.0,3.0,21.0,8.0,14.0,19.0,44.0,12.0,11.0,0.375,0.375,0.6153846153846154,0.3333333333333333,0.6212121212121212,0.5714285714285714,0.6666666666666666,0.6666666666666666,0.21212121212121213,0.6666666666666666,0.6842105263157895,0.6666666666666666,1.0,93.07578008915304,15.772727272727273,15.162790697674419,15.022727272727273,14.976744186046512,0.2727272727272727,0.7777777777777778,0.875,0.42857142857142855,0.3333333333333333,0.09090909090909091,,,0.2857142857142857,0.48484848484848486,0.4846121212121212,0.47775,0.23076923076923078,9.938461538461537,24.857142857142858,0.25,3.0,6.0,6.0,11.0,47.0,4.0,2.0,1.0,2.0,1.0,3.0,2.0,8.0,8.0,11.0,4.0,9.0,10.0,14.0,2.0,7.0,0.07692307692307693,,0.7272727272727273,1.0,0.18181818181818182,0.5,0.5,0.3333333333333333,0.5454545454545454,0.6,0.3333333333333333,0.18421052631578946,0.22580645161290322,5.0,1.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,4.0,8.0,2.0,,,2.0,5.0,5.0,5.0,1.0,,2.0,,,0.42857142857142855,0.5,0.42857142857142855,1.0,0.6666666666666666,0.8,0.5,0.7142857142857143,0.35714285714285715,0.5,0.2,0.7142857142857143,,0.12121212121212122,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.5,0.6666666666666666,0.4956666666666667,0.15384615384615385,,,,,3.0,,,,9.0,,3.0,2.0,1.0,1.0,,,,,0.1111111111111111,,,,,,1.0,,0.3333333333333333,1.0,0.09090909090909091,0.08333333333333333,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.25,0.25,1.0,0.3333333333333333,0.2857142857142857,0.5,,,,,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1610612752,2008,2007-08,False
101126-101135-2037-2216-990,1610612752,"Nate Robinson, David Lee, Jamal Crawford, Zach Randolph, Malik Rose","Robinson, Lee, Crawford, Randolph, Rose",101126-101135-2037-2216-990,NYK,90.0,1,2.0,-5.0,4.0,4.0,,,8.0,1.0,1.0,,,1.0,1.0,,1.0,2.0,1.0,3.0,,,,,2.0,,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,3.0,,,1.0,1.0,0.5,,0.3333333333333333,,0.5,,0.3333333333333333,,,,,128.0,15.25,7.25,15.25,7.25,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,0.6666666666666666,0.5430166666666667,,,10.6,24.7,,,,,1.0,8.0,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2008,2007-08,False
101126-101135-2037-2407-2410,1610612752,"Nate Robinson, David Lee, Jamal Crawford, Jared Jeffries, Fred Jones","Robinson, Lee, Crawford, Jeffries, Jones",101126-101135-2037-2407-2410,NYK,893.0,7,15.0,-6.0,26.0,25.0,9.0,8.0,51.0,5.0,7.0,1.0,3.0,8.0,3.0,1.0,9.0,18.0,7.0,26.0,3.0,5.0,3.0,7.0,6.0,12.0,3.0,3.0,5.0,3.0,12.0,5.0,7.0,9.0,22.0,7.0,9.0,0.3333333333333333,0.375,0.5,0.6,0.48,0.375,0.48148148148148145,0.3888888888888889,0.28,0.8333333333333334,0.7777777777777778,,0.8,82.23964165733483,16.346153846153847,18.72,15.807692307692308,18.32,0.28,0.7142857142857143,0.7142857142857143,0.6,0.32,0.12,0.375,0.3333333333333333,0.125,0.56,0.472014,0.510125,0.2692307692307692,9.833333333333334,23.985714285714288,0.34615384615384615,1.0,3.0,3.0,2.0,32.0,1.0,,,,,4.0,,,,1.0,1.0,7.0,6.0,4.0,,1.0,,,,,0.12,0.3333333333333333,0.3333333333333333,,0.375,0.375,,0.038461538461538464,0.05263157894736842,2.0,2.0,2.0,4.0,,,2.0,2.0,2.0,,4.0,,,2.0,,2.0,2.0,2.0,4.0,,,1.0,,0.2857142857142857,,0.2857142857142857,1.0,1.0,1.0,0.2222222222222222,0.6666666666666666,0.14285714285714285,,0.4,0.5,1.0,0.16,,,1.0,1.0,,,0.5228,0.15384615384615385,,,,,1.0,1.0,,,6.0,,2.0,,1.0,,,,,1.0,,,,,0.5,,1.0,,1.0,,,,2.0,,,2.0,,2.0,2.0,0.5,0.5,1.0,,0.25,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1610612752,2008,2007-08,False
101126-101135-2037-2407-950,1610612752,"Nate Robinson, David Lee, Jamal Crawford, Jared Jeffries, Stephon Marbury","Robinson, Lee, Crawford, Jeffries, Marbury",101126-101135-2037-2407-950,NYK,1491.0,5,25.0,7.0,46.0,45.0,18.0,12.0,91.0,8.0,17.0,2.0,5.0,9.0,8.0,3.0,16.0,30.0,11.0,56.0,6.0,10.0,4.0,23.0,10.0,22.0,8.0,5.0,9.0,2.0,22.0,10.0,13.0,19.0,51.0,23.0,18.0,0.3125,0.3125,0.5333333333333333,0.6,0.5365853658536586,0.75,0.5714285714285714,0.71875,0.2682926829268293,0.6666666666666666,0.6842105263157895,0.5,0.6666666666666666,87.88732394366197,16.369565217391305,16.4,15.652173913043478,15.11111111111111,0.4146341463414634,0.47058823529411764,0.5333333333333333,0.25,0.21951219512195122,0.1951219512195122,0.35714285714285715,0.4,0.21428571428571427,0.6829268292682927,0.5019292682926829,0.49755714285714286,0.4107142857142857,6.996666666666667,24.745454545454546,0.391304347826087,3.0,4.0,5.0,12.0,49.0,2.0,2.0,,3.0,,6.0,3.0,1.0,,3.0,3.0,7.0,14.0,17.0,1.0,8.0,0.06666666666666667,,0.3333333333333333,,0.0975609756097561,0.75,0.75,,0.5555555555555556,0.5555555555555556,0.6,0.16666666666666666,0.21621621621621623,4.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,1.0,5.0,3.0,,,3.0,4.0,3.0,6.0,3.0,1.0,2.0,1.0,,0.36363636363636365,0.75,0.36363636363636365,0.6666666666666666,0.5,0.5,0.2857142857142857,0.75,0.23809523809523808,0.3333333333333333,,0.6666666666666666,1.0,0.07317073170731707,0.375,0.42857142857142855,0.75,0.6666666666666666,0.6666666666666666,0.375,0.581425,0.08928571428571429,1.0,1.0,2.0,2.0,2.0,,1.0,0.5,12.0,,4.0,3.0,1.0,1.0,1.0,,,1.0,0.11764705882352941,0.14285714285714285,0.2,,,,,,1.0,1.0,,0.05555555555555555,1.0,1.0,1.0,1.0,1.0,1.0,,0.3333333333333333,0.3333333333333333,1.0,0.25,0.07142857142857142,1.0,,,,,1.0,,,1.0,,,,1.0,1.0,,,,1.0,0.25,,1.0,0.09090909090909091,0.125,,,,,,1.0,1.0,,,,1610612752,2008,2007-08,False
101126-101135-2037-2407-990,1610612752,"Nate Robinson, David Lee, Jamal Crawford, Jared Jeffries, Malik Rose","Robinson, Lee, Crawford, Jeffries, Rose",101126-101135-2037-2407-990,NYK,889.0,7,15.0,5.0,30.0,27.0,19.0,11.0,57.0,1.0,3.0,,2.0,8.0,8.0,7.0,5.0,17.0,10.0,31.0,2.0,9.0,8.0,18.0,4.0,6.0,7.0,2.0,3.0,1.0,7.0,8.0,9.0,13.0,26.0,18.0,19.0,0.4,0.4,0.29411764705882354,0.2222222222222222,0.35185185185185186,0.29411764705882354,0.4696969696969697,0.42857142857142855,0.37037037037037035,0.6666666666666666,0.6923076923076923,0.6666666666666666,0.75,92.32845894263217,14.866666666666667,16.40740740740741,14.6,15.518518518518519,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,0.2962962962962963,0.2962962962962963,0.11764705882352941,,0.4117647058823529,0.48148148148148145,0.45635961538461534,0.43544375,0.5806451612903226,11.676470588235293,27.9,0.6333333333333333,2.0,6.0,2.0,12.0,26.0,8.0,1.0,,1.0,,1.0,1.0,2.0,1.0,3.0,2.0,6.0,8.0,13.0,,4.0,0.058823529411764705,0.16666666666666666,0.6666666666666666,,0.2222222222222222,0.3333333333333333,0.4,,0.25,0.25,0.5,0.15625,0.19047619047619047,4.0,,1.0,2.0,3.0,2.0,3.0,,1.0,2.0,5.0,2.0,6.0,,3.0,3.0,1.0,4.0,,1.0,3.0,2.0,,0.3,0.25,0.3333333333333333,,0.5,0.625,0.2727272727272727,1.0,0.23529411764705882,,0.3333333333333333,1.0,,0.07407407407407407,0.375,0.375,0.3333333333333333,,0.2857142857142857,0.42857142857142855,0.6019,0.16129032258064516,1.0,1.0,1.0,,1.0,1.0,,,3.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,0.16666666666666666,0.25,,,,1.0,,,,,,,,,1.0,2.0,,,,,,,0.058823529411764705,,1.0,2.0,1.0,,,,0.5,0.3333333333333333,0.6666666666666666,0.5,1.0,1.0,,,1.0,0.09090909090909091,,,,,,,,,,,,,,,,,1610612752,2008,2007-08,False
101126-101135-2037-2410-950,1610612752,"Nate Robinson, David Lee, Jamal Crawford, Fred Jones, Stephon Marbury","Robinson, Lee, Crawford, Jones, Marbury",101126-101135-2037-2410-950,NYK,94.0,2,2.0,1.0,9.0,7.0,7.0,5.0,16.0,,2.0,,2.0,,3.0,3.0,,4.0,3.0,7.0,,3.0,3.0,5.0,,,2.0,,,,,,,1.0,7.0,5.0,7.0,,,,,0.21428571428571427,0.25,0.35,0.3125,0.42857142857142855,,,,,245.10638297872342,7.222222222222222,4.142857142857143,7.111111111111111,4.142857142857143,0.2857142857142857,,,,,0.42857142857142855,0.3333333333333333,,0.5,0.7142857142857143,0.4619,0.48296,0.7142857142857143,4.15,32.766666666666666,0.7777777777777778,,2.0,,4.0,6.0,2.0,1.0,,,,3.0,1.0,,,1.0,,4.0,3.0,6.0,,3.0,0.25,0.5,,,0.2857142857142857,,,,,,,0.3,0.42857142857142855,1.0,,1.0,,1.0,1.0,1.0,,1.0,,,1.0,3.0,,1.0,1.0,,1.0,2.0,,1.0,,,0.3333333333333333,0.3333333333333333,0.5,,,,0.25,,0.2,,,,,,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,0.5,0.6183,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,0.25,,,,,,,3.0,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2008,2007-08,False
101126-101135-2037-2410-990,1610612752,"Nate Robinson, David Lee, Jamal Crawford, Fred Jones, Malik Rose","Robinson, Lee, Crawford, Jones, Rose",101126-101135-2037-2410-990,NYK,1720.0,6,29.0,13.0,56.0,54.0,20.0,17.0,110.0,7.0,15.0,2.0,4.0,15.0,9.0,3.0,18.0,37.0,13.0,61.0,5.0,13.0,4.0,18.0,20.0,16.0,9.0,10.0,14.0,3.0,32.0,8.0,18.0,27.0,53.0,18.0,20.0,0.5555555555555556,0.625,0.4864864864864865,0.38461538461538464,0.51,0.38235294117647056,0.5172413793103449,0.42857142857142855,0.26,1.0,0.6842105263157895,1.0,1.0,92.09302325581395,14.696428571428571,16.61111111111111,13.75,15.444444444444445,0.3,0.4666666666666667,0.5384615384615384,0.42857142857142855,0.3,0.18,0.23529411764705882,0.5,0.17647058823529413,0.56,0.48153100000000004,0.4678147058823529,0.29508196721311475,8.95945945945946,25.476923076923075,0.35714285714285715,3.0,7.0,8.0,10.0,48.0,5.0,2.0,2.0,5.0,5.0,7.0,1.0,3.0,2.0,8.0,13.0,14.0,12.0,14.0,,7.0,0.05405405405405406,,0.375,1.0,0.14,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.5333333333333333,0.5333333333333333,0.625,0.12280701754385964,0.1590909090909091,7.0,2.0,4.0,4.0,2.0,1.0,5.0,3.0,7.0,2.0,8.0,1.0,3.0,4.0,2.0,6.0,5.0,9.0,6.0,1.0,1.0,,1.0,0.38461538461538464,0.25,0.38461538461538464,0.42857142857142855,0.42857142857142855,0.3888888888888889,0.3157894736842105,0.45454545454545453,0.34615384615384615,0.5,,0.5,0.4,0.08,0.2222222222222222,0.2222222222222222,0.5714285714285714,0.5,0.3333333333333333,0.2222222222222222,0.5883,0.13114754098360656,1.0,,1.0,3.0,5.0,,1.0,1.0,12.0,,4.0,1.0,0.8,0.5,3.0,,,,0.13333333333333333,0.42857142857142855,0.5,,,,,1.0,1.0,2.0,,0.08333333333333333,3.0,,,1.0,,3.0,,0.75,0.75,1.0,,0.058823529411764705,,,,,,,,,0.5,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1610612752,2008,2007-08,False
101126-101135-2037-950-990,1610612752,"Nate Robinson, David Lee, Jamal Crawford, Stephon Marbury, Malik Rose","Robinson, Lee, Crawford, Marbury, Rose",101126-101135-2037-950-990,NYK,291.0,2,5.0,5.0,10.0,8.0,6.0,6.0,18.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,4.0,5.0,2.0,10.0,1.0,1.0,2.0,4.0,,8.0,2.0,,,,,2.0,2.0,3.0,8.0,4.0,6.0,,,0.8,1.0,0.5714285714285714,0.3333333333333333,0.625,0.5,0.2857142857142857,1.0,1.0,1.0,1.0,89.07216494845362,15.7,16.75,15.5,16.75,0.42857142857142855,0.6666666666666666,0.6666666666666666,,0.14285714285714285,0.2857142857142857,0.3333333333333333,1.0,0.6666666666666666,0.7142857142857143,0.4734083333333334,0.489375,0.4,5.34,30.8,0.6,1.0,1.0,1.0,2.0,5.0,2.0,,,,,,,2.0,2.0,3.0,1.0,1.0,2.0,2.0,,,,,0.6666666666666666,,0.14285714285714285,1.0,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,,,,1.0,1.0,,2.0,,,2.0,,1.0,,1.0,,,2.0,,,,,,1.0,1.0,1.0,1.0,,0.5,1.0,,,,,,,1.0,1.0,,,0.524,0.2,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1610612752,2008,2007-08,False
