EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,PenaltyOffPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,FtPoints,NonHeaveArc3FGM,Arc3Assists,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGA,PenaltyFG2A,Fg2aBlocked,Travels,PenaltyTurnovers,Blocked2s,BlockedLongMidRange,Blocks,FG2APctBlocked,AtRimPctBlocked,PenaltyAtRimFrequency,PenaltyShotQualityAvg,SecondChanceArc3FGA,PenaltyArc3FGA,SecondChanceFG3A,PenaltyFG2M,PenaltyFG3A,PenaltyPoints,OffThreePtRebounds,DefThreePtRebounds,OffRebounds,ShootingFouls,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyPointsPct,OffTwoPtRebounds,Steals,BadPassSteals,OffTwoPtReboundPct,OffShortMidRangeReboundPct,LongMidRangeFGM,PenaltyArc3FGM,PenaltyFG3M,LongMidRangeAssists,PenaltyFg3Pct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyArc3Accuracy,PenaltyAtRimFGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFtPoints,ShortMidRangeAssists,LostBallSteals,BadPassTurnovers,BlockedAtRim,DefensiveGoaltends,DefLongMidRangeReboundPct,ShortMidRangePctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PtsPutbacks,SelfOReb,Loose Ball Fouls Drawn,OffAtRimReboundPct,SelfORebPct,2pt And 1 Free Throw Trips,BlockedShortMidRange,RecoveredBlocks,BlocksRecoveredPct,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffLongMidRangeReboundPct,HeaveAttempts,SecondChanceTurnovers,SecondChanceArc3FGM,SecondChanceFG3M,LostBallOutOfBoundsTurnovers,SecondChanceFg3Pct,ShortMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3SecondViolations,SecondChanceFtPoints,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,FTOffRebounds,Clear Path Fouls,Technical Free Throw Trips,Blocked3s,BlockedArc3,OffFTReboundPct,PtsUnassisted3s,DefCorner3ReboundPct,Defensive 3 Seconds Violations,StepOutOfBoundsTurnovers,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,OffensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,BlockedCorner3,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
101150-1889-1916-201152-2594,1610612755,"Lou Williams, Andre Miller, Calvin Booth, Thaddeus Young, Kyle Korver","Williams, Miller, Booth, Young, Korver",101150-1889-1916-201152-2594,PHI,7.0,1,,2.0,1.0,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,205.71428571428572,7.0,,7.0,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,2.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2008,2007-08,True
101150-1889-1916-201152-2738,1610612755,"Lou Williams, Andre Miller, Calvin Booth, Thaddeus Young, Andre Iguodala","Williams, Miller, Booth, Young, Iguodala",101150-1889-1916-201152-2738,PHI,311.0,4,5.0,-1.0,10.0,11.0,1.0,1.0,21.0,1.0,4.0,,1.0,,1.0,3.0,1.0,4.0,2.0,4.0,8.0,9.0,,1.0,,,2.0,6.0,3.0,,2.0,2.0,,,6.0,8.0,,,1.0,0.5,0.5,0.25,,0.5,,0.5,,0.5,97.2347266881029,14.2,15.363636363636363,13.9,13.545454545454545,0.5,0.25,0.3333333333333333,,0.125,,,,0.375,1.0,,,1.0,0.6203625,0.5005,,24.85,4.0,,,,2.0,,2.0,2.0,3.0,1.0,5.0,6.0,2.0,,1.0,,3.0,3.0,,,,,,,4.0,,0.6666666666666666,1.0,0.75,0.6666666666666666,,1.0,,,,,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,,,0.075,0.4,2.0,2.0,1.0,,1.0,,,,0.25,0.25,0.5,0.6064125,,2.0,,,2.0,3.0,,1.0,1.0,2.0,3.0,,0.375,0.375,0.5,,0.2,,0.5,,0.5,0.375,1.0,1.0,1.0,0.3333333333333333,,,1.0,1.0,,0.5,,,,0.5,,,,,,,2.0,,,0.5,,,,,,1.0,,0.3333333333333333,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2008,2007-08,True
101150-1889-1916-201160-2594,1610612755,"Lou Williams, Andre Miller, Calvin Booth, Jason Smith, Kyle Korver","Williams, Miller, Booth, Smith, Korver",101150-1889-1916-201160-2594,PHI,59.0,1,1.0,,2.0,1.0,,,3.0,,1.0,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,73.22033898305085,10.5,38.0,10.5,31.0,0.5,,,,0.5,,,,,,,,1.0,0.595675,,,24.9,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2008,2007-08,True
101150-1889-1916-201160-2738,1610612755,"Lou Williams, Andre Miller, Calvin Booth, Jason Smith, Andre Iguodala","Williams, Miller, Booth, Smith, Iguodala",101150-1889-1916-201160-2738,PHI,131.0,1,2.0,1.0,4.0,5.0,5.0,,9.0,,,,,,,,1.0,2.0,,,5.0,4.0,,,,2.0,,,,1.0,,1.0,,,2.0,5.0,1.0,1.0,,,,0.5,,0.5,,0.6666666666666666,,,98.93129770992367,18.75,11.2,18.75,9.8,,,,,,,,,,,,,,0.3913,,,,4.0,,,2.0,,3.0,,,1.0,,2.0,2.0,1.0,,,,1.0,,,,1.0,,3.0,,4.0,,1.0,,0.5,0.6666666666666666,1.0,,,,,1.0,,,,,,,19.9,1.0,,2.0,,,1.0,1.0,,1.0,,,,0.3913,,,,1.0,,5.0,,1.0,,,5.0,0.5,0.5,0.6666666666666666,1.0,,,,1.0,,,1.0,,1.0,,,,1.0,,,1.0,,0.5,0.5,1.0,,,,,3.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612755,2008,2007-08,True
101150-1889-1916-2501-2738,1610612755,"Lou Williams, Andre Miller, Calvin Booth, Reggie Evans, Andre Iguodala","Williams, Miller, Booth, Evans, Iguodala",101150-1889-1916-2501-2738,PHI,321.0,4,5.0,-7.0,10.0,12.0,7.0,,22.0,2.0,2.0,,,,1.0,5.0,2.0,3.0,2.0,6.0,11.0,18.0,,,,4.0,,3.0,4.0,2.0,1.0,3.0,,2.0,7.0,11.0,1.0,1.0,0.5,0.3333333333333333,0.4,0.6666666666666666,,0.5555555555555556,,0.6111111111111112,,0.6666666666666666,98.69158878504673,15.1,14.166666666666666,15.1,12.166666666666666,0.2222222222222222,1.0,1.0,1.0,0.1111111111111111,,,,0.5555555555555556,,,,0.8888888888888888,0.53315,,,32.53333333333333,2.0,,,1.0,2.0,1.0,2.0,1.0,3.0,,4.0,4.0,1.0,,,,1.0,5.0,,,2.0,,1.0,1.0,2.0,1.0,1.0,,0.6,0.6666666666666666,0.5,,,,,0.1111111111111111,0.4,0.4,0.5,0.5,0.1111111111111111,0.3333333333333333,6.3,0.2,,,,,,1.0,,1.0,,,,0.52515,,3.0,,,3.0,3.0,,1.0,,3.0,3.0,,0.5,0.5,1.0,,,,1.0,,1.0,0.2727272727272727,,,,,,,1.0,1.0,,0.3333333333333333,,,,0.3333333333333333,,,,,,,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,1610612755,2008,2007-08,True
101150-1889-1921-201152-2223,1610612755,"Lou Williams, Andre Miller, Gordan Giricek, Thaddeus Young, Samuel Dalembert","Williams, Miller, Giricek, Young, Dalembert",101150-1889-1921-201152-2223,PHI,180.0,2,3.0,-2.0,5.0,5.0,2.0,1.0,10.0,2.0,2.0,,,,1.0,,3.0,5.0,,1.0,6.0,8.0,1.0,1.0,2.0,4.0,2.0,,,2.0,,2.0,,2.0,4.0,4.0,0.6666666666666666,0.6666666666666666,,,,0.6,1.0,0.5,0.5,0.5,0.5,0.16666666666666666,80.0,15.2,20.8,11.8,20.8,0.3333333333333333,1.0,1.0,1.0,0.16666666666666666,,,,,,,,0.5,0.5469916666666667,0.62655,0.3333333333333333,23.0,2.0,,1.0,2.0,,,,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,0.16666666666666666,,,0.3333333333333333,,,,,,,8.98,0.4,1.0,1.0,1.0,,,,,,0.2,,1.0,0.6182,,,1.0,1.0,,2.0,1.0,,2.0,,2.0,1.0,1.0,1.0,,1.0,0.6666666666666666,,,,,0.3333333333333333,1.0,1.0,1.0,0.5,1.0,1.0,,,,,0.5,0.5,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,1610612755,2008,2007-08,True
101150-1889-1921-201152-2501,1610612755,"Lou Williams, Andre Miller, Gordan Giricek, Thaddeus Young, Reggie Evans","Williams, Miller, Giricek, Young, Evans",101150-1889-1921-201152-2501,PHI,42.0,1,1.0,,2.0,1.0,1.0,,3.0,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,102.85714285714286,12.0,18.0,12.0,18.0,,,,,0.5,,,,,,,,0.5,0.388025,,,25.3,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,0.5,,,,,,,,,,11.5,1.0,,1.0,,,,,,,,,,0.388025,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2008,2007-08,True
101150-1889-1921-201160-2738,1610612755,"Lou Williams, Andre Miller, Gordan Giricek, Jason Smith, Andre Iguodala","Williams, Miller, Giricek, Smith, Iguodala",101150-1889-1921-201160-2738,PHI,10.0,1,,2.0,1.0,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,144.0,10.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2008,2007-08,True
101150-1889-1921-2501-2738,1610612755,"Lou Williams, Andre Miller, Gordan Giricek, Reggie Evans, Andre Iguodala","Williams, Miller, Giricek, Evans, Iguodala",101150-1889-1921-2501-2738,PHI,119.0,2,2.0,1.0,4.0,4.0,2.0,,8.0,2.0,2.0,,,,,,3.0,4.0,,,6.0,5.0,,,,2.0,4.0,,,1.0,,1.0,,1.0,2.0,6.0,0.3333333333333333,0.3333333333333333,,,,0.75,,0.75,,0.75,,,96.80672268907563,11.5,18.25,11.5,18.25,0.5,1.0,1.0,0.5,,,,,,,,,0.5,0.55085,,,,4.0,1.0,2.0,,,,,,,1.0,1.0,1.0,,,,,,3.0,,,,,,,4.0,,,1.0,,,,,0.5,0.5,0.5,,,,,,,,5.375,1.0,2.0,4.0,,,,,,,,,0.5,0.55085,,,,3.0,,6.0,,,,2.0,6.0,0.75,0.75,0.75,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2008,2007-08,True
101150-1889-200760-201152-201160,1610612755,"Lou Williams, Andre Miller, Rodney Carney, Thaddeus Young, Jason Smith","Williams, Miller, Carney, Young, Smith",101150-1889-200760-201152-201160,PHI,1238.0,12,21.0,-3.0,36.0,38.0,3.0,8.0,74.0,8.0,18.0,3.0,9.0,,2.0,8.0,12.0,29.0,3.0,10.0,40.0,43.0,5.0,12.0,12.0,16.0,8.0,9.0,8.0,8.0,3.0,11.0,,5.0,25.0,28.0,0.6666666666666666,0.8,1.0,0.3,0.3,0.41379310344827586,0.4166666666666667,0.4230769230769231,0.4166666666666667,0.47619047619047616,0.46153846153846156,0.2564102564102564,86.07431340872375,19.27777777777778,14.31578947368421,17.77777777777778,12.631578947368421,0.46153846153846156,0.4444444444444444,0.5,0.625,0.05128205128205128,,,,0.20512820512820512,0.75,0.3333333333333333,0.3333333333333333,0.717948717948718,0.5136564102564102,0.5718444444444445,0.3,25.36,3.0,2.0,4.0,7.0,3.0,7.0,3.0,3.0,11.0,1.0,14.0,27.0,5.0,1.0,2.0,3.0,7.0,11.0,1.0,,10.0,,7.0,4.0,3.0,,0.7142857142857143,0.5,0.7857142857142857,0.7647058823529411,0.6,0.8571428571428571,0.10256410256410256,0.5,0.6666666666666666,0.1794871794871795,0.375,0.375,1.0,0.375,0.09523809523809523,0.125,6.062068965517242,0.08333333333333333,2.0,2.0,3.0,1.0,,1.0,,1.0,0.10344827586206896,0.1111111111111111,0.6666666666666666,0.59045,,,,1.0,1.0,4.0,3.0,2.0,13.0,6.0,4.0,0.5,0.3333333333333333,0.5,0.6666666666666666,0.42857142857142855,0.5416666666666666,0.4,1.0,,,0.1,10.0,4.0,1.0,0.5882352941176471,,2.0,,,2.0,,0.2857142857142857,0.2857142857142857,1.0,,1.0,,1.0,2.0,1.0,3.0,2.0,1.0,,1.0,0.5,0.5,0.3333333333333333,,4.0,4.0,,0.9,0.19047619047619047,1.0,,,,,,0.2,,,,,,,0.25,0.5,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612755,2008,2007-08,True
101150-1889-200760-201152-2223,1610612755,"Lou Williams, Andre Miller, Rodney Carney, Thaddeus Young, Samuel Dalembert","Williams, Miller, Carney, Young, Dalembert",101150-1889-200760-201152-2223,PHI,1552.0,14,26.0,24.0,45.0,44.0,12.0,6.0,89.0,10.0,15.0,2.0,3.0,1.0,2.0,7.0,25.0,35.0,2.0,9.0,66.0,42.0,3.0,4.0,9.0,36.0,14.0,6.0,7.0,18.0,2.0,20.0,1.0,9.0,42.0,57.0,0.72,0.75,1.0,0.2222222222222222,0.2222222222222222,0.7142857142857143,0.75,0.6363636363636364,0.9,0.6632653061224489,0.9,0.20454545454545456,82.57731958762886,18.4,16.454545454545453,17.266666666666666,14.818181818181818,0.3409090909090909,0.6666666666666666,0.7692307692307693,0.9,0.045454545454545456,0.5,0.5,1.0,0.1590909090909091,0.6,0.6666666666666666,0.5,0.5454545454545454,0.48832045454545453,0.5237333333333333,0.13636363636363635,25.1,11.0,8.0,9.0,11.0,1.0,10.0,1.0,1.0,12.0,2.0,19.0,28.0,4.0,,1.0,2.0,5.0,11.0,2.0,,11.0,,13.0,4.0,11.0,1.0,0.8,0.6666666666666666,0.6,0.6538461538461539,0.75,0.8571428571428571,0.20454545454545456,0.8888888888888888,1.0,0.25,0.14285714285714285,0.14285714285714285,1.0,0.14285714285714285,0.08695652173913043,0.10810810810810811,7.8114285714285705,0.24444444444444444,4.0,5.0,3.0,1.0,,2.0,,2.0,0.08571428571428572,0.13333333333333333,0.4,0.5028349999999999,,4.0,1.0,3.0,5.0,15.0,3.0,5.0,9.0,5.0,15.0,0.6,0.6,0.5769230769230769,0.8333333333333334,0.42857142857142855,0.5294117647058824,0.5,0.75,,0.4,0.22727272727272727,6.0,1.0,,0.6,,7.0,1.0,2.0,4.0,0.4,0.6363636363636364,0.6363636363636364,0.5714285714285714,0.25,3.0,1.0,1.0,3.0,5.0,1.0,2.0,,,0.3333333333333333,0.625,0.75,0.1,1.0,2.0,,3.0,0.6,,2.0,2.0,1.0,0.5,3.0,2.0,0.75,,1.0,,1.0,,1.0,0.1111111111111111,,,,,,,,,,,1.0,,,,,1.0,,,1.0,0.2,1.0,1.0,1.0,,,,,,,,1610612755,2008,2007-08,True
101150-1889-200760-201152-2501,1610612755,"Lou Williams, Andre Miller, Rodney Carney, Thaddeus Young, Reggie Evans","Williams, Miller, Carney, Young, Evans",101150-1889-200760-201152-2501,PHI,702.0,5,12.0,-5.0,24.0,23.0,7.0,5.0,47.0,3.0,6.0,1.0,4.0,,1.0,3.0,4.0,16.0,,4.0,20.0,25.0,1.0,4.0,5.0,6.0,2.0,,3.0,3.0,,3.0,,2.0,6.0,15.0,0.75,0.75,,,,0.25,0.25,0.2,0.2,0.36538461538461536,0.3333333333333333,0.2,96.41025641025642,16.125,13.695652173913043,15.125,12.869565217391305,0.3,0.5,0.6,0.6666666666666666,0.05,,,,0.15,0.8,0.25,1.0,0.5,0.47735500000000003,0.51775,0.25,25.9,15.0,,3.0,7.0,,12.0,,,4.0,,6.0,13.0,3.0,,1.0,2.0,4.0,4.0,,1.0,8.0,,13.0,4.0,15.0,,0.75,,0.6666666666666666,0.75,1.0,0.5,0.15,,,0.35,,,,,0.16666666666666666,0.2,9.95,0.625,3.0,9.0,2.0,,1.0,,,,0.125,0.16666666666666666,0.25,0.4650958333333333,1.0,3.0,1.0,2.0,3.0,14.0,3.0,2.0,7.0,1.0,14.0,0.2222222222222222,0.16666666666666666,0.38235294117647056,1.0,0.75,0.375,0.6666666666666666,1.0,0.2,0.25,0.7,3.0,2.0,,0.25,0.6666666666666666,1.0,,,1.0,,0.14285714285714285,0.16666666666666666,1.0,,2.0,,,10.0,,2.0,1.0,,,,,0.6666666666666666,,,,,2.0,0.3333333333333333,,,,,,2.0,2.0,,,,,,,,,1.0,,,,3.0,,,,1.0,,1.0,,,0.5,,1.0,,,,,,,,0.14285714285714285,,,,,,,1610612755,2008,2007-08,True
101150-1889-200760-201152-2584,1610612755,"Lou Williams, Andre Miller, Rodney Carney, Thaddeus Young, Willie Green","Williams, Miller, Carney, Young, Green",101150-1889-200760-201152-2584,PHI,45.0,2,1.0,,2.0,1.0,,,3.0,,,,,,,1.0,,,,1.0,2.0,2.0,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,0.5,,1.0,96.0,12.5,20.0,12.5,20.0,,,,,,,,,1.0,,,,1.0,0.3087,,,26.4,2.0,,,,,2.0,,,,,,,,,,,,,,,1.0,,2.0,1.0,2.0,,,,,,,,,,,,,,,,0.5,1.0,,1.0,,,,,,,,,,,,0.3087,,1.0,,,1.0,2.0,,,,,2.0,,,0.5,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2008,2007-08,True
101150-1889-200760-201152-2738,1610612755,"Lou Williams, Andre Miller, Rodney Carney, Thaddeus Young, Andre Iguodala","Williams, Miller, Carney, Young, Iguodala",101150-1889-200760-201152-2738,PHI,12.0,3,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,1.0,1.0,,,2.0,1.0,,,,2.0,,,,1.0,,1.0,,,2.0,2.0,1.0,1.0,,,,1.0,,1.0,,1.0,,,240.0,4.0,8.0,4.0,8.0,,,,,,,,,,,,,,0.2527,,,,1.0,,,1.0,,,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,19.4,1.0,,1.0,,,,,,,,,,0.2527,,,,1.0,,2.0,,,,,2.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2008,2007-08,True
101150-1889-200760-201160-2223,1610612755,"Lou Williams, Andre Miller, Rodney Carney, Jason Smith, Samuel Dalembert","Williams, Miller, Carney, Smith, Dalembert",101150-1889-200760-201160-2223,PHI,969.0,8,16.0,-10.0,27.0,29.0,4.0,4.0,56.0,7.0,15.0,3.0,5.0,,1.0,2.0,11.0,25.0,1.0,3.0,28.0,38.0,4.0,6.0,8.0,12.0,10.0,3.0,2.0,6.0,1.0,7.0,,3.0,15.0,20.0,0.5454545454545454,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.44,0.6666666666666666,0.44642857142857145,0.6666666666666666,0.4827586206896552,0.6666666666666666,0.10714285714285714,83.21981424148608,18.333333333333332,16.344827586206897,17.51851851851852,14.655172413793103,0.5357142857142857,0.4666666666666667,0.7,0.42857142857142855,0.03571428571428571,,,,0.07142857142857142,0.8333333333333334,0.6,0.3333333333333333,0.6428571428571429,0.5032107142857143,0.5390166666666667,0.2857142857142857,25.0,1.0,2.0,5.0,5.0,1.0,3.0,1.0,1.0,9.0,,11.0,17.0,2.0,,2.0,,4.0,9.0,,1.0,7.0,,4.0,3.0,1.0,1.0,0.5,,0.5625,0.6111111111111112,0.6666666666666666,0.4,0.17857142857142858,0.4,0.4,0.17857142857142858,0.5,0.5,1.0,0.5,0.10344827586206896,0.11538461538461539,4.904,0.037037037037037035,,1.0,5.0,1.0,,4.0,,4.0,0.2,0.3333333333333333,,0.4475,,,,,,,,2.0,6.0,6.0,,,,,1.0,,0.375,,1.0,,,,6.0,,,0.42857142857142855,0.3333333333333333,2.0,,,2.0,,0.4,0.4,1.0,,,,,,1.0,,2.0,2.0,,0.625,0.5,,,,4.0,,,0.625,,2.0,2.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612755,2008,2007-08,True
101150-1889-200760-201160-2501,1610612755,"Lou Williams, Andre Miller, Rodney Carney, Jason Smith, Reggie Evans","Williams, Miller, Carney, Smith, Evans",101150-1889-200760-201160-2501,PHI,632.0,6,11.0,5.0,21.0,22.0,5.0,,43.0,6.0,6.0,,,,1.0,1.0,12.0,15.0,1.0,2.0,30.0,25.0,,,,18.0,6.0,,1.0,9.0,,9.0,,4.0,18.0,30.0,0.75,0.75,,0.5,0.5,0.8,,0.7941176470588235,,0.8333333333333334,,0.11764705882352941,97.9746835443038,13.80952380952381,15.545454545454545,13.80952380952381,13.772727272727273,0.35294117647058826,1.0,1.0,0.6666666666666666,0.058823529411764705,,,,0.058823529411764705,,,,0.47058823529411764,0.47521176470588233,,,24.45,2.0,3.0,3.0,6.0,1.0,3.0,1.0,,6.0,,6.0,6.0,2.0,,,2.0,2.0,6.0,,,6.0,2.0,4.0,2.0,2.0,1.0,1.0,,0.5454545454545454,0.5454545454545454,0.6666666666666666,1.0,0.17647058823529413,1.0,1.0,0.35294117647058826,1.0,1.0,,1.0,0.1111111111111111,0.125,8.373333333333333,0.09523809523809523,,2.0,,,,1.0,,1.0,,,,0.39365,,,,2.0,,5.0,,,,3.0,5.0,1.0,1.0,1.25,,,,,,,,0.16666666666666666,,1.0,,,,3.0,,,2.0,,0.5,0.5,0.6666666666666666,,,,,1.0,3.0,1.0,,1.0,,0.3333333333333333,1.0,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,3.0,,,,,,,,,,,,,,,,1610612755,2008,2007-08,True
101150-1889-200760-201160-2584,1610612755,"Lou Williams, Andre Miller, Rodney Carney, Jason Smith, Willie Green","Williams, Miller, Carney, Smith, Green",101150-1889-200760-201160-2584,PHI,114.0,2,2.0,5.0,4.0,4.0,1.0,,8.0,,,,,,,2.0,2.0,2.0,1.0,2.0,7.0,2.0,,,,4.0,,3.0,2.0,2.0,1.0,3.0,,,7.0,7.0,1.0,1.0,1.0,0.5,0.5,1.0,,0.875,,0.875,,0.5,101.05263157894737,14.0,14.5,14.0,14.0,,,,,,,,,0.5,,,,0.5,0.4890375,,,26.05,,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,,2.0,2.0,,,,,,,,,1.0,,,,,,,,0.6666666666666666,0.6666666666666666,1.0,,0.25,1.0,1.0,0.25,0.5,0.5,1.0,0.5,,,12.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2008,2007-08,True
