EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,Steals,LostBallSteals,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,PlusMinus,PenaltyOffPoss,LongMidRangeFGA,FG2A,OpponentPoints,PenaltyFG2A,Fg2aBlocked,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,PenaltyOffPossExcludingTakeFouls,FG2APctBlocked,LongMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,LongMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,FG3A,SecondChanceFG3A,PenaltyFG3A,FG3APct,Corner3Frequency,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,SecondChanceShotQualityAvg,Avg3ptShotDistance,Fouls,NonShootingPenaltyNonTakeFouls,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,FG2M,FtPoints,Points,SecondChanceFG2A,PtsUnassisted2s,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,Fg2Pct,EfgPct,TsPct,AtRimPctBlocked,OffAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,PenaltyAtRimFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGM,Arc3FGM,Arc3FGA,FG3M,PenaltyFG2M,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AssistPoints,DefThreePtRebounds,FTDefRebounds,ShootingFouls,Blocked2s,BlockedAtRim,Blocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefFTReboundPct,DefThreePtReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,NonHeaveArc3Accuracy,PenaltyPointsPct,PenaltyAtRimFGM,PtsAssisted2s,TwoPtAssists,AtRimAssists,LongMidRangeAssists,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Assisted2sPct,NonPutbacksAssisted2sPct,LiveBallTurnoverPct,AtRimPctAssisted,LongMidRangePctAssisted,PenaltyAtRimAccuracy,ShortMidRangeFGM,SecondChanceFtPoints,SecondChancePoints,OffThreePtRebounds,SelfOReb,LostBallTurnovers,Offensive Fouls,RecoveredBlocks,SecondChanceTsPct,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChancePointsPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,BadPassOutOfBoundsTurnovers,SecondChanceFg3Pct,SecondChanceEfgPct,OffCorner3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3FGA,HeaveAttempts,Offensive Fouls Drawn,PenaltyArc3Frequency,PenaltyCorner3FGM,PenaltyFG3M,Loose Ball Fouls,BlockedShortMidRange,PenaltyFg3Pct,PenaltyCorner3Accuracy,PtsUnassisted3s,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,SecondChanceFg2Pct,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,SecondChanceAtRimAccuracy,PenaltyArc3FGM,PenaltyFtPoints,Fg3aBlocked,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceTurnovers,team_id,year,season,team_vs
101181-1515-200081-2547-2574,1610612761,"Jose Calderon, Anthony Parker, Jamario Moon, Chris Bosh, Jason Kapono","Calderon, Parker, Moon, Bosh, Kapono",101181-1515-200081-2547-2574,TOR,112.0,2,2.0,4.0,5.0,2.0,9.0,1.0,1.0,115.71428571428571,10.75,13.8,10.75,13.8,3.0,2.0,1.0,2.0,2.0,2.0,,,1.0,2.0,,2.0,2.0,,,1.0,,1.0,,,,0.2,0.5818125,0.6204,10.4,0.5,,,,,3.0,,1.0,0.6,,,,0.8,,33.03333333333333,,,1.0,1.0,1.0,1.0,,5.0,,,,,,,1.0,,,,5.0,0.5,0.5,0.5,,,0.2,1.0,1.0,0.3333333333333333,,,,,,,1.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,,5.0,1.0,,,,,,,2.0,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,0.3333333333333333,,1.0,,,,,,,,0.6,0.3333333333333333,0.3333333333333333,1.0,,0.5,0.4,1.0,2.0,1.0,1.0,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2008,2007-08,False
101181-1515-200081-2568-2574,1610612761,"Jose Calderon, Anthony Parker, Jamario Moon, Carlos Delfino, Jason Kapono","Calderon, Parker, Moon, Delfino, Kapono",101181-1515-200081-2568-2574,TOR,44.0,1,1.0,2.0,2.0,2.0,4.0,,,130.9090909090909,19.0,3.0,19.0,3.0,-2.0,2.0,,,2.0,,,,,1.0,,1.0,2.0,,,,,,,,,,0.3546,0.3546,,1.0,,,,,1.0,,1.0,1.0,,,,1.0,,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2008,2007-08,False
101181-1515-200745-2547-2574,1610612761,"Jose Calderon, Anthony Parker, Andrea Bargnani, Chris Bosh, Jason Kapono","Calderon, Parker, Bargnani, Bosh, Kapono",101181-1515-200745-2547-2574,TOR,461.0,3,8.0,15.0,14.0,2.0,29.0,1.0,,90.58568329718004,14.8,17.071428571428573,14.8,17.0,-8.0,6.0,5.0,9.0,21.0,4.0,,,2.0,5.0,,5.0,6.0,,,0.5,,0.6666666666666666,,,,0.38461538461538464,0.46736666666666665,0.47233,12.466666666666667,0.4,,1.0,,1.0,4.0,,2.0,0.3076923076923077,0.07692307692307693,,0.16666666666666666,0.46153846153846156,,32.3,4.0,1.0,2.0,2.0,1.0,3.0,4.0,13.0,,2.0,,,1.0,1.0,2.0,4.0,,2.0,13.0,0.3333333333333333,0.34615384615384615,0.43333333333333335,,,0.15384615384615385,1.0,1.0,0.16666666666666666,0.13333333333333333,0.18181818181818182,,2.0,1.0,1.0,,3.0,1.0,1.0,5.0,3.0,2.0,,1.0,3.0,,1.0,7.0,2.0,1.0,1.0,1.0,,1.0,,5.0,1.0,0.25,0.3333333333333333,0.25,0.4166666666666667,0.4166666666666667,1.0,1.0,,0.15384615384615385,0.2,0.2,1.0,1.0,1.0,0.23076923076923078,,,,,,0.38461538461538464,1.0,4.0,2.0,2.0,,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,,1.0,,,,,,,,1.0,,,,0.5,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,,0.16666666666666666,1.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2008,2007-08,False
101181-1515-200745-2568-2574,1610612761,"Jose Calderon, Anthony Parker, Andrea Bargnani, Carlos Delfino, Jason Kapono","Calderon, Parker, Bargnani, Delfino, Kapono",101181-1515-200745-2568-2574,TOR,135.0,1,2.0,3.0,3.0,,6.0,,,64.0,15.0,30.0,15.0,24.0,5.0,,2.0,2.0,2.0,,,,2.0,2.0,,2.0,,,,1.0,,0.6666666666666666,,,,0.6666666666666666,0.4213166666666666,,18.55,,,,,,1.0,,,0.3333333333333333,,,,0.3333333333333333,,27.0,,,,,,2.0,,7.0,,4.0,,,,,,,,,7.0,1.0,1.1666666666666667,1.1666666666666667,,,,,,,,,,,2.0,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,0.3333333333333333,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2008,2007-08,False
101181-1515-2547-2551-2574,1610612761,"Jose Calderon, Anthony Parker, Chris Bosh, T.J. Ford, Jason Kapono","Calderon, Parker, Bosh, Ford, Kapono",101181-1515-2547-2551-2574,TOR,214.0,1,4.0,10.0,10.0,9.0,20.0,,,134.57943925233644,12.0,9.4,11.6,9.4,-6.0,1.0,,7.0,15.0,2.0,1.0,1.0,,4.0,2.0,6.0,1.0,0.14285714285714285,,,0.3333333333333333,,0.2857142857142857,,,,0.5200136363636364,0.44855,2.642857142857143,0.1,2.0,,,,4.0,,,0.36363636363636365,,,,0.8181818181818182,0.5112,25.175,5.0,5.0,4.0,5.0,1.0,4.0,1.0,9.0,2.0,6.0,,,1.0,,1.0,1.0,1.0,1.0,5.0,0.5714285714285714,0.36363636363636365,0.4090909090909091,,,0.45454545454545453,0.8,0.8,0.5,0.09090909090909091,0.14285714285714285,2.0,2.0,,,,4.0,,1.0,2.0,,4.0,,,1.0,,,2.0,,4.0,,,,,,2.0,,,,0.5,0.5,0.5,1.0,,,0.18181818181818182,,,,,,0.36363636363636365,,,,1.0,,0.2222222222222222,1.0,2.0,1.0,1.0,,,1.0,1.0,0.25,0.3333333333333333,1.0,0.25,,1.0,,,4.0,1.0,,,,,1.0,0.25,0.25,,,,,,,,0.4444444444444444,,,,,,1.0,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,1610612761,2008,2007-08,False
101181-1515-2547-2568-2574,1610612761,"Jose Calderon, Anthony Parker, Chris Bosh, Carlos Delfino, Jason Kapono","Calderon, Parker, Bosh, Delfino, Kapono",101181-1515-2547-2568-2574,TOR,2447.0,5,41.0,76.0,75.0,31.0,151.0,3.0,,88.85982836125869,15.447368421052632,16.973333333333333,14.092105263157896,16.413333333333334,3.0,35.0,19.0,43.0,84.0,17.0,3.0,5.0,14.0,29.0,9.0,38.0,35.0,0.06976744186046512,,0.6086956521739131,0.22727272727272727,0.6756756756756757,0.23684210526315788,0.16666666666666666,0.2857142857142857,0.2714285714285714,0.46837500000000004,0.45006166666666664,9.848837209302326,0.4605263157894737,7.0,9.0,1.0,5.0,27.0,4.0,13.0,0.38571428571428573,0.12857142857142856,0.125,0.16666666666666666,0.6142857142857143,0.4688375,25.16296296296296,21.0,6.0,11.0,16.0,7.0,21.0,15.0,87.0,4.0,14.0,5.0,1.0,8.0,5.0,18.0,19.0,1.0,5.0,81.0,0.4883720930232558,0.5142857142857142,0.5512820512820513,0.1875,0.4,0.22857142857142856,0.6875,0.8461538461538461,0.23333333333333334,0.08,0.10638297872340426,2.0,8.0,7.0,3.0,7.0,18.0,10.0,8.0,35.0,27.0,18.0,7.0,9.0,23.0,6.0,3.0,55.0,11.0,4.0,8.0,2.0,2.0,2.0,,35.0,0.9,0.37037037037037035,0.37037037037037035,0.47058823529411764,0.4666666666666667,0.5303030303030303,1.0,0.7857142857142857,0.6,0.11428571428571428,0.3684210526315789,0.3684210526315789,0.3333333333333333,0.3333333333333333,1.0,0.2571428571428571,0.3888888888888889,0.4117647058823529,0.8571428571428571,0.25,0.3888888888888889,0.40229885057471265,5.0,28.0,14.0,9.0,3.0,3.0,3.0,2.0,0.6666666666666666,0.6666666666666666,0.375,0.8181818181818182,0.42857142857142855,0.7142857142857143,3.0,1.0,6.0,4.0,,1.0,1.0,2.0,0.3333333333333333,0.25,0.2,0.6923076923076923,1.0,0.8888888888888888,,1.0,0.375,0.375,0.06896551724137931,1.0,3.0,1.0,,0.25,0.3125,0.3333333333333333,0.375,0.3333333333333333,1.0,8.0,,2.0,0.26666666666666666,1.0,4.0,,,0.3076923076923077,0.2,3.0,1.0,1.0,,0.25,,0.2,0.5,3.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,0.037037037037037035,0.05555555555555555,0.6666666666666666,1.0,0.375,0.03571428571428571,,,,,1610612761,2008,2007-08,False
101181-1725-200081-2568-2574,1610612761,"Jose Calderon, Rasho Nesterovic, Jamario Moon, Carlos Delfino, Jason Kapono","Calderon, Nesterovic, Moon, Delfino, Kapono",101181-1725-200081-2568-2574,TOR,664.0,3,11.0,19.0,17.0,1.0,36.0,1.0,1.0,78.07228915662651,18.210526315789473,18.705882352941178,17.05263157894737,18.647058823529413,8.0,1.0,9.0,11.0,12.0,,,1.0,3.0,9.0,2.0,11.0,1.0,,,0.75,0.14285714285714285,0.8888888888888888,0.2222222222222222,0.16666666666666666,,0.5294117647058824,0.44340294117647056,0.3654,16.527272727272727,0.05263157894736842,2.0,2.0,1.0,,6.0,1.0,1.0,0.35294117647058826,0.11764705882352941,0.5,,0.35294117647058826,0.422,24.383333333333336,6.0,,,,,4.0,,20.0,1.0,2.0,1.0,,3.0,,4.0,,,,18.0,0.36363636363636365,0.5882352941176471,0.5882352941176471,,,,,,,,,,2.0,3.0,1.0,3.0,4.0,4.0,,3.0,12.0,4.0,3.0,4.0,7.0,3.0,1.0,18.0,5.0,1.0,4.0,,,,,3.0,1.0,0.6666666666666666,0.6666666666666666,,1.5,1.5,1.0,1.0,1.0,0.11764705882352941,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,0.23529411764705882,0.75,0.75,1.0,,0.75,0.15,,6.0,3.0,,2.0,,2.0,2.0,0.75,0.75,0.6666666666666666,,0.6666666666666666,,1.0,,2.0,1.0,,,,,0.5,0.5,1.0,,1.0,1.0,,,0.5,0.5,0.1,,,,,,0.5,,,,,1.0,,1.0,1.0,,1.0,,,1.0,,,,1.0,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,1610612761,2008,2007-08,False
101181-1725-200745-2568-2574,1610612761,"Jose Calderon, Rasho Nesterovic, Andrea Bargnani, Carlos Delfino, Jason Kapono","Calderon, Nesterovic, Bargnani, Delfino, Kapono",101181-1725-200745-2568-2574,TOR,199.0,1,3.0,6.0,5.0,,11.0,,,79.59798994974874,14.833333333333334,22.0,13.666666666666666,22.0,1.0,,3.0,6.0,5.0,,,1.0,,3.0,3.0,6.0,,,,,0.3333333333333333,1.0,0.6,,,0.375,0.5136,,9.333333333333334,,2.0,,,,2.0,1.0,,0.25,,,,0.625,0.49275,25.3,2.0,,1.0,3.0,,3.0,,6.0,2.0,4.0,1.0,,1.0,,1.0,,,,2.0,0.5,0.375,0.375,,0.5,0.375,0.3333333333333333,0.3333333333333333,,,,1.0,,2.0,,,2.0,,,,,2.0,,,1.0,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,,0.6666666666666666,0.6666666666666666,,,,0.25,,,,0.3333333333333333,,,,2.0,1.0,,1.0,,,,0.3333333333333333,0.5,,,0.5,,,,4.0,2.0,,,,,0.6666666666666666,1.0,1.0,,,,,,,,0.6666666666666666,,1.0,,1.0,,0.6666666666666666,,0.3333333333333333,,,,,,,,,,,,,,1.0,2.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612761,2008,2007-08,False
101181-1725-2547-2568-2574,1610612761,"Jose Calderon, Rasho Nesterovic, Chris Bosh, Carlos Delfino, Jason Kapono","Calderon, Nesterovic, Bosh, Delfino, Kapono",101181-1725-2547-2568-2574,TOR,431.0,1,7.0,12.0,12.0,,24.0,1.0,1.0,80.18561484918793,19.0,16.916666666666668,18.166666666666668,16.0,1.0,4.0,2.0,9.0,16.0,1.0,1.0,3.0,2.0,4.0,3.0,7.0,4.0,0.1111111111111111,,0.6666666666666666,0.75,0.8,0.6,,,0.18181818181818182,0.4762227272727273,0.3992,7.566666666666666,0.3333333333333333,3.0,1.0,1.0,,2.0,1.0,,0.18181818181818182,0.09090909090909091,0.3333333333333333,,0.5454545454545454,0.5386166666666666,23.4,2.0,,2.0,4.0,,5.0,4.0,17.0,2.0,6.0,,,1.0,1.0,4.0,7.0,1.0,2.0,12.0,0.5555555555555556,0.5909090909090909,0.6071428571428571,0.25,0.5,0.36363636363636365,0.5,0.6666666666666666,,0.16666666666666666,0.2,2.0,3.0,2.0,1.0,,1.0,1.0,1.0,4.0,3.0,1.0,,1.0,3.0,,1.0,7.0,2.0,,1.0,,,,,4.0,1.0,0.5,0.5,1.0,1.0,0.6666666666666666,,1.0,1.0,0.2727272727272727,1.0,1.0,1.0,1.0,1.0,0.09090909090909091,,,,0.6666666666666666,,0.23529411764705882,,4.0,2.0,,1.0,,1.0,1.0,0.4,0.4,1.0,,0.5,,1.0,,5.0,,,,,,0.8333333333333334,,,1.0,0.5,1.0,,,0.3333333333333333,0.3333333333333333,0.29411764705882354,,,1.0,,1.0,0.8333333333333334,,,,,,,,,,,,,,,,1.0,1.0,,0.5,,1.0,0.5,,2.0,,1.0,,,,,2.0,2.0,,,1.0,,,,1.0,1.0,1.0,,1610612761,2008,2007-08,False
101181-200081-2547-2568-2574,1610612761,"Jose Calderon, Jamario Moon, Chris Bosh, Carlos Delfino, Jason Kapono","Calderon, Moon, Bosh, Delfino, Kapono",101181-200081-2547-2568-2574,TOR,561.0,3,9.0,17.0,19.0,11.0,36.0,2.0,,92.40641711229947,16.941176470588236,14.368421052631579,15.411764705882353,12.842105263157896,,2.0,4.0,9.0,15.0,2.0,,1.0,4.0,8.0,4.0,12.0,2.0,,,0.5,0.2,0.6666666666666666,0.3076923076923077,0.25,1.0,0.2,0.5279763157894737,0.49855,8.622222222222222,0.11764705882352941,4.0,3.0,1.0,,11.0,2.0,,0.55,0.15,0.3333333333333333,,0.8,0.62925,27.08181818181818,4.0,1.0,4.0,5.0,1.0,4.0,1.0,15.0,1.0,4.0,1.0,,3.0,,5.0,2.0,2.0,2.0,12.0,0.4444444444444444,0.35,0.375,,,0.25,0.8,0.8,0.5,0.1,0.2222222222222222,1.0,,,,2.0,8.0,2.0,1.0,2.0,6.0,7.0,2.0,2.0,4.0,2.0,,10.0,4.0,,1.0,1.0,1.0,1.0,,2.0,1.0,0.18181818181818182,0.2,0.5,0.5,0.5,,1.0,1.0,,,,,,,0.4,0.25,0.2857142857142857,1.0,0.3333333333333333,0.2857142857142857,0.13333333333333333,1.0,4.0,2.0,2.0,,2.0,2.0,2.0,0.5,0.5,0.6666666666666666,0.5,,1.0,,,3.0,3.0,,,,,0.5,0.375,0.6,0.25,0.5,1.0,,,,,0.2,1.0,1.0,1.0,,0.5,0.5,,0.3333333333333333,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.09090909090909091,0.125,,,,,,,,1.0,1610612761,2008,2007-08,False
101181-200745-2547-2568-2574,1610612761,"Jose Calderon, Andrea Bargnani, Chris Bosh, Carlos Delfino, Jason Kapono","Calderon, Bargnani, Bosh, Delfino, Kapono",101181-200745-2547-2568-2574,TOR,99.0,2,2.0,2.0,3.0,,5.0,,,72.72727272727273,26.0,15.666666666666666,26.0,15.666666666666666,-5.0,,1.0,2.0,5.0,,,,,,,,,,,,,,,,,0.5,0.38005,,14.15,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2008,2007-08,False
1515-1725-200081-2547-2551,1610612761,"Anthony Parker, Rasho Nesterovic, Jamario Moon, Chris Bosh, T.J. Ford","Parker, Nesterovic, Moon, Bosh, Ford",1515-1725-200081-2547-2551,TOR,138.0,1,2.0,4.0,4.0,,8.0,,,83.47826086956522,23.25,11.25,23.25,11.25,-7.0,,3.0,4.0,10.0,,1.0,1.0,,,1.0,1.0,,0.25,,,0.25,,0.25,,,0.75,0.3975,,15.775,,1.0,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,1.0,3.0,,,,,,0.3,,,,,,,0.2,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,1.5,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,1610612761,2008,2007-08,False
1515-1725-200081-2551-2574,1610612761,"Anthony Parker, Rasho Nesterovic, Jamario Moon, T.J. Ford, Jason Kapono","Parker, Nesterovic, Moon, Ford, Kapono",1515-1725-200081-2551-2574,TOR,107.0,1,2.0,4.0,3.0,3.0,7.0,1.0,,94.2056074766355,10.75,21.333333333333332,10.75,18.666666666666668,2.0,2.0,1.0,2.0,4.0,1.0,,,,,,,2.0,,,,,,,,,0.5,0.36125,0.3306,16.0,0.5,,,,,,,,,,,,,,,,,,,,2.0,2.0,6.0,,4.0,,,,,1.0,2.0,,1.0,6.0,1.0,1.0,1.0,,,,,,,0.3333333333333333,0.3333333333333333,,1.0,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,2.0,,,,1.0,1.0,1.0,,,,0.5,1.0,1.0,,,,,,,,,,0.3333333333333333,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2008,2007-08,False
1515-1725-200745-2547-2551,1610612761,"Anthony Parker, Rasho Nesterovic, Andrea Bargnani, Chris Bosh, T.J. Ford","Parker, Nesterovic, Bargnani, Bosh, Ford",1515-1725-200745-2547-2551,TOR,1065.0,2,18.0,35.0,35.0,,70.0,2.0,1.0,94.64788732394366,16.857142857142858,13.571428571428571,16.4,13.428571428571429,-16.0,,12.0,25.0,52.0,,2.0,3.0,4.0,9.0,3.0,12.0,,0.08,0.08333333333333333,0.5,0.1875,0.6428571428571429,0.1875,0.2222222222222222,1.0,0.42857142857142855,0.4687035714285714,,10.86,,3.0,1.0,,,3.0,,,0.10714285714285714,0.03571428571428571,,,0.35714285714285715,0.399,24.5,6.0,,3.0,7.0,,9.0,12.0,36.0,2.0,6.0,2.0,,6.0,,7.0,12.0,1.0,6.0,34.0,0.36,0.42857142857142855,0.5303030303030303,0.14285714285714285,0.25,0.25,0.42857142857142855,0.5,,0.18181818181818182,0.2,,6.0,3.0,1.0,1.0,2.0,2.0,,,6.0,2.0,1.0,2.0,8.0,1.0,1.0,18.0,5.0,,3.0,,,,,,1.0,0.6666666666666666,0.6666666666666666,,,,,0.8333333333333334,1.0,0.21428571428571427,0.25,0.2727272727272727,1.0,1.0,1.0,0.07142857142857142,0.5,0.5,1.0,,0.5,,,12.0,6.0,2.0,2.0,1.0,4.0,3.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,,3.0,,2.0,,,1.0,,,0.5,,,0.3333333333333333,,0.8,,,0.5,0.5,0.05555555555555555,,,,,,0.5,,,,,,,,,,,1.0,,,,,,1.0,,0.5,,,,,,,2.0,,,1.0,,,,,,0.6666666666666666,,,,,,,1.0,1610612761,2008,2007-08,False
1515-1725-2547-2551-2574,1610612761,"Anthony Parker, Rasho Nesterovic, Chris Bosh, T.J. Ford, Jason Kapono","Parker, Nesterovic, Bosh, Ford, Kapono",1515-1725-2547-2551-2574,TOR,354.0,2,6.0,10.0,12.0,10.0,22.0,1.0,1.0,89.4915254237288,13.4,18.333333333333332,12.4,16.166666666666668,6.0,6.0,1.0,8.0,4.0,4.0,1.0,1.0,2.0,6.0,3.0,9.0,6.0,0.125,,0.6666666666666666,0.25,0.75,0.42857142857142855,,,0.08333333333333333,0.4719909090909091,0.4777666666666667,9.175,0.6,3.0,1.0,,,4.0,,3.0,0.3333333333333333,0.08333333333333333,,,0.5,0.3892,27.775,3.0,,1.0,2.0,1.0,4.0,2.0,10.0,2.0,2.0,1.0,,1.0,1.0,3.0,3.0,1.0,2.0,6.0,0.5,0.3333333333333333,0.38461538461538464,0.5,1.0,0.16666666666666666,0.5,1.0,0.14285714285714285,0.15384615384615385,0.2222222222222222,,5.0,,,,3.0,,3.0,6.0,,3.0,,,3.0,,,6.0,4.0,,2.0,,,,,6.0,,,,0.75,0.42857142857142855,0.42857142857142855,,0.8,1.0,0.4166666666666667,,,,,,0.25,,,,,,0.6,1.0,6.0,3.0,1.0,,,,,0.75,0.75,,1.0,,1.0,3.0,2.0,4.0,2.0,,,1.0,,0.6666666666666666,0.6666666666666666,0.5,0.5,1.0,0.6666666666666666,,,0.6,0.6,0.4,,,,,,0.5,1.0,,,,3.0,,,0.42857142857142855,,,,,,,,,1.0,,0.5,,,,,,,2.0,,,,,,,,,0.6666666666666666,,,,,,,,1610612761,2008,2007-08,False
