EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,AtRimAssists,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,Avg3ptShotDistance,Arc3FGM,FG3M,SecondChanceFtPoints,SecondChancePoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceTsPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,PtsPutbacks,LongMidRangeAssists,OffThreePtRebounds,Travels,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,Corner3FGM,Fg2aBlocked,Corner3Assists,LostBallSteals,BlockingFouls,Loose Ball Fouls Drawn,Technical Free Throw Trips,3SecondViolations,FG2APctBlocked,ShortMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,AtRimPctBlocked,Offensive Fouls Drawn,DefCorner3ReboundPct,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,HeaveAttempts,FTOffRebounds,PenaltyTurnovers,Charge Fouls Drawn,BlockedShortMidRange,SecondChanceFg3Pct,PenaltyFg3Pct,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,LostBallOutOfBoundsTurnovers,Defensive 3 Seconds Violations,BadPassOutOfBoundsTurnovers,BlockingFoulsDrawn,NonShootingFoulsDrawn,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,OffensiveGoaltends,SecondChanceCorner3FGM,BlockedLongMidRange,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedCorner3,LongMidRangePctBlocked,Clear Path Fouls,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,team_id,year,season,team_vs
101236-1802-200768-201166-2755,1610612745,"Chuck Hayes, Brad Miller, Kyle Lowry, Aaron Brooks, Kevin Martin","Hayes, Miller, Lowry, Brooks, Martin",101236-1802-200768-201166-2755,HOU,89.0,1,1.0,2.0,3.0,2.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,4.0,2.0,2.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,6.0,6.0,3.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,80.89887640449437,17.666666666666668,18.0,17.666666666666668,18.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.3955,0.3955,0.3333333333333333,0.3333333333333333,1.0,13.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2011,2010-11,True
101236-1802-200768-201584-201978,1610612745,"Chuck Hayes, Brad Miller, Kyle Lowry, Courtney Lee, Chase Budinger","Hayes, Miller, Lowry, Lee, Budinger",101236-1802-200768-201584-201978,HOU,407.0,6,7.0,-1.0,14.0,13.0,6.0,6.0,27.0,,,,3.0,3.0,7.0,2.0,8.0,9.0,2.0,5.0,,4.0,6.0,,3.0,3.0,,6.0,2.0,2.0,1.0,8.0,4.0,6.0,1.0,1.0,0.42857142857142855,0.4,0.3333333333333333,0.3333333333333333,0.4,0.3333333333333333,95.52825552825553,11.285714285714286,19.153846153846153,11.142857142857142,16.53846153846154,,,,,0.3333333333333333,,,0.5566833333333334,0.5493333333333333,0.1,0.125,0.5,10.214285714285714,0.42857142857142855,1.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,5.0,1.0,7.0,1.0,8.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,4.0,7.0,1.0,1.0,1.0,0.2222222222222222,0.5,1.0,0.7142857142857143,0.3333333333333333,1.0,0.75,0.2,1.0,1.0,0.5,0.75,1.0,0.2,0.4444444444444444,0.75,0.75,1.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,1.0,0.16666666666666666,0.6666666666666666,23.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2011,2010-11,True
101236-1802-200768-201584-2203,1610612745,"Chuck Hayes, Brad Miller, Kyle Lowry, Courtney Lee, Shane Battier","Hayes, Miller, Lowry, Lee, Battier",101236-1802-200768-201584-2203,HOU,147.0,1,2.0,10.0,4.0,4.0,,,8.0,,,,,,1.0,1.0,10.0,,,,,,,,,1.0,,3.0,2.0,2.0,1.0,9.0,,,,,,,1.125,,1.0,,78.3673469387755,16.25,20.5,16.25,20.5,,,,,,,,0.5888875,,0.2,0.5,,0.7,,1.0,,1.0,,,,3.0,,3.0,,3.0,,1.0,,1.0,,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,0.75,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,0.25,,,,,0.75,,,,1.0,25.933333333333334,3.0,3.0,1.0,1.0,3.0,6.0,3.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.5,1.0,1.0,0.3333333333333333,1.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2011,2010-11,True
101236-1802-200768-201584-2755,1610612745,"Chuck Hayes, Brad Miller, Kyle Lowry, Courtney Lee, Kevin Martin","Hayes, Miller, Lowry, Lee, Martin",101236-1802-200768-201584-2755,HOU,729.0,4,12.0,2.0,21.0,21.0,,2.0,42.0,3.0,6.0,2.0,4.0,11.0,16.0,3.0,25.0,23.0,,,,,8.0,14.0,4.0,4.0,1.0,8.0,3.0,3.0,3.0,19.0,,,0.36363636363636365,0.5,0.6875,,0.5,,0.5681818181818182,,82.96296296296296,16.61904761904762,18.095238095238095,15.380952380952381,16.238095238095237,0.2727272727272727,0.5,0.5,0.3333333333333333,0.18181818181818182,0.5,0.5,0.48398636363636366,,0.13636363636363635,0.1875,,8.175,,5.0,6.0,6.0,,,2.0,4.0,,6.0,,4.0,2.0,3.0,4.0,3.0,1.0,8.0,5.0,13.0,,,,2.0,2.0,2.0,,4.0,,3.0,6.0,,,,0.2727272727272727,0.5,1.0,0.6,0.6,0.8,0.7,0.45454545454545453,,0.6666666666666666,0.5,,0.8,,0.2727272727272727,1.0,1.0,0.3333333333333333,0.09090909090909091,0.18181818181818182,,,,0.5454545454545454,24.55,,,,6.0,,,,,,,,,0.6,,,,,0.24,3.0,3.0,1.0,3.0,4.0,1.0,6.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,0.75,0.6,0.3333333333333333,0.3333333333333333,1.0,0.25,0.5,0.5,0.5,0.6,1.0,0.2,0.45458333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2011,2010-11,True
101236-1802-200768-201978-2755,1610612745,"Chuck Hayes, Brad Miller, Kyle Lowry, Chase Budinger, Kevin Martin","Hayes, Miller, Lowry, Budinger, Martin",101236-1802-200768-201978-2755,HOU,611.0,3,10.0,1.0,19.0,19.0,1.0,1.0,38.0,2.0,7.0,1.0,2.0,6.0,12.0,5.0,23.0,22.0,1.0,2.0,,2.0,8.0,4.0,4.0,6.0,,14.0,6.0,8.0,4.0,21.0,2.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5625,0.3333333333333333,0.5789473684210527,0.3333333333333333,89.55810147299509,16.63157894736842,15.526315789473685,16.05263157894737,14.736842105263158,0.4375,0.2857142857142857,0.3333333333333333,,0.125,0.5,0.5,0.468128125,0.44465,0.21052631578947367,0.26666666666666666,0.08695652173913043,7.383333333333333,0.05263157894736842,2.0,3.0,3.0,,,1.0,3.0,1.0,4.0,1.0,3.0,3.0,2.0,1.0,2.0,,3.0,3.0,6.0,,3.0,2.0,1.0,1.0,2.0,,3.0,,3.0,4.0,1.0,,,0.25,0.3333333333333333,,0.5,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.375,,0.5,,0.5,0.3333333333333333,,0.1875,1.0,1.0,1.0,0.0625,0.1875,,,0.3333333333333333,0.4375,24.475,1.0,2.0,,2.0,6.0,,1.0,2.0,1.0,1.0,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.08695652173913043,,,,1.0,2.0,,,1.0,1.0,,1.0,,,,,,0.5,0.5,0.5,0.4,,0.5,,,1.0,,,,0.4018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08333333333333333,0.14285714285714285,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2011,2010-11,True
101236-1802-200768-2203-2755,1610612745,"Chuck Hayes, Brad Miller, Kyle Lowry, Shane Battier, Kevin Martin","Hayes, Miller, Lowry, Battier, Martin",101236-1802-200768-2203-2755,HOU,44.0,1,1.0,,1.0,1.0,1.0,,2.0,,,,1.0,,2.0,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,65.45454545454545,41.0,3.0,7.0,3.0,,,,,0.3333333333333333,,,0.4463,0.4463,,,,8.45,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,2.0,,,,,2.0,2.0,,1.0,,,,,,,,,,,,,0.3333333333333333,,,,1.0,,,0.6666666666666666,1.0,,,,,,0.3333333333333333,,,,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.6666666666666666,24.8,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,0.5,0.48625,,1.0,,1.0,,,,,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2011,2010-11,True
101236-1802-200839-201584-201978,1610612745,"Chuck Hayes, Brad Miller, Mike Harris, Courtney Lee, Chase Budinger","Hayes, Miller, Harris, Lee, Budinger",101236-1802-200839-201584-201978,HOU,503.0,1,8.0,-13.0,17.0,17.0,,14.0,34.0,2.0,4.0,2.0,5.0,5.0,14.0,,13.0,26.0,,,,,2.0,8.0,1.0,2.0,,5.0,1.0,,,13.0,,,0.2,0.2,0.35714285714285715,,0.3611111111111111,,0.3611111111111111,,97.33598409542743,16.235294117647058,13.352941176470589,15.705882352941176,12.764705882352942,0.2222222222222222,0.5,0.5,,0.2777777777777778,0.4,0.4,0.5115638888888889,,,,,9.585714285714285,,3.0,1.0,5.0,,,2.0,2.0,,4.0,,2.0,,3.0,1.0,2.0,,3.0,3.0,6.0,1.0,,,1.0,1.0,1.0,,2.0,,2.0,6.0,,,1.0,0.2222222222222222,0.5,,0.6666666666666666,0.3333333333333333,0.5,0.6,0.25,0.25,,,1.0,,0.09090909090909091,0.2777777777777778,0.2,0.25,,0.1111111111111111,0.1111111111111111,,,,0.5,24.475,,1.0,,,3.0,,,1.0,,1.0,0.25,0.25,,,,,,,,3.0,,,3.0,,,1.0,,,,1.0,1.0,1.0,,1.0,,,,,0.6666666666666666,,,,0.5,1.0,,,0.6368333333333334,1.0,1.0,1.0,,,,,,0.07142857142857142,,0.5,0.5,1.0,0.2,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2011,2010-11,True
101236-1802-201166-201584-201978,1610612745,"Chuck Hayes, Brad Miller, Aaron Brooks, Courtney Lee, Chase Budinger","Hayes, Miller, Brooks, Lee, Budinger",101236-1802-201166-201584-201978,HOU,1213.0,8,20.0,6.0,38.0,37.0,6.0,6.0,75.0,5.0,9.0,4.0,8.0,16.0,26.0,13.0,54.0,48.0,2.0,4.0,1.0,11.0,18.0,14.0,9.0,12.0,3.0,27.0,9.0,14.0,7.0,40.0,11.0,6.0,0.5625,0.5625,0.6153846153846154,0.5,0.5540540540540541,0.7142857142857143,0.6162790697674418,0.6875,89.03544929925805,16.289473684210527,16.054054054054053,15.157894736842104,15.567567567567568,0.24324324324324326,0.5555555555555556,0.625,0.6,0.21621621621621623,0.5,0.5,0.4791763888888889,0.47494166666666665,0.16279069767441862,0.21875,0.2037037037037037,10.207692307692307,0.15789473684210525,7.0,7.0,9.0,1.0,1.0,3.0,8.0,2.0,11.0,3.0,7.0,4.0,3.0,5.0,3.0,,8.0,7.0,15.0,,3.0,3.0,1.0,,2.0,1.0,3.0,,1.0,5.0,,,1.0,0.2972972972972973,0.3333333333333333,,0.375,0.3,0.7142857142857143,0.5333333333333333,0.35294117647058826,0.5,0.4,0.3333333333333333,,0.75,,0.24324324324324326,0.7777777777777778,0.875,0.5714285714285714,0.08108108108108109,0.21621621621621623,0.14285714285714285,1.0,0.2857142857142857,0.5405405405405406,28.845454545454547,2.0,3.0,5.0,14.0,9.0,,2.0,3.0,2.0,1.0,0.2727272727272727,0.3,0.9285714285714286,0.25,0.25,1.0,0.2857142857142857,0.25925925925925924,1.0,1.0,1.0,3.0,4.0,1.0,,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,,0.75,0.9,0.42857142857142855,0.25,0.25,0.4,0.5,0.5,0.5,0.2,1.0,0.2,0.44865000000000005,1.0,2.0,1.0,,,,1.0,,0.07692307692307693,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,0.1111111111111111,,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.14285714285714285,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2011,2010-11,True
101236-1802-201166-201584-2203,1610612745,"Chuck Hayes, Brad Miller, Aaron Brooks, Courtney Lee, Shane Battier","Hayes, Miller, Brooks, Lee, Battier",101236-1802-201166-201584-2203,HOU,377.0,3,6.0,-1.0,12.0,12.0,1.0,1.0,24.0,3.0,4.0,2.0,3.0,6.0,9.0,2.0,14.0,15.0,1.0,1.0,,2.0,6.0,6.0,3.0,3.0,1.0,6.0,3.0,3.0,2.0,12.0,2.0,1.0,0.5,0.6,0.6666666666666666,1.0,0.6,1.0,0.6363636363636364,1.0,91.6710875331565,16.583333333333332,14.833333333333334,16.416666666666668,14.666666666666666,0.4,0.75,0.75,0.3333333333333333,0.3,0.6666666666666666,0.6666666666666666,0.41994999999999993,0.4172,0.18181818181818182,0.2,0.14285714285714285,10.233333333333333,0.08333333333333333,1.0,1.0,2.0,,,,1.0,,1.0,,1.0,,,,2.0,,2.0,1.0,3.0,,1.0,,1.0,1.0,,,1.0,,1.0,2.0,,,,0.1,1.0,,1.0,,,0.6666666666666666,,,1.0,1.0,,,,0.2,0.5,1.0,,,0.1,,,,0.3,24.6,,,,2.0,,,,,,,,,1.0,,,,,0.14285714285714285,1.0,1.0,,1.0,1.0,,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,,0.3124,,1.0,,1.0,,,,,0.1111111111111111,,,,,0.5,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2011,2010-11,True
101236-1802-201166-201978-2203,1610612745,"Chuck Hayes, Brad Miller, Aaron Brooks, Chase Budinger, Shane Battier","Hayes, Miller, Brooks, Budinger, Battier",101236-1802-201166-201978-2203,HOU,89.0,1,1.0,-2.0,3.0,4.0,3.0,3.0,7.0,,1.0,,1.0,,2.0,,,2.0,,2.0,,,,,,,,,,,,,,3.0,,,,,,,,,113.25842696629213,11.666666666666666,13.5,10.333333333333334,12.5,0.25,,,,0.25,,,0.3619625,0.3619625,,,,13.15,1.0,1.0,,,,,,2.0,2.0,2.0,2.0,2.0,,1.0,1.0,,,1.0,1.0,2.0,,,,,,1.0,,1.0,,,1.0,,1.0,,0.5,,,,0.5,1.0,0.25,0.3333333333333333,,,,,1.0,,,,,,,0.5,,,0.5,0.5,29.45,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,0.3501,,1.0,,,,,,,0.5,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2011,2010-11,True
