EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,FtPoints,Points,PenaltyFtPoints,PenaltyPoints,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,PenaltyTsPct,PenaltyPointsPct,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,SecondChanceTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,DefThreePtRebounds,BlockingFouls,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefThreePtReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShortMidRangeFGA,Fg2aBlocked,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,Charge Fouls Drawn,FG2APctBlocked,ShortMidRangePctBlocked,ShortMidRangeFrequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceFG2M,SecondChanceFG2A,PtsPutbacks,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,FTDefRebounds,LiveBallTurnovers,LostBallTurnovers,Charge Fouls,Offensive Fouls,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Blocked3s,BlockedArc3,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassTurnovers,StepOutOfBoundsTurnovers,Travels,PenaltyTurnovers,Loose Ball Fouls,BlockedAtRim,SecondChanceFg3Pct,SelfORebPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceShotQualityAvg,Loose Ball Fouls Drawn,PenaltyCorner3FGA,PtsUnassisted3s,PenaltyCorner3Frequency,HeaveAttempts,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,Technical Free Throw Trips,SecondChanceCorner3Frequency,SecondChanceTurnovers,PenaltyCorner3FGM,OffShortMidRangeReboundPct,PenaltyCorner3Accuracy,FTOffRebounds,LongMidRangePctBlocked,OffFTReboundPct,OffensiveGoaltends,BlockingFoulsDrawn,BlockedLongMidRange,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Offensive Fouls Drawn,DefensiveGoaltends,3SecondViolations,team_id,year,season,team_vs
101109-1733-201568-201951-2747,1610612743,"Raymond Felton, Al Harrington, Danilo Gallinari, Ty Lawson, JR Smith","Felton, Harrington, Gallinari, Lawson, Smith",101109-1733-201568-201951-2747,DEN,20.0,1,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,72.0,,20.0,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2011,2010-11,True
101109-1733-201568-2365-2747,1610612743,"Raymond Felton, Al Harrington, Danilo Gallinari, Chris Andersen, JR Smith","Felton, Harrington, Gallinari, Andersen, Smith",101109-1733-201568-2365-2747,DEN,436.0,3,-3.0,3.0,17.0,3.0,7.0,1.0,3.0,,17.0,7.0,,0.7083333333333334,0.875,0.4117647058823529,7.0,13.0,14.0,3.0,4.0,,27.0,2.0,2.0,1.0,1.0,2.0,5.0,1.0,1.0,7.0,10.0,1.0,20.0,,,2.0,2.0,1.0,8.0,6.0,,4.0,4.0,1.0,8.0,,3.0,3.0,,3.0,3.0,5.0,,,3.0,0.5714285714285714,0.5714285714285714,0.7,1.0,0.6363636363636364,0.6666666666666666,,0.09090909090909091,0.6,,0.42857142857142855,,,1.0,0.5,89.17431192660551,15.384615384615385,16.857142857142858,15.384615384615385,15.142857142857142,0.18181818181818182,1.0,1.0,0.5,0.45454545454545453,0.4,0.4,0.09090909090909091,0.3333333333333333,1.0,0.3333333333333333,0.2727272727272727,0.45908,0.64415,0.08333333333333333,,,11.540000000000001,64.7,0.23076923076923078,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,3.0,,,1.0,2.0,,,,0.2727272727272727,,,3.0,,,,,,,1.0,,,1.0,,,,,1.0,,,,0.5,,,,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,1610612743,2011,2010-11,True
101109-1733-201568-2403-2747,1610612743,"Raymond Felton, Al Harrington, Danilo Gallinari, Nene, JR Smith","Felton, Harrington, Gallinari, Nene, Smith",101109-1733-201568-2403-2747,DEN,329.0,2,13.0,3.0,20.0,,,4.0,4.0,,20.0,,,0.7307692307692307,,,5.0,11.0,9.0,,2.0,2.0,20.0,2.0,4.0,,,2.0,3.0,2.0,,4.0,8.0,4.0,7.0,,,,,,4.0,4.0,2.0,2.0,5.0,1.0,13.0,2.0,,2.0,2.0,4.0,3.0,3.0,1.0,2.0,,0.5,0.5,0.5,,0.7083333333333334,,,0.3333333333333333,,0.5,0.6666666666666666,0.4,0.5,,,87.53799392097264,14.090909090909092,19.333333333333332,13.363636363636363,18.22222222222222,0.3333333333333333,0.5,0.5,0.5,0.25,0.6666666666666666,0.6666666666666666,0.16666666666666666,,,,0.6666666666666666,0.5209958333333333,,0.15384615384615385,0.2222222222222222,,8.925,23.575,,2.0,,3.0,,9.0,2.0,3.0,2.0,2.0,,,,,,1.0,0.75,,0.75,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,,,0.08333333333333333,,1.0,,1.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,0.16666666666666666,0.5,0.5,1.0,0.5,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,0.582425,1.0,,,,,1.0,,,0.5,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,1610612743,2011,2010-11,True
101109-1733-201951-2365-2747,1610612743,"Raymond Felton, Al Harrington, Ty Lawson, Chris Andersen, JR Smith","Felton, Harrington, Lawson, Andersen, Smith",101109-1733-201951-2365-2747,DEN,366.0,3,7.0,5.0,19.0,,,3.0,6.0,,16.0,,,0.8181818181818182,,,6.0,13.0,12.0,,,1.0,25.0,2.0,2.0,,,1.0,3.0,2.0,,4.0,6.0,3.0,12.0,,3.0,,,,2.0,6.0,2.0,1.0,3.0,,8.0,1.0,4.0,5.0,1.0,6.0,4.0,5.0,1.0,3.0,,0.25,0.25,0.6666666666666666,,0.7777777777777778,,1.5,0.3333333333333333,1.0,0.5,0.7142857142857143,0.3333333333333333,,,1.0,98.36065573770492,14.923076923076923,14.333333333333334,14.538461538461538,13.583333333333334,0.2222222222222222,1.0,1.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,,,,0.5555555555555556,0.5339833333333334,,0.2727272727272727,0.375,0.15789473684210525,11.683333333333332,24.166666666666668,,1.0,,2.0,,6.0,1.0,2.0,1.0,1.0,,,,,,1.0,0.6666666666666666,,0.6666666666666666,0.3333333333333333,0.5,1.0,1.0,,0.5,0.5,1.0,,0.5,1.0,,,1.0,2.0,,,,0.1111111111111111,,,1.0,1.0,1.0,,,,1.0,,,,1.0,,,,,,,1.5,,0.5,,,,,,1.0,1.0,,0.1111111111111111,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,0.6147,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1610612743,2011,2010-11,True
101109-201163-201167-201568-201951,1610612743,"Raymond Felton, Wilson Chandler, Arron Afflalo, Danilo Gallinari, Ty Lawson","Felton, Chandler, Afflalo, Gallinari, Lawson",101109-201163-201167-201568-201951,DEN,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2011,2010-11,True
101109-201163-201167-201568-2365,1610612743,"Raymond Felton, Wilson Chandler, Arron Afflalo, Danilo Gallinari, Chris Andersen","Felton, Chandler, Afflalo, Gallinari, Andersen",101109-201163-201167-201568-2365,DEN,7.0,1,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,1.0,,1.0,1.0,,,205.71428571428572,7.0,,5.0,,1.0,,,,,,,,1.0,,,1.0,0.373,0.373,,,,2.6,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612743,2011,2010-11,True
101109-201163-201167-201951-2365,1610612743,"Raymond Felton, Wilson Chandler, Arron Afflalo, Ty Lawson, Chris Andersen","Felton, Chandler, Afflalo, Lawson, Andersen",101109-201163-201167-201951-2365,DEN,38.0,1,2.0,2.0,2.0,,,1.0,2.0,,2.0,,,1.0,,,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,1.0,,1.0,,,1.0,,75.78947368421053,14.0,24.0,14.0,24.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2011,2010-11,True
101109-201163-201167-201951-2403,1610612743,"Raymond Felton, Wilson Chandler, Arron Afflalo, Ty Lawson, Nene","Felton, Chandler, Afflalo, Lawson, Nene",101109-201163-201167-201951-2403,DEN,290.0,2,-10.0,,4.0,,2.0,,,,4.0,2.0,,0.25,0.3333333333333333,0.5,5.0,8.0,10.0,3.0,5.0,1.0,18.0,,1.0,,,2.0,4.0,2.0,1.0,2.0,6.0,2.0,14.0,,,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,,2.0,1.0,1.0,3.0,1.0,4.0,5.0,6.0,,,3.0,0.5,0.5,0.3333333333333333,0.5,0.25,0.3333333333333333,,0.25,1.0,0.25,0.6666666666666666,0.16666666666666666,,,,89.37931034482759,17.875,14.7,16.0,13.7,0.125,,,,0.5,0.5,0.5,0.25,,,0.3333333333333333,0.375,0.4686125,0.45121666666666665,,,,11.15,24.8,0.375,,,,,,,,,1.0,1.0,,,,,,,,,0.5,0.5,1.0,,,,,,,,1.0,,1.0,1.0,1.0,,,,0.125,,,,,,,,,,,,1.0,,,,,,,,,,,0.5,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,,,0.57045,,,,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,1610612743,2011,2010-11,True
101109-201163-201167-2030-2365,1610612743,"Raymond Felton, Wilson Chandler, Arron Afflalo, Kenyon Martin, Chris Andersen","Felton, Chandler, Afflalo, Martin, Andersen",101109-201163-201167-2030-2365,DEN,194.0,3,1.0,,4.0,,,,,,2.0,,,0.4,,,3.0,5.0,5.0,3.0,3.0,1.0,10.0,1.0,2.0,,,,,,,2.0,3.0,2.0,3.0,,2.0,,,2.0,2.0,2.0,,1.0,1.0,,2.0,1.0,3.0,4.0,1.0,5.0,,1.0,,,3.0,0.5,1.0,0.6666666666666666,,0.4,,1.0,0.4,0.75,1.0,0.8,0.5,1.0,1.0,,74.22680412371133,17.2,21.6,17.0,20.6,0.4,0.5,0.5,,,,,,,,,0.8,0.53017,0.516975,,,0.5,2.466666666666667,22.7,0.6,,,,,,,,,1.0,,2.0,,2.0,2.0,,,,,1.0,,1.0,1.0,1.0,,,,,,1.0,,,1.0,1.0,,,,0.2,1.0,1.0,1.0,,2.0,1.0,1.0,2.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,0.4,,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,2.0,,,,,,0.6318,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2011,2010-11,True
101109-201163-201167-2030-2403,1610612743,"Raymond Felton, Wilson Chandler, Arron Afflalo, Kenyon Martin, Nene","Felton, Chandler, Afflalo, Martin, Nene",101109-201163-201167-2030-2403,DEN,252.0,2,10.0,12.0,16.0,10.0,14.0,7.0,14.0,5.0,16.0,12.0,3.0,0.6666666666666666,0.6363636363636364,0.875,4.0,11.0,10.0,10.0,10.0,,21.0,1.0,1.0,1.0,1.0,1.0,3.0,,,2.0,5.0,,6.0,,,2.0,5.0,,2.0,2.0,,1.0,1.0,1.0,2.0,,3.0,7.0,,7.0,1.0,1.0,,2.0,9.0,0.5,0.5,0.4,0.4,0.4,0.4,,,1.0,,1.0,,,1.0,,120.0,12.363636363636363,11.6,12.363636363636363,11.6,0.2,1.0,1.0,1.0,0.6,0.3333333333333333,0.3333333333333333,,0.2,1.0,,0.2,0.44442000000000004,0.44442000000000004,0.2857142857142857,0.2857142857142857,,13.76,,0.9090909090909091,,,,,,,,,3.0,,2.0,1.0,2.0,2.0,,,,,1.0,,1.0,,1.0,,,,,,1.0,1.0,,1.0,1.0,,0.2,1.0,0.2,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2011,2010-11,True
101109-201163-201167-2403-2747,1610612743,"Raymond Felton, Wilson Chandler, Arron Afflalo, Nene, JR Smith","Felton, Chandler, Afflalo, Nene, Smith",101109-201163-201167-2403-2747,DEN,125.0,1,1.0,3.0,6.0,,,2.0,4.0,,6.0,,,0.6,,,2.0,5.0,5.0,,,,10.0,,1.0,,,,,2.0,,,1.0,2.0,5.0,,,,,,,,2.0,,,,,,1.0,2.0,,2.0,,,,2.0,,,,,,0.5,,,0.6666666666666666,1.0,,1.0,,,,1.0,115.19999999999999,13.2,11.8,13.2,11.8,0.3333333333333333,,,,,,,0.6666666666666666,,,,1.0,0.46923333333333334,,0.4,0.6666666666666666,,2.5,24.45,,1.0,,1.0,,,1.0,,,1.0,,,,,,,0.5,,0.5,1.0,,,1.0,,0.5,0.5,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2011,2010-11,True
101109-201163-201568-201951-2030,1610612743,"Raymond Felton, Wilson Chandler, Danilo Gallinari, Ty Lawson, Kenyon Martin","Felton, Chandler, Gallinari, Lawson, Martin",101109-201163-201568-201951-2030,DEN,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,0.5,0.5,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2011,2010-11,True
101109-201163-201568-201951-2365,1610612743,"Raymond Felton, Wilson Chandler, Danilo Gallinari, Ty Lawson, Chris Andersen","Felton, Chandler, Gallinari, Lawson, Andersen",101109-201163-201568-201951-2365,DEN,44.0,1,-3.0,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,2.0,,3.0,,,,,,,1.0,1.0,,,1.0,3.0,,,,,1.0,,,1.0,,,,,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,1.0,,,1.0,,,,,98.18181818181819,8.0,18.0,8.0,18.0,,,,,,,,1.0,,,1.0,1.0,0.4809,0.4809,,,,,25.9,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2011,2010-11,True
101109-201163-201568-201951-2403,1610612743,"Raymond Felton, Wilson Chandler, Danilo Gallinari, Ty Lawson, Nene","Felton, Chandler, Gallinari, Lawson, Nene",101109-201163-201568-201951-2403,DEN,251.0,2,2.0,2.0,11.0,,7.0,1.0,2.0,,7.0,7.0,,0.5,0.5833333333333334,0.6363636363636364,4.0,8.0,6.0,4.0,2.0,2.0,14.0,2.0,4.0,1.0,1.0,,,1.0,1.0,3.0,7.0,3.0,9.0,,4.0,2.0,3.0,3.0,,6.0,1.0,,1.0,,3.0,2.0,1.0,2.0,3.0,5.0,1.0,4.0,,1.0,4.0,,,0.42857142857142855,0.6666666666666666,0.45,0.5833333333333334,0.6666666666666666,0.3,1.0,0.5,1.0,0.5,0.5,1.0,,80.3187250996016,19.875,15.333333333333334,18.0,15.333333333333334,0.4,0.5,0.6666666666666666,,,,,0.1,0.16666666666666666,1.0,0.16666666666666666,0.7,0.5211,0.5377166666666667,0.09090909090909091,0.125,0.36363636363636365,3.942857142857143,23.166666666666668,0.5,,,1.0,1.0,3.0,,1.0,,1.0,1.0,,,,,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,3.0,1.0,,,,,0.14285714285714285,,0.3,2.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,1.0,,1.0,,,,,,,1.0,0.6666666666666666,0.6666666666666666,0.25,,,0.5,1.0,,1.0,0.3333333333333333,0.3333333333333333,,0.2,0.5,0.5,1.0,0.6666666666666666,1.0,,,,,,,,,,,,,,,1.0,,,,,,,0.5871333333333334,,2.0,,0.3333333333333333,,,,,,,,,,,1.0,0.5,0.5,,,,,,,,,,,,,1610612743,2011,2010-11,True
101109-201163-201568-201951-2747,1610612743,"Raymond Felton, Wilson Chandler, Danilo Gallinari, Ty Lawson, JR Smith","Felton, Chandler, Gallinari, Lawson, Smith",101109-201163-201568-201951-2747,DEN,5.0,1,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.0,,5.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2011,2010-11,True
101109-201163-201568-2030-2403,1610612743,"Raymond Felton, Wilson Chandler, Danilo Gallinari, Kenyon Martin, Nene","Felton, Chandler, Gallinari, Martin, Nene",101109-201163-201568-2030-2403,DEN,101.0,1,3.0,,4.0,,,,,,2.0,,,0.4,,,2.0,3.0,3.0,,,2.0,6.0,2.0,2.0,,,,,3.0,,2.0,2.0,3.0,1.0,,2.0,,,,,4.0,3.0,,,,,,1.0,1.0,2.0,3.0,1.0,1.0,,,,,,1.0,,0.4,,0.5,0.6,1.0,,1.0,0.6666666666666666,,1.0,,85.54455445544555,19.0,14.666666666666666,13.666666666666666,14.666666666666666,0.4,1.0,1.0,,,,,0.6,,,,1.0,0.62797,,,,0.5,1.75,24.366666666666664,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,2.0,,,2.0,,,,,,,,1.0,0.5,,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,0.5,1.0,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2011,2010-11,True
101109-201163-201568-2403-2747,1610612743,"Raymond Felton, Wilson Chandler, Danilo Gallinari, Nene, JR Smith","Felton, Chandler, Gallinari, Nene, Smith",101109-201163-201568-2403-2747,DEN,30.0,1,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,,1.0,,,,1.0,96.0,12.0,18.0,12.0,15.0,,,,,,,,,,,,,0.4538,,,,,7.8,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2011,2010-11,True
101109-201163-201951-2030-2365,1610612743,"Raymond Felton, Wilson Chandler, Ty Lawson, Kenyon Martin, Chris Andersen","Felton, Chandler, Lawson, Martin, Andersen",101109-201163-201951-2030-2365,DEN,271.0,1,1.0,4.0,11.0,3.0,5.0,3.0,5.0,1.0,11.0,5.0,1.0,0.6111111111111112,0.625,0.45454545454545453,5.0,9.0,9.0,4.0,7.0,1.0,18.0,2.0,3.0,1.0,2.0,,2.0,1.0,,2.0,5.0,2.0,10.0,,,1.0,2.0,,,4.0,1.0,,1.0,,3.0,,2.0,2.0,1.0,3.0,,1.0,1.0,2.0,4.0,,,0.4,0.5,0.5,0.5,,0.2857142857142857,1.0,,0.6666666666666666,,,,,95.64575645756457,14.555555555555555,15.555555555555555,14.222222222222221,15.0,0.42857142857142855,0.6666666666666666,1.0,,0.2857142857142857,,,0.14285714285714285,1.0,0.5,,0.7142857142857143,0.5738857142857142,0.6979,0.25,0.3333333333333333,,7.42,23.55,0.4444444444444444,1.0,,1.0,,3.0,1.0,1.0,1.0,,,2.0,2.0,2.0,2.0,1.0,0.5,,0.5,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,2.0,,,,,0.4,,,,1.0,,,1.0,,1.0,,,,,,,,,,1.0,1.0,,,0.3333333333333333,,,,,,,,,,0.14285714285714285,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,0.5381,,,,,,,,,,,,,,,,,,1.0,0.5,1.0,,,,,,,,,,1610612743,2011,2010-11,True
101109-201163-201951-2030-2403,1610612743,"Raymond Felton, Wilson Chandler, Ty Lawson, Kenyon Martin, Nene","Felton, Chandler, Lawson, Martin, Nene",101109-201163-201951-2030-2403,DEN,296.0,1,-4.0,2.0,8.0,1.0,5.0,2.0,2.0,,5.0,5.0,,0.5,0.8333333333333334,0.625,5.0,11.0,13.0,4.0,9.0,1.0,24.0,1.0,2.0,1.0,1.0,1.0,2.0,,,3.0,6.0,1.0,12.0,1.0,3.0,2.0,3.0,,,6.0,,,,,,1.0,3.0,5.0,1.0,6.0,,2.0,1.0,1.0,4.0,,,0.5,0.6666666666666666,0.42857142857142855,0.6666666666666666,1.5,0.14285714285714285,0.5,0.3333333333333333,0.5,0.25,,,1.0,116.75675675675676,14.636363636363637,10.384615384615385,14.363636363636363,8.384615384615385,0.2857142857142857,0.5,0.5,,0.2857142857142857,0.5,0.5,,0.3333333333333333,1.0,,0.42857142857142855,0.4746214285714286,0.45459999999999995,0.14285714285714285,0.16666666666666666,0.375,7.733333333333333,22.4,0.36363636363636365,,,,,,,,,1.0,,2.0,1.0,2.0,,,,,,0.5,1.0,0.5,,,,,,,,2.0,,,1.0,5.0,,,,0.2857142857142857,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,4.0,1.0,,,,2.0,1.0,1.0,,0.8,0.5,,,,0.5,0.5,0.5,,0.14285714285714285,,,,1.0,1.0,,,,,,,,,,,3.0,,,2.0,2.0,1.0,,,,,,0.4685,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,1610612743,2011,2010-11,True
