EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,NonHeaveArc3FGM,Arc3Assists,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyFtPoints,PtsUnassisted2s,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,ShootingFouls,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,DefAtRimReboundPct,BlocksRecoveredPct,ShortMidRangeFGM,LongMidRangeFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Fg2aBlocked,ShortMidRangeAssists,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Defensive 3 Seconds Violations,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LongMidRangeFGM,LongMidRangeAssists,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,LostBallTurnovers,DefArc3ReboundPct,SecondChanceOffPoss,SecondChanceFG2A,SecondChanceShotQualityAvg,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Travels,Charge Fouls Drawn,Loose Ball Fouls Drawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceArc3Frequency,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Loose Ball Fouls,SecondChanceTurnovers,ShortMidRangePctBlocked,Fg3aBlocked,OffThreePtRebounds,FG3APctBlocked,Corner3PctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,Offensive Fouls,Offensive Fouls Drawn,PtsUnassisted3s,BlockingFouls,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,BlockingFoulsDrawn,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LostBallOutOfBoundsTurnovers,Charge Fouls,Technical Free Throw Trips,SecondChanceArc3FGM,FTOffRebounds,OffFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,BlockedShortMidRange,3SecondViolations,BlockedCorner3,BlockedLongMidRange,SecondChanceAtRimPctAssisted,DefensiveGoaltends,OffensiveGoaltends,HeaveAttempts,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,Arc3PctBlocked,Clear Path Fouls,team_id,year,season,team_vs
101135-101145-200760-200811-201151,1610612744,"David Lee, Monta Ellis, Rodney Carney, Lou Amundson, Acie Law","Lee, Ellis, Carney, Amundson, Law",101135-101145-200760-200811-201151,GSW,159.0,1,3.0,2.0,6.0,5.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,7.0,5.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,7.0,1.0,1.0,1.0,0.5,0.5,0.5,0.625,0.7,0.5,0.6666666666666666,1.0,0.75,0.6666666666666666,1.0,99.62264150943396,13.166666666666666,16.0,13.166666666666666,15.2,0.25,1.0,1.0,1.0,0.25,0.25,1.0,1.0,1.0,0.25,0.75,0.549625,0.2,0.3333333333333333,4.0,24.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2011,2010-11,True
101135-101145-200760-200811-2748,1610612744,"David Lee, Monta Ellis, Rodney Carney, Lou Amundson, Dorell Wright","Lee, Ellis, Carney, Amundson, Wright",101135-101145-200760-200811-2748,GSW,72.0,1,1.0,-1.0,2.0,3.0,5.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,5.0,6.0,2.0,3.0,1.0,1.0,1.0,2.0,,1.0,5.0,,,,,,,,,,,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,1.25,0.5,,,,,,100.0,16.0,13.333333333333334,16.0,12.333333333333334,0.5,1.0,1.0,1.0,,,,,,0.5,1.0,0.537175,,,3.8,26.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,5.0,2.0,2.0,1.0,1.0,1.25,1.25,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.537175,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2011,2010-11,True
101135-101145-200760-201148-202130,1610612744,"David Lee, Monta Ellis, Rodney Carney, Brandan Wright, Reggie Williams","Lee, Ellis, Carney, Wright, Williams",101135-101145-200760-201148-202130,GSW,138.0,1,2.0,-2.0,4.0,5.0,9.0,1.0,2.0,,,,,1.0,2.0,,,3.0,5.0,7.0,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,2.0,4.0,1.0,5.0,,,,,,0.5,0.5,0.625,,1.0,,1.0,,,93.91304347826087,14.5,16.0,14.5,16.0,1.0,0.5,0.5,,,,,,,,1.0,0.69865,0.3333333333333333,0.3333333333333333,0.85,,4.0,,1.0,2.0,,,,1.0,2.0,,,5.0,,,2.0,5.0,4.0,,,0.5,0.5,0.625,,,,1.0,0.5,,,,0.69865,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2011,2010-11,True
101135-101145-200760-201148-202391,1610612744,"David Lee, Monta Ellis, Rodney Carney, Brandan Wright, Jeremy Lin","Lee, Ellis, Carney, Wright, Lin",101135-101145-200760-201148-202391,GSW,337.0,1,6.0,4.0,13.0,12.0,25.0,3.0,5.0,2.0,1.0,1.0,1.0,5.0,8.0,1.0,2.0,1.0,14.0,10.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,,5.0,1.0,3.0,4.0,4.0,,,2.0,1.0,2.0,1.0,14.0,0.2,0.2,1.0,0.5,0.5,0.625,0.65,0.6363636363636364,0.2,1.0,1.0,1.0,1.0,1.0,106.82492581602375,10.307692307692308,16.916666666666668,10.307692307692308,16.916666666666668,0.5,0.6,0.75,,0.2,0.1,1.0,1.0,1.0,0.1,0.7,0.5592900000000001,0.09090909090909091,0.1111111111111111,5.1,23.35,8.0,8.0,3.0,4.0,,,,4.0,5.0,1.0,1.0,11.0,,,2.0,11.0,8.0,1.0,1.0,0.8,0.9166666666666666,0.9166666666666666,,,,0.6666666666666666,0.75,,,,0.5764416666666666,0.7857142857142857,0.6153846153846154,,8.0,1.0,,,2.0,1.0,,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.125,0.2,1.0,1.0,1.0,1.0,0.5,0.1,0.16666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2011,2010-11,True
101135-101145-200760-201151-202327,1610612744,"David Lee, Monta Ellis, Rodney Carney, Acie Law, Ekpe Udoh","Lee, Ellis, Carney, Law, Udoh",101135-101145-200760-201151-202327,GSW,336.0,3,6.0,-1.0,9.0,10.0,19.0,2.0,3.0,,1.0,1.0,1.0,3.0,5.0,1.0,2.0,3.0,12.0,13.0,4.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,7.0,,2.0,2.0,2.0,,,1.0,5.0,6.0,2.0,12.0,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,0.6,0.6428571428571429,0.6666666666666666,0.2857142857142857,1.0,,1.0,1.0,,81.42857142857143,19.11111111111111,16.4,19.11111111111111,16.4,0.42857142857142855,0.6666666666666666,1.0,0.5,,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,0.7142857142857143,0.4989857142857143,0.3333333333333333,0.3333333333333333,8.7,25.0,,1.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,2.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,2.0,,,1.0,,1.0,1.0,1.0,1.0,0.2,0.3333333333333333,1.0,,,,,0.2857142857142857,,,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2011,2010-11,True
101135-101145-200760-201151-2209,1610612744,"David Lee, Monta Ellis, Rodney Carney, Acie Law, Vladimir Radmanovic","Lee, Ellis, Carney, Law, Radmanovic",101135-101145-200760-201151-2209,GSW,250.0,2,4.0,-1.0,7.0,9.0,16.0,3.0,4.0,2.0,,,,4.0,6.0,,,,8.0,9.0,2.0,,,1.0,,1.0,,1.0,2.0,2.0,1.0,3.0,3.0,,,2.0,3.0,3.0,2.0,8.0,0.25,0.25,,,,0.6666666666666666,0.6666666666666666,0.5714285714285714,,1.0,0.6666666666666666,0.75,1.0,,92.16,18.142857142857142,13.666666666666666,18.142857142857142,11.666666666666666,0.6666666666666666,0.75,1.0,0.3333333333333333,0.3333333333333333,,,,,,0.6666666666666666,0.5286333333333334,0.2857142857142857,0.2857142857142857,5.433333333333334,,1.0,,1.0,1.0,,,,2.0,2.0,,,4.0,,,,4.0,1.0,,,1.0,1.0,1.0,,,,0.5,1.0,,,,0.4865,0.5,0.14285714285714285,,6.0,2.0,,,,,,,,,,,,,1.0,,,,1.0,,2.0,2.0,1.0,,0.16666666666666666,0.25,1.0,,0.5,0.5,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2011,2010-11,True
101135-101145-200760-201151-2748,1610612744,"David Lee, Monta Ellis, Rodney Carney, Acie Law, Dorell Wright","Lee, Ellis, Carney, Law, Wright",101135-101145-200760-201151-2748,GSW,6.0,1,,,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.0,6.0,,,,,,,,1.0,,,,,,,0.2712,,,13.9,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,0.2712,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.2712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2011,2010-11,True
101135-101145-200760-201939-202130,1610612744,"David Lee, Monta Ellis, Rodney Carney, Stephen Curry, Reggie Williams","Lee, Ellis, Carney, Curry, Williams",101135-101145-200760-201939-202130,GSW,452.0,3,8.0,4.0,14.0,14.0,28.0,3.0,4.0,5.0,,,2.0,7.0,12.0,,2.0,2.0,16.0,12.0,6.0,,2.0,3.0,,3.0,,2.0,6.0,,4.0,5.0,9.0,2.0,,3.0,4.0,2.0,1.0,10.0,0.42857142857142855,0.42857142857142855,,,,0.5833333333333334,0.5,0.5333333333333333,0.14285714285714285,1.0,,1.0,1.0,,89.20353982300885,17.142857142857142,15.142857142857142,14.714285714285714,15.142857142857142,0.2857142857142857,0.75,0.75,0.6666666666666666,0.35714285714285715,,,,,0.14285714285714285,0.42857142857142855,0.48038571428571425,0.06666666666666667,0.07692307692307693,8.9,26.25,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,8.0,2.0,2.0,,,1.0,,,,,,,,,3.0,3.0,,,,,,1.0,1.0,,,,0.3333333333333333,1.0,0.6,0.6,,0.21428571428571427,,,1.0,1.0,,,0.3333333333333333,0.3333333333333333,1.0,,,,4.0,2.0,0.47151666666666664,1.0,2.0,1.0,2.0,6.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,0.6666666666666666,0.75,1.0,0.8,0.5714285714285714,1.0,0.5,1.0,0.14285714285714285,0.3333333333333333,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2011,2010-11,True
101135-101145-200760-201939-202327,1610612744,"David Lee, Monta Ellis, Rodney Carney, Stephen Curry, Ekpe Udoh","Lee, Ellis, Carney, Curry, Udoh",101135-101145-200760-201939-202327,GSW,186.0,2,3.0,-1.0,5.0,6.0,11.0,2.0,2.0,2.0,,,,2.0,4.0,,,3.0,7.0,8.0,2.0,,,1.0,,1.0,,1.0,2.0,,2.0,2.0,4.0,,,,2.0,4.0,1.0,5.0,0.5,1.0,,,,0.5,0.5,0.5833333333333334,,1.0,,1.0,1.0,,85.16129032258064,17.2,16.666666666666668,14.2,16.666666666666668,0.5,1.0,1.0,0.5,0.5,,,,,,0.5,0.496325,0.2,0.2,4.325,,2.0,4.0,1.0,1.0,,,,1.0,3.0,,,3.0,,,1.0,3.0,2.0,,,0.3333333333333333,0.3333333333333333,0.375,,,,0.3333333333333333,1.0,,,,0.4938666666666667,0.42857142857142855,0.4,1.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.53725,,1.0,,,2.0,2.0,,2.0,,,,,0.5,0.5,0.5,,1.0,1.0,,1.0,,,,0.2857142857142857,1.0,1.0,2.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2011,2010-11,True
101135-101145-200760-201939-2209,1610612744,"David Lee, Monta Ellis, Rodney Carney, Stephen Curry, Vladimir Radmanovic","Lee, Ellis, Carney, Curry, Radmanovic",101135-101145-200760-201939-2209,GSW,212.0,2,4.0,-5.0,7.0,7.0,14.0,4.0,4.0,,,1.0,,4.0,5.0,,1.0,,8.0,13.0,4.0,,,2.0,,2.0,,2.0,4.0,,,,,1.0,,2.0,2.0,1.0,1.0,8.0,0.5,0.5,,,,0.8,0.6666666666666666,0.6666666666666666,0.16666666666666666,,,,,,95.09433962264151,17.571428571428573,12.714285714285714,17.571428571428573,12.714285714285714,0.6666666666666666,1.0,1.0,0.5,,0.16666666666666666,,,,,0.8333333333333334,0.5804,0.16666666666666666,0.2,6.14,22.8,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,4.0,1.0,,1.0,,1.0,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,0.5,,,,,0.16666666666666666,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2011,2010-11,True
