EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsUnassisted2s,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,DefensiveGoaltends,FirstChancePoints,Fg2Pct,EfgPct,TsPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Technical Free Throw Trips,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,SelfOReb,BadPassSteals,LostBallTurnovers,Travels,ShootingFouls,Loose Ball Fouls Drawn,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangePctAssisted,HeaveAttempts,LongMidRangePctBlocked,Blocked3s,BlockedArc3,Blocks,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,Corner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,Offensive Fouls,Blocked2s,BlockedShortMidRange,Corner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Corner3Assists,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,2pt And 1 Free Throw Trips,BlockedAtRim,RecoveredBlocks,OffensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceFg3Pct,ShortMidRangePctBlocked,OffCorner3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,Charge Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedCorner3,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,FTOffRebounds,OffFTReboundPct,3SecondViolations,BlockingFoulsDrawn,BlockedLongMidRange,Arc3PctBlocked,SecondChanceAtRimPctAssisted,BlockingFouls,PenaltyCorner3FGM,PenaltyCorner3Accuracy,team_id,year,season,team_vs
101107-200756-201143-2037-2550,1610612737,"Marvin Williams, Hilton Armstrong, Al Horford, Jamal Crawford, Kirk Hinrich","Williams, Armstrong, Horford, Crawford, Hinrich",101107-200756-201143-2037-2550,ATL,95.0,1,2.0,-2.0,3.0,3.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.3333333333333333,90.94736842105263,17.0,14.666666666666666,17.0,14.666666666666666,0.5,0.5,1.0,1.0,0.3933,0.3333333333333333,0.3333333333333333,13.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2011,2010-11,False
101107-200756-201952-2694-2863,1610612737,"Marvin Williams, Hilton Armstrong, Jeff Teague, Josh Powell, Damien Wilkins","Williams, Armstrong, Teague, Powell, Wilkins",101107-200756-201952-2694-2863,ATL,438.0,1,7.0,7.0,15.0,14.0,29.0,1.0,1.0,2.0,5.0,8.0,18.0,11.0,8.0,2.0,1.0,3.0,,7.0,2.0,,16.0,0.625,0.5909090909090909,0.6071428571428571,95.34246575342466,12.733333333333333,17.642857142857142,12.733333333333333,17.214285714285715,0.09090909090909091,0.18181818181818182,0.5,0.5,0.5058727272727274,0.15384615384615385,0.2,7.9375,8.0,14.0,1.0,3.0,5.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,10.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,5.0,1.0,8.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,10.0,8.0,2.0,1.0,0.2,0.25,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.6666666666666666,1.0,0.7,1.0,0.7142857142857143,0.2727272727272727,0.125,0.2,0.5,1.0,0.7142857142857143,0.3333333333333333,0.6666666666666666,0.7,0.2,0.5,1.0,0.6666666666666666,0.6666666666666666,0.45454545454545453,0.6,0.75,1.0,1.0,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.6,0.6666666666666666,0.4,0.5,0.7272727272727273,0.3333333333333333,0.7487,0.56662,0.1111111111111111,0.5555555555555556,26.066666666666666,0.5333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2011,2010-11,False
101107-200756-202377-2037-2694,1610612737,"Marvin Williams, Hilton Armstrong, Pape Sy, Jamal Crawford, Josh Powell","Williams, Armstrong, Sy, Crawford, Powell",101107-200756-202377-2037-2694,ATL,16.0,1,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,90.0,,16.0,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2011,2010-11,False
101107-200756-202377-2694-2863,1610612737,"Marvin Williams, Hilton Armstrong, Pape Sy, Josh Powell, Damien Wilkins","Williams, Armstrong, Sy, Powell, Wilkins",101107-200756-202377-2694-2863,ATL,484.0,2,8.0,7.0,15.0,14.0,29.0,4.0,2.0,5.0,7.0,12.0,17.0,10.0,6.0,1.0,,4.0,,6.0,3.0,,13.0,0.5833333333333334,0.5384615384615384,0.53125,86.2809917355372,14.666666666666666,18.857142857142858,13.4,18.857142857142858,0.3076923076923077,0.38461538461538464,0.4,0.4,0.46881153846153845,0.1875,0.2,10.941666666666668,8.0,6.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,,1.0,,1.0,,1.0,3.0,1.0,2.0,4.0,3.0,4.0,,1.0,2.0,8.0,8.0,,2.0,1.0,,,4.0,,4.0,,2.0,8.0,3.0,,5.0,,5.0,4.0,9.0,2.0,1.0,2.0,,1.0,1.0,3.0,3.0,,,8.0,8.0,,,0.5714285714285714,0.6666666666666666,,,,,0.5,0.75,0.5,0.6,0.5,0.5714285714285714,0.07692307692307693,,,0.6666666666666666,,0.8333333333333334,0.6,,0.8333333333333334,0.6666666666666666,,,1.0,,0.23076923076923078,1.0,1.0,0.5,0.5,1.0,0.07692307692307693,,,,0.5,1.0,0.2,1.0,0.2,,0.3076923076923077,,0.53725,0.49731,0.23529411764705882,0.47058823529411764,25.5,0.5333333333333333,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.16666666666666666,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2011,2010-11,False
101107-200756-2037-2207-2550,1610612737,"Marvin Williams, Hilton Armstrong, Jamal Crawford, Joe Johnson, Kirk Hinrich","Williams, Armstrong, Crawford, Johnson, Hinrich",101107-200756-2037-2207-2550,ATL,137.0,1,2.0,-5.0,4.0,4.0,8.0,1.0,,1.0,,4.0,3.0,8.0,,1.0,,,,,,,3.0,,0.25,0.25,84.08759124087592,23.5,10.75,21.75,10.0,0.16666666666666666,0.16666666666666666,,,0.46875999999999995,,,8.6,,4.0,2.0,,2.0,,2.0,,,,1.0,2.0,,,1.0,2.0,,,2.0,,,,,,,,,3.0,,1.0,1.0,,,1.0,1.0,1.0,,3.0,2.0,,,,,2.0,2.0,,,1.0,,1.0,,1.0,,,,,,1.0,,,,1.0,0.5,,1.0,,,,,,,0.3333333333333333,,,1.0,,,0.5,,,0.5,,,,,0.3333333333333333,,,,,,0.3333333333333333,0.5,0.5,1.0,1.0,,,,,,0.6666666666666666,1.0,0.562,,,,33.85,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2011,2010-11,False
101107-200756-2037-2550-2746,1610612737,"Marvin Williams, Hilton Armstrong, Jamal Crawford, Kirk Hinrich, Josh Smith","Williams, Armstrong, Crawford, Hinrich, Smith",101107-200756-2037-2550-2746,ATL,97.0,1,2.0,-1.0,4.0,3.0,7.0,,1.0,2.0,1.0,2.0,3.0,4.0,2.0,1.0,,1.0,,2.0,1.0,,3.0,0.5,0.3333333333333333,0.375,103.91752577319588,15.75,11.333333333333334,15.75,11.333333333333334,,0.6666666666666666,0.5,1.0,0.38916666666666666,0.25,0.3333333333333333,15.9,4.0,3.0,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,1.0,2.0,,1.0,1.0,3.0,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,3.0,4.0,,,,,,,,,,0.5,,0.3333333333333333,,0.375,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,0.3333333333333333,,0.3333333333333333,,,0.38916666666666666,,1.0,25.5,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2011,2010-11,False
101107-201143-201952-2037-2207,1610612737,"Marvin Williams, Al Horford, Jeff Teague, Jamal Crawford, Joe Johnson","Williams, Horford, Teague, Crawford, Johnson",101107-201143-201952-2037-2207,ATL,221.0,1,4.0,-2.0,5.0,6.0,11.0,2.0,1.0,2.0,2.0,5.0,4.0,6.0,2.0,,,1.0,,,,,4.0,0.4,0.4,0.4,71.67420814479638,23.8,17.0,23.8,16.833333333333332,0.4,0.4,0.5,0.5,0.39666,,,11.620000000000001,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,1.0,,1.0,2.0,,1.0,1.0,,2.0,,2.0,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,0.5,,1.0,0.6666666666666666,,,1.0,,1.0,0.2,1.0,1.0,,,1.0,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2011,2010-11,False
101107-201143-201952-2037-2215,1610612737,"Marvin Williams, Al Horford, Jeff Teague, Jamal Crawford, Jason Collins","Williams, Horford, Teague, Crawford, Collins",101107-201143-201952-2037-2215,ATL,136.0,2,2.0,-3.0,5.0,5.0,10.0,,,1.0,,2.0,1.0,4.0,,1.0,,1.0,,2.0,1.0,,1.0,,,0.1,105.88235294117648,17.8,9.4,16.4,9.4,,0.25,,,0.46165,0.2,0.3333333333333333,10.7,3.0,4.0,1.0,,1.0,,,,1.0,,,1.0,,,,2.0,1.0,,,,,2.0,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,0.5,,,,,,,1.0,1.0,,,,,1.0,0.25,,,,,,0.25,,,,,,0.3333333333333333,,,,0.75,,0.5352,0.4371333333333333,,,24.95,0.6,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.25,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2011,2010-11,False
101107-201143-201952-2037-2585,1610612737,"Marvin Williams, Al Horford, Jeff Teague, Jamal Crawford, Zaza Pachulia","Williams, Horford, Teague, Crawford, Pachulia",101107-201143-201952-2037-2585,ATL,364.0,4,6.0,-9.0,11.0,10.0,21.0,4.0,2.0,3.0,4.0,8.0,8.0,17.0,4.0,4.0,,1.0,,,,,8.0,0.5,0.4444444444444444,0.4444444444444444,83.07692307692308,18.90909090909091,15.6,18.90909090909091,13.9,0.4444444444444444,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3932125,,,11.075,4.0,5.0,,,1.0,,,,1.0,2.0,,1.0,,1.0,,1.0,,,,,1.0,3.0,,1.0,,2.0,4.0,,,1.0,,1.0,2.0,,2.0,,2.0,4.0,1.0,1.0,2.0,,3.0,1.0,4.0,,,1.0,,,1.0,2.0,,,,2.0,4.0,1.0,,0.5,0.5,,,,,,0.3333333333333333,,0.25,,0.25,0.1111111111111111,0.125,1.0,0.5,,0.6666666666666666,0.25,1.0,0.75,0.25,,,1.0,1.0,0.1111111111111111,,,0.5,0.5,1.0,0.1111111111111111,,,,,,0.25,,0.25,,0.2222222222222222,,,0.3995666666666667,,0.25,39.2,0.36363636363636365,,,,,,,1.0,,1.0,,,0.5,,,0.5,,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2011,2010-11,False
101107-201143-201952-2207-2746,1610612737,"Marvin Williams, Al Horford, Jeff Teague, Joe Johnson, Josh Smith","Williams, Horford, Teague, Johnson, Smith",101107-201143-201952-2207-2746,ATL,2453.0,3,41.0,-12.0,71.0,73.0,144.0,17.0,8.0,29.0,28.0,62.0,73.0,85.0,28.0,10.0,,10.0,,13.0,5.0,,66.0,0.45161290322580644,0.45774647887323944,0.4666666666666667,84.53322462291072,18.408450704225352,15.698630136986301,17.6056338028169,15.520547945205479,0.23943661971830985,0.4084507042253521,0.27586206896551724,0.2857142857142857,0.4645971830985916,0.06756756756756757,0.07692307692307693,11.696774193548388,,,8.0,10.0,16.0,,2.0,,,10.0,2.0,4.0,,,3.0,9.0,8.0,2.0,6.0,7.0,,,,,,,28.0,6.0,,4.0,2.0,4.0,14.0,2.0,16.0,1.0,3.0,34.0,10.0,7.0,22.0,,29.0,11.0,40.0,6.0,1.0,5.0,,4.0,3.0,8.0,,3.0,1.0,,,,,0.5,0.5,0.6666666666666666,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.5,,0.4375,,0.1267605633802817,0.06451612903225806,0.0625,0.625,,0.7333333333333333,0.29411764705882354,1.0,0.7837837837837838,0.275,0.6666666666666666,0.5454545454545454,0.9090909090909091,1.0,0.22535211267605634,0.625,0.6666666666666666,0.5882352941176471,0.6666666666666666,0.375,0.056338028169014086,0.5,0.5,0.5,0.2857142857142857,,,,,,0.352112676056338,0.5,0.46364999999999995,,0.0958904109589041,,24.022222222222222,,,6.0,5.0,1.0,,5.0,1.0,,7.0,2.0,0.16666666666666666,,0.2857142857142857,,0.75,,0.6,0.5,,0.034482758620689655,,,9.0,5.0,,1.0,1.0,0.07042253521126761,0.14285714285714285,,,9.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,6.0,5.0,1.0,1.0,1.0,0.11764705882352941,0.25,1.0,0.5555555555555556,0.2,0.2,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2011,2010-11,False
