EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FTA,Technical Free Throw Trips,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,FoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,Fg2aBlocked,LongMidRangeAssists,LiveBallTurnovers,LostBallTurnovers,Turnovers,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefAtRimReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ShortMidRangeAssists,Steals,BadPassSteals,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,PenaltyTurnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefLongMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3FGM,PtsAssisted3s,ThreePtAssists,Corner3Assists,FTDefRebounds,Assisted3sPct,DefFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,OffThreePtRebounds,FTOffRebounds,LostBallSteals,SecondChanceTurnovers,OffFTReboundPct,OffThreePtReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,Arc3Assists,Charge Fouls,Loose Ball Fouls,Arc3PctAssisted,DefCorner3ReboundPct,Loose Ball Fouls Drawn,BlockedShortMidRange,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,Blocked3s,BlockedCorner3,PenaltyFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceFtPoints,OffArc3ReboundPct,SelfOReb,SelfORebPct,HeaveAttempts,Offensive Fouls,Offensive Fouls Drawn,BadPassOutOfBoundsTurnovers,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockingFouls,Charge Fouls Drawn,3pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,3SecondViolations,DefensiveGoaltends,SecondChanceArc3PctAssisted,Fg3aBlocked,StepOutOfBoundsTurnovers,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,HeaveMakes,BlockedLongMidRange,BlockedArc3,Clear Path Fouls,OffensiveGoaltends,team_id,year,season,team_vs
101135-101145-2209-2740-2748,1610612744,"David Lee, Monta Ellis, Vladimir Radmanovic, Andris Biedrins, Dorell Wright","Lee, Ellis, Radmanovic, Biedrins, Wright",101135-101145-2209-2740-2748,GSW,110.0,1,2.0,-2.0,3.0,3.0,1.0,6.0,,,,,,,,,,3.0,,,,2.0,,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,,,1.0,78.54545454545455,26.333333333333332,10.333333333333334,22.333333333333332,10.333333333333334,,,,,,,,,,,,,,0.4586333333333333,0.3961,,6.833333333333333,,,3.0,,,,,3.0,,,1.0,,,,,,,2.0,,,,,,,,,,0.3333333333333333,1.0,,,,,,,,,,1.0,,,,1.0,,,,0.3333333333333333,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,1610612744,2011,2010-11,False
101135-101145-2294-2740-2748,1610612744,"David Lee, Monta Ellis, Charlie Bell, Andris Biedrins, Dorell Wright","Lee, Ellis, Bell, Biedrins, Wright",101135-101145-2294-2740-2748,GSW,501.0,3,8.0,-2.0,18.0,19.0,,37.0,3.0,4.0,4.0,3.0,,,,,5.0,9.0,2.0,3.0,18.0,20.0,,,,4.0,,,,2.0,4.0,2.0,10.0,,1.0,2.0,4.0,,4.0,2.0,6.0,4.0,,18.0,0.4,0.4,0.6666666666666666,,0.6666666666666666,0.5555555555555556,0.6666666666666666,,0.6428571428571429,,0.25,0.4,,1.0,0.5,,,,1.0,106.34730538922156,14.055555555555555,13.052631578947368,14.055555555555555,12.631578947368421,0.3333333333333333,0.75,0.75,0.6666666666666666,0.3333333333333333,0.25,,,,,,0.5833333333333334,,0.5145291666666666,,,11.0,22.900000000000002,3.0,9.0,,,,1.0,1.0,2.0,,,,3.0,,,6.0,,5.0,,,3.0,,,,,,,,0.08333333333333333,,,0.3333333333333333,,0.5283,,0.16666666666666666,1.0,1.0,,,3.0,2.0,4.0,,2.0,2.0,,,0.75,1.0,1.0,1.0,0.25,0.25,,0.14285714285714285,0.18181818181818182,,4.0,2.0,1.0,1.0,,,,1.0,,1.0,,0.3333333333333333,,,2.0,6.0,2.0,2.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,,,2.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2011,2010-11,False
101135-200760-201148-201939-202130,1610612744,"David Lee, Rodney Carney, Brandan Wright, Stephen Curry, Reggie Williams","Lee, Carney, Wright, Curry, Williams",101135-200760-201148-201939-202130,GSW,55.0,1,1.0,,2.0,2.0,,4.0,,,,,1.0,1.0,,,,1.0,1.0,1.0,3.0,3.0,,,,,,1.0,1.0,,1.0,,3.0,,,,1.0,,1.0,,,,,3.0,,,1.0,,1.0,,0.75,,0.75,,0.5,,,,,,,,,104.72727272727273,15.5,12.0,15.5,12.0,,,,,,,0.5,1.0,1.0,,,0.5,1.0,0.475975,,,9.3,27.1,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612744,2011,2010-11,False
101135-200760-201148-201939-202391,1610612744,"David Lee, Rodney Carney, Brandan Wright, Stephen Curry, Jeremy Lin","Lee, Carney, Wright, Curry, Lin",101135-200760-201148-201939-202391,GSW,228.0,1,4.0,9.0,8.0,8.0,2.0,16.0,2.0,4.0,1.0,,1.0,1.0,,,3.0,6.0,1.0,1.0,13.0,4.0,,,4.0,2.0,,1.0,1.0,1.0,2.0,,5.0,3.0,,5.0,5.0,3.0,8.0,,2.0,4.0,,9.0,0.3333333333333333,0.5,1.0,,1.0,0.5,0.6428571428571429,0.6666666666666666,0.7222222222222222,0.6666666666666666,0.14285714285714285,0.8333333333333334,1.0,,0.8333333333333334,1.0,,0.5,,101.05263157894737,12.25,16.25,11.0,16.0,0.5714285714285714,0.5,0.6666666666666666,,0.14285714285714285,,0.14285714285714285,1.0,1.0,,,0.7142857142857143,1.0,0.5641071428571428,0.5202333333333333,0.3076923076923077,6.3999999999999995,24.3,4.0,,1.0,2.0,2.0,3.0,1.0,4.0,2.0,3.0,2.0,4.0,2.0,6.0,4.0,2.0,3.0,1.0,6.0,4.0,1.0,0.6666666666666666,0.5,0.5,0.6,1.0,1.0,0.14285714285714285,0.6666666666666666,0.5,0.75,0.6666666666666666,0.56945,0.46153846153846156,0.5,,1.0,1.0,1.0,1.0,,2.0,,1.0,,0.16666666666666666,0.25,0.5,1.0,,,1.0,1.0,1.0,0.125,0.14285714285714285,,1.0,1.0,1.0,1.0,,,1.0,2.0,1.0,2.0,2.0,1.0,1.0,,,3.0,1.0,,,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,1610612744,2011,2010-11,False
101135-200760-201148-202130-2748,1610612744,"David Lee, Rodney Carney, Brandan Wright, Reggie Williams, Dorell Wright","Lee, Carney, Wright, Williams, Wright",101135-200760-201148-202130-2748,GSW,166.0,1,3.0,,5.0,5.0,1.0,10.0,,1.0,3.0,1.0,,1.0,,1.0,2.0,5.0,1.0,2.0,8.0,8.0,,1.0,1.0,4.0,,1.0,,2.0,3.0,,7.0,2.0,,2.0,2.0,2.0,4.0,2.0,2.0,2.0,,7.0,1.0,1.0,0.5,,0.5,0.4,0.5,,0.5,0.25,0.2857142857142857,0.5,0.6666666666666666,,0.5,0.5,0.5,0.5,,86.74698795180723,16.2,17.0,15.0,15.4,0.14285714285714285,,,,0.42857142857142855,0.14285714285714285,0.14285714285714285,,,1.0,,0.42857142857142855,,0.4674142857142857,0.5706,0.125,13.02,24.35,,3.0,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,0.14285714285714285,,,,,,,,1.0,1.0,,1.0,,,,,1.0,,,,,,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.125,0.16666666666666666,1.0,,,,,,,,1.0,1.0,1.0,,1.0,,1.0,1.0,3.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2011,2010-11,False
101135-200760-201151-201939-202327,1610612744,"David Lee, Rodney Carney, Acie Law, Stephen Curry, Ekpe Udoh","Lee, Carney, Law, Curry, Udoh",101135-200760-201151-201939-202327,GSW,130.0,1,2.0,-2.0,5.0,5.0,,10.0,,,1.0,1.0,,1.0,,,,1.0,1.0,2.0,3.0,5.0,,,,,,1.0,,,1.0,,3.0,,,2.0,2.0,,2.0,,,,,3.0,,,0.5,,0.5,,0.5,,0.5,,0.6666666666666666,1.0,,,1.0,,,,,110.76923076923077,9.6,16.4,9.6,16.4,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,0.6666666666666666,,0.526275,,,16.7,29.95,3.0,3.0,,,,,,,,,,,,,,,1.0,,,3.0,,,,,,,,,,,,,,,0.6,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,2.0,,1.0,2.0,,,,,1.0,,,1.0,3.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2011,2010-11,False
101135-200760-201151-202130-2209,1610612744,"David Lee, Rodney Carney, Acie Law, Reggie Williams, Vladimir Radmanovic","Lee, Carney, Law, Williams, Radmanovic",101135-200760-201151-202130-2209,GSW,252.0,1,4.0,2.0,7.0,7.0,1.0,14.0,1.0,1.0,1.0,,2.0,3.0,,,2.0,4.0,2.0,3.0,10.0,8.0,,,2.0,,,3.0,2.0,,2.0,,6.0,1.0,1.0,2.0,3.0,1.0,4.0,,1.0,,,8.0,,,0.6666666666666666,,0.6666666666666666,0.5,0.7142857142857143,1.0,0.7142857142857143,1.0,0.42857142857142855,1.0,0.5,1.0,1.0,0.3333333333333333,,1.0,,80.0,16.142857142857142,19.857142857142858,16.0,19.857142857142858,0.14285714285714285,1.0,1.0,,0.14285714285714285,,0.42857142857142855,0.6666666666666666,0.6666666666666666,,,0.5714285714285714,0.6666666666666666,0.48145714285714286,0.5321,0.2,10.45,24.733333333333334,,,1.0,1.0,,,2.0,,1.0,1.0,,,,,4.0,2.0,3.0,,,,,1.0,,,,,0.5,0.2857142857142857,1.0,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,6.0,2.0,,,1.0,,,,,,,,,,,,,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612744,2011,2010-11,False
101135-200760-201151-2209-2748,1610612744,"David Lee, Rodney Carney, Acie Law, Vladimir Radmanovic, Dorell Wright","Lee, Carney, Law, Radmanovic, Wright",101135-200760-201151-2209-2748,GSW,140.0,1,2.0,1.0,4.0,4.0,,8.0,1.0,2.0,,,,,,,3.0,4.0,,,7.0,6.0,,,,2.0,,,,1.0,1.0,,2.0,,,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,7.0,0.3333333333333333,0.3333333333333333,,,,0.75,0.75,,0.75,,,1.0,,,1.0,,,1.0,,82.28571428571428,15.75,19.25,15.75,19.25,0.5,0.5,0.5,,,,,,,,,0.5,,0.531675,,,3.625,,,,,,,,2.0,1.0,,,,,,,4.0,,,,,,,,,,,,,0.5,,,,,,,,2.0,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2011,2010-11,False
101135-200760-201939-202130-2209,1610612744,"David Lee, Rodney Carney, Stephen Curry, Reggie Williams, Vladimir Radmanovic","Lee, Carney, Curry, Williams, Radmanovic",101135-200760-201939-202130-2209,GSW,86.0,1,1.0,-4.0,3.0,3.0,,6.0,,,,,,1.0,,,1.0,2.0,,1.0,2.0,6.0,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,2.0,,,,,,0.5,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,,,,,,100.46511627906976,16.0,12.666666666666666,16.0,12.666666666666666,,,,,,,0.3333333333333333,,,,,0.3333333333333333,,0.46118333333333333,,,8.65,25.9,3.0,,,,,,2.0,,,,1.0,2.0,,2.0,2.0,,,,2.0,3.0,,,0.5,0.3333333333333333,0.3333333333333333,,,0.6666666666666666,,,,,0.46118333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2011,2010-11,False
101135-200760-201939-202130-2740,1610612744,"David Lee, Rodney Carney, Stephen Curry, Reggie Williams, Andris Biedrins","Lee, Carney, Curry, Williams, Biedrins",101135-200760-201939-202130-2740,GSW,72.0,1,1.0,-3.0,3.0,3.0,1.0,6.0,,,,,,1.0,,,,,,1.0,4.0,7.0,,,2.0,,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,4.0,,2.0,,,,,,,,,0.6666666666666666,1.0,1.0,,,,,1.0,,,,120.0,14.333333333333334,9.666666666666666,14.333333333333334,9.666666666666666,,,,,,,1.0,,,,,1.0,,0.5772,,0.5,,26.0,2.0,3.0,,,,,,4.0,,,,,2.0,2.0,,,2.0,,2.0,2.0,,,,,1.0,,,,,,,,,0.5,0.6666666666666666,,,,,1.0,,1.0,,2.0,,,,1.0,,,,,,,0.6666666666666666,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2011,2010-11,False
101135-200760-201939-202130-2748,1610612744,"David Lee, Rodney Carney, Stephen Curry, Reggie Williams, Dorell Wright","Lee, Carney, Curry, Williams, Wright",101135-200760-201939-202130-2748,GSW,40.0,1,1.0,-1.0,1.0,2.0,,3.0,1.0,1.0,,,,,,,1.0,1.0,,,2.0,3.0,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,108.0,15.0,12.5,15.0,12.5,1.0,1.0,1.0,,,,,,,,,1.0,,0.6617,,,1.5,,1.0,2.0,,,1.0,1.0,,,,,1.0,1.0,,2.0,2.0,,,,2.0,1.0,,,1.0,1.0,1.0,,,,,,1.0,1.0,0.6617,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2011,2010-11,False
101135-200760-201939-2209-2748,1610612744,"David Lee, Rodney Carney, Stephen Curry, Vladimir Radmanovic, Dorell Wright","Lee, Carney, Curry, Radmanovic, Wright",101135-200760-201939-2209-2748,GSW,460.0,1,8.0,,14.0,15.0,1.0,29.0,,,3.0,2.0,1.0,3.0,,,5.0,8.0,2.0,5.0,17.0,17.0,,,2.0,4.0,3.0,3.0,1.0,2.0,3.0,,7.0,1.0,2.0,4.0,6.0,1.0,7.0,1.0,2.0,1.0,,15.0,0.4,0.4,0.4,,0.4,0.625,0.6153846153846154,1.0,0.6538461538461539,1.0,0.38461538461538464,1.0,0.3333333333333333,0.6666666666666666,0.8571428571428571,0.16666666666666666,1.0,1.0,1.0,90.78260869565217,14.428571428571429,17.2,14.214285714285714,16.2,,,,,0.23076923076923078,0.15384615384615385,0.23076923076923078,0.3333333333333333,0.3333333333333333,,,0.38461538461538464,0.3333333333333333,0.4585307692307692,0.4532,0.11764705882352941,11.2875,24.740000000000002,,,,,,,5.0,1.0,1.0,1.0,,,,,6.0,,3.0,,,,,1.0,,,,,,0.38461538461538464,,,,,,,,3.0,2.0,,1.0,2.0,1.0,2.0,1.0,1.0,,,,1.0,,0.6,0.6,0.6666666666666666,0.6666666666666666,0.5,0.07692307692307693,0.125,1.0,,,1.0,,,,,1.0,,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,3.0,1.0,1.0,,0.5,,0.5,0.5,1.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,1610612744,2011,2010-11,False
101135-200760-201939-2429-2748,1610612744,"David Lee, Rodney Carney, Stephen Curry, Dan Gadzuric, Dorell Wright","Lee, Carney, Curry, Gadzuric, Wright",101135-200760-201939-2429-2748,GSW,57.0,1,1.0,2.0,2.0,1.0,1.0,3.0,,1.0,1.0,,,,,,1.0,2.0,,,4.0,2.0,,,2.0,2.0,,,,1.0,1.0,,2.0,1.0,,,,1.0,1.0,1.0,1.0,2.0,,2.0,1.0,1.0,,,,0.5,0.5,,0.6666666666666666,1.0,,,1.0,,,1.0,,,,75.78947368421053,21.0,15.0,19.0,15.0,0.5,,,,0.5,,,,,,,0.5,,0.43925,,0.5,12.35,,,1.0,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2011,2010-11,False
101135-200760-202130-2294-2429,1610612744,"David Lee, Rodney Carney, Reggie Williams, Charlie Bell, Dan Gadzuric","Lee, Carney, Williams, Bell, Gadzuric",101135-200760-202130-2294-2429,GSW,132.0,1,2.0,-1.0,4.0,5.0,,9.0,,,1.0,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,1.0,2.0,4.0,,4.0,,2.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,1.0,98.18181818181817,17.5,12.4,17.5,12.4,,,,,0.5,,,,,,,,,0.3834,,,10.3,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,2.0,,1.0,,2.0,,,,1.0,,0.5,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1610612744,2011,2010-11,False
101135-200760-202130-2294-2748,1610612744,"David Lee, Rodney Carney, Reggie Williams, Charlie Bell, Dorell Wright","Lee, Carney, Williams, Bell, Wright",101135-200760-202130-2294-2748,GSW,108.0,1,2.0,,4.0,3.0,,7.0,1.0,1.0,1.0,,,1.0,,,1.0,2.0,,1.0,2.0,2.0,,,,,,1.0,,,,,,,1.0,,1.0,,1.0,,2.0,,,2.0,,,,,,0.5,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,1.0,0.3333333333333333,,,,,93.33333333333333,17.25,13.0,17.25,12.333333333333334,0.3333333333333333,1.0,1.0,,0.3333333333333333,,0.3333333333333333,,,,,0.6666666666666666,,0.5015999999999999,,,11.15,27.3,1.0,1.0,,,1.0,1.0,,,,,1.0,1.0,,2.0,2.0,,,,2.0,1.0,,,1.0,1.0,1.0,,,,,,1.0,1.0,0.6022,1.0,0.25,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2011,2010-11,False
101135-200760-202130-2740-2748,1610612744,"David Lee, Rodney Carney, Reggie Williams, Andris Biedrins, Dorell Wright","Lee, Carney, Williams, Biedrins, Wright",101135-200760-202130-2740-2748,GSW,123.0,1,2.0,-2.0,4.0,4.0,1.0,8.0,,,2.0,,,,,,,3.0,,,,2.0,,,,,,,,,,,,,,3.0,3.0,,3.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,93.65853658536587,18.0,12.75,17.5,12.75,,,,,0.6666666666666666,,,,,,,,,0.3814,,,15.0,,,4.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2011,2010-11,False
101135-200811-201151-201154-201939,1610612744,"David Lee, Lou Amundson, Acie Law, Al Thornton, Stephen Curry","Lee, Amundson, Law, Thornton, Curry",101135-200811-201151-201154-201939,GSW,171.0,1,3.0,-1.0,5.0,5.0,,10.0,,,4.0,,,,,,1.0,4.0,,,4.0,5.0,,,,2.0,,,,1.0,1.0,,2.0,,1.0,,2.0,,2.0,2.0,3.0,2.0,,4.0,1.0,1.0,,,,0.25,0.25,,0.4,,,,,1.0,1.0,,,,1.0,84.21052631578947,19.8,14.4,19.8,14.4,,,,,1.0,,,,,,,,,0.3951,,,17.95,,3.0,4.0,,,,,,2.0,,,,3.0,,,,,3.0,,,3.0,,,,,,,,,,,,,0.39363333333333334,,0.6,,1.0,,1.0,,,,,1.0,1.0,,,,,,,0.25,0.25,1.0,0.2,0.2,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2011,2010-11,False
101135-200811-201151-201939-202130,1610612744,"David Lee, Lou Amundson, Acie Law, Stephen Curry, Reggie Williams","Lee, Amundson, Law, Curry, Williams",101135-200811-201151-201939-202130,GSW,236.0,1,4.0,6.0,7.0,7.0,1.0,14.0,2.0,2.0,4.0,1.0,,,,,3.0,6.0,1.0,1.0,9.0,3.0,,,2.0,4.0,,,,2.0,3.0,1.0,7.0,1.0,,5.0,5.0,1.0,6.0,1.0,1.0,,,7.0,0.6666666666666666,1.0,1.0,,1.0,0.5,0.6428571428571429,1.0,0.6428571428571429,1.0,0.14285714285714285,0.8333333333333334,0.3333333333333333,,0.8333333333333334,0.3333333333333333,0.3333333333333333,1.0,,85.42372881355932,16.285714285714285,17.428571428571427,16.285714285714285,17.285714285714285,0.2857142857142857,1.0,1.0,0.5,0.5714285714285714,0.14285714285714285,,,,,,0.42857142857142855,,0.47610714285714284,0.5639,0.2222222222222222,12.0,24.5,6.0,6.0,1.0,1.0,2.0,2.0,,,1.0,1.0,3.0,6.0,,6.0,2.0,2.0,2.0,,6.0,6.0,,1.0,0.5,0.5,0.5,,,,1.0,1.0,0.3333333333333333,1.0,0.4839833333333334,0.6666666666666666,0.8571428571428571,,1.0,,1.0,1.0,,1.0,,,,,,1.0,0.5,,,0.25,0.25,1.0,,,,,,1.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,3.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612744,2011,2010-11,False
