EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BadPassOutOfBoundsTurnovers,PtsUnassisted3s,FTDefRebounds,DefFTReboundPct,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,OffThreePtRebounds,LostBallOutOfBoundsTurnovers,PenaltyFg3Pct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,FTOffRebounds,BlockingFouls,Clear Path Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,ShortMidRangePctBlocked,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,Defensive 3 Seconds Violations,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,HeaveMakes,HeaveAttempts,StepOutOfBoundsTurnovers,DefensiveGoaltends,3pt And 1 Free Throw Trips,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends,Corner3PctBlocked,team_id,year,season,team_vs
101115-1885-1897-200769-2581,1610612747,"Andrew Bynum, Lamar Odom, Metta World Peace, Shannon Brown, Steve Blake","Bynum, Odom, World Peace, Brown, Blake",101115-1885-1897-200769-2581,LAL,2487.0,17,41.0,-3.0,77.0,73.0,21.0,14.0,13.0,150.0,12.0,22.0,6.0,9.0,4.0,5.0,5.0,14.0,4.0,24.0,2.0,4.0,1.0,5.0,1.0,21.0,60.0,3.0,9.0,19.0,70.0,73.0,7.0,14.0,1.0,2.0,16.0,6.0,19.0,8.0,20.0,20.0,22.0,9.0,8.0,5.0,1.0,2.0,10.0,3.0,13.0,1.0,2.0,4.0,4.0,2.0,29.0,14.0,6.0,25.0,31.0,14.0,45.0,2.0,3.0,2.0,1.0,4.0,3.0,6.0,1.0,1.0,10.0,1.0,2.0,7.0,12.0,1.0,2.0,1.0,17.0,1.0,2.0,23.0,1.0,10.0,2.0,8.0,4.0,4.0,8.0,7.0,1.0,54.0,20.0,21.0,2.0,0.47619047619047616,0.5882352941176471,1.0,0.3333333333333333,0.3333333333333333,0.35,0.5,0.3157894736842105,0.3695652173913043,0.4666666666666667,0.3157894736842105,0.4375,0.5,0.4166666666666667,0.13043478260869565,0.03333333333333333,0.09090909090909091,0.4,0.78125,0.358974358974359,0.6,0.7380952380952381,0.3111111111111111,0.3,0.5555555555555556,0.3,0.9230769230769231,0.8,0.6428571428571429,0.5,0.75,0.046511627906976744,86.85162846803377,0.875,16.272727272727273,16.904109589041095,15.38961038961039,15.712328767123287,0.3188405797101449,0.5454545454545454,0.6,0.3333333333333333,0.2028985507246377,0.35714285714285715,0.35714285714285715,0.8,0.34782608695652173,0.16666666666666666,0.16666666666666666,0.5,0.057971014492753624,0.5,0.5,1.0,0.07246376811594203,0.2,0.2,1.0,0.6,0.6666666666666666,0.16666666666666666,0.06666666666666667,0.2631578947368421,0.8,0.4492753623188406,0.2,0.4772927536231884,0.53338,0.4621631578947369,0.1282051282051282,0.14492753623188406,0.22857142857142856,0.2857142857142857,10.378333333333334,24.711111111111112,0.2727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2011,2010-11,False
101115-1885-1897-200769-965,1610612747,"Andrew Bynum, Lamar Odom, Metta World Peace, Shannon Brown, Derek Fisher","Bynum, Odom, World Peace, Brown, Fisher",101115-1885-1897-200769-965,LAL,450.0,4,8.0,4.0,15.0,12.0,4.0,5.0,5.0,27.0,6.0,12.0,3.0,6.0,3.0,3.0,1.0,2.0,2.0,4.0,,,,,,9.0,18.0,,,2.0,20.0,16.0,3.0,6.0,,,6.0,3.0,4.0,,6.0,10.0,8.0,,6.0,,,1.0,5.0,,5.0,,,2.0,1.0,2.0,10.0,6.0,1.0,2.0,3.0,6.0,9.0,1.0,1.0,1.0,,,,1.0,,,1.0,,,,3.0,,1.0,,1.0,,,2.0,,1.0,,,,,,,,14.0,6.0,4.0,,0.5555555555555556,0.8333333333333334,,,,0.5,0.5,0.75,0.5,0.5,0.75,0.5263157894736842,0.5,0.75,,0.05555555555555555,0.08333333333333333,,0.4,0.6666666666666666,1.0,0.5,0.6666666666666666,0.6666666666666666,,1.0,,1.0,0.5,1.0,,0.125,86.4,,15.4,18.25,14.4,17.083333333333332,0.6666666666666666,0.5,0.5454545454545454,0.3333333333333333,0.1111111111111111,0.5,0.5,1.0,0.2222222222222222,0.5,0.5,1.0,,,,,,,,,1.0,0.5,,,0.75,1.0,0.6666666666666666,,0.512688888888889,0.5618333333333333,0.574125,0.05263157894736842,0.05263157894736842,0.3,0.3,6.699999999999999,,0.26666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2011,2010-11,False
101115-1885-1897-200769-977,1610612747,"Andrew Bynum, Lamar Odom, Metta World Peace, Shannon Brown, Kobe Bryant","Bynum, Odom, World Peace, Brown, Bryant",101115-1885-1897-200769-977,LAL,593.0,4,10.0,2.0,17.0,17.0,5.0,4.0,3.0,34.0,2.0,6.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,,2.0,1.0,1.0,,7.0,12.0,1.0,3.0,5.0,22.0,20.0,2.0,3.0,,,4.0,2.0,3.0,5.0,9.0,6.0,8.0,,2.0,1.0,1.0,,3.0,,3.0,,,1.0,1.0,1.0,6.0,2.0,1.0,3.0,5.0,2.0,7.0,,2.0,1.0,1.0,,,1.0,,,1.0,,,2.0,4.0,,,,5.0,,,7.0,1.0,4.0,,2.0,1.0,1.0,2.0,1.0,,18.0,9.0,5.0,,0.42857142857142855,0.5,,0.3333333333333333,0.3333333333333333,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.5666666666666667,0.6666666666666666,0.6666666666666666,0.6111111111111112,0.6666666666666666,0.75,0.2,,,,0.6,0.4,0.5,0.5714285714285714,0.2857142857142857,0.25,1.0,,,0.5,1.0,1.0,,,82.56323777403036,0.5,16.58823529411765,18.294117647058822,15.705882352941176,17.647058823529413,0.4,0.3333333333333333,0.3333333333333333,0.5,0.2,0.6666666666666666,0.6666666666666666,0.5,0.2,1.0,1.0,0.3333333333333333,0.13333333333333333,,,,0.06666666666666667,1.0,1.0,,0.6666666666666666,0.5,,,1.0,0.6666666666666666,0.6,1.0,0.4609333333333333,0.4702,0.47773333333333334,0.2222222222222222,0.26666666666666666,0.18181818181818182,0.4090909090909091,7.908333333333334,24.833333333333332,0.29411764705882354,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2011,2010-11,False
101115-1885-1897-2581-965,1610612747,"Andrew Bynum, Lamar Odom, Metta World Peace, Steve Blake, Derek Fisher","Bynum, Odom, World Peace, Blake, Fisher",101115-1885-1897-2581-965,LAL,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2011,2010-11,False
101115-1885-1897-2581-977,1610612747,"Andrew Bynum, Lamar Odom, Metta World Peace, Steve Blake, Kobe Bryant","Bynum, Odom, World Peace, Blake, Bryant",101115-1885-1897-2581-977,LAL,1104.0,9,18.0,8.0,31.0,34.0,12.0,12.0,3.0,65.0,6.0,9.0,2.0,3.0,1.0,1.0,5.0,6.0,3.0,8.0,4.0,6.0,,4.0,,14.0,23.0,4.0,10.0,4.0,44.0,36.0,2.0,3.0,,,4.0,4.0,6.0,4.0,18.0,10.0,18.0,12.0,4.0,4.0,,,5.0,4.0,9.0,,4.0,1.0,2.0,2.0,22.0,3.0,7.0,9.0,16.0,5.0,21.0,,1.0,1.0,,1.0,1.0,1.0,,,2.0,,1.0,4.0,5.0,,,,4.0,,,5.0,1.0,3.0,,1.0,1.0,,1.0,1.0,,40.0,18.0,12.0,,0.35714285714285715,0.4166666666666667,1.0,0.4,0.4,0.6086956521739131,0.6666666666666666,0.6666666666666666,0.6060606060606061,0.6666666666666666,0.6363636363636364,0.6285714285714286,0.6666666666666666,0.6923076923076923,0.30303030303030304,,,0.5,0.75,0.3333333333333333,0.875,0.8,0.3333333333333333,0.3333333333333333,,0.4,0.6,1.0,0.75,0.8571428571428571,1.0,,84.78260869565219,1.0,17.580645161290324,16.441176470588236,17.29032258064516,15.941176470588236,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.18181818181818182,0.8333333333333334,0.8333333333333334,0.4,0.24242424242424243,0.375,0.375,0.6666666666666666,0.18181818181818182,0.6666666666666666,0.6666666666666666,1.0,0.12121212121212122,,,,1.0,0.6666666666666666,,,0.09090909090909091,1.0,0.5757575757575758,,0.5074863636363637,0.6235,0.49737272727272724,0.08571428571428572,0.12,0.09090909090909091,0.4090909090909091,8.578260869565218,24.2,0.3870967741935484,,,,,2.0,3.0,2.0,2.0,5.0,2.0,1.0,0.4,0.3333333333333333,0.25,0.5,0.2727272727272727,0.6666666666666666,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2011,2010-11,False
101115-1885-1897-965-977,1610612747,"Andrew Bynum, Lamar Odom, Metta World Peace, Derek Fisher, Kobe Bryant","Bynum, Odom, World Peace, Fisher, Bryant",101115-1885-1897-965-977,LAL,8811.0,42,147.0,65.0,291.0,283.0,101.0,58.0,42.0,574.0,50.0,73.0,15.0,26.0,15.0,22.0,21.0,51.0,24.0,65.0,9.0,21.0,17.0,44.0,4.0,95.0,189.0,26.0,65.0,65.0,333.0,268.0,19.0,37.0,6.0,9.0,56.0,25.0,54.0,24.0,101.0,96.0,94.0,57.0,20.0,44.0,17.0,14.0,48.0,19.0,67.0,11.0,8.0,25.0,8.0,15.0,153.0,35.0,22.0,85.0,113.0,49.0,162.0,7.0,22.0,14.0,8.0,27.0,19.0,19.0,8.0,2.0,46.0,1.0,17.0,21.0,61.0,2.0,6.0,5.0,73.0,2.0,1.0,89.0,10.0,38.0,7.0,17.0,7.0,8.0,17.0,9.0,2.0,277.0,99.0,100.0,6.0,0.5052631578947369,0.5647058823529412,0.7307692307692307,0.4,0.4,0.5026455026455027,0.5135135135135135,0.46296296296296297,0.5275590551181102,0.5465116279069767,0.4873417721518987,0.5670103092783505,0.5714285714285714,0.5210526315789473,0.2559055118110236,0.07407407407407407,0.0958904109589041,0.5869565217391305,0.7870370370370371,0.3763440860215054,0.7586206896551724,0.781021897810219,0.366412213740458,0.4782608695652174,0.4,0.3,0.76,0.75,0.8461538461538461,0.7272727272727273,0.8571428571428571,0.05982905982905983,93.8100102145046,0.5294117647058824,15.25085910652921,15.452296819787986,14.43298969072165,14.982332155477032,0.2874015748031496,0.684931506849315,0.7575757575757576,0.5,0.20078740157480315,0.4117647058823529,0.4772727272727273,0.38095238095238093,0.2559055118110236,0.36923076923076925,0.36923076923076925,0.625,0.08267716535433071,0.42857142857142855,0.42857142857142855,0.8888888888888888,0.1732283464566929,0.38636363636363635,0.38636363636363635,0.6470588235294118,0.6046511627906976,0.5769230769230769,0.26666666666666666,0.09302325581395349,0.27848101265822783,0.6818181818181818,0.5433070866141733,0.38636363636363635,0.49244763779527556,0.5246088235294117,0.4921898734177216,0.14084507042253522,0.17511520737327188,0.16816816816816818,0.3033033033033033,9.634391534391535,25.00769230769231,0.3470790378006873,2.0,21.0,6.0,1.0,2.0,5.0,20.0,9.0,25.0,13.0,1.0,0.36,0.34210526315789475,0.25925925925925924,0.5454545454545454,0.06329113924050633,0.4,0.25316455696202533,2.0,2.0,1.0,7.0,3.0,1.0,1.0,1.0,1.0,10.0,3.0,2.0,2.0,2.0,0.5,0.13725490196078433,0.07142857142857142,0.046511627906976744,1.0,0.5,0.25,0.35,0.029850746268656716,,,,,,,,,,,,,,,,,1610612747,2011,2010-11,False
101115-1885-200769-2200-965,1610612747,"Andrew Bynum, Lamar Odom, Shannon Brown, Pau Gasol, Derek Fisher","Bynum, Odom, Brown, Gasol, Fisher",101115-1885-200769-2200-965,LAL,128.0,2,2.0,-2.0,4.0,6.0,3.0,3.0,,10.0,,,,,,,,3.0,,,,,,,,,3.0,,,4.0,4.0,6.0,,,,,,,3.0,2.0,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,2.0,,1.0,,1.0,,,,,,,,,2.0,2.0,,,,2.0,,,4.0,,1.0,1.0,,,,,,,4.0,2.0,3.0,1.0,,,,,,,,,,,,0.4,,0.25,,,,,,0.3333333333333333,1.0,0.5,0.3333333333333333,,0.3333333333333333,,,,,,1.0,,112.5,,19.0,8.666666666666666,19.0,8.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.3900666666666666,,0.3900666666666666,0.25,0.25,,0.5,7.266666666666667,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2011,2010-11,False
101115-1885-200769-2440-2581,1610612747,"Andrew Bynum, Lamar Odom, Shannon Brown, Matt Barnes, Steve Blake","Bynum, Odom, Brown, Barnes, Blake",101115-1885-200769-2440-2581,LAL,9016.0,25,150.0,-14.0,268.0,276.0,41.0,48.0,35.0,544.0,54.0,79.0,11.0,14.0,6.0,11.0,16.0,47.0,16.0,50.0,8.0,14.0,9.0,51.0,4.0,86.0,176.0,17.0,65.0,40.0,263.0,277.0,14.0,21.0,7.0,6.0,40.0,11.0,25.0,7.0,44.0,114.0,58.0,45.0,16.0,51.0,9.0,16.0,57.0,15.0,72.0,7.0,8.0,35.0,12.0,10.0,159.0,29.0,39.0,71.0,116.0,39.0,155.0,4.0,16.0,11.0,5.0,22.0,17.0,22.0,5.0,1.0,44.0,5.0,7.0,34.0,77.0,3.0,5.0,5.0,50.0,1.0,1.0,59.0,5.0,25.0,5.0,18.0,7.0,10.0,18.0,9.0,2.0,223.0,44.0,41.0,2.0,0.6627906976744186,0.7307692307692307,0.8823529411764706,0.26153846153846155,0.26153846153846155,0.48863636363636365,0.6666666666666666,0.44,0.46265560165975106,0.6071428571428571,0.4868421052631579,0.49063670411985016,0.625,0.5238095238095238,0.2697095435684647,0.09090909090909091,0.11392405063291139,0.5,0.6635514018691588,0.32954545454545453,0.7959183673469388,0.7051282051282052,0.2835820895522388,0.32,0.3870967741935484,0.28125,0.4482758620689655,0.7111111111111111,0.7878787878787878,0.7575757575757576,0.875,0.03389830508474576,86.88553682342501,0.5,16.44776119402985,16.695652173913043,15.828358208955224,15.855072463768115,0.3278008298755187,0.6835443037974683,0.7714285714285715,0.6481481481481481,0.1950207468879668,0.3404255319148936,0.37209302325581395,0.75,0.2074688796680498,0.32,0.3404255319148936,0.625,0.058091286307053944,0.5714285714285714,0.5714285714285714,1.0,0.21161825726141079,0.17647058823529413,0.18,0.7777777777777778,0.5,0.7857142857142857,0.2727272727272727,0.14285714285714285,0.2894736842105263,0.5454545454545454,0.5975103734439834,0.17647058823529413,0.5082385892116182,0.5147522727272728,0.482571052631579,0.09923664122137404,0.12755102040816327,0.1520912547528517,0.16730038022813687,8.406818181818181,25.06307692307692,0.15298507462686567,5.0,6.0,6.0,1.0,2.0,2.0,11.0,5.0,13.0,9.0,1.0,0.38461538461538464,0.1956521739130435,0.225,,0.05263157894736842,1.0,0.2894736842105263,2.0,3.0,,3.0,2.0,1.0,3.0,,2.0,2.0,1.0,1.0,1.0,2.0,0.2857142857142857,0.0851063829787234,0.14285714285714285,0.10714285714285714,0.6666666666666666,1.0,,0.2727272727272727,0.015151515151515152,1.0,1.0,0.015384615384615385,0.06,0.0196078431372549,,,,,,,,,,,,1610612747,2011,2010-11,False
101115-1885-200769-2440-965,1610612747,"Andrew Bynum, Lamar Odom, Shannon Brown, Matt Barnes, Derek Fisher","Bynum, Odom, Brown, Barnes, Fisher",101115-1885-200769-2440-965,LAL,94.0,3,2.0,-4.0,3.0,4.0,1.0,2.0,,7.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,2.0,6.0,,,,,,,,,,2.0,,,,,,,1.0,,1.0,,,1.0,,,2.0,,1.0,,1.0,,1.0,,,,,1.0,1.0,,,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,2.0,,1.0,,1.0,1.0,,,,1.0,,,1.0,,,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,,1.0,,,107.23404255319149,,15.666666666666666,11.75,15.666666666666666,11.75,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.4866,,,,,,,2.8,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2011,2010-11,False
101115-1885-200769-2440-977,1610612747,"Andrew Bynum, Lamar Odom, Shannon Brown, Matt Barnes, Kobe Bryant","Bynum, Odom, Brown, Barnes, Bryant",101115-1885-200769-2440-977,LAL,225.0,2,4.0,-5.0,8.0,9.0,,5.0,1.0,17.0,1.0,2.0,1.0,1.0,,,1.0,2.0,1.0,2.0,,,,2.0,,3.0,6.0,,2.0,,6.0,11.0,1.0,1.0,,,2.0,,,,,2.0,4.0,,2.0,2.0,,1.0,1.0,,1.0,,,,,1.0,2.0,1.0,,3.0,3.0,1.0,4.0,,,,,1.0,1.0,1.0,,,2.0,,,,2.0,,1.0,1.0,,,,,,,,1.0,,1.0,1.0,1.0,,4.0,,,,0.3333333333333333,0.5,,,,0.5,1.0,,0.375,1.0,,0.375,1.0,,0.25,0.16666666666666666,,0.5,0.75,0.3333333333333333,,0.75,0.2,1.0,,,,0.5,1.0,,,,108.8,1.0,12.375,14.0,12.375,14.0,0.25,0.5,0.5,,0.25,0.5,0.5,,0.25,0.5,1.0,1.0,,,,,0.25,,,,1.0,1.0,,,,,0.5,,0.47211875,0.6982,,,,0.3333333333333333,,11.366666666666667,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,,1610612747,2011,2010-11,False
