EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,DefTwoPtRebounds,DefRebounds,Rebounds,FoulsDrawn,Charge Fouls Drawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,PenaltyArc3FGM,FG2M,FG2A,FG3M,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,DefensiveGoaltends,FirstChancePoints,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Corner3FGA,PenaltyCorner3FGA,ShortMidRangeAssists,Fouls,BlockedAtRim,DefShortMidRangeReboundPct,ShortMidRangePctAssisted,Corner3Frequency,PenaltyCorner3Frequency,Steals,LostBallSteals,ShootingFouls,DefCorner3ReboundPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,PtsPutbacks,Fg2aBlocked,Corner3Assists,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,FG2APctBlocked,AtRimPctBlocked,DefAtRimReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,SelfOReb,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,SecondChanceTurnovers,Loose Ball Fouls,BlockedShortMidRange,SecondChanceFg3Pct,LiveBallTurnoverPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,ShortMidRangePctBlocked,StepOutOfBoundsTurnovers,PenaltyCorner3FGM,SecondChanceFtPoints,LostBallTurnovers,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,PenaltyCorner3Accuracy,PenaltyTurnovers,SecondChanceAtRimPctAssisted,Offensive Fouls,FTOffRebounds,FTDefRebounds,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefFTReboundPct,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,BadPassOutOfBoundsTurnovers,Offensive Fouls Drawn,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonShootingPenaltyNonTakeFouls,Loose Ball Fouls Drawn,Technical Free Throw Trips,Travels,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffensiveGoaltends,Blocked3s,BlockedArc3,team_id,year,season,team_vs
101150-1882-201150-201950-202323,1610612755,"Lou Williams, Elton Brand, Spencer Hawes, Jrue Holiday, Evan Turner","Williams, Brand, Hawes, Holiday, Turner",101150-1882-201150-201950-202323,PHI,553.0,2,9.0,15.0,16.0,7.0,31,,,3.0,2.0,,6.0,7.0,11.0,2.0,,1.0,,1.0,1.0,7.0,0.17647058823529413,0.8571428571428571,0.875,1.0,80.72332730560579,1.0,20.133333333333333,15.6875,19.8,14.3125,,,0.47058823529411764,0.48714999999999997,0.48351111111111117,23.066666666666666,0.4666666666666667,-8.0,,2.0,2.0,5.0,3.0,1.0,5.0,,4.0,,,3.0,14.0,1.0,1.0,10.0,18.0,2.0,3.0,5.0,2.0,7.0,1.0,,7.0,,6.0,3.0,,,1.0,1.0,,,,3.0,,4.0,1.0,4.0,2.0,,1.0,,5.0,7.0,,,1.0,0.3333333333333333,0.5,0.3333333333333333,0.21428571428571427,0.6666666666666666,0.2857142857142857,0.2647058823529412,0.6666666666666666,0.3888888888888889,0.2777777777777778,0.625,0.3888888888888889,0.36363636363636365,1.0,,0.3076923076923077,0.6666666666666666,,1.0,0.29411764705882354,0.4,0.4,,0.29411764705882354,0.2,0.2,0.23529411764705882,,,,,,,1.0,,,0.5644666666666667,0.05555555555555555,0.06666666666666667,0.5,0.7,9.607142857142858,3.0,2.0,,2.0,,1.0,,0.17647058823529413,0.2222222222222222,,,1.0,,2.0,1.0,3.0,1.0,4.0,,1.0,,,2.0,,,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,,,,,,,1.0,,2.0,1.0,,,1.0,,1.0,,0.07692307692307693,,,,,,,1.0,1.0,1.0,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2011,2010-11,True
101150-1882-201150-201950-2738,1610612755,"Lou Williams, Elton Brand, Spencer Hawes, Jrue Holiday, Andre Iguodala","Williams, Brand, Hawes, Holiday, Iguodala",101150-1882-201150-201950-2738,PHI,391.0,2,7.0,12.0,10.0,3.0,22,3.0,,3.0,,3.0,4.0,5.0,8.0,4.0,,1.0,,1.0,1.0,3.0,0.3,1.0,1.0,1.0,81.0230179028133,1.0,17.333333333333332,18.3,16.416666666666668,18.3,0.3,,0.6,0.45329499999999995,0.4272,26.5,0.25,8.0,3.0,4.0,2.0,3.0,3.0,,1.0,2.0,3.0,,,4.0,7.0,,6.0,14.0,6.0,2.0,3.0,4.0,1.0,1.0,,2.0,4.0,6.0,2.0,,,3.0,,3.0,,1.0,2.0,6.0,2.0,1.0,1.0,3.0,6.0,,3.0,,10.0,4.0,0.75,1.0,,,,,0.5714285714285714,0.6666666666666666,1.0,0.4,0.6666666666666666,1.0,0.5384615384615384,0.6666666666666666,1.0,0.3333333333333333,1.0,0.6666666666666666,0.5,,0.6666666666666666,,0.3,0.6666666666666666,0.6666666666666666,0.5,0.1,,,0.3,0.6666666666666666,0.6666666666666666,1.0,,,,1.0,,,0.3528,0.23076923076923078,0.3,0.2857142857142857,0.2857142857142857,9.557142857142859,,,,1.0,,1.0,,,,,,1.0,1.0,2.0,,,,2.0,1.0,,1.0,1.0,1.0,0.14285714285714285,,,,,,0.6666666666666666,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,1.0,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2011,2010-11,True
101150-1882-201150-202323-2738,1610612755,"Lou Williams, Elton Brand, Spencer Hawes, Evan Turner, Andre Iguodala","Williams, Brand, Hawes, Turner, Iguodala",101150-1882-201150-202323-2738,PHI,109.0,1,2.0,3.0,2.0,,5,2.0,,2.0,,2.0,,1.0,1.0,,,1.0,,1.0,,,0.6666666666666666,,0.5,,66.05504587155963,,18.0,27.5,18.0,15.5,0.6666666666666666,,0.6666666666666666,0.47281666666666666,,25.3,,-1.0,2.0,,,,,,,1.0,1.0,,,1.0,1.0,,,2.0,3.0,,,,,,,,,2.0,,,,1.0,,1.0,,,1.0,2.0,,,1.0,,,,,,2.0,,1.0,1.0,,,,,1.0,,,0.3333333333333333,,,0.3333333333333333,,,,1.0,,,,,1.0,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,15.8,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2011,2010-11,True
101150-1882-201152-201950-202323,1610612755,"Lou Williams, Elton Brand, Thaddeus Young, Jrue Holiday, Evan Turner","Williams, Brand, Young, Holiday, Turner",101150-1882-201152-201950-202323,PHI,354.0,4,6.0,10.0,11.0,1.0,21,2.0,,2.0,,2.0,3.0,3.0,5.0,3.0,,,,,,1.0,0.2857142857142857,0.5,0.5,1.0,85.42372881355932,,18.8,15.090909090909092,18.1,14.818181818181818,0.2857142857142857,,0.42857142857142855,0.4515142857142857,0.3539,24.8,0.1,-3.0,1.0,2.0,,1.0,1.0,,1.0,2.0,3.0,1.0,,2.0,5.0,1.0,2.0,9.0,12.0,,1.0,2.0,,1.0,,,,4.0,,3.0,1.0,2.0,1.0,3.0,1.0,,2.0,7.0,1.0,1.0,,2.0,2.0,,1.0,,7.0,,1.0,1.0,1.0,0.5,,0.5,0.4,,,0.5,,,0.5625,0.5,,0.3333333333333333,,1.0,0.5,,1.0,,0.14285714285714285,,,,0.14285714285714285,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,1.0,1.0,,0.5,0.5955,0.125,0.16666666666666666,0.2222222222222222,,14.559999999999999,,,,4.0,,1.0,,,,1.0,1.0,2.0,,,,,,,,,1.0,,4.0,,,0.25,,,,,,,,,,,,,,,3.0,1.0,,,,,0.75,,,,,,,,,,2.0,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2011,2010-11,True
101150-1882-201152-201950-2738,1610612755,"Lou Williams, Elton Brand, Thaddeus Young, Jrue Holiday, Andre Iguodala","Williams, Brand, Young, Holiday, Iguodala",101150-1882-201152-201950-2738,PHI,1216.0,4,20.0,33.0,32.0,21.0,65,4.0,2.0,6.0,4.0,4.0,9.0,13.0,22.0,9.0,,1.0,,1.0,,21.0,0.2,0.6428571428571429,0.631578947368421,0.8181818181818182,76.97368421052632,,19.636363636363637,17.75,18.333333333333332,14.8125,0.13333333333333333,0.11764705882352941,0.6,0.44854166666666667,0.45179705882352944,25.333333333333332,0.6363636363636364,11.0,,6.0,8.0,12.0,6.0,1.0,4.0,3.0,8.0,2.0,1.0,12.0,24.0,4.0,14.0,50.0,39.0,3.0,7.0,12.0,5.0,13.0,3.0,9.0,28.0,6.0,18.0,9.0,2.0,3.0,3.0,6.0,1.0,2.0,1.0,15.0,1.0,7.0,3.0,9.0,16.0,1.0,5.0,,38.0,28.0,0.25,0.3333333333333333,0.75,0.6666666666666666,0.75,0.6666666666666666,0.5,0.42857142857142855,0.38461538461538464,0.6,0.5625,0.5588235294117647,0.6756756756756757,0.6666666666666666,0.6666666666666666,0.6363636363636364,0.6,0.5,0.6153846153846154,0.75,0.5,0.75,0.4,0.6666666666666666,0.7272727272727273,0.25,0.13333333333333333,0.25,0.25,0.26666666666666666,0.375,0.375,0.3333333333333333,0.5,0.5,0.5,0.75,0.5,0.5,0.5243928571428571,0.17142857142857143,0.17857142857142858,0.24,0.56,8.366666666666667,2.0,2.0,,2.0,1.0,,,0.06666666666666667,0.11764705882352941,,,1.0,,3.0,4.0,6.0,2.0,6.0,1.0,2.0,1.0,,4.0,0.041666666666666664,0.08333333333333333,,1.0,1.0,1.0,0.5,0.35294117647058826,0.6666666666666666,1.0,1.0,,1.0,1.0,3.0,3.0,,3.0,2.0,,,,1.0,0.75,,0.25,0.125,1.0,1.0,,,,2.0,3.0,1.0,1.0,0.4,1.0,3.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.5,0.14285714285714285,,,,,,,,,,,,,,,,1610612755,2011,2010-11,True
101150-1882-201152-201975-202323,1610612755,"Lou Williams, Elton Brand, Thaddeus Young, Jodie Meeks, Evan Turner","Williams, Brand, Young, Meeks, Turner",101150-1882-201152-201975-202323,PHI,99.0,2,2.0,2.0,3.0,,5,,,,,,1.0,2.0,3.0,,,,,,,,,0.5,0.5,,72.72727272727273,,25.0,16.333333333333332,25.0,16.333333333333332,,,,0.37856666666666666,,,,4.0,1.0,,,,,2.0,2.0,,1.0,,,2.0,3.0,,,4.0,,,,,,,,,,,4.0,,,,,,,,,,,1.0,,1.0,,,,,4.0,,,,,,,,0.6666666666666666,,,0.6666666666666666,,,0.6666666666666666,,,1.0,,,1.0,,,,,,,,0.6666666666666666,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,11.833333333333334,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1610612755,2011,2010-11,True
101150-1882-201152-201975-2738,1610612755,"Lou Williams, Elton Brand, Thaddeus Young, Jodie Meeks, Andre Iguodala","Williams, Brand, Young, Meeks, Iguodala",101150-1882-201152-201975-2738,PHI,274.0,2,5.0,7.0,8.0,,15,1.0,,1.0,,1.0,1.0,1.0,1.0,2.0,,1.0,,1.0,1.0,,0.16666666666666666,0.16666666666666666,0.14285714285714285,,78.83211678832117,1.0,16.428571428571427,19.875,16.428571428571427,15.0,0.16666666666666666,,0.3333333333333333,0.44293333333333335,,24.3,,-5.0,,,1.0,1.0,,1.0,3.0,,1.0,,,2.0,5.0,,,4.0,9.0,,,,,,,,,4.0,,,,2.0,,2.0,,1.0,,4.0,,,,,,,,,4.0,,1.0,1.0,,,,,0.4,,,0.3333333333333333,,,0.3333333333333333,,,,,,,,,,0.16666666666666666,1.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,,,,,,,,,,,,,,,8.58,,,1.0,2.0,1.0,,1.0,,,,,2.0,,,,,,,,,1.0,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1610612755,2011,2010-11,True
101150-1882-201152-202323-2738,1610612755,"Lou Williams, Elton Brand, Thaddeus Young, Evan Turner, Andre Iguodala","Williams, Brand, Young, Turner, Iguodala",101150-1882-201152-202323-2738,PHI,767.0,4,13.0,24.0,21.0,2.0,45,5.0,1.0,6.0,1.0,5.0,5.0,9.0,10.0,8.0,,,,,,2.0,0.3157894736842105,0.8333333333333334,0.875,0.75,84.48500651890483,,17.166666666666668,16.904761904761905,16.458333333333332,16.38095238095238,0.2631578947368421,0.5,0.5789473684210527,0.4773526315789473,0.48045,25.099999999999998,0.08333333333333333,9.0,,2.0,4.0,5.0,,1.0,2.0,3.0,6.0,2.0,1.0,8.0,13.0,3.0,7.0,32.0,23.0,,,3.0,,1.0,1.0,1.0,4.0,8.0,8.0,9.0,2.0,4.0,3.0,7.0,2.0,1.0,2.0,17.0,,,2.0,1.0,8.0,2.0,5.0,,29.0,4.0,0.5,0.5,1.0,0.5,1.0,0.5,0.6153846153846154,,,0.6578947368421053,0.75,0.75,0.7272727272727273,0.75,0.6666666666666666,,1.0,,,,,1.0,0.2631578947368421,0.8,0.8,0.25,0.10526315789473684,0.5,0.5,0.3157894736842105,0.5,0.5,0.6666666666666666,0.4,0.4,1.0,,1.0,0.4,0.567,0.22727272727272727,0.3125,0.09375,0.125,10.615384615384615,1.0,,1.0,7.0,,1.0,1.0,0.05263157894736842,,1.0,,5.0,,,,,1.0,,,1.0,2.0,,3.0,,,,1.0,1.0,1.0,,,,,,2.0,1.0,2.0,,,1.0,1.0,,,,,0.5,0.3333333333333333,,,,,,1.0,,1.0,,,1.0,,,,,,,1.0,2.0,,,,1.0,1.0,,1.0,,1.0,0.5,1.0,,,,,,,,,,,1610612755,2011,2010-11,True
101150-1882-201152-2738-2804,1610612755,"Lou Williams, Elton Brand, Thaddeus Young, Andre Iguodala, Andres Nocioni","Williams, Brand, Young, Iguodala, Nocioni",101150-1882-201152-2738-2804,PHI,136.0,1,2.0,3.0,3.0,,6,,,,,,1.0,1.0,2.0,1.0,,,,,,,,0.3333333333333333,0.25,,63.529411764705884,,19.666666666666668,25.666666666666668,16.666666666666668,25.0,,,,0.3997,,,,-2.0,,1.0,,,,,,1.0,3.0,,,1.0,3.0,,,2.0,4.0,,1.0,,,,,,,2.0,,,,1.0,,1.0,,,1.0,2.0,,1.0,,1.0,,,,,2.0,,1.0,1.0,,,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,0.5,,,0.5,,,,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,0.4173,,,,,16.833333333333332,,,,2.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2011,2010-11,True
101150-1882-201578-201950-2738,1610612755,"Lou Williams, Elton Brand, Marreese Speights, Jrue Holiday, Andre Iguodala","Williams, Brand, Speights, Holiday, Iguodala",101150-1882-201578-201950-2738,PHI,100.0,1,2.0,3.0,4.0,,7,,,,,,1.0,2.0,2.0,,,,,,,,,1.0,1.0,1.0,100.8,,13.0,15.25,13.0,15.25,,,,0.4066,,,,,4.0,,,,,,,1.0,2.0,,,1.0,2.0,,,2.0,2.0,,,,,,,,,2.0,,,,1.0,,1.0,,,1.0,2.0,,,1.0,,,,,,2.0,,1.0,1.0,,,,,0.5,,,0.5,,,0.5,,,,1.0,,,,,1.0,,,,,,,,1.0,0.5,0.5,1.0,,,,,,,,,,,,19.9,,,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1610612755,2011,2010-11,True
101150-1882-201950-201975-202323,1610612755,"Lou Williams, Elton Brand, Jrue Holiday, Jodie Meeks, Evan Turner","Williams, Brand, Holiday, Meeks, Turner",101150-1882-201950-201975-202323,PHI,207.0,2,3.0,7.0,6.0,7.0,13,,,2.0,2.0,,1.0,1.0,1.0,1.0,,,,,,7.0,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,90.43478260869564,,12.142857142857142,20.333333333333332,12.142857142857142,20.166666666666668,,,0.8,0.59499,0.59499,23.8,1.0,2.0,5.0,,1.0,2.0,,,,1.0,1.0,,,2.0,3.0,2.0,1.0,11.0,9.0,,,,2.0,3.0,2.0,1.0,11.0,2.0,2.0,6.0,,1.0,2.0,3.0,,1.0,,8.0,,,,,1.0,1.0,1.0,,11.0,11.0,0.5,0.5,1.0,1.0,1.0,1.0,0.6666666666666666,,0.6666666666666666,1.0,,1.0,1.1,,1.1,,,,,,,,0.4,0.5,0.5,1.0,,,,0.2,1.0,1.0,,,,,,,,,0.2,0.3333333333333333,,1.0,6.333333333333333,2.0,2.0,,1.0,,,,0.4,0.4,,,,,,1.0,2.0,2.0,,,2.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,0.4,0.5,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1610612755,2011,2010-11,True
101150-1882-201950-201975-2738,1610612755,"Lou Williams, Elton Brand, Jrue Holiday, Jodie Meeks, Andre Iguodala","Williams, Brand, Holiday, Meeks, Iguodala",101150-1882-201950-201975-2738,PHI,70.0,2,1.0,2.0,4.0,2.0,6,,,,,,1.0,3.0,3.0,3.0,,,,,,2.0,,1.0,0.75,,123.42857142857142,,5.0,15.0,5.0,11.25,,,1.0,0.8061,0.8061,,1.0,5.0,2.0,,1.0,1.0,,,,,,,,1.0,1.0,,4.0,6.0,1.0,,,,1.0,1.0,,4.0,6.0,2.0,,,,1.0,,1.0,,1.0,,2.0,,,2.0,,5.0,1.0,2.0,,6.0,6.0,1.0,1.0,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.6666666666666666,,,,,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,0.9,,,,2.0,,1.0,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1610612755,2011,2010-11,True
101150-1882-201950-202323-2738,1610612755,"Lou Williams, Elton Brand, Jrue Holiday, Evan Turner, Andre Iguodala","Williams, Brand, Holiday, Turner, Iguodala",101150-1882-201950-202323-2738,PHI,255.0,2,4.0,8.0,8.0,7.0,16,,,1.0,1.0,,3.0,3.0,4.0,1.0,,3.0,,3.0,1.0,7.0,0.14285714285714285,0.6,0.6,1.0,90.3529411764706,0.3333333333333333,16.5,15.375,16.5,14.375,,,0.5714285714285714,0.46195714285714284,0.46195714285714284,23.3,0.875,-4.0,6.0,1.0,1.0,3.0,1.0,,2.0,1.0,1.0,,,2.0,6.0,,2.0,6.0,10.0,1.0,1.0,2.0,2.0,6.0,,2.0,6.0,,4.0,,,,,,,,,,,1.0,,1.0,2.0,,1.0,,4.0,6.0,,,,,,,0.3333333333333333,1.0,0.3333333333333333,0.2857142857142857,1.0,0.2857142857142857,0.375,1.0,0.375,0.25,,,0.2,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,,0.2857142857142857,,,0.14285714285714285,1.0,1.0,,,,,1.0,,,0.5792,0.125,0.14285714285714285,0.3333333333333333,1.0,7.633333333333333,1.0,1.0,,2.0,2.0,1.0,,0.14285714285714285,0.14285714285714285,,,,,1.0,1.0,3.0,,2.0,,,,,,,,0.3333333333333333,,,,1.0,0.42857142857142855,0.3333333333333333,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2011,2010-11,True
101150-1882-201950-202323-2804,1610612755,"Lou Williams, Elton Brand, Jrue Holiday, Evan Turner, Andres Nocioni","Williams, Brand, Holiday, Turner, Nocioni",101150-1882-201950-202323-2804,PHI,27.0,1,,1.0,1.0,1.0,2,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,,106.66666666666666,,5.0,22.0,5.0,22.0,1.0,1.0,1.0,0.25185,0.25185,31.5,1.0,-2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2011,2010-11,True
101150-1882-201975-202323-2738,1610612755,"Lou Williams, Elton Brand, Jodie Meeks, Evan Turner, Andre Iguodala","Williams, Brand, Meeks, Turner, Iguodala",101150-1882-201975-202323-2738,PHI,6.0,1,,,1.0,,1,,,,,,,,,,,,,,,,,,,,240.0,,,6.0,,6.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2011,2010-11,True
101150-201150-201152-201950-202323,1610612755,"Lou Williams, Spencer Hawes, Thaddeus Young, Jrue Holiday, Evan Turner","Williams, Hawes, Young, Holiday, Turner",101150-201150-201152-201950-202323,PHI,184.0,2,3.0,6.0,6.0,6.0,12,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,,,,,,6.0,0.4,0.5,0.5,,93.91304347826086,,22.0,8.666666666666666,20.833333333333332,7.666666666666667,0.2,0.2,0.8,0.41136,0.41136,25.55,1.0,,6.0,2.0,1.0,2.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,1.0,3.0,8.0,8.0,,1.0,,1.0,3.0,1.0,3.0,8.0,,2.0,3.0,1.0,,1.0,1.0,1.0,,,3.0,1.0,1.0,,2.0,3.0,1.0,1.0,,8.0,8.0,,,1.0,0.5,0.5,0.5,0.3333333333333333,,0.3333333333333333,0.5,,0.5,0.6666666666666666,,0.6666666666666666,0.5,,1.0,0.6666666666666666,,,,0.4,0.5,0.5,,,,,0.2,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.511,0.2,0.3333333333333333,,1.0,7.366666666666667,1.0,1.0,,1.0,,0.5,,0.2,0.2,1.0,,,,,1.0,2.0,,,,,,,2.0,,,,,,,,0.4,0.5,,,,,,,,1.0,2.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,1.0,,1.0,,2.0,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,1610612755,2011,2010-11,True
101150-201150-201152-201950-2738,1610612755,"Lou Williams, Spencer Hawes, Thaddeus Young, Jrue Holiday, Andre Iguodala","Williams, Hawes, Young, Holiday, Iguodala",101150-201150-201152-201950-2738,PHI,255.0,2,4.0,6.0,7.0,1.0,13,1.0,,2.0,,1.0,3.0,3.0,5.0,1.0,,,,,,1.0,0.25,0.6,0.5,0.5,73.41176470588235,,20.333333333333332,19.0,20.0,16.142857142857142,0.125,,0.5,0.46996875,0.44535,24.35,0.16666666666666666,3.0,4.0,2.0,2.0,2.0,2.0,,,2.0,4.0,1.0,,4.0,6.0,1.0,,11.0,8.0,2.0,2.0,4.0,1.0,2.0,,,2.0,,8.0,,1.0,,,,,,,,1.0,1.0,,2.0,,,,,7.0,2.0,,,,0.5,,0.5,0.6666666666666666,1.0,0.5,0.6875,1.0,0.5,0.6875,1.0,0.5,0.5,,1.0,0.6666666666666666,,,,0.25,1.0,1.0,,,,,0.5,0.5,0.5,,1.0,1.0,,1.0,,1.0,0.5036,,,0.36363636363636365,0.18181818181818182,13.433333333333332,1.0,,,3.0,,1.0,,0.125,,,,1.0,,2.0,1.0,1.0,,4.0,,,,,,,,0.5,,,,1.0,0.5,1.0,,,,,,3.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612755,2011,2010-11,True
