EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,NonShootingPenaltyNonTakeFouls,Corner3FGA,FG3A,FG3APct,Corner3Frequency,AtRimFG3AFrequency,Avg3ptShotDistance,SecondChanceOffPoss,AtRimFGA,SecondChanceAtRimFGA,SecondChanceCorner3FGA,SecondChanceFG2A,SecondChanceFG3A,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,FoulsDrawn,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,AtRimFrequency,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceShotQualityAvg,Arc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,NonHeaveArc3FGA,LongMidRangeAssists,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,SelfORebPct,LongMidRangePctAssisted,Arc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,AtRimFGM,PenaltyAtRimFGA,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Corner3Assists,AtRimAssists,DefThreePtRebounds,Offensive Fouls Drawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefThreePtReboundPct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceAtRimFGM,PenaltyAtRimFGM,PtsPutbacks,Arc3Assists,LostBallTurnovers,BlockingFouls,Offensive Fouls,DefCorner3ReboundPct,Arc3PctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,OffensiveGoaltends,SecondChanceArc3PctAssisted,FTDefRebounds,Loose Ball Fouls,Technical Free Throw Trips,BlockedAtRim,ShortMidRangePctBlocked,DefFTReboundPct,LostBallSteals,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls Drawn,Charge Fouls,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,SecondChanceAtRimPctAssisted,HeaveAttempts,BlockingFoulsDrawn,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,DefensiveGoaltends,ThreePtShootingFoulsDrawnPct,team_id,year,season,team_vs
1889-200746-200750-201164-201587,1610612757,"Andre Miller, LaMarcus Aldridge, Brandon Roy, Rudy Fernandez, Nicolas Batum","Miller, Aldridge, Roy, Fernandez, Batum",1889-200746-200750-201164-201587,POR,201.0,2,3.0,2.0,5.0,4.0,1.0,9,2.0,3.0,1.0,2.0,3.0,5.0,6.0,4.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.6,1.0,0.6,1.0,0.6,1.0,1.0,0.6666666666666666,1.0,1.0,64.4776119402985,1.0,19.6,25.75,19.6,25.0,0.6,0.6666666666666666,0.6666666666666666,0.5,0.4,0.5,0.5,0.41104,0.3943,0.3333333333333333,11.9,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2011,2010-11,True
1889-200746-200750-201164-202083,1610612757,"Andre Miller, LaMarcus Aldridge, Brandon Roy, Rudy Fernandez, Wesley Matthews","Miller, Aldridge, Roy, Fernandez, Matthews",1889-200746-200750-201164-202083,POR,3.0,1,,-2.0,,1.0,,1,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,480.0,,,3.0,,3.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2011,2010-11,True
1889-200746-200750-201164-202419,1610612757,"Andre Miller, LaMarcus Aldridge, Brandon Roy, Rudy Fernandez, Chris Johnson","Miller, Aldridge, Roy, Fernandez, Johnson",1889-200746-200750-201164-202419,POR,41.0,1,1.0,,1.0,,,1,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,35.1219512195122,,22.0,,22.0,,,,,,,,,0.64155,,,,,,,1.0,1.0,1.0,1.0,1.0,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2011,2010-11,True
1889-200746-200750-201164-948,1610612757,"Andre Miller, LaMarcus Aldridge, Brandon Roy, Rudy Fernandez, Marcus Camby","Miller, Aldridge, Roy, Fernandez, Camby",1889-200746-200750-201164-948,POR,59.0,1,1.0,,1.0,1.0,,2,,,,,,2.0,,,,,,,,,,,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,48.8135593220339,,37.0,22.0,21.0,22.0,,,,,,,,0.6120333333333333,,,1.1,,,,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,23.8,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,0.5,0.5631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2011,2010-11,True
1889-200746-200750-201587-202083,1610612757,"Andre Miller, LaMarcus Aldridge, Brandon Roy, Nicolas Batum, Wesley Matthews","Miller, Aldridge, Roy, Batum, Matthews",1889-200746-200750-201587-202083,POR,332.0,3,6.0,4.0,11.0,9.0,6.0,20,2.0,4.0,1.0,3.0,3.0,7.0,13.0,9.0,2.0,3.0,9.0,4.0,2.0,2.0,2.0,1.0,4.0,3.0,3.0,7.0,,1.0,,,,,,8.0,9.0,6.0,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.6666666666666666,0.375,0.6666666666666666,0.5416666666666666,0.75,0.75,0.75,,1.0,86.74698795180723,,17.272727272727273,15.777777777777779,15.727272727272727,15.555555555555555,0.5,0.5,0.5,0.5,0.375,0.3333333333333333,0.3333333333333333,0.4236875,0.3920666666666666,0.6923076923076923,11.842857142857143,0.5454545454545454,4.0,1.0,,1.0,0.125,,0.125,24.6,4.0,,,,2.0,,,1.0,3.0,4.0,6.0,,,0.75,1.0,0.8,,,,,,0.3415,1.0,7.0,1.0,3.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,9.0,1.0,3.0,2.0,2.0,0.5,0.5,0.625,0.3333333333333333,1.0,0.5,1.0,1.0,0.2,1.0,0.125,0.3,0.3333333333333333,0.38461538461538464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2011,2010-11,True
1889-200746-200750-201587-2222,1610612757,"Andre Miller, LaMarcus Aldridge, Brandon Roy, Nicolas Batum, Gerald Wallace","Miller, Aldridge, Roy, Batum, Wallace",1889-200746-200750-201587-2222,POR,416.0,3,7.0,12.0,12.0,12.0,8.0,24,1.0,1.0,2.0,4.0,4.0,8.0,22.0,10.0,2.0,4.0,17.0,6.0,2.0,3.0,4.0,,9.0,3.0,5.0,6.0,1.0,3.0,,,,,,19.0,17.0,8.0,0.75,0.75,0.5,0.5,0.7,0.8333333333333334,0.8461538461538461,0.9444444444444444,0.75,0.7142857142857143,1.0,1.0,83.07692307692308,,18.916666666666668,15.75,17.166666666666668,15.5,0.1,1.0,1.0,,0.4,0.5,0.5,0.45729,0.47553333333333336,0.7727272727272727,9.9,0.6666666666666666,1.0,,1.0,2.0,0.2,0.1,0.5,24.4,1.0,3.0,,,,1.0,1.0,,1.0,1.0,6.0,0.125,0.3333333333333333,0.25,,0.25,,,0.3,,,0.4677,1.0,8.0,,,3.0,7.0,1.0,2.0,,,,,,,,,,,,8.0,2.0,3.0,2.0,2.0,,1.5,1.5,,,0.5,,,,1.0,0.1,0.2727272727272727,0.3333333333333333,0.13636363636363635,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,1.0,0.16666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2011,2010-11,True
1889-200746-200750-202083-2222,1610612757,"Andre Miller, LaMarcus Aldridge, Brandon Roy, Wesley Matthews, Gerald Wallace","Miller, Aldridge, Roy, Matthews, Wallace",1889-200746-200750-202083-2222,POR,1077.0,3,18.0,-12.0,31.0,33.0,11.0,64,4.0,7.0,1.0,5.0,9.0,18.0,31.0,43.0,3.0,4.0,15.0,,18.0,,4.0,,12.0,8.0,12.0,16.0,4.0,7.0,1.0,1.0,1.0,1.0,,28.0,15.0,11.0,,,0.5,0.75,0.5,0.6818181818181818,0.5,0.6818181818181818,0.8,0.8571428571428571,0.8333333333333334,0.6666666666666666,85.57103064066852,1.0,17.612903225806452,16.09090909090909,17.161290322580644,15.545454545454545,0.23333333333333334,0.5714285714285714,0.5714285714285714,,0.16666666666666666,0.2,0.2,0.4804333333333333,0.4442681818181818,0.4838709677419355,8.866666666666667,0.3548387096774194,7.0,,4.0,12.0,0.4,0.13333333333333333,0.6,24.25,3.0,6.0,1.0,,2.0,,1.0,1.0,3.0,4.0,4.0,0.05555555555555555,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.26666666666666666,0.5,,0.2,0.5,,0.4155,8.0,1.0,1.0,1.0,3.0,,8.0,,,,,2.0,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,,1.0,,,0.5,0.5,0.5,0.5,0.3333333333333333,0.25,0.2,1.0,,,0.26666666666666666,0.03225806451612903,0.05263157894736842,0.0967741935483871,4.0,1.0,3.0,2.0,2.0,1.0,,,1.0,5.0,4.0,,3.0,7.0,12.0,,1.0,4.0,3.0,,4.0,,1.0,0.3333333333333333,,0.42857142857142855,0.3333333333333333,1.0,1.0,0.6666666666666666,0.8,,0.75,0.75,1.0,0.125,0.125,,,0.09090909090909091,0.18181818181818182,1.0,0.45454545454545453,0.2,0.125,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2011,2010-11,True
1889-200746-200750-202083-948,1610612757,"Andre Miller, LaMarcus Aldridge, Brandon Roy, Wesley Matthews, Marcus Camby","Miller, Aldridge, Roy, Matthews, Camby",1889-200746-200750-202083-948,POR,384.0,1,6.0,9.0,12.0,12.0,12.0,24,,1.0,,,4.0,5.0,17.0,8.0,4.0,5.0,17.0,8.0,,4.0,7.0,,17.0,4.0,7.0,7.0,,,,,,,,17.0,17.0,12.0,1.0,1.0,0.8,0.8,0.7727272727272727,0.7727272727272727,0.7727272727272727,0.7727272727272727,0.6666666666666666,0.7777777777777778,,0.75,90.0,,13.666666666666666,18.333333333333332,13.666666666666666,18.25,0.09090909090909091,,,,,,,0.5885318181818181,0.5885318181818181,1.0,2.1399999999999997,1.0,,,2.0,6.0,0.5454545454545454,0.18181818181818182,0.9090909090909091,24.2,,4.0,,,,,,,,,,,,,,,,,0.36363636363636365,,,,4.0,,,,,,4.0,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,0.5,,,0.36363636363636365,,,,4.0,4.0,2.0,2.0,2.0,1.0,,,1.0,4.0,3.0,,3.0,6.0,9.0,,1.0,3.0,2.0,4.0,3.0,,1.0,0.5,,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,,,0.36363636363636365,0.18181818181818182,1.0,0.36363636363636365,0.25,0.25,,4.0,,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2011,2010-11,True
1889-200746-200750-2222-948,1610612757,"Andre Miller, LaMarcus Aldridge, Brandon Roy, Gerald Wallace, Marcus Camby","Miller, Aldridge, Roy, Wallace, Camby",1889-200746-200750-2222-948,POR,96.0,1,2.0,3.0,2.0,3.0,,5,,1.0,,,1.0,2.0,3.0,,,,,2.0,,1.0,1.0,,2.0,1.0,3.0,3.0,,,,,,,,3.0,,,1.0,1.0,0.5,,0.5,,0.5,,1.0,1.0,1.0,,75.0,,18.5,19.666666666666668,18.5,19.666666666666668,0.5,,,,,,,0.54685,,,6.35,,,,,,,,0.5,,,1.0,,,,,,,,,2.0,,,,,,,,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2011,2010-11,True
1889-200746-201164-201587-2222,1610612757,"Andre Miller, LaMarcus Aldridge, Rudy Fernandez, Nicolas Batum, Gerald Wallace","Miller, Aldridge, Fernandez, Batum, Wallace",1889-200746-201164-201587-2222,POR,212.0,2,4.0,-1.0,7.0,6.0,,13,,2.0,,,1.0,4.0,7.0,8.0,,,,,2.0,,1.0,,3.0,,1.0,4.0,,,2.0,2.0,2.0,,,2.0,,,,,0.25,,0.4166666666666667,,0.5,,,0.3333333333333333,,,88.30188679245283,,16.571428571428573,16.0,15.571428571428571,14.833333333333334,0.3333333333333333,,,,,,,0.5173333333333333,,,4.125,,4.0,,,2.0,0.3333333333333333,,0.6666666666666666,24.6,3.0,2.0,1.0,,1.0,1.0,,,3.0,3.0,1.0,,,1.0,,0.75,1.0,,0.3333333333333333,0.5,,0.59355,2.0,2.0,1.0,,5.0,,2.0,,,,,1.0,1.0,,2.0,1.0,3.0,1.0,,2.0,,1.0,,,1.0,1.25,1.25,0.3333333333333333,1.0,,,,,,0.3333333333333333,0.14285714285714285,0.2,0.7142857142857143,1.0,,,,,1.0,1.0,1.0,,,1.0,1.0,,,3.0,,1.0,1.0,,,1.0,,1.0,0.5,1.0,,0.5,1.0,1.0,0.5,0.5,,,,,0.5,0.5,0.5,1.0,,,,,,0.5,1.0,,2.0,1.0,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2011,2010-11,True
