EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,DefPoss,PenaltyDefPoss,TotalPoss,Pace,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,Minutes,PlusMinus,OffPoss,SecondChanceOffPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG3A,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FirstChancePoints,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,AtRimFGM,AtRimAssists,DefTwoPtRebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,FoulsDrawn,PenaltyOffPossExcludingTakeFouls,DefTwoPtReboundPct,DefLongMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,ShortMidRangeAssists,OffTwoPtRebounds,Steals,LostBallSteals,Travels,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LongMidRangePctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG2M,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,PtsPutbacks,HeaveAttempts,ThreePtAssists,Corner3Assists,BadPassSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,SecondChanceTurnovers,BlockingFouls,Loose Ball Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,Charge Fouls Drawn,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,NonHeaveArc3FGM,Arc3Assists,SelfOReb,SecondChanceFg3Pct,SelfORebPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,PenaltyFg3Pct,PenaltyCorner3Frequency,PenaltyArc3Accuracy,Loose Ball Fouls Drawn,SecondChanceFtPoints,Charge Fouls,BlockingFoulsDrawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,3SecondViolations,OffArc3ReboundPct,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,FTOffRebounds,3pt And 1 Free Throw Trips,OffFTReboundPct,BlockedLongMidRange,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,DefensiveGoaltends,team_id,year,season,team_vs
1718-200765-201145-708-951,1610612738,"Paul Pierce, Rajon Rondo, Jeff Green, Kevin Garnett, Ray Allen","Pierce, Rondo, Green, Garnett, Allen",1718-200765-201145-708-951,BOS,493.0,5,21.0,14.0,40.0,116.83569979716025,12.761904761904763,11.952380952380953,8.0,4.0,19.0,1.0,5.0,,1.0,2.0,3.0,3.0,1.0,2.0,7.0,9.0,5.0,23.0,19.0,1.0,8.0,6.0,2.0,1.0,4.0,6.0,1.0,14.0,,2.0,2.0,7.0,1.0,8.0,1.0,,4.0,2.0,6.0,23.0,3.0,0.5714285714285714,0.5714285714285714,0.7777777777777778,0.7142857142857143,0.7666666666666667,0.35714285714285715,0.1111111111111111,,0.25,1.0,0.6666666666666666,,0.7142857142857143,0.2,,,11.842105263157896,11.421052631578947,0.35714285714285715,0.07142857142857142,,,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.5,0.21428571428571427,0.14285714285714285,1.0,0.7142857142857143,0.5454464285714286,7.2333333333333325,23.86,15.0,5.0,3.0,3.0,3.0,,2.0,5.0,15.0,0.75,0.5,1.0,1.0,0.6,0.7894736842105263,4.0,4.0,,6.0,8.0,18.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,18.0,0.75,0.625,0.6923076923076923,,0.5,,,1.0,,0.3333333333333333,1.0,0.4449,0.5317958333333334,0.782608695652174,,,,1.0,2.0,3.0,,,4.0,3.0,6.0,,,2.0,,1.0,1.0,1.0,,,1.0,1.0,3.0,2.0,,,,1.0,0.4,0.4,,,,1.0,1.0,,1.0,1.0,,,,,,0.08333333333333333,0.13333333333333333,0.2,,1.0,,,,2.0,,,,2.0,2.0,,,,1.0,1.0,1.0,,,,1.0,3.0,1.0,1.0,,0.25,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612738,2011,2010-11,False
1718-200765-201145-708-979,1610612738,"Paul Pierce, Rajon Rondo, Jeff Green, Kevin Garnett, Jermaine O'Neal","Pierce, Rondo, Green, Garnett, O'Neal",1718-200765-201145-708-979,BOS,11.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2011,2010-11,False
1718-200765-201145-951-979,1610612738,"Paul Pierce, Rajon Rondo, Jeff Green, Ray Allen, Jermaine O'Neal","Pierce, Rondo, Green, Allen, O'Neal",1718-200765-201145-951-979,BOS,34.0,1,2.0,2.0,4.0,169.41176470588235,10.0,9.5,1.0,,2.0,,1.0,,,,,,,,1.0,1.0,,3.0,3.0,,2.0,,,,1.0,1.0,,2.0,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,3.0,,1.0,1.0,1.0,1.0,1.5,,,,1.0,,,,0.5,,,,7.0,7.0,1.0,,,,,,,,,,,1.0,0.5805,2.2,,2.0,1.0,1.0,1.0,,,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,3.0,,,,,,,,,,,,3.0,1.0,1.0,1.5,,,,1.0,,,1.0,1.0,,0.5805,1.0,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2011,2010-11,False
1718-200765-201175-2753-708,1610612738,"Paul Pierce, Rajon Rondo, Glen Davis, Delonte West, Kevin Garnett","Pierce, Rondo, Davis, West, Garnett",1718-200765-201175-2753-708,BOS,392.0,3,12.0,,25.0,91.83673469387756,14.666666666666666,14.5,7.0,,13.0,1.0,3.0,,3.0,1.0,4.0,,,1.0,3.0,10.0,1.0,13.0,13.0,,,6.0,1.0,,,1.0,,3.0,,,,4.0,3.0,7.0,2.0,1.0,3.0,1.0,3.0,13.0,,,,0.3,0.4090909090909091,0.5,0.09090909090909091,,,0.6666666666666666,,,,0.8,0.42857142857142855,,,16.615384615384617,13.923076923076923,0.2727272727272727,0.2727272727272727,,,0.36363636363636365,0.25,0.25,,,0.09090909090909091,,0.36363636363636365,0.4485272727272727,10.66,25.3,4.0,2.0,,4.0,1.0,,1.0,4.0,4.0,0.8,1.0,0.6666666666666666,0.6666666666666666,,0.3076923076923077,1.0,1.0,3.0,1.0,2.0,4.0,,3.0,1.0,,,,,,,,,4.0,0.5,0.5,0.6666666666666666,,0.42857142857142855,,1.0,,,0.5,1.0,0.4967333333333333,0.37295,0.3076923076923077,,1.0,,,1.0,4.0,,,,2.0,3.0,,,1.0,,1.0,,1.0,,,,1.0,4.0,2.0,,,,1.0,1.0,1.0,,,,,0.3333333333333333,0.6666666666666666,,,,,,0.3333333333333333,,,0.15384615384615385,0.16666666666666666,,,,,,1.0,,,,1.0,1.0,1.0,,0.14285714285714285,1.0,1.0,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612738,2011,2010-11,False
1718-200765-201175-708-951,1610612738,"Paul Pierce, Rajon Rondo, Glen Davis, Kevin Garnett, Ray Allen","Pierce, Rondo, Davis, Garnett, Allen",1718-200765-201175-708-951,BOS,2463.0,7,75.0,43.0,149.0,87.11327649208283,16.053333333333335,14.893333333333333,41.0,-2.0,74.0,11.0,31.0,1.0,8.0,6.0,15.0,1.0,,13.0,26.0,54.0,14.0,89.0,91.0,4.0,28.0,24.0,13.0,4.0,14.0,20.0,6.0,46.0,2.0,5.0,,21.0,12.0,33.0,6.0,2.0,11.0,4.0,14.0,79.0,5.0,0.5384615384615384,0.5833333333333334,0.48148148148148145,0.5147058823529411,0.5641025641025641,0.20588235294117646,0.07407407407407407,0.12903225806451613,0.5454545454545454,,0.5,0.25,0.6176470588235294,0.35294117647058826,,0.6,17.013513513513512,15.432432432432432,0.45588235294117646,0.11764705882352941,0.125,0.125,0.22058823529411764,0.4,0.4,1.0,0.014705882352941176,0.19117647058823528,,0.6617647058823529,0.5221257352941177,6.92037037037037,24.75,24.0,19.0,8.0,16.0,5.0,,3.0,21.0,24.0,0.6666666666666666,1.0,0.6129032258064516,0.7037037037037037,0.42105263157894735,0.32432432432432434,5.0,7.0,6.0,9.0,18.0,25.0,,10.0,8.0,4.0,,2.0,2.0,2.0,,2.0,,25.0,0.5,0.4090909090909091,0.4807692307692308,,0.38461538461538464,0.5833333333333334,0.375,,,0.3181818181818182,0.7142857142857143,0.51168125,0.4965477272727272,0.2808988764044944,2.0,3.0,1.0,4.0,6.0,19.0,3.0,10.0,4.0,7.0,18.0,4.0,,6.0,1.0,4.0,1.0,4.0,3.0,1.0,1.0,1.0,24.0,8.0,3.0,,3.0,1.0,0.42857142857142855,0.42857142857142855,0.5,0.45,0.45,,,0.375,0.5,0.4,1.0,1.0,1.0,0.3,0.6666666666666666,0.18181818181818182,0.12,0.13333333333333333,0.11235955056179775,2.0,,,,5.0,1.0,4.0,1.0,5.0,5.0,2.0,0.25,0.06666666666666667,0.38461538461538464,0.38461538461538464,1.0,0.4,0.25,1.0,0.38461538461538464,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.06666666666666667,,,,,,,,,,,,,,1610612738,2011,2010-11,False
1718-200765-201175-951-979,1610612738,"Paul Pierce, Rajon Rondo, Glen Davis, Ray Allen, Jermaine O'Neal","Pierce, Rondo, Davis, Allen, O'Neal",1718-200765-201175-951-979,BOS,210.0,1,6.0,2.0,13.0,89.14285714285714,21.666666666666668,19.666666666666668,4.0,5.0,7.0,1.0,4.0,1.0,1.0,1.0,1.0,,,,4.0,6.0,,10.0,5.0,,4.0,4.0,,2.0,2.0,2.0,,4.0,,1.0,,4.0,1.0,5.0,,,1.0,,2.0,8.0,1.0,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7142857142857143,,0.3333333333333333,0.5,,,0.5,,0.4444444444444444,0.5,,0.5,11.428571428571429,11.142857142857142,0.6666666666666666,0.16666666666666666,1.0,1.0,0.16666666666666666,1.0,1.0,,,,,0.6666666666666666,0.5157666666666666,5.716666666666666,,1.0,2.0,1.0,3.0,1.0,1.0,,1.0,1.0,0.42857142857142855,0.6666666666666666,0.5,1.0,0.5,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,2.0,1.0,1.0,1.0,,0.5,0.5,0.3333333333333333,,1.0,1.0,1.0,0.4372,0.5824,0.2,,,,,,2.0,1.0,2.0,,,,2.0,,,,,,,,,1.0,,2.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,0.14285714285714285,0.14285714285714285,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2011,2010-11,False
1718-200765-2420-2753-708,1610612738,"Paul Pierce, Rajon Rondo, Nenad Krstic, Delonte West, Kevin Garnett","Pierce, Rondo, Krstic, West, Garnett",1718-200765-2420-2753-708,BOS,56.0,1,1.0,,2.0,51.42857142857143,13.0,13.0,1.0,,1.0,1.0,,,,,1.0,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,0.5,,,,,,1.0,,0.5,,,43.0,22.0,,,,,0.5,,,,,0.5,,0.5,0.47505,17.7,25.3,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,0.3816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612738,2011,2010-11,False
1718-200765-2753-406-708,1610612738,"Paul Pierce, Rajon Rondo, Delonte West, Shaquille O'Neal, Kevin Garnett","Pierce, Rondo, West, O'Neal, Garnett",1718-200765-2753-406-708,BOS,70.0,1,3.0,,5.0,102.85714285714285,11.333333333333334,11.333333333333334,1.0,-4.0,2.0,,,1.0,1.0,,,,,,1.0,1.0,,2.0,6.0,,,2.0,,,,,,,,,,,,,1.0,,1.0,2.0,2.0,2.0,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,18.0,18.0,,1.0,1.0,1.0,,,,,,,,,0.42,13.9,,2.0,,,,,,1.0,,2.0,,,,,,1.0,,,,1.0,1.0,2.0,,,,,,,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,0.42,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2011,2010-11,False
1718-200765-2753-708-951,1610612738,"Paul Pierce, Rajon Rondo, Delonte West, Kevin Garnett, Ray Allen","Pierce, Rondo, West, Garnett, Allen",1718-200765-2753-708-951,BOS,901.0,3,25.0,22.0,52.0,83.10765815760266,17.96,17.16,15.0,,27.0,3.0,4.0,1.0,2.0,1.0,5.0,4.0,1.0,6.0,4.0,11.0,10.0,26.0,26.0,1.0,2.0,6.0,6.0,,1.0,5.0,,14.0,2.0,4.0,,8.0,3.0,11.0,4.0,,5.0,1.0,5.0,21.0,2.0,0.25,0.25,0.36363636363636365,0.47619047619047616,0.5416666666666666,0.47619047619047616,,,0.8,,0.8,0.3333333333333333,0.7272727272727273,0.23076923076923078,,0.6666666666666666,16.74074074074074,15.666666666666666,0.19047619047619047,0.09523809523809523,0.5,0.5,0.23809523809523808,0.2,0.2,,0.19047619047619047,0.2857142857142857,1.0,0.6666666666666666,0.4796809523809524,9.818181818181818,24.619999999999997,12.0,2.0,1.0,4.0,1.0,,1.0,4.0,11.0,0.6666666666666666,1.0,0.5,0.5,0.5,0.4444444444444444,1.0,1.0,,2.0,4.0,16.0,,1.0,2.0,2.0,,,1.0,,1.0,1.0,,14.0,0.5,0.5555555555555556,0.6666666666666666,,0.14285714285714285,0.5,1.0,,,0.1111111111111111,1.0,,0.4390833333333333,0.6153846153846154,,,3.0,4.0,4.0,6.0,,5.0,5.0,6.0,12.0,,,4.0,3.0,,1.0,4.0,1.0,,1.0,,6.0,,3.0,,2.0,1.0,0.4,0.4,,1.5,1.25,,,,0.3333333333333333,1.0,0.75,0.75,1.0,,,0.4444444444444444,,,0.19230769230769232,,,,,1.0,,,1.0,1.0,1.0,,1.0,,0.16666666666666666,0.16666666666666666,1.0,,,,0.16666666666666666,1.0,1.0,2.0,,0.4,0.1111111111111111,0.25,,2.0,,1.0,,,,0.4,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1610612738,2011,2010-11,False
1718-200765-2753-708-979,1610612738,"Paul Pierce, Rajon Rondo, Delonte West, Kevin Garnett, Jermaine O'Neal","Pierce, Rondo, West, Garnett, O'Neal",1718-200765-2753-708-979,BOS,371.0,3,12.0,5.0,26.0,100.91644204851751,14.416666666666666,14.083333333333334,6.0,-8.0,14.0,1.0,4.0,2.0,2.0,2.0,5.0,1.0,,,4.0,11.0,1.0,11.0,19.0,,6.0,2.0,,2.0,3.0,3.0,2.0,6.0,,2.0,,4.0,1.0,5.0,1.0,,1.0,,,11.0,,0.75,0.75,0.36363636363636365,0.3333333333333333,0.39285714285714285,0.08333333333333333,0.18181818181818182,0.5,1.0,,1.0,,0.8,0.125,,1.0,14.142857142857142,13.857142857142858,0.3333333333333333,0.16666666666666666,1.0,1.0,0.4166666666666667,0.4,0.4,1.0,0.08333333333333333,,,0.4166666666666667,0.5032375,10.136363636363637,23.2,4.0,,,2.0,,,1.0,2.0,4.0,0.6666666666666666,,,,,0.2857142857142857,,,1.0,,,3.0,1.0,1.0,,,,,,,,,,3.0,,,0.5,,0.14285714285714285,0.25,,,0.5,,,0.6558,0.63195,0.2727272727272727,,1.0,,,,3.0,,,1.0,3.0,,,,,,,,1.0,,,,,4.0,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,,1.0,,,0.07692307692307693,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2011,2010-11,False
1718-200765-708-951-979,1610612738,"Paul Pierce, Rajon Rondo, Kevin Garnett, Ray Allen, Jermaine O'Neal","Pierce, Rondo, Garnett, Allen, O'Neal",1718-200765-708-951-979,BOS,9997.0,9,310.0,22.0,612.0,88.15444633390017,16.787096774193547,16.032258064516128,167.0,64.0,302.0,35.0,90.0,20.0,51.0,37.0,87.0,11.0,3.0,36.0,109.0,228.0,47.0,348.0,284.0,7.0,120.0,98.0,36.0,26.0,60.0,87.0,25.0,201.0,3.0,29.0,12.0,121.0,41.0,162.0,20.0,4.0,49.0,44.0,67.0,300.0,2.0,0.5504587155963303,0.6,0.4780701754385965,0.5545454545454546,0.5822147651006712,0.1709090909090909,0.11403508771929824,0.24444444444444444,0.40816326530612246,0.9230769230769231,0.7073170731707317,0.16666666666666666,0.68125,0.2867647058823529,,0.7,15.870860927152318,15.198675496688741,0.32727272727272727,0.18545454545454546,0.39215686274509803,0.40816326530612246,0.31636363636363635,0.42528735632183906,0.43529411764705883,0.6756756756756757,0.04,0.13090909090909092,0.08571428571428572,0.49818181818181817,0.4949067272727272,9.391666666666667,24.682978723404254,12.0,52.0,24.0,80.0,29.0,4.0,2.0,68.0,12.0,0.6722689075630253,0.7843137254901961,0.5777777777777777,0.7647058823529411,0.46153846153846156,0.039735099337748346,,1.0,28.0,2.0,10.0,6.0,11.0,36.0,30.0,11.0,3.0,10.0,20.0,16.0,4.0,20.0,9.0,6.0,0.2,0.2,0.2727272727272727,0.022988505747126436,0.3050847457627119,0.4473684210526316,0.5128205128205128,0.45,0.55,0.1,,0.5234014705882353,0.40789,0.017241379310344827,9.0,16.0,7.0,,29.0,43.0,13.0,48.0,,2.0,81.0,18.0,,27.0,7.0,19.0,9.0,16.0,4.0,3.0,5.0,3.0,55.0,24.0,5.0,1.0,1.0,0.9310344827586207,0.6170212765957447,0.6170212765957447,0.4642857142857143,0.6285714285714286,0.6486486486486487,0.0392156862745098,0.1935483870967742,0.2653061224489796,0.6896551724137931,0.7272727272727273,0.6363636363636364,0.6363636363636364,1.0,0.45714285714285713,0.5625,,0.08873720136518772,0.09795918367346938,0.13793103448275862,7.0,,,2.0,22.0,3.0,4.0,6.0,22.0,20.0,4.0,0.8571428571428571,0.036036036036036036,0.6111111111111112,0.6111111111111112,0.9090909090909091,0.11428571428571428,0.75,1.0,0.6111111111111112,,,,6.0,,,,8.0,4.0,,2.0,1.0,2.0,3.0,0.21428571428571427,0.041666666666666664,3.0,,1.0,1.0,,2.0,1.0,0.5,,,,,,1610612738,2011,2010-11,False
1718-201145-201175-2420-2753,1610612738,"Paul Pierce, Jeff Green, Glen Davis, Nenad Krstic, Delonte West","Pierce, Green, Davis, Krstic, West",1718-201145-201175-2420-2753,BOS,392.0,4,13.0,3.0,24.0,88.16326530612245,14.692307692307692,13.846153846153847,7.0,-19.0,11.0,,1.0,2.0,3.0,,3.0,,,1.0,2.0,7.0,1.0,4.0,23.0,,2.0,2.0,,,1.0,1.0,,2.0,,1.0,,2.0,,2.0,2.0,1.0,3.0,1.0,2.0,4.0,,0.5,0.5,0.2857142857142857,0.25,0.25,0.125,,,0.6666666666666666,,1.0,,0.6666666666666666,,,,18.272727272727273,18.272727272727273,0.125,0.375,0.6666666666666666,0.6666666666666666,0.375,,,,,0.125,,0.25,0.4116142857142857,10.842857142857143,43.8,3.0,,,1.0,1.0,,1.0,1.0,3.0,0.5,1.0,,,,0.2727272727272727,,,,2.0,2.0,4.0,1.0,,,,,,,,,,,4.0,1.0,0.6666666666666666,0.6666666666666666,,,,,,0.5,,,,0.3679,1.0,,,,1.0,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612738,2011,2010-11,False
1718-201145-201175-2753-406,1610612738,"Paul Pierce, Jeff Green, Glen Davis, Delonte West, Shaquille O'Neal","Pierce, Green, Davis, West, O'Neal",1718-201145-201175-2753-406,BOS,222.0,2,6.0,4.0,12.0,77.83783783783784,20.0,20.0,4.0,-4.0,6.0,,1.0,1.0,2.0,,,,,1.0,2.0,3.0,1.0,4.0,8.0,,,4.0,,,,,,,,,,1.0,,1.0,2.0,1.0,3.0,,1.0,4.0,1.0,,,0.6666666666666666,0.5,0.5,0.25,,,0.6666666666666666,,,,1.0,,,,17.0,17.0,0.25,0.5,0.5,0.5,,,,,,0.25,,0.5,0.4704,6.8,41.6,2.0,1.0,,1.0,1.0,,,,2.0,1.0,,1.0,1.0,,0.3333333333333333,1.0,1.0,,2.0,2.0,4.0,,,,,,,,,,,,4.0,1.0,0.6666666666666666,0.6666666666666666,,,,,,,0.3333333333333333,1.0,,0.5064,1.0,,,,1.0,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2011,2010-11,False
1718-201145-201175-2753-708,1610612738,"Paul Pierce, Jeff Green, Glen Davis, Delonte West, Kevin Garnett","Pierce, Green, Davis, West, Garnett",1718-201145-201175-2753-708,BOS,315.0,3,8.0,,19.0,86.85714285714286,17.5,17.5,5.0,8.0,11.0,3.0,3.0,1.0,3.0,1.0,1.0,,,3.0,4.0,7.0,3.0,14.0,6.0,1.0,,8.0,3.0,1.0,,1.0,,3.0,2.0,,,3.0,3.0,6.0,2.0,,3.0,,1.0,9.0,,,,0.5714285714285714,0.55,0.6363636363636364,0.3,0.14285714285714285,,0.6666666666666666,,,1.0,1.0,0.6,,,15.909090909090908,13.181818181818182,0.3,0.3,0.3333333333333333,0.5,0.1,1.0,1.0,,,0.3,,0.6,0.463335,6.171428571428572,24.233333333333334,,2.0,,3.0,1.0,,,2.0,,1.0,1.0,0.6666666666666666,0.6666666666666666,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,1.0,3.0,1.0,5.0,,,3.0,,,1.0,,1.0,,2.0,1.0,,,,3.0,2.0,,,,1.0,0.3333333333333333,0.3333333333333333,1.0,1.25,1.25,0.3333333333333333,,,1.0,,,,,,,,0.18181818181818182,0.25,0.35714285714285715,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612738,2011,2010-11,False
1718-201145-201175-2753-951,1610612738,"Paul Pierce, Jeff Green, Glen Davis, Delonte West, Ray Allen","Pierce, Green, Davis, West, Allen",1718-201145-201175-2753-951,BOS,115.0,1,4.0,4.0,8.0,100.17391304347825,13.5,13.5,2.0,,4.0,,,,,2.0,3.0,1.0,,,2.0,3.0,1.0,4.0,4.0,,2.0,2.0,,,1.0,1.0,1.0,2.0,,1.0,,1.0,,1.0,,,,,1.0,4.0,1.0,0.5,0.5,0.6666666666666666,0.5,0.5,0.25,,,,,1.0,,1.0,,,1.0,15.25,15.25,,,,,0.75,0.6666666666666666,0.6666666666666666,0.5,0.25,,,0.25,0.464275,16.5,23.2,4.0,,,,,,,,4.0,,,,,,1.0,,,,2.0,3.0,4.0,,,1.0,,,,,,,,,4.0,0.6666666666666666,0.5,0.5,,,,,,,,,,0.464275,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2011,2010-11,False
