EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceFG3M,PenaltyFG3M,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,PenaltyFtPoints,PenaltyArc3FGM,PenaltyArc3Accuracy,ShortMidRangeAssists,StepOutOfBoundsTurnovers,Travels,Loose Ball Fouls,Offensive Fouls,BlockingFoulsDrawn,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedShortMidRange,OffensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangePctBlocked,ShortMidRangePctAssisted,SecondChanceArc3FGM,Blocked3s,BlockedArc3,BlockedLongMidRange,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,OffFTReboundPct,Defensive 3 Seconds Violations,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedCorner3,Corner3PctBlocked,HeaveMakes,Clear Path Fouls,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
101115-1885-1897-200769-2581,1610612747,"Andrew Bynum, Lamar Odom, Metta World Peace, Shannon Brown, Steve Blake","Bynum, Odom, World Peace, Brown, Blake",101115-1885-1897-200769-2581,LAL,2487.0,17,41.0,3.0,73.0,77.0,14.0,21.0,10.0,150.0,12.0,25.0,3.0,4.0,4.0,4.0,2.0,8.0,9.0,23.0,1.0,5.0,1.0,1.0,4.0,11.0,2.0,2.0,23.0,56.0,5.0,16.0,12.0,73.0,70.0,3.0,5.0,3.0,3.0,9.0,6.0,10.0,3.0,12.0,28.0,18.0,12.0,3.0,4.0,11.0,4.0,8.0,14.0,4.0,18.0,3.0,1.0,9.0,5.0,40.0,4.0,7.0,6.0,25.0,3.0,34.0,11.0,45.0,1.0,4.0,3.0,1.0,3.0,1.0,2.0,4.0,1.0,1.0,7.0,1.0,2.0,10.0,2.0,17.0,1.0,12.0,1.0,2.0,1.0,14.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,64.0,12.0,14.0,2.0,0.6086956521739131,0.6666666666666666,0.8,0.3125,0.3125,0.4107142857142857,0.6,0.6,0.4236111111111111,0.375,0.46153846153846156,0.46794871794871795,0.45,0.46153846153846156,0.2222222222222222,0.14285714285714285,0.16,0.5,0.42857142857142855,1.0,0.6410256410256411,0.21875,1.0,0.4,0.6888888888888889,0.2619047619047619,0.07692307692307693,0.2,0.35714285714285715,0.5,0.25,0.7,0.4444444444444444,0.7,1.0,1.0,0.029411764705882353,86.85162846803377,1.0,16.904109589041095,16.272727272727273,15.712328767123287,15.38961038961039,0.3472222222222222,0.48,0.5714285714285714,0.75,0.1111111111111111,0.25,0.5,0.3194444444444444,0.391304347826087,0.391304347826087,0.5555555555555556,0.06944444444444445,0.2,0.2,1.0,0.1527777777777778,0.36363636363636365,0.36363636363636365,0.75,0.5,0.75,0.3333333333333333,0.125,0.25,0.3076923076923077,1.0,0.07692307692307693,0.15384615384615385,0.5694444444444444,0.36363636363636365,0.4943222222222222,0.5244916666666667,0.4900576923076923,0.08974358974358974,0.09836065573770492,0.058823529411764705,0.1232876712328767,0.1643835616438356,9.078571428571427,24.65625,0.1917808219178082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2011,2010-11,True
101115-1885-1897-200769-965,1610612747,"Andrew Bynum, Lamar Odom, Metta World Peace, Shannon Brown, Derek Fisher","Bynum, Odom, World Peace, Brown, Fisher",101115-1885-1897-200769-965,LAL,450.0,4,8.0,-4.0,12.0,15.0,5.0,4.0,2.0,27.0,3.0,5.0,,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,,1.0,,1.0,5.0,10.0,2.0,3.0,,16.0,20.0,,2.0,1.0,,3.0,2.0,3.0,2.0,7.0,8.0,2.0,6.0,,,1.0,,,4.0,2.0,6.0,,2.0,3.0,1.0,14.0,,3.0,,3.0,1.0,4.0,3.0,7.0,,,,,1.0,1.0,1.0,1.0,,,2.0,,1.0,1.0,,1.0,,3.0,,1.0,,,,,,1.0,1.0,1.0,,1.0,,13.0,7.0,5.0,,0.8,0.8,1.0,0.6666666666666666,0.6666666666666666,0.5,,0.6666666666666666,0.6153846153846154,0.5,0.7,0.6153846153846154,0.5,0.7,0.23076923076923078,,,,0.5,1.0,0.3333333333333333,0.6,,,0.3333333333333333,0.5,1.0,,0.5,,,0.3333333333333333,1.0,,,,,86.4,,18.25,15.4,17.083333333333332,14.4,0.38461538461538464,0.6,0.6,1.0,0.15384615384615385,0.5,0.5,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,0.15384615384615385,1.0,1.0,1.0,0.07692307692307693,,,,0.3333333333333333,,,0.3333333333333333,,0.4,0.5,0.2,0.2,0.6153846153846154,,0.5535615384615384,0.51625,0.65178,,,,0.1875,0.4375,7.159999999999999,23.7,0.4166666666666667,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2011,2010-11,True
101115-1885-1897-200769-977,1610612747,"Andrew Bynum, Lamar Odom, Metta World Peace, Shannon Brown, Kobe Bryant","Bynum, Odom, World Peace, Brown, Bryant",101115-1885-1897-200769-977,LAL,593.0,4,10.0,-2.0,17.0,17.0,4.0,5.0,2.0,34.0,4.0,5.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,4.0,,1.0,,,1.0,2.0,,,7.0,12.0,1.0,3.0,3.0,20.0,22.0,1.0,2.0,,1.0,3.0,3.0,4.0,,8.0,4.0,10.0,3.0,,2.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,,1.0,1.0,7.0,1.0,2.0,2.0,3.0,,5.0,3.0,8.0,,,,,2.0,,1.0,1.0,1.0,1.0,3.0,,,4.0,,5.0,,4.0,,,,4.0,,2.0,,,,,,,,17.0,8.0,4.0,,0.2857142857142857,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.5833333333333334,0.5,0.75,0.5666666666666667,0.5,0.75,0.5882352941176471,0.5,0.8,0.2,0.16666666666666666,0.2,0.3333333333333333,0.6666666666666666,,0.6,0.4,1.0,0.5,0.7142857142857143,0.42857142857142855,1.0,0.5,,,1.0,0.75,,,,1.0,,82.56323777403036,,18.294117647058822,16.58823529411765,17.647058823529413,15.705882352941176,0.3333333333333333,0.8,1.0,0.25,0.2,0.3333333333333333,0.5,0.26666666666666666,0.5,0.5,0.5,0.06666666666666667,,,,0.13333333333333333,0.5,0.5,1.0,0.5,1.0,,,,0.5,1.0,,,0.5333333333333333,0.5,0.4778366666666667,0.4157,0.393825,0.11764705882352941,0.14285714285714285,,0.15,0.4,8.983333333333333,25.2,0.23529411764705882,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2011,2010-11,True
101115-1885-1897-2581-965,1610612747,"Andrew Bynum, Lamar Odom, Metta World Peace, Steve Blake, Derek Fisher","Bynum, Odom, World Peace, Blake, Fisher",101115-1885-1897-2581-965,LAL,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2011,2010-11,True
101115-1885-1897-2581-977,1610612747,"Andrew Bynum, Lamar Odom, Metta World Peace, Steve Blake, Kobe Bryant","Bynum, Odom, World Peace, Blake, Bryant",101115-1885-1897-2581-977,LAL,1104.0,9,18.0,-8.0,34.0,31.0,12.0,12.0,4.0,65.0,5.0,10.0,1.0,2.0,1.0,2.0,3.0,6.0,2.0,6.0,,1.0,,1.0,3.0,10.0,1.0,1.0,10.0,22.0,3.0,11.0,7.0,36.0,44.0,1.0,3.0,1.0,2.0,4.0,5.0,9.0,2.0,16.0,12.0,8.0,6.0,3.0,,10.0,3.0,1.0,6.0,2.0,8.0,2.0,,4.0,2.0,18.0,1.0,3.0,4.0,6.0,,10.0,4.0,14.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,2.0,,1.0,3.0,,4.0,,5.0,,,,8.0,,4.0,,,,,,1.0,,32.0,16.0,12.0,,0.6,0.6,0.6666666666666666,0.2727272727272727,0.2727272727272727,0.45454545454545453,0.3333333333333333,0.5555555555555556,0.4393939393939394,0.25,0.5909090909090909,0.4864864864864865,0.4,0.6153846153846154,0.3333333333333333,0.045454545454545456,0.1,,0.5,,0.6666666666666666,0.25,0.6666666666666666,0.125,0.6666666666666666,0.2,0.4,,0.25,0.14285714285714285,,0.6666666666666666,1.0,0.6,0.75,0.5,0.05263157894736842,84.78260869565219,,16.441176470588236,17.580645161290324,15.941176470588236,17.29032258064516,0.30303030303030304,0.5,0.5555555555555556,0.8,0.18181818181818182,0.5,0.5,0.18181818181818182,0.3333333333333333,0.3333333333333333,1.0,0.030303030303030304,,,,0.30303030303030304,0.3,0.3,0.6666666666666666,0.5,0.5,1.0,,0.25,0.18181818181818182,0.5,0.09090909090909091,0.09090909090909091,0.6363636363636364,0.3,0.493239393939394,0.5287499999999999,0.4654681818181818,0.10810810810810811,0.15384615384615385,,0.1111111111111111,0.4444444444444444,9.631818181818183,25.363636363636363,0.35294117647058826,,,,1.0,,0.5,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2011,2010-11,True
101115-1885-1897-965-977,1610612747,"Andrew Bynum, Lamar Odom, Metta World Peace, Derek Fisher, Kobe Bryant","Bynum, Odom, World Peace, Fisher, Bryant",101115-1885-1897-965-977,LAL,8811.0,42,147.0,-65.0,283.0,291.0,58.0,101.0,27.0,574.0,51.0,76.0,10.0,12.0,11.0,20.0,17.0,61.0,23.0,64.0,5.0,12.0,,3.0,11.0,34.0,1.0,7.0,91.0,201.0,16.0,46.0,38.0,268.0,333.0,14.0,22.0,1.0,3.0,31.0,19.0,43.0,10.0,57.0,100.0,82.0,39.0,9.0,16.0,34.0,11.0,17.0,50.0,13.0,63.0,8.0,5.0,30.0,13.0,139.0,7.0,23.0,25.0,58.0,13.0,96.0,30.0,126.0,3.0,27.0,19.0,8.0,22.0,3.0,14.0,26.0,4.0,8.0,48.0,4.0,8.0,40.0,1.0,73.0,2.0,61.0,2.0,6.0,5.0,50.0,4.0,21.0,,14.0,7.0,14.0,11.0,2.0,,237.0,57.0,58.0,6.0,0.5494505494505495,0.6024096385542169,0.8125,0.34782608695652173,0.34782608695652173,0.4527363184079602,0.6363636363636364,0.4418604651162791,0.46558704453441296,0.6086956521739131,0.41509433962264153,0.4944237918215613,0.62,0.45901639344262296,0.1862348178137652,0.0845771144278607,0.09210526315789473,0.13114754098360656,0.4583333333333333,0.9285714285714286,0.6236559139784946,0.21296296296296297,0.6578947368421053,0.2413793103448276,0.6335877862595419,0.21897810218978103,0.24,0.25,0.15384615384615385,0.2727272727272727,0.14285714285714285,0.5217391304347826,0.6,0.7,0.7407407407407407,0.45454545454545453,0.024793388429752067,93.8100102145046,0.7857142857142857,15.452296819787986,15.25085910652921,14.982332155477032,14.43298969072165,0.3076923076923077,0.6710526315789473,0.7391304347826086,0.5882352941176471,0.24696356275303644,0.2786885245901639,0.32075471698113206,0.2591093117408907,0.359375,0.3709677419354839,0.5652173913043478,0.048582995951417005,0.4166666666666667,0.4166666666666667,1.0,0.13765182186234817,0.3235294117647059,0.3235294117647059,0.7272727272727273,0.5217391304347826,0.8333333333333334,,,0.043478260869565216,0.37735849056603776,0.55,0.05660377358490566,0.1320754716981132,0.4939271255060729,0.3235294117647059,0.49663056680161943,0.49166470588235295,0.4859716981132075,0.07954545454545454,0.0963302752293578,,0.11567164179104478,0.2126865671641791,8.856716417910448,24.926086956521736,0.2049469964664311,,1.0,,2.0,,0.2,,,0.3333333333333333,13.0,1.0,0.14285714285714285,7.0,1.0,1.0,1.0,10.0,1.0,2.0,5.0,7.0,1.0,2.0,0.03125,0.4117647058823529,,,,,,,,,,,,,,,,,,,1610612747,2011,2010-11,True
101115-1885-200769-2200-965,1610612747,"Andrew Bynum, Lamar Odom, Shannon Brown, Pau Gasol, Derek Fisher","Bynum, Odom, Brown, Gasol, Fisher",101115-1885-200769-2200-965,LAL,128.0,2,2.0,2.0,6.0,4.0,3.0,3.0,1.0,10.0,1.0,2.0,,,1.0,1.0,,,,,,1.0,1.0,,,,,,1.0,2.0,,1.0,4.0,6.0,4.0,,,1.0,,,1.0,1.0,,2.0,,2.0,,,,,,,,,,,,,,,,1.0,,2.0,,2.0,1.0,3.0,,,,,1.0,,,1.0,,1.0,2.0,,2.0,1.0,,2.0,,2.0,,,,4.0,,2.0,,,,,,,,6.0,2.0,3.0,1.0,,,,,,0.5,,1.0,0.3333333333333333,,1.0,0.6,,1.0,0.3333333333333333,,,,0.5,,0.6666666666666666,1.0,,,0.6666666666666666,0.5,1.0,,,,,,0.6666666666666666,,,,,112.5,,8.666666666666666,19.0,8.0,19.0,0.6666666666666666,0.5,0.5,,,,,,,,,0.3333333333333333,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,,0.58385,0.59985,0.4023,0.4,0.5,,,0.3333333333333333,1.95,23.9,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2011,2010-11,True
101115-1885-200769-2440-2581,1610612747,"Andrew Bynum, Lamar Odom, Shannon Brown, Matt Barnes, Steve Blake","Bynum, Odom, Brown, Barnes, Blake",101115-1885-200769-2440-2581,LAL,9016.0,25,150.0,14.0,276.0,268.0,48.0,41.0,38.0,544.0,34.0,63.0,13.0,20.0,3.0,7.0,15.0,60.0,25.0,59.0,5.0,21.0,3.0,7.0,21.0,56.0,5.0,6.0,74.0,182.0,26.0,77.0,51.0,277.0,263.0,18.0,32.0,8.0,9.0,51.0,11.0,32.0,13.0,47.0,78.0,70.0,69.0,9.0,28.0,56.0,21.0,18.0,39.0,23.0,62.0,18.0,5.0,18.0,12.0,147.0,10.0,36.0,37.0,59.0,6.0,102.0,46.0,148.0,2.0,22.0,17.0,5.0,16.0,5.0,11.0,19.0,5.0,5.0,35.0,1.0,5.0,26.0,1.0,50.0,1.0,77.0,3.0,5.0,5.0,71.0,5.0,33.0,1.0,16.0,9.0,17.0,9.0,3.0,1.0,226.0,47.0,48.0,2.0,0.527027027027027,0.65,0.8846153846153846,0.33766233766233766,0.33766233766233766,0.4065934065934066,0.5625,0.34375,0.4362934362934363,0.525,0.4111111111111111,0.4742268041237113,0.5795454545454546,0.47,0.2972972972972973,0.0989010989010989,0.1111111111111111,0.16666666666666666,0.45714285714285713,0.8571428571428571,0.6704545454545454,0.3364485981308411,0.8043478260869565,0.20408163265306123,0.7164179104477612,0.2948717948717949,0.5517241379310345,0.28888888888888886,0.21212121212121213,0.24242424242424243,0.125,0.68,0.6129032258064516,0.71875,0.775,1.0,0.014388489208633094,86.88553682342501,0.5294117647058824,16.695652173913043,16.44776119402985,15.855072463768115,15.828358208955224,0.24324324324324326,0.5396825396825397,0.6071428571428571,0.5294117647058824,0.23166023166023167,0.25,0.3,0.2277992277992278,0.423728813559322,0.43103448275862066,0.48,0.08108108108108109,0.23809523809523808,0.23809523809523808,1.0,0.21621621621621623,0.375,0.375,0.8571428571428571,0.5,0.65,,0.075,0.125,0.15555555555555556,0.42857142857142855,0.15555555555555556,0.13333333333333333,0.5405405405405406,0.375,0.4810528957528957,0.5047806451612903,0.45614222222222217,0.11805555555555555,0.15714285714285714,0.01282051282051282,0.18411552346570398,0.16967509025270758,9.315384615384616,25.016883116883115,0.17391304347826086,1.0,2.0,2.0,5.0,0.25,0.38461538461538464,0.3333333333333333,1.0,0.2857142857142857,10.0,3.0,0.5,9.0,,2.0,2.0,2.0,3.0,1.0,3.0,4.0,,2.0,0.01694915254237288,0.6,1.0,1.0,1.0,3.0,0.2,1.0,,,,,,,,,,,,,1610612747,2011,2010-11,True
101115-1885-200769-2440-965,1610612747,"Andrew Bynum, Lamar Odom, Shannon Brown, Matt Barnes, Derek Fisher","Bynum, Odom, Brown, Barnes, Fisher",101115-1885-200769-2440-965,LAL,94.0,3,2.0,4.0,4.0,3.0,2.0,1.0,,7.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,1.0,,1.0,2.0,2.0,,1.0,2.0,6.0,2.0,,,,,,1.0,1.0,1.0,2.0,2.0,2.0,,,,1.0,,,1.0,,1.0,,,,1.0,2.0,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,,,,3.0,,,1.0,,,,,,,6.0,2.0,2.0,,0.5,0.5,,,,1.0,,1.0,0.6666666666666666,,0.5,0.75,,0.5,0.3333333333333333,,,,,1.0,,,,,,,,,,,,,,,,,,107.23404255319149,,11.75,15.666666666666666,11.75,15.666666666666666,0.3333333333333333,1.0,1.0,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,0.3333333333333333,,,,,,,,,0.5,1.0,,0.5,0.6666666666666666,,0.6047666666666667,,0.704,0.25,,0.5,,0.3333333333333333,10.5,24.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2011,2010-11,True
101115-1885-200769-2440-977,1610612747,"Andrew Bynum, Lamar Odom, Shannon Brown, Matt Barnes, Kobe Bryant","Bynum, Odom, Brown, Barnes, Bryant",101115-1885-200769-2440-977,LAL,225.0,2,4.0,5.0,9.0,8.0,5.0,,1.0,17.0,2.0,2.0,1.0,1.0,,,,2.0,1.0,3.0,,,,,1.0,1.0,,,3.0,7.0,1.0,1.0,2.0,11.0,6.0,1.0,1.0,,,2.0,1.0,3.0,,4.0,4.0,2.0,3.0,,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,,1.0,1.0,7.0,,1.0,2.0,2.0,,4.0,1.0,5.0,,1.0,1.0,,,,,1.0,,,1.0,,1.0,,,,,2.0,,1.0,1.0,2.0,,,,1.0,,1.0,1.0,,,9.0,4.0,5.0,,0.6666666666666666,1.0,1.0,1.0,1.0,0.42857142857142855,1.0,0.3333333333333333,0.5625,1.0,0.3333333333333333,0.6111111111111112,1.0,0.5,0.125,0.14285714285714285,,0.5,,,0.6666666666666666,0.25,1.0,,0.8,0.25,,0.5,,,,,1.0,1.0,1.0,,,108.8,1.0,14.0,12.375,14.0,12.375,0.25,1.0,1.0,0.5,0.25,,,0.375,0.3333333333333333,0.3333333333333333,1.0,,,,,0.125,1.0,1.0,1.0,1.0,1.0,,,,,,,,0.375,1.0,0.49408125,0.6474,0.37756666666666666,,,,0.18181818181818182,0.36363636363636365,11.028571428571428,24.4,0.5555555555555556,,,,,,,,,,2.0,,,,,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,1610612747,2011,2010-11,True
