EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGA,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PtsPutbacks,ShortMidRangeAssists,PenaltyTurnovers,Offensive Fouls,ThreePtShootingFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,OffCorner3ReboundPct,DefAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,Corner3Assists,AtRimAssists,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,PenaltyFg3Pct,LiveBallTurnoverPct,OffShortMidRangeReboundPct,SelfORebPct,AtRimPctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,BlockingFouls,Blocked2s,BlockedAtRim,Blocks,DefCorner3ReboundPct,NonShootingPenaltyNonTakeFouls,TwoPtShootingFoulsDrawn,TwoPtShootingFoulsDrawnPct,BadPassOutOfBoundsTurnovers,Fg2aBlocked,BlockingFoulsDrawn,FG2APctBlocked,ShortMidRangePctBlocked,SecondChanceCorner3FGA,LostBallSteals,BlockedShortMidRange,DefensiveGoaltends,AtRimPctBlocked,SecondChanceCorner3Frequency,LostBallTurnovers,StepOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,BlockedLongMidRange,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,OffAtRimReboundPct,BlocksRecoveredPct,SecondChanceCorner3FGM,SecondChanceFG3M,PtsUnassisted3s,Charge Fouls Drawn,3pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,HeaveAttempts,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3FGM,FTOffRebounds,OffFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,SecondChanceCorner3PctAssisted,Clear Path Fouls,LongMidRangePctBlocked,Corner3PctBlocked,BlockedCorner3,team_id,year,season,team_vs
101110-201147-201229-201563-201938,1610612750,"Martell Webster, Corey Brewer, Anthony Tolliver, Michael Beasley, Jonny Flynn","Webster, Brewer, Tolliver, Beasley, Flynn",101110-201147-201229-201563-201938,MIN,283.0,2,5.0,4.0,8.0,8.0,2.0,3.0,2.0,16.0,1.0,2.0,5.0,1.0,3.0,1.0,2.0,2.0,6.0,1.0,3.0,2.0,9.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,1.0,2.0,2.0,5.0,3.0,8.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,9.0,2.0,2.0,1.0,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3888888888888889,0.45,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5,0.5,0.5,0.75,0.5,0.6666666666666666,0.5,1.0,1.0,0.5,81.41342756183745,18.875,16.5,14.75,16.0,0.1111111111111111,0.5555555555555556,0.4,0.4,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.4557555555555555,0.3849,0.564075,0.2222222222222222,16.516666666666666,25.03333333333333,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2011,2010-11,True
101110-201147-201229-201563-2557,1610612750,"Martell Webster, Corey Brewer, Anthony Tolliver, Michael Beasley, Luke Ridnour","Webster, Brewer, Tolliver, Beasley, Ridnour",101110-201147-201229-201563-2557,MIN,2.0,1,,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,2.0,2.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,720.0,2.0,,2.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2011,2010-11,True
101110-201147-201229-201567-201938,1610612750,"Martell Webster, Corey Brewer, Anthony Tolliver, Kevin Love, Jonny Flynn","Webster, Brewer, Tolliver, Love, Flynn",101110-201147-201229-201567-201938,MIN,252.0,3,4.0,2.0,7.0,8.0,5.0,4.0,3.0,15.0,1.0,,1.0,,5.0,1.0,3.0,2.0,3.0,,6.0,2.0,6.0,4.0,1.0,1.0,3.0,,4.0,2.0,2.0,,5.0,,1.0,,1.0,,,2.0,2.0,1.0,1.0,4.0,,5.0,3.0,8.0,1.0,,1.0,1.0,2.0,1.0,,3.0,,2.0,4.0,5.0,,0.5,1.0,,,,0.6666666666666666,0.2222222222222222,0.3,0.3333333333333333,0.6666666666666666,,0.5714285714285714,1.0,1.0,0.4,0.625,0.5,1.0,0.25,0.6666666666666666,0.3333333333333333,1.0,85.71428571428571,14.571428571428571,18.75,13.142857142857142,17.125,0.1111111111111111,0.1111111111111111,,,,0.5555555555555556,,,,0.5,0.5,0.7777777777777778,,0.49689444444444447,0.6755,0.44719166666666665,0.6666666666666666,9.066666666666666,25.866666666666664,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,1.0,1.0,0.1111111111111111,1.0,1.0,1.0,1.0,1.0,0.1111111111111111,0.5,1.0,0.16666666666666666,1.0,0.1,0.14285714285714285,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2011,2010-11,True
101110-201147-201229-201567-2557,1610612750,"Martell Webster, Corey Brewer, Anthony Tolliver, Kevin Love, Luke Ridnour","Webster, Brewer, Tolliver, Love, Ridnour",101110-201147-201229-201567-2557,MIN,542.0,4,9.0,-4.0,16.0,17.0,10.0,12.0,3.0,33.0,4.0,,1.0,1.0,1.0,,1.0,3.0,9.0,2.0,3.0,4.0,16.0,20.0,1.0,,2.0,2.0,8.0,4.0,2.0,6.0,1.0,1.0,2.0,2.0,4.0,1.0,,10.0,,2.0,,2.0,,2.0,2.0,4.0,2.0,,4.0,2.0,5.0,4.0,,4.0,2.0,12.0,8.0,10.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.5714285714285714,0.6666666666666666,0.25,,0.6666666666666666,0.3333333333333333,,,0.5,0.2857142857142857,,,1.0,0.5,,87.67527675276753,19.0,14.0,17.375,13.941176470588236,0.3333333333333333,0.08333333333333333,,,,0.08333333333333333,1.0,1.0,1.0,,0.2,0.5833333333333334,1.0,0.5408166666666666,0.742,0.55609,0.5,6.144444444444444,23.666666666666668,0.625,3.0,4.0,1.0,1.0,,1.0,,2.0,1.0,2.0,4.0,,3.0,,,4.0,,,1.0,,1.0,0.6,1.0,,,0.3333333333333333,0.75,0.75,,,,0.16666666666666666,1.0,1.0,0.2,,,,0.25,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,0.5,0.14285714285714285,0.6666666666666666,0.5,0.5,1.0,1.0,0.2,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2011,2010-11,True
101110-201147-201229-201567-2742,1610612750,"Martell Webster, Corey Brewer, Anthony Tolliver, Kevin Love, Sebastian Telfair","Webster, Brewer, Tolliver, Love, Telfair",101110-201147-201229-201567-2742,MIN,208.0,1,3.0,-7.0,5.0,6.0,,,1.0,11.0,2.0,,1.0,,1.0,,,1.0,5.0,,1.0,,2.0,9.0,2.0,,,,,2.0,,,1.0,,1.0,,1.0,,,2.0,,2.0,1.0,,,1.0,2.0,3.0,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,0.2,0.16666666666666666,0.16666666666666666,,0.16666666666666666,,,0.5,1.0,,0.3333333333333333,0.4,,,,,,76.15384615384615,24.0,14.666666666666666,20.0,11.0,0.3333333333333333,0.16666666666666666,,,,0.16666666666666666,,,,,,0.5,,0.46740833333333337,0.43335,,,8.6,24.6,,1.0,2.0,1.0,1.0,,,,,1.0,,2.0,,,,,,,,0.5,,0.5,,0.5,,,0.3333333333333333,0.5,0.5,,,,,0.5,1.0,,,,,1.0,,,,,,,1.0,,,,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2011,2010-11,True
101110-201147-201229-201585-201938,1610612750,"Martell Webster, Corey Brewer, Anthony Tolliver, Kosta Koufos, Jonny Flynn","Webster, Brewer, Tolliver, Koufos, Flynn",101110-201147-201229-201585-201938,MIN,42.0,1,1.0,1.0,2.0,1.0,2.0,1.0,,3.0,,1.0,1.0,,,,,1.0,1.0,,,,2.0,1.0,,,,,2.0,,2.0,,,,,,,,,,,,,1.0,,1.0,,1.0,,,1.0,,1.0,1.0,,,,2.0,2.0,2.0,,,,,,,1.0,1.0,1.0,1.0,,,0.5,,,,0.5,,,,1.0,,,102.85714285714286,10.0,22.0,10.0,21.0,,1.0,1.0,1.0,,,,,,,,,,0.4071,,0.4071,1.0,20.5,,1.0,,,,,,,,,,,,1.0,1.0,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2011,2010-11,True
101110-201147-201229-201593-201938,1610612750,"Martell Webster, Corey Brewer, Anthony Tolliver, Nikola Pekovic, Jonny Flynn","Webster, Brewer, Tolliver, Pekovic, Flynn",101110-201147-201229-201593-201938,MIN,104.0,3,2.0,1.0,3.0,4.0,3.0,3.0,,7.0,,1.0,2.0,,,,,1.0,2.0,,,1.0,3.0,2.0,,,,,2.0,,2.0,,,,,,,,,,,,2.0,1.0,1.0,4.0,,4.0,,,1.0,,,1.0,,2.0,,3.0,2.0,3.0,,,,,,,0.5,0.5,0.5,0.5,,1.0,0.5,,0.6666666666666666,,0.6,,,,0.5,,1.0,96.92307692307692,14.0,15.5,14.0,12.75,,1.0,0.5,0.5,,,,,,,,,,0.39565,,0.39565,0.6666666666666666,20.8,,1.0,,,,,,,,,,,,1.0,2.0,,,1.0,,,,0.5,,0.5,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2011,2010-11,True
101110-201147-201229-201593-2557,1610612750,"Martell Webster, Corey Brewer, Anthony Tolliver, Nikola Pekovic, Luke Ridnour","Webster, Brewer, Tolliver, Pekovic, Ridnour",101110-201147-201229-201593-2557,MIN,87.0,1,1.0,-1.0,3.0,3.0,,,,6.0,1.0,,,1.0,1.0,,,,1.0,1.0,1.0,,3.0,4.0,,,,,,,,3.0,1.0,1.0,,1.0,1.0,1.0,,3.0,,,,,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,,,3.0,,,,,,1.0,1.0,1.0,,0.75,0.75,,0.5,1.0,,,,,,,,,,,,99.3103448275862,18.666666666666668,10.333333333333334,18.666666666666668,10.0,0.5,,,,,0.5,1.0,1.0,1.0,,,0.5,1.0,0.495825,,,,6.4,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2011,2010-11,True
101110-201147-201229-201593-2742,1610612750,"Martell Webster, Corey Brewer, Anthony Tolliver, Nikola Pekovic, Sebastian Telfair","Webster, Brewer, Tolliver, Pekovic, Telfair",101110-201147-201229-201593-2742,MIN,143.0,1,2.0,3.0,4.0,4.0,,,,8.0,,2.0,2.0,,,,,2.0,2.0,,,,4.0,1.0,,,,,,,4.0,,,,,,,,,,,,1.0,2.0,,3.0,,3.0,2.0,,2.0,1.0,4.0,,,,,4.0,,,,,,,,,1.0,1.0,1.0,,,,1.0,,1.0,,1.0,,,,,,1.0,80.55944055944056,14.25,21.5,14.25,21.5,,1.0,1.0,1.0,,,,,,,,,,0.3804,,,,17.05,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2011,2010-11,True
101110-201147-201229-201938-2545,1610612750,"Martell Webster, Corey Brewer, Anthony Tolliver, Jonny Flynn, Darko Milicic","Webster, Brewer, Tolliver, Flynn, Milicic",101110-201147-201229-201938-2545,MIN,98.0,2,2.0,-2.0,3.0,3.0,,1.0,1.0,6.0,1.0,,2.0,,,,,,3.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,1.0,,2.0,,2.0,1.0,3.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,,1.0,0.3333333333333333,,,1.0,1.0,,88.16326530612245,20.666666666666668,12.0,18.666666666666668,12.0,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,0.38633333333333336,0.3517,,,16.166666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2011,2010-11,True
