EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveAttempts,OffThreePtRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,ShootingFouls,LiveBallTurnoverPct,OffThreePtReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SecondChanceAtRimFGA,SecondChanceArc3FGM,SecondChanceFG2M,SecondChanceFG3M,SecondChancePoints,Fg2aBlocked,Loose Ball Fouls,Technical Free Throw Trips,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChancePointsPct,BadPassOutOfBoundsTurnovers,PtsUnassisted3s,LongMidRangeAssists,OffArc3ReboundPct,LongMidRangePctAssisted,SecondChanceAtRimFGM,SecondChanceFtPoints,PtsPutbacks,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,ShortMidRangePctBlocked,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,ShortMidRangeAssists,BlockingFouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,ShortMidRangePctAssisted,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SelfOReb,StepOutOfBoundsTurnovers,Charge Fouls,SelfORebPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,Blocked3s,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Arc3PctBlocked,OffensiveGoaltends,BlockedCorner3,LongMidRangePctBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
101122-1899-1902-201575-201954,1610612754,"Danny Granger, James Posey, Jeff Foster, Brandon Rush, Darren Collison","Granger, Posey, Foster, Rush, Collison",101122-1899-1902-201575-201954,IND,486.0,3,8.0,8.0,17.0,16.0,12.0,12.0,1.0,33.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,4.0,5.0,2.0,6.0,9.0,23.0,15.0,1.0,1.0,4.0,4.0,2.0,4.0,5.0,19.0,2.0,6.0,6.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,1.0,12.0,3.0,3.0,1.0,1.0,1.0,23.0,19.0,12.0,3.0,0.25,0.25,1.0,0.3333333333333333,0.5,0.3333333333333333,0.8,1.0,0.6363636363636364,0.875,0.6764705882352942,0.8636363636363636,0.5454545454545454,1.0,1.0,0.5,1.0,1.0,0.6666666666666666,0.2,1.0,1.0,1.0,97.77777777777779,14.470588235294118,15.0,13.058823529411764,14.5625,0.18181818181818182,1.0,1.0,0.5,0.09090909090909091,1.0,1.0,0.18181818181818182,0.5,0.5,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.5,0.25,1.0,0.25,0.5,0.25,0.5,0.7272727272727273,0.3333333333333333,0.5336863636363636,0.4868,0.53948125,0.21428571428571427,0.375,0.8260869565217391,9.72,25.03333333333333,0.7058823529411765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2011,2010-11,False
101122-1899-1902-201575-201985,1610612754,"Danny Granger, James Posey, Jeff Foster, Brandon Rush, AJ Price","Granger, Posey, Foster, Rush, Price",101122-1899-1902-201575-201985,IND,266.0,1,4.0,-6.0,8.0,10.0,,8.0,1.0,18.0,,,,,,1.0,2.0,2.0,,3.0,,,,2.0,,,,2.0,3.0,,5.0,,4.0,10.0,,,,,,,,,,4.0,,1.0,,,,,,,,,,,1.0,2.0,1.0,4.0,1.0,5.0,,,,,,2.0,,2.0,,1.0,,,,,,,,,4.0,,,,,,,,,,0.6666666666666666,,0.25,,0.25,,0.625,1.0,,1.0,,1.0,1.0,0.2,,1.0,,97.44360902255639,15.875,13.9,15.625,13.9,,,,,0.125,,,0.25,1.0,1.0,0.375,,,,0.25,,,,,,,,,,,0.625,,0.5150714285714286,,,,,,15.466666666666667,30.24,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.25,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2011,2010-11,False
101122-1899-1902-201575-2551,1610612754,"Danny Granger, James Posey, Jeff Foster, Brandon Rush, T.J. Ford","Granger, Posey, Foster, Rush, Ford",101122-1899-1902-201575-2551,IND,1226.0,7,20.0,8.0,34.0,35.0,12.0,18.0,4.0,69.0,3.0,7.0,,1.0,3.0,5.0,5.0,12.0,3.0,5.0,2.0,2.0,2.0,7.0,2.0,2.0,4.0,11.0,24.0,5.0,12.0,5.0,42.0,34.0,4.0,2.0,2.0,5.0,4.0,6.0,3.0,19.0,2.0,20.0,15.0,7.0,2.0,1.0,5.0,6.0,2.0,3.0,1.0,17.0,6.0,,4.0,9.0,1.0,14.0,7.0,21.0,5.0,3.0,2.0,1.0,,2.0,,9.0,1.0,7.0,1.0,,7.0,2.0,1.0,6.0,2.0,6.0,35.0,19.0,12.0,1.0,0.09090909090909091,0.09090909090909091,1.0,0.4166666666666667,0.6666666666666666,0.4166666666666667,0.4583333333333333,0.4,0.5138888888888888,0.7272727272727273,0.5384615384615384,0.7307692307692307,0.3333333333333333,0.5,,0.6,0.46153846153846156,0.8,0.65,0.35,0.42857142857142855,0.25,0.6666666666666666,81.04404567699837,17.794117647058822,17.742857142857144,15.970588235294118,16.714285714285715,0.19444444444444445,0.42857142857142855,0.5,0.3333333333333333,0.1388888888888889,0.6,0.6,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.1388888888888889,0.6,0.6,1.0,0.19444444444444445,0.2857142857142857,0.2857142857142857,1.0,0.3333333333333333,0.09090909090909091,,0.18181818181818182,1.0,0.36363636363636365,0.5,0.5277777777777778,0.2857142857142857,0.4773069444444445,0.457575,0.48022272727272725,0.05263157894736842,0.07692307692307693,0.4523809523809524,11.85,24.758333333333336,0.35294117647058826,,1.0,1.0,1.0,,,4.0,0.5,0.14285714285714285,0.5,0.7777777777777778,1.0,2.0,1.0,2.0,1.0,7.0,1.0,2.0,1.0,4.0,3.0,2.0,0.5,0.5,0.5833333333333334,0.5833333333333334,0.041666666666666664,0.14285714285714285,0.5,0.5,0.5,0.5,0.3333333333333333,0.5,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2011,2010-11,False
101122-1899-1902-201946-201985,1610612754,"Danny Granger, James Posey, Jeff Foster, Tyler Hansbrough, AJ Price","Granger, Posey, Foster, Hansbrough, Price",101122-1899-1902-201946-201985,IND,228.0,1,4.0,4.0,6.0,6.0,1.0,2.0,1.0,12.0,1.0,1.0,,,,1.0,,,1.0,1.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,,8.0,4.0,,1.0,,,1.0,1.0,,3.0,,2.0,6.0,2.0,1.0,,2.0,2.0,1.0,1.0,,6.0,1.0,,,4.0,,4.0,1.0,5.0,,,,2.0,,2.0,,2.0,1.0,1.0,,,,,,,,,5.0,3.0,1.0,,,,1.0,0.6666666666666666,1.0,0.6666666666666666,0.5,,0.8,1.5,0.8,1.5,0.6,,,0.6666666666666666,1.0,,0.6666666666666666,0.5,,0.6,,75.78947368421053,17.166666666666668,20.833333333333332,14.0,18.666666666666668,0.2,1.0,1.0,,0.2,,,,,,0.2,1.0,1.0,1.0,0.4,0.5,0.5,1.0,1.0,,,,,1.0,1.0,0.8,0.5,0.5066499999999999,0.35565,0.35565,,,0.375,3.6,25.233333333333334,0.16666666666666666,,,,,,,,,,,,,,1.0,,1.0,3.0,,1.0,,,,,1.0,,1.5,1.5,,,,1.0,1.0,,,1.0,1.0,0.375,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2011,2010-11,False
101122-1899-1902-201954-202331,1610612754,"Danny Granger, James Posey, Jeff Foster, Darren Collison, Paul George","Granger, Posey, Foster, Collison, George",101122-1899-1902-201954-202331,IND,551.0,4,9.0,6.0,18.0,17.0,8.0,6.0,1.0,35.0,1.0,2.0,1.0,1.0,,2.0,5.0,7.0,1.0,1.0,,,,3.0,,,2.0,6.0,11.0,1.0,4.0,4.0,19.0,13.0,1.0,,3.0,4.0,,2.0,4.0,10.0,4.0,8.0,,3.0,,2.0,,2.0,,,1.0,4.0,,,1.0,8.0,2.0,11.0,1.0,12.0,,,,1.0,,2.0,1.0,3.0,1.0,3.0,,,4.0,1.0,1.0,2.0,1.0,2.0,17.0,10.0,8.0,1.0,0.3333333333333333,0.3333333333333333,,0.25,,0.25,0.5454545454545454,0.75,0.5,0.5,0.5588235294117647,0.625,0.26666666666666666,1.0,,1.0,,0.5,0.9,0.14285714285714285,,1.0,,91.47005444646098,14.722222222222221,16.823529411764707,14.11111111111111,16.529411764705884,0.13333333333333333,0.5,1.0,1.0,0.13333333333333333,,,0.4666666666666667,0.7142857142857143,0.7142857142857143,0.06666666666666667,1.0,1.0,,0.2,,,,,0.16666666666666666,1.0,,,0.3333333333333333,,0.4,,0.4446333333333333,,0.4668083333333333,0.0625,0.08333333333333333,0.5263157894736842,14.29090909090909,25.075,0.4444444444444444,,1.0,1.0,,1.0,,2.0,0.5,0.3333333333333333,,1.0,0.5,,,1.0,,2.0,1.0,,,1.0,2.0,,,1.0,1.0,1.0,0.09090909090909091,0.5,,,1.0,1.0,,,,0.10526315789473684,,3.0,1.0,0.3333333333333333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2011,2010-11,False
101122-1899-1902-201954-2399,1610612754,"Danny Granger, James Posey, Jeff Foster, Darren Collison, Mike Dunleavy","Granger, Posey, Foster, Collison, Dunleavy",101122-1899-1902-201954-2399,IND,690.0,6,12.0,7.0,24.0,24.0,17.0,6.0,3.0,48.0,4.0,4.0,3.0,3.0,1.0,3.0,2.0,5.0,,1.0,,1.0,2.0,5.0,,1.0,4.0,7.0,12.0,2.0,6.0,7.0,27.0,20.0,2.0,,6.0,9.0,1.0,5.0,5.0,20.0,2.0,12.0,6.0,5.0,2.0,1.0,2.0,3.0,2.0,,1.0,8.0,,,2.0,11.0,,13.0,3.0,16.0,,,,3.0,1.0,5.0,3.0,3.0,,4.0,,1.0,8.0,2.0,2.0,2.0,1.0,2.0,21.0,20.0,17.0,2.0,0.14285714285714285,0.16666666666666666,1.0,0.3333333333333333,0.2,0.3333333333333333,0.5833333333333334,0.6666666666666666,0.5555555555555556,0.5357142857142857,0.6136363636363636,0.5882352941176471,0.3333333333333333,,,0.7857142857142857,,1.0,0.8125,0.3333333333333333,,1.0,,100.17391304347827,11.791666666666666,16.958333333333332,11.541666666666666,16.833333333333332,0.2222222222222222,1.0,1.0,0.25,0.16666666666666666,0.3333333333333333,0.5,0.2777777777777778,0.4,0.4,0.05555555555555555,,,,0.2777777777777778,0.4,0.4,1.0,,0.21428571428571427,1.0,0.07142857142857142,,0.2857142857142857,0.25,0.5555555555555556,0.4,0.5060027777777778,,0.5115214285714286,0.1,0.14285714285714285,0.7407407407407407,9.950000000000001,25.316666666666666,0.7083333333333334,,3.0,2.0,2.0,,,,0.4,0.75,1.0,0.6,1.0,2.0,,2.0,,6.0,1.0,,,1.0,2.0,,,1.0,1.0,1.0,0.08333333333333333,,,,0.6666666666666666,1.0,1.0,,,0.2222222222222222,1.0,,,0.6666666666666666,,2.0,2.0,2.0,1.0,1.0,0.3333333333333333,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2011,2010-11,False
101122-1899-1902-201954-2551,1610612754,"Danny Granger, James Posey, Jeff Foster, Darren Collison, T.J. Ford","Granger, Posey, Foster, Collison, Ford",101122-1899-1902-201954-2551,IND,53.0,1,1.0,,2.0,1.0,,,1.0,3.0,,,,,,1.0,,1.0,,,,,1.0,1.0,,,,,2.0,1.0,1.0,,3.0,3.0,1.0,,,,,,,,,,3.0,1.0,1.0,,1.0,1.0,1.0,,,3.0,1.0,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,3.0,,,,,,1.0,1.0,,1.0,,,0.5,,0.5,,0.3333333333333333,,,,0.5,,,0.5,1.0,,,81.50943396226415,12.5,28.0,10.0,28.0,,,,,0.3333333333333333,,,0.3333333333333333,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,0.3333333333333333,1.0,0.40723333333333334,0.441,,,,,12.8,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2011,2010-11,False
101122-1899-1902-201985-202331,1610612754,"Danny Granger, James Posey, Jeff Foster, AJ Price, Paul George","Granger, Posey, Foster, Price, George",101122-1899-1902-201985-202331,IND,1073.0,5,18.0,-1.0,36.0,33.0,3.0,8.0,7.0,69.0,2.0,5.0,,,4.0,8.0,5.0,10.0,2.0,3.0,,,1.0,12.0,2.0,,1.0,11.0,23.0,3.0,15.0,8.0,39.0,40.0,4.0,2.0,,2.0,,1.0,,,6.0,16.0,9.0,12.0,1.0,3.0,3.0,6.0,1.0,2.0,,15.0,2.0,1.0,2.0,7.0,,9.0,7.0,16.0,3.0,2.0,1.0,1.0,,1.0,,6.0,,10.0,,,12.0,7.0,,1.0,1.0,1.0,33.0,,3.0,,0.2727272727272727,0.3,1.0,0.2,,0.2,0.4782608695652174,,0.40789473684210525,,0.45348837209302323,,0.39473684210526316,,0.5,1.0,0.16666666666666666,1.0,1.0,0.2608695652173913,,1.0,1.0,92.60018639328985,16.25,14.787878787878787,14.694444444444445,14.575757575757576,0.13157894736842105,0.4,0.4,,0.21052631578947367,0.5,0.5714285714285714,0.2631578947368421,0.5,0.5,0.07894736842105263,0.6666666666666666,0.6666666666666666,1.0,0.3157894736842105,0.08333333333333333,0.08333333333333333,1.0,0.3333333333333333,,,,,0.3333333333333333,,0.5263157894736842,0.08333333333333333,0.502475,0.568225,0.4764,0.16279069767441862,0.25,,11.200000000000001,24.540000000000003,0.08333333333333333,,4.0,,,,,2.0,,0.36363636363636365,,1.0,1.0,2.0,,2.0,,6.0,1.0,,,,1.0,1.0,,0.5,0.3333333333333333,0.42857142857142855,0.043478260869565216,,0.3333333333333333,0.25,1.0,1.0,0.3333333333333333,,,0.15384615384615385,,,2.0,0.4,0.4,1.0,2.0,2.0,,1.0,0.125,0.5,,1.0,1.0,1.0,2.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2011,2010-11,False
101122-1899-1902-201985-2399,1610612754,"Danny Granger, James Posey, Jeff Foster, AJ Price, Mike Dunleavy","Granger, Posey, Foster, Price, Dunleavy",101122-1899-1902-201985-2399,IND,387.0,2,6.0,2.0,11.0,12.0,,,2.0,23.0,4.0,6.0,,,,,1.0,1.0,,,,,3.0,5.0,,,,5.0,7.0,3.0,5.0,,19.0,17.0,1.0,,,,,,,,4.0,6.0,6.0,5.0,3.0,2.0,2.0,4.0,2.0,,1.0,10.0,1.0,,1.0,2.0,,3.0,2.0,5.0,1.0,1.0,,,,1.0,,2.0,,1.0,,,,,,3.0,2.0,3.0,17.0,,,,0.4,0.5,0.6666666666666666,0.6,,0.6,0.7142857142857143,,0.7916666666666666,,0.7916666666666666,,0.4166666666666667,,,0.5,0.5,0.5,0.5,0.5,,1.0,,85.5813953488372,15.909090909090908,17.666666666666668,15.636363636363637,17.416666666666668,0.5,0.6666666666666666,0.8,0.25,,,,0.08333333333333333,1.0,1.0,,,,,0.4166666666666667,0.6,0.6,0.6666666666666666,,,,,,,,0.9166666666666666,0.6,0.5664458333333333,0.5241,,,,,3.9857142857142853,24.98,,,1.0,1.0,1.0,,1.0,2.0,1.0,0.5,,,0.5,1.0,,1.0,,2.0,1.0,,,,2.0,,,1.0,1.0,1.0,0.14285714285714285,0.16666666666666666,0.5,,0.5,0.6666666666666666,1.0,,,0.10526315789473684,,3.0,1.0,0.5,1.0,1.0,,2.0,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2011,2010-11,False
101122-1899-1902-201985-2551,1610612754,"Danny Granger, James Posey, Jeff Foster, AJ Price, T.J. Ford","Granger, Posey, Foster, Price, Ford",101122-1899-1902-201985-2551,IND,99.0,1,2.0,7.0,2.0,2.0,,,,4.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,2.0,3.0,1.0,1.0,,7.0,,1.0,,,,,,,,2.0,2.0,3.0,,,1.0,1.0,2.0,,1.0,,5.0,1.0,,,1.0,,1.0,1.0,2.0,,,,,,,,2.0,,1.0,,,1.0,1.0,,,,,5.0,,,,0.5,1.0,1.0,1.0,,1.0,0.6666666666666666,,0.875,,0.875,,0.25,,,0.3333333333333333,1.0,,0.3333333333333333,1.0,,0.5,,58.18181818181819,18.0,31.5,18.0,23.0,0.25,1.0,1.0,,0.25,,,0.25,1.0,1.0,0.25,1.0,1.0,1.0,,,,,,,,,,,,0.5,,0.5155,0.6141,,0.25,0.3333333333333333,,11.466666666666667,23.0,,,,,,,,,,,,,,1.0,,1.0,,2.0,,,,,,,,1.0,1.0,1.0,,,,1.0,,,1.0,,,0.2857142857142857,,,1.0,,1.0,1.0,,2.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2011,2010-11,False
