EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGA,FG2A,Fg2aBlocked,DefThreePtRebounds,FTDefRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,Fouls,Charge Fouls,FG2APctBlocked,LongMidRangePctBlocked,DefFTReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,PlusMinus,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,ShootingFouls,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,FoulsDrawn,AtRimPctBlocked,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,FtPoints,LiveBallTurnovers,LostBallTurnovers,FTA,TwoPtShootingFoulsDrawn,LiveBallTurnoverPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsUnassisted3s,PtsPutbacks,SelfOReb,Travels,PenaltyTurnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Steals,BadPassSteals,BadPassTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,ShortMidRangePctBlocked,DefLongMidRangeReboundPct,BlockedShortMidRange,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,LostBallSteals,PenaltyCorner3FGM,PenaltyCorner3FGA,DefensiveGoaltends,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyFtPoints,FTOffRebounds,OffFTReboundPct,SecondChanceFtPoints,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,SecondChanceFG3A,OffThreePtRebounds,NonShootingPenaltyNonTakeFouls,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3FGA,Offensive Fouls,SecondChanceArc3Frequency,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Loose Ball Fouls,Blocked3s,BlockedArc3,Technical Free Throw Trips,Defensive 3 Seconds Violations,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,StepOutOfBoundsTurnovers,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,team_id,year,season,team_vs
101150-1499-1882-201950-202323,1610612755,"Lou Williams, Tony Battie, Elton Brand, Jrue Holiday, Evan Turner","Williams, Battie, Brand, Holiday, Turner",101150-1499-1882-201950-202323,PHI,37.0,1,1.0,2.0,2.0,1.0,4,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,155.67567567567568,13.5,5.0,13.5,5.0,1.0,0.4214,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2011,2010-11,False
101150-1499-1882-201950-2738,1610612755,"Lou Williams, Tony Battie, Elton Brand, Jrue Holiday, Andre Iguodala","Williams, Battie, Brand, Holiday, Iguodala",101150-1499-1882-201950-2738,PHI,278.0,2,5.0,7.0,7.0,3.0,14,1.0,5.0,,1.0,,2.0,3.0,,,1.0,,,,,0.5,0.5,0.5,72.51798561151078,18.714285714285715,21.0,17.857142857142858,19.714285714285715,0.125,0.46923125,8.940000000000001,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,3.0,14.0,12.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,6.0,2.0,6.0,2.0,1.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,12.0,5.0,3.0,0.75,0.75,1.0,0.6666666666666666,0.5,0.6666666666666666,0.8,1.0,1.0,0.875,1.0,0.8333333333333334,0.875,1.0,0.8333333333333334,0.375,0.5,1.0,0.5,1.0,0.5,0.25,1.0,1.0,0.5,0.25,0.5,0.5,1.0,1.0,1.0,1.0,0.125,1.0,1.0,1.0,0.25,0.5,0.5,1.0,0.3333333333333333,1.0,0.6666666666666666,0.5,0.625,0.5,0.4216,0.43660000000000004,0.14285714285714285,0.35714285714285715,24.566666666666666,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2011,2010-11,False
101150-1499-201150-201950-202323,1610612755,"Lou Williams, Tony Battie, Spencer Hawes, Jrue Holiday, Evan Turner","Williams, Battie, Hawes, Holiday, Turner",101150-1499-201150-201950-202323,PHI,155.0,1,3.0,3.0,4.0,4.0,7,1.0,4.0,1.0,1.0,,2.0,3.0,,,,,0.25,,,1.0,1.0,,65.03225806451613,28.333333333333332,17.5,28.333333333333332,17.5,0.25,0.432075,6.575,-2.0,3.0,,1.0,2.0,1.0,2.0,,1.0,,,,,,,,1.0,,,2.0,4.0,,,,1.0,4.0,,,2.0,2.0,,,,,1.0,,1.0,,,1.0,,,2.0,1.0,1.0,1.0,,2.0,2.0,3.0,1.0,1.0,,,,,0.25,,0.25,0.25,,0.25,0.25,,0.25,,1.0,0.3333333333333333,0.3333333333333333,,,0.5,0.5,1.0,1.0,0.25,,,,,,,,,,,,,,,0.5,0.5,,,0.5,,,0.432075,,1.0,,1.0,1.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2011,2010-11,False
101150-1499-201150-202323-2738,1610612755,"Lou Williams, Tony Battie, Spencer Hawes, Evan Turner, Andre Iguodala","Williams, Battie, Hawes, Turner, Iguodala",101150-1499-201150-202323-2738,PHI,69.0,1,1.0,3.0,2.0,,5,,,,,,,,,1.0,,,,,,,,,104.34782608695653,19.333333333333332,5.5,19.333333333333332,5.5,,0.4974,,-2.0,,,,,,,,,,,1.0,,,,,,,1.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,0.5,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,24.2,,2.0,,,,,2.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2011,2010-11,False
101150-1499-201152-201950-202323,1610612755,"Lou Williams, Tony Battie, Thaddeus Young, Jrue Holiday, Evan Turner","Williams, Battie, Young, Holiday, Turner",101150-1499-201152-201950-202323,PHI,285.0,3,5.0,8.0,9.0,2.0,17,4.0,7.0,,2.0,,3.0,6.0,2.0,2.0,,,,,,0.6666666666666666,0.6,0.5,85.89473684210526,22.0,12.11111111111111,19.625,11.777777777777779,0.4444444444444444,0.45850555555555556,12.785714285714286,-4.0,2.0,2.0,1.0,2.0,,,,1.0,,,,1.0,2.0,,,1.0,1.0,2.0,5.0,9.0,1.0,2.0,2.0,,1.0,,,,,2.0,,2.0,1.0,,,,,,,,,,3.0,1.0,3.0,,3.0,,2.0,,,,0.5,,0.5,0.14285714285714285,0.5,,0.2777777777777778,0.5,,0.2777777777777778,0.5,,0.2222222222222222,0.5,0.5,0.42857142857142855,,0.5,0.2222222222222222,0.5,0.5,,0.1111111111111111,,,,,,,,,,,0.2222222222222222,0.5,0.5,,,,,,0.4444444444444444,0.5,0.50595,0.3971,0.4,,24.6,0.25,,,,,1.0,,,,,,,,,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.14285714285714285,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2011,2010-11,False
101150-1499-201152-201950-2738,1610612755,"Lou Williams, Tony Battie, Thaddeus Young, Jrue Holiday, Andre Iguodala","Williams, Battie, Young, Holiday, Iguodala",101150-1499-201152-201950-2738,PHI,34.0,1,1.0,1.0,1.0,1.0,2,1.0,1.0,,,,,,,,1.0,,,,,,,,84.70588235294117,23.0,11.0,23.0,11.0,1.0,0.3407,18.9,-2.0,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3407,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2011,2010-11,False
101150-1499-201152-201975-202323,1610612755,"Lou Williams, Tony Battie, Thaddeus Young, Jodie Meeks, Evan Turner","Williams, Battie, Young, Meeks, Turner",101150-1499-201152-201975-202323,PHI,500.0,4,8.0,17.0,17.0,,34,3.0,12.0,1.0,3.0,1.0,7.0,7.0,1.0,3.0,3.0,,0.08333333333333333,,1.0,0.5,0.6,0.6,97.91999999999999,13.352941176470589,16.058823529411764,12.882352941176471,13.647058823529411,0.23076923076923078,0.40786923076923076,9.333333333333334,-8.0,2.0,1.0,2.0,4.0,,,1.0,5.0,,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,11.0,19.0,,,,,1.0,1.0,1.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,,,1.0,,5.0,,3.0,,3.0,11.0,3.0,2.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,0.25,,,0.34615384615384615,,0.75,0.39285714285714285,,0.75,0.07692307692307693,0.75,,,,0.5,0.3076923076923077,0.5,0.5,,0.38461538461538464,0.2,0.25,1.0,,,,,,,,0.07692307692307693,1.0,1.0,1.0,,,0.5,1.0,0.38461538461538464,1.0,,0.42735,,0.2727272727272727,25.3,0.11764705882352941,5.0,,,1.0,,2.0,2.0,1.0,3.0,2.0,0.6666666666666666,0.14285714285714285,0.15384615384615385,,,,,,1.0,,,,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2011,2010-11,False
101150-1499-201152-201975-2738,1610612755,"Lou Williams, Tony Battie, Thaddeus Young, Jodie Meeks, Andre Iguodala","Williams, Battie, Young, Meeks, Iguodala",101150-1499-201152-201975-2738,PHI,85.0,1,1.0,3.0,4.0,,7,1.0,1.0,,,,2.0,2.0,,1.0,,,,,,,1.0,,118.58823529411764,16.0,9.25,16.0,9.25,0.5,0.46085,15.7,-5.0,,,,,,,,,,,,,1.0,,,,,1.0,,5.0,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,0.5,1.0,,,,1.0,,,,,,,,,,,,,,,,0.5,,,,,,,,0.5,,,,,,26.1,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,2.0,1.0,2.0,2.0,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2011,2010-11,False
101150-1499-201152-202323-2738,1610612755,"Lou Williams, Tony Battie, Thaddeus Young, Evan Turner, Andre Iguodala","Williams, Battie, Young, Turner, Iguodala",101150-1499-201152-202323-2738,PHI,342.0,2,6.0,10.0,9.0,,19,1.0,9.0,,1.0,,6.0,7.0,1.0,1.0,1.0,,,,,0.5,0.75,0.5,80.0,12.0,24.666666666666668,11.6,23.444444444444443,0.1,0.49078499999999997,6.288888888888889,10.0,3.0,1.0,4.0,5.0,1.0,2.0,,3.0,,,,1.0,1.0,1.0,1.0,4.0,1.0,1.0,12.0,2.0,,,,1.0,2.0,1.0,1.0,5.0,4.0,4.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,,2.0,,,7.0,1.0,5.0,1.0,1.0,12.0,5.0,3.0,0.5,0.5,1.0,1.0,1.0,1.0,0.4444444444444444,,0.5,0.55,,0.8333333333333334,0.6,,0.8333333333333334,0.1,0.8333333333333334,0.2,0.2,0.3333333333333333,0.6666666666666666,0.5,0.8,0.8,0.5,0.3,,,,,,,,,,,0.1,1.0,1.0,1.0,0.6666666666666666,0.5,0.3333333333333333,1.0,0.6,1.0,,0.5280166666666667,,0.4166666666666667,26.0,0.3,1.0,,,1.0,,1.0,,,1.0,1.0,,0.1,0.1111111111111111,,,,,,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2011,2010-11,False
101150-1882-201150-201950-201975,1610612755,"Lou Williams, Elton Brand, Spencer Hawes, Jrue Holiday, Jodie Meeks","Williams, Brand, Hawes, Holiday, Meeks",101150-1882-201150-201950-201975,PHI,28.0,1,,1.0,1.0,,2,1.0,1.0,,,,1.0,1.0,,,,,,,,,1.0,,102.85714285714286,16.0,12.0,16.0,12.0,1.0,0.405,14.9,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,0.25,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,3.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2011,2010-11,False
