EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGA,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,FTA,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,PenaltyTsPct,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,PtsUnassisted3s,BlockedShortMidRange,Technical Free Throw Trips,OffLongMidRangeReboundPct,HeaveAttempts,AtRimPctBlocked,Offensive Fouls Drawn,LostBallOutOfBoundsTurnovers,Clear Path Fouls,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceArc3Frequency,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedLongMidRange,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,OffensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,Blocked3s,BlockedArc3,Corner3PctBlocked,HeaveMakes,BlockedCorner3,team_id,year,season,team_vs
101155-1884-200751-201599-202329,1610612746,"Ryan Gomes, Baron Davis, Randy Foye, DeAndre Jordan, Al-Farouq Aminu","Gomes, Davis, Foye, Jordan, Aminu",101155-1884-200751-201599-202329,LAC,11.0,1,,-3.0,,1.0,,,1.0,,,,,3.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,130.9090909090909,,11.0,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2011,2010-11,True
101155-1884-200751-201599-202339,1610612746,"Ryan Gomes, Baron Davis, Randy Foye, DeAndre Jordan, Eric Bledsoe","Gomes, Davis, Foye, Jordan, Bledsoe",101155-1884-200751-201599-202339,LAC,331.0,1,6.0,-1.0,11.0,12.0,11.0,5.0,23.0,2.0,9.0,2.0,12.0,13.0,9.0,2.0,12.0,2.0,,4.0,6.0,,,2.0,,3.0,2.0,2.0,,,8.0,12.0,11.0,,0.5,0.5,,0.6666666666666666,0.8,1.0,100.06042296072508,14.818181818181818,14.0,14.636363636363637,13.75,0.18181818181818182,0.5444727272727273,0.5444727272727273,0.08333333333333333,,1.0,7.433333333333334,1.0,2.0,4.0,5.0,1.0,1.0,4.0,5.0,,1.0,2.0,,,,,,2.0,,2.0,5.0,,2.0,1.0,1.0,2.0,4.0,5.0,,2.0,8.0,2.0,,2.0,2.0,,,4.0,,4.0,,,3.0,,1.0,8.0,,2.0,,2.0,2.0,,,1.0,,,,1.0,,1.0,,1.0,,,,,,,,1.0,,,,,,,0.8,1.0,,,,,0.5555555555555556,1.0,0.5555555555555556,0.45454545454545453,1.0,0.45454545454545453,1.0,0.18181818181818182,,,1.0,,0.5,1.0,,0.3333333333333333,,1.0,,,0.5,,1.0,1.0,,,0.45454545454545453,0.8,0.8,0.75,,,,0.18181818181818182,0.5,0.5,1.0,,,,,0.18181818181818182,,,,1.0,1.0,0.45454545454545453,0.8,,,0.18181818181818182,,0.6363636363636364,,0.5954,0.1,0.3333333333333333,24.55,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2011,2010-11,True
101155-1884-200751-201599-2446,1610612746,"Ryan Gomes, Baron Davis, Randy Foye, DeAndre Jordan, Rasual Butler","Gomes, Davis, Foye, Jordan, Butler",101155-1884-200751-201599-2446,LAC,14.0,1,,3.0,1.0,,1.0,,1.0,,,,3.0,,,,3.0,,,,,,,,,,,,,,3.0,3.0,1.0,,1.5,1.5,,,,,102.85714285714286,13.0,,13.0,,,0.2823,0.2823,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.5,,1.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,26.6,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2011,2010-11,True
101155-1884-200751-201599-2567,1610612746,"Ryan Gomes, Baron Davis, Randy Foye, DeAndre Jordan, Brian Cook","Gomes, Davis, Foye, Jordan, Cook",101155-1884-200751-201599-2567,LAC,144.0,2,2.0,4.0,6.0,5.0,6.0,,11.0,,2.0,4.0,7.0,3.0,2.0,4.0,7.0,1.0,,1.0,1.0,,,1.0,,1.0,3.0,4.0,,1.0,7.0,7.0,6.0,1.0,0.7,0.7,,1.0,1.0,1.0,110.0,11.333333333333334,15.2,11.333333333333334,15.2,,0.6166166666666667,0.6166166666666667,0.25,,1.0,1.95,1.0,,,2.0,,,,2.0,,,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,0.5,,0.5,,0.3333333333333333,,,1.0,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,,,,0.6666666666666666,,,,0.3333333333333333,1.0,1.0,1.0,,0.3333333333333333,,24.9,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2011,2010-11,True
101155-1884-200751-201933-202329,1610612746,"Ryan Gomes, Baron Davis, Randy Foye, Blake Griffin, Al-Farouq Aminu","Gomes, Davis, Foye, Griffin, Aminu",101155-1884-200751-201933-202329,LAC,4.0,1,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,360.0,4.0,,4.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2011,2010-11,True
101155-1884-200751-201933-202339,1610612746,"Ryan Gomes, Baron Davis, Randy Foye, Blake Griffin, Eric Bledsoe","Gomes, Davis, Foye, Griffin, Bledsoe",101155-1884-200751-201933-202339,LAC,1164.0,6,19.0,5.0,41.0,42.0,31.0,34.0,83.0,4.0,18.0,19.0,51.0,46.0,15.0,11.0,38.0,9.0,2.0,17.0,25.0,1.0,1.0,,,12.0,11.0,23.0,,4.0,45.0,38.0,31.0,4.0,0.6097560975609756,0.6166666666666667,1.0,0.75,0.75,1.0,102.68041237113403,13.341463414634147,14.69047619047619,12.536585365853659,13.666666666666666,0.13333333333333333,0.4837033333333334,0.4791854166666667,0.1891891891891892,,0.7450980392156863,9.350000000000001,0.7560975609756098,7.0,5.0,8.0,,1.0,4.0,7.0,1.0,1.0,6.0,,3.0,,2.0,6.0,9.0,5.0,7.0,7.0,6.0,12.0,,2.0,3.0,6.0,6.0,5.0,9.0,10.0,4.0,12.0,,9.0,6.0,1.0,5.0,4.0,9.0,4.0,,5.0,,,22.0,3.0,4.0,1.0,6.0,8.0,1.0,,3.0,1.0,,5.0,3.0,1.0,8.0,2.0,6.0,1.0,2.0,,,2.0,,,7.0,3.0,2.0,3.0,1.0,,3.0,0.7142857142857143,0.7142857142857143,0.6666666666666666,0.5,0.5555555555555556,0.5,0.3888888888888889,,0.4,0.5333333333333333,0.375,0.5625,0.5,0.4,0.05555555555555555,,0.375,0.3333333333333333,0.36363636363636365,0.75,0.5,0.4117647058823529,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.8571428571428571,0.6666666666666666,1.0,0.0625,0.3333333333333333,0.26666666666666666,0.625,0.625,1.0,0.25,0.25,,0.2,0.16666666666666666,0.2,,0.1,,,,0.3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25,,0.2916666666666667,0.5714285714285714,0.08333333333333333,,0.2916666666666667,0.7142857142857143,0.6666666666666666,0.6666666666666666,0.5516125,0.28,0.11764705882352941,24.925,6.0,1.0,1.0,,,,,1.0,,,,1.0,2.0,0.25,,,,,1.0,1.0,0.5,0.25,,,1.0,1.0,1.0,,,,,1.0,0.16666666666666666,,,,,,1610612746,2011,2010-11,True
101155-1884-200751-201933-2549,1610612746,"Ryan Gomes, Baron Davis, Randy Foye, Blake Griffin, Chris Kaman","Gomes, Davis, Foye, Griffin, Kaman",101155-1884-200751-201933-2549,LAC,286.0,1,5.0,2.0,9.0,8.0,,,17.0,2.0,7.0,2.0,15.0,13.0,,,,,,1.0,1.0,1.0,,2.0,,3.0,1.0,2.0,,,15.0,,,,0.8333333333333334,,,,0.16666666666666666,,85.5944055944056,14.777777777777779,19.125,14.777777777777779,17.25,0.25,0.517675,,0.1111111111111111,,,5.6000000000000005,,,3.0,4.0,,,,,2.0,,1.0,1.0,1.0,,,,,,,5.0,1.0,1.0,,,,,,,,4.0,6.0,3.0,,,,,2.0,1.0,3.0,,1.0,2.0,,,7.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,0.4,0.4,1.0,1.0,,1.0,0.7142857142857143,,,0.8125,,,,0.125,,,,,,0.5,,,,,,,,,0.5,,,,0.5,0.75,0.75,0.6666666666666666,1.0,1.0,,0.125,,,,0.125,1.0,1.0,1.0,,,,,,,,,,,,,0.625,,,0.125,,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2011,2010-11,True
101155-1884-200751-201933-2567,1610612746,"Ryan Gomes, Baron Davis, Randy Foye, Blake Griffin, Brian Cook","Gomes, Davis, Foye, Griffin, Cook",101155-1884-200751-201933-2567,LAC,1164.0,8,19.0,,36.0,37.0,18.0,24.0,73.0,2.0,21.0,18.0,51.0,51.0,11.0,12.0,32.0,7.0,,10.0,17.0,2.0,,2.0,1.0,8.0,13.0,24.0,,2.0,46.0,32.0,18.0,2.0,0.5875,0.625,,0.5,0.5,0.75,90.30927835051547,16.13888888888889,15.756756756756756,15.222222222222221,14.891891891891891,0.06451612903225806,0.491615,0.4992441176470588,0.23684210526315788,,0.6274509803921569,9.571428571428571,0.5,5.0,7.0,10.0,2.0,3.0,5.0,7.0,1.0,4.0,9.0,3.0,3.0,2.0,2.0,,7.0,,5.0,12.0,3.0,10.0,2.0,4.0,1.0,5.0,7.0,2.0,7.0,14.0,10.0,6.0,2.0,6.0,,1.0,7.0,2.0,9.0,,2.0,4.0,1.0,2.0,20.0,3.0,4.0,,3.0,7.0,,2.0,2.0,,1.0,2.0,1.0,,4.0,,,,,1.0,,,2.0,2.0,9.0,3.0,3.0,3.0,1.0,,,0.5833333333333334,0.6363636363636364,0.6666666666666666,0.3,0.2857142857142857,0.3333333333333333,0.5714285714285714,0.5,0.6363636363636364,0.532258064516129,0.4,0.5555555555555556,0.4166666666666667,0.3225806451612903,0.047619047619047616,,0.5,,0.5,0.5,0.6,0.5384615384615384,1.0,,0.6,,0.25,1.0,0.25,1.0,,0.3333333333333333,0.3225806451612903,0.7,0.7777777777777778,0.5714285714285714,0.5,0.5,1.0,0.2903225806451613,0.4444444444444444,0.4444444444444444,0.5,0.0967741935483871,1.0,1.0,0.6666666666666666,0.22580645161290322,,,,0.6,0.6666666666666666,0.3888888888888889,0.7142857142857143,0.1111111111111111,1.0,0.2777777777777778,,0.6451612903225806,,0.440525,0.32142857142857145,0.09803921568627451,28.43,3.0,,4.0,0.25,1.0,0.1,1.0,,,1.0,0.5,1.0,1.0,0.2,1.0,0.1,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,1610612746,2011,2010-11,True
101155-1884-200751-202329-202339,1610612746,"Ryan Gomes, Baron Davis, Randy Foye, Al-Farouq Aminu, Eric Bledsoe","Gomes, Davis, Foye, Aminu, Bledsoe",101155-1884-200751-202329-202339,LAC,13.0,1,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.76923076923076,,13.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2011,2010-11,True
101155-1884-200783-201569-2260,1610612746,"Ryan Gomes, Baron Davis, Craig Smith, Eric Gordon, Jarron Collins","Gomes, Davis, Smith, Gordon, Collins",101155-1884-200783-201569-2260,LAC,129.0,2,2.0,8.0,5.0,3.0,3.0,3.0,8.0,,3.0,4.0,8.0,,2.0,2.0,4.0,3.0,,3.0,3.0,,,,,,2.0,4.0,,,8.0,4.0,3.0,,0.8,0.6666666666666666,,1.0,1.0,1.0,89.30232558139535,10.2,26.0,10.2,26.0,,0.4267,0.40865,0.4,,0.5,9.0,0.6,,2.0,2.0,,,1.0,1.0,,,1.0,,,,,,,,,2.0,,,,,,,1.0,,,2.0,2.0,,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,0.5,0.5,,,,,0.6666666666666666,,0.5,0.6666666666666666,,0.5,,,,,,,,,,,,,,,1.0,,,,,,0.6666666666666666,1.0,1.0,0.5,,,,0.3333333333333333,,,,,,,,,,,,,,0.5,1.0,,,,,0.6666666666666666,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2011,2010-11,True
101155-1884-200783-201569-2446,1610612746,"Ryan Gomes, Baron Davis, Craig Smith, Eric Gordon, Rasual Butler","Gomes, Davis, Smith, Gordon, Butler",101155-1884-200783-201569-2446,LAC,139.0,1,2.0,,5.0,4.0,,,9.0,,1.0,,5.0,5.0,,,,1.0,,2.0,2.0,,,1.0,,1.0,1.0,,,,5.0,,,,1.25,,,1.0,0.6666666666666666,,93.23741007194243,13.4,18.0,13.4,16.75,,0.632275,,,,,1.2,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,2.0,,,,1.0,1.0,,1.0,,1.0,,,1.0,,,2.0,,,,1.0,,,,3.0,,3.0,,,,3.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,1.25,,,,0.5,,,1.0,,,0.5,,,,,,,,1.0,1.0,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,0.5,1.0,1.0,,,,,,,,,,1.0,1.0,,,,24.5,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2011,2010-11,True
101155-1884-200783-201569-2549,1610612746,"Ryan Gomes, Baron Davis, Craig Smith, Eric Gordon, Chris Kaman","Gomes, Davis, Smith, Gordon, Kaman",101155-1884-200783-201569-2549,LAC,10.0,1,,1.0,1.0,1.0,1.0,,2.0,,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,0.5,0.5,,,1.0,,288.0,,10.0,,10.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2011,2010-11,True
101155-1884-200783-201569-2567,1610612746,"Ryan Gomes, Baron Davis, Craig Smith, Eric Gordon, Brian Cook","Gomes, Davis, Smith, Gordon, Cook",101155-1884-200783-201569-2567,LAC,114.0,2,2.0,1.0,3.0,3.0,2.0,2.0,6.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,,2.0,2.0,,,,,,1.0,2.0,,1.0,3.0,3.0,2.0,,0.375,0.5,,0.6666666666666666,0.6666666666666666,1.0,75.78947368421053,18.666666666666668,19.333333333333332,18.666666666666668,19.333333333333332,0.3333333333333333,0.3829,0.41415,,,1.0,15.566666666666668,0.6666666666666666,,,,,,,,1.0,,2.0,,,,,,,,,1.0,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.5,0.3333333333333333,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2011,2010-11,True
101155-1884-200783-201599-202339,1610612746,"Ryan Gomes, Baron Davis, Craig Smith, DeAndre Jordan, Eric Bledsoe","Gomes, Davis, Smith, Jordan, Bledsoe",101155-1884-200783-201599-202339,LAC,46.0,1,1.0,-4.0,1.0,2.0,1.0,2.0,3.0,,,1.0,1.0,5.0,,1.0,1.0,,,,,,,,,,1.0,2.0,,,1.0,1.0,1.0,,0.5,0.5,,,,,93.91304347826086,20.0,13.0,20.0,13.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2011,2010-11,True
101155-1884-200783-201599-2446,1610612746,"Ryan Gomes, Baron Davis, Craig Smith, DeAndre Jordan, Rasual Butler","Gomes, Davis, Smith, Jordan, Butler",101155-1884-200783-201599-2446,LAC,12.0,1,,3.0,1.0,1.0,,,2.0,,1.0,1.0,3.0,,,,,1.0,,1.0,1.0,,,,,,1.0,1.0,,,3.0,,,,1.5,,,1.0,1.0,1.0,240.0,5.0,7.0,5.0,7.0,,0.6316,,1.0,,,1.8,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2011,2010-11,True
101155-1884-200783-201933-2446,1610612746,"Ryan Gomes, Baron Davis, Craig Smith, Blake Griffin, Rasual Butler","Gomes, Davis, Smith, Griffin, Butler",101155-1884-200783-201933-2446,LAC,135.0,2,2.0,1.0,3.0,4.0,,,7.0,2.0,3.0,2.0,2.0,1.0,,,,,1.0,3.0,4.0,,,1.0,,3.0,1.0,3.0,,,2.0,,,,0.125,,1.0,,1.0,,74.66666666666667,21.0,18.0,14.666666666666666,18.0,0.6666666666666666,0.4222666666666666,,0.25,,,11.766666666666666,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.3333333333333333,1.0,,0.3333333333333333,,0.5,,,,,1.0,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,0.4079,0.25,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2011,2010-11,True
101155-1884-200783-202329-202339,1610612746,"Ryan Gomes, Baron Davis, Craig Smith, Al-Farouq Aminu, Eric Bledsoe","Gomes, Davis, Smith, Aminu, Bledsoe",101155-1884-200783-202329-202339,LAC,62.0,1,1.0,,2.0,2.0,,,4.0,1.0,1.0,2.0,4.0,4.0,,,,,,,,,,,,,1.0,2.0,,,4.0,,,,1.0,,,,,,92.9032258064516,16.0,15.0,16.0,15.0,1.0,0.3947,,0.5,,,10.4,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,1.0,,1.0,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2011,2010-11,True
101155-1884-200783-202329-2446,1610612746,"Ryan Gomes, Baron Davis, Craig Smith, Al-Farouq Aminu, Rasual Butler","Gomes, Davis, Smith, Aminu, Butler",101155-1884-200783-202329-2446,LAC,269.0,2,4.0,4.0,9.0,9.0,,,18.0,,8.0,1.0,12.0,8.0,,,,2.0,,4.0,8.0,1.0,,,,,2.0,1.0,,,10.0,,,,0.5454545454545454,,,0.5,0.6666666666666666,,96.35687732342008,16.333333333333332,13.555555555555555,15.0,12.555555555555555,,0.5601454545454545,,0.09090909090909091,,,6.0375,,2.0,2.0,6.0,1.0,3.0,,,,2.0,2.0,,,,,1.0,3.0,,,4.0,1.0,3.0,1.0,3.0,,2.0,,,,2.0,6.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,1.0,5.0,2.0,2.0,,2.0,4.0,,1.0,2.0,,1.0,,1.0,,2.0,,,,,,,,,1.0,1.0,,,,,,,0.25,0.3333333333333333,1.0,0.3333333333333333,,0.3333333333333333,0.5,0.3333333333333333,,0.5,0.3333333333333333,,0.3333333333333333,0.2727272727272727,0.125,,1.0,,0.5,1.0,1.0,0.6666666666666666,0.5,,1.0,,0.5,,1.0,1.0,,,0.5454545454545454,0.3333333333333333,0.4,,,,,0.18181818181818182,1.0,1.0,0.5,,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,,,,0.8181818181818182,0.3333333333333333,0.5871,0.125,0.16666666666666666,25.3,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2011,2010-11,True
