EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefLongMidRangeReboundPct,LongMidRangeFGM,PtsPutbacks,LongMidRangeAssists,FTDefRebounds,LiveBallTurnovers,LostBallTurnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,LiveBallTurnoverPct,DefFTReboundPct,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyCorner3FGM,Arc3FGM,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,NonHeaveArc3FGM,Fg2aBlocked,Arc3Assists,FTOffRebounds,Steals,BadPassSteals,LostBallSteals,BadPassTurnovers,Loose Ball Fouls Drawn,Technical Free Throw Trips,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,DefShortMidRangeReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,StepOutOfBoundsTurnovers,ShortMidRangeAssists,AtRimPctBlocked,ShortMidRangePctAssisted,BadPassOutOfBoundsTurnovers,Charge Fouls,Charge Fouls Drawn,BlockingFouls,Offensive Fouls Drawn,Blocked3s,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PtsUnassisted3s,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,OffensiveGoaltends,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,BlockingFoulsDrawn,BlockedArc3,Corner3PctBlocked,HeaveMakes,Clear Path Fouls,team_id,year,season,team_vs
101114-101139-202330-202379-2744,1610612762,"Deron Williams, CJ Miles, Gordon Hayward, Jeremy Evans, Al Jefferson","Williams, Miles, Hayward, Evans, Jefferson",101114-101139-202330-202379-2744,UTA,39.0,1,1.0,2.0,1.0,,1.0,,1.0,1.0,,2.0,,1.0,,2.0,1.0,1.0,,,,,,,1.0,3.0,,,,2.0,,1.0,2.0,2.0,1.0,3.0,,,2.0,,2.0,,,,,,,,,,,2.0,,,,2.0,2.0,1.0,,,,,,,1.0,,,,,,,,,,2.0,1.0,,,,,,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,,,1.0,,,,1.0,1.0,,,,,,,0.5,36.92307692307692,,18.0,,13.0,,0.6666666666666666,,,,0.3333333333333333,1.0,1.0,,,,,,,0.5,,,0.6666666666666666,,,,0.6666666666666666,0.5432333333333333,0.5375,0.5432333333333333,,,1.0,1.0,5.8999999999999995,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2011,2010-11,True
101114-101139-202330-2248-2744,1610612762,"Deron Williams, CJ Miles, Gordon Hayward, Earl Watson, Al Jefferson","Williams, Miles, Hayward, Watson, Jefferson",101114-101139-202330-2248-2744,UTA,99.0,1,2.0,3.0,2.0,3.0,2.0,,,5.0,1.0,1.0,,,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,5.0,2.0,,,,1.0,1.0,1.0,,5.0,2.0,,3.0,,1.0,1.0,1.0,2.0,,1.0,5.0,,,,1.0,1.0,,1.0,,,,,,,,1.0,2.0,,,,1.0,,1.0,,5.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.25,,1.25,1.25,,1.25,0.5,0.5,,,,0.5,,,,,,,,,,72.72727272727273,,19.5,20.0,19.5,16.0,0.5,1.0,1.0,1.0,,,,,,,,,0.5,,,,0.5,1.0,,0.5,1.0,0.614075,,0.614075,,,,1.0,1.1,24.1,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,,0.5,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2011,2010-11,True
101114-101139-202379-2246-2248,1610612762,"Deron Williams, CJ Miles, Jeremy Evans, Mehmet Okur, Earl Watson","Williams, Miles, Evans, Okur, Watson",101114-101139-202379-2246-2248,UTA,266.0,1,4.0,-1.0,9.0,9.0,,,,18.0,,,,,,,1.0,2.0,3.0,,,,2.0,,2.0,5.0,1.0,2.0,,7.0,8.0,,,,,,,,,2.0,2.0,,,2.0,1.0,,1.0,,,2.0,,,2.0,2.0,4.0,,4.0,,1.0,,,2.0,,,3.0,2.0,,,,,,,,7.0,,,0.5,0.5,,0.5,0.5,0.4,,,0.5,,,0.5,,,0.2857142857142857,1.0,,1.0,,1.0,,,,,,,,1.0,,97.44360902255639,,17.0,12.555555555555555,17.0,12.555555555555555,,,,,0.2857142857142857,0.5,0.5,0.42857142857142855,,,,,0.2857142857142857,,,,,,,,0.2857142857142857,0.4368357142857143,,,,,,,14.2,24.1,,1.0,1.0,,1.0,,1.0,1.0,2.0,1.0,,,,,0.5,,1.0,0.3333333333333333,0.3333333333333333,1.0,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,0.5,0.5,,,,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,1610612762,2011,2010-11,True
101114-101139-202379-2248-2744,1610612762,"Deron Williams, CJ Miles, Jeremy Evans, Earl Watson, Al Jefferson","Williams, Miles, Evans, Watson, Jefferson",101114-101139-202379-2248-2744,UTA,268.0,3,4.0,,9.0,7.0,1.0,2.0,3.0,16.0,2.0,2.0,1.0,1.0,,,,1.0,3.0,,3.0,,2.0,1.0,3.0,6.0,,5.0,1.0,7.0,7.0,1.0,2.0,2.0,,1.0,1.0,,,6.0,,,,2.0,3.0,,3.0,,2.0,6.0,2.0,1.0,3.0,1.0,4.0,3.0,7.0,,,,,,,,2.0,1.0,1.0,1.0,,1.0,,1.0,1.0,5.0,,1.0,1.0,1.0,,,,0.5,0.5,,0.2727272727272727,0.3333333333333333,,0.3181818181818182,0.3333333333333333,,0.45454545454545453,1.0,0.3333333333333333,1.0,0.4,1.0,0.375,,,0.5,0.5,0.3333333333333333,,1.0,,85.97014925373134,1.0,18.22222222222222,14.857142857142858,16.0,14.857142857142858,0.18181818181818182,1.0,1.0,1.0,0.09090909090909091,,,0.2727272727272727,0.2727272727272727,,,,0.18181818181818182,0.3333333333333333,1.0,1.0,,,,0.5,0.6363636363636364,0.5508863636363637,0.661225,0.4838,0.09090909090909091,0.16666666666666666,0.2857142857142857,,10.35,23.52,0.1111111111111111,,1.0,,1.0,,,,2.0,,,1.0,1.0,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,1610612762,2011,2010-11,True
101114-101179-1905-1922-201178,1610612762,"Deron Williams, Ronnie Price, Andrei Kirilenko, Francisco Elson, Kyrylo Fesenko","Williams, Price, Kirilenko, Elson, Fesenko",101114-101179-1905-1922-201178,UTA,19.0,1,,-2.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.78947368421053,,,19.0,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2011,2010-11,True
101114-101179-1905-1922-2744,1610612762,"Deron Williams, Ronnie Price, Andrei Kirilenko, Francisco Elson, Al Jefferson","Williams, Price, Kirilenko, Elson, Jefferson",101114-101179-1905-1922-2744,UTA,86.0,2,1.0,-2.0,2.0,3.0,2.0,1.0,1.0,5.0,,2.0,,1.0,,2.0,,2.0,1.0,,,,,,,5.0,,,,,2.0,,3.0,,,5.0,,,,,,,,,,,,,,,,3.0,1.0,1.0,2.0,3.0,5.0,1.0,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,0.6,1.0,,1.0,0.6,0.5,0.5,1.0,,,,1.0,0.2,83.72093023255813,,31.0,8.0,27.0,8.0,0.4,,,,0.4,,,0.2,,,,,,0.3333333333333333,,,0.4,,,,0.4,0.52336,0.5291,0.52336,,,,,6.4,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2011,2010-11,True
101114-101179-1905-200794-2744,1610612762,"Deron Williams, Ronnie Price, Andrei Kirilenko, Paul Millsap, Al Jefferson","Williams, Price, Kirilenko, Millsap, Jefferson",101114-101179-1905-200794-2744,UTA,2046.0,13,34.0,,66.0,60.0,23.0,22.0,8.0,126.0,10.0,19.0,5.0,7.0,3.0,6.0,7.0,14.0,12.0,2.0,5.0,2.0,10.0,5.0,23.0,45.0,7.0,15.0,8.0,75.0,75.0,5.0,9.0,10.0,8.0,14.0,7.0,3.0,28.0,22.0,24.0,15.0,,10.0,11.0,5.0,16.0,2.0,6.0,37.0,1.0,9.0,8.0,9.0,18.0,10.0,28.0,1.0,3.0,1.0,,12.0,1.0,2.0,16.0,16.0,12.0,8.0,,1.0,,1.0,,65.0,28.0,23.0,0.4782608695652174,0.55,0.7142857142857143,0.4666666666666667,0.4666666666666667,0.5111111111111111,0.5555555555555556,0.5714285714285714,0.5583333333333333,0.5,0.5952380952380952,0.5859375,0.5,0.6363636363636364,0.25,0.6428571428571429,0.4090909090909091,0.8888888888888888,0.125,0.7391304347826086,0.3333333333333333,0.4444444444444444,0.5714285714285714,0.16666666666666666,,0.3333333333333333,1.0,0.875,0.041666666666666664,88.68035190615835,,16.71212121212121,15.716666666666667,15.954545454545455,15.366666666666667,0.31666666666666665,0.5263157894736842,0.5882352941176471,0.6,0.23333333333333334,0.5,0.7,0.2,0.08333333333333333,0.4,0.4,1.0,0.16666666666666666,0.7,0.7142857142857143,0.4,0.2857142857142857,0.5,0.09523809523809523,0.23809523809523808,0.5666666666666667,0.49245916666666667,0.568865,0.4788833333333333,0.125,0.16326530612244897,0.13333333333333333,0.37333333333333335,8.19111111111111,24.293333333333333,0.3484848484848485,0.5,6.0,6.0,3.0,1.0,9.0,3.0,11.0,,,4.0,,,0.75,1.0,1.0,0.5,0.5,0.5,1.0,5.0,2.0,,3.0,5.0,6.0,3.0,,6.0,5.0,1.0,6.0,,,,,0.42857142857142855,0.13333333333333333,0.2857142857142857,,,0.6,0.5,0.5,0.6,0.5,0.4,0.5,,2.0,0.10526315789473684,0.2857142857142857,1.0,,,1.0,,,,1.0,1.0,,1.0,,1.0,,0.1,,,,,6.0,,,,,,,,,,,,,,,,,1610612762,2011,2010-11,True
101114-101179-1905-202330-2744,1610612762,"Deron Williams, Ronnie Price, Andrei Kirilenko, Gordon Hayward, Al Jefferson","Williams, Price, Kirilenko, Hayward, Jefferson",101114-101179-1905-202330-2744,UTA,81.0,2,1.0,4.0,3.0,4.0,3.0,4.0,,7.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,2.0,2.0,,,2.0,6.0,2.0,,,,2.0,2.0,,2.0,6.0,2.0,2.0,,,,1.0,,1.0,,1.0,2.0,,,,3.0,3.0,,3.0,,,,,,,,1.0,1.0,2.0,,1.0,1.0,,1.0,1.0,6.0,6.0,3.0,0.5,0.5,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,,124.44444444444444,1.0,7.0,15.0,7.0,15.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,0.5,1.0,,,0.5,0.4753,,0.4753,,,,1.0,3.5,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2011,2010-11,True
101114-101179-1922-201178-202330,1610612762,"Deron Williams, Ronnie Price, Francisco Elson, Kyrylo Fesenko, Gordon Hayward","Williams, Price, Elson, Fesenko, Hayward",101114-101179-1922-201178-202330,UTA,497.0,2,8.0,1.0,12.0,13.0,3.0,1.0,1.0,25.0,4.0,5.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,,2.0,1.0,2.0,1.0,6.0,10.0,2.0,4.0,,18.0,17.0,1.0,2.0,2.0,1.0,3.0,2.0,,5.0,10.0,2.0,6.0,,2.0,5.0,2.0,7.0,,3.0,16.0,,2.0,,3.0,3.0,2.0,5.0,1.0,1.0,,,1.0,,,7.0,2.0,1.0,1.0,,,,,,16.0,5.0,3.0,0.8333333333333334,1.0,1.0,0.5,0.5,0.6,0.5,0.3333333333333333,0.6428571428571429,0.5,0.5,0.6428571428571429,0.5,0.5,0.2857142857142857,0.6,0.5,,,0.6,0.3333333333333333,1.0,0.3333333333333333,,,,,,0.2,72.43460764587525,,20.916666666666668,18.923076923076923,20.583333333333332,18.153846153846153,0.35714285714285715,0.8,0.8,0.75,0.2857142857142857,0.25,0.3333333333333333,0.07142857142857142,0.14285714285714285,,,,0.14285714285714285,1.0,0.5,,0.4,0.5,0.2,0.2,0.6428571428571429,0.5535428571428571,0.62685,0.56975,0.07142857142857142,0.1,0.1111111111111111,0.2777777777777778,5.4399999999999995,24.25,0.25,1.0,1.0,2.0,1.0,,,,1.0,,1.0,1.0,,,,,,1.0,1.0,1.0,,2.0,1.0,,1.0,2.0,1.0,2.0,,1.0,,1.0,,,,,,0.5,0.1,0.25,,,0.5,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1610612762,2011,2010-11,True
101114-101179-1922-202330-2248,1610612762,"Deron Williams, Ronnie Price, Francisco Elson, Gordon Hayward, Earl Watson","Williams, Price, Elson, Hayward, Watson",101114-101179-1922-202330-2248,UTA,10.0,1,,,1.0,,1.0,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,144.0,,10.0,,10.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,0.2211,,0.2211,,,,,3.7,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2011,2010-11,True
101114-101179-1922-202330-2744,1610612762,"Deron Williams, Ronnie Price, Francisco Elson, Gordon Hayward, Al Jefferson","Williams, Price, Elson, Hayward, Jefferson",101114-101179-1922-202330-2744,UTA,123.0,2,2.0,4.0,4.0,4.0,4.0,4.0,,8.0,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,1.0,,,4.0,6.0,2.0,,,,1.0,1.0,,4.0,6.0,2.0,,,,,1.0,,1.0,,1.0,2.0,,,1.0,2.0,3.0,,3.0,,1.0,,,1.0,,1.0,2.0,2.0,6.0,1.0,1.0,,,,,6.0,6.0,4.0,1.0,1.0,,,,1.0,,1.0,1.0,,1.0,0.8333333333333334,,0.8333333333333334,,1.0,,1.0,,1.0,,,,,,,,,,93.65853658536587,,10.0,20.75,10.0,20.75,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,1.0,0.8077,,0.8077,0.5,0.5,,1.0,0.4,,1.0,1.0,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2011,2010-11,True
101114-101179-1922-202379-2744,1610612762,"Deron Williams, Ronnie Price, Francisco Elson, Jeremy Evans, Al Jefferson","Williams, Price, Elson, Evans, Jefferson",101114-101179-1922-202379-2744,UTA,11.0,1,,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,2.0,2.0,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,130.9090909090909,,11.0,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2011,2010-11,True
101114-101179-1952-200794-201178,1610612762,"Deron Williams, Ronnie Price, Raja Bell, Paul Millsap, Kyrylo Fesenko","Williams, Price, Bell, Millsap, Fesenko",101114-101179-1952-200794-201178,UTA,144.0,2,2.0,3.0,5.0,5.0,5.0,2.0,,10.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,4.0,7.0,4.0,,,,,1.0,2.0,4.0,7.0,,,3.0,,1.0,,1.0,1.0,1.0,,3.0,,,1.0,,1.0,,1.0,,,,,,,,1.0,3.0,4.0,2.0,,1.0,1.0,1.0,,7.0,7.0,5.0,,,1.0,0.5,0.5,,,,0.5,,0.5,0.7,,0.7,0.6666666666666666,,,0.5,,0.25,,,,,,,,0.5,,100.0,,12.2,16.6,12.2,13.8,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.44860000000000005,,0.44860000000000005,0.4,0.6666666666666666,,1.0,16.1,23.55,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,1.0,,,,,,0.5,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2011,2010-11,True
101114-101179-1952-200794-2744,1610612762,"Deron Williams, Ronnie Price, Raja Bell, Paul Millsap, Al Jefferson","Williams, Price, Bell, Millsap, Jefferson",101114-101179-1952-200794-2744,UTA,400.0,1,7.0,5.0,12.0,11.0,6.0,,,23.0,2.0,2.0,,,,,,2.0,3.0,1.0,2.0,1.0,1.0,,3.0,7.0,2.0,3.0,6.0,18.0,13.0,,,,,4.0,1.0,4.0,4.0,4.0,2.0,6.0,,1.0,2.0,2.0,4.0,1.0,2.0,10.0,,,1.0,3.0,4.0,,4.0,,,,,,,,,4.0,6.0,1.0,2.0,,,,,18.0,4.0,6.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.42857142857142855,,,0.6,,,0.6923076923076923,,0.2857142857142857,0.3,0.75,,1.0,,0.8,,,,,,,1.0,1.0,,82.8,,16.25,18.636363636363637,16.25,18.636363636363637,0.2,1.0,1.0,1.0,0.2,,,0.3,0.2,0.5,0.5,1.0,0.1,,,,,,0.2,,0.5,0.51311,,0.44759000000000004,0.09090909090909091,0.125,,0.2222222222222222,11.799999999999999,23.333333333333332,0.5,0.5,1.0,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,1.0,,,,1.0,,1.0,,1.0,1.0,,,,,,1.0,,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2011,2010-11,True
101114-101179-1952-201178-2744,1610612762,"Deron Williams, Ronnie Price, Raja Bell, Kyrylo Fesenko, Al Jefferson","Williams, Price, Bell, Fesenko, Jefferson",101114-101179-1952-201178-2744,UTA,9.0,1,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,,,9.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2011,2010-11,True
101114-101179-1952-2248-2744,1610612762,"Deron Williams, Ronnie Price, Raja Bell, Earl Watson, Al Jefferson","Williams, Price, Bell, Watson, Jefferson",101114-101179-1952-2248-2744,UTA,26.0,1,,1.0,2.0,2.0,2.0,2.0,,4.0,,,,,,,,,1.0,,1.0,1.0,,,1.0,1.0,,1.0,,2.0,1.0,,,,1.0,1.0,1.0,,2.0,,2.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,2.0,2.0,2.0,,,,,,1.0,,1.0,0.5,,0.5,0.5,,0.5,0.5,,,,,,,,,,,,,,,221.53846153846152,,12.0,1.0,12.0,1.0,,,,,,,,0.5,0.5,,,,,,,,,,0.5,,0.5,0.314125,,0.314125,,,,1.0,21.6,23.1,1.0,,1.0,,,1.0,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2011,2010-11,True
101114-101179-200794-201178-202330,1610612762,"Deron Williams, Ronnie Price, Paul Millsap, Kyrylo Fesenko, Gordon Hayward","Williams, Price, Millsap, Fesenko, Hayward",101114-101179-200794-201178-202330,UTA,38.0,1,1.0,,1.0,2.0,,2.0,,3.0,,,,,,,,,1.0,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,113.6842105263158,,16.0,11.0,16.0,11.0,,,,,,,,1.0,,,,,,,,,,,,,,0.4025,,,,,,,20.2,,,,1.0,,,1.0,,,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2011,2010-11,True
101114-101179-200794-202330-2246,1610612762,"Deron Williams, Ronnie Price, Paul Millsap, Gordon Hayward, Mehmet Okur","Williams, Price, Millsap, Hayward, Okur",101114-101179-200794-202330-2246,UTA,84.0,1,1.0,-4.0,3.0,2.0,3.0,2.0,1.0,5.0,,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,1.0,,,4.0,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,,,,1.0,1.0,1.0,1.0,,,2.0,1.0,2.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,0.5,,1.0,,,,1.0,1.0,,,,,,,1.0,85.71428571428572,,14.0,21.0,13.0,21.0,0.5,,,,,,,,,,,,0.5,,,,0.5,,,0.5,1.0,0.4139,,0.4139,,,,,3.5,40.7,1.0,,,,,,1.0,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2011,2010-11,True
