EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,FG3A,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,ThreePtAssists,Assists,Corner3Assists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,TwoPtAssists,AtRimAssists,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,DeadBallTurnovers,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,3SecondViolations,Defensive 3 Seconds Violations,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Fg2aBlocked,OffThreePtRebounds,SelfOReb,LostBallSteals,Offensive Fouls,FG2APctBlocked,AtRimPctBlocked,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangeFGM,ShortMidRangeAssists,Blocked3s,BlockedArc3,Blocks,RecoveredBlocks,DefAtRimReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFGM,Arc3FGM,NonHeaveArc3FGM,Arc3Assists,LongMidRangeAssists,FTDefRebounds,StepOutOfBoundsTurnovers,Travels,Blocked2s,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PenaltyArc3FGM,SecondChanceFtPoints,PtsUnassisted3s,Fg3aBlocked,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockedLongMidRange,DefensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,OffLongMidRangeReboundPct,OffCorner3ReboundPct,PenaltyArc3Accuracy,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,Offensive Fouls Drawn,BlockedAtRim,BlockedCorner3,Arc3PctBlocked,HeaveAttempts,BlockingFoulsDrawn,ShortMidRangePctBlocked,Charge Fouls,LostBallOutOfBoundsTurnovers,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,LongMidRangePctBlocked,Charge Fouls Drawn,OffensiveGoaltends,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,SecondChanceArc3PctAssisted,BlockingFouls,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,team_id,year,season,team_vs
101138-200755-201583-2045-2768,1610612753,"Brandon Bass, JJ Redick, Ryan Anderson, Hedo Turkoglu, Chris Duhon","Bass, Redick, Anderson, Turkoglu, Duhon",101138-200755-201583-2045-2768,ORL,725.0,1,12.0,-1.0,23.0,24.0,,2.0,,47.0,,,,,1.0,4.0,28.0,29.0,,,,,,5.0,,10.0,1.0,5.0,7.0,8.0,1.0,,1.0,2.0,,5.0,6.0,6.0,5.0,,28.0,,,,,0.25,,0.25,0.625,,0.6363636363636364,,0.2,0.5,0.7142857142857143,0.3333333333333333,0.6,0.5,,93.35172413793103,15.391304347826088,15.458333333333334,15.391304347826088,14.416666666666666,,,,,,,0.7,0.5241125,,,25.5,,7.0,10.0,,,,,4.0,2.0,4.0,,11.0,16.0,3.0,,,,,,,10.0,12.0,,4.0,5.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,,3.0,,,0.45454545454545453,0.45454545454545453,0.6875,,,,,0.2,0.125,0.3333333333333333,1.0,0.5,0.7,0.875,0.7142857142857143,0.2,0.1,0.2,,,,,,,0.13636363636363635,0.16666666666666666,,5.55625,2.0,,,1.0,,0.125,0.2,,,,0.3333333333333333,,2.0,,,,,,1.0,,0.5,0.5,,2.0,1.0,1.0,,,1.0,,,,,,1.0,1.0,1.0,,0.25,0.25,,0.25,,,3.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1610612753,2011,2010-11,True
101138-200755-201583-2047-2240,1610612753,"Brandon Bass, JJ Redick, Ryan Anderson, Quentin Richardson, Gilbert Arenas","Bass, Redick, Anderson, Richardson, Arenas",101138-200755-201583-2047-2240,ORL,322.0,1,5.0,3.0,12.0,10.0,5.0,4.0,,22.0,,,,,,3.0,10.0,7.0,,,4.0,,,2.0,,4.0,3.0,3.0,6.0,6.0,1.0,,1.0,1.0,1.0,,1.0,2.0,2.0,,10.0,4.0,5.0,,,,,,0.4444444444444444,0.6666666666666666,0.5,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,98.38509316770187,12.666666666666666,17.0,12.666666666666666,17.0,,,,,,,0.7777777777777778,0.5508000000000001,0.5489,0.4,25.433333333333334,0.4166666666666667,3.0,4.0,,,1.0,2.0,1.0,1.0,3.0,,4.0,6.0,2.0,,,,2.0,3.0,,4.0,4.0,,3.0,2.0,1.0,,,1.0,1.0,,,,1.0,,,0.5,0.5,0.6666666666666666,,0.6666666666666666,,,,,,,0.4444444444444444,0.75,0.75,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.3333333333333333,,,0.6666666666666666,0.5,,,0.1,0.14285714285714285,,6.05,,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,1.0,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2011,2010-11,True
101138-200755-201583-2047-2749,1610612753,"Brandon Bass, JJ Redick, Ryan Anderson, Quentin Richardson, Jameer Nelson","Bass, Redick, Anderson, Richardson, Nelson",101138-200755-201583-2047-2749,ORL,26.0,1,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,110.76923076923076,6.0,20.0,6.0,20.0,,,,,,,,0.4683,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2011,2010-11,True
101138-200755-201583-2202-2240,1610612753,"Brandon Bass, JJ Redick, Ryan Anderson, Jason Richardson, Gilbert Arenas","Bass, Redick, Anderson, Richardson, Arenas",101138-200755-201583-2202-2240,ORL,3222.0,13,54.0,-21.0,110.0,108.0,12.0,18.0,17.0,218.0,1.0,5.0,,2.0,6.0,21.0,101.0,122.0,,3.0,5.0,15.0,5.0,21.0,1.0,47.0,19.0,18.0,40.0,62.0,8.0,4.0,4.0,20.0,,10.0,20.0,20.0,25.0,1.0,89.0,5.0,12.0,1.0,0.8333333333333334,0.2857142857142857,,0.2857142857142857,0.4077669902912621,0.1,0.44298245614035087,0.20833333333333334,0.20388349514563106,0.4,0.75,0.7916666666666666,0.7708333333333334,0.5,0.5714285714285714,97.43016759776536,16.727272727272727,12.796296296296296,15.827272727272728,12.481481481481481,0.04854368932038835,0.2,0.2,1.0,0.2,,0.5048543689320388,0.48717184466019414,0.41391999999999995,0.04950495049504951,24.923809523809524,0.10909090909090909,14.0,31.0,1.0,6.0,,1.0,24.0,27.0,16.0,1.0,33.0,82.0,17.0,3.0,13.0,12.0,1.0,7.0,3.0,32.0,34.0,,16.0,16.0,9.0,18.0,22.0,8.0,7.0,12.0,3.0,,13.0,,,0.48484848484848486,0.48484848484848486,0.4024390243902439,0.23076923076923078,0.14285714285714285,0.2647058823529412,0.3157894736842105,0.375,0.3387096774193548,0.4117647058823529,1.0,0.30097087378640774,0.45161290322580644,0.5,0.6428571428571429,0.23300970873786409,0.2621359223300971,0.1553398058252427,0.35294117647058826,0.16666666666666666,0.1,,0.1,0.5084866666666666,0.11504424778761062,0.14130434782608695,0.1188118811881188,9.168292682926829,6.0,3.0,1.0,1.0,1.0,0.07317073170731707,0.0967741935483871,0.21428571428571427,0.35714285714285715,0.3,0.8823529411764706,0.017543859649122806,9.0,3.0,,,1.0,1.0,0.25,1.0,0.375,0.4090909090909091,0.3333333333333333,10.0,5.0,5.0,4.0,4.0,3.0,,1.0,1.0,,2.0,1.0,0.37037037037037035,0.38461538461538464,0.4,0.3125,0.3125,0.8,0.3125,,3.0,3.0,,2.0,2.0,1.0,,,,,,0.35294117647058826,,,1.0,3.0,4.0,1.0,0.25,0.058823529411764705,0.17647058823529413,,1.0,,,,2.0,0.08333333333333333,3.0,1.0,1.0,1.0,0.25,0.3333333333333333,0.037037037037037035,1.0,,1.0,,,,1.0,2.0,,,,1610612753,2011,2010-11,True
101138-200755-201583-2202-2749,1610612753,"Brandon Bass, JJ Redick, Ryan Anderson, Jason Richardson, Jameer Nelson","Bass, Redick, Anderson, Richardson, Nelson",101138-200755-201583-2202-2749,ORL,917.0,10,15.0,8.0,31.0,32.0,13.0,18.0,5.0,63.0,,1.0,,,2.0,6.0,30.0,22.0,2.0,2.0,17.0,6.0,2.0,3.0,,8.0,9.0,4.0,14.0,19.0,2.0,1.0,1.0,5.0,1.0,2.0,6.0,10.0,10.0,3.0,26.0,17.0,13.0,3.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.42857142857142855,0.5,0.46875,0.53125,0.21428571428571427,0.4,0.8,0.8181818181818182,0.8125,,0.5,98.93129770992367,12.67741935483871,16.375,11.903225806451612,15.90625,0.03571428571428571,,,,,,0.5,0.5024055555555555,0.46431666666666666,0.5666666666666667,26.883333333333336,0.41935483870967744,7.0,8.0,2.0,2.0,2.0,3.0,6.0,8.0,5.0,2.0,9.0,22.0,6.0,2.0,3.0,4.0,3.0,10.0,5.0,2.0,16.0,4.0,5.0,1.0,,4.0,5.0,3.0,3.0,3.0,2.0,,3.0,,1.0,0.1111111111111111,0.14285714285714285,0.4090909090909091,0.6666666666666666,0.3,0.6666666666666666,0.5,0.3076923076923077,0.3125,1.0,1.0,0.2857142857142857,0.875,0.875,,0.21428571428571427,0.2857142857142857,0.17857142857142858,0.6666666666666666,1.0,0.25,0.6666666666666666,0.16666666666666666,0.5716333333333333,0.10344827586206896,0.13043478260869565,0.13333333333333333,9.654545454545454,,1.0,,,,,,0.3333333333333333,0.2,0.5,0.8888888888888888,,1.0,,,,1.0,,0.6666666666666666,,0.16666666666666666,0.16666666666666666,,1.0,2.0,2.0,2.0,1.0,1.0,,1.0,1.0,,2.0,1.0,0.125,0.125,1.0,0.4,0.4,1.0,0.4,2.0,,,,2.0,1.0,1.0,,,,,,0.2857142857142857,,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2011,2010-11,True
101138-200755-201583-2554-2768,1610612753,"Brandon Bass, JJ Redick, Ryan Anderson, Mickael Pietrus, Chris Duhon","Bass, Redick, Anderson, Pietrus, Duhon",101138-200755-201583-2554-2768,ORL,99.0,1,2.0,2.0,3.0,4.0,3.0,4.0,,7.0,,,,,,,2.0,,,,2.0,,,1.0,,2.0,,1.0,1.0,1.0,,,,,,,,,,,2.0,2.0,3.0,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,1.0,,1.0,,,101.81818181818183,16.333333333333332,12.5,16.333333333333332,12.5,,,,,,,0.3333333333333333,0.43093333333333333,0.43093333333333333,1.0,,1.0,1.0,1.0,,,1.0,1.0,,2.0,,,1.0,3.0,,,,,1.0,3.0,,2.0,,,,1.0,1.0,,,2.0,2.0,,,,,,,1.0,1.0,0.3333333333333333,,0.3333333333333333,,,,,,1.0,0.3333333333333333,1.0,1.0,1.0,,0.6666666666666666,,,,0.3333333333333333,1.0,,,,,,14.333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2011,2010-11,True
101138-200755-201947-2045-2240,1610612753,"Brandon Bass, JJ Redick, Earl Clark, Hedo Turkoglu, Gilbert Arenas","Bass, Redick, Clark, Turkoglu, Arenas",101138-200755-201947-2045-2240,ORL,1009.0,4,17.0,-4.0,32.0,31.0,1.0,3.0,4.0,63.0,,1.0,,1.0,,7.0,31.0,35.0,,1.0,,,,12.0,,24.0,,9.0,10.0,15.0,4.0,3.0,1.0,6.0,,3.0,8.0,6.0,1.0,,27.0,,1.0,,,,,,0.4838709677419355,,0.5,,0.22580645161290322,0.6666666666666666,0.8181818181818182,,0.8181818181818182,0.3333333333333333,,89.91080277502478,16.84375,15.161290322580646,15.9375,14.64516129032258,0.03225806451612903,,,,1.0,,0.6129032258064516,0.5214,0.4461,,24.714285714285715,0.03125,8.0,12.0,1.0,1.0,,,5.0,7.0,6.0,,15.0,24.0,1.0,2.0,2.0,4.0,,,,24.0,6.0,,6.0,12.0,7.0,2.0,5.0,2.0,1.0,2.0,1.0,,1.0,,,0.8,0.8,0.625,1.0,,0.5,0.5,0.2222222222222222,0.3125,0.25,1.0,0.3870967741935484,0.6666666666666666,0.7272727272727273,0.875,0.16129032258064516,0.22580645161290322,0.1935483870967742,0.25,1.0,,,,0.6071,0.03225806451612903,0.041666666666666664,0.12903225806451613,7.933333333333334,1.0,3.0,1.0,1.0,,0.041666666666666664,0.08333333333333333,0.42857142857142855,,0.5,,0.06666666666666667,4.0,2.0,,,,,1.0,,0.8,0.8,0.5,3.0,,,,3.0,1.0,,,,,,1.0,0.42857142857142855,0.42857142857142855,1.0,,,,,,,,,,1.0,,2.0,,,,,0.25,,,,2.0,2.0,,,,0.5,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,1610612753,2011,2010-11,True
101138-200755-201947-2045-2749,1610612753,"Brandon Bass, JJ Redick, Earl Clark, Hedo Turkoglu, Jameer Nelson","Bass, Redick, Clark, Turkoglu, Nelson",101138-200755-201947-2045-2749,ORL,387.0,3,6.0,-1.0,14.0,11.0,2.0,3.0,1.0,25.0,1.0,1.0,,,1.0,2.0,14.0,15.0,,,,3.0,1.0,3.0,1.0,7.0,,2.0,2.0,3.0,,,,4.0,1.0,,1.0,3.0,3.0,,14.0,,2.0,,1.0,0.5,,0.5,0.6111111111111112,,0.7,,0.2222222222222222,,0.5,,0.5,1.0,,93.02325581395348,13.5,18.0,13.071428571428571,16.454545454545453,0.1111111111111111,1.0,1.0,1.0,,,0.5555555555555556,0.5002055555555556,0.4116,,24.1,0.14285714285714285,3.0,3.0,,,,,2.0,2.0,1.0,,4.0,7.0,3.0,,1.0,,,1.0,,4.0,4.0,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,,2.0,1.0,1.0,0.5,0.5,0.5714285714285714,,,,,0.3333333333333333,0.25,,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6666666666666666,0.2222222222222222,0.2222222222222222,0.1111111111111111,,,,,,0.3976,0.2,0.25,,8.3,1.0,,,,,0.14285714285714285,,,1.0,,,,1.0,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,1610612753,2011,2010-11,True
101138-200755-201947-2045-2768,1610612753,"Brandon Bass, JJ Redick, Earl Clark, Hedo Turkoglu, Chris Duhon","Bass, Redick, Clark, Turkoglu, Duhon",101138-200755-201947-2045-2768,ORL,185.0,1,3.0,4.0,6.0,6.0,,,,12.0,,1.0,,,1.0,2.0,9.0,5.0,,,,3.0,1.0,1.0,,3.0,,2.0,3.0,3.0,,,,,,3.0,3.0,1.0,2.0,,9.0,,,,1.0,0.5,,0.5,0.7,,0.75,,0.4,,1.0,,1.0,1.0,,93.4054054054054,14.666666666666666,16.166666666666668,14.666666666666666,16.166666666666668,0.2,,,,,,0.8,0.54125,,,25.2,,1.0,2.0,,,,,1.0,,1.0,,2.0,3.0,2.0,,,,,,,,4.0,,1.0,,,,,1.0,1.0,,,,1.0,,,,,0.6666666666666666,,,,,,,,,0.4,0.5,0.5,,0.2,,0.2,,,,,,,0.16666666666666666,0.25,,4.8,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1610612753,2011,2010-11,True
101138-200755-201947-2047-2240,1610612753,"Brandon Bass, JJ Redick, Earl Clark, Quentin Richardson, Gilbert Arenas","Bass, Redick, Clark, Richardson, Arenas",101138-200755-201947-2047-2240,ORL,91.0,1,2.0,-4.0,2.0,3.0,2.0,,,5.0,,,,,,,,4.0,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,2.0,,,,,,,,,,,,1.0,,0.5,1.0,,79.12087912087912,17.0,19.0,17.0,18.333333333333332,,,,,,,,0.376,0.376,,,1.0,,,,,,,,2.0,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2011,2010-11,True
101138-200755-201947-2202-2240,1610612753,"Brandon Bass, JJ Redick, Earl Clark, Jason Richardson, Gilbert Arenas","Bass, Redick, Clark, Richardson, Arenas",101138-200755-201947-2202-2240,ORL,369.0,4,6.0,4.0,12.0,12.0,7.0,12.0,2.0,24.0,,,,,3.0,7.0,19.0,15.0,,2.0,6.0,6.0,2.0,4.0,,10.0,,1.0,2.0,4.0,,,,,,3.0,5.0,2.0,2.0,,17.0,6.0,7.0,,0.6666666666666666,0.42857142857142855,,0.5,0.53125,0.3,0.5588235294117647,0.3,0.4375,,0.5,,0.5,1.0,,93.65853658536585,14.083333333333334,16.666666666666668,13.25,15.5,,,,,,,0.6875,0.44614333333333334,0.4348444444444445,0.3157894736842105,32.68571428571429,0.5833333333333334,1.0,4.0,,,1.0,4.0,2.0,3.0,7.0,2.0,4.0,9.0,2.0,,1.0,2.0,3.0,8.0,,4.0,4.0,,6.0,2.0,1.0,1.0,2.0,4.0,2.0,,,,1.0,,,0.5,0.5,0.4444444444444444,,0.375,,0.5,0.3333333333333333,0.4,0.3333333333333333,,0.25,0.25,0.3333333333333333,1.0,0.125,0.1875,0.4375,,,0.4,0.25,0.2,0.2971,0.058823529411764705,0.1,0.10526315789473684,9.11111111111111,1.0,1.0,,2.0,,0.1111111111111111,0.25,0.5,,0.5,,,2.0,1.0,,,2.0,1.0,,0.5,1.0,1.0,0.5,1.0,3.0,3.0,2.0,,1.0,,,2.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.5,,2.0,3.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612753,2011,2010-11,True
101138-200755-201947-2202-2749,1610612753,"Brandon Bass, JJ Redick, Earl Clark, Jason Richardson, Jameer Nelson","Bass, Redick, Clark, Richardson, Nelson",101138-200755-201947-2202-2749,ORL,92.0,1,2.0,1.0,4.0,5.0,4.0,5.0,,9.0,,,,,,,2.0,1.0,,,2.0,,,1.0,,2.0,2.0,1.0,4.0,4.0,1.0,1.0,,3.0,3.0,1.0,1.0,,,,2.0,2.0,4.0,,,,,,1.0,1.0,1.0,1.0,,0.3333333333333333,0.5,1.0,0.75,,,140.86956521739128,3.75,15.4,3.75,14.0,,,,,,,1.0,0.5565,0.5565,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,2.0,,,,1.0,1.0,,,,,2.0,,,,,,1.0,1.0,1.0,,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2011,2010-11,True
101138-200755-2045-2047-2240,1610612753,"Brandon Bass, JJ Redick, Hedo Turkoglu, Quentin Richardson, Gilbert Arenas","Bass, Redick, Turkoglu, Richardson, Arenas",101138-200755-2045-2047-2240,ORL,73.0,1,1.0,-1.0,1.0,2.0,,,,3.0,,,,,,,2.0,3.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,2.0,,2.0,,,,,,,,,,1.0,,,,1.0,,1.0,1.0,,59.178082191780824,35.0,19.0,35.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2011,2010-11,True
101138-200755-2045-2047-2749,1610612753,"Brandon Bass, JJ Redick, Hedo Turkoglu, Quentin Richardson, Jameer Nelson","Bass, Redick, Turkoglu, Richardson, Nelson",101138-200755-2045-2047-2749,ORL,139.0,1,2.0,1.0,4.0,5.0,,1.0,,9.0,,1.0,,,,1.0,4.0,3.0,,,,,,1.0,,2.0,1.0,,1.0,1.0,,,,,,,1.0,2.0,2.0,,4.0,,,,,,,,0.6666666666666666,,0.5,,0.3333333333333333,,,1.0,1.0,,1.0,93.23741007194243,20.0,11.8,20.0,11.8,0.3333333333333333,,,,,,0.3333333333333333,0.44965000000000005,,,24.0,,,,,,,,1.0,1.0,,,2.0,2.0,,,,,,,,2.0,2.0,,,1.0,,,,,,,,,1.0,,,0.5,0.5,1.0,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,0.25,0.3333333333333333,,14.1,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1610612753,2011,2010-11,True
101138-200755-2045-2202-2240,1610612753,"Brandon Bass, JJ Redick, Hedo Turkoglu, Jason Richardson, Gilbert Arenas","Bass, Redick, Turkoglu, Richardson, Arenas",101138-200755-2045-2202-2240,ORL,33.0,2,1.0,1.0,2.0,2.0,2.0,2.0,,4.0,,,,,,,1.0,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,,,,,,0.5,0.5,,,1.0,,1.0,,,174.54545454545453,7.5,9.0,7.5,9.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2011,2010-11,True
101138-200755-2045-2202-2749,1610612753,"Brandon Bass, JJ Redick, Hedo Turkoglu, Jason Richardson, Jameer Nelson","Bass, Redick, Turkoglu, Richardson, Nelson",101138-200755-2045-2202-2749,ORL,399.0,3,7.0,5.0,13.0,10.0,3.0,3.0,3.0,23.0,,1.0,,,,3.0,14.0,9.0,,1.0,4.0,,,1.0,,2.0,1.0,3.0,4.0,8.0,1.0,,1.0,1.0,,1.0,1.0,6.0,10.0,2.0,10.0,4.0,3.0,2.0,,,,,0.25,,0.4117647058823529,0.5,0.25,1.0,0.75,1.0,0.8,1.0,,83.00751879699247,18.53846153846154,15.8,17.923076923076923,15.8,0.08333333333333333,,,,,,0.4166666666666667,0.44484583333333333,0.2601,0.2857142857142857,26.03333333333333,0.23076923076923078,2.0,2.0,1.0,1.0,,,4.0,3.0,2.0,1.0,3.0,9.0,8.0,1.0,3.0,4.0,,,4.0,2.0,4.0,,2.0,1.0,1.0,4.0,4.0,1.0,1.0,,,,3.0,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.5,0.6666666666666666,0.4444444444444444,,1.0,0.16666666666666666,1.0,1.0,0.5,0.3333333333333333,0.25,0.16666666666666666,0.3333333333333333,1.0,,,1.0,0.48386666666666667,0.2,0.25,0.2857142857142857,9.899999999999999,1.0,,,,,0.1111111111111111,,,0.75,,1.0,,,,,,1.0,,0.5,,,,,1.0,,,,,,,,1.0,1.0,,,0.3333333333333333,0.3333333333333333,,,,,,,2.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,0.25,,,,,,,,,,1.0,,,,,,,,,1610612753,2011,2010-11,True
