EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,AtRimAssists,LongMidRangeAssists,LostBallTurnovers,Loose Ball Fouls,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefAtRimReboundPct,BlocksRecoveredPct,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,FTDefRebounds,DefFTReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFtPoints,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls Drawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,BlockingFouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,DefShortMidRangeReboundPct,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PtsUnassisted3s,BlockingFoulsDrawn,Technical Free Throw Trips,NonShootingFoulsDrawn,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,DefCorner3ReboundPct,SecondChanceArc3Frequency,PenaltyArc3Accuracy,AtRimPctBlocked,Corner3FGA,PenaltyCorner3FGA,Blocked3s,BlockedArc3,Corner3Frequency,PenaltyCorner3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,SelfOReb,LostBallSteals,Offensive Fouls,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SelfORebPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffCorner3ReboundPct,Corner3FGM,PenaltyCorner3FGM,HeaveAttempts,Corner3Assists,LostBallOutOfBoundsTurnovers,Charge Fouls,BlockedShortMidRange,3SecondViolations,OffShortMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,BlockedCorner3,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,team_id,year,season,team_vs
101138-200755-201583-2045-2240,1610612753,"Brandon Bass, JJ Redick, Ryan Anderson, Hedo Turkoglu, Gilbert Arenas","Bass, Redick, Anderson, Turkoglu, Arenas",101138-200755-201583-2045-2240,ORL,246.0,2,4.0,1.0,10,7.0,3.0,2.0,1.0,17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,7.0,11.0,10.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,5.0,4.0,7.0,1.0,4.0,11.0,2.0,3.0,0.5,0.5,0.6666666666666666,1.0,0.4,0.5,0.6875,0.5,0.4,0.5,1.0,1.0,0.5,1.0,0.3333333333333333,0.5,1.0,1.0,99.51219512195122,11.6,18.571428571428573,11.6,18.571428571428573,0.2,1.0,1.0,0.2,1.0,1.0,1.0,0.2,0.4,0.5,1.0,0.5,0.6,0.40603,0.390525,0.5,0.6666666666666666,0.18181818181818182,9.633333333333333,25.2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2011,2010-11,True
101138-200755-201583-2045-2749,1610612753,"Brandon Bass, JJ Redick, Ryan Anderson, Hedo Turkoglu, Jameer Nelson","Bass, Redick, Anderson, Turkoglu, Nelson",101138-200755-201583-2045-2749,ORL,342.0,1,6.0,5.0,14,13.0,1.0,4.0,,27,2.0,2.0,,,,1.0,7.0,1.0,,6.0,10.0,1.0,,15.0,10.0,,,,,10.0,2.0,1.0,5.0,6.0,,13.0,,1.0,5.0,6.0,,6.0,1.0,1.0,2.0,1.0,,,2.0,,2.0,4.0,,,,,15.0,,1.0,0.8333333333333334,0.8333333333333334,0.6,,0.6818181818181818,,0.6818181818181818,,0.09090909090909091,1.0,0.8333333333333334,1.0,,0.8571428571428571,,,0.8,1.0,113.68421052631578,11.785714285714286,13.615384615384615,11.785714285714286,13.615384615384615,0.18181818181818182,1.0,1.0,0.09090909090909091,,,,0.6363636363636364,0.09090909090909091,,,,0.2727272727272727,0.46095,,,,,14.559999999999999,24.9,0.07142857142857142,4.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5714285714285714,0.5714285714285714,0.75,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2011,2010-11,True
101138-200755-201583-2047-2240,1610612753,"Brandon Bass, JJ Redick, Ryan Anderson, Quentin Richardson, Gilbert Arenas","Bass, Redick, Anderson, Richardson, Arenas",101138-200755-201583-2047-2240,ORL,94.0,1,2.0,-6.0,3,4.0,,4.0,,7,,,,,,,3.0,,,,3.0,,,,6.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,107.23404255319149,22.666666666666668,6.5,22.666666666666668,6.5,,,,,,,,1.0,,,,,,0.3825,,,,,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2011,2010-11,True
101138-200755-201583-2047-2749,1610612753,"Brandon Bass, JJ Redick, Ryan Anderson, Quentin Richardson, Jameer Nelson","Bass, Redick, Anderson, Richardson, Nelson",101138-200755-201583-2047-2749,ORL,452.0,2,8.0,-4.0,17,15.0,11.0,10.0,2.0,32,2.0,3.0,,1.0,2.0,4.0,4.0,1.0,1.0,4.0,11.0,1.0,4.0,12.0,16.0,,5.0,1.0,4.0,6.0,2.0,1.0,3.0,3.0,2.0,6.0,,2.0,2.0,4.0,3.0,7.0,1.0,1.0,4.0,1.0,2.0,,6.0,5.0,3.0,4.0,3.0,4.0,,2.0,10.0,4.0,11.0,0.75,1.0,0.36363636363636365,,0.3333333333333333,,0.42857142857142855,0.25,0.08333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.375,,1.0,0.6666666666666666,101.94690265486726,15.588235294117647,12.466666666666667,15.0,11.333333333333334,0.25,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,1.0,0.3333333333333333,0.08333333333333333,0.16666666666666666,,0.16666666666666666,0.3333333333333333,0.47311666666666663,0.45498333333333335,0.14285714285714285,0.15384615384615385,0.3333333333333333,10.654545454545454,25.3,0.6470588235294118,,,,,,,,1.0,,3.0,,,,,,,,,,,,0.5,,0.5,,,,,,,,,,1.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.18181818181818182,0.25,0.25,0.42857142857142855,1.0,0.5,1.0,0.5,0.61585,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2011,2010-11,True
101138-200755-2045-2202-2730,1610612753,"Brandon Bass, JJ Redick, Hedo Turkoglu, Jason Richardson, Dwight Howard","Bass, Redick, Turkoglu, Richardson, Howard",101138-200755-2045-2202-2730,ORL,173.0,1,3.0,6.0,6,6.0,,3.0,1.0,12,2.0,2.0,,,1.0,2.0,3.0,,,4.0,7.0,,1.0,9.0,3.0,,,,,6.0,2.0,,3.0,3.0,,6.0,,1.0,1.0,3.0,1.0,4.0,,,,,,,,,1.0,1.0,3.0,1.0,1.0,1.0,7.0,,,0.75,0.75,0.5714285714285714,,0.5714285714285714,,0.6428571428571429,,,,1.0,1.0,,1.0,0.3333333333333333,,,1.0,99.88439306358381,16.166666666666668,12.666666666666666,14.5,12.5,0.2857142857142857,1.0,1.0,0.2857142857142857,0.5,0.5,,0.42857142857142855,,,,,0.2857142857142857,0.464,,0.14285714285714285,0.14285714285714285,,12.385714285714286,,,1.0,,,,,,,2.0,1.0,,,,,,,,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,1.0,1.0,,,1.0,1.0,2.0,,,,1.0,,,,,1.0,1.0,1.0,,,,0.3333333333333333,,0.5,,,0.3998,0.2222222222222222,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2011,2010-11,True
101138-200755-2045-2730-2749,1610612753,"Brandon Bass, JJ Redick, Hedo Turkoglu, Dwight Howard, Jameer Nelson","Bass, Redick, Turkoglu, Howard, Nelson",101138-200755-2045-2730-2749,ORL,389.0,3,6.0,2.0,13,15.0,13.0,15.0,2.0,28,1.0,1.0,1.0,1.0,,2.0,5.0,2.0,2.0,2.0,8.0,2.0,4.0,11.0,9.0,2.0,8.0,2.0,11.0,4.0,,2.0,2.0,2.0,,4.0,,8.0,1.0,10.0,2.0,12.0,,,3.0,1.0,,,3.0,3.0,,,3.0,8.0,,2.0,10.0,11.0,13.0,1.0,1.0,0.25,0.25,0.35,0.35,0.4230769230769231,0.4230769230769231,0.2,1.0,0.5,1.0,,0.9,0.2857142857142857,,1.0,1.0,103.65038560411311,17.615384615384617,10.666666666666666,17.307692307692307,10.266666666666667,0.1,1.0,1.0,0.2,,,,0.5,0.2,0.1,1.0,0.2,0.3,0.409455,0.409455,0.16666666666666666,0.2,1.0,14.775,25.6,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,2.0,,,,,,,,,,0.5,0.5,,,1.0,0.2,0.2,1.0,0.5,0.5,,0.5,1.0,1.0,,,,,1.0,4.0,,,2.0,,,,,,,0.25,,,,0.3333333333333333,,0.5,,,0.5568,0.09090909090909091,,,1.0,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2011,2010-11,True
101138-200755-2047-2240-2730,1610612753,"Brandon Bass, JJ Redick, Quentin Richardson, Gilbert Arenas, Dwight Howard","Bass, Redick, Richardson, Arenas, Howard",101138-200755-2047-2240-2730,ORL,219.0,1,4.0,2.0,6,6.0,,,1.0,12,1.0,2.0,,,,,3.0,1.0,,3.0,5.0,1.0,,6.0,4.0,,,,,4.0,2.0,1.0,2.0,2.0,,4.0,,,3.0,3.0,1.0,4.0,,,,,1.0,,1.0,,,1.0,,,,,4.0,,,0.6666666666666666,1.0,0.6,,0.5,,0.5,,0.16666666666666666,,1.0,,,1.0,0.3333333333333333,,1.0,,78.9041095890411,17.666666666666668,18.833333333333332,17.666666666666668,18.833333333333332,0.3333333333333333,0.5,1.0,,,,,0.5,0.16666666666666666,,,,0.5,0.518425,,,,,13.059999999999999,24.7,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,1.0,,,,,,,1.0,1.0,1.0,1.0,2.0,,2.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,0.2,,,0.5,,1.0,1.0,1.0,0.6374,0.3333333333333333,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2011,2010-11,True
101138-200755-2047-2240-2749,1610612753,"Brandon Bass, JJ Redick, Quentin Richardson, Gilbert Arenas, Jameer Nelson","Bass, Redick, Richardson, Arenas, Nelson",101138-200755-2047-2240-2749,ORL,2.0,1,,2.0,1,,1.0,,,1,,,,,,,,,,,,,2.0,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,720.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2011,2010-11,True
101138-201583-2045-2202-2240,1610612753,"Brandon Bass, Ryan Anderson, Hedo Turkoglu, Jason Richardson, Gilbert Arenas","Bass, Anderson, Turkoglu, Richardson, Arenas",101138-201583-2045-2202-2240,ORL,23.0,1,,-1.0,1,1.0,1.0,1.0,,2,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,125.21739130434781,20.0,3.0,20.0,3.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2011,2010-11,True
101138-201583-2047-2202-2749,1610612753,"Brandon Bass, Ryan Anderson, Quentin Richardson, Jason Richardson, Jameer Nelson","Bass, Anderson, Richardson, Richardson, Nelson",101138-201583-2047-2202-2749,ORL,221.0,2,4.0,-2.0,8,7.0,7.0,5.0,,15,1.0,2.0,1.0,2.0,,,2.0,2.0,2.0,2.0,4.0,3.0,,7.0,9.0,1.0,3.0,3.0,5.0,4.0,,2.0,2.0,3.0,,7.0,,1.0,2.0,3.0,,3.0,,,1.0,,,,1.0,1.0,2.0,3.0,,,,,7.0,5.0,7.0,1.0,1.0,0.5,0.3333333333333333,0.5,0.4166666666666667,0.5,0.4166666666666667,0.42857142857142855,1.0,0.6666666666666666,1.0,,0.75,,,,1.0,97.73755656108598,13.25,16.428571428571427,13.25,16.428571428571427,0.2857142857142857,0.5,0.5,,,,,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.5,0.3333333333333333,0.7142857142857143,0.4837666666666667,0.51682,,,0.7142857142857143,10.95,28.0,0.875,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,1.0,0.3333333333333333,0.3333333333333333,1.0,,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,0.3333333333333333,,,0.5,,1.0,1.0,1.0,1.0,0.14285714285714285,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2011,2010-11,True
