EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,LongMidRangeFGM,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted2s,Fg2aBlocked,LongMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,OffRebounds,LostBallSteals,Loose Ball Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,HeaveAttempts,OffThreePtRebounds,SelfOReb,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,Charge Fouls,Loose Ball Fouls,BlockingFoulsDrawn,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,ShortMidRangeAssists,BlockingFouls,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,OffShortMidRangeReboundPct,ShortMidRangePctAssisted,Corner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,BadPassOutOfBoundsTurnovers,BlockedAtRim,DefAtRimReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,DefCorner3ReboundPct,PtsAssisted3s,ThreePtAssists,Arc3Assists,LostBallTurnovers,Offensive Fouls Drawn,Blocked3s,BlockedArc3,3SecondViolations,Assisted3sPct,Arc3PctAssisted,PtsPutbacks,Corner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Corner3Assists,Travels,SecondChanceTurnovers,Charge Fouls Drawn,DefensiveGoaltends,SecondChanceFg3Pct,ShortMidRangePctBlocked,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Corner3PctBlocked,SecondChanceCorner3FGM,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,Clear Path Fouls,team_id,year,season,team_vs
101138-2045-2047-2240-2749,1610612753,"Brandon Bass, Hedo Turkoglu, Quentin Richardson, Gilbert Arenas, Jameer Nelson","Bass, Turkoglu, Richardson, Arenas, Nelson",101138-2045-2047-2240-2749,ORL,1.0,1,,-2.0,,1,,1.0,1,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1440.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2011,2010-11,False
101138-2045-2047-2730-2749,1610612753,"Brandon Bass, Hedo Turkoglu, Quentin Richardson, Dwight Howard, Jameer Nelson","Bass, Turkoglu, Richardson, Howard, Nelson",101138-2045-2047-2730-2749,ORL,807.0,2,13.0,-3.0,23.0,24,2.0,1.0,47,3.0,6.0,,,6.0,1.0,4.0,,,8.0,16.0,1.0,4.0,1.0,20.0,23.0,2.0,2.0,,,,4.0,10.0,,4.0,1.0,5.0,6.0,3.0,13.0,2.0,4.0,6.0,6.0,3.0,2.0,2.0,1.0,3.0,2.0,5.0,6.0,1.0,1.0,20.0,4.0,2.0,0.625,0.625,0.25,,0.25,0.5,1.0,0.475,1.0,0.5,1.0,0.2,0.6666666666666666,0.8,1.0,0.8571428571428571,0.6666666666666666,1.0,83.86617100371748,17.304347826086957,17.041666666666668,17.304347826086957,16.708333333333332,0.3,0.5,0.6,1.0,0.3,0.2,0.25,0.25,,,,,0.5,0.25,0.45635250000000005,0.4106,0.05,0.0625,0.2,9.43125,25.025,0.08695652173913043,,3.0,,,6.0,1.0,1.0,,,,1.0,,,,,,0.0625,0.16666666666666666,,,,,,1.0,0.5,0.5,0.3333333333333333,,,,2.0,4.0,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,0.2,0.5,0.5,,,,,,,,,,,1.0,,,,,0.5,,,,,,,,,,,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2011,2010-11,False
101138-2045-2202-2240-2730,1610612753,"Brandon Bass, Hedo Turkoglu, Jason Richardson, Gilbert Arenas, Dwight Howard","Bass, Turkoglu, Richardson, Arenas, Howard",101138-2045-2202-2240-2730,ORL,275.0,3,5.0,-2.0,9.0,8,1.0,5.0,17,2.0,2.0,,,1.0,,1.0,,,3.0,6.0,,2.0,1.0,7.0,9.0,,,,,,,2.0,,1.0,,1.0,1.0,,2.0,2.0,,3.0,4.0,,,1.0,,2.0,3.0,4.0,2.0,3.0,2.0,5.0,,1.0,0.3333333333333333,0.5,,,,0.5,,0.375,,0.3888888888888889,,0.25,0.5,,0.6666666666666666,0.6666666666666666,,1.0,89.01818181818183,17.444444444444443,14.75,17.444444444444443,14.75,0.25,1.0,1.0,,0.125,0.125,,,,,,,0.5,,0.50755625,,0.2222222222222222,0.2857142857142857,,8.333333333333334,24.8,0.1111111111111111,1.0,1.0,,2.0,4.0,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,1.0,0.3333333333333333,0.2,,,1.0,1.0,1.0,0.2857142857142857,1.0,1.0,,3.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,,1.0,1.0,,,,0.2,,0.375,,,1.0,1.0,0.5623,,1.0,,1.0,,,,,,,,0.3333333333333333,,0.125,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2011,2010-11,False
101138-2045-2202-2730-2749,1610612753,"Brandon Bass, Hedo Turkoglu, Jason Richardson, Dwight Howard, Jameer Nelson","Bass, Turkoglu, Richardson, Howard, Nelson",101138-2045-2202-2730-2749,ORL,4534.0,5,76.0,-9.0,126.0,131,27.0,24.0,257,16.0,27.0,7.0,12.0,32.0,5.0,20.0,1.0,7.0,34.0,83.0,7.0,30.0,26.0,115.0,124.0,10.0,19.0,1.0,9.0,13.0,36.0,36.0,3.0,20.0,5.0,18.0,24.0,9.0,54.0,11.0,43.0,55.0,80.0,8.0,6.0,12.0,3.0,22.0,13.0,37.0,33.0,35.0,15.0,96.0,36.0,27.0,0.5294117647058824,0.5625,0.23333333333333334,0.1111111111111111,0.23333333333333334,0.40963855421686746,0.5263157894736842,0.3938053097345133,0.4107142857142857,0.44573643410852715,0.5142857142857142,0.26548672566371684,0.5454545454545454,0.7413793103448276,0.6470588235294118,0.72,0.8571428571428571,0.5714285714285714,81.62329069254521,16.841269841269842,18.412213740458014,15.626984126984127,17.3206106870229,0.23893805309734514,0.5925925925925926,0.6956521739130435,0.5625,0.2831858407079646,0.17699115044247787,0.25,0.25,0.42857142857142855,0.5833333333333334,0.25,0.14285714285714285,0.504424778761062,0.25,0.4813561946902655,0.49538750000000004,0.12,0.15789473684210525,0.3130434782608696,9.801204819277109,24.746666666666666,0.21428571428571427,17.0,6.0,3.0,19.0,32.0,7.0,4.0,18.0,1.0,25.0,2.0,2.0,,4.0,4.0,0.3958333333333333,0.08433734939759036,0.14814814814814814,0.03125,1.0,0.3673469387755102,0.3472222222222222,0.2692307692307692,0.6111111111111112,0.1875,0.1935483870967742,0.6666666666666666,0.16521739130434782,4.0,11.0,12.0,24.0,5.0,18.0,,7.0,1.0,10.0,1.0,1.0,3.0,3.0,7.0,2.0,2.0,7.0,2.0,0.2777777777777778,0.36363636363636365,0.30434782608695654,0.7272727272727273,0.2,0.015384615384615385,0.2857142857142857,0.21238938053097345,0.5,0.5454545454545454,0.5,0.36363636363636365,0.5097499999999999,2.0,2.0,,10.0,2.0,3.0,4.0,5.0,,,2.0,0.25,0.4166666666666667,0.08849557522123894,0.13636363636363635,0.07142857142857142,1.0,3.0,0.6666666666666666,,,,1.0,18.0,6.0,4.0,9.0,1.0,,,,0.8571428571428571,0.8,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.5,0.08333333333333333,0.5,0.2,0.2,1.0,0.25,0.045454545454545456,0.6666666666666666,1.0,,,,,,,,,,,1610612753,2011,2010-11,False
101138-2045-2240-2730-2749,1610612753,"Brandon Bass, Hedo Turkoglu, Gilbert Arenas, Dwight Howard, Jameer Nelson","Bass, Turkoglu, Arenas, Howard, Nelson",101138-2045-2240-2730-2749,ORL,117.0,1,2.0,-4.0,4.0,4,4.0,,8,,,,,,,,,,,,,,2.0,2.0,6.0,,,,,2.0,2.0,,,,,,,,,,,,,,,1.0,,2.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,4.0,,,,,,,,,,1.0,1.0,,0.5,,,,,,98.46153846153847,14.75,14.5,14.75,14.5,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2011,2010-11,False
101138-2047-2202-2730-2749,1610612753,"Brandon Bass, Quentin Richardson, Jason Richardson, Dwight Howard, Jameer Nelson","Bass, Richardson, Richardson, Howard, Nelson",101138-2047-2202-2730-2749,ORL,456.0,2,8.0,6.0,14.0,14,4.0,7.0,28,2.0,2.0,1.0,1.0,1.0,1.0,4.0,,,4.0,6.0,2.0,5.0,5.0,19.0,13.0,2.0,2.0,1.0,1.0,2.0,9.0,2.0,,4.0,1.0,1.0,3.0,1.0,8.0,1.0,6.0,7.0,8.0,,,1.0,,1.0,1.0,2.0,6.0,7.0,4.0,19.0,9.0,4.0,0.25,0.25,0.4,1.0,0.4,0.6666666666666666,1.0,0.6363636363636364,1.1666666666666667,0.6785714285714286,1.125,0.45454545454545453,1.0,0.8571428571428571,1.0,0.875,0.75,1.0,88.42105263157895,15.214285714285714,17.357142857142858,15.142857142857142,17.142857142857142,0.18181818181818182,1.0,1.0,0.5,0.09090909090909091,0.36363636363636365,0.25,0.25,0.3333333333333333,1.0,,,0.6363636363636364,0.25,0.4857090909090909,0.53015,0.2857142857142857,0.4444444444444444,0.47368421052631576,7.583333333333333,24.48,0.2857142857142857,,1.0,,,6.0,,,,,1.0,,1.0,,,,,,,,,,0.2,,1.0,1.0,1.0,,,,,1.0,3.0,,,,1.0,,,,,,1.0,1.0,,1.0,1.0,1.0,,,0.3333333333333333,,0.3333333333333333,,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,,,,,,,1.0,1.0,,,,,,,,,0.09090909090909091,,0.3333333333333333,,,1.0,,,,,6.0,2.0,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,1610612753,2011,2010-11,False
200755-201583-2045-2047-2730,1610612753,"JJ Redick, Ryan Anderson, Hedo Turkoglu, Quentin Richardson, Dwight Howard","Redick, Anderson, Turkoglu, Richardson, Howard",200755-201583-2045-2047-2730,ORL,244.0,1,4.0,5.0,8.0,8,8.0,8.0,16,,1.0,,1.0,,1.0,4.0,1.0,4.0,1.0,2.0,1.0,4.0,5.0,10.0,5.0,1.0,2.0,1.0,4.0,5.0,10.0,,3.0,4.0,1.0,,,,,,2.0,3.0,4.0,1.0,,1.0,1.0,1.0,,1.0,3.0,5.0,1.0,8.0,10.0,8.0,,,0.25,0.25,0.25,0.5,0.5,0.4166666666666667,0.4166666666666667,0.5625,0.5625,0.6666666666666666,1.0,1.0,,1.0,1.0,,94.42622950819673,14.25,16.25,14.25,16.25,0.16666666666666666,,,,,0.6666666666666666,0.25,0.25,0.16666666666666666,,0.6666666666666666,0.25,0.8333333333333334,0.25,0.451625,0.451625,0.14285714285714285,0.3333333333333333,1.0,4.75,26.3,1.0,1.0,,2.0,2.0,2.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,0.3333333333333333,,,,,,0.2,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,0.16666666666666666,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612753,2011,2010-11,False
200755-201583-2045-2202-2730,1610612753,"JJ Redick, Ryan Anderson, Hedo Turkoglu, Jason Richardson, Dwight Howard","Redick, Anderson, Turkoglu, Richardson, Howard",200755-201583-2045-2202-2730,ORL,242.0,2,4.0,2.0,8.0,6,6.0,1.0,14,1.0,2.0,1.0,2.0,,1.0,1.0,,,1.0,4.0,1.0,2.0,1.0,6.0,4.0,1.0,3.0,,1.0,1.0,3.0,,,1.0,1.0,,1.0,,3.0,,3.0,3.0,3.0,,,,,1.0,,1.0,2.0,2.0,1.0,6.0,3.0,6.0,,,0.5,,0.5,0.25,0.3333333333333333,0.4166666666666667,0.25,0.42857142857142855,0.3,0.3333333333333333,,0.75,,0.6,0.5,,83.30578512396694,14.375,21.166666666666668,14.25,19.333333333333332,0.3333333333333333,0.5,0.5,,,0.16666666666666666,1.0,1.0,0.5,0.5,,,0.6666666666666666,1.0,0.4219,0.415725,0.14285714285714285,0.2,0.5,4.875,24.5,0.75,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,1.0,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,1.0,0.3333333333333333,,,,,0.2487,,,,1.0,1.0,,1.0,,,,,,,0.16666666666666666,,0.25,1.0,,1.0,1.0,0.5,,,3.0,1.0,1.0,,,,,,1.0,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,1610612753,2011,2010-11,False
200755-201583-2045-2240-2730,1610612753,"JJ Redick, Ryan Anderson, Hedo Turkoglu, Gilbert Arenas, Dwight Howard","Redick, Anderson, Turkoglu, Arenas, Howard",200755-201583-2045-2240-2730,ORL,581.0,4,10.0,-1.0,15.0,15,4.0,3.0,30,4.0,6.0,1.0,1.0,5.0,,1.0,,1.0,7.0,12.0,,1.0,5.0,19.0,20.0,1.0,1.0,,1.0,3.0,5.0,8.0,,1.0,,4.0,4.0,3.0,8.0,1.0,2.0,5.0,8.0,,,1.0,,3.0,1.0,4.0,4.0,5.0,3.0,13.0,5.0,4.0,0.5714285714285714,0.5714285714285714,,,,0.5833333333333334,1.0,0.5384615384615384,0.5,0.6333333333333333,0.8333333333333334,0.07692307692307693,0.3333333333333333,0.5,1.0,0.6,1.0,1.0,74.35456110154905,17.4,21.333333333333332,16.8,20.933333333333334,0.46153846153846156,0.6666666666666666,0.6666666666666666,0.75,0.38461538461538464,0.07692307692307693,,,0.5,1.0,0.5,,0.5384615384615384,,0.4957846153846154,0.5176,0.2,0.21428571428571427,0.2631578947368421,8.508333333333333,25.9,0.26666666666666666,3.0,3.0,,6.0,6.0,1.0,1.0,3.0,2.0,3.0,,,,,,1.0,0.08333333333333333,,,1.0,0.6,0.5,1.0,,0.6,0.6,0.3333333333333333,0.3157894736842105,2.0,2.0,,1.0,3.0,3.0,,,,2.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,0.07692307692307693,,,0.6666666666666666,1.0,0.5433666666666667,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,1610612753,2011,2010-11,False
200755-201583-2045-2730-2749,1610612753,"JJ Redick, Ryan Anderson, Hedo Turkoglu, Dwight Howard, Jameer Nelson","Redick, Anderson, Turkoglu, Howard, Nelson",200755-201583-2045-2730-2749,ORL,1364.0,5,23.0,21.0,41.0,37,21.0,15.0,78,12.0,19.0,6.0,11.0,3.0,1.0,8.0,,4.0,14.0,27.0,3.0,12.0,20.0,57.0,36.0,7.0,15.0,2.0,7.0,13.0,33.0,12.0,6.0,8.0,1.0,6.0,7.0,5.0,15.0,3.0,10.0,14.0,27.0,3.0,,2.0,,5.0,2.0,6.0,16.0,28.0,8.0,37.0,33.0,21.0,0.42857142857142855,0.6,0.25,0.2857142857142857,0.25,0.5185185185185185,0.4666666666666667,0.47435897435897434,0.45454545454545453,0.5384615384615384,0.5161290322580645,0.3076923076923077,0.4,0.5555555555555556,1.0,0.6190476190476191,0.5714285714285714,1.0,82.34604105571847,15.487804878048781,19.7027027027027,14.926829268292684,19.16216216216216,0.48717948717948717,0.631578947368421,0.7058823529411765,0.4166666666666667,0.07692307692307693,0.20512820512820512,0.125,0.125,0.5,0.5454545454545454,0.18181818181818182,,0.7948717948717948,0.125,0.4987153846153846,0.5183227272727273,0.17391304347826086,0.23529411764705882,0.5789473684210527,4.933333333333333,25.150000000000002,0.5121951219512195,10.0,1.0,9.0,20.0,16.0,2.0,1.0,8.0,1.0,13.0,3.0,1.0,1.0,6.0,5.0,0.7692307692307693,0.07407407407407407,0.10526315789473684,,1.0,0.6153846153846154,0.5714285714285714,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.3508771929824561,4.0,5.0,1.0,5.0,4.0,5.0,,4.0,1.0,3.0,,2.0,,1.0,1.0,,,1.0,,0.8,0.7857142857142857,0.5,0.5714285714285714,0.5,0.05263157894736842,,0.1282051282051282,0.2,0.2,0.7142857142857143,0.8,0.5912333333333334,1.0,,,4.0,3.0,,2.0,,,,1.0,0.75,,0.10256410256410256,,0.13636363636363635,,1.0,0.4,,,,1.0,3.0,1.0,,2.0,,,,1.0,0.3333333333333333,,8.0,2.0,2.0,,1.0,1.0,,,,1.0,0.5,,0.5,0.5,0.5,0.5,,0.2857142857142857,,,2.0,0.6666666666666666,,1.0,1.0,1.0,0.5,1.0,,,1610612753,2011,2010-11,False
200755-201583-2047-2124-2240,1610612753,"JJ Redick, Ryan Anderson, Quentin Richardson, Malik Allen, Gilbert Arenas","Redick, Anderson, Richardson, Allen, Arenas",200755-201583-2047-2124-2240,ORL,77.0,1,1.0,-1.0,1.0,2,1.0,,3,,,,,1.0,,1.0,,1.0,,1.0,,1.0,1.0,1.0,2.0,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,1.0,,1.0,2.0,,,,,,,,1.0,2.0,,,1.0,1.0,,,,,,,,,,0.16666666666666666,0.16666666666666666,0.5,,,1.0,1.0,,1.0,56.1038961038961,30.0,23.5,30.0,23.5,,,,,0.5,0.5,,,,,0.5,,0.5,,0.43515,0.43515,,,1.0,20.0,25.5,1.0,,,1.0,1.0,,,,1.0,,1.0,,1.0,,1.0,1.0,0.5,,,,,1.0,0.5,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2011,2010-11,False
200755-201583-2047-2240-2730,1610612753,"JJ Redick, Ryan Anderson, Quentin Richardson, Gilbert Arenas, Dwight Howard","Redick, Anderson, Richardson, Arenas, Howard",200755-201583-2047-2240-2730,ORL,866.0,4,14.0,-3.0,25.0,26,2.0,3.0,51,6.0,9.0,1.0,1.0,3.0,3.0,8.0,,1.0,7.0,13.0,4.0,10.0,5.0,31.0,34.0,1.0,1.0,,1.0,,2.0,2.0,3.0,7.0,3.0,1.0,4.0,1.0,11.0,2.0,7.0,10.0,14.0,1.0,,2.0,2.0,4.0,2.0,9.0,7.0,6.0,3.0,23.0,2.0,2.0,0.14285714285714285,0.2,0.4,,0.4444444444444444,0.5384615384615384,1.0,0.5652173913043478,0.5,0.5961538461538461,0.5,0.43478260869565216,0.5,0.7777777777777778,0.6666666666666666,0.75,0.6666666666666666,0.5,84.80369515011547,14.04,19.807692307692307,13.68,19.76923076923077,0.391304347826087,0.6666666666666666,0.75,0.16666666666666666,0.13043478260869565,0.34782608695652173,0.375,0.375,0.5,1.0,0.5,,0.8260869565217391,0.42857142857142855,0.5569909090909091,0.5437,0.11538461538461539,0.1875,0.06451612903225806,5.992307692307692,28.189999999999998,0.08,4.0,1.0,1.0,8.0,12.0,1.0,,3.0,1.0,4.0,1.0,1.0,,,,1.0,0.07692307692307693,0.1111111111111111,,1.0,0.5,0.36363636363636365,0.5,1.0,0.3333333333333333,0.3333333333333333,,0.25806451612903225,2.0,2.0,,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.1666666666666667,0.2,0.6666666666666666,0.25,0.1,1.0,0.043478260869565216,,,0.6666666666666666,1.0,0.5842166666666667,1.0,,,2.0,,1.0,1.0,,,,,,,0.08695652173913043,0.3333333333333333,,,,,,,,1.0,9.0,3.0,2.0,,,,,,0.75,0.6666666666666666,4.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,,0.5,0.5,1.0,,,1.0,,,,,,,,,,,,1610612753,2011,2010-11,False
200755-201583-2047-2730-2749,1610612753,"JJ Redick, Ryan Anderson, Quentin Richardson, Dwight Howard, Jameer Nelson","Redick, Anderson, Richardson, Howard, Nelson",200755-201583-2047-2730-2749,ORL,900.0,3,15.0,-2.0,26.0,25,7.0,9.0,51,3.0,5.0,1.0,1.0,4.0,4.0,7.0,1.0,2.0,6.0,15.0,5.0,9.0,7.0,34.0,36.0,2.0,5.0,2.0,3.0,5.0,15.0,4.0,,6.0,4.0,2.0,7.0,1.0,19.0,1.0,7.0,9.0,14.0,3.0,,3.0,1.0,4.0,6.0,11.0,8.0,11.0,5.0,30.0,15.0,7.0,0.3333333333333333,0.4,0.5555555555555556,0.6666666666666666,0.625,0.4,0.4,0.5625,0.625,0.5862068965517241,0.6818181818181818,0.375,0.75,0.875,0.5,0.8,0.8,0.5,81.6,16.03846153846154,19.32,14.807692307692308,18.44,0.20833333333333334,0.6,0.6,0.3333333333333333,0.16666666666666666,0.2916666666666667,0.5714285714285714,0.5714285714285714,0.125,1.0,0.25,0.5,0.5833333333333334,0.6666666666666666,0.4907739130434783,0.4835285714285714,0.17857142857142858,0.2631578947368421,0.4411764705882353,8.693333333333333,28.599999999999998,0.2692307692307692,4.0,1.0,2.0,4.0,8.0,,1.0,4.0,1.0,5.0,3.0,,,1.0,1.0,0.4,,,,1.0,0.4444444444444444,0.45454545454545453,0.3333333333333333,1.0,0.25,0.25,1.0,0.11764705882352941,1.0,2.0,2.0,6.0,1.0,4.0,1.0,1.0,,1.0,,,,1.0,1.0,,,1.0,1.0,0.25,0.25,0.5,,0.5,,1.0,0.25,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5247333333333334,,,,2.0,1.0,,,,1.0,1.0,,0.75,,0.08333333333333333,,0.125,,1.0,1.0,,,,,15.0,5.0,4.0,2.0,,,,,1.0,1.0,2.0,1.0,,,,1.0,,,,,,,,0.5,0.5,1.0,,,,,1.0,1.0,,,,,,,1.0,1.0,1610612753,2011,2010-11,False
200755-201583-2202-2240-2730,1610612753,"JJ Redick, Ryan Anderson, Jason Richardson, Gilbert Arenas, Dwight Howard","Redick, Anderson, Richardson, Arenas, Howard",200755-201583-2202-2240-2730,ORL,289.0,1,5.0,4.0,8.0,8,,,16,3.0,4.0,,,2.0,1.0,1.0,,,6.0,8.0,1.0,1.0,1.0,16.0,12.0,,,,,,,6.0,,1.0,1.0,3.0,4.0,2.0,9.0,,2.0,2.0,3.0,,,,,,,1.0,4.0,1.0,1.0,14.0,,,0.5,0.6,1.0,,1.0,0.75,,0.8333333333333334,,0.8888888888888888,,0.1111111111111111,,1.0,,1.0,1.0,,79.72318339100346,18.625,17.5,18.625,17.5,0.4444444444444444,0.75,0.75,0.6666666666666666,0.2222222222222222,0.1111111111111111,1.0,1.0,,,,,0.5555555555555556,1.0,0.4719055555555556,,0.1111111111111111,0.125,,6.325,26.3,,1.0,1.0,,2.0,6.0,,,1.0,,1.0,,,,,,1.0,,,,,0.5,0.5,1.0,1.0,0.5,0.5,,0.125,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,0.2222222222222222,1.0,1.0,1.0,1.0,0.6332,,,,,,,,1.0,,,,,0.5,,,,,,,,,,,3.0,1.0,1.0,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2011,2010-11,False
