EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FtPoints,PenaltyFG2M,PenaltyFG2A,PtsPutbacks,OffTwoPtRebounds,BadPassOutOfBoundsTurnovers,ShootingFouls,Offensive Fouls Drawn,PenaltyFg2Pct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFtPoints,PtsAssisted2s,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Assisted2sPct,NonPutbacksAssisted2sPct,LiveBallTurnoverPct,DefAtRimReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,Fg2aBlocked,BlockingFoulsDrawn,SecondChanceFg3Pct,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceFtPoints,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SelfOReb,OffCorner3ReboundPct,SelfORebPct,BlockingFouls,Blocked2s,BlockedShortMidRange,Blocks,LostBallTurnovers,Technical Free Throw Trips,BlockedAtRim,RecoveredBlocks,ShortMidRangePctBlocked,BlocksRecoveredPct,HeaveAttempts,FTOffRebounds,FTDefRebounds,LostBallSteals,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,3SecondViolations,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,Charge Fouls,SecondChanceArc3FGA,Travels,ThreePtShootingFoulsDrawn,SecondChanceArc3Frequency,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,OffensiveGoaltends,Defensive 3 Seconds Violations,StepOutOfBoundsTurnovers,Clear Path Fouls,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,DefensiveGoaltends,BlockedLongMidRange,HeaveMakes,3pt And 1 Free Throw Trips,BlockedCorner3,Corner3PctBlocked,team_id,year,season,team_vs
101110-201147-201229-201563-201938,1610612750,"Martell Webster, Corey Brewer, Anthony Tolliver, Michael Beasley, Jonny Flynn","Webster, Brewer, Tolliver, Beasley, Flynn",101110-201147-201229-201563-201938,MIN,283.0,2,5.0,-4.0,8.0,8.0,3.0,2.0,2.0,16.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,5.0,9.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.4166666666666667,1.0,1.5,0.35714285714285715,1.0,1.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,1.0,0.3333333333333333,0.5,81.41342756183745,16.5,18.875,16.0,14.75,0.3333333333333333,0.5,0.5,0.16666666666666666,0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.5,0.3333333333333333,0.4208,0.4408,0.32145,0.14285714285714285,0.25,0.4,0.6,11.033333333333333,25.166666666666668,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2011,2010-11,False
101110-201147-201229-201563-2557,1610612750,"Martell Webster, Corey Brewer, Anthony Tolliver, Michael Beasley, Luke Ridnour","Webster, Brewer, Tolliver, Beasley, Ridnour",101110-201147-201229-201563-2557,MIN,2.0,1,,-2.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,720.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2011,2010-11,False
101110-201147-201229-201567-201938,1610612750,"Martell Webster, Corey Brewer, Anthony Tolliver, Kevin Love, Jonny Flynn","Webster, Brewer, Tolliver, Love, Flynn",101110-201147-201229-201567-201938,MIN,252.0,3,4.0,-2.0,8.0,7.0,4.0,5.0,3.0,15.0,,3.0,3.0,,1.0,,1.0,1.0,8.0,,1.0,4.0,6.0,1.0,3.0,2.0,,1.0,2.0,2.0,,1.0,,,,,,,3.0,,3.0,3.0,6.0,1.0,1.0,1.0,1.0,,2.0,2.0,1.0,2.0,2.0,4.0,,,,,,0.125,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.2,0.2,0.3333333333333333,0.2,0.1111111111111111,,0.6,,0.5,0.375,,,,0.75,85.71428571428571,18.75,14.571428571428571,17.125,13.142857142857142,0.3333333333333333,,,0.3333333333333333,0.1111111111111111,,,,0.2,,0.3333333333333333,,0.40772222222222226,0.4544333333333333,0.38276,0.1,0.1111111111111111,0.5,0.5,9.6875,25.3,0.5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,3.0,1.0,1.0,1.0,0.25,0.42857142857142855,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.5,0.5,0.3333333333333333,1.0,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2011,2010-11,False
101110-201147-201229-201567-2557,1610612750,"Martell Webster, Corey Brewer, Anthony Tolliver, Kevin Love, Luke Ridnour","Webster, Brewer, Tolliver, Love, Ridnour",101110-201147-201229-201567-2557,MIN,542.0,4,9.0,4.0,17.0,16.0,12.0,10.0,2.0,33.0,1.0,2.0,3.0,,2.0,,2.0,7.0,11.0,1.0,3.0,20.0,16.0,1.0,2.0,2.0,1.0,3.0,13.0,6.0,3.0,2.0,,1.0,5.0,,11.0,1.0,1.0,4.0,5.0,2.0,7.0,2.0,4.0,3.0,4.0,,5.0,3.0,2.0,18.0,13.0,12.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6363636363636364,0.5,0.6071428571428571,0.5,0.6111111111111112,0.6666666666666666,0.5,0.65,0.21428571428571427,0.6666666666666666,1.0,1.0,0.7142857142857143,0.5,1.0,0.5,1.0,,87.67527675276753,14.0,19.0,13.941176470588236,17.375,0.14285714285714285,0.5,0.5,0.21428571428571427,0.14285714285714285,,,,0.2222222222222222,,0.6428571428571429,,0.5035178571428571,0.6751,0.4912277777777778,0.13333333333333333,0.16666666666666666,0.1,0.65,7.009090909090909,24.833333333333332,0.7058823529411765,5.0,6.0,1.0,2.0,3.0,4.0,3.0,4.0,6.0,2.0,1.0,1.0,,,0.6666666666666666,0.3333333333333333,,0.5,0.42857142857142855,0.8333333333333334,0.8333333333333334,1.0,0.5,0.4444444444444444,0.75,1.0,1.0,1.0,1.0,1.0,2.0,8.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.5714285714285714,0.6666666666666666,0.5,1.0,1.0,0.4,1.0,0.3333333333333333,0.3333333333333333,1.0,0.07142857142857142,1.0,1.0,1.0,0.1111111111111111,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2011,2010-11,False
101110-201147-201229-201567-2742,1610612750,"Martell Webster, Corey Brewer, Anthony Tolliver, Kevin Love, Sebastian Telfair","Webster, Brewer, Tolliver, Love, Telfair",101110-201147-201229-201567-2742,MIN,208.0,1,3.0,7.0,6.0,5.0,,,2.0,11.0,,,1.0,1.0,1.0,,,1.0,3.0,2.0,3.0,9.0,2.0,,,3.0,,,,2.0,3.0,1.0,1.0,1.0,1.0,,3.0,,1.0,2.0,3.0,2.0,5.0,1.0,1.0,,1.0,,1.0,2.0,1.0,6.0,,,,0.5,0.6666666666666666,,0.6666666666666666,0.3333333333333333,,0.6666666666666666,0.75,,0.6428571428571429,0.75,,0.5,0.5,1.0,,0.6,0.6666666666666666,,,1.0,1.0,76.15384615384615,14.666666666666666,24.0,11.0,20.0,,,,0.16666666666666666,0.16666666666666666,1.0,1.0,,,,0.8333333333333334,1.0,0.5688,0.5712,,0.14285714285714285,0.25,0.3333333333333333,,6.666666666666667,24.133333333333336,,1.0,2.0,,,,,1.0,,,,2.0,,,,,1.0,,1.0,0.3333333333333333,0.5,1.0,,,,,,1.0,2.0,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,0.3333333333333333,0.5,0.5,1.0,,,1.0,2.0,1.0,2.0,3.0,1.0,1.0,0.5,0.3333333333333333,0.5,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2011,2010-11,False
101110-201147-201229-201585-201938,1610612750,"Martell Webster, Corey Brewer, Anthony Tolliver, Kosta Koufos, Jonny Flynn","Webster, Brewer, Tolliver, Koufos, Flynn",101110-201147-201229-201585-201938,MIN,42.0,1,1.0,-1.0,1.0,2.0,1.0,2.0,,3.0,,1.0,,,,,,,2.0,,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,1.0,,1.0,2.0,,,1.0,1.0,,,,,,,,,,,0.16666666666666666,0.5,0.16666666666666666,,,,,,0.5,,,,,102.85714285714286,22.0,10.0,21.0,10.0,0.5,,,,,,,,,,0.5,,0.65965,,0.65965,,,1.0,1.0,3.85,,1.0,,1.0,,,,1.0,1.0,,2.0,,1.0,,,,,0.5,,,0.5,,,,,0.5,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2011,2010-11,False
101110-201147-201229-201593-201938,1610612750,"Martell Webster, Corey Brewer, Anthony Tolliver, Nikola Pekovic, Jonny Flynn","Webster, Brewer, Tolliver, Pekovic, Flynn",101110-201147-201229-201593-201938,MIN,104.0,3,2.0,-1.0,4.0,3.0,3.0,3.0,3.0,7.0,,2.0,,,2.0,,1.0,1.0,3.0,,3.0,2.0,3.0,1.0,2.0,2.0,,2.0,2.0,2.0,,2.0,,,,,,1.0,,1.0,1.0,2.0,3.0,,,,1.0,,,,,,2.0,3.0,,,,,,0.3333333333333333,0.5,0.16666666666666666,0.5,0.2,0.16666666666666666,0.5,0.2,0.5,1.0,,0.3333333333333333,1.0,0.4,,,1.0,,96.92307692307692,15.5,14.0,12.75,14.0,0.3333333333333333,,,,0.3333333333333333,,,,0.2,,0.6666666666666666,,0.5120833333333333,0.703,0.5008600000000001,,,1.0,1.0,6.433333333333334,24.233333333333334,0.75,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,3.0,2.0,1.0,,1.0,,0.3333333333333333,0.5,0.5,,0.16666666666666666,1.0,1.0,0.5,1.0,0.2,1.0,,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,0.16666666666666666,,,,0.2,,,,,,,,,,,,,,,,,,,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2011,2010-11,False
101110-201147-201229-201593-2557,1610612750,"Martell Webster, Corey Brewer, Anthony Tolliver, Nikola Pekovic, Luke Ridnour","Webster, Brewer, Tolliver, Pekovic, Ridnour",101110-201147-201229-201593-2557,MIN,87.0,1,1.0,1.0,3.0,3.0,,,2.0,6.0,,,1.0,,,,,2.0,4.0,,,4.0,3.0,2.0,2.0,4.0,,,,4.0,,,,,,,,,,1.0,1.0,2.0,3.0,,,,1.0,,,,,,,,,,,,,0.5,1.0,0.5,1.0,,0.5,1.0,,,1.0,,,1.0,1.0,,1.0,,,99.3103448275862,10.333333333333334,18.666666666666668,10.0,18.666666666666668,,,,0.25,,,,,,,0.75,,0.59715,0.59845,,,,1.0,,5.825,,,2.0,3.0,2.0,2.0,,,,,,4.0,2.0,,,,,1.0,,1.0,0.75,0.6666666666666666,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2011,2010-11,False
101110-201147-201229-201593-2742,1610612750,"Martell Webster, Corey Brewer, Anthony Tolliver, Nikola Pekovic, Sebastian Telfair","Webster, Brewer, Tolliver, Pekovic, Telfair",101110-201147-201229-201593-2742,MIN,143.0,1,2.0,-3.0,4.0,4.0,,,,8.0,,,,,1.0,,,,2.0,,1.0,1.0,4.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,4.0,2.0,1.0,1.0,,,,,,,,,,,,,0.125,,,0.3333333333333333,,,,,,,,,,80.55944055944056,21.5,14.25,21.5,14.25,,,,,0.3333333333333333,,,,,,1.0,,0.5752333333333334,,,0.25,0.3333333333333333,,,1.7,25.2,,,2.0,,,,,1.0,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2011,2010-11,False
101110-201147-201229-201938-2545,1610612750,"Martell Webster, Corey Brewer, Anthony Tolliver, Jonny Flynn, Darko Milicic","Webster, Brewer, Tolliver, Flynn, Milicic",101110-201147-201229-201938-2545,MIN,98.0,2,2.0,2.0,3.0,3.0,1.0,,,6.0,,1.0,1.0,,,,,1.0,3.0,,,2.0,,,,,,,2.0,,,,,,1.0,,2.0,,,2.0,2.0,,2.0,,,,1.0,,,,,2.0,2.0,1.0,,,,,,0.3333333333333333,,0.3333333333333333,,1.0,0.3333333333333333,,1.0,,0.6666666666666666,,,0.6666666666666666,,,,1.0,,88.16326530612245,12.0,20.666666666666668,12.0,18.666666666666668,0.3333333333333333,,,0.3333333333333333,,,,,,,0.3333333333333333,,0.5392666666666667,,0.8209,,,,1.0,8.666666666666666,,0.3333333333333333,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,0.3333333333333333,1.0,1.0,,,1.0,1.0,,,,,,,2.0,1.0,,1.0,,,1.0,1.0,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2011,2010-11,False
