EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,PenaltyDefPoss,AtRimFGM,AtRimFGA,LongMidRangeFGM,FG2M,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,LongMidRangeAssists,DefThreePtRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefThreePtReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyFtPoints,PenaltyPoints,FTDefRebounds,PenaltyPointsExcludingTakeFouls,PenaltyTsPct,DefFTReboundPct,PenaltyPointsPct,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,PenaltyCorner3FGA,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG3A,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Loose Ball Fouls Drawn,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,Corner3FGM,Corner3Assists,AtRimAssists,DeadBallTurnovers,SecondChanceTurnovers,Offensive Fouls,ShortMidRangePctBlocked,AtRimPctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ShortMidRangeFGM,SecondChanceFtPoints,ShortMidRangeAssists,Loose Ball Fouls,BlockedShortMidRange,OffLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,OffArc3ReboundPct,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,HeaveAttempts,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,PenaltyTurnovers,BlockingFouls,Charge Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,OffensiveGoaltends,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,LongMidRangePctBlocked,SelfORebPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,PenaltyCorner3FGM,PenaltyCorner3Accuracy,FTOffRebounds,OffFTReboundPct,3SecondViolations,StepOutOfBoundsTurnovers,SecondChanceCorner3FGA,Blocked3s,BlockedArc3,SecondChanceCorner3Frequency,DefensiveGoaltends,BlockedLongMidRange,BlockedCorner3,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
101109-1733-201163-201167-2403,1610612743,"Raymond Felton, Al Harrington, Wilson Chandler, Arron Afflalo, Nene","Felton, Harrington, Chandler, Afflalo, Nene",101109-1733-201163-201167-2403,DEN,134.0,1,2.0,5.0,5.0,2.0,10.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.375,0.3,0.25,0.75,0.75,0.5,1.0,1.0,107.46268656716417,1.0,12.8,14.0,12.8,13.6,0.25,0.5,0.25,1.0,1.0,1.0,0.25,1.0,0.4695625,0.4219,0.25,0.3333333333333333,13.533333333333333,25.5,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2011,2010-11,True
101109-1733-201163-201568-2403,1610612743,"Raymond Felton, Al Harrington, Wilson Chandler, Danilo Gallinari, Nene","Felton, Harrington, Chandler, Gallinari, Nene",101109-1733-201163-201568-2403,DEN,243.0,2,4.0,8.0,9.0,,17.0,1.0,3.0,,,7.0,,,,8.0,11.0,,,,,,1.0,,2.0,2.0,3.0,3.0,1.0,1.0,1.0,,1.0,,,,,,8.0,,,,,,0.5714285714285714,0.5714285714285714,,1.0,1.0,,1.0,1.0,100.74074074074075,,18.625,10.444444444444445,18.625,10.444444444444445,0.14285714285714285,0.42857142857142855,,,,,0.42857142857142855,,0.43367142857142854,,0.14285714285714285,0.14285714285714285,10.771428571428572,,,-3.0,1.0,2.0,3.0,2.0,4.0,2.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0.25,0.25,0.5714285714285714,0.14285714285714285,0.3333333333333333,1.0,1.0,1.0,0.42857142857142855,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2011,2010-11,True
101109-1733-201163-201568-2747,1610612743,"Raymond Felton, Al Harrington, Wilson Chandler, Danilo Gallinari, JR Smith","Felton, Harrington, Chandler, Gallinari, Smith",101109-1733-201163-201568-2747,DEN,48.0,1,1.0,2.0,2.0,2.0,4.0,,,,,,,,2.0,2.0,3.0,,,,,,,,,,1.0,1.0,1.0,2.0,,,1.0,,,,,,2.0,2.0,,,,,,1.0,,,,,,,120.0,,14.5,9.5,14.5,9.5,,,,,,,,,,,1.0,1.0,,,1.0,-1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2011,2010-11,True
101109-1733-201163-201814-201951,1610612743,"Raymond Felton, Al Harrington, Wilson Chandler, Gary Forbes, Ty Lawson","Felton, Harrington, Chandler, Forbes, Lawson",101109-1733-201163-201814-201951,DEN,10.0,1,,1.0,2.0,1.0,3.0,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,1.0,2.0,,,,1.0,,,,,1.0,,,,,,,0.5,,,,,,,432.0,,2.0,4.0,2.0,4.0,,,,,,,,,,,,,,,1.0,-1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2011,2010-11,True
101109-1733-201163-201951-2030,1610612743,"Raymond Felton, Al Harrington, Wilson Chandler, Ty Lawson, Kenyon Martin","Felton, Harrington, Chandler, Lawson, Martin",101109-1733-201163-201951-2030,DEN,248.0,1,4.0,7.0,8.0,7.0,15.0,1.0,1.0,,2.0,5.0,,3.0,3.0,7.0,8.0,5.0,,2.0,,,,,,4.0,5.0,8.0,2.0,4.0,,,1.0,1.0,2.0,2.0,2.0,1.0,5.0,7.0,1.0,,,,0.25,0.35,0.375,0.5714285714285714,0.5,0.5,0.5,1.0,87.09677419354838,0.5,14.428571428571429,18.375,13.571428571428571,16.0,0.125,0.125,0.25,,,,0.75,,0.4472125,0.4472125,0.1111111111111111,0.16666666666666666,8.52,25.133333333333336,1.0,-1.0,8.0,2.0,3.0,,2.0,,4.0,1.0,,,,,,,,,,,,1.0,,,0.4,0.2,0.3333333333333333,,,,0.375,0.6666666666666666,1.0,,,,3.0,7.0,1.0,7.0,0.35,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,0.3333333333333333,0.4,0.3333333333333333,0.25,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5,1.0,1.0,1.0,0.125,0.6666666666666666,0.5,0.375,0.6666666666666666,0.125,0.25,0.45635,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2011,2010-11,True
101109-1733-201163-201951-2403,1610612743,"Raymond Felton, Al Harrington, Wilson Chandler, Ty Lawson, Nene","Felton, Harrington, Chandler, Lawson, Nene",101109-1733-201163-201951-2403,DEN,365.0,3,6.0,12.0,13.0,,25.0,2.0,2.0,,,8.0,1.0,2.0,,11.0,11.0,,3.0,,,1.0,3.0,,7.0,3.0,4.0,5.0,,,,,,,1.0,1.0,1.0,1.0,11.0,,,1.0,0.5,0.5,0.55,0.55,0.2,0.75,0.5714285714285714,0.5,1.0,1.0,98.63013698630138,1.0,13.916666666666666,15.23076923076923,13.416666666666666,14.076923076923077,0.2,0.2,,,,,0.6,,0.510125,,,,7.4875,24.1,,,,4.0,4.0,,4.0,4.0,4.0,1.0,2.0,,1.0,1.0,,1.0,1.0,,1.0,3.0,2.0,3.0,0.5,0.5,0.5,0.125,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,1.0,1.0,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,1.0,1.0,,,,,,,0.25,,0.2,,0.5,,0.2,,,,,,,,,1.0,1.0,2.0,2.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2011,2010-11,True
101109-1733-201163-201951-2747,1610612743,"Raymond Felton, Al Harrington, Wilson Chandler, Ty Lawson, JR Smith","Felton, Harrington, Chandler, Lawson, Smith",101109-1733-201163-201951-2747,DEN,564.0,4,9.0,16.0,16.0,,32.0,4.0,5.0,,2.0,15.0,,2.0,5.0,19.0,16.0,,,2.0,,,4.0,,8.0,2.0,5.0,10.0,7.0,8.0,,,4.0,,1.0,,1.0,1.0,14.0,,,,,,0.4117647058823529,0.4523809523809524,0.11764705882352941,0.5,0.5555555555555556,,1.0,0.3333333333333333,81.70212765957446,1.0,19.125,16.125,17.25,13.75,0.23529411764705882,0.29411764705882354,0.11764705882352941,,,,0.47058823529411764,,0.498364705882353,,0.19047619047619047,0.21052631578947367,8.78,25.35,,3.0,,4.0,6.0,1.0,7.0,8.0,6.0,1.0,4.0,1.0,3.0,2.0,2.0,,,,,,3.0,7.0,0.5714285714285714,0.6666666666666666,0.4666666666666667,0.06666666666666667,,,0.6,1.0,0.35294117647058826,0.6666666666666666,0.6666666666666666,0.2,0.2,1.0,,,,,,,,4.0,2.0,3.0,,,,,,2.0,4.0,5.0,,,2.0,,5.0,5.0,,0.5,,0.5,,0.5,0.625,,0.5,0.5,1.0,,,0.75,0.6666666666666666,,,,,0.613375,0.2631578947368421,,,2.0,,,,0.25,0.5,,,,2.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.5,0.6666666666666666,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2011,2010-11,True
101109-1733-201163-202389-2747,1610612743,"Raymond Felton, Al Harrington, Wilson Chandler, Timofey Mozgov, JR Smith","Felton, Harrington, Chandler, Mozgov, Smith",101109-1733-201163-202389-2747,DEN,40.0,1,1.0,1.0,1.0,,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,2.0,,,1.0,,,,,,,,,,,,,0.5,,,,,,,72.0,,4.0,36.0,,21.0,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2011,2010-11,True
101109-1733-201163-2030-2747,1610612743,"Raymond Felton, Al Harrington, Wilson Chandler, Kenyon Martin, JR Smith","Felton, Harrington, Chandler, Martin, Smith",101109-1733-201163-2030-2747,DEN,432.0,3,7.0,15.0,16.0,4.0,31.0,2.0,4.0,,4.0,9.0,,4.0,5.0,15.0,15.0,1.0,,4.0,,,5.0,,10.0,3.0,5.0,7.0,4.0,5.0,,,1.0,,2.0,2.0,2.0,1.0,11.0,4.0,,,,,0.38461538461538464,0.5,0.3076923076923077,0.75,0.8333333333333334,0.6666666666666666,,1.0,103.33333333333333,0.5,14.466666666666667,13.4375,13.733333333333333,12.5625,0.15384615384615385,0.3076923076923077,0.3076923076923077,,,,0.5384615384615384,,0.5301961538461538,0.6721,0.13333333333333333,0.1,10.5,24.95,0.26666666666666666,,11.0,3.0,3.0,2.0,5.0,10.0,,,5.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,,1.0,,2.0,1.0,1.0,0.5555555555555556,,,1.0,1.0,1.0,0.23076923076923078,1.0,1.0,0.5,0.5,1.0,5.0,7.0,,7.0,0.875,,0.4666666666666667,2.0,1.0,1.0,1.0,1.0,,,1.0,2.0,2.0,4.0,1.0,1.0,,2.0,,2.0,1.0,1.0,1.0,1.0,0.5,1.0,,0.5,0.25,,,,,0.5,1.0,0.5,1.0,,0.5,,0.26666666666666666,,,3.0,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2011,2010-11,True
101109-1733-201163-2365-2747,1610612743,"Raymond Felton, Al Harrington, Wilson Chandler, Chris Andersen, JR Smith","Felton, Harrington, Chandler, Andersen, Smith",101109-1733-201163-2365-2747,DEN,3463.0,12,58.0,105.0,103.0,21.0,208.0,18.0,32.0,5.0,18.0,79.0,8.0,23.0,17.0,115.0,127.0,14.0,21.0,17.0,5.0,7.0,24.0,4.0,55.0,16.0,27.0,44.0,18.0,23.0,3.0,,13.0,,3.0,2.0,3.0,,93.0,21.0,,0.875,0.34782608695652173,0.36363636363636365,0.4803921568627451,0.5133928571428571,0.22549019607843138,0.47058823529411764,0.5319148936170213,0.3333333333333333,0.2,0.6470588235294118,86.49148137453075,,16.952380952380953,16.339805825242717,16.571428571428573,15.242718446601941,0.17647058823529413,0.3137254901960784,0.17647058823529413,0.2777777777777778,0.2777777777777778,0.8,0.5098039215686274,0.29411764705882354,0.484019,0.4521047619047619,0.11607142857142858,0.14606741573033707,9.891139240506329,26.456521739130434,0.2,-12.0,23.0,18.0,29.0,13.0,37.0,34.0,40.0,5.0,17.0,7.0,9.0,10.0,5.0,5.0,3.0,2.0,1.0,13.0,17.0,30.0,0.4594594594594595,0.5483870967741935,0.46835443037974683,0.06329113924050633,0.13793103448275862,0.23076923076923078,0.6923076923076923,0.7142857142857143,0.28431372549019607,0.6206896551724138,0.72,0.40625,0.41935483870967744,0.5384615384615384,2.0,19.0,2.0,19.0,0.41304347826086957,1.0,0.16521739130434782,14.0,7.0,9.0,2.0,4.0,5.0,1.0,7.0,8.0,12.0,22.0,4.0,8.0,12.0,4.0,13.0,17.0,,0.6666666666666666,0.2857142857142857,0.6785714285714286,0.38636363636363635,0.6875,0.325,0.3333333333333333,0.3269230769230769,0.5454545454545454,0.45454545454545453,0.5,0.049019607843137254,0.6428571428571429,0.7777777777777778,0.18181818181818182,0.5,0.045454545454545456,0.3181818181818182,0.57515,0.19130434782608696,3.0,3.0,8.0,10.0,,,,0.4444444444444444,0.6,0.6,1.0,6.0,3.0,2.0,3.0,1.0,0.1111111111111111,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,1.0,,2.0,0.3,,1.0,2.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.375,0.03125,0.0425531914893617,0.14285714285714285,0.5,1.0,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,1610612743,2011,2010-11,True
