EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,DefensiveGoaltends,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimPctAssisted,DefArc3ReboundPct,PtsUnassisted3s,FtPoints,PenaltyFtPoints,LostBallSteals,PenaltyTurnovers,Loose Ball Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Offensive Fouls Drawn,LiveBallTurnoverPct,LongMidRangeFGM,SecondChanceFtPoints,LongMidRangeAssists,Travels,Blocked2s,BlockedAtRim,Blocks,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3FGM,PenaltyCorner3FGA,Corner3Assists,BlockedShortMidRange,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,OffCorner3ReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,HeaveAttempts,DefAtRimReboundPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,LostBallOutOfBoundsTurnovers,3SecondViolations,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,FTOffRebounds,Charge Fouls,OffFTReboundPct,SecondChanceTurnovers,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockingFouls,Charge Fouls Drawn,BlockedLongMidRange,BlockingFoulsDrawn,LongMidRangePctBlocked,Blocked3s,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,BlockedCorner3,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,3pt And 1 Free Throw Trips,OffensiveGoaltends,HeaveMakes,team_id,year,season,team_vs
1752-201164-201967-201988-202337,1610612757,"Sean Marks, Rudy Fernandez, Dante Cunningham, Patty Mills, Luke Babbitt","Marks, Fernandez, Cunningham, Mills, Babbitt",1752-201164-201967-201988-202337,POR,616.0,4,10.0,-3.0,18.0,19.0,12.0,7.0,4.0,37.0,2.0,6.0,1.0,1.0,,3.0,1.0,3.0,1.0,1.0,,3.0,,,,2.0,3.0,10.0,,4.0,12.0,15.0,2.0,3.0,,,4.0,1.0,6.0,,2.0,5.0,,6.0,,2.0,3.0,,,,,,,,,,2.0,3.0,3.0,3.0,,6.0,5.0,11.0,1.0,2.0,1.0,1.0,4.0,,2.0,,6.0,9.0,,3.0,,8.0,5.0,12.0,,,,,,,,0.3,0.6666666666666666,0.16666666666666666,0.21428571428571427,0.6666666666666666,0.125,0.3333333333333333,0.6666666666666666,0.25,0.2857142857142857,,,,0.6,0.42857142857142855,0.75,0.5,0.6666666666666666,0.45454545454545453,0.25,0.5,1.0,0.3333333333333333,,0.6666666666666666,,0.09090909090909091,86.49350649350649,19.72222222222222,13.736842105263158,18.27777777777778,13.263157894736842,0.42857142857142855,0.3333333333333333,0.3333333333333333,,0.21428571428571427,0.3333333333333333,0.3333333333333333,,0.07142857142857142,0.07142857142857142,0.21428571428571427,,,,0.3333333333333333,1.0,,,,0.375,,0.25,,0.7142857142857143,,0.520775,0.49665,0.43193125,0.17647058823529413,0.23076923076923078,0.3333333333333333,0.4166666666666667,5.57,24.625,0.6666666666666666,,0.75,,6.0,3.0,1.0,2.0,,1.0,1.0,1.0,3.0,,3.0,,0.75,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,1.0,,,,,,,0.5,,,,,,1.0,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612757,2011,2010-11,True
1752-201164-201967-201988-202356,1610612757,"Sean Marks, Rudy Fernandez, Dante Cunningham, Patty Mills, Armon Johnson","Marks, Fernandez, Cunningham, Mills, Johnson",1752-201164-201967-201988-202356,POR,26.0,1,,4.0,2.0,1.0,,1.0,,3.0,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,4.0,,,,,,,,,,,,2.0,,,,,,,1.0,,1.0,,,,2.0,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,2.0,,1.0,,4.0,,,1.0,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,166.15384615384616,7.0,12.0,7.0,12.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.4297,,,0.5,0.5,,,21.3,,,,,,2.0,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2011,2010-11,True
1752-201164-201967-202083-202356,1610612757,"Sean Marks, Rudy Fernandez, Dante Cunningham, Wesley Matthews, Armon Johnson","Marks, Fernandez, Cunningham, Matthews, Johnson",1752-201164-201967-202083-202356,POR,568.0,4,9.0,2.0,21.0,20.0,7.0,2.0,1.0,41.0,1.0,2.0,,,1.0,1.0,3.0,5.0,4.0,3.0,1.0,4.0,,,,1.0,7.0,11.0,2.0,7.0,25.0,23.0,1.0,1.0,,,3.0,4.0,5.0,,2.0,8.0,6.0,8.0,6.0,,3.0,1.0,,3.0,2.0,5.0,1.0,,1.0,12.0,1.0,1.0,3.0,5.0,,8.0,2.0,10.0,,1.0,,3.0,3.0,5.0,7.0,1.0,4.0,5.0,1.0,3.0,,22.0,8.0,7.0,0.42857142857142855,0.42857142857142855,1.0,0.2857142857142857,,,0.3333333333333333,0.6363636363636364,1.0,0.8,0.5555555555555556,1.0,0.5714285714285714,0.625,1.5,0.5714285714285714,0.3888888888888889,,,,0.5555555555555556,0.25,1.0,0.25,0.6666666666666666,0.25,,0.5,,0.5,1.0,1.0,,,103.94366197183099,12.476190476190476,15.3,12.380952380952381,14.25,0.1111111111111111,0.5,0.5,,0.2777777777777778,0.6,0.6,0.3333333333333333,0.2222222222222222,0.16666666666666666,0.2222222222222222,0.25,0.25,1.0,,,,,,0.14285714285714285,1.0,0.14285714285714285,,0.5,0.3333333333333333,0.4662882352941176,0.5354,0.4082333333333333,0.15,0.23076923076923078,0.12,0.32,11.718181818181819,26.74285714285714,0.3333333333333333,,1.0,,5.0,,1.0,,1.0,,,,,,,,,3.0,1.0,2.0,,1.0,1.0,1.0,0.75,0.75,0.6666666666666666,1.0,1.0,1.0,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2011,2010-11,True
1752-201164-201988-202083-2038,1610612757,"Sean Marks, Rudy Fernandez, Patty Mills, Wesley Matthews, Joel Przybilla","Marks, Fernandez, Mills, Matthews, Przybilla",1752-201164-201988-202083-2038,POR,51.0,1,1.0,2.0,2.0,2.0,,2.0,,4.0,,,,,,,,,2.0,,,,,,,,1.0,2.0,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,0.5,,,0.5,,,0.5,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,112.94117647058823,13.5,12.0,13.5,12.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.41465,,,,,,,18.75,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2011,2010-11,True
1752-201164-201988-202337-202356,1610612757,"Sean Marks, Rudy Fernandez, Patty Mills, Luke Babbitt, Armon Johnson","Marks, Fernandez, Mills, Babbitt, Johnson",1752-201164-201988-202337-202356,POR,72.0,1,1.0,-1.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2.0,,,,,,,,1.0,3.0,,,2.0,3.0,1.0,1.0,,,2.0,1.0,3.0,,,2.0,,2.0,,2.0,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,,,0.5,,,,0.5,,,0.5,,,,,,80.0,15.0,21.0,15.0,21.0,0.3333333333333333,1.0,1.0,,,,,,0.6666666666666666,,,,,,1.0,1.0,,,,0.3333333333333333,1.0,,,0.3333333333333333,,0.4953,0.7459,0.4953,,,1.0,1.0,12.333333333333334,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2011,2010-11,True
1752-201164-201988-202337-2038,1610612757,"Sean Marks, Rudy Fernandez, Patty Mills, Luke Babbitt, Joel Przybilla","Marks, Fernandez, Mills, Babbitt, Przybilla",1752-201164-201988-202337-2038,POR,61.0,1,1.0,3.0,2.0,1.0,,,,3.0,,1.0,,,,,,,1.0,,,,,,,,1.0,2.0,,,3.0,,,,,,,,,,,,2.0,,,,,,1.0,1.0,,1.0,,,,2.0,,,1.0,,,1.0,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,3.0,,,1.0,1.0,,,,,,0.5,,,0.5,,,0.75,,,,0.5,1.0,,,,1.0,,1.0,,,,,,,,,,70.81967213114754,17.5,26.0,17.5,26.0,0.5,,,,,,,,0.5,,,,,,,,,,,,,,,0.5,,0.4722,,,0.5,0.5,,,10.85,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2011,2010-11,True
1752-201164-202083-202337-202356,1610612757,"Sean Marks, Rudy Fernandez, Wesley Matthews, Luke Babbitt, Armon Johnson","Marks, Fernandez, Matthews, Babbitt, Johnson",1752-201164-202083-202337-202356,POR,170.0,1,3.0,5.0,6.0,7.0,,7.0,1.0,13.0,1.0,1.0,,,,,2.0,2.0,2.0,,1.0,2.0,,,,,5.0,5.0,1.0,2.0,13.0,8.0,1.0,1.0,,,2.0,,,,,,10.0,,3.0,,2.0,1.0,,5.0,1.0,6.0,1.0,1.0,2.0,13.0,1.0,,,2.0,2.0,4.0,1.0,5.0,,,,,,2.0,2.0,,,,,,,11.0,,,1.0,1.0,1.0,0.5,,,0.5,1.0,1.0,,0.9285714285714286,1.0,,0.9285714285714286,1.0,,0.2857142857142857,,,1.0,0.6666666666666666,,,1.0,0.6666666666666666,1.0,,,,1.0,1.0,0.5,,,110.11764705882352,15.5,11.0,15.166666666666666,10.714285714285714,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,1.0,1.0,1.0,0.2857142857142857,,0.2857142857142857,0.5,0.5,1.0,,,,,,,,,,0.42857142857142855,0.5,0.44687857142857146,,,,,0.15384615384615385,,13.36,25.9,,,,,,,,,,,,,,,,,,2.0,,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2011,2010-11,True
1752-201164-202083-202356-948,1610612757,"Sean Marks, Rudy Fernandez, Wesley Matthews, Armon Johnson, Marcus Camby","Marks, Fernandez, Matthews, Johnson, Camby",1752-201164-202083-202356-948,POR,215.0,1,4.0,5.0,7.0,7.0,,,1.0,14.0,3.0,3.0,1.0,1.0,,,1.0,4.0,,1.0,,,,,,,4.0,7.0,1.0,1.0,12.0,7.0,1.0,1.0,,,2.0,,,,,,4.0,4.0,3.0,2.0,,,1.0,2.0,1.0,3.0,,2.0,,7.0,,2.0,1.0,1.0,,2.0,2.0,4.0,,2.0,1.0,,,,,,1.0,2.0,,1.0,,10.0,,,0.5,0.6666666666666666,1.0,1.0,,,1.0,0.5714285714285714,1.0,,0.6875,1.0,,0.6666666666666666,1.0,,0.125,0.14285714285714285,,,1.0,0.6666666666666666,0.5,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,,,1.0,,,,93.76744186046511,15.714285714285714,15.0,15.571428571428571,12.142857142857142,0.375,1.0,1.0,0.6666666666666666,0.5,0.25,0.3333333333333333,,,0.125,,,,,1.0,1.0,,,,,,,,0.5,,0.4985,0.45,,0.1111111111111111,0.125,0.16666666666666666,,5.871428571428572,22.6,,,0.5,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,0.25,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2011,2010-11,True
1752-201587-201967-201988-202356,1610612757,"Sean Marks, Nicolas Batum, Dante Cunningham, Patty Mills, Armon Johnson","Marks, Batum, Cunningham, Mills, Johnson",1752-201587-201967-201988-202356,POR,213.0,1,4.0,,6.0,7.0,,,1.0,13.0,1.0,1.0,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,3.0,1.0,1.0,6.0,6.0,,,1.0,1.0,3.0,,,,,,2.0,,,,1.0,1.0,,1.0,,1.0,,1.0,,2.0,,1.0,,3.0,,3.0,1.0,4.0,,1.0,1.0,3.0,3.0,,1.0,1.0,1.0,2.0,,,,3.0,,,1.0,1.0,,1.0,1.0,,1.0,0.3333333333333333,,,0.625,1.5,,0.625,1.5,,0.25,,,,0.42857142857142855,0.5,,,0.375,0.5,,,1.0,,0.6666666666666666,0.3333333333333333,,,87.88732394366198,16.333333333333332,16.428571428571427,14.5,11.714285714285714,0.25,1.0,1.0,1.0,0.25,,,,0.25,,0.25,1.0,1.0,,,,1.0,1.0,,,,,,0.5,1.0,0.5219375,0.54465,,,,0.5,,9.233333333333333,25.5,,,,3.0,1.0,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2011,2010-11,True
1752-201587-201967-202083-202356,1610612757,"Sean Marks, Nicolas Batum, Dante Cunningham, Wesley Matthews, Armon Johnson","Marks, Batum, Cunningham, Matthews, Johnson",1752-201587-201967-202083-202356,POR,64.0,1,1.0,,2.0,1.0,,,,3.0,,,,,,,,,1.0,,,,,,,,,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,1.0,,2.0,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,67.5,20.0,24.0,20.0,24.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.4117,,,0.5,0.5,,,22.4,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2011,2010-11,True
1752-201587-201988-202337-202356,1610612757,"Sean Marks, Nicolas Batum, Patty Mills, Luke Babbitt, Armon Johnson","Marks, Batum, Mills, Babbitt, Johnson",1752-201587-201988-202337-202356,POR,181.0,2,3.0,1.0,6.0,8.0,6.0,5.0,2.0,14.0,1.0,4.0,,1.0,1.0,4.0,,,1.0,,,1.0,,,,1.0,2.0,5.0,,1.0,6.0,5.0,,1.0,,,,2.0,5.0,,1.0,6.0,2.0,2.0,,,1.0,,,1.0,,1.0,,1.0,,2.0,,2.0,,1.0,2.0,3.0,2.0,5.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,2.0,,1.0,,6.0,6.0,6.0,0.5,0.5,,,,,,0.4,,0.4,0.3333333333333333,,0.3333333333333333,0.42857142857142855,,0.42857142857142855,0.16666666666666666,,,1.0,1.0,0.6666666666666666,,,1.0,0.5,0.6666666666666666,,,,,,,,111.38121546961327,13.666666666666666,12.375,12.833333333333334,12.375,0.6666666666666666,0.25,0.25,1.0,,,,,0.16666666666666666,,0.16666666666666666,,,,1.0,,,,,0.6666666666666666,0.25,0.16666666666666666,,0.8333333333333334,,0.5111583333333333,0.4909,0.5111583333333333,0.14285714285714285,0.16666666666666666,,1.0,6.0200000000000005,24.9,1.0,,,,2.0,2.0,,1.0,,,,,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2011,2010-11,True
1752-201587-202083-202337-202356,1610612757,"Sean Marks, Nicolas Batum, Wesley Matthews, Luke Babbitt, Armon Johnson","Marks, Batum, Matthews, Babbitt, Johnson",1752-201587-202083-202337-202356,POR,18.0,1,,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612757,2011,2010-11,True
1752-201967-201988-202083-202337,1610612757,"Sean Marks, Dante Cunningham, Patty Mills, Wesley Matthews, Luke Babbitt","Marks, Cunningham, Mills, Matthews, Babbitt",1752-201967-201988-202083-202337,POR,242.0,2,4.0,-1.0,5.0,7.0,,4.0,,12.0,2.0,3.0,,,,1.0,2.0,3.0,,,,,,,,,4.0,6.0,,,8.0,9.0,,,,,,,1.0,,,,4.0,4.0,,,,,,2.0,,2.0,,1.0,1.0,4.0,,1.0,1.0,1.0,,2.0,1.0,3.0,,,,,,2.0,2.0,,2.0,1.0,1.0,1.0,,8.0,,,0.5,0.5,,,,,,0.6666666666666666,,,0.6666666666666666,,,0.6666666666666666,,,,,,,0.2,0.5,1.0,,0.3333333333333333,0.5,1.0,,,,,0.5,,,71.40495867768595,20.8,19.714285714285715,20.8,19.285714285714285,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,,,,1.0,,,,0.5,,0.49488333333333334,,0.4318,0.16666666666666666,0.16666666666666666,,,3.8833333333333333,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2011,2010-11,True
1752-201967-201988-202337-202356,1610612757,"Sean Marks, Dante Cunningham, Patty Mills, Luke Babbitt, Armon Johnson","Marks, Cunningham, Mills, Babbitt, Johnson",1752-201967-201988-202337-202356,POR,194.0,1,3.0,-2.0,7.0,6.0,7.0,6.0,,13.0,1.0,2.0,,,1.0,2.0,,,,2.0,,,,,,,1.0,2.0,,2.0,3.0,5.0,,,,,,1.0,2.0,,2.0,3.0,2.0,,,,,,,1.0,,1.0,,1.0,,2.0,,,,4.0,,4.0,,4.0,,,,1.0,1.0,,,,1.0,2.0,,1.0,,3.0,3.0,7.0,1.0,1.0,,,,,,0.5,,0.5,0.25,,0.25,0.3,,0.3,0.5,,,,0.8,,,,0.8,,,,,,0.6666666666666666,1.0,,,96.49484536082474,15.857142857142858,13.833333333333334,15.857142857142858,13.166666666666666,0.5,0.5,0.5,1.0,,,,,,0.5,,,,,,,,,,0.5,0.5,,,1.0,,0.5297,,0.5297,0.2,0.3333333333333333,,1.0,2.0,23.85,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,0.5,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612757,2011,2010-11,True
1752-201967-201988-202337-202419,1610612757,"Sean Marks, Dante Cunningham, Patty Mills, Luke Babbitt, Chris Johnson","Marks, Cunningham, Mills, Babbitt, Johnson",1752-201967-201988-202337-202419,POR,156.0,1,3.0,1.0,5.0,5.0,5.0,5.0,,10.0,,,,,,,,,1.0,2.0,,,,,,,1.0,1.0,1.0,2.0,5.0,4.0,,,,,,1.0,1.0,1.0,2.0,5.0,,2.0,3.0,,,,,,1.0,1.0,,,,3.0,,,1.0,1.0,,2.0,,2.0,,1.0,1.0,,1.0,,,,,,,,,5.0,5.0,5.0,,,1.0,0.5,,0.5,0.5,1.0,,1.0,0.8333333333333334,,0.8333333333333334,0.8333333333333334,,0.8333333333333334,0.6666666666666666,,,,0.5,,1.0,,0.6666666666666666,,,,,,,0.5,,,92.3076923076923,15.4,15.8,15.4,14.4,,,,,,,,,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,,0.6666666666666666,,0.48184999999999995,,0.48184999999999995,,,,1.0,18.0,23.8,1.0,,1.0,,,,,1.0,,,,,1.0,1.0,,,1.0,1.0,,,,,,,1.0,1.0,,1.0,2.0,1.0,,,,,,,,0.5,0.5,1.0,0.6666666666666666,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2011,2010-11,True
1752-201988-202083-202337-202356,1610612757,"Sean Marks, Patty Mills, Wesley Matthews, Luke Babbitt, Armon Johnson","Marks, Mills, Matthews, Babbitt, Johnson",1752-201988-202083-202337-202356,POR,172.0,2,3.0,13.0,8.0,8.0,8.0,8.0,2.0,16.0,3.0,4.0,2.0,2.0,3.0,4.0,,,1.0,1.0,,,,,,,3.0,5.0,1.0,1.0,15.0,2.0,2.0,2.0,,,4.0,3.0,5.0,1.0,1.0,15.0,2.0,4.0,3.0,2.0,,,,1.0,1.0,2.0,,1.0,,5.0,,2.0,3.0,1.0,2.0,6.0,2.0,8.0,,1.0,1.0,,,1.0,2.0,,3.0,6.0,,2.0,,11.0,15.0,8.0,0.3333333333333333,0.5,1.0,1.0,,1.0,1.0,0.6,1.0,0.6,0.75,1.0,0.75,0.8333333333333334,1.0,0.8333333333333334,0.16666666666666666,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,1.0,1.0,,133.95348837209303,9.75,11.75,9.25,11.75,0.6666666666666666,0.75,0.75,0.3333333333333333,,,,,0.16666666666666666,0.16666666666666666,,,,,1.0,1.0,,,,0.6666666666666666,0.75,,,0.8333333333333334,,0.5782916666666666,0.5188,0.5782916666666666,0.25,0.2857142857142857,0.26666666666666666,1.0,4.9399999999999995,22.6,1.0,0.5,1.0,,6.0,6.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,1.0,1.0,1.0,0.16666666666666666,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2011,2010-11,True
1889-200746-200750-201164-201587,1610612757,"Andre Miller, LaMarcus Aldridge, Brandon Roy, Rudy Fernandez, Nicolas Batum","Miller, Aldridge, Roy, Fernandez, Batum",1889-200746-200750-201164-201587,POR,677.0,7,11.0,-11.0,20.0,21.0,2.0,15.0,2.0,41.0,3.0,5.0,,,,,1.0,5.0,3.0,1.0,1.0,3.0,,,,1.0,6.0,13.0,2.0,4.0,19.0,30.0,1.0,1.0,,,2.0,,1.0,,1.0,,8.0,4.0,6.0,,3.0,1.0,2.0,4.0,2.0,6.0,1.0,2.0,,14.0,,1.0,2.0,,1.0,3.0,1.0,4.0,,1.0,1.0,1.0,1.0,4.0,6.0,,2.0,2.0,,1.0,,17.0,,2.0,0.6666666666666666,0.6666666666666666,1.0,0.5,,,0.5,0.46153846153846156,1.0,,0.5294117647058824,1.0,,0.5277777777777778,1.0,,0.23529411764705882,0.15384615384615385,0.2,1.0,,0.14285714285714285,1.0,,0.6666666666666666,0.1111111111111111,0.5,,,,,,1.0,,87.2082717872969,17.5,15.571428571428571,16.5,14.80952380952381,0.29411764705882354,0.6,0.75,0.6666666666666666,0.29411764705882354,0.2,0.25,,0.17647058823529413,0.058823529411764705,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,0.5,,0.5294117647058824,0.3333333333333333,0.479875,0.3741,0.3773,0.05555555555555555,0.07142857142857142,0.10526315789473684,,7.507692307692308,29.75,0.1,,,,1.0,,,,,,,,,,,,,2.0,,2.0,,,,,0.6666666666666666,0.6666666666666666,1.0,1.0,,1.0,,,,2.0,0.2,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2011,2010-11,True
