EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Offensive Fouls Drawn,ShortMidRangeFGM,ShortMidRangeFGA,DefThreePtRebounds,BadPassTurnovers,DefThreePtReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,AtRimFGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted2s,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Arc3Assists,AtRimAssists,OffTwoPtRebounds,SelfOReb,Steals,BadPassSteals,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,SecondChanceEfgPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,PenaltyTurnovers,BlockingFouls,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyArc3FGM,SecondChanceFG2M,PenaltyFG3M,ShortMidRangeAssists,LongMidRangeAssists,FTDefRebounds,Offensive Fouls,PenaltyFg3Pct,SecondChanceFg2Pct,DefFTReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,PenaltyArc3Accuracy,HeaveAttempts,Fg3aBlocked,BlockedShortMidRange,FG3APctBlocked,Arc3PctBlocked,PenaltyAtRimFGM,PenaltyCorner3FGM,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,LostBallSteals,OffAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,OffensiveGoaltends,Defensive 3 Seconds Violations,OffCorner3ReboundPct,Technical Free Throw Trips,SecondChanceCorner3FGM,Travels,Charge Fouls,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,3SecondViolations,DefensiveGoaltends,Corner3PctBlocked,team_id,year,season,team_vs
1717-1890-1891-200826-2052,1610612742,"Dirk Nowitzki, Shawn Marion, Jason Terry, J.J. Barea, DeShawn Stevenson","Nowitzki, Marion, Terry, Barea, Stevenson",1717-1890-1891-200826-2052,DAL,330.0,1,6.0,-1.0,11.0,11.0,,,4.0,22.0,10.0,,,,,,,,,5.0,11.0,,,1.0,11.0,12.0,1.0,3.0,,,,,,4.0,,,,3.0,,6.0,,3.0,4.0,4.0,8.0,3.0,2.0,3.0,1.0,1.0,,2.0,,2.0,1.0,,8.0,,,,,,,,0.45454545454545453,,0.45454545454545453,,0.4583333333333333,0.5,,,1.0,1.0,,1.0,0.6666666666666666,,1.0,96.0,14.636363636363637,15.363636363636363,13.909090909090908,15.363636363636363,0.9090909090909091,,,,,,,,,,,,0.9090909090909091,0.5981909090909091,,0.08333333333333333,0.08333333333333333,0.2727272727272727,,1.5454545454545454,,,,,1.0,1.0,1.0,1.0,1.0,0.09090909090909091,,,5.0,,,,2.0,,,6.0,,,2.0,3.0,,3.0,4.0,1.0,1.0,,,,,,,,0.6,0.75,,0.5,0.18181818181818182,0.1,1.0,0.6666666666666666,1.0,,1.0,1.0,,0.25,,0.5,0.5555555555555556,0.6,,,,,,,,0.65025,,,,,,1.0,,1.0,,,,,,,0.5,,,,,,,,,,,,,,1.0,2.0,2.0,1.0,0.6,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2011,2010-11,False
1717-1890-1891-200826-2199,1610612742,"Dirk Nowitzki, Shawn Marion, Jason Terry, J.J. Barea, Tyson Chandler","Nowitzki, Marion, Terry, Barea, Chandler",1717-1890-1891-200826-2199,DAL,1195.0,10,20.0,-15.0,33.0,35.0,4.0,7.0,8.0,68.0,8.0,1.0,,3.0,1.0,4.0,1.0,9.0,2.0,9.0,20.0,3.0,13.0,2.0,29.0,44.0,,10.0,,2.0,3.0,,3.0,16.0,9.0,9.0,3.0,4.0,1.0,11.0,4.0,3.0,10.0,9.0,19.0,6.0,1.0,8.0,4.0,8.0,1.0,9.0,2.0,2.0,1.0,,19.0,3.0,4.0,1.0,,1.0,0.23076923076923078,0.23076923076923078,0.45,,0.4090909090909091,0.3,0.4264705882352941,0.625,0.3,0.3939393939393939,0.75,0.5,0.4,0.6666666666666666,0.42857142857142855,0.5714285714285714,0.25,81.94142259414225,20.636363636363637,14.685714285714285,18.575757575757574,13.857142857142858,0.24242424242424243,0.09090909090909091,,,0.12121212121212122,0.25,0.25,1.0,0.2727272727272727,0.2,0.2,0.4,0.6363636363636364,0.4812030303030303,0.47891000000000006,0.029411764705882353,0.047619047619047616,0.3448275862068966,0.10344827586206896,7.034999999999999,24.407692307692308,0.12121212121212122,2.0,4.0,9.0,5.0,5.0,0.8333333333333334,1.0,0.2727272727272727,0.4444444444444444,0.5,5.0,2.0,2.0,2.0,5.0,2.0,3.0,2.0,,2.0,3.0,1.0,2.0,1.0,5.0,,,,,,1.0,,1.0,,0.1111111111111111,0.125,0.6666666666666666,0.625,0.15,0.25,0.1111111111111111,0.45454545454545453,0.6,0.6666666666666666,1.0,1.0,0.75,,,0.625,0.8333333333333334,0.2,0.2222222222222222,0.2222222222222222,1.0,0.25,1.0,1.0,0.2222222222222222,0.49560000000000004,,2.0,,,2.0,1.0,,2.0,1.0,,,2.0,,0.3333333333333333,0.4,1.0,,,,,,1.0,,,,1.0,,1.0,,2.0,2.0,,,0.25,,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,1610612742,2011,2010-11,False
1717-1890-1891-200826-2217,1610612742,"Dirk Nowitzki, Shawn Marion, Jason Terry, J.J. Barea, Brendan Haywood","Nowitzki, Marion, Terry, Barea, Haywood",1717-1890-1891-200826-2217,DAL,1569.0,8,26.0,-3.0,51.0,50.0,13.0,8.0,7.0,101.0,16.0,5.0,4.0,7.0,1.0,3.0,,8.0,4.0,19.0,35.0,3.0,11.0,12.0,59.0,62.0,5.0,11.0,4.0,8.0,4.0,8.0,22.0,20.0,9.0,7.0,3.0,12.0,1.0,27.0,2.0,3.0,9.0,7.0,16.0,4.0,1.0,7.0,7.0,15.0,,12.0,3.0,14.0,5.0,2.0,48.0,22.0,13.0,1.0,2.0,1.0,0.2727272727272727,0.3,0.5428571428571428,0.5,0.5108695652173914,0.5833333333333334,0.5566037735849056,0.7857142857142857,0.6875,0.2391304347826087,0.5714285714285714,0.25,0.2857142857142857,0.45,0.30434782608695654,0.4,,92.69598470363289,14.313725490196079,16.78,14.03921568627451,15.86,0.34782608695652173,0.15217391304347827,0.5714285714285714,0.5714285714285714,0.06521739130434782,0.3333333333333333,0.3333333333333333,1.0,0.17391304347826086,0.4166666666666667,,0.3333333333333333,0.5869565217391305,0.4873544444444444,0.4782090909090909,0.09803921568627451,0.125,0.1864406779661017,0.3728813559322034,7.185714285714286,27.736363636363638,0.2549019607843137,1.0,6.0,12.0,6.0,3.0,0.75,1.0,0.2608695652173913,0.5,0.6666666666666666,9.0,2.0,,,4.0,,,18.0,,2.0,6.0,9.0,2.0,4.0,5.0,,9.0,8.0,1.0,,3.0,3.0,3.0,1.0,0.47368421052631576,0.5294117647058824,,0.75,0.17142857142857143,0.1875,0.25,0.3125,0.3333333333333333,,0.14285714285714285,0.6666666666666666,0.7142857142857143,,0.3333333333333333,0.5625,0.6923076923076923,0.4444444444444444,0.25,0.25,1.0,,,,0.2857142857142857,0.5148666666666667,2.0,3.0,1.0,1.0,,,2.0,3.0,2.0,2.0,3.0,,,0.5,0.75,,0.3333333333333333,0.75,0.5,1.0,,,,,2.0,,0.4,,2.0,3.0,4.0,1.0,0.42857142857142855,0.75,0.6666666666666666,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,1610612742,2011,2010-11,False
1717-1890-1891-200826-467,1610612742,"Dirk Nowitzki, Shawn Marion, Jason Terry, J.J. Barea, Jason Kidd","Nowitzki, Marion, Terry, Barea, Kidd",1717-1890-1891-200826-467,DAL,496.0,4,8.0,-3.0,18.0,16.0,7.0,12.0,2.0,34.0,2.0,1.0,,3.0,1.0,3.0,1.0,1.0,,2.0,11.0,2.0,4.0,2.0,12.0,15.0,2.0,2.0,1.0,4.0,1.0,2.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,2.0,7.0,2.0,1.0,3.0,1.0,3.0,,4.0,,2.0,,1.0,10.0,2.0,6.0,2.0,,0.5,0.5,0.5,0.18181818181818182,0.25,0.3333333333333333,0.2,0.375,1.0,0.3333333333333333,0.26666666666666666,0.6666666666666666,1.0,0.5,0.6666666666666666,0.18181818181818182,,,98.70967741935483,16.27777777777778,12.6875,16.0,12.25,0.13333333333333333,0.2,,,0.2,0.3333333333333333,0.3333333333333333,1.0,0.06666666666666667,0.2,0.2,,0.4,0.44847000000000004,0.37608,,,0.16666666666666666,0.3333333333333333,9.836363636363636,24.025,0.3888888888888889,,1.0,6.0,3.0,1.0,0.6,,0.4,0.16666666666666666,0.16666666666666666,1.0,1.0,,,,,,,3.0,1.0,,,,,1.0,,2.0,2.0,,,,,,,,,,,,,,0.1111111111111111,0.2,,,1.0,0.75,,,0.5,0.5,,1.0,1.0,,,,,1.0,,,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,1610612742,2011,2010-11,False
1717-1890-1891-200826-978,1610612742,"Dirk Nowitzki, Shawn Marion, Jason Terry, J.J. Barea, Peja Stojakovic","Nowitzki, Marion, Terry, Barea, Stojakovic",1717-1890-1891-200826-978,DAL,134.0,1,2.0,-5.0,4.0,3.0,1.0,,1.0,7.0,2.0,1.0,,,,,,,,1.0,4.0,,,,2.0,7.0,,2.0,,1.0,,,,2.0,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,0.25,,0.25,,0.25,1.0,,,,,,,0.3333333333333333,,,75.22388059701493,20.75,17.0,20.5,17.0,0.5,,,,,,,,,1.0,,,0.5,0.476825,0.627,,,1.0,,5.775,,0.25,,,2.0,,,,,0.5,,,1.0,,,,1.0,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,1.0,0.25,0.5,,0.3333333333333333,0.5,,,,,0.5,,0.5,1.0,,,,,,,,,0.5191,1.0,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2011,2010-11,False
1717-1890-1891-2052-467,1610612742,"Dirk Nowitzki, Shawn Marion, Jason Terry, DeShawn Stevenson, Jason Kidd","Nowitzki, Marion, Terry, Stevenson, Kidd",1717-1890-1891-2052-467,DAL,130.0,1,2.0,-2.0,5.0,5.0,3.0,,,10.0,1.0,,,,,,,2.0,2.0,,1.0,,2.0,2.0,2.0,4.0,,,,,2.0,,,,,2.0,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,2.0,1.0,,2.0,,3.0,,,,,,,,,,0.25,,,0.6666666666666666,1.0,,,0.5,,,,110.76923076923077,17.4,8.6,17.4,8.2,0.3333333333333333,,,,,,,,0.6666666666666666,,,1.0,1.0,0.5400166666666667,0.481425,0.25,0.5,,,1.0,24.85,0.6,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2011,2010-11,False
1717-1890-1891-2073-467,1610612742,"Dirk Nowitzki, Shawn Marion, Jason Terry, Brian Cardinal, Jason Kidd","Nowitzki, Marion, Terry, Cardinal, Kidd",1717-1890-1891-2073-467,DAL,226.0,3,4.0,2.0,7.0,9.0,1.0,6.0,2.0,16.0,2.0,,1.0,2.0,,1.0,,,,3.0,6.0,,1.0,2.0,8.0,6.0,,2.0,1.0,1.0,,,2.0,2.0,,,,2.0,,4.0,,4.0,5.0,2.0,7.0,1.0,,1.0,1.0,2.0,,2.0,,3.0,1.0,,6.0,2.0,1.0,1.0,,,,,0.5,1.0,0.42857142857142855,1.0,0.4375,1.0,1.0,0.14285714285714285,1.0,1.0,,1.0,0.5,,1.0,101.94690265486726,15.714285714285714,12.88888888888889,15.571428571428571,11.777777777777779,0.2857142857142857,0.2857142857142857,0.5,0.5,0.14285714285714285,,,,,,,,0.42857142857142855,0.48423571428571427,0.4646,0.125,0.14285714285714285,0.25,0.25,7.183333333333334,22.6,0.14285714285714285,1.0,1.0,2.0,1.0,1.0,1.0,,0.2857142857142857,0.5,0.5,1.0,,,,1.0,,,4.0,,,1.0,2.0,,,2.0,1.0,,,,,,,,,0.6666666666666666,1.0,,1.0,0.16666666666666666,0.5,,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,0.5,1.0,,,,,,,,,0.6727,,,,,,1.0,,1.0,,1.0,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,1.0,1.0,2.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612742,2011,2010-11,False
1717-1890-1891-2199-467,1610612742,"Dirk Nowitzki, Shawn Marion, Jason Terry, Tyson Chandler, Jason Kidd","Nowitzki, Marion, Terry, Chandler, Kidd",1717-1890-1891-2199-467,DAL,9766.0,21,163.0,116.0,306.0,298.0,158.0,157.0,35.0,604.0,61.0,29.0,28.0,61.0,7.0,15.0,8.0,43.0,20.0,97.0,183.0,27.0,58.0,113.0,388.0,272.0,6.0,50.0,47.0,82.0,28.0,78.0,214.0,88.0,72.0,42.0,24.0,77.0,7.0,178.0,10.0,63.0,120.0,39.0,159.0,25.0,8.0,42.0,25.0,63.0,6.0,100.0,13.0,132.0,37.0,31.0,338.0,196.0,148.0,16.0,21.0,0.8888888888888888,0.46551724137931033,0.47368421052631576,0.5300546448087432,0.573170731707317,0.5705394190871369,0.6181818181818182,0.6411960132890365,0.6805555555555556,0.7006578947368421,0.24066390041493776,0.5952380952380952,0.7159090909090909,0.3333333333333333,0.7207792207792207,0.33620689655172414,0.3181818181818182,0.6774193548387096,89.06000409584271,15.905228758169935,16.43959731543624,14.892156862745098,15.53020134228188,0.25311203319502074,0.25311203319502074,0.45901639344262296,0.4745762711864407,0.06224066390041494,0.4666666666666667,0.4666666666666667,1.0,0.17842323651452283,0.2636363636363636,0.07272727272727272,0.18181818181818182,0.49377593360995853,0.48166437500000003,0.4857651376146789,0.14074074074074075,0.17535545023696683,0.12886597938144329,0.5515463917525774,9.317486338797814,25.129310344827587,0.5163398692810458,2.0,28.0,61.0,48.0,17.0,0.7272727272727273,0.6923076923076923,0.25311203319502074,0.45901639344262296,0.509090909090909,41.0,20.0,7.0,8.0,23.0,8.0,10.0,106.0,9.0,20.0,15.0,53.0,17.0,29.0,29.0,5.0,30.0,18.0,1.0,9.0,13.0,7.0,16.0,10.0,0.5463917525773195,0.5698924731182796,0.8,0.6666666666666666,0.08196721311475409,0.11475409836065574,0.09836065573770492,0.3372093023255814,0.2727272727272727,0.36363636363636365,0.5714285714285714,0.896551724137931,0.7358490566037735,0.04950495049504951,0.625,0.6721311475409836,0.7592592592592593,0.7073170731707317,0.46511627906976744,0.46511627906976744,0.85,0.24242424242424243,0.875,0.8571428571428571,0.47619047619047616,0.5124365384615385,4.0,17.0,21.0,,2.0,4.0,10.0,10.0,14.0,9.0,15.0,9.0,2.0,0.5,0.43478260869565216,1.0,0.32142857142857145,0.5357142857142857,0.5,1.0,,5.0,,,19.0,4.0,0.6551724137931034,0.5,6.0,12.0,8.0,12.0,0.4,0.36363636363636365,0.5,2.0,0.06060606060606061,,,0.375,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.03278688524590164,0.3333333333333333,0.5,1.0,0.01694915254237288,,,,,1610612742,2011,2010-11,False
1717-1890-1891-2217-467,1610612742,"Dirk Nowitzki, Shawn Marion, Jason Terry, Brendan Haywood, Jason Kidd","Nowitzki, Marion, Terry, Haywood, Kidd",1717-1890-1891-2217-467,DAL,1527.0,10,25.0,21.0,46.0,44.0,25.0,28.0,7.0,90.0,7.0,3.0,5.0,6.0,,,,11.0,7.0,18.0,24.0,6.0,11.0,19.0,73.0,52.0,2.0,11.0,10.0,14.0,7.0,12.0,41.0,12.0,18.0,11.0,6.0,18.0,,42.0,2.0,11.0,17.0,7.0,24.0,4.0,1.0,7.0,7.0,14.0,,12.0,,21.0,8.0,2.0,62.0,41.0,25.0,5.0,2.0,1.0,0.5454545454545454,0.5454545454545454,0.75,0.7142857142857143,0.7714285714285715,0.6904761904761905,0.8068181818181818,0.9166666666666666,0.75,0.3142857142857143,0.5714285714285714,0.6470588235294118,0.5,0.6521739130434783,0.6363636363636364,0.5,0.5,84.87229862475442,15.282608695652174,18.727272727272727,14.826086956521738,17.568181818181817,0.2,0.17142857142857143,0.8333333333333334,0.8333333333333334,,,,,0.3142857142857143,0.14285714285714285,,0.3333333333333333,0.5142857142857142,0.48413,0.4619357142857143,0.19047619047619047,0.25806451612903225,0.1506849315068493,0.5616438356164384,8.670833333333333,24.663636363636364,0.5434782608695652,,7.0,11.0,4.0,3.0,0.6666666666666666,,0.3142857142857143,0.6363636363636364,0.6363636363636364,6.0,6.0,1.0,2.0,3.0,1.0,2.0,24.0,,6.0,1.0,12.0,6.0,4.0,5.0,1.0,3.0,3.0,,1.0,2.0,,2.0,1.0,0.6666666666666666,0.75,0.5,0.9,0.041666666666666664,0.14285714285714285,,0.7142857142857143,1.0,,1.0,0.6363636363636364,0.8,0.1,0.5,0.8571428571428571,1.0,0.6666666666666666,0.5454545454545454,0.5454545454545454,1.0,0.4,0.5,1.0,0.5454545454545454,0.6070166666666666,,3.0,3.0,,,1.0,3.0,3.0,3.0,5.0,3.0,2.0,,0.42857142857142855,1.0,0.6666666666666666,0.7142857142857143,0.6,0.42857142857142855,,,2.0,,,2.0,,0.6666666666666666,,2.0,2.0,4.0,,0.5,0.4,1.0,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,1610612742,2011,2010-11,False
1717-1890-1891-467-978,1610612742,"Dirk Nowitzki, Shawn Marion, Jason Terry, Jason Kidd, Peja Stojakovic","Nowitzki, Marion, Terry, Kidd, Stojakovic",1717-1890-1891-467-978,DAL,44.0,2,1.0,1.0,4.0,2.0,4.0,1.0,1.0,6.0,1.0,1.0,,1.0,,,,,,,3.0,,,2.0,2.0,1.0,,,,3.0,,2.0,2.0,,,,,,,,,,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,,1.0,,2.0,,1.0,2.0,,3.0,,,,,,,,,,0.25,,0.25,,1.0,,,,0.5,,,196.36363636363637,6.25,9.5,5.5,9.5,0.3333333333333333,0.3333333333333333,,,,,,,,0.3333333333333333,,,0.3333333333333333,0.33736666666666665,0.33736666666666665,,,,1.0,10.033333333333333,,1.0,,,1.0,,1.0,,,0.3333333333333333,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,0.5,1.0,,,,,0.5,,,,,,,,,,,,0.3577,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2011,2010-11,False
1717-1890-200826-2052-2217,1610612742,"Dirk Nowitzki, Shawn Marion, J.J. Barea, DeShawn Stevenson, Brendan Haywood","Nowitzki, Marion, Barea, Stevenson, Haywood",1717-1890-200826-2052-2217,DAL,65.0,1,1.0,2.0,2.0,2.0,1.0,2.0,,4.0,,,,,,,,,,1.0,1.0,,,2.0,4.0,2.0,,,1.0,1.0,,,2.0,2.0,,,,,,,,2.0,2.0,,2.0,,,1.0,,,,1.0,,2.0,1.0,,4.0,2.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,,,1.0,88.61538461538463,15.5,17.0,15.5,17.0,,,,,,,,,,,,,,0.3784,0.3784,0.5,0.5,,0.5,6.0,,0.5,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2011,2010-11,False
1717-1890-200826-2073-467,1610612742,"Dirk Nowitzki, Shawn Marion, J.J. Barea, Brian Cardinal, Jason Kidd","Nowitzki, Marion, Barea, Cardinal, Kidd",1717-1890-200826-2073-467,DAL,150.0,2,2.0,4.0,4.0,3.0,,1.0,,7.0,,,,,,,,3.0,,1.0,1.0,2.0,3.0,,8.0,4.0,,,,,,,,2.0,6.0,3.0,2.0,2.0,,6.0,,1.0,1.0,,1.0,,,,3.0,3.0,,2.0,,,,,8.0,,,,,1.0,0.6666666666666666,0.6666666666666666,1.0,,1.0,,1.0,,,0.75,,1.0,,1.0,,,1.0,67.2,22.25,20.333333333333332,22.25,20.333333333333332,,,,,,,,,0.75,,,,0.75,0.5214625,,,,,,6.8,25.233333333333334,,,1.0,1.0,,,,,0.25,1.0,1.0,,2.0,,,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,1.0,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2011,2010-11,False
1717-1890-200826-2199-467,1610612742,"Dirk Nowitzki, Shawn Marion, J.J. Barea, Tyson Chandler, Jason Kidd","Nowitzki, Marion, Barea, Chandler, Kidd",1717-1890-200826-2199-467,DAL,3155.0,9,53.0,4.0,92.0,93.0,10.0,8.0,7.0,185.0,22.0,1.0,10.0,23.0,,1.0,,13.0,1.0,35.0,69.0,6.0,14.0,16.0,104.0,100.0,,10.0,2.0,6.0,1.0,6.0,10.0,40.0,12.0,13.0,4.0,19.0,,42.0,1.0,26.0,35.0,9.0,44.0,4.0,1.0,9.0,13.0,19.0,2.0,19.0,2.0,18.0,8.0,1.0,94.0,10.0,10.0,,1.0,0.6666666666666666,0.42857142857142855,0.42857142857142855,0.5072463768115942,0.3333333333333333,0.5301204819277109,0.2857142857142857,0.5652173913043478,0.625,0.5,0.1686746987951807,0.4444444444444444,0.5652173913043478,0.125,0.5370370370370371,0.21428571428571427,0.14285714285714285,0.7857142857142857,84.43740095087163,16.630434782608695,17.473118279569892,15.98913043478261,15.881720430107526,0.26506024096385544,0.27710843373493976,0.43478260869565216,0.43478260869565216,0.012048192771084338,,,,0.1566265060240964,0.14285714285714285,,0.14285714285714285,0.43373493975903615,0.47982771084337345,0.4536428571428571,0.08791208791208792,0.1038961038961039,0.09615384615384616,0.09615384615384616,9.569565217391304,25.02857142857143,0.10869565217391304,,9.0,24.0,3.0,3.0,0.375,,0.2891566265060241,0.375,0.4090909090909091,16.0,6.0,,1.0,7.0,,1.0,30.0,6.0,6.0,2.0,15.0,4.0,6.0,8.0,1.0,6.0,5.0,,,4.0,1.0,4.0,3.0,0.42857142857142855,0.4838709677419355,,0.625,0.028985507246376812,,0.08333333333333333,0.23529411764705882,0.2,0.3076923076923077,0.4,0.5294117647058824,0.42857142857142855,0.025,0.75,0.7272727272727273,0.7272727272727273,0.375,0.46153846153846156,0.46153846153846156,0.6666666666666666,0.125,,,0.46153846153846156,0.5589285714285714,3.0,5.0,,,1.0,,,5.0,,3.0,6.0,6.0,,,0.7142857142857143,1.0,0.3333333333333333,0.6,,,,3.0,,,1.0,,1.0,,4.0,5.0,8.0,1.0,0.16666666666666666,0.625,0.8,,,,,,,,1.0,,1.0,,,,,,,0.25,,,,,,,,1610612742,2011,2010-11,False
