EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,DeadBallTurnovers,Turnovers,Offensive Fouls,DefArc3ReboundPct,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,Corner3FGA,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,BadPassSteals,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,DefShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Arc3FGM,Arc3FGA,FG3M,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,SecondChanceTurnovers,BlockingFouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,BlockingFoulsDrawn,PenaltyCorner3FGA,SecondChanceFtPoints,PenaltyFG3A,SelfOReb,Travels,Offensive Fouls Drawn,OffShortMidRangeReboundPct,SelfORebPct,PenaltyCorner3Frequency,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Frequency,PenaltyArc3Accuracy,Blocked3s,BlockedArc3,ShortMidRangePctBlocked,SecondChanceCorner3FGA,SecondChanceFG3A,OffThreePtRebounds,PenaltyTurnovers,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceCorner3Frequency,LostBallTurnovers,ShortMidRangeAssists,LongMidRangeAssists,ShortMidRangePctAssisted,LongMidRangePctAssisted,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,DefensiveGoaltends,3SecondViolations,SecondChanceArc3FGA,HeaveAttempts,OffCorner3ReboundPct,SecondChanceArc3Frequency,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,Charge Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,Defensive 3 Seconds Violations,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,HeaveMakes,team_id,year,season,team_vs
1717-1890-1891-200826-2052,1610612742,"Dirk Nowitzki, Shawn Marion, Jason Terry, J.J. Barea, DeShawn Stevenson","Nowitzki, Marion, Terry, Barea, Stevenson",1717-1890-1891-200826-2052,DAL,330.0,1,6.0,1.0,11.0,11.0,,,22.0,2.0,3.0,,,3.0,4.0,7.0,1.0,12.0,11.0,,,,,,8.0,,1.0,,3.0,,2.0,3.0,3.0,3.0,2.0,1.0,2.0,,1.0,,2.0,1.0,,12.0,,,,,,,0.5714285714285714,,0.6111111111111112,,0.6,,0.3333333333333333,,0.3333333333333333,0.4,,,96.0,15.363636363636363,14.636363636363637,15.363636363636363,13.909090909090908,0.3333333333333333,0.6666666666666666,0.6666666666666666,,0.3333333333333333,,,0.5555555555555556,0.5109222222222223,,0.1,0.125,,6.214285714285714,,,1.0,,,,,,2.0,1.0,2.0,,,,1.0,,,,0.2222222222222222,,0.6666666666666666,0.6666666666666666,0.1111111111111111,,,,,,23.6,,1.0,,1.0,1.0,1.0,3.0,,1.0,1.0,,1.0,1.0,,,,1.0,,1.0,,,,,2.0,1.0,1.0,2.0,,1.0,0.5,0.5,,,1.0,1.0,,,,,,,0.1111111111111111,,,,,,0.1111111111111111,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2011,2010-11,True
1717-1890-1891-200826-2199,1610612742,"Dirk Nowitzki, Shawn Marion, Jason Terry, J.J. Barea, Tyson Chandler","Nowitzki, Marion, Terry, Barea, Chandler",1717-1890-1891-200826-2199,DAL,1195.0,10,20.0,15.0,35.0,33.0,7.0,4.0,68.0,6.0,7.0,2.0,2.0,8.0,14.0,19.0,10.0,44.0,29.0,2.0,4.0,4.0,8.0,20.0,8.0,10.0,12.0,5.0,26.0,6.0,6.0,12.0,16.0,6.0,1.0,1.0,9.0,2.0,8.0,1.0,10.0,4.0,1.0,38.0,8.0,7.0,,1.0,0.7142857142857143,0.7142857142857143,0.7368421052631579,0.5,0.6071428571428571,0.3333333333333333,0.6666666666666666,0.5,0.5454545454545454,0.6,0.5714285714285714,1.0,0.3333333333333333,1.0,81.94142259414225,14.685714285714285,20.636363636363637,13.857142857142858,18.575757575757574,0.25,0.8571428571428571,0.8571428571428571,0.8333333333333334,0.2857142857142857,0.3333333333333333,1.0,0.5714285714285714,0.5124018518518518,0.53094,0.125,0.17391304347826086,0.18181818181818182,7.563157894736841,0.2,3.0,3.0,2.0,0.42857142857142855,3.0,,,5.0,2.0,9.0,1.0,2.0,6.0,5.0,0.5,0.5,0.75,0.32142857142857145,0.4,0.625,0.7142857142857143,0.07142857142857142,,,,0.5171,0.13636363636363635,25.477777777777778,3.0,4.0,,2.0,7.0,2.0,6.0,,7.0,2.0,1.0,2.0,2.0,,3.0,,,4.0,,,,,,3.0,2.0,1.0,3.0,2.0,1.0,0.2222222222222222,0.2222222222222222,0.05263157894736842,,,,,0.5,0.3333333333333333,,,0.6666666666666666,0.14285714285714285,0.75,0.75,,,,0.25,0.2857142857142857,0.2857142857142857,1.0,0.2857142857142857,,,4.0,2.0,,1.0,,0.75,,,,2.0,,,0.3333333333333333,,,,0.125,,,1.0,,0.16666666666666666,0.25,,,3.0,2.0,0.6,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2011,2010-11,True
1717-1890-1891-200826-2217,1610612742,"Dirk Nowitzki, Shawn Marion, Jason Terry, J.J. Barea, Brendan Haywood","Nowitzki, Marion, Terry, Barea, Haywood",1717-1890-1891-200826-2217,DAL,1569.0,8,26.0,3.0,50.0,51.0,8.0,13.0,101.0,12.0,20.0,2.0,6.0,6.0,19.0,32.0,18.0,62.0,59.0,2.0,6.0,4.0,11.0,16.0,22.0,8.0,8.0,5.0,16.0,5.0,11.0,16.0,28.0,4.0,1.0,5.0,12.0,3.0,15.0,,19.0,7.0,2.0,48.0,11.0,8.0,2.0,1.0,0.42105263157894735,0.5,0.59375,0.3333333333333333,0.5116279069767442,0.4375,0.5980392156862745,0.55,0.6875,0.7142857142857143,0.6956521739130435,0.5714285714285714,1.0,1.0,92.69598470363289,16.78,14.313725490196079,15.86,14.03921568627451,0.46511627906976744,0.6,0.7058823529411765,0.4166666666666667,0.13953488372093023,0.75,0.3333333333333333,0.7209302325581395,0.4820325581395349,0.4251875,0.14285714285714285,0.18421052631578946,0.1774193548387097,6.3375,0.16,3.0,12.0,1.0,0.6,8.0,4.0,6.0,4.0,1.0,11.0,5.0,7.0,14.0,3.0,0.7142857142857143,0.625,0.7,0.2558139534883721,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.023255813953488372,0.75,0.6666666666666666,0.25,0.5444857142857142,0.22580645161290322,25.281818181818185,3.0,6.0,,2.0,10.0,2.0,,6.0,10.0,2.0,3.0,,,,9.0,1.0,,12.0,9.0,8.0,1.0,1.0,1.0,6.0,3.0,3.0,6.0,4.0,,0.18181818181818182,0.18181818181818182,0.09375,0.15,0.75,,1.0,0.75,0.55,0.8571428571428571,0.3333333333333333,0.6666666666666666,0.13953488372093023,0.5,0.5,,,,0.23255813953488372,0.2,0.2,,0.2,1.0,,4.0,2.0,3.0,,,1.0,0.17647058823529413,,1.0,2.0,1.0,0.5,0.25,0.5,,,,1.0,1.0,2.0,1.0,0.25,0.2857142857142857,0.125,1.0,1.0,2.0,0.25,0.6666666666666666,6.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2011,2010-11,True
1717-1890-1891-200826-467,1610612742,"Dirk Nowitzki, Shawn Marion, Jason Terry, J.J. Barea, Jason Kidd","Nowitzki, Marion, Terry, Barea, Kidd",1717-1890-1891-200826-467,DAL,496.0,4,8.0,3.0,16.0,18.0,12.0,7.0,34.0,4.0,4.0,3.0,3.0,1.0,4.0,6.0,4.0,15.0,12.0,3.0,5.0,2.0,8.0,4.0,4.0,2.0,3.0,2.0,7.0,1.0,8.0,9.0,11.0,2.0,1.0,,4.0,,3.0,,6.0,1.0,2.0,13.0,8.0,12.0,,2.0,0.5,0.6666666666666666,0.6666666666666666,0.6,0.4230769230769231,0.3,0.46875,0.3333333333333333,0.8888888888888888,0.5,0.8181818181818182,1.0,1.0,0.5,98.70967741935483,12.6875,16.27777777777778,12.25,16.0,0.3076923076923077,1.0,1.0,0.5,0.07692307692307693,0.3,1.0,0.8461538461538461,0.5047125,0.4584111111111111,0.07142857142857142,0.14285714285714285,0.5333333333333333,4.483333333333333,0.75,2.0,4.0,,,2.0,1.0,1.0,,2.0,7.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,0.5384615384615384,0.8,,,0.15384615384615385,0.5,1.0,,,0.13333333333333333,30.114285714285717,,1.0,1.0,,5.0,1.0,3.0,2.0,4.0,,,1.0,,1.0,,,,2.0,2.0,2.0,,,,,,,,,1.0,0.14285714285714285,0.16666666666666666,,,0.5,,,,0.3333333333333333,,,,0.07692307692307693,,,0.5,0.5,1.0,0.38461538461538464,,,,,,,,5.0,,1.0,,,,,,5.0,,,0.5,,,,,,1.0,2.0,3.0,0.4,0.25,,,,,,,,,,,,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2011,2010-11,True
1717-1890-1891-200826-978,1610612742,"Dirk Nowitzki, Shawn Marion, Jason Terry, J.J. Barea, Peja Stojakovic","Nowitzki, Marion, Terry, Barea, Stojakovic",1717-1890-1891-200826-978,DAL,134.0,1,2.0,5.0,3.0,4.0,,1.0,7.0,1.0,1.0,,,1.0,2.0,2.0,,7.0,2.0,,,,,,4.0,,1.0,,3.0,,2.0,2.0,2.0,,,,,,,,1.0,,,7.0,,,,,,,1.0,,1.1666666666666667,,1.1666666666666667,,0.6666666666666666,,0.6666666666666666,1.0,,,75.22388059701493,17.0,20.75,17.0,20.5,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,0.6666666666666666,0.4182166666666667,,,,,6.8,,,,,,,,,1.0,,1.0,,,,,,,,0.3333333333333333,0.5,1.0,1.0,,,,,,,25.6,,,,1.0,1.0,1.0,3.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,0.3333333333333333,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2011,2010-11,True
1717-1890-1891-2052-467,1610612742,"Dirk Nowitzki, Shawn Marion, Jason Terry, DeShawn Stevenson, Jason Kidd","Nowitzki, Marion, Terry, Stevenson, Kidd",1717-1890-1891-2052-467,DAL,130.0,1,2.0,2.0,5.0,5.0,,3.0,10.0,1.0,2.0,,,,2.0,3.0,,4.0,2.0,,,,,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,,,,,,,4.0,,,,,0.5,0.5,0.6666666666666666,,0.4,,0.4,,1.0,1.0,1.0,1.0,,,110.76923076923077,8.6,17.4,8.2,17.4,0.4,0.5,0.5,1.0,,,,0.8,0.514775,,,,,6.366666666666667,,,1.0,,1.0,1.0,,,,,2.0,,,,,,,,0.4,,,,,,,,,,34.05,1.0,1.0,,,2.0,,,,1.0,,,,,,1.0,,,1.0,1.0,,1.0,,,1.0,1.0,,1.0,1.0,,,,,,1.0,,,1.0,0.5,1.0,,1.0,0.2,1.0,1.0,,,,0.4,,,,,,,,,1.0,,,,0.5,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2011,2010-11,True
1717-1890-1891-2073-467,1610612742,"Dirk Nowitzki, Shawn Marion, Jason Terry, Brian Cardinal, Jason Kidd","Nowitzki, Marion, Terry, Cardinal, Kidd",1717-1890-1891-2073-467,DAL,226.0,3,4.0,-2.0,9.0,7.0,6.0,1.0,16.0,,1.0,,1.0,3.0,1.0,5.0,4.0,6.0,8.0,,3.0,2.0,2.0,,2.0,,,,,1.0,1.0,2.0,3.0,1.0,,1.0,2.0,,2.0,,4.0,1.0,1.0,6.0,2.0,6.0,,1.0,,,0.2,,0.16666666666666666,,0.375,0.2,0.3333333333333333,1.0,0.5,1.0,,1.0,101.94690265486726,12.88888888888889,15.714285714285714,11.777777777777779,15.571428571428571,0.16666666666666666,,,,0.5,0.25,,0.3333333333333333,0.49,0.5179,0.14285714285714285,0.16666666666666666,0.3333333333333333,7.18,0.6666666666666666,1.0,1.0,1.0,,1.0,,,1.0,,1.0,,,,1.0,,,,0.16666666666666666,,0.3333333333333333,0.3333333333333333,,,,,0.5577,,24.7,,1.0,,,1.0,,,,1.0,,,,,,,1.0,,1.0,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,1.0,,,,,1.0,0.16666666666666666,,,,,,0.16666666666666666,,,,,,,,1.0,,,,,,,,1.0,,,0.25,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2011,2010-11,True
1717-1890-1891-2199-467,1610612742,"Dirk Nowitzki, Shawn Marion, Jason Terry, Tyson Chandler, Jason Kidd","Nowitzki, Marion, Terry, Chandler, Kidd",1717-1890-1891-2199-467,DAL,9766.0,21,163.0,-116.0,298.0,306.0,157.0,158.0,604.0,44.0,72.0,14.0,26.0,45.0,73.0,163.0,63.0,272.0,388.0,27.0,65.0,48.0,141.0,68.0,78.0,34.0,49.0,22.0,113.0,20.0,57.0,87.0,130.0,25.0,8.0,37.0,100.0,13.0,63.0,6.0,83.0,24.0,18.0,248.0,141.0,157.0,21.0,16.0,0.4657534246575342,0.4788732394366197,0.44785276073619634,0.4153846153846154,0.41141732283464566,0.38114754098360654,0.4606164383561644,0.4602649006622517,0.6627906976744186,0.6666666666666666,0.6637931034482759,0.6,0.6363636363636364,0.625,89.06000409584271,16.43959731543624,15.905228758169935,15.53020134228188,14.892156862745098,0.28346456692913385,0.6111111111111112,0.676923076923077,0.5,0.17716535433070865,0.21311475409836064,0.5384615384615384,0.6417322834645669,0.4830358267716536,0.47012622950819677,0.09124087591240876,0.13114754098360656,0.5183823529411765,8.028220858895706,0.5268456375838926,24.0,54.0,2.0,0.6818181818181818,33.0,3.0,12.0,14.0,20.0,91.0,5.0,16.0,24.0,17.0,0.3125,0.2826086956521739,0.3870967741935484,0.35826771653543305,0.7272727272727273,0.3111111111111111,0.35,0.07874015748031496,0.5217391304347826,0.25,0.3333333333333333,0.5122192307692308,0.08823529411764706,24.748351648351647,15.0,46.0,7.0,14.0,71.0,21.0,45.0,4.0,71.0,14.0,13.0,15.0,8.0,7.0,25.0,,10.0,43.0,30.0,18.0,12.0,1.0,4.0,15.0,7.0,6.0,15.0,10.0,0.7142857142857143,0.23076923076923078,0.23076923076923078,0.07975460122699386,0.09722222222222222,0.5555555555555556,1.0,,0.2840909090909091,0.2792207792207792,0.42857142857142855,0.10344827586206896,0.6666666666666666,0.18110236220472442,0.32608695652173914,0.3333333333333333,0.35,0.3684210526315789,1.0,0.2795275590551181,0.19718309859154928,0.2028985507246377,0.5714285714285714,0.19718309859154928,,12.0,11.0,57.0,6.0,2.0,2.0,0.3225806451612903,0.04316546762589928,0.09836065573770492,8.0,45.0,13.0,0.22807017543859648,0.36885245901639346,0.17777777777777778,,,0.1111111111111111,,7.0,18.0,31.0,0.2727272727272727,0.2641509433962264,,12.0,5.0,7.0,0.35714285714285715,0.4666666666666667,18.0,4.0,3.0,,,7.0,,0.3076923076923077,0.30434782608695654,5.0,1.0,1.0,3.0,7.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,0.14285714285714285,0.03296703296703297,0.021739130434782608,0.05,0.028169014084507043,0.14285714285714285,1.0,0.4166666666666667,0.01098901098901099,,,,,,,1610612742,2011,2010-11,True
1717-1890-1891-2217-467,1610612742,"Dirk Nowitzki, Shawn Marion, Jason Terry, Brendan Haywood, Jason Kidd","Nowitzki, Marion, Terry, Haywood, Kidd",1717-1890-1891-2217-467,DAL,1527.0,10,25.0,-21.0,44.0,46.0,28.0,25.0,90.0,9.0,11.0,8.0,10.0,7.0,14.0,31.0,15.0,52.0,73.0,10.0,22.0,11.0,34.0,8.0,20.0,4.0,7.0,2.0,17.0,2.0,2.0,5.0,14.0,4.0,1.0,8.0,12.0,,14.0,,22.0,7.0,5.0,39.0,34.0,28.0,2.0,5.0,0.2857142857142857,0.36363636363636365,0.45161290322580644,0.45454545454545453,0.45121951219512196,0.42592592592592593,0.5098039215686274,0.5151515151515151,0.2857142857142857,0.5,0.36363636363636365,0.5,1.0,,84.87229862475442,18.727272727272727,15.282608695652174,17.568181818181817,14.826086956521738,0.2682926829268293,0.8181818181818182,0.8181818181818182,0.2222222222222222,0.17073170731707318,0.37037037037037035,0.8,0.5121951219512195,0.4740987804878049,0.4857722222222222,0.15217391304347827,0.19444444444444445,0.6538461538461539,9.432258064516128,0.6363636363636364,1.0,4.0,,0.5,8.0,4.0,6.0,3.0,1.0,10.0,4.0,7.0,13.0,3.0,0.5714285714285714,0.6875,0.7222222222222222,0.24390243902439024,,0.42857142857142855,0.6,0.024390243902439025,0.75,0.6666666666666666,,0.5441666666666667,0.25,25.77,2.0,13.0,,3.0,9.0,3.0,9.0,6.0,9.0,3.0,2.0,3.0,3.0,,6.0,1.0,1.0,9.0,3.0,3.0,,,2.0,1.0,1.0,,1.0,1.0,1.0,0.3,0.3,0.06451612903225806,,0.75,1.0,0.3333333333333333,0.35294117647058826,0.34782608695652173,,0.36363636363636365,1.0,0.3170731707317073,0.15384615384615385,0.15384615384615385,,,,0.21951219512195122,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,1.0,2.0,5.0,,1.0,,0.5,,0.037037037037037035,1.0,4.0,1.0,0.2,0.14814814814814814,0.25,,,0.2857142857142857,,1.0,2.0,3.0,0.3333333333333333,0.2,,,2.0,,0.6666666666666666,,,,,,,1.0,,1.0,0.125,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,1610612742,2011,2010-11,True
1717-1890-1891-467-978,1610612742,"Dirk Nowitzki, Shawn Marion, Jason Terry, Jason Kidd, Peja Stojakovic","Nowitzki, Marion, Terry, Kidd, Stojakovic",1717-1890-1891-467-978,DAL,44.0,2,1.0,-1.0,2.0,4.0,1.0,4.0,6.0,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,1.0,,2.0,1.0,,1.0,,1.0,,,,,,,,,0.5,,0.5,,0.5,1.0,,,196.36363636363637,9.5,6.25,9.5,5.5,,,,,,,,,,,1.0,1.0,,,0.5,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2011,2010-11,True
1717-1890-200826-2052-2217,1610612742,"Dirk Nowitzki, Shawn Marion, J.J. Barea, DeShawn Stevenson, Brendan Haywood","Nowitzki, Marion, Barea, Stevenson, Haywood",1717-1890-200826-2052-2217,DAL,65.0,1,1.0,-2.0,2.0,2.0,2.0,1.0,4.0,,,,,2.0,1.0,3.0,,2.0,4.0,1.0,3.0,,2.0,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,2.0,2.0,2.0,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,88.61538461538463,17.0,15.5,17.0,15.5,,,,,0.6666666666666666,,,,0.3188666666666667,0.3188666666666667,,,1.0,12.633333333333333,1.0,,,,,,,,1.0,,,,,,,,,,,,0.5,0.5,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2011,2010-11,True
1717-1890-200826-2073-467,1610612742,"Dirk Nowitzki, Shawn Marion, J.J. Barea, Brian Cardinal, Jason Kidd","Nowitzki, Marion, Barea, Cardinal, Kidd",1717-1890-200826-2073-467,DAL,150.0,2,2.0,-4.0,3.0,4.0,1.0,,7.0,,,,,1.0,,1.0,4.0,4.0,8.0,,1.0,1.0,1.0,,,,,,,1.0,,1.0,1.0,,,,2.0,,3.0,,6.0,3.0,,4.0,1.0,1.0,,,,,,,,,0.5,0.25,,1.0,1.0,,,,67.2,20.333333333333332,22.25,20.333333333333332,22.25,,,,,1.0,,,,0.4019,0.4019,0.75,0.75,0.25,4.3,0.3333333333333333,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2011,2010-11,True
1717-1890-200826-2199-467,1610612742,"Dirk Nowitzki, Shawn Marion, J.J. Barea, Tyson Chandler, Jason Kidd","Nowitzki, Marion, Barea, Chandler, Kidd",1717-1890-200826-2199-467,DAL,3155.0,9,53.0,-4.0,93.0,92.0,8.0,10.0,185.0,17.0,33.0,1.0,1.0,19.0,31.0,78.0,20.0,100.0,104.0,3.0,4.0,2.0,11.0,34.0,28.0,17.0,21.0,9.0,46.0,7.0,26.0,33.0,58.0,4.0,1.0,8.0,19.0,2.0,19.0,2.0,25.0,13.0,,78.0,11.0,8.0,1.0,,0.5483870967741935,0.5666666666666667,0.3974358974358974,0.75,0.43010752688172044,0.6428571428571429,0.47619047619047616,0.6875,0.7647058823529411,0.875,0.7857142857142857,0.8333333333333334,0.6923076923076923,1.0,84.43740095087163,17.473118279569892,16.630434782608695,15.881720430107526,15.98913043478261,0.3548387096774194,0.5151515151515151,0.53125,0.5294117647058824,0.20430107526881722,0.14285714285714285,1.0,0.5161290322580645,0.4952215053763441,0.47227857142857144,0.12380952380952381,0.14444444444444443,0.11,8.646153846153846,0.08602150537634409,5.0,11.0,,0.8571428571428571,19.0,4.0,11.0,5.0,2.0,15.0,6.0,18.0,22.0,3.0,0.3333333333333333,0.39473684210526316,0.4782608695652174,0.16129032258064516,0.8,0.2631578947368421,0.3125,0.021505376344086023,0.5789473684210527,0.36363636363636365,0.5,0.5615933333333333,0.22,24.86,9.0,26.0,1.0,5.0,13.0,6.0,12.0,2.0,13.0,5.0,4.0,4.0,3.0,1.0,20.0,,,25.0,6.0,5.0,1.0,,1.0,2.0,,2.0,2.0,,0.6666666666666666,0.4,0.4,0.05128205128205128,0.030303030303030304,0.5454545454545454,,,0.43478260869565216,0.46296296296296297,0.6,0.47058823529411764,,0.27956989247311825,0.34615384615384615,0.34615384615384615,0.5,0.5,1.0,0.13978494623655913,0.38461538461538464,0.38461538461538464,0.6,0.38461538461538464,,1.0,7.0,3.0,5.0,,,0.21428571428571427,0.1,0.14285714285714285,1.0,2.0,1.0,0.3333333333333333,0.2857142857142857,0.5,,,0.15789473684210525,,1.0,5.0,,0.625,0.5714285714285714,,1.0,2.0,6.0,0.4,0.6666666666666666,6.0,,,,,1.0,,1.0,0.05263157894736842,,1.0,1.0,,2.0,1.0,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,1610612742,2011,2010-11,True
