EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,LongMidRangeFGA,FG2A,OpponentPoints,DefTwoPtRebounds,DefRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,Points,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,ShootingFouls,Fouls,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyAtRimFrequency,AtRimFG3AFrequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,PenaltyAtRimFGM,LongMidRangeFGM,Arc3FGA,PenaltyArc3FGA,FG3A,FtPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,PtsAssisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,PenaltyTurnovers,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,PenaltyDefPoss,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG2A,SecondChanceFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,OffTwoPtRebounds,FTDefRebounds,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefFTReboundPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,PenaltyFg3Pct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,PtsPutbacks,Loose Ball Fouls,SecondChanceFg2Pct,SecondChanceEfgPct,OffAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,FTOffRebounds,Blocked3s,BlockedCorner3,RecoveredBlocks,LongMidRangePctBlocked,OffFTReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,SelfOReb,SelfORebPct,SecondChanceCorner3FGM,PenaltyArc3FGM,SecondChanceFG3M,Offensive Fouls Drawn,Technical Free Throw Trips,BlockedLongMidRange,BlockedShortMidRange,Defensive 3 Seconds Violations,SecondChanceFg3Pct,ShortMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Accuracy,Travels,3SecondViolations,SecondChanceArc3FGM,DefensiveGoaltends,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsUnassisted3s,StepOutOfBoundsTurnovers,BlockingFouls,Charge Fouls,BlockingFoulsDrawn,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedArc3,OffensiveGoaltends,3pt And 1 Free Throw Trips,Clear Path Fouls,Corner3PctBlocked,HeaveMakes,team_id,year,season,team_vs
101107-201143-2037-2215-2746,1610612737,"Marvin Williams, Al Horford, Jamal Crawford, Jason Collins, Josh Smith","Williams, Horford, Crawford, Collins, Smith",101107-201143-2037-2215-2746,ATL,226.0,2,4.0,-3.0,6.0,8.0,14.0,1.0,4.0,7.0,4.0,5.0,6.0,,,,1.0,1.0,1.0,1.0,89.20353982300885,22.333333333333332,11.5,19.5,11.375,0.14285714285714285,0.5125142857142857,8.55,4.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,3.0,2.0,4.0,,,4.0,2.0,4.0,0.5,0.3333333333333333,0.2857142857142857,0.25,0.2857142857142857,0.25,0.14285714285714285,0.2857142857142857,0.5,0.5,0.25,0.5714285714285714,0.511625,0.5,0.6666666666666666,1.0,,,1.0,3.0,1.0,3.0,,,,1.0,,,3.0,1.0,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,0.42857142857142855,0.25,1.0,,,0.3333333333333333,0.2,0.3333333333333333,1.0,,,,,,,1.0,1.0,,0.42857142857142855,,0.25,,,,24.900000000000002,2.0,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2011,2010-11,False
101107-201143-2037-2215-2863,1610612737,"Marvin Williams, Al Horford, Jamal Crawford, Jason Collins, Damien Wilkins","Williams, Horford, Crawford, Collins, Wilkins",101107-201143-2037-2215-2863,ATL,90.0,1,2.0,4.0,3.0,3.0,6.0,1.0,4.0,,1.0,2.0,3.0,,,,1.0,1.0,,1.0,96.0,17.0,13.0,15.333333333333334,13.0,0.25,0.406975,11.925,,,,1.0,3.0,2.0,4.0,,,,,,,2.0,,,0.5,,0.5,,0.5,,,0.75,0.3333333333333333,0.5,,,,,,1.0,,,1.0,,,,,,2.0,,,4.0,,1.0,2.0,2.0,,1.0,1.0,4.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,0.25,,,1.0,,0.5,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,0.5,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,0.4284,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2011,2010-11,False
101107-201143-2037-2230-2585,1610612737,"Marvin Williams, Al Horford, Jamal Crawford, Maurice Evans, Zaza Pachulia","Williams, Horford, Crawford, Evans, Pachulia",101107-201143-2037-2230-2585,ATL,1209.0,6,20.0,-3.0,37.0,37.0,74.0,12.0,30.0,35.0,13.0,18.0,24.0,1.0,3.0,4.0,0.9285714285714286,0.9444444444444444,1.0,0.875,88.13895781637717,16.756756756756758,15.91891891891892,15.594594594594595,15.54054054054054,0.3333333333333333,0.4783097222222222,10.383333333333333,8.0,9.0,2.0,4.0,9.0,14.0,32.0,2.0,6.0,7.0,12.0,4.0,7.0,26.0,7.0,8.0,0.4666666666666667,0.3333333333333333,0.3888888888888889,0.2857142857142857,0.42105263157894735,0.3888888888888889,0.25,0.25,0.4444444444444444,0.5,0.2857142857142857,0.4166666666666667,0.4474714285714286,0.21875,0.21621621621621623,6.0,5.0,1.0,5.0,3.0,1.0,6.0,4.0,,6.0,1.0,3.0,16.0,3.0,3.0,8.0,8.0,3.0,,5.0,16.0,1.0,4.0,6.0,2.0,2.0,,1.0,1.0,,8.0,5.0,1.0,3.0,,1.0,1.0,1.0,,0.5714285714285714,0.6666666666666666,0.5,0.16666666666666666,0.1,0.2222222222222222,0.25,1.0,0.16666666666666666,0.2857142857142857,,1.0,1.0,,0.5555555555555556,0.7142857142857143,0.6,,0.4166666666666667,0.4166666666666667,1.0,0.08333333333333333,0.5,0.14285714285714285,0.07894736842105263,0.09375,0.1875,24.28333333333333,4.0,,3.0,,,1.0,,5.0,1.0,,,,,,,5.0,1.0,,,,,,,,,,,1.0,0.3333333333333333,0.75,0.2857142857142857,0.08333333333333333,,,,,,,,0.16666666666666666,,0.520575,,,,,,,2.0,3.0,3.0,4.0,,0.6,0.5,,0.5,0.6666666666666666,,,,1.0,,,0.3333333333333333,1.0,,1.0,0.05555555555555555,,,,,,,,,,0.1111111111111111,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1610612737,2011,2010-11,False
101107-201143-2037-2230-2694,1610612737,"Marvin Williams, Al Horford, Jamal Crawford, Maurice Evans, Josh Powell","Williams, Horford, Crawford, Evans, Powell",101107-201143-2037-2230-2694,ATL,140.0,3,2.0,-3.0,5.0,4.0,9.0,1.0,3.0,9.0,,,,,,,,,,,92.57142857142857,13.8,17.75,13.8,14.25,0.2,0.40388,10.299999999999999,1.0,,,2.0,2.0,3.0,6.0,,,,6.0,2.0,2.0,6.0,,1.0,1.0,,0.6,,0.6,,,0.4,1.0,1.0,,0.4,0.60435,,0.2,,,,1.0,1.0,,2.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,1.0,1.0,,0.2,,,,,,28.65,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2011,2010-11,False
101107-201143-2037-2230-2746,1610612737,"Marvin Williams, Al Horford, Jamal Crawford, Maurice Evans, Josh Smith","Williams, Horford, Crawford, Evans, Smith",101107-201143-2037-2230-2746,ATL,535.0,5,9.0,4.0,17.0,17.0,34.0,7.0,13.0,16.0,4.0,8.0,10.0,,,,0.6666666666666666,0.7272727272727273,,0.5,91.51401869158879,14.882352941176471,16.58823529411765,14.352941176470589,14.058823529411764,0.4375,0.432853125,13.292307692307693,,1.0,,2.0,5.0,6.0,20.0,,,,6.0,3.0,3.0,18.0,,,0.46153846153846156,,0.5625,,0.5882352941176471,,0.0625,0.3125,0.4,0.4,,0.25,,,,1.0,1.0,,3.0,2.0,,3.0,2.0,,2.0,,,6.0,2.0,,3.0,5.0,1.0,1.0,1.0,12.0,1.0,4.0,2.0,,,,,,,3.0,2.0,,1.0,,,,,,0.5,0.5,0.5,0.1875,,,,0.8,1.0,0.25,,1.0,0.75,1.0,1.0,1.0,1.0,0.5,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.125,,,0.058823529411764705,0.07142857142857142,0.1,24.53333333333333,1.0,,1.0,,2.0,,2.0,2.0,,6.0,,2.0,2.0,2.0,,1.0,,,,,,1.0,,,1.0,0.6666666666666666,0.6666666666666666,,0.14285714285714285,0.3333333333333333,,0.0625,,,,1.0,1.0,1.0,,,1.0,0.3875,,,,,,,,,1.0,,,0.5,0.5,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2011,2010-11,False
101107-201143-2037-2230-2863,1610612737,"Marvin Williams, Al Horford, Jamal Crawford, Maurice Evans, Damien Wilkins","Williams, Horford, Crawford, Evans, Wilkins",101107-201143-2037-2230-2863,ATL,5.0,1,,,,1.0,1.0,,,,,,,,,,,,,,288.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,46.9,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2011,2010-11,False
101107-201143-2037-2550-2585,1610612737,"Marvin Williams, Al Horford, Jamal Crawford, Kirk Hinrich, Zaza Pachulia","Williams, Horford, Crawford, Hinrich, Pachulia",101107-201143-2037-2550-2585,ATL,675.0,6,11.0,-4.0,18.0,17.0,35.0,1.0,10.0,29.0,3.0,4.0,6.0,1.0,2.0,2.0,0.6,0.6666666666666666,1.0,0.6666666666666666,74.66666666666667,18.38888888888889,20.235294117647058,18.38888888888889,19.470588235294116,0.07142857142857142,0.5080964285714286,5.529999999999999,1.0,6.0,,2.0,3.0,4.0,25.0,,,1.0,6.0,2.0,4.0,21.0,1.0,1.0,0.4,,0.7142857142857143,,0.7352941176470589,0.5,0.42857142857142855,0.21428571428571427,0.6666666666666666,0.6666666666666666,,0.7142857142857143,,0.04,0.05555555555555555,2.0,2.0,,,3.0,,4.0,5.0,2.0,4.0,,1.0,2.0,3.0,1.0,1.0,4.0,1.0,,,11.0,,1.0,2.0,1.0,1.0,,,,,3.0,6.0,,3.0,,,,,,0.25,0.3333333333333333,1.0,0.2857142857142857,0.1,0.16666666666666666,,1.0,,0.3333333333333333,,,1.0,,0.3333333333333333,0.4,0.5,,,,,0.21428571428571427,,,0.17647058823529413,0.23076923076923078,0.16,25.0,1.0,1.0,1.0,,3.0,,4.0,1.0,,9.0,,3.0,3.0,2.0,1.0,2.0,,,,,,,,1.0,0.75,1.0,1.0,,0.3333333333333333,,,0.07142857142857142,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,,,1.0,0.6757,,,,,,,1.0,1.0,1.0,2.0,,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,1.0,0.2,,,,,,,,,,,,,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,1610612737,2011,2010-11,False
101107-201143-2037-2550-2746,1610612737,"Marvin Williams, Al Horford, Jamal Crawford, Kirk Hinrich, Josh Smith","Williams, Horford, Crawford, Hinrich, Smith",101107-201143-2037-2550-2746,ATL,2031.0,6,34.0,2.0,65.0,63.0,128.0,19.0,42.0,78.0,17.0,21.0,26.0,2.0,3.0,8.0,0.7727272727272727,0.75,0.8333333333333334,0.875,90.7533234859675,17.476923076923075,14.206349206349206,17.0,13.587301587301587,0.36538461538461536,0.4718798076923077,10.904761904761905,36.0,12.0,6.0,6.0,11.0,24.0,80.0,13.0,24.0,43.0,24.0,9.0,16.0,75.0,43.0,36.0,0.5714285714285714,0.5416666666666666,0.5769230769230769,0.5714285714285714,0.6370967741935484,0.6176470588235294,0.23076923076923078,0.21153846153846154,0.5454545454545454,0.6,0.21428571428571427,0.4230769230769231,0.4509535714285714,0.5375,0.5538461538461539,5.0,8.0,5.0,10.0,6.0,2.0,10.0,20.0,1.0,5.0,4.0,11.0,24.0,6.0,2.0,12.0,16.0,4.0,2.0,6.0,36.0,1.0,4.0,5.0,3.0,2.0,1.0,5.0,3.0,2.0,17.0,26.0,4.0,10.0,3.0,3.0,2.0,3.0,3.0,0.5,0.5454545454545454,0.4166666666666667,0.19230769230769232,0.047619047619047616,0.08333333333333333,0.625,0.6666666666666666,0.16666666666666666,0.20833333333333334,0.3333333333333333,0.625,1.0,0.3333333333333333,0.6666666666666666,0.7272727272727273,0.5,0.3333333333333333,0.5263157894736842,0.5263157894736842,0.6,0.11538461538461539,0.8333333333333334,0.07142857142857142,0.1864406779661017,0.20833333333333334,0.0625,24.740000000000002,21.0,1.0,4.0,1.0,3.0,,4.0,5.0,1.0,12.0,,3.0,4.0,3.0,1.0,4.0,,1.0,2.0,,,,,1.0,1.0,0.4,0.4,,0.2222222222222222,0.4,0.1111111111111111,0.07692307692307693,0.25,0.25,1.0,0.5,0.5,1.0,0.16666666666666666,,0.5,0.55217,1.0,2.0,2.0,0.5,0.07142857142857142,0.5,2.0,4.0,2.0,4.0,,0.4,0.3333333333333333,0.25,0.6666666666666666,0.5,,,,2.0,,,,0.6666666666666666,,2.0,0.09090909090909091,,1.0,,,1.0,,1.0,,,0.09090909090909091,,,0.5,,,,,,,,,1.0,,,,,,1.0,0.09090909090909091,,,,,,,1610612737,2011,2010-11,False
101107-201143-2037-2550-2863,1610612737,"Marvin Williams, Al Horford, Jamal Crawford, Kirk Hinrich, Damien Wilkins","Williams, Horford, Crawford, Hinrich, Wilkins",101107-201143-2037-2550-2863,ATL,104.0,1,2.0,-2.0,4.0,3.0,7.0,1.0,3.0,4.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,,96.92307692307692,17.75,11.0,17.5,11.0,0.25,0.35923333333333335,12.833333333333334,,,,1.0,2.0,1.0,2.0,,,,,,1.0,2.0,,,0.3333333333333333,,0.25,,0.25,,,0.5,0.5,0.5,,0.25,,,,1.0,,,,1.0,,1.0,,,,,,2.0,1.0,1.0,1.0,1.0,,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,0.25,0.3333333333333333,,,,,0.5,,,,,,,,1.0,,,,0.25,,,,,,35.8,2.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2011,2010-11,False
101107-201143-2037-2585-2746,1610612737,"Marvin Williams, Al Horford, Jamal Crawford, Zaza Pachulia, Josh Smith","Williams, Horford, Crawford, Pachulia, Smith",101107-201143-2037-2585-2746,ATL,195.0,3,3.0,6.0,6.0,5.0,11.0,1.0,4.0,2.0,1.0,2.0,3.0,,1.0,1.0,0.5,0.5,,,81.23076923076923,14.666666666666666,21.4,13.833333333333334,21.2,0.2,0.55175,7.625,,2.0,,,1.0,3.0,8.0,,,,2.0,1.0,2.0,8.0,,,0.75,,0.6,,0.6666666666666666,,0.4,0.2,,,,0.6,,,,1.0,2.0,,1.0,1.0,,1.0,2.0,,,,,4.0,1.0,,2.0,2.0,2.0,,,4.0,,,1.0,1.0,,1.0,,,,2.0,2.0,,1.0,,,,,,0.6666666666666666,0.6666666666666666,,0.2,,,,,,0.5,,1.0,,,1.0,1.0,1.0,,1.0,1.0,,0.2,,,0.16666666666666666,0.2,,25.5,,,,,,1.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,0.56955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612737,2011,2010-11,False
101107-201143-2037-2585-2863,1610612737,"Marvin Williams, Al Horford, Jamal Crawford, Zaza Pachulia, Damien Wilkins","Williams, Horford, Crawford, Pachulia, Wilkins",101107-201143-2037-2585-2863,ATL,918.0,5,15.0,-1.0,29.0,30.0,59.0,9.0,23.0,32.0,8.0,13.0,16.0,,1.0,3.0,0.8,0.8571428571428571,1.0,0.8333333333333334,92.54901960784314,16.655172413793103,14.5,16.448275862068964,14.5,0.36,0.471506,10.465217391304348,9.0,6.0,2.0,4.0,8.0,12.0,31.0,4.0,7.0,10.0,12.0,1.0,3.0,28.0,10.0,9.0,0.5217391304347826,0.5714285714285714,0.48,0.5714285714285714,0.5344827586206896,0.5555555555555556,0.24,0.32,0.5,0.5714285714285714,0.2857142857142857,0.32,0.44580000000000003,0.3225806451612903,0.3103448275862069,2.0,4.0,1.0,4.0,1.0,,2.0,7.0,1.0,3.0,,2.0,12.0,1.0,2.0,6.0,6.0,2.0,1.0,3.0,12.0,,4.0,3.0,1.0,1.0,,2.0,1.0,1.0,6.0,10.0,2.0,5.0,1.0,1.0,1.0,1.0,,0.5,0.5454545454545454,0.5,0.08,0.08695652173913043,0.16666666666666666,0.6666666666666666,1.0,,0.25,,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,0.5,0.25,0.4444444444444444,0.4444444444444444,0.75,0.04,0.5,,0.17857142857142858,0.19230769230769232,0.0967741935483871,24.95,5.0,,1.0,,,,,2.0,,,,,,,,3.0,1.0,,1.0,,,,,,,,,1.0,0.3,,0.25,0.04,,,,,,,,,,0.53945,,,,,,,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,0.5,1.0,,,,1.0,,,,1.0,,1.0,0.1,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2011,2010-11,False
101107-201143-2037-2694-2863,1610612737,"Marvin Williams, Al Horford, Jamal Crawford, Josh Powell, Damien Wilkins","Williams, Horford, Crawford, Powell, Wilkins",101107-201143-2037-2694-2863,ATL,275.0,2,5.0,-3.0,9.0,9.0,18.0,1.0,4.0,9.0,3.0,4.0,7.0,,2.0,4.0,0.42857142857142855,0.5,,0.5,94.25454545454546,15.88888888888889,14.666666666666666,14.88888888888889,13.222222222222221,0.16666666666666666,0.49242499999999995,10.475,,1.0,,1.0,2.0,1.0,6.0,,,,2.0,1.0,2.0,4.0,,,0.25,,0.16666666666666666,,0.375,,0.16666666666666666,0.3333333333333333,0.5,0.5,,0.5,,,,2.0,,,,1.0,,2.0,4.0,2.0,2.0,,,,1.0,1.0,,,,,,,1.0,1.0,3.0,1.0,1.0,,2.0,2.0,,2.0,4.0,,2.0,,,,,,,,0.5,0.3333333333333333,0.25,1.0,0.5,1.0,0.5,0.6,1.0,0.5,,1.0,,,,,,,,0.16666666666666666,,,0.25,0.3333333333333333,0.3333333333333333,24.75,,,1.0,,,1.0,,,1.0,,,,,,,2.0,,,,1.0,1.0,,,,,,,,0.6666666666666666,1.0,1.0,0.16666666666666666,,,,,,,,1.0,,0.5682,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2011,2010-11,False
101107-201143-2037-2746-2863,1610612737,"Marvin Williams, Al Horford, Jamal Crawford, Josh Smith, Damien Wilkins","Williams, Horford, Crawford, Smith, Wilkins",101107-201143-2037-2746-2863,ATL,795.0,6,13.0,8.0,24.0,23.0,47.0,8.0,19.0,14.0,5.0,10.0,11.0,,,1.0,0.7142857142857143,0.8333333333333334,,0.8,85.13207547169812,16.333333333333332,17.52173913043478,16.25,17.47826086956522,0.34782608695652173,0.47646739130434784,11.026315789473685,,5.0,,1.0,6.0,9.0,22.0,,,,12.0,,6.0,20.0,,,0.47368421052631576,,0.45652173913043476,,0.4782608695652174,,0.21739130434782608,0.2608695652173913,0.16666666666666666,0.25,,0.391304347826087,,,,1.0,3.0,,5.0,3.0,,4.0,1.0,,2.0,,,6.0,3.0,2.0,3.0,4.0,2.0,,1.0,9.0,1.0,5.0,1.0,6.0,3.0,3.0,1.0,1.0,,4.0,1.0,1.0,1.0,,,,,,0.3333333333333333,0.375,1.0,0.17391304347826086,0.10526315789473684,,1.0,1.0,0.3333333333333333,0.07692307692307693,,1.0,1.0,1.0,0.6,0.6,0.6666666666666666,,0.625,0.625,0.2,0.13043478260869565,,,0.043478260869565216,0.05263157894736842,0.09090909090909091,24.775,,,1.0,,1.0,,1.0,1.0,,3.0,,1.0,1.0,1.0,,,,,,,,,,,1.0,0.25,0.25,,,,,0.043478260869565216,,,,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,,,,,,,,1.0,1.0,1.0,2.0,,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2011,2010-11,False
101107-201143-2207-2215-2550,1610612737,"Marvin Williams, Al Horford, Joe Johnson, Jason Collins, Kirk Hinrich","Williams, Horford, Johnson, Collins, Hinrich",101107-201143-2207-2215-2550,ATL,2106.0,3,35.0,-5.0,61.0,61.0,122.0,21.0,40.0,62.0,16.0,22.0,27.0,1.0,6.0,12.0,0.64,0.6875,0.4,0.8,83.41880341880342,17.0327868852459,17.491803278688526,16.75409836065574,16.934426229508198,0.39622641509433965,0.49849622641509433,11.6975,,11.0,,4.0,8.0,21.0,57.0,,,,14.0,1.0,9.0,51.0,,,0.525,,0.5094339622641509,,0.5185185185185185,,0.20754716981132076,0.1509433962264151,0.5,0.5714285714285714,,0.4528301886792453,,,,5.0,6.0,,11.0,8.0,,13.0,3.0,,6.0,,,28.0,8.0,2.0,14.0,17.0,3.0,1.0,10.0,37.0,2.0,6.0,5.0,6.0,5.0,1.0,6.0,5.0,,5.0,3.0,,1.0,,,,,,0.6666666666666666,0.7,0.6,0.24528301886792453,0.05,0.09090909090909091,0.5,0.8571428571428571,0.2222222222222222,0.17857142857142858,,0.4,0.8333333333333334,1.0,0.5454545454545454,0.6,0.5,0.25,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.1509433962264151,,,0.018518518518518517,0.024390243902439025,0.10526315789473684,24.576923076923077,,1.0,5.0,,3.0,1.0,4.0,4.0,1.0,9.0,,3.0,3.0,2.0,1.0,3.0,,1.0,1.0,,2.0,,1.0,,0.75,0.3076923076923077,0.3076923076923077,,0.15789473684210525,0.25,0.1,0.09433962264150944,0.2,0.2,1.0,0.375,0.375,0.6666666666666666,,0.2,0.375,0.5977,,,,,,,2.0,3.0,3.0,2.0,,0.75,0.6,0.2,0.6,0.6666666666666666,,,,,,,0.5,,0.5,2.0,0.07692307692307693,,,,1.0,1.0,,,1.0,,0.125,,,,,1.0,,,,,3.0,,,,,,,,,,,,,,,,1610612737,2011,2010-11,False
101107-201143-2207-2215-2746,1610612737,"Marvin Williams, Al Horford, Joe Johnson, Jason Collins, Josh Smith","Williams, Horford, Johnson, Collins, Smith",101107-201143-2207-2215-2746,ATL,8.0,1,,1.0,1.0,1.0,2.0,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,360.0,,8.0,,8.0,,,,1.0,,,,,,1.0,,,1.0,,,,1.0,1.0,1.0,,,,,0.5,0.5,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,2.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2011,2010-11,False
