EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,DefPoss,TotalPoss,OpponentPoints,Pace,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,Minutes,OffPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,SecondChanceFG2A,PenaltyFG2A,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,Fouls,Offensive Fouls,FoulsDrawn,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,ShortMidRangeFGM,PtsUnassisted2s,AtRimAssists,ShootingFouls,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,FtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,ThreePtAssists,Corner3Assists,OffThreePtRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,PenaltyTurnovers,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,OffThreePtReboundPct,OffArc3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,Arc3FGM,NonHeaveArc3FGM,Arc3Assists,ShortMidRangeAssists,DefThreePtRebounds,Steals,BadPassSteals,Blocked2s,BlockedShortMidRange,Blocks,DefThreePtReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PenaltyArc3FGM,PenaltyFG2M,PtsUnassisted3s,2pt And 1 Free Throw Trips,PenaltyFg2Pct,PenaltyArc3Accuracy,SecondChanceFG2M,SecondChancePoints,SelfOReb,Technical Free Throw Trips,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefArc3ReboundPct,SelfORebPct,SecondChancePointsPct,PenaltyAtRimFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,HeaveAttempts,LostBallSteals,RecoveredBlocks,SecondChanceFg3Pct,BlocksRecoveredPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFtPoints,PtsPutbacks,OffAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Offensive Fouls Drawn,BlockedAtRim,Charge Fouls,3SecondViolations,Charge Fouls Drawn,Loose Ball Fouls,DefensiveGoaltends,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Defensive 3 Seconds Violations,SecondChanceCorner3FGA,Fg3aBlocked,FTOffRebounds,BlockingFouls,BlockingFoulsDrawn,OffensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawn,BlockedLongMidRange,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveMakes,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,Clear Path Fouls,team_id,year,season,team_vs
200752-201144-201564-201632-2754,1610612763,"Rudy Gay, Mike Conley, O.J. Mayo, Hamed Haddadi, Tony Allen","Gay, Conley, Mayo, Haddadi, Allen",200752-201144-201564-201632-2754,MEM,322.0,2,-4.0,14.0,27.0,15.0,120.74534161490683,13.285714285714286,13.0,5.0,13.0,13.0,7.0,2.0,4.0,4.0,3.0,,2.0,3.0,9.0,11.0,2.0,9.0,,,,1.0,,3.0,1.0,5.0,,5.0,2.0,7.0,1.0,,2.0,,2.0,,2.0,11.0,13.0,1.0,,,0.3333333333333333,0.4090909090909091,0.4230769230769231,,,,,,1.0,0.16666666666666666,0.8333333333333334,0.2857142857142857,,,1.0,1.0,1.0,10.461538461538462,9.76923076923077,0.36363636363636365,0.2727272727272727,0.18181818181818182,,,,0.36363636363636365,0.5454545454545454,0.4698363636363636,0.4029,0.4698363636363636,9.233333333333333,1.0,2.0,1.0,6.0,,,0.5,0.5,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,11.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,,4.0,,2.0,11.0,2.0,1.0,0.5,0.5,0.5,0.4090909090909091,0.4230769230769231,0.18181818181818182,0.5,1.0,1.0,0.09090909090909091,1.0,1.0,1.0,0.09090909090909091,0.09090909090909091,1.0,0.09090909090909091,,,1.0,24.6,,,,,,1.0,1.0,,,,,,,,,,,,3.0,,,0.3333333333333333,,,,1.0,,,,,,0.14285714285714285,,2.0,,,,,,,,,,,,,0.5,,1.0,,,0.5,0.5,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2011,2010-11,True
200752-201144-201564-201934-201970,1610612763,"Rudy Gay, Mike Conley, O.J. Mayo, Hasheem Thabeet, Sam Young","Gay, Conley, Mayo, Thabeet, Young",200752-201144-201564-201934-201970,MEM,223.0,3,4.0,5.0,12.0,7.0,77.48878923766816,21.6,21.6,4.0,7.0,2.0,2.0,,2.0,,2.0,,,4.0,4.0,11.0,,1.0,8.0,,4.0,5.0,,11.0,,,1.0,1.0,,1.0,1.0,,2.0,,1.0,,1.0,11.0,2.0,,1.0,1.0,1.0,0.9166666666666666,0.9166666666666666,,,,,1.0,,,,,,,,,,16.428571428571427,16.428571428571427,0.3333333333333333,0.3333333333333333,,,,,,0.6666666666666666,0.5353833333333333,,0.508375,4.025,0.2857142857142857,2.0,2.0,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,,1.0,1.0,,5.0,3.0,1.0,1.0,1.0,,1.0,,,1.0,,,,,,5.0,,1.0,0.5,1.0,0.5,1.25,1.25,0.3333333333333333,0.5,,,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,0.5,1.0,,,,0.45454545454545453,24.5,,,,2.0,,1.0,1.0,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2011,2010-11,True
200752-201144-201564-201934-202333,1610612763,"Rudy Gay, Mike Conley, O.J. Mayo, Hasheem Thabeet, Xavier Henry","Gay, Conley, Mayo, Thabeet, Henry",200752-201144-201564-201934-202333,MEM,296.0,3,6.0,9.0,19.0,15.0,92.43243243243242,17.11111111111111,15.666666666666666,5.0,10.0,8.0,1.0,2.0,3.0,3.0,3.0,,1.0,4.0,7.0,21.0,1.0,6.0,4.0,,2.0,4.0,,10.0,2.0,,,1.0,2.0,3.0,,,,,2.0,,3.0,17.0,8.0,,0.5,0.6666666666666666,0.5714285714285714,0.7777777777777778,0.8333333333333334,,,,,,,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5,1.0,,,,14.2,14.1,0.3333333333333333,0.3333333333333333,0.1111111111111111,,,,0.42857142857142855,0.5555555555555556,0.5162888888888889,0.6221,0.5248285714285714,6.542857142857143,0.8,3.0,1.0,4.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,7.0,1.0,1.0,7.0,16.0,6.0,1.0,2.0,1.0,,,,,,,,7.0,2.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,0.6428571428571429,0.75,0.2222222222222222,,,,0.1111111111111111,1.0,1.0,1.0,0.1111111111111111,0.14285714285714285,1.0,,0.18181818181818182,0.2222222222222222,0.7619047619047619,25.15,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,3.0,,,0.5,,1.0,4.0,,1.0,1.0,1.0,1.0,1.0,,0.19047619047619047,3.0,,,,,,,,,,,,,1.0,1.0,1.0,2.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2011,2010-11,True
200752-201144-201564-201934-2216,1610612763,"Rudy Gay, Mike Conley, O.J. Mayo, Hasheem Thabeet, Zach Randolph","Gay, Conley, Mayo, Thabeet, Randolph",200752-201144-201564-201934-2216,MEM,1912.0,15,-17.0,61.0,119.0,76.0,89.6234309623431,14.934426229508198,14.295081967213115,32.0,58.0,35.0,19.0,9.0,16.0,8.0,13.0,3.0,14.0,20.0,43.0,59.0,8.0,27.0,24.0,2.0,12.0,14.0,3.0,30.0,10.0,11.0,4.0,16.0,14.0,30.0,9.0,2.0,12.0,1.0,23.0,1.0,17.0,48.0,35.0,5.0,0.6,0.631578947368421,0.46511627906976744,0.4423076923076923,0.4609375,0.046511627906976744,0.125,,,1.0,0.4782608695652174,0.43478260869565216,0.48,0.4666666666666667,0.2,0.45454545454545453,0.4,0.3333333333333333,0.5833333333333334,17.25862068965517,16.20689655172414,0.3076923076923077,0.25,0.2692307692307692,0.21428571428571427,0.21428571428571427,1.0,0.25,0.4807692307692308,0.5205211538461538,0.5649714285714286,0.4943453125,9.002325581395349,0.603448275862069,9.0,8.0,16.0,6.0,13.0,0.5625,0.6428571428571429,0.6666666666666666,0.6153846153846154,0.6153846153846154,,1.0,,1.0,8.0,4.0,2.0,9.0,13.0,2.0,5.0,10.0,42.0,6.0,8.0,2.0,,4.0,3.0,3.0,,,6.0,5.0,25.0,7.0,6.0,42.0,6.0,1.0,0.2222222222222222,0.4,0.2222222222222222,0.5,0.5,0.17307692307692307,0.25,0.5714285714285714,0.5,0.019230769230769232,,,,0.15384615384615385,0.03125,,0.125,0.1206896551724138,0.14285714285714285,0.711864406779661,25.177777777777777,2.0,2.0,2.0,3.0,1.0,5.0,2.0,2.0,1.0,2.0,0.5,,0.375,0.25,0.2857142857142857,1.0,0.25,2.0,13.0,,1.0,0.48148148148148145,0.5,4.0,11.0,2.0,1.0,0.5,0.4444444444444444,0.4583333333333333,1.0,0.07407407407407407,0.1864406779661017,4.0,,1.0,,1.0,,3.0,1.0,,0.5,0.1111111111111111,,,0.5,3.0,7.0,3.0,2.0,0.5714285714285714,0.7777777777777778,0.42857142857142855,1.0,1.0,1.0,2.0,,1.0,,,,1.0,,1.0,,,,,0.1111111111111111,0.125,,1.0,0.6666666666666666,,,,,,,,,,,,,,,1610612763,2011,2010-11,True
200752-201144-201564-201934-2754,1610612763,"Rudy Gay, Mike Conley, O.J. Mayo, Hasheem Thabeet, Tony Allen","Gay, Conley, Mayo, Thabeet, Allen",200752-201144-201564-201934-2754,MEM,25.0,1,,1.0,2.0,2.0,115.19999999999999,20.0,20.0,,1.0,,,,,,,1.0,1.0,1.0,1.0,2.0,,,2.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,1.0,,,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,5.0,5.0,,,1.0,1.0,1.0,1.0,,,0.4338,,,19.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2011,2010-11,True
200752-201144-201564-201970-202349,1610612763,"Rudy Gay, Mike Conley, O.J. Mayo, Sam Young, Greivis Vasquez","Gay, Conley, Mayo, Young, Vasquez",200752-201144-201564-201970-202349,MEM,6.0,1,1.0,1.0,2.0,,480.0,4.0,4.0,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,0.5,,,,,,,,1.0,,,,,,,2.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,2.0,,1.0,,,,,,,,0.5,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2011,2010-11,True
200752-201144-201564-201970-2216,1610612763,"Rudy Gay, Mike Conley, O.J. Mayo, Sam Young, Zach Randolph","Gay, Conley, Mayo, Young, Randolph",200752-201144-201564-201970-2216,MEM,389.0,5,6.0,15.0,32.0,12.0,118.45758354755785,10.4,10.133333333333333,6.0,17.0,7.0,5.0,5.0,3.0,,1.0,,1.0,1.0,5.0,18.0,2.0,,2.0,1.0,1.0,4.0,,11.0,1.0,3.0,2.0,5.0,6.0,11.0,1.0,,2.0,1.0,5.0,,3.0,18.0,7.0,4.0,1.0,1.0,0.2,0.3888888888888889,0.42857142857142855,0.2,0.3333333333333333,,,1.0,0.75,0.25,0.6,0.5,,,0.5,1.0,1.0,13.705882352941176,11.294117647058824,0.16666666666666666,0.05555555555555555,0.05555555555555555,,,,,0.8888888888888888,0.497964705882353,0.555,0.41877499999999995,6.5200000000000005,0.4117647058823529,1.0,,,1.0,1.0,0.3333333333333333,0.5,1.0,,,1.0,4.0,,2.0,9.0,5.0,4.0,13.0,4.0,2.0,7.0,4.0,10.0,9.0,8.0,3.0,1.0,5.0,1.0,1.0,,,,,6.0,2.0,1.0,10.0,1.0,0.75,0.3076923076923077,0.2857142857142857,0.3333333333333333,0.42857142857142855,0.5555555555555556,0.7222222222222222,0.5,0.625,0.8,0.2222222222222222,0.25,0.3333333333333333,1.0,0.5,0.2857142857142857,,0.7142857142857143,0.1,0.2857142857142857,0.5555555555555556,27.146153846153844,3.0,3.0,2.0,,,4.0,4.0,1.0,,1.0,,,,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.375,2.0,,3.0,,,0.4,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,,1.0,0.3333333333333333,,,,,1.0,,,0.5,0.3333333333333333,,,1.0,,1.0,,,1.0,,,,,1.0,,,,,0.07692307692307693,,,0.3333333333333333,,,,,0.25,,,,,,,,,,,1610612763,2011,2010-11,True
200752-201144-201564-201970-2754,1610612763,"Rudy Gay, Mike Conley, O.J. Mayo, Sam Young, Tony Allen","Gay, Conley, Mayo, Young, Allen",200752-201144-201564-201970-2754,MEM,114.0,1,,4.0,8.0,5.0,101.05263157894737,13.75,13.75,2.0,4.0,,,1.0,2.0,,,,,2.0,2.0,5.0,1.0,,2.0,,1.0,1.0,,2.0,,1.0,,1.0,1.0,2.0,,,1.0,,2.0,,1.0,3.0,,,0.5,0.5,1.0,0.5,0.625,,,,,,0.5,,0.5,0.5,,,,1.0,,14.75,13.75,0.5,,,,,,,1.0,0.639975,,,1.5,,2.0,,2.0,1.0,1.0,1.0,1.0,0.5,,,,1.0,,,1.0,,,2.0,1.0,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,0.5,1.0,0.5,1.0,0.25,,,,0.25,,,,0.25,0.5,,24.95,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,2.0,,,1.0,1.0,1.0,,,0.4,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612763,2011,2010-11,True
200752-201144-201564-202333-2216,1610612763,"Rudy Gay, Mike Conley, O.J. Mayo, Xavier Henry, Zach Randolph","Gay, Conley, Mayo, Henry, Randolph",200752-201144-201564-202333-2216,MEM,881.0,7,-7.0,35.0,65.0,34.0,106.24290578887627,14.142857142857142,12.714285714285714,15.0,30.0,14.0,17.0,8.0,6.0,2.0,6.0,1.0,5.0,7.0,17.0,27.0,7.0,7.0,6.0,2.0,3.0,5.0,1.0,12.0,4.0,7.0,3.0,12.0,9.0,21.0,1.0,,4.0,,8.0,,5.0,12.0,13.0,3.0,0.42857142857142855,0.6,0.4117647058823529,0.30303030303030304,0.3611111111111111,0.11764705882352941,,0.3333333333333333,,1.0,0.7,0.4444444444444444,0.75,0.42857142857142855,0.6,0.3333333333333333,0.5,,0.8571428571428571,12.866666666666667,11.766666666666667,0.18181818181818182,0.18181818181818182,0.15151515151515152,0.2,0.2,1.0,0.13333333333333333,0.6666666666666666,0.519796875,0.5973499999999999,0.5053833333333333,8.547058823529412,0.4666666666666667,5.0,1.0,8.0,2.0,3.0,0.8333333333333334,0.8333333333333334,0.4,0.16666666666666666,0.25,,1.0,,,15.0,8.0,2.0,16.0,7.0,1.0,8.0,4.0,15.0,6.0,14.0,2.0,,5.0,3.0,2.0,,1.0,1.0,1.0,7.0,2.0,1.0,13.0,,1.0,0.125,0.125,0.13333333333333333,0.36666666666666664,0.4411764705882353,0.48484848484848486,0.75,0.4166666666666667,0.36363636363636365,0.030303030303030304,,,,0.45454545454545453,,,0.5333333333333333,0.05714285714285714,0.10526315789473684,0.5555555555555556,26.0625,2.0,2.0,2.0,,2.0,3.0,1.0,2.0,1.0,2.0,1.0,,,0.13333333333333333,0.13333333333333333,1.0,0.14285714285714285,1.0,4.0,,,0.5714285714285714,0.125,5.0,15.0,1.0,1.0,0.7142857142857143,0.8125,0.8333333333333334,1.0,0.05263157894736842,0.5555555555555556,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,,0.125,1.0,1.0,1.0,3.0,4.0,2.0,4.0,,0.5,0.75,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,1610612763,2011,2010-11,True
200752-201144-201564-202333-2754,1610612763,"Rudy Gay, Mike Conley, O.J. Mayo, Xavier Henry, Tony Allen","Gay, Conley, Mayo, Henry, Allen",200752-201144-201564-202333-2754,MEM,89.0,1,3.0,3.0,6.0,2.0,97.07865168539325,11.333333333333334,10.333333333333334,1.0,3.0,,,,,,,,1.0,,1.0,5.0,,,,,,1.0,,3.0,,1.0,,1.0,,1.0,,,,,1.0,,1.0,5.0,,,,,,0.75,0.6666666666666666,,,,,,1.0,,1.0,,,,,,1.0,18.333333333333332,18.333333333333332,,,0.5,,,,,0.5,0.49535,,,20.2,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,2.0,,,,,3.0,,1.0,1.0,,,,,,,,3.0,1.0,,,,1.0,1.0,,1.0,,,0.5,,,,0.5,1.0,1.0,1.0,,,,,0.3333333333333333,0.5,,23.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2011,2010-11,True
200752-201144-201564-202349-2216,1610612763,"Rudy Gay, Mike Conley, O.J. Mayo, Greivis Vasquez, Zach Randolph","Gay, Conley, Mayo, Vasquez, Randolph",200752-201144-201564-202349-2216,MEM,21.0,1,,1.0,2.0,2.0,137.14285714285714,17.0,17.0,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,2.0,,1.0,2.0,,1.0,1.0,,2.0,,,,,,,,,,,,,,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,4.0,4.0,1.0,,,,,,1.0,1.0,0.4219,,0.4219,2.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2011,2010-11,True
200752-201144-201564-2216-2754,1610612763,"Rudy Gay, Mike Conley, O.J. Mayo, Zach Randolph, Tony Allen","Gay, Conley, Mayo, Randolph, Allen",200752-201144-201564-2216-2754,MEM,846.0,7,-2.0,33.0,68.0,37.0,115.74468085106383,13.575757575757576,13.272727272727273,14.0,35.0,22.0,25.0,,7.0,4.0,6.0,1.0,2.0,11.0,15.0,35.0,,9.0,12.0,,6.0,7.0,1.0,15.0,,5.0,2.0,10.0,,10.0,7.0,1.0,11.0,,14.0,1.0,11.0,35.0,22.0,5.0,0.5454545454545454,0.5454545454545454,0.7333333333333333,0.6578947368421053,0.6730769230769231,,,,,1.0,0.5555555555555556,,0.6666666666666666,,,,0.5,0.5,1.0,11.371428571428572,11.371428571428572,0.3684210526315789,0.3157894736842105,0.10526315789473684,0.5,0.5,1.0,0.3076923076923077,0.5789473684210527,0.4785194444444445,,0.4876291666666666,6.54,0.6285714285714286,6.0,4.0,10.0,3.0,4.0,0.8571428571428571,0.8571428571428571,0.5,0.6666666666666666,0.6666666666666666,,,,,4.0,4.0,1.0,4.0,10.0,1.0,4.0,5.0,20.0,3.0,2.0,1.0,,,4.0,2.0,1.0,2.0,6.0,1.0,15.0,5.0,3.0,20.0,3.0,1.0,0.25,0.25,,0.5769230769230769,0.5882352941176471,0.21052631578947367,0.36363636363636365,,,,,,,0.21052631578947367,,,0.3076923076923077,0.21739130434782608,0.2631578947368421,0.5714285714285714,31.8,1.0,,1.0,2.0,3.0,3.0,2.0,1.0,,1.0,1.0,,0.5,0.25,0.25,1.0,,1.0,6.0,,1.0,0.6666666666666666,0.25,,,,,,,,1.0,,,3.0,,,,,1.0,1.0,,,,,,,0.75,,,,,,,,1.0,1.0,1.0,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1610612763,2011,2010-11,True
200752-201144-201589-201632-201970,1610612763,"Rudy Gay, Mike Conley, Darrell Arthur, Hamed Haddadi, Sam Young","Gay, Conley, Arthur, Haddadi, Young",200752-201144-201589-201632-201970,MEM,58.0,1,-1.0,2.0,4.0,3.0,99.3103448275862,12.0,12.0,1.0,2.0,2.0,2.0,,1.0,1.0,,,,1.0,1.0,2.0,,1.0,2.0,,1.0,1.0,,2.0,,,,,,,,,,,1.0,,,2.0,2.0,,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,17.0,17.0,0.5,,,,,,0.5,1.0,0.577225,,0.577225,1.9,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,1.0,,2.0,,1.0,,,,,,,,,,,,,2.0,,,,,,0.5,0.5,0.5,,,,,,,,0.5,,,0.5,,,1.0,26.1,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2011,2010-11,True
200752-201144-201589-201934-202333,1610612763,"Rudy Gay, Mike Conley, Darrell Arthur, Hasheem Thabeet, Xavier Henry","Gay, Conley, Arthur, Thabeet, Henry",200752-201144-201589-201934-202333,MEM,395.0,2,,11.0,21.0,13.0,76.55696202531647,17.09090909090909,14.636363636363637,7.0,10.0,7.0,,3.0,2.0,1.0,1.0,2.0,3.0,3.0,6.0,13.0,1.0,4.0,2.0,1.0,1.0,2.0,,5.0,1.0,2.0,1.0,3.0,4.0,7.0,2.0,,2.0,1.0,2.0,,1.0,10.0,7.0,,0.3333333333333333,0.5,0.5,0.5454545454545454,0.5416666666666666,0.16666666666666666,,1.0,,1.0,0.4,0.3333333333333333,0.3333333333333333,0.5,,1.0,,,0.6666666666666666,20.7,17.3,0.18181818181818182,0.09090909090909091,0.2727272727272727,0.6666666666666666,0.6666666666666666,,0.125,0.6363636363636364,0.5374749999999999,0.5385,0.5247499999999999,10.383333333333333,0.7,1.0,,4.0,1.0,1.0,0.5,0.5,1.0,,,1.0,1.0,,,4.0,4.0,2.0,5.0,1.0,1.0,4.0,,7.0,3.0,4.0,1.0,1.0,2.0,,,1.0,,1.0,,2.0,1.0,,7.0,,0.5,0.4,0.25,0.4,0.4375,0.4375,0.45454545454545453,,0.6666666666666666,0.6666666666666666,0.09090909090909091,1.0,1.0,1.0,0.36363636363636365,,,0.5,0.08333333333333333,0.14285714285714285,0.5384615384615384,27.139999999999997,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,,,0.25,0.25,,0.25,1.0,2.0,3.0,,0.5,0.25,1.0,3.0,,,1.0,0.5,0.5,,,0.23076923076923078,,,1.0,,1.0,,1.0,,,,0.5,,,,,,1.0,2.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,1610612763,2011,2010-11,True
200752-201144-201589-201934-2754,1610612763,"Rudy Gay, Mike Conley, Darrell Arthur, Hasheem Thabeet, Tony Allen","Gay, Conley, Arthur, Thabeet, Allen",200752-201144-201589-201934-2754,MEM,305.0,3,-4.0,9.0,20.0,12.0,94.42622950819673,15.0,15.0,5.0,11.0,1.0,5.0,,1.0,,,,,1.0,1.0,8.0,,,2.0,,1.0,3.0,,8.0,,3.0,,3.0,,3.0,1.0,1.0,5.0,,3.0,,1.0,8.0,1.0,,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,,,,,,1.0,,1.0,,,,,1.0,,15.454545454545455,15.454545454545455,0.16666666666666666,,,,,,,1.0,0.5970916666666667,,0.5256,1.1,0.09090909090909091,1.0,,,1.0,2.0,1.0,1.0,1.0,,,1.0,1.0,,,4.0,1.0,2.0,5.0,,,1.0,,,6.0,4.0,2.0,1.0,,4.0,1.0,,3.0,,,,,,,,1.0,0.4,,0.4,,,0.8333333333333334,0.8,,,0.16666666666666666,1.0,1.0,1.0,0.6666666666666666,,,1.0,,,,25.16,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,0.25,0.25,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2011,2010-11,True
