EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,LongMidRangeFGA,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,Fg2aBlocked,OffTwoPtRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,DeadBallTurnovers,Turnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,3SecondViolations,FirstChancePoints,TsPct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,LongMidRangeFrequency,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyDefPoss,AtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,SecondChanceTurnovers,ShootingFouls,BlockingFouls,Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,SecondChanceFG2M,OffThreePtRebounds,Charge Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,SecondChanceFg2Pct,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,SecondChanceAtRimFGM,PtsPutbacks,AtRimAssists,DefThreePtRebounds,BadPassOutOfBoundsTurnovers,Travels,Offensive Fouls,2pt And 1 Free Throw Trips,DefThreePtReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,SecondChanceAtRimAccuracy,Corner3FGA,SecondChanceFtPoints,FTOffRebounds,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,OffFTReboundPct,DefShortMidRangeReboundPct,Corner3Frequency,OffShortMidRangeReboundPct,Loose Ball Fouls Drawn,FTDefRebounds,Technical Free Throw Trips,DefFTReboundPct,PenaltyOffPoss,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGA,PtsUnassisted3s,Corner3Assists,Loose Ball Fouls,NonShootingFoulsDrawn,BlockedShortMidRange,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGA,PenaltyFG2M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,Fg3aBlocked,SelfOReb,PenaltyTurnovers,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APctBlocked,Arc3PctBlocked,SelfORebPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyPointsPct,PenaltyArc3FGA,HeaveAttempts,BlockingFoulsDrawn,PenaltyArc3Frequency,Charge Fouls,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,OffCorner3ReboundPct,team_id,year,season,team_vs
101142-1497-200761-202361-2546,1610612752,"Ronny Turiaf, Chauncey Billups, Shawne Williams, Landry Fields, Carmelo Anthony","Turiaf, Billups, Williams, Fields, Anthony",101142-1497-200761-202361-2546,NYK,123.0,1,2.0,-5.0,4.0,4.0,1.0,8,2.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.125,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,1.0,93.65853658536587,19.75,11.0,19.0,11.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.443,0.5131,0.25,0.25,6.666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2011,2010-11,True
101142-1497-201611-202361-2405,1610612752,"Ronny Turiaf, Chauncey Billups, Henry Walker, Landry Fields, Amar'e Stoudemire","Turiaf, Billups, Walker, Fields, Stoudemire",101142-1497-201611-202361-2405,NYK,376.0,1,6.0,-1.0,13.0,12.0,2.0,25,4.0,,4.0,12.0,,14.0,15.0,,1.0,2.0,2.0,5.0,1.0,,1.0,2.0,1.0,,,,11.0,0.5,0.08333333333333333,0.25,0.2857142857142857,0.2857142857142857,0.5,95.74468085106383,16.076923076923077,13.916666666666666,14.846153846153847,13.916666666666666,0.2857142857142857,0.2857142857142857,,0.42857142857142855,0.4778607142857143,0.51225,,,10.183333333333334,2.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,3.0,1.0,4.0,4.0,6.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,10.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,0.5,0.5,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,1.5,1.5,0.14285714285714285,0.5,1.0,1.0,0.3333333333333333,1.0,0.25,0.3333333333333333,0.2857142857142857,0.25,0.25,1.0,0.5,0.5,0.5,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2342,0.21428571428571427,24.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2011,2010-11,True
101142-1497-201611-2405-2546,1610612752,"Ronny Turiaf, Chauncey Billups, Henry Walker, Amar'e Stoudemire, Carmelo Anthony","Turiaf, Billups, Walker, Stoudemire, Anthony",101142-1497-201611-2405-2546,NYK,178.0,1,3.0,,5.0,6.0,1.0,11,1.0,,,3.0,2.0,4.0,4.0,1.0,1.0,,1.0,3.0,,,,,3.0,2.0,1.0,,2.0,0.3333333333333333,0.3333333333333333,1.0,,0.25,,88.98876404494382,19.4,13.5,18.4,13.5,0.2,,,0.6,0.51494,,0.16666666666666666,0.25,7.1000000000000005,,,1.0,2.0,,,2.0,,,1.0,,2.0,,,2.0,,2.0,,,2.0,,1.0,,1.0,,1.0,,2.0,2.0,2.0,,,,,,,,1.0,1.0,,,,,0.3333333333333333,0.2,1.0,1.0,0.4,,1.0,1.0,,1.0,,,0.4,0.5,0.5,1.0,,,,0.4,,,,,,,,,0.5,24.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2011,2010-11,True
101142-1497-201962-2405-2546,1610612752,"Ronny Turiaf, Chauncey Billups, Toney Douglas, Amar'e Stoudemire, Carmelo Anthony","Turiaf, Billups, Douglas, Stoudemire, Anthony",101142-1497-201962-2405-2546,NYK,355.0,1,6.0,4.0,11.0,10.0,2.0,21,4.0,1.0,3.0,9.0,1.0,14.0,10.0,2.0,1.0,2.0,2.0,5.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,,10.0,0.7,0.1111111111111111,0.25,0.5,0.5,1.0,85.1830985915493,13.909090909090908,20.2,13.272727272727273,18.5,0.4,0.3,0.5,0.5,0.521345,0.46305,0.1,0.1111111111111111,8.411111111111111,,3.0,1.0,2.0,1.0,1.0,1.0,,,5.0,1.0,1.0,,,4.0,,4.0,6.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,,,7.0,1.0,3.0,,,,,1.0,,2.0,0.4,0.5,1.0,1.0,,1.0,0.5555555555555556,0.65,1.0,1.0,0.1,,0.3333333333333333,0.6,,,0.75,1.0,0.2,0.5,0.5,,0.3333333333333333,0.3333333333333333,,0.1,1.0,1.0,1.0,,,,1.0,,0.2857142857142857,24.4,2.0,,1.0,1.0,1.0,1.0,,1.0,,,0.3333333333333333,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2011,2010-11,True
101142-1497-202361-2405-2546,1610612752,"Ronny Turiaf, Chauncey Billups, Landry Fields, Amar'e Stoudemire, Carmelo Anthony","Turiaf, Billups, Fields, Stoudemire, Anthony",101142-1497-202361-2405-2546,NYK,643.0,1,11.0,-1.0,17.0,18.0,7.0,35,9.0,4.0,7.0,17.0,2.0,18.0,19.0,4.0,2.0,7.0,9.0,17.0,,,4.0,5.0,3.0,4.0,2.0,1.0,12.0,0.42857142857142855,0.11764705882352941,0.2222222222222222,0.7777777777777778,0.7272727272727273,0.75,78.38258164852255,20.294117647058822,16.555555555555557,16.470588235294116,16.166666666666668,0.47368421052631576,0.3684210526315789,0.8,0.5789473684210527,0.5187894736842105,0.5668,0.09523809523809523,0.10526315789473684,7.794117647058823,1.0,4.0,1.0,1.0,3.0,,1.0,,1.0,8.0,,2.0,,1.0,6.0,,8.0,8.0,,1.0,,4.0,,4.0,,1.0,2.0,8.0,5.0,8.0,,1.0,,3.0,2.0,,4.0,0.5,0.6666666666666666,,,,,0.47058823529411764,0.42105263157894735,0.4,0.5,0.10526315789473684,0.2,0.7142857142857143,0.7272727272727273,0.8,1.0,0.4444444444444444,0.5714285714285714,0.05263157894736842,1.0,1.0,1.0,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.05263157894736842,,,,0.2,,,,,0.3333333333333333,24.5,2.0,1.0,,2.0,2.0,2.0,1.0,0.5,0.5,1.0,0.6666666666666666,0.5,2.0,4.0,1.0,3.0,,,1.0,,0.75,0.6666666666666666,1.0,0.25,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.05263157894736842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2011,2010-11,True
101142-1853-200761-201611-2405,1610612752,"Ronny Turiaf, Anthony Carter, Shawne Williams, Henry Walker, Amar'e Stoudemire","Turiaf, Carter, Williams, Walker, Stoudemire",101142-1853-200761-201611-2405,NYK,121.0,1,2.0,2.0,3.0,3.0,1.0,6,,,2.0,4.0,,4.0,2.0,1.0,,1.0,1.0,3.0,,,,,1.0,,,,2.0,0.5,,,0.5,0.5,,71.40495867768595,22.0,18.333333333333332,17.333333333333332,18.333333333333332,,0.5,,,0.40595,0.4008,,,11.525,,,,2.0,2.0,,,,,2.0,,,,,2.0,,4.0,,,,,2.0,,2.0,,,2.0,4.0,1.0,2.0,,,,,,,,1.0,1.0,,,,,0.5,0.5,1.0,1.0,,,1.0,1.0,,1.0,,,0.5,,,,1.0,1.0,1.0,,,,,,,,,,0.5,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2011,2010-11,True
101142-1853-200761-201962-2546,1610612752,"Ronny Turiaf, Anthony Carter, Shawne Williams, Toney Douglas, Carmelo Anthony","Turiaf, Carter, Williams, Douglas, Anthony",101142-1853-200761-201962-2546,NYK,41.0,1,1.0,,1.0,,1.0,1,,,1.0,1.0,,,,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,35.1219512195122,31.0,,23.0,,,1.0,,,0.3779,,,,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2011,2010-11,True
101142-1853-200761-202361-2546,1610612752,"Ronny Turiaf, Anthony Carter, Shawne Williams, Landry Fields, Carmelo Anthony","Turiaf, Carter, Williams, Fields, Anthony",101142-1853-200761-202361-2546,NYK,47.0,1,1.0,,2.0,2.0,1.0,4,1.0,1.0,1.0,2.0,,,,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,122.55319148936171,14.0,9.5,6.5,9.5,0.5,0.5,1.0,0.5,0.54995,0.636,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2011,2010-11,True
101142-1853-201962-2405-2546,1610612752,"Ronny Turiaf, Anthony Carter, Toney Douglas, Amar'e Stoudemire, Carmelo Anthony","Turiaf, Carter, Douglas, Stoudemire, Anthony",101142-1853-201962-2405-2546,NYK,29.0,1,,-3.0,,2.0,,2,,,,,,,3.0,,,,,,,,,,1.0,,,,,,,,,,,99.3103448275862,,14.5,,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2011,2010-11,True
101142-1853-202361-2405-2546,1610612752,"Ronny Turiaf, Anthony Carter, Landry Fields, Amar'e Stoudemire, Carmelo Anthony","Turiaf, Carter, Fields, Stoudemire, Anthony",101142-1853-202361-2405-2546,NYK,79.0,1,1.0,2.0,3.0,3.0,,6,2.0,,,2.0,,4.0,2.0,,,,,2.0,,,,1.0,,,,,4.0,1.0,,,,,,109.36708860759494,10.666666666666666,15.666666666666666,10.666666666666666,14.333333333333334,1.0,,,1.0,0.65865,,,,0.95,,2.0,,,,,,,,2.0,,,,,,,4.0,,,,,2.0,,2.0,,,,4.0,2.0,2.0,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,1.0,0.6666666666666666,0.6666666666666666,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2011,2010-11,True
