EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,Points,PtsUnassisted2s,DefTwoPtRebounds,DefRebounds,Rebounds,FirstChancePoints,Fg2Pct,EfgPct,TsPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyDefPoss,LongMidRangeFGM,FtPoints,OpponentPoints,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,DefAtRimReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted3s,PtsPutbacks,ShortMidRangeAssists,SelfOReb,LostBallSteals,DeadBallTurnovers,Travels,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls Drawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,Loose Ball Fouls Drawn,PenaltyCorner3FGA,Fg3aBlocked,2pt And 1 Free Throw Trips,BlockedLongMidRange,3SecondViolations,FG3APctBlocked,Corner3PctBlocked,OffLongMidRangeReboundPct,PenaltyCorner3Frequency,Corner3FGM,PenaltyCorner3FGM,HeaveAttempts,Corner3Assists,DefensiveGoaltends,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,Technical Free Throw Trips,BlockedShortMidRange,ShortMidRangePctBlocked,LongMidRangePctBlocked,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,StepOutOfBoundsTurnovers,BlockingFouls,Clear Path Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,OffensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,OffFTReboundPct,Blocked3s,BlockedArc3,Arc3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,BlockedCorner3,team_id,year,season,team_vs
101107-1710-2207-2215-2230,1610612737,"Marvin Williams, Mike Bibby, Joe Johnson, Jason Collins, Maurice Evans","Williams, Bibby, Johnson, Collins, Evans",101107-1710-2207-2215-2230,ATL,227.0,2,4.0,4.0,8.0,8.0,16.0,,,,3.0,1.0,3.0,7.0,2.0,4.0,6.0,6.0,7.0,0.3333333333333333,0.3333333333333333,0.5833333333333334,0.8,0.8571428571428571,0.6666666666666666,101.4977973568282,12.125,16.25,12.125,15.625,,,,,1.0,,0.3865,17.733333333333334,3.0,1.0,5.0,3.0,3.0,6.0,2.0,,0.3333333333333333,0.3333333333333333,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,,3.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,6.0,,,,,,,1.0,3.0,,,3.0,5.0,,,,,,2.0,,1.0,2.0,,,1.0,5.0,6.0,1.0,,0.3333333333333333,0.3333333333333333,0.5,,1.0,,,,,,,,,0.3865,0.7142857142857143,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2011,2010-11,True
101107-1710-2207-2215-2694,1610612737,"Marvin Williams, Mike Bibby, Joe Johnson, Jason Collins, Josh Powell","Williams, Bibby, Johnson, Collins, Powell",101107-1710-2207-2215-2694,ATL,189.0,1,3.0,-2.0,6.0,6.0,12.0,,,3.0,3.0,1.0,6.0,5.0,,1.0,3.0,4.0,3.0,0.16666666666666666,0.16666666666666666,0.3125,0.5,0.75,0.5,91.42857142857143,13.333333333333334,18.166666666666668,11.333333333333334,17.0,,,,0.5,0.5,,0.4164333333333334,13.15,,,3.0,7.0,2.0,4.0,2.0,,,,0.25,0.25,1.0,,,,,,,,,1.0,1.0,,2.0,2.0,,,,,1.0,,1.0,,,,2.0,,1.0,2.0,,1.0,,,,,,,,1.0,,,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,0.2,1.0,,0.2,,,,1.0,,,,,,,,,,,,,,0.3948,0.4,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,0.5,,0.2,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2011,2010-11,True
101107-1710-2207-2215-2746,1610612737,"Marvin Williams, Mike Bibby, Joe Johnson, Jason Collins, Josh Smith","Williams, Bibby, Johnson, Collins, Smith",101107-1710-2207-2215-2746,ATL,509.0,5,8.0,-6.0,15.0,17.0,32.0,1.0,3.0,2.0,4.0,4.0,9.0,15.0,4.0,3.0,4.0,6.0,13.0,0.4444444444444444,0.4583333333333333,0.5357142857142857,0.42857142857142855,0.42857142857142855,0.6,90.53045186640472,15.8,16.0,15.0,15.352941176470589,0.25,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0.5,0.5148590909090909,9.38888888888889,6.0,2.0,4.0,21.0,5.0,4.0,1.0,,0.5,0.5,0.07692307692307693,0.1,2.0,,,,1.0,3.0,,1.0,3.0,1.0,1.0,,2.0,4.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,,2.0,7.0,,2.0,,1.0,2.0,1.0,1.0,3.0,3.0,,4.0,4.0,5.0,1.0,1.0,1.0,,,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.25,0.1111111111111111,0.3333333333333333,0.75,1.0,0.4,,,0.3333333333333333,0.5,,,,,,1.0,,0.25,0.3333333333333333,0.3333333333333333,1.0,,,,,0.3333333333333333,0.391,0.13333333333333333,29.933333333333334,7.0,,1.0,1.0,,1.0,,2.0,4.0,,1.0,2.0,6.0,,,,,,1.0,1.0,3.0,,,,1.0,6.0,7.0,1.0,,0.5,0.4,0.5,1.0,,,0.5,0.5,,0.2,,0.2,,0.481325,0.4,0.4666666666666667,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2011,2010-11,True
101107-1710-2207-2230-2746,1610612737,"Marvin Williams, Mike Bibby, Joe Johnson, Maurice Evans, Josh Smith","Williams, Bibby, Johnson, Evans, Smith",101107-1710-2207-2230-2746,ATL,29.0,1,,,1.0,1.0,2.0,,,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,99.3103448275862,6.0,23.0,6.0,23.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2011,2010-11,True
101107-1710-2207-2585-2746,1610612737,"Marvin Williams, Mike Bibby, Joe Johnson, Zaza Pachulia, Josh Smith","Williams, Bibby, Johnson, Pachulia, Smith",101107-1710-2207-2585-2746,ATL,2192.0,5,37.0,6.0,68.0,66.0,134.0,9.0,20.0,20.0,19.0,24.0,59.0,73.0,26.0,21.0,26.0,40.0,62.0,0.4067796610169492,0.4153846153846154,0.474025974025974,0.75,0.7222222222222222,0.8571428571428571,88.02919708029198,15.852941176470589,16.87878787878788,14.823529411764707,16.53030303030303,0.3076923076923077,0.45,0.6428571428571429,0.3076923076923077,0.2923076923076923,0.4,0.49318076923076926,9.545762711864407,3.0,6.0,19.0,67.0,17.0,24.0,8.0,1.0,0.3157894736842105,0.3157894736842105,0.1095890410958904,0.11940298507462686,11.0,2.0,3.0,2.0,1.0,4.0,1.0,2.0,6.0,2.0,9.0,1.0,11.0,22.0,6.0,4.0,1.0,7.0,11.0,2.0,13.0,1.0,3.0,3.0,28.0,,14.0,5.0,,14.0,5.0,5.0,1.0,,1.0,7.0,8.0,13.0,2.0,2.0,2.0,2.0,,0.4583333333333333,0.5,1.0,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.2,0.39285714285714285,0.09230769230769231,0.11864406779661017,0.3,0.14285714285714285,,0.4117647058823529,0.625,,0.3684210526315789,0.6363636363636364,,0.4444444444444444,0.6,1.0,0.3333333333333333,0.5,0.03076923076923077,0.06153846153846154,0.25,0.25,1.0,0.3,0.6666666666666666,,0.1,0.25,0.47248,0.1506849315068493,24.566666666666666,12.0,1.0,4.0,9.0,,2.0,7.0,2.0,6.0,,2.0,6.0,10.0,,4.0,5.0,4.0,,6.0,,3.0,,,1.0,4.0,10.0,12.0,3.0,,0.3333333333333333,0.25,0.4166666666666667,0.36363636363636365,0.6666666666666666,0.12903225806451613,0.45,0.47368421052631576,0.5555555555555556,0.5,0.25,0.25,,0.53045625,0.136986301369863,0.17647058823529413,3.0,,,,,1.0,,,0.25,,1.0,,,1.0,,,0.5,0.5,1.0,,1.0,1.0,1.0,,,,0.05,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612737,2011,2010-11,True
101107-1710-2207-2694-2746,1610612737,"Marvin Williams, Mike Bibby, Joe Johnson, Josh Powell, Josh Smith","Williams, Bibby, Johnson, Powell, Smith",101107-1710-2207-2694-2746,ATL,329.0,1,5.0,-8.0,9.0,10.0,19.0,2.0,3.0,1.0,4.0,3.0,8.0,6.0,4.0,2.0,2.0,3.0,4.0,0.375,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,83.16109422492401,13.88888888888889,20.4,13.666666666666666,20.4,0.3333333333333333,0.6666666666666666,1.0,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.4734333333333334,11.5,10.0,1.0,,14.0,,,,,0.25,0.25,,,1.0,1.0,1.0,,,1.0,,,1.0,1.0,1.0,,2.0,2.0,,1.0,,1.0,1.0,,1.0,,1.0,,2.0,,1.0,,,1.0,1.0,,,,,1.0,1.0,2.0,,,,,,0.3333333333333333,0.5,,,,1.0,1.0,1.0,0.1111111111111111,0.125,0.3333333333333333,,,0.2,,,0.16666666666666666,1.0,,1.0,,,0.5,,,0.1111111111111111,,,,1.0,1.0,,,,0.5727,0.3333333333333333,25.5,,,,,,,,,,,,,,,2.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2011,2010-11,True
101107-1710-2215-2230-2746,1610612737,"Marvin Williams, Mike Bibby, Jason Collins, Maurice Evans, Josh Smith","Williams, Bibby, Collins, Evans, Smith",101107-1710-2215-2230-2746,ATL,113.0,1,2.0,,4.0,4.0,8.0,,,,2.0,,2.0,2.0,,2.0,3.0,3.0,2.0,,,0.25,1.0,1.0,,101.94690265486726,13.0,15.25,13.0,15.25,,,,,0.6666666666666666,0.3333333333333333,0.4488666666666667,16.55,,,2.0,2.0,1.0,2.0,1.0,1.0,,,0.25,0.3333333333333333,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,0.3333333333333333,,,,,,1.0,,,,,1.0,,1.0,,,,0.3333333333333333,,,,,,,,,,,25.2,2.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,0.5,,0.4637,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2011,2010-11,True
101107-1710-2230-2585-2746,1610612737,"Marvin Williams, Mike Bibby, Maurice Evans, Zaza Pachulia, Josh Smith","Williams, Bibby, Evans, Pachulia, Smith",101107-1710-2230-2585-2746,ATL,51.0,1,1.0,,1.0,1.0,2.0,,,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,56.470588235294116,14.0,37.0,14.0,37.0,,,,,,1.0,0.525,,,,,,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2011,2010-11,True
101107-1710-2230-2694-2746,1610612737,"Marvin Williams, Mike Bibby, Maurice Evans, Josh Powell, Josh Smith","Williams, Bibby, Evans, Powell, Smith",101107-1710-2230-2694-2746,ATL,111.0,1,2.0,5.0,4.0,3.0,7.0,2.0,2.0,,1.0,3.0,3.0,7.0,6.0,1.0,1.0,1.0,7.0,1.0,1.0,0.875,1.0,1.0,,90.8108108108108,11.0,22.333333333333332,11.0,22.333333333333332,0.6666666666666666,1.0,1.0,,0.3333333333333333,0.6666666666666666,0.5459333333333333,8.566666666666666,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2011,2010-11,True
101107-1710-2230-2746-2863,1610612737,"Marvin Williams, Mike Bibby, Maurice Evans, Josh Smith, Damien Wilkins","Williams, Bibby, Evans, Smith, Wilkins",101107-1710-2230-2746-2863,ATL,60.0,1,1.0,,2.0,2.0,4.0,,,1.0,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,0.5,1.0,1.0,,96.0,14.0,16.0,14.0,16.0,,,,0.5,,0.5,0.3767,5.6,2.0,,,2.0,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,1.0,,,,,,0.5,,,,,,,,,,,26.8,1.0,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,1.0,,0.3462,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2011,2010-11,True
101107-200756-201143-2207-2550,1610612737,"Marvin Williams, Hilton Armstrong, Al Horford, Joe Johnson, Kirk Hinrich","Williams, Armstrong, Horford, Johnson, Hinrich",101107-200756-201143-2207-2550,ATL,318.0,3,5.0,6.0,9.0,8.0,17.0,2.0,5.0,3.0,1.0,4.0,9.0,13.0,4.0,3.0,3.0,6.0,11.0,0.4444444444444444,0.4,0.5,1.0,1.0,1.0,76.9811320754717,20.444444444444443,16.75,18.77777777777778,16.75,0.5,0.4,0.5,0.3,0.1,0.6,0.47955500000000006,5.988888888888889,,1.0,5.0,7.0,3.0,6.0,3.0,,1.0,1.0,0.23076923076923078,0.25,2.0,,3.0,,,1.0,,,1.0,1.0,4.0,,2.0,4.0,,1.0,,1.0,2.0,,2.0,,1.0,,4.0,,3.0,,,3.0,,,,,,,,1.0,,,,,,0.5,0.5,,,,0.25,0.25,0.25,0.1,0.1111111111111111,0.2,,,0.6,,,0.5,0.6666666666666666,,1.0,,,0.5,,,0.1,,,,0.75,,,,,0.492725,0.15384615384615385,24.4,5.0,2.0,2.0,1.0,,1.0,,2.0,3.0,,1.0,2.0,6.0,,,1.0,1.0,,,,,,,,,6.0,5.0,,,0.6666666666666666,0.5,0.6,0.5,,0.2,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,0.25,,0.5240625,0.46153846153846156,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2011,2010-11,True
101107-200756-201952-2037-2585,1610612737,"Marvin Williams, Hilton Armstrong, Jeff Teague, Jamal Crawford, Zaza Pachulia","Williams, Armstrong, Teague, Crawford, Pachulia",101107-200756-201952-2037-2585,ATL,128.0,1,2.0,-1.0,5.0,6.0,11.0,1.0,1.0,1.0,1.0,2.0,3.0,7.0,2.0,2.0,3.0,3.0,7.0,0.6666666666666666,0.5,0.6,1.0,1.0,1.0,123.75,13.2,10.333333333333334,13.2,10.333333333333334,0.25,1.0,1.0,0.25,0.25,0.5,0.4441,8.200000000000001,,,3.0,8.0,1.0,4.0,1.0,,,,0.2,0.25,,,,,,1.0,,,1.0,,,,,2.0,,1.0,,,1.0,,1.0,,1.0,,2.0,,,,1.0,,,,,,,,3.0,3.0,1.0,,1.0,1.0,,0.5,0.5,,,,,,,0.25,,,,1.0,,,,,,,1.0,,1.0,1.0,,,0.25,,,,,,,,,,,26.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2011,2010-11,True
101107-200756-201952-2037-2863,1610612737,"Marvin Williams, Hilton Armstrong, Jeff Teague, Jamal Crawford, Damien Wilkins","Williams, Armstrong, Teague, Crawford, Wilkins",101107-200756-201952-2037-2863,ATL,215.0,2,4.0,4.0,8.0,8.0,16.0,2.0,3.0,,1.0,3.0,4.0,13.0,2.0,3.0,3.0,4.0,11.0,0.75,0.75,0.7222222222222222,0.75,0.75,1.0,107.16279069767441,14.0,12.875,12.875,11.625,0.375,0.6666666666666666,1.0,,0.125,0.875,0.48727857142857145,6.425,3.0,1.0,1.0,9.0,2.0,2.0,1.0,1.0,1.0,1.0,0.1111111111111111,0.2,1.0,,,,2.0,4.0,,2.0,4.0,1.0,1.0,,2.0,4.0,3.0,4.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,,,,1.0,,,,,,1.0,,2.0,1.0,,1.0,1.0,,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.25,0.3333333333333333,,,,,1.0,0.5,,1.0,0.5,,1.0,0.5,1.0,,0.5,0.5,0.5,0.5,,,,,0.5,,0.15384615384615385,28.7,7.0,2.0,3.0,,1.0,3.0,,3.0,4.0,1.0,3.0,1.0,10.0,3.0,,,1.0,,1.0,,1.0,1.0,1.0,,,10.0,7.0,,0.3333333333333333,0.75,0.6428571428571429,0.625,,,1.0,,,,0.42857142857142855,0.6666666666666666,0.42857142857142855,0.3333333333333333,0.5038166666666667,0.7692307692307693,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612737,2011,2010-11,True
101107-200756-201952-2585-2863,1610612737,"Marvin Williams, Hilton Armstrong, Jeff Teague, Zaza Pachulia, Damien Wilkins","Williams, Armstrong, Teague, Pachulia, Wilkins",101107-200756-201952-2585-2863,ATL,459.0,1,8.0,-7.0,14.0,15.0,29.0,2.0,4.0,2.0,4.0,3.0,10.0,13.0,2.0,5.0,6.0,11.0,5.0,0.3,0.42857142857142855,0.43333333333333335,0.8333333333333334,0.8333333333333334,0.75,90.98039215686273,18.857142857142858,13.0,17.214285714285715,13.0,0.2857142857142857,0.5,0.6666666666666666,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.47197857142857147,10.78,6.0,1.0,1.0,20.0,2.0,2.0,1.0,,0.25,0.25,0.06666666666666667,0.09090909090909091,4.0,1.0,1.0,2.0,,2.0,1.0,2.0,4.0,2.0,2.0,2.0,8.0,4.0,6.0,2.0,,1.0,2.0,2.0,4.0,,1.0,1.0,10.0,,4.0,,1.0,5.0,,,2.0,2.0,,4.0,2.0,3.0,,,,,,0.6666666666666666,1.0,1.0,0.5,0.5,1.0,0.875,0.8,0.2857142857142857,0.1,0.25,0.5,1.0,0.5714285714285714,,,0.4444444444444444,1.0,,1.0,,,0.5,1.0,0.14285714285714285,0.14285714285714285,,,,0.25,1.0,,0.25,,0.4658125,0.6153846153846154,24.2,11.0,2.0,4.0,,,2.0,1.0,3.0,9.0,1.0,3.0,1.0,10.0,,2.0,,,,2.0,,3.0,,,,,10.0,11.0,,0.3333333333333333,0.3333333333333333,0.375,0.38461538461538464,,,,,,,0.3333333333333333,0.5,0.16666666666666666,,0.46632083333333335,0.7692307692307693,0.7857142857142857,,1.0,,,,,,,0.6666666666666666,0.08333333333333333,2.0,1.0,,2.0,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,1.0,0.5,,,1.0,1.0,1.0,,,,,,,0.25,1.0,1.0,1.0,1.0,,,,,,,,1610612737,2011,2010-11,True
101107-200756-201952-2694-2863,1610612737,"Marvin Williams, Hilton Armstrong, Jeff Teague, Josh Powell, Damien Wilkins","Williams, Armstrong, Teague, Powell, Wilkins",101107-200756-201952-2694-2863,ATL,323.0,2,5.0,4.0,12.0,11.0,23.0,1.0,2.0,,9.0,6.0,11.0,16.0,4.0,,,2.0,11.0,0.5454545454545454,0.625,0.6153846153846154,,,,102.53869969040247,13.833333333333334,14.272727272727273,13.25,14.272727272727273,0.16666666666666666,0.5,1.0,,0.75,0.25,0.4249875,15.97272727272727,,5.0,1.0,12.0,2.0,2.0,1.0,,0.5555555555555556,0.5555555555555556,0.07692307692307693,0.08333333333333333,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,8.0,3.0,1.0,1.0,1.0,4.0,1.0,5.0,1.0,,4.0,11.0,,2.0,,,2.0,2.0,1.0,1.0,,1.0,1.0,,,,,,,,0.6666666666666666,0.8,1.0,1.0,1.0,1.0,1.25,1.25,0.08333333333333333,0.09090909090909091,0.5,1.0,,0.4,,,0.4,1.0,,,,,,0.8,,0.08333333333333333,1.0,1.0,1.0,0.5,1.0,,0.5,1.0,0.569375,0.3125,24.9,,,,,,,,,,,,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,1610612737,2011,2010-11,True
101107-200756-201952-2746-2863,1610612737,"Marvin Williams, Hilton Armstrong, Jeff Teague, Josh Smith, Damien Wilkins","Williams, Armstrong, Teague, Smith, Wilkins",101107-200756-201952-2746-2863,ATL,6.0,1,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,240.0,6.0,,6.0,,,,,,,1.0,0.28065,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,26.2,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,0.28065,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2011,2010-11,True
101107-201143-201952-202348-2863,1610612737,"Marvin Williams, Al Horford, Jeff Teague, Jordan Crawford, Damien Wilkins","Williams, Horford, Teague, Crawford, Wilkins",101107-201143-201952-202348-2863,ATL,62.0,1,1.0,2.0,2.0,1.0,3.0,1.0,1.0,,1.0,1.0,2.0,2.0,2.0,,,1.0,,0.5,0.5,0.5,,,,69.6774193548387,26.5,9.0,17.0,9.0,0.5,1.0,1.0,,0.5,0.5,0.49305,8.5,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,0.6581,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2011,2010-11,True
