EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,FG3M,SecondChanceFtPoints,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,FTOffRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LongMidRangeFGM,Travels,Offensive Fouls Drawn,BlockedShortMidRange,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangeAssists,LongMidRangePctAssisted,BadPassOutOfBoundsTurnovers,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,OffLongMidRangeReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGA,LostBallOutOfBoundsTurnovers,PenaltyCorner3Frequency,Defensive 3 Seconds Violations,BlockedLongMidRange,PenaltyCorner3FGM,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,Charge Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,HeaveAttempts,OffensiveGoaltends,DefensiveGoaltends,LongMidRangePctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockingFouls,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Clear Path Fouls,Blocked3s,BlockedCorner3,3pt And 1 Free Throw Trips,BlockedArc3,HeaveMakes,team_id,year,season,team_vs
101111-101131-101198-1503-2419,1610612765,"Charlie Villanueva, Jason Maxiell, Will Bynum, Tracy McGrady, Tayshaun Prince","Villanueva, Maxiell, Bynum, McGrady, Prince",101111-101131-101198-1503-2419,DET,228.0,1,4.0,-3.0,7.0,7.0,7.0,7.0,3.0,14.0,1.0,4.0,1.0,1.0,4.0,1.0,3.0,2.0,1.0,2.0,2.0,7.0,2.0,2.0,6.0,9.0,1.0,2.0,1.0,2.0,2.0,7.0,2.0,2.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,6.0,2.0,1.0,2.0,1.0,4.0,6.0,7.0,1.0,0.5,0.5,0.2857142857142857,0.5,0.2857142857142857,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.3,0.3333333333333333,0.3,0.2222222222222222,0.14285714285714285,0.25,1.0,0.4,0.5,0.5,0.75,0.42857142857142855,0.3333333333333333,0.5,0.5,1.0,1.0,0.3333333333333333,88.42105263157895,19.285714285714285,13.285714285714286,16.571428571428573,13.142857142857142,0.4444444444444444,0.25,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.25,0.2222222222222222,0.6666666666666666,0.5687055555555556,0.57745,0.5687055555555556,0.3333333333333333,1.0,3.6285714285714286,26.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2011,2010-11,True
101111-101131-101198-1503-2732,1610612765,"Charlie Villanueva, Jason Maxiell, Will Bynum, Tracy McGrady, Ben Gordon","Villanueva, Maxiell, Bynum, McGrady, Gordon",101111-101131-101198-1503-2732,DET,1349.0,6,22.0,-11.0,43.0,41.0,5.0,7.0,7.0,84.0,11.0,14.0,5.0,4.0,4.0,4.0,10.0,5.0,,,15.0,29.0,7.0,8.0,47.0,58.0,5.0,5.0,,13.0,4.0,5.0,,,8.0,18.0,12.0,5.0,1.0,9.0,11.0,7.0,24.0,2.0,3.0,1.0,13.0,15.0,6.0,21.0,,14.0,11.0,1.0,34.0,8.0,5.0,,0.6,0.6428571428571429,0.5172413793103449,1.0,0.8,0.5416666666666666,1.0,0.8,0.575,0.8571428571428571,0.8,0.19444444444444445,0.034482758620689655,,0.65,0.23076923076923078,0.5,0.5,0.6363636363636364,0.29411764705882354,0.5,0.3333333333333333,0.3333333333333333,0.7142857142857143,,,89.66641957005189,16.46511627906977,15.634146341463415,15.232558139534884,14.902439024390244,0.3888888888888889,0.7857142857142857,0.7857142857142857,0.6363636363636364,0.2777777777777778,0.4,0.4444444444444444,0.1388888888888889,1.0,,0.8,1.0,,0.5833333333333334,0.5408430555555556,0.671475,0.65544,0.2765957446808511,0.1702127659574468,6.393103448275863,25.0,0.11627906976744186,5.0,5.0,1.0,2.0,2.0,3.0,3.0,6.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,3.0,5.0,3.0,11.0,1.0,1.0,8.0,13.0,2.0,1.0,2.0,2.0,1.0,5.0,3.0,3.0,3.0,1.0,1.0,1.0,0.6666666666666666,0.42857142857142855,0.42857142857142855,0.1,0.5454545454545454,1.0,1.0,1.0,0.5,1.0,1.0,0.3333333333333333,0.5,0.1388888888888889,0.05555555555555555,0.5,0.5,1.0,0.4,0.4,0.5,1.0,0.4,0.4,0.1282051282051282,0.15625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2011,2010-11,True
101111-101131-101198-1888-201155,1610612765,"Charlie Villanueva, Jason Maxiell, Will Bynum, Richard Hamilton, Rodney Stuckey","Villanueva, Maxiell, Bynum, Hamilton, Stuckey",101111-101131-101198-1888-201155,DET,639.0,2,11.0,1.0,20.0,19.0,,,2.0,39.0,1.0,3.0,,,,3.0,3.0,3.0,1.0,,6.0,11.0,5.0,3.0,21.0,20.0,1.0,1.0,1.0,2.0,,,,,,,12.0,3.0,,,2.0,,6.0,1.0,,2.0,4.0,7.0,1.0,8.0,,4.0,3.0,,19.0,,,,,,0.5454545454545454,1.0,,0.5625,0.5,,0.6176470588235294,0.5,,0.3125,,,0.5,,0.6666666666666666,0.3333333333333333,0.5454545454545454,0.125,,,0.5,0.5,,,87.88732394366197,15.9,16.894736842105264,15.05,16.263157894736842,0.1875,0.3333333333333333,0.3333333333333333,,0.1875,1.0,1.0,0.1875,,0.5,,,,0.5,0.49345,0.488675,,0.09523809523809523,,11.836363636363636,25.14,,,5.0,1.0,2.0,1.0,2.0,,6.0,,,1.0,2.0,1.0,1.0,,,1.0,1.0,1.0,,,,4.0,,4.0,,,2.0,5.0,1.0,,,1.0,,2.0,1.0,,1.0,,,,1.0,0.4,0.4,,,1.0,,,0.3333333333333333,0.6666666666666666,1.0,,,0.3125,0.125,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,0.11764705882352941,0.16666666666666666,2.0,3.0,2.0,1.0,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2011,2010-11,True
101111-101131-101198-1888-201948,1610612765,"Charlie Villanueva, Jason Maxiell, Will Bynum, Richard Hamilton, Austin Daye","Villanueva, Maxiell, Bynum, Hamilton, Daye",101111-101131-101198-1888-201948,DET,441.0,2,7.0,4.0,14.0,15.0,,,2.0,29.0,3.0,4.0,,,,1.0,3.0,3.0,,,5.0,10.0,3.0,4.0,20.0,16.0,,1.0,,1.0,,,,,,8.0,2.0,3.0,1.0,4.0,5.0,2.0,11.0,,2.0,2.0,1.0,3.0,2.0,5.0,1.0,4.0,6.0,1.0,19.0,,,,0.8,0.8,0.5,,,0.6153846153846154,,,0.625,0.25,,0.23076923076923078,0.1,0.25,0.5,0.4,1.0,,0.75,0.3333333333333333,1.0,0.5,,,1.0,0.2,94.6938775510204,14.5,15.866666666666667,14.071428571428571,15.666666666666666,0.3076923076923077,0.75,1.0,0.6666666666666666,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.23076923076923078,,,,,,0.5384615384615384,0.5338576923076923,0.3993,,0.05,,7.640000000000001,25.833333333333332,,,3.0,,,2.0,2.0,1.0,3.0,3.0,,2.0,1.0,1.0,,1.0,,,3.0,1.0,2.0,,,,,,,,1.0,2.0,,,,,,2.0,,,,,,,0.5,0.6666666666666666,0.6666666666666666,,,,,,1.0,,1.0,,1.0,0.23076923076923078,,,,,0.6666666666666666,0.6666666666666666,0.5,,,0.6666666666666666,0.13333333333333333,0.16666666666666666,1.0,,1.0,,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2011,2010-11,True
101111-101131-101198-1888-201969,1610612765,"Charlie Villanueva, Jason Maxiell, Will Bynum, Richard Hamilton, DaJuan Summers","Villanueva, Maxiell, Bynum, Hamilton, Summers",101111-101131-101198-1888-201969,DET,450.0,2,8.0,6.0,13.0,14.0,,,2.0,27.0,4.0,9.0,4.0,,,1.0,3.0,3.0,,,6.0,13.0,3.0,2.0,17.0,11.0,2.0,6.0,,4.0,,,,,,8.0,4.0,3.0,,4.0,5.0,2.0,11.0,1.0,6.0,3.0,3.0,6.0,7.0,13.0,1.0,5.0,4.0,,13.0,,,,0.6666666666666666,0.8,0.46153846153846156,0.3333333333333333,,0.46875,0.3333333333333333,,0.4722222222222222,0.3333333333333333,,0.1875,,,0.75,0.8571428571428571,1.0,0.5,0.8571428571428571,0.7777777777777778,1.0,0.5,0.5,1.0,1.0,0.1111111111111111,86.4,19.0,14.5,16.615384615384617,14.0,0.5625,0.4444444444444444,0.4444444444444444,0.5,0.1875,0.3333333333333333,0.3333333333333333,0.1875,0.6666666666666666,,,,,0.75,0.547665625,0.5199,,0.23529411764705882,,4.515384615384615,25.566666666666666,,1.0,1.0,,,1.0,1.0,,3.0,,2.0,1.0,1.0,1.0,,1.0,,,,,,1.0,1.0,1.0,,2.0,,,1.0,2.0,1.0,,1.0,,,2.0,,,,,,,1.0,0.3333333333333333,0.3333333333333333,,0.5,,,,,0.6666666666666666,1.0,,1.0,0.0625,,,,,0.3333333333333333,0.3333333333333333,1.0,0.25,,0.3333333333333333,0.1111111111111111,0.13333333333333333,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2011,2010-11,True
101111-101131-101198-1888-2419,1610612765,"Charlie Villanueva, Jason Maxiell, Will Bynum, Richard Hamilton, Tayshaun Prince","Villanueva, Maxiell, Bynum, Hamilton, Prince",101111-101131-101198-1888-2419,DET,236.0,2,4.0,-3.0,6.0,8.0,4.0,,1.0,14.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,5.0,2.0,,7.0,10.0,,,1.0,3.0,2.0,3.0,2.0,,7.0,2.0,2.0,2.0,,1.0,2.0,1.0,5.0,1.0,,,1.0,3.0,1.0,4.0,,2.0,2.0,,4.0,7.0,4.0,,0.5,0.5,0.4,,0.6666666666666666,0.5,1.5,0.7,0.4375,1.5,0.5833333333333334,0.2857142857142857,,,1.0,,,1.0,1.0,0.25,,,1.0,,,,85.42372881355932,18.666666666666668,15.5,18.0,15.5,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,0.2857142857142857,,1.0,0.2,1.0,0.4,0.42857142857142855,0.5123142857142857,,0.55006,0.42857142857142855,1.0,12.14,25.75,0.6666666666666666,,3.0,,,1.0,1.0,,3.0,,,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,1.0,0.5,0.5,,,1.0,,,1.0,,,,,0.42857142857142855,,,,,0.5,0.5,1.0,,,0.5,0.125,0.16666666666666666,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2011,2010-11,True
101111-101131-101198-1888-2732,1610612765,"Charlie Villanueva, Jason Maxiell, Will Bynum, Richard Hamilton, Ben Gordon","Villanueva, Maxiell, Bynum, Hamilton, Gordon",101111-101131-101198-1888-2732,DET,405.0,3,7.0,16.0,14.0,13.0,6.0,4.0,2.0,27.0,3.0,3.0,1.0,2.0,2.0,3.0,5.0,2.0,,1.0,7.0,10.0,2.0,4.0,24.0,8.0,1.0,2.0,,2.0,3.0,6.0,1.0,2.0,11.0,2.0,12.0,2.0,,1.0,3.0,1.0,8.0,,1.0,2.0,4.0,6.0,2.0,8.0,,6.0,6.0,1.0,22.0,11.0,6.0,,0.14285714285714285,0.16666666666666666,0.7,0.5,0.5,0.8333333333333334,0.5,0.6428571428571429,0.8571428571428571,0.5,0.6875,0.16666666666666666,,,1.0,0.5,1.0,,1.0,0.5,,,,1.0,1.0,,96.0,15.142857142857142,14.846153846153847,14.857142857142858,14.846153846153847,0.25,1.0,1.0,0.3333333333333333,0.4166666666666667,0.6,0.6,0.16666666666666666,0.5,,0.2857142857142857,1.0,0.14285714285714285,0.4166666666666667,0.43844583333333337,0.30895,0.41142142857142855,0.08333333333333333,0.4583333333333333,8.58,26.5,0.42857142857142855,1.0,2.0,,,2.0,2.0,,6.0,,2.0,2.0,2.0,2.0,,,1.0,,,,,2.0,1.0,,1.0,2.0,,,,,,,,2.0,,3.0,,,,,,,1.0,1.0,1.0,,1.0,,0.5,,,,1.0,,,0.16666666666666666,,,,,1.0,1.0,1.0,1.0,,1.0,0.23076923076923078,0.2727272727272727,1.0,,1.0,,0.5,0.5,,,,,1.0,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2011,2010-11,True
101111-101131-101198-201155-201948,1610612765,"Charlie Villanueva, Jason Maxiell, Will Bynum, Rodney Stuckey, Austin Daye","Villanueva, Maxiell, Bynum, Stuckey, Daye",101111-101131-101198-201155-201948,DET,675.0,1,11.0,-2.0,19.0,19.0,2.0,,2.0,38.0,4.0,5.0,,,,,2.0,2.0,,,6.0,10.0,5.0,3.0,24.0,26.0,,1.0,1.0,3.0,,,,,,10.0,2.0,2.0,1.0,5.0,8.0,3.0,19.0,1.0,2.0,1.0,3.0,4.0,3.0,7.0,,5.0,6.0,,21.0,,2.0,,0.8333333333333334,0.8333333333333334,0.6,,,0.7,0.75,,0.6666666666666666,0.5,,0.3333333333333333,0.1,0.2,1.0,0.5,1.0,0.5,1.0,0.5,1.0,,,1.0,,,81.06666666666666,17.789473684210527,17.736842105263158,15.789473684210526,17.736842105263158,0.3333333333333333,0.8,1.0,0.75,0.13333333333333333,,,0.13333333333333333,,,,,,0.6666666666666666,0.5475166666666667,0.3844,,0.125,,7.12,25.080000000000002,0.10526315789473684,,3.0,1.0,3.0,2.0,3.0,,9.0,,,2.0,3.0,2.0,1.0,,,,1.0,1.0,,3.0,3.0,1.0,,4.0,,1.0,4.0,5.0,,,,,,3.0,2.0,2.0,2.0,2.0,1.0,,1.0,0.6,0.6,,0.75,,,0.5,1.0,,1.0,1.0,,0.2,0.2,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,,,1.0,0.16666666666666666,0.23076923076923078,2.0,,,,0.6666666666666666,0.6666666666666666,2.0,1.0,,,,1.0,,1.0,,,,,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2011,2010-11,True
101111-101131-101198-201155-201969,1610612765,"Charlie Villanueva, Jason Maxiell, Will Bynum, Rodney Stuckey, DaJuan Summers","Villanueva, Maxiell, Bynum, Stuckey, Summers",101111-101131-101198-201155-201969,DET,144.0,1,2.0,-2.0,5.0,5.0,,,,10.0,1.0,1.0,,,,2.0,2.0,1.0,,,3.0,3.0,1.0,2.0,8.0,10.0,,,,,,,,,,6.0,,1.0,,3.0,3.0,1.0,6.0,,,,1.0,1.0,,1.0,,1.0,3.0,,8.0,,,,1.0,1.0,1.0,,,0.75,,,0.8,,,0.25,,,1.0,,,,1.0,,,,,,,,100.0,17.0,11.8,17.0,11.8,0.25,1.0,1.0,1.0,0.5,1.0,1.0,0.25,,,,,,0.5,0.531475,,,,,5.533333333333334,24.6,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,2.0,2.0,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,0.2,0.25,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2011,2010-11,True
101111-101131-101198-201155-2419,1610612765,"Charlie Villanueva, Jason Maxiell, Will Bynum, Rodney Stuckey, Tayshaun Prince","Villanueva, Maxiell, Bynum, Stuckey, Prince",101111-101131-101198-201155-2419,DET,168.0,1,3.0,2.0,4.0,4.0,4.0,,,8.0,1.0,1.0,,1.0,1.0,,,,,,2.0,2.0,,2.0,6.0,4.0,,,,,2.0,2.0,,2.0,6.0,2.0,2.0,,,1.0,1.0,1.0,2.0,,,,2.0,2.0,,2.0,,1.0,2.0,1.0,6.0,6.0,4.0,1.0,0.5,0.5,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,,,,0.6666666666666666,,,,,1.0,,,68.57142857142857,16.25,25.75,16.25,22.25,0.5,1.0,1.0,1.0,,,,,,,0.5,1.0,,0.5,0.55715,,0.55715,,1.0,8.55,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2011,2010-11,True
