EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,FG3A,NonHeaveArc3FGA,OffThreePtRebounds,OffRebounds,FG3APct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,Arc3Frequency,AtRimFG3AFrequency,Avg3ptShotDistance,SecondChanceOffPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PtsUnassisted2s,OffTwoPtRebounds,FTDefRebounds,LiveBallTurnovers,LostBallTurnovers,SecondChanceTurnovers,ShootingFouls,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,ShortMidRangeAssists,BlockingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctAssisted,Arc3FGM,FG3M,PtsUnassisted3s,NonHeaveArc3FGM,Fg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,ThreePtAssists,Arc3Assists,LostBallSteals,Assisted3sPct,PenaltyFg3Pct,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,DefThreePtRebounds,DefThreePtReboundPct,DefArc3ReboundPct,Corner3FGA,BadPassTurnovers,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,Charge Fouls Drawn,Corner3Frequency,BlockingFouls,AtRimAssists,AtRimPctAssisted,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGA,Fg2aBlocked,Offensive Fouls,3SecondViolations,FG2APctBlocked,AtRimPctBlocked,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGA,SecondChanceFtPoints,PtsPutbacks,Charge Fouls,Offensive Fouls Drawn,BlockedLongMidRange,ShortMidRangePctBlocked,OffAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,SelfOReb,Loose Ball Fouls,DefensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,SelfORebPct,LongMidRangePctBlocked,Travels,BlockedShortMidRange,SecondChanceAtRimPctAssisted,Arc3PctBlocked,SecondChanceCorner3FGM,PenaltyCorner3FGM,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,OffensiveGoaltends,HeaveAttempts,team_id,year,season,team_vs
101108-101127-201160-2772-2788,1610612740,"Chris Paul, Jarrett Jack, Jason Smith, Trevor Ariza, DJ Mbenga","Paul, Jack, Smith, Ariza, Mbenga",101108-101127-201160-2772-2788,NOH,165.0,1,3.0,6.0,4.0,4.0,,,8.0,2.0,1.0,2.0,3.0,4.0,,6.0,,,,,,,,,,,3.0,4.0,5.0,,,,,,,1.0,,,4.0,,,,,0.75,,0.6,,0.6,,1.0,1.0,1.0,1.0,69.81818181818181,20.25,21.0,15.75,21.0,0.4,0.4,0.5,0.5,,0.44893,,,,,13.1,,1.0,1.0,1.0,,1.0,0.2,,0.5,,0.2,0.2,25.7,1.0,,,2.0,,1.0,1.0,,2.0,6.0,1.0,,,,,,,,1.0,1.0,1.0,,,1.0,,1.0,,,,1.0,1.0,,0.3938,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2011,2010-11,False
101108-101127-201171-201189-2584,1610612740,"Chris Paul, Jarrett Jack, Carl Landry, Aaron Gray, Willie Green","Paul, Jack, Landry, Gray, Green",101108-101127-201171-201189-2584,NOH,260.0,1,4.0,8.0,6.0,5.0,,,11.0,2.0,1.0,2.0,3.0,4.0,1.0,10.0,2.0,,,,,4.0,2.0,3.0,1.0,7.0,1.0,4.0,5.0,,,,,,1.0,2.0,1.0,1.0,7.0,,,0.6666666666666666,0.6666666666666666,0.75,,0.6428571428571429,,0.7142857142857143,,0.3333333333333333,0.6666666666666666,,,60.92307692307693,22.666666666666668,24.8,18.666666666666668,23.2,0.2857142857142857,0.2857142857142857,0.5,0.5,1.0,0.44255000000000005,,0.14285714285714285,0.25,,12.35,,2.0,3.0,2.0,1.0,1.0,0.42857142857142855,0.5,0.3333333333333333,,0.2857142857142857,0.42857142857142855,24.7,1.0,,,2.0,1.0,,,1.0,3.0,2.0,,,,,,,1.0,,,1.5,1.5,,,,,0.5,,,,1.0,1.0,1.0,,0.3,1.0,,,,0.5,1.0,1.0,,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,,,,,3.0,1.0,1.0,,1.0,,1.0,,,3.0,1.0,1.0,1.0,,,,,0.14285714285714285,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2011,2010-11,False
101108-101127-201171-201189-2772,1610612740,"Chris Paul, Jarrett Jack, Carl Landry, Aaron Gray, Trevor Ariza","Paul, Jack, Landry, Gray, Ariza",101108-101127-201171-201189-2772,NOH,755.0,2,13.0,3.0,23.0,23.0,11.0,4.0,46.0,3.0,4.0,7.0,9.0,15.0,9.0,27.0,24.0,5.0,7.0,7.0,17.0,12.0,6.0,6.0,1.0,12.0,7.0,10.0,12.0,1.0,,,2.0,3.0,3.0,7.0,11.0,4.0,25.0,17.0,11.0,0.6666666666666666,0.6666666666666666,0.6,0.7142857142857143,0.5294117647058824,0.5555555555555556,0.6136363636363636,0.7083333333333334,0.7,0.7272727272727273,0.8,1.0,87.73509933774834,19.869565217391305,12.956521739130435,18.565217391304348,12.956521739130435,0.17647058823529413,0.4117647058823529,0.5714285714285714,0.5714285714285714,0.25,0.4409441176470588,0.43920555555555557,0.2,0.2222222222222222,0.6296296296296297,10.706666666666667,0.4782608695652174,1.0,2.0,1.0,1.0,2.0,0.11764705882352941,0.5,0.25,1.0,0.058823529411764705,0.4117647058823529,25.25,2.0,3.0,5.0,2.0,,1.0,1.0,,2.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,0.3333333333333333,1.0,0.16666666666666666,,0.5,0.29411764705882354,0.6,0.75,0.6666666666666666,0.6666666666666666,,0.3668,0.07407407407407407,2.0,,2.0,2.0,1.0,,,,,,,,,,,1.0,,2.0,,,,1.0,,,,0.1111111111111111,,1.0,1.0,,1.0,,,,,0.058823529411764705,,3.0,1.0,,,,,,0.3333333333333333,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.06666666666666667,0.2,0.1111111111111111,1.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2011,2010-11,False
101108-101127-201171-2584-2788,1610612740,"Chris Paul, Jarrett Jack, Carl Landry, Willie Green, DJ Mbenga","Paul, Jack, Landry, Green, Mbenga",101108-101127-201171-2584-2788,NOH,198.0,1,3.0,-3.0,6.0,5.0,2.0,,11.0,,1.0,4.0,1.0,4.0,3.0,5.0,8.0,1.0,2.0,,2.0,,,,,,1.0,1.0,1.0,,,,,,3.0,3.0,4.0,2.0,5.0,2.0,2.0,,,0.25,0.5,0.25,0.5,0.4166666666666667,0.5,0.5,0.5,0.5,,80.0,14.666666666666666,22.0,14.666666666666666,22.0,,1.0,0.25,0.25,,0.375625,0.3503,0.3333333333333333,0.3333333333333333,0.4,16.475,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2011,2010-11,False
101108-101127-201171-2731-2772,1610612740,"Chris Paul, Jarrett Jack, Carl Landry, Emeka Okafor, Trevor Ariza","Paul, Jack, Landry, Okafor, Ariza",101108-101127-201171-2731-2772,NOH,1336.0,5,22.0,-17.0,35.0,36.0,12.0,11.0,71.0,12.0,2.0,7.0,9.0,26.0,13.0,31.0,48.0,3.0,8.0,6.0,12.0,10.0,5.0,5.0,1.0,10.0,6.0,9.0,12.0,1.0,,,2.0,3.0,12.0,12.0,16.0,8.0,27.0,12.0,12.0,0.5555555555555556,0.625,0.34615384615384615,0.375,0.3103448275862069,0.3,0.4305555555555556,0.46153846153846156,0.5,0.5294117647058824,1.0,0.4,76.52694610778444,18.857142857142858,18.77777777777778,18.142857142857142,17.77777777777778,0.41379310344827586,0.2413793103448276,0.2857142857142857,0.2857142857142857,0.5,0.4224,0.44994500000000004,0.22857142857142856,0.25,0.3870967741935484,8.626923076923077,0.34285714285714286,2.0,3.0,2.0,,3.0,0.10344827586206896,,0.15,,0.06896551724137931,0.3448275862068966,24.96666666666667,4.0,3.0,7.0,4.0,,1.0,2.0,1.0,4.0,8.0,3.0,,1.0,,,5.0,2.0,1.0,0.5,0.3333333333333333,0.5,0.3333333333333333,,0.17647058823529413,0.125,0.4,0.2413793103448276,0.42857142857142855,0.5,0.3333333333333333,0.4444444444444444,,0.61485,0.12903225806451613,2.0,,1.0,1.0,0.5,,,,,,,,,,,1.0,,2.0,,,,1.0,,,,0.1,,3.0,0.6,0.6,1.0,1.0,1.0,2.0,,0.034482758620689655,1.0,2.0,0.6666666666666666,,2.0,1.0,2.0,1.0,0.2,,0.5,,,,,,,2.0,3.0,1.0,4.0,,,0.15384615384615385,0.14285714285714285,0.3,0.6666666666666666,0.1,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,0.25,0.25,0.6666666666666666,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2011,2010-11,False
101108-101127-201171-2772-2788,1610612740,"Chris Paul, Jarrett Jack, Carl Landry, Trevor Ariza, DJ Mbenga","Paul, Jack, Landry, Ariza, Mbenga",101108-101127-201171-2772-2788,NOH,101.0,1,2.0,4.0,2.0,2.0,,,4.0,,,,,,1.0,4.0,,,,,,,,1.0,,3.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,2.0,1.0,4.0,,,,,,,1.5,,1.0,,1.0,0.5,,1.0,57.02970297029703,11.5,39.0,11.5,28.5,,,,,,0.58725,,0.5,1.0,,,,,1.0,,,,1.0,,,,,1.0,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,3.0,1.0,,1.0,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2011,2010-11,False
101108-101127-201189-2584-2731,1610612740,"Chris Paul, Jarrett Jack, Aaron Gray, Willie Green, Emeka Okafor","Paul, Jack, Gray, Green, Okafor",101108-101127-201189-2584-2731,NOH,76.0,1,1.0,-2.0,2.0,2.0,2.0,,4.0,,,1.0,,1.0,2.0,2.0,4.0,,1.0,2.0,2.0,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,2.0,,,,,,,0.5,0.5,,,,,75.78947368421053,23.0,15.0,23.0,15.0,,1.0,,,,0.3526,0.3526,0.5,0.5,1.0,18.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2011,2010-11,False
101108-101127-201189-2584-2772,1610612740,"Chris Paul, Jarrett Jack, Aaron Gray, Willie Green, Trevor Ariza","Paul, Jack, Gray, Green, Ariza",101108-101127-201189-2584-2772,NOH,52.0,1,1.0,-1.0,1.0,2.0,1.0,2.0,3.0,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,83.07692307692308,10.0,21.0,10.0,11.0,,,,,,0.5757,0.5757,,,,,1.0,,1.0,,,,1.0,,,,,1.0,23.5,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2011,2010-11,False
101108-101127-201189-2731-2772,1610612740,"Chris Paul, Jarrett Jack, Aaron Gray, Emeka Okafor, Trevor Ariza","Paul, Jack, Gray, Okafor, Ariza",101108-101127-201189-2731-2772,NOH,202.0,3,3.0,4.0,8.0,9.0,4.0,6.0,17.0,2.0,,,3.0,3.0,7.0,13.0,9.0,1.0,1.0,6.0,8.0,4.0,2.0,2.0,,4.0,1.0,4.0,4.0,,,,1.0,1.0,3.0,4.0,9.0,1.0,13.0,8.0,4.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.875,0.5,0.75,,0.5,121.18811881188118,8.375,15.0,8.375,14.333333333333334,0.6666666666666666,,,,,0.43673333333333336,0.4288,0.5,0.3333333333333333,0.6153846153846154,8.433333333333334,0.5,,,,,,,,,,,0.3333333333333333,,,1.0,1.0,2.0,,,,,,2.0,,1.0,,,,3.0,1.0,,,,,,1.0,,,,0.3333333333333333,1.0,1.0,1.0,1.0,,,,1.0,,2.0,2.0,0.5,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2011,2010-11,False
101108-201158-201160-201171-2772,1610612740,"Chris Paul, Marco Belinelli, Jason Smith, Carl Landry, Trevor Ariza","Paul, Belinelli, Smith, Landry, Ariza",101108-201158-201160-201171-2772,NOH,6.0,1,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,240.0,6.0,,6.0,,,,,,,0.31005,0.31005,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2011,2010-11,False
101108-201158-201160-201189-2772,1610612740,"Chris Paul, Marco Belinelli, Jason Smith, Aaron Gray, Trevor Ariza","Paul, Belinelli, Smith, Gray, Ariza",101108-201158-201160-201189-2772,NOH,216.0,2,4.0,-2.0,7.0,8.0,,8.0,15.0,,2.0,2.0,3.0,4.0,,9.0,11.0,,,,,6.0,3.0,4.0,2.0,9.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,9.0,,,1.0,1.0,0.75,,0.75,,0.75,,1.0,1.0,1.0,,100.0,15.571428571428571,13.375,14.142857142857142,13.375,,0.3333333333333333,1.0,1.0,1.0,0.47555,,,,,9.95,,1.0,2.0,1.0,,,0.3333333333333333,,,,0.16666666666666666,0.6666666666666666,23.5,1.0,1.0,2.0,,1.0,,,1.0,,,,,1.0,,,1.0,,,,,,1.0,,,,,0.3333333333333333,0.5,0.5,,,1.0,0.5451,,,,,,,,1.0,,,0.5,0.5,,,,,,,,3.0,1.0,,,1.0,,,,,,,,1.0,1.0,,,,0.16666666666666666,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2011,2010-11,False
101108-201158-201160-2731-2772,1610612740,"Chris Paul, Marco Belinelli, Jason Smith, Emeka Okafor, Trevor Ariza","Paul, Belinelli, Smith, Okafor, Ariza",101108-201158-201160-2731-2772,NOH,82.0,2,1.0,4.0,3.0,3.0,2.0,3.0,6.0,1.0,,,1.0,1.0,2.0,4.0,,1.0,1.0,,2.0,2.0,1.0,1.0,,2.0,1.0,3.0,3.0,,,1.0,1.0,1.0,,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,105.36585365853658,15.333333333333334,12.0,15.333333333333334,12.0,1.0,,,,,0.2982,0.2982,0.5,0.5,0.5,13.0,0.6666666666666666,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2011,2010-11,False
101108-201158-201160-2772-2788,1610612740,"Chris Paul, Marco Belinelli, Jason Smith, Trevor Ariza, DJ Mbenga","Paul, Belinelli, Smith, Ariza, Mbenga",101108-201158-201160-2772-2788,NOH,16.0,1,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,90.0,,15.0,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2011,2010-11,False
101108-201158-201171-201189-2772,1610612740,"Chris Paul, Marco Belinelli, Carl Landry, Aaron Gray, Trevor Ariza","Paul, Belinelli, Landry, Gray, Ariza",101108-201158-201171-201189-2772,NOH,778.0,3,13.0,9.0,23.0,22.0,2.0,4.0,45.0,5.0,1.0,6.0,9.0,17.0,6.0,27.0,18.0,1.0,1.0,2.0,4.0,8.0,4.0,5.0,,11.0,6.0,7.0,10.0,4.0,3.0,1.0,1.0,2.0,2.0,6.0,8.0,4.0,23.0,4.0,2.0,0.4444444444444444,0.5,0.5294117647058824,1.0,0.525,1.0,0.5625,1.0,0.5,0.5384615384615384,1.0,0.4,83.29048843187661,15.217391304347826,19.454545454545453,15.0,17.5,0.25,0.3,0.16666666666666666,0.16666666666666666,,0.454025,0.3782,0.16666666666666666,0.19047619047619047,0.14814814814814814,9.1,0.08695652173913043,,3.0,,,3.0,0.15,,0.3,,,0.45,23.96666666666667,2.0,4.0,6.0,4.0,,1.0,2.0,,4.0,10.0,3.0,,1.0,1.0,,1.0,,1.0,0.5,0.5,0.6666666666666666,0.5,,0.375,1.0,0.25,0.3,0.6666666666666666,0.8,0.8,0.8,,0.45475,0.14814814814814814,2.0,,,,0.5,,1.0,,,0.3333333333333333,0.3333333333333333,,,,,,,,3.0,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,3.0,,,,,0.15,,2.0,0.5,,,,,,0.2,,,,,,,,,1.0,1.0,,1.0,,,0.058823529411764705,0.16666666666666666,1.0,1.0,,1.0,1.0,,2.0,2.0,,1.0,,,0.5,0.5,1.0,,1.0,1.0,0.3333333333333333,0.5,1.0,,,,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.125,,,,,,,,,,,,,,,,,1610612740,2011,2010-11,False
101108-201158-201171-2584-2731,1610612740,"Chris Paul, Marco Belinelli, Carl Landry, Willie Green, Emeka Okafor","Paul, Belinelli, Landry, Green, Okafor",101108-201158-201171-2584-2731,NOH,61.0,1,1.0,,2.0,2.0,,,4.0,1.0,,1.0,1.0,2.0,,2.0,2.0,,,,,2.0,1.0,1.0,,2.0,,,,1.0,,,,,,1.0,,,2.0,,,1.0,1.0,0.5,,0.5,,0.5,,,,,,94.42622950819673,13.5,17.0,13.5,14.5,0.5,0.5,,,,0.4385,,,,,13.65,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612740,2011,2010-11,False
101108-201158-201171-2584-2772,1610612740,"Chris Paul, Marco Belinelli, Carl Landry, Willie Green, Trevor Ariza","Paul, Belinelli, Landry, Green, Ariza",101108-201158-201171-2584-2772,NOH,110.0,1,2.0,,4.0,4.0,4.0,4.0,8.0,,,1.0,,1.0,2.0,5.0,5.0,,1.0,2.0,5.0,,,1.0,,3.0,1.0,1.0,1.0,,,,,1.0,1.0,2.0,2.0,1.0,5.0,5.0,4.0,,,,,0.75,0.75,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,,104.72727272727273,11.0,16.5,11.0,16.5,,0.5,,,,0.396475,0.396475,0.3333333333333333,0.5,1.0,20.4,1.0,1.0,1.0,1.0,,,0.5,,,,0.5,0.5,25.8,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,1.0,1.0,1.0,0.5,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2011,2010-11,False
101108-201158-201171-2731-2772,1610612740,"Chris Paul, Marco Belinelli, Carl Landry, Emeka Okafor, Trevor Ariza","Paul, Belinelli, Landry, Okafor, Ariza",101108-201158-201171-2731-2772,NOH,5813.0,6,97.0,-29.0,171.0,175.0,19.0,33.0,346.0,30.0,15.0,39.0,55.0,121.0,25.0,168.0,197.0,5.0,10.0,7.0,23.0,68.0,34.0,44.0,10.0,98.0,39.0,52.0,70.0,15.0,6.0,2.0,18.0,31.0,50.0,30.0,34.0,13.0,153.0,23.0,19.0,0.6181818181818182,0.6415094339622641,0.45454545454545453,0.5,0.4897260273972603,0.6153846153846154,0.51875,0.6764705882352942,0.609375,0.6623376623376623,0.6071428571428571,0.7,85.71133665921211,16.116959064327485,17.46857142857143,15.403508771929825,16.82857142857143,0.2054794520547945,0.2671232876712329,0.38461538461538464,0.38461538461538464,0.6666666666666666,0.47690856164383555,0.4925692307692308,0.08917197452229299,0.09923664122137404,0.13690476190476192,8.882644628099174,0.1111111111111111,21.0,25.0,21.0,5.0,18.0,0.17123287671232876,0.35714285714285715,0.23076923076923078,0.3333333333333333,0.14383561643835616,0.5273972602739726,25.476,15.0,28.0,52.0,12.0,1.0,6.0,13.0,1.0,15.0,42.0,13.0,1.0,13.0,3.0,3.0,20.0,3.0,6.0,0.46153846153846156,0.5357142857142857,0.5357142857142857,0.41935483870967744,1.0,0.203125,0.2777777777777778,0.5,0.3561643835616438,0.5384615384615384,0.6829268292682927,0.4,0.5217391304347826,0.07142857142857142,0.46294444444444444,0.08928571428571429,8.0,1.0,3.0,3.0,0.6666666666666666,9.0,11.0,3.0,9.0,0.44,0.44,0.42857142857142855,0.42857142857142855,0.42857142857142855,2.0,3.0,2.0,3.0,30.0,10.0,8.0,9.0,0.9090909090909091,0.6666666666666666,0.8888888888888888,0.23076923076923078,0.6666666666666666,12.0,0.9230769230769231,0.9090909090909091,4.0,10.0,4.0,2.0,,0.0273972602739726,2.0,16.0,0.5714285714285714,4.0,5.0,2.0,5.0,1.0,0.045454545454545456,1.0,0.2,1.0,1.0,1.0,0.5,1.0,1.0,2.0,4.0,,18.0,5.0,,0.1487603305785124,0.21153846153846154,0.3076923076923077,0.5,,5.0,10.0,,,4.0,1.0,5.0,,0.23333333333333334,0.2916666666666667,0.7142857142857143,0.5,,2.0,2.0,0.5,0.5,1.0,2.0,1.0,0.038461538461538464,,1.0,3.0,1.0,,,0.016666666666666666,,3.0,3.0,0.2,,,,,,,,,,,,,1610612740,2011,2010-11,False
