EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,DeadBallTurnovers,Travels,ShootingFouls,BlockedLongMidRange,DefLongMidRangeReboundPct,Corner3Frequency,LongMidRangeFGA,Fg2aBlocked,OffThreePtRebounds,Loose Ball Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,FG2APctBlocked,ShortMidRangePctBlocked,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,LongMidRangeFrequency,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,BlockingFoulsDrawn,LongMidRangeFGM,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,AtRimPctBlocked,OffAtRimReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,FTDefRebounds,Blocked3s,BlockedArc3,DefFTReboundPct,SelfOReb,DefAtRimReboundPct,SelfORebPct,Technical Free Throw Trips,BadPassTurnovers,LostBallOutOfBoundsTurnovers,BlockedAtRim,OffCorner3ReboundPct,ShortMidRangeAssists,Charge Fouls,ShortMidRangePctAssisted,Charge Fouls Drawn,Clear Path Fouls,LostBallSteals,Loose Ball Fouls Drawn,HeaveAttempts,BlockingFouls,DefensiveGoaltends,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceArc3Frequency,FTOffRebounds,OffensiveGoaltends,OffFTReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,Offensive Fouls,Defensive 3 Seconds Violations,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,Fg3aBlocked,StepOutOfBoundsTurnovers,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3SecondViolations,team_id,year,season,team_vs
101126-1737-201161-201953-2767,1610612760,"Nate Robinson, Nazr Mohammed, Daequan Cook, Eric Maynor, Royal Ivey","Robinson, Mohammed, Cook, Maynor, Ivey",101126-1737-201161-201953-2767,OKC,367.0,2,6.0,4.0,14.0,14.0,14.0,14.0,3.0,28.0,4.0,4.0,2.0,2.0,4.0,4.0,1.0,7.0,2.0,2.0,2.0,2.0,5.0,11.0,2.0,2.0,5.0,21.0,17.0,2.0,2.0,2.0,6.0,5.0,11.0,2.0,2.0,5.0,21.0,4.0,6.0,3.0,3.0,4.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,3.0,4.0,1.0,5.0,3.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,15.0,21.0,14.0,1.0,2.0,0.4,0.6666666666666666,0.5,1.0,1.0,1.0,0.45454545454545453,1.0,0.45454545454545453,0.6153846153846154,1.0,0.6153846153846154,0.65625,1.0,0.65625,0.15384615384615385,1.0,1.0,0.5,1.0,1.0,0.5,0.5,1.0,1.0,1.0,109.86376021798365,1.0,10.0,16.214285714285715,9.928571428571429,16.214285714285715,0.3076923076923077,1.0,1.0,0.5,0.5384615384615384,0.14285714285714285,0.14285714285714285,0.15384615384615385,1.0,1.0,0.5,1.0,1.0,0.3076923076923077,1.0,0.15384615384615385,1.0,0.46153846153846156,1.0,0.5152038461538462,0.73685,0.5152038461538462,0.07142857142857142,0.08333333333333333,0.2857142857142857,1.0,5.1454545454545455,24.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2011,2010-11,True
101126-201142-201566-201586-201935,1610612760,"Nate Robinson, Kevin Durant, Russell Westbrook, Serge Ibaka, James Harden","Robinson, Durant, Westbrook, Ibaka, Harden",101126-201142-201566-201586-201935,OKC,214.0,1,4.0,-3.0,7.0,8.0,,,,15.0,1.0,1.0,,,,,1.0,2.0,1.0,2.0,,,2.0,3.0,1.0,3.0,,7.0,10.0,,,,,,,,,,,,4.0,,3.0,,2.0,1.0,,,,,,,,2.0,1.0,3.0,,3.0,,,,,1.0,,2.0,,,,,1.0,,1.0,1.0,7.0,,,,,,,,0.3333333333333333,,0.3333333333333333,0.6666666666666666,,,0.5833333333333334,,,0.5833333333333334,,,0.5,,1.0,,0.6666666666666666,0.75,,,,1.0,,100.93457943925233,1.0,16.714285714285715,12.125,16.714285714285715,12.125,0.16666666666666666,1.0,1.0,,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.5,,,,,,,,0.6666666666666666,0.5,0.5161749999999999,,,,,,,6.166666666666667,24.066666666666666,,1.0,1.0,1.0,2.0,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2011,2010-11,True
101126-201161-201586-201935-201953,1610612760,"Nate Robinson, Daequan Cook, Serge Ibaka, James Harden, Eric Maynor","Robinson, Cook, Ibaka, Harden, Maynor",101126-201161-201586-201935-201953,OKC,127.0,1,2.0,3.0,4.0,3.0,,,2.0,7.0,2.0,2.0,1.0,1.0,,,,1.0,,1.0,,,2.0,4.0,,1.0,3.0,7.0,4.0,1.0,2.0,,2.0,,,,,,,,4.0,,,,1.0,,,,,,,,1.0,,,,2.0,2.0,,,,,,,1.0,3.0,3.0,2.0,,,,,,5.0,,,,,,,,,,,0.5,0.5,,0.4,0.5,,0.5833333333333334,0.5,,0.2,,,0.5,,,0.6666666666666666,,,,,79.37007874015748,,22.0,13.0,15.75,13.0,0.4,1.0,1.0,,0.2,,,0.2,,,,0.5,1.0,,,,,0.6,,0.51277,0.4176,,0.3333333333333333,0.4,0.2857142857142857,,7.1,24.7,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2011,2010-11,True
1737-200757-201142-201566-201935,1610612760,"Nazr Mohammed, Thabo Sefolosha, Kevin Durant, Russell Westbrook, James Harden","Mohammed, Sefolosha, Durant, Westbrook, Harden",1737-200757-201142-201566-201935,OKC,59.0,2,1.0,1.0,3.0,1.0,3.0,1.0,,4.0,,,,,,,,,,,,,,,1.0,2.0,,3.0,2.0,,,,,,,1.0,2.0,,3.0,,,3.0,,,,,,1.0,1.0,,,3.0,,,,,,,,,,,,,2.0,,,,,,,,,3.0,3.0,3.0,1.0,,,,1.0,0.5,0.5,0.5,,,,0.75,,0.75,0.75,,0.75,1.0,,,,,,,,,,,97.6271186440678,,12.333333333333334,22.0,12.333333333333334,22.0,,,,,,,,,,,,,,,,,,1.0,,0.62655,,0.62655,,,,1.0,,22.6,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,1.0,1.0,2.0,1.0,0.5,0.5,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2011,2010-11,True
1737-200757-201142-201566-2555,1610612760,"Nazr Mohammed, Thabo Sefolosha, Kevin Durant, Russell Westbrook, Nick Collison","Mohammed, Sefolosha, Durant, Westbrook, Collison",1737-200757-201142-201566-2555,OKC,13.0,1,,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,110.76923076923076,,13.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2011,2010-11,True
1737-200757-201142-201566-2570,1610612760,"Nazr Mohammed, Thabo Sefolosha, Kevin Durant, Russell Westbrook, Kendrick Perkins","Mohammed, Sefolosha, Durant, Westbrook, Perkins",1737-200757-201142-201566-2570,OKC,86.0,1,1.0,2.0,3.0,2.0,3.0,,2.0,5.0,,1.0,,,,1.0,,,,1.0,,1.0,1.0,2.0,,1.0,,2.0,,,,,,1.0,2.0,,1.0,,2.0,2.0,,,,,1.0,,1.0,,1.0,,,2.0,1.0,1.0,1.0,2.0,2.0,4.0,,,,,2.0,2.0,,,,,,,,,,2.0,2.0,3.0,,,1.0,1.0,,,,,0.5,,0.5,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,83.72093023255813,,12.0,25.0,10.0,25.0,0.3333333333333333,,,,,,,0.3333333333333333,,,,,,0.3333333333333333,,0.3333333333333333,,0.6666666666666666,,0.5031833333333333,,0.5031833333333333,,,,1.0,11.3,25.5,1.0,,2.0,1.0,,,,,1.0,1.0,1.0,,,,0.5,,1.0,,1.0,0.3333333333333333,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2011,2010-11,True
1737-200757-201142-201935-201953,1610612760,"Nazr Mohammed, Thabo Sefolosha, Kevin Durant, James Harden, Eric Maynor","Mohammed, Sefolosha, Durant, Harden, Maynor",1737-200757-201142-201935-201953,OKC,44.0,2,1.0,2.0,3.0,1.0,3.0,1.0,,4.0,1.0,1.0,,,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,2.0,,2.0,,,,,,1.0,1.0,,2.0,,2.0,2.0,,,,,1.0,,1.0,,1.0,,1.0,2.0,,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,3.0,,,1.0,1.0,,,,,1.0,,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.6666666666666666,,1.0,,,1.0,,,1.0,,,130.9090909090909,1.0,7.0,23.0,7.0,23.0,0.3333333333333333,1.0,1.0,1.0,,,,0.3333333333333333,,,,,,0.3333333333333333,1.0,0.3333333333333333,,1.0,,0.4192666666666667,,0.4192666666666667,,,,1.0,2.6,29.45,1.0,1.0,,,,,,0.3333333333333333,,,,,,,,,,,,,,,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2011,2010-11,True
1737-200757-201161-201566-201935,1610612760,"Nazr Mohammed, Thabo Sefolosha, Daequan Cook, Russell Westbrook, James Harden","Mohammed, Sefolosha, Cook, Westbrook, Harden",1737-200757-201161-201566-201935,OKC,22.0,1,,2.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,1.0,1.0,,,,2.0,,2.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,2.0,2.0,1.0,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,130.9090909090909,,21.0,1.0,21.0,1.0,,,,,,,,,,,,,,,,,,,,0.2368,,0.2368,,,,1.0,20.1,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2011,2010-11,True
1737-200757-201161-201935-201953,1610612760,"Nazr Mohammed, Thabo Sefolosha, Daequan Cook, James Harden, Eric Maynor","Mohammed, Sefolosha, Cook, Harden, Maynor",1737-200757-201161-201935-201953,OKC,198.0,1,3.0,,6.0,6.0,,,1.0,12.0,,3.0,,1.0,,,,1.0,,,,,1.0,6.0,,,2.0,4.0,4.0,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,2.0,1.0,1.0,2.0,2.0,4.0,,,1.0,1.0,1.0,,1.0,2.0,2.0,1.0,,,,,,4.0,,,,,,,,,,,0.16666666666666666,,,0.16666666666666666,,,0.2857142857142857,,,,1.0,1.0,0.4,1.0,1.0,0.4,,,1.0,,87.27272727272728,,20.5,12.5,18.0,12.5,0.5,,,,0.16666666666666666,,,,,,,0.5,,,,,,0.5,,0.43460000000000004,0.4953,,0.14285714285714285,0.14285714285714285,,,7.6499999999999995,,,,,,1.0,,,,2.0,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,1.0,,,,,0.6666666666666666,0.5,0.5,,,,,,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2011,2010-11,True
1737-200757-201161-201953-2555,1610612760,"Nazr Mohammed, Thabo Sefolosha, Daequan Cook, Eric Maynor, Nick Collison","Mohammed, Sefolosha, Cook, Maynor, Collison",1737-200757-201161-201953-2555,OKC,1.0,1,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2011,2010-11,True
