EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,FoulsDrawn,Offensive Fouls Drawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FtPoints,PenaltyFtPoints,LongMidRangeAssists,DefTwoPtRebounds,Steals,BadPassSteals,LostBallSteals,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,3SecondViolations,DefTwoPtReboundPct,DefShortMidRangeReboundPct,LongMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,PtsPutbacks,Corner3Assists,OffThreePtRebounds,FTOffRebounds,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawn,RecoveredBlocks,OffArc3ReboundPct,BlocksRecoveredPct,ThreePtShootingFoulsDrawnPct,SelfOReb,Loose Ball Fouls,BlockedShortMidRange,SelfORebPct,HeaveAttempts,FTDefRebounds,Offensive Fouls,BlockingFoulsDrawn,DefFTReboundPct,LongMidRangePctBlocked,Travels,SecondChanceTurnovers,PtsUnassisted3s,DefensiveGoaltends,SecondChanceCorner3FGA,Charge Fouls Drawn,3pt And 1 Free Throw Trips,SecondChanceCorner3Frequency,StepOutOfBoundsTurnovers,SecondChanceArc3FGM,SecondChanceFG3M,LostBallOutOfBoundsTurnovers,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,Blocked3s,BlockedCorner3,Defensive 3 Seconds Violations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedArc3,HeaveMakes,Corner3PctBlocked,BlockedLongMidRange,OffensiveGoaltends,Clear Path Fouls,team_id,year,season,team_vs
101122-1899-1902-201575-201954,1610612754,"Danny Granger, James Posey, Jeff Foster, Brandon Rush, Darren Collison","Granger, Posey, Foster, Rush, Collison",101122-1899-1902-201575-201954,IND,486.0,3,8.0,-8.0,16.0,17.0,12.0,12.0,1.0,33.0,3.0,4.0,3.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,8.0,1.0,2.0,15.0,23.0,1.0,1.0,2.0,5.0,7.0,1.0,2.0,13.0,6.0,6.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,9.0,1.0,4.0,4.0,1.0,5.0,2.0,2.0,1.0,3.0,1.0,5.0,3.0,3.0,1.0,8.0,1.0,1.0,1.0,13.0,13.0,12.0,3.0,0.5,0.5,1.0,0.5,0.5,0.5,0.75,1.0,0.7142857142857143,0.75,1.0,0.7222222222222222,0.75,1.0,0.7222222222222222,0.2,0.125,0.25,0.4,0.5,1.0,0.8,0.3333333333333333,1.0,1.0,1.0,97.77777777777779,15.0,14.470588235294118,14.5625,13.058823529411764,0.4,0.75,1.0,0.6666666666666666,0.1,1.0,1.0,1.0,0.3,0.6666666666666666,0.6666666666666666,0.1,0.1,1.0,1.0,1.0,0.4444444444444444,0.75,0.1111111111111111,0.1111111111111111,1.0,0.6,1.0,0.47167000000000003,0.3357,0.4748333333333334,0.13333333333333333,0.8666666666666667,9.125,25.6,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2011,2010-11,True
101122-1899-1902-201575-201985,1610612754,"Danny Granger, James Posey, Jeff Foster, Brandon Rush, AJ Price","Granger, Posey, Foster, Rush, Price",101122-1899-1902-201575-201985,IND,266.0,1,4.0,6.0,10.0,8.0,8.0,,,18.0,,,,,1.0,2.0,1.0,2.0,,,1.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,10.0,4.0,,,,1.0,3.0,1.0,2.0,7.0,2.0,2.0,3.0,2.0,1.0,,1.0,1.0,2.0,1.0,,,5.0,,3.0,4.0,,4.0,,1.0,,2.0,,2.0,2.0,,,1.0,,2.0,,10.0,7.0,8.0,,0.5,0.5,1.0,0.5,0.5,0.5,0.5,,0.3333333333333333,0.5833333333333334,,0.5,0.625,,0.5833333333333334,0.3333333333333333,,,,,0.75,0.8,,,1.0,0.6666666666666666,97.44360902255639,13.9,15.875,13.9,15.625,,,,,0.3333333333333333,0.5,0.5,,0.3333333333333333,0.5,0.5,,0.3333333333333333,0.5,0.5,1.0,,,,0.4,0.5,0.3333333333333333,0.5,0.452075,,0.46388999999999997,,0.7,13.375,25.3,0.8,3.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2011,2010-11,True
101122-1899-1902-201575-2551,1610612754,"Danny Granger, James Posey, Jeff Foster, Brandon Rush, T.J. Ford","Granger, Posey, Foster, Rush, Ford",101122-1899-1902-201575-2551,IND,1226.0,7,20.0,-8.0,35.0,34.0,18.0,12.0,5.0,69.0,3.0,5.0,3.0,3.0,,9.0,6.0,10.0,5.0,1.0,,2.0,,2.0,9.0,24.0,2.0,7.0,34.0,42.0,3.0,4.0,10.0,7.0,16.0,1.0,3.0,23.0,10.0,8.0,6.0,2.0,,6.0,5.0,2.0,7.0,,1.0,,16.0,6.0,6.0,13.0,8.0,21.0,5.0,,3.0,1.0,2.0,6.0,2.0,2.0,,7.0,1.0,9.0,1.0,24.0,23.0,18.0,1.0,0.5555555555555556,0.7142857142857143,1.0,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.375,0.75,0.4375,0.3870967741935484,0.6,0.4473684210526316,0.4722222222222222,0.7142857142857143,0.5227272727272727,0.22580645161290322,0.25,0.4,0.8333333333333334,0.4,0.8571428571428571,0.65,0.35,0.5,1.0,0.5,81.04404567699837,17.742857142857144,17.794117647058822,16.714285714285715,15.970588235294118,0.16129032258064516,0.6,1.0,0.3333333333333333,0.2903225806451613,,,,0.3225806451612903,0.6,0.6,0.16129032258064516,0.06451612903225806,,,,0.15789473684210525,1.0,0.05263157894736842,0.10526315789473684,,0.3870967741935484,,0.45795,0.58892,0.45013684210526317,0.29411764705882354,0.6764705882352942,11.262500000000001,24.0,0.5142857142857142,10.0,6.0,4.0,7.0,1.0,1.0,,11.0,,4.0,,0.5384615384615384,0.5,0.6666666666666666,0.11764705882352941,0.14814814814814814,3.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.4444444444444444,0.5,0.2,0.2222222222222222,0.75,0.3333333333333333,0.5,0.5714285714285714,0.4,0.4,1.0,0.6,1.0,0.3333333333333333,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2011,2010-11,True
101122-1899-1902-201946-201985,1610612754,"Danny Granger, James Posey, Jeff Foster, Tyler Hansbrough, AJ Price","Granger, Posey, Foster, Hansbrough, Price",101122-1899-1902-201946-201985,IND,228.0,1,4.0,-4.0,6.0,6.0,2.0,1.0,1.0,12.0,,1.0,,,,,2.0,7.0,,,,,,,2.0,8.0,,,4.0,8.0,,1.0,,,3.0,,,,2.0,2.0,,,,,1.0,,1.0,,,,2.0,2.0,1.0,1.0,2.0,3.0,,,,,,,,,,1.0,,2.0,1.0,4.0,,2.0,,0.5,0.5,,,,,0.25,,,0.25,,,0.25,,,,,,,0.3333333333333333,1.0,0.5,0.3333333333333333,,1.0,,75.78947368421053,20.833333333333332,17.166666666666668,18.666666666666668,14.0,0.125,,,,,,,,0.875,0.2857142857142857,0.2857142857142857,,,,,,,,,,,0.125,,0.4031,0.4023,0.3927333333333333,,,16.175,,0.3333333333333333,,,1.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2011,2010-11,True
101122-1899-1902-201954-202331,1610612754,"Danny Granger, James Posey, Jeff Foster, Darren Collison, Paul George","Granger, Posey, Foster, Collison, George",101122-1899-1902-201954-202331,IND,551.0,4,9.0,-6.0,17.0,18.0,6.0,8.0,3.0,35.0,,2.0,,1.0,1.0,3.0,4.0,8.0,,,,2.0,,2.0,5.0,13.0,,2.0,13.0,19.0,,1.0,,1.0,4.0,,2.0,2.0,4.0,6.0,,2.0,,2.0,2.0,,2.0,,,,4.0,,2.0,6.0,1.0,7.0,,,,,,,,1.0,,3.0,,3.0,1.0,13.0,2.0,6.0,1.0,0.4,0.4,,,,,0.38461538461538464,,0.25,0.3333333333333333,,0.16666666666666666,0.38235294117647056,,0.16666666666666666,0.13333333333333333,0.15384615384615385,0.5,,,0.6666666666666666,0.8571428571428571,0.1,,0.6666666666666666,,91.47005444646098,16.823529411764707,14.722222222222221,16.529411764705884,14.11111111111111,0.13333333333333333,,,,0.2,0.3333333333333333,0.5,,0.5333333333333333,0.5,0.5,,0.13333333333333333,,,,0.16666666666666666,,,0.3333333333333333,,0.26666666666666666,,0.4420821428571428,,0.50617,,0.15384615384615385,14.376923076923077,25.05,0.35294117647058826,3.0,,2.0,4.0,1.0,,1.0,5.0,,1.0,,1.0,1.0,0.5,0.11764705882352941,0.07142857142857142,,1.0,,,,,,,,1.0,,,,,1.0,1.0,1.0,,0.3333333333333333,,0.5,,,,1.0,1.0,,,,1.0,,,,,1.0,1.0,0.5,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2011,2010-11,True
101122-1899-1902-201954-2399,1610612754,"Danny Granger, James Posey, Jeff Foster, Darren Collison, Mike Dunleavy","Granger, Posey, Foster, Collison, Dunleavy",101122-1899-1902-201954-2399,IND,690.0,6,12.0,-7.0,24.0,24.0,6.0,17.0,3.0,48.0,2.0,5.0,,,4.0,9.0,1.0,7.0,,,2.0,4.0,,1.0,7.0,21.0,2.0,4.0,20.0,27.0,2.0,3.0,4.0,,3.0,,1.0,,8.0,6.0,6.0,4.0,2.0,2.0,4.0,2.0,6.0,2.0,1.0,2.0,14.0,3.0,1.0,6.0,3.0,9.0,,,,,,,,2.0,1.0,4.0,,3.0,,16.0,,6.0,2.0,0.5714285714285714,0.8,1.0,0.5,,0.5,0.3333333333333333,0.6666666666666666,,0.4,0.6666666666666666,,0.4,0.6666666666666666,,0.16,0.09523809523809523,0.2,,0.21428571428571427,0.25,0.6666666666666666,0.1875,0.3333333333333333,0.3333333333333333,,100.17391304347827,16.958333333333332,11.791666666666666,16.833333333333332,11.541666666666666,0.2,0.4,0.5,0.5,0.36,0.4444444444444444,0.5,0.5,0.28,0.14285714285714285,0.14285714285714285,,0.16,0.5,0.5,1.0,,,,0.25,,0.36,0.5,0.43681,0.5694333333333333,0.4149625,0.2,,10.266666666666666,25.6,0.25,,,1.0,5.0,2.0,2.0,,,,,,1.0,1.0,1.0,,,1.0,2.0,,,,,,4.0,,,,,,,1.0,,1.0,,0.1111111111111111,,,0.4,,,,1.0,,,,0.6666666666666666,0.5,,,,,1.0,,1.0,,2.0,1.0,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2011,2010-11,True
101122-1899-1902-201954-2551,1610612754,"Danny Granger, James Posey, Jeff Foster, Darren Collison, T.J. Ford","Granger, Posey, Foster, Collison, Ford",101122-1899-1902-201954-2551,IND,53.0,1,1.0,,1.0,2.0,,,,3.0,,,,,,,,,1.0,,,,,,,,1.0,1.0,3.0,3.0,,,,,,,,,,,3.0,,,,,1.0,1.0,,,,3.0,,,1.0,,1.0,,,,,,,,,,,,1.0,,3.0,,,,,,1.0,1.0,,1.0,,,,1.5,,,1.5,,,1.0,,,,,,0.5,,,,,81.50943396226415,28.0,12.5,28.0,10.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,0.61785,,,,,,22.6,,,,,1.0,,,,,,,,0.5,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2011,2010-11,True
101122-1899-1902-201985-202331,1610612754,"Danny Granger, James Posey, Jeff Foster, AJ Price, Paul George","Granger, Posey, Foster, Price, George",101122-1899-1902-201985-202331,IND,1073.0,5,18.0,1.0,33.0,36.0,8.0,3.0,1.0,69.0,4.0,6.0,3.0,4.0,,1.0,9.0,14.0,1.0,,3.0,5.0,,1.0,13.0,21.0,3.0,6.0,40.0,39.0,,,2.0,5.0,6.0,,1.0,12.0,22.0,4.0,9.0,4.0,3.0,1.0,11.0,3.0,14.0,3.0,4.0,,31.0,,7.0,18.0,1.0,19.0,3.0,,2.0,2.0,1.0,5.0,1.0,7.0,,10.0,,6.0,,38.0,12.0,8.0,,0.8461538461538461,0.8461538461538461,1.0,0.5,,0.6,0.6190476190476191,,0.8333333333333334,0.6481481481481481,,0.7142857142857143,0.6666666666666666,1.0,0.75,0.2222222222222222,0.047619047619047616,0.16666666666666666,0.6,,0.6363636363636364,0.7391304347826086,,,0.6,1.0,92.60018639328985,14.787878787878787,16.25,14.575757575757576,14.694444444444445,0.2222222222222222,0.6666666666666666,0.8,1.0,0.037037037037037035,,,,0.5185185185185185,0.6428571428571429,0.6428571428571429,0.037037037037037035,0.18518518518518517,0.6,0.6,1.0,0.5714285714285714,0.75,,0.14285714285714285,,0.4444444444444444,0.75,0.48051153846153843,,0.5719333333333333,0.05,0.3,13.623809523809525,31.150000000000002,0.24242424242424243,5.0,2.0,7.0,10.0,,,,6.0,,2.0,,0.8333333333333334,0.75,0.7777777777777778,0.06896551724137931,0.08695652173913043,,,,,,,2.0,,,,1.0,,,1.0,1.0,,1.0,1.0,,1.0,,,,,0.6666666666666666,1.0,,,,,,,,,,1.0,,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2011,2010-11,True
101122-1899-1902-201985-2399,1610612754,"Danny Granger, James Posey, Jeff Foster, AJ Price, Mike Dunleavy","Granger, Posey, Foster, Price, Dunleavy",101122-1899-1902-201985-2399,IND,387.0,2,6.0,-2.0,12.0,11.0,,,3.0,23.0,3.0,5.0,,,,1.0,2.0,3.0,1.0,,,2.0,,,5.0,9.0,1.0,3.0,17.0,19.0,3.0,3.0,6.0,,,,,,2.0,8.0,3.0,2.0,,3.0,1.0,1.0,2.0,,,,5.0,2.0,1.0,2.0,3.0,5.0,1.0,,1.0,,,1.0,,,,1.0,,2.0,,11.0,,,,0.2,0.3333333333333333,1.0,0.3333333333333333,,0.3333333333333333,0.5555555555555556,1.0,,0.5416666666666666,1.0,,0.6071428571428571,1.0,,0.25,0.3333333333333333,0.4,1.0,0.5,0.5,0.5,0.5,0.5,0.5,,85.5813953488372,17.666666666666668,15.909090909090908,17.416666666666668,15.636363636363637,0.4166666666666667,0.6,1.0,,0.08333333333333333,,,,0.25,0.6666666666666666,1.0,0.08333333333333333,0.16666666666666666,,,,,,,,,0.6666666666666666,,0.5106458333333334,0.50995,,0.35294117647058826,,8.122222222222222,24.900000000000002,,4.0,,1.0,1.0,1.0,1.0,,4.0,,2.0,,0.5,,0.5,0.14285714285714285,0.18181818181818182,3.0,3.0,1.0,,,,,4.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,0.5,1.0,,,0.5,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,0.5,1.0,,,,,,,,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2011,2010-11,True
101122-1899-1902-201985-2551,1610612754,"Danny Granger, James Posey, Jeff Foster, AJ Price, T.J. Ford","Granger, Posey, Foster, Price, Ford",101122-1899-1902-201985-2551,IND,99.0,1,2.0,-7.0,2.0,2.0,,,2.0,4.0,,,,,,1.0,,2.0,,,,,,,,3.0,,,,7.0,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,2.0,,,,1.0,,1.0,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,0.6666666666666666,,,,58.18181818181819,31.5,18.0,23.0,18.0,,,,,0.3333333333333333,,,,0.6666666666666666,,,,,,,,,,,,,,,0.40576666666666666,0.4006,,,,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,1.0,,,0.3333333333333333,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2011,2010-11,True
