EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefThreePtRebounds,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,DefThreePtReboundPct,DefArc3ReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,FtPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFtPoints,OffTwoPtRebounds,FTOffRebounds,OffRebounds,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,ShortMidRangePctBlocked,OffFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PtsPutbacks,HeaveAttempts,SelfOReb,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Loose Ball Fouls,Technical Free Throw Trips,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,LiveBallTurnoverPct,DefAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,PenaltyCorner3FGA,PenaltyCorner3Frequency,PtsUnassisted3s,BlockedAtRim,PenaltyCorner3FGM,PenaltyCorner3Accuracy,OffThreePtRebounds,SecondChanceTurnovers,Charge Fouls,Charge Fouls Drawn,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceCorner3FGA,Fg3aBlocked,Offensive Fouls,BlockingFoulsDrawn,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,OffCorner3ReboundPct,SecondChanceCorner3Frequency,LostBallOutOfBoundsTurnovers,Travels,DefensiveGoaltends,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,BlockingFouls,Arc3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,Clear Path Fouls,3pt And 1 Free Throw Trips,BlockedCorner3,HeaveMakes,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,team_id,year,season,team_vs
101114-101139-101179-1905-201178,1610612762,"Deron Williams, CJ Miles, Ronnie Price, Andrei Kirilenko, Kyrylo Fesenko","Williams, Miles, Price, Kirilenko, Fesenko",101114-101139-101179-1905-201178,UTA,390.0,4,6.0,5.0,10.0,12.0,2.0,5.0,1.0,22.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,7.0,2.0,3.0,18.0,13.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,8.0,4.0,6.0,2.0,1.0,1.0,4.0,2.0,6.0,1.0,1.0,1.0,1.0,2.0,14.0,2.0,2.0,4.0,4.0,4.0,6.0,1.0,16.0,5.0,2.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,0.8571428571428571,1.0,1.0,0.9,1.0,1.25,0.9,1.0,1.25,0.3,0.14285714285714285,0.25,1.0,0.4,0.2857142857142857,0.5,0.5,81.23076923076923,15.8,19.333333333333332,15.4,16.416666666666668,0.4,0.75,1.0,0.3333333333333333,0.1,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.2,0.5,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.7,0.5,0.50562,0.515,0.67835,0.1111111111111111,0.2777777777777778,7.571428571428571,23.833333333333332,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2011,2010-11,False
101114-101139-101179-1905-2246,1610612762,"Deron Williams, CJ Miles, Ronnie Price, Andrei Kirilenko, Mehmet Okur","Williams, Miles, Price, Kirilenko, Okur",101114-101139-101179-1905-2246,UTA,36.0,1,1.0,,2.0,1.0,,,,3.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,120.0,8.5,19.0,8.5,19.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.4107,,,,,17.1,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2011,2010-11,False
101114-101139-101179-1905-2744,1610612762,"Deron Williams, CJ Miles, Ronnie Price, Andrei Kirilenko, Al Jefferson","Williams, Miles, Price, Kirilenko, Jefferson",101114-101139-101179-1905-2744,UTA,556.0,7,9.0,-2.0,14.0,16.0,8.0,2.0,6.0,30.0,1.0,4.0,,2.0,1.0,4.0,4.0,6.0,1.0,4.0,,1.0,1.0,1.0,,,6.0,14.0,1.0,2.0,17.0,19.0,2.0,4.0,8.0,4.0,10.0,,,10.0,10.0,2.0,3.0,1.0,1.0,3.0,5.0,1.0,6.0,1.0,,1.0,4.0,,13.0,3.0,,4.0,10.0,3.0,4.0,7.0,9.0,10.0,8.0,0.8333333333333334,0.8333333333333334,1.0,0.5,,0.5,0.42857142857142855,0.5,0.4,0.46875,0.7,0.4,0.4722222222222222,0.6666666666666666,0.45454545454545453,0.125,0.21428571428571427,0.5,,0.75,0.5714285714285714,,1.0,77.6978417266187,18.357142857142858,18.6875,16.357142857142858,18.3125,0.25,0.25,0.5,1.0,0.375,0.6666666666666666,0.8,1.0,0.25,0.25,0.25,,0.0625,,,,0.0625,1.0,1.0,1.0,0.4,,,0.4,0.25,,,0.375,1.0,0.489028125,0.52634,0.50916,0.47058823529411764,0.5882352941176471,9.664285714285715,25.05,0.5714285714285714,1.0,2.0,,2.0,0.3333333333333333,0.3333333333333333,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.5,0.625,0.5555555555555556,0.3333333333333333,1.0,0.6666666666666666,0.2,1.0,1.0,0.11764705882352941,0.13333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2011,2010-11,False
101114-101139-101179-1922-200794,1610612762,"Deron Williams, CJ Miles, Ronnie Price, Francisco Elson, Paul Millsap","Williams, Miles, Price, Elson, Millsap",101114-101139-101179-1922-200794,UTA,1474.0,8,25.0,20.0,48.0,49.0,21.0,32.0,4.0,97.0,7.0,13.0,,2.0,2.0,4.0,4.0,8.0,8.0,12.0,,,5.0,11.0,4.0,9.0,19.0,33.0,5.0,11.0,66.0,46.0,1.0,4.0,5.0,5.0,10.0,4.0,9.0,25.0,26.0,12.0,15.0,9.0,5.0,2.0,13.0,5.0,18.0,5.0,,4.0,2.0,7.0,41.0,9.0,5.0,20.0,25.0,9.0,16.0,13.0,61.0,25.0,21.0,0.6842105263157895,0.7222222222222222,1.0,0.45454545454545453,0.4444444444444444,0.5555555555555556,0.5757575757575758,0.25,0.5,0.6022727272727273,0.25,0.5789473684210527,0.6666666666666666,0.5,0.6578947368421053,0.25,0.06060606060606061,0.07692307692307693,0.8333333333333334,0.6923076923076923,0.7142857142857143,0.3333333333333333,0.8571428571428571,94.76255088195387,14.791666666666666,15.591836734693878,14.541666666666666,14.510204081632653,0.29545454545454547,0.5384615384615384,0.5833333333333334,0.5714285714285714,0.18181818181818182,0.5,0.5714285714285714,0.5,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.875,,,,,0.25,0.45454545454545453,0.45454545454545453,1.0,0.5,,,0.21052631578947367,0.5,0.47368421052631576,0.4444444444444444,0.5454545454545454,0.5555555555555556,0.4604158536585366,0.495425,0.4783117647058823,0.07575757575757576,0.3787878787878788,9.093939393939394,32.59090909090909,0.4375,6.0,5.0,1.0,8.0,0.75,1.0,,,13.0,,,3.0,3.0,5.0,,5.0,4.0,,2.0,4.0,2.0,1.0,16.0,6.0,9.0,1.0,,,,0.125,,0.4166666666666667,0.3333333333333333,,0.6666666666666666,0.75,,,,0.19148936170212766,0.25,2.0,2.0,1.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,6.0,0.375,0.6666666666666666,0.3333333333333333,0.07142857142857142,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2011,2010-11,False
101114-101139-101179-1922-201178,1610612762,"Deron Williams, CJ Miles, Ronnie Price, Francisco Elson, Kyrylo Fesenko","Williams, Miles, Price, Elson, Fesenko",101114-101139-101179-1922-201178,UTA,484.0,3,8.0,-5.0,15.0,13.0,2.0,2.0,1.0,28.0,1.0,2.0,1.0,1.0,,,,2.0,1.0,3.0,,2.0,1.0,4.0,,,2.0,7.0,1.0,6.0,7.0,12.0,1.0,1.0,2.0,,,,1.0,,,4.0,3.0,4.0,1.0,2.0,,1.0,1.0,1.0,,,,,3.0,3.0,,4.0,5.0,,3.0,1.0,5.0,,2.0,,,1.0,0.16666666666666666,,0.16666666666666666,0.2857142857142857,1.0,,0.2692307692307692,1.0,,0.2692307692307692,1.0,,0.46153846153846156,0.2857142857142857,0.5,,0.75,0.8,,0.6666666666666666,83.30578512396694,20.266666666666666,13.846153846153847,20.2,13.153846153846153,0.15384615384615385,0.5,1.0,,0.15384615384615385,,,,0.23076923076923078,0.3333333333333333,0.3333333333333333,,0.15384615384615385,,,,0.3076923076923077,0.25,0.25,1.0,1.0,1.0,,,,,,0.6153846153846154,0.25,0.49088461538461536,0.5478,0.49455,0.2857142857142857,,11.328571428571427,24.316666666666666,0.13333333333333333,1.0,,,3.0,1.0,1.0,,,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,0.5,,0.2,0.1111111111111111,,0.5,,,,,,,2.0,,,1.0,3.0,2.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2011,2010-11,False
101114-101139-101179-1922-202379,1610612762,"Deron Williams, CJ Miles, Ronnie Price, Francisco Elson, Jeremy Evans","Williams, Miles, Price, Elson, Evans",101114-101139-101179-1922-202379,UTA,180.0,1,3.0,,5.0,7.0,5.0,7.0,,12.0,1.0,1.0,,,1.0,1.0,,,,,,,2.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,9.0,9.0,,,,1.0,1.0,2.0,3.0,9.0,,2.0,3.0,2.0,2.0,,,1.0,1.0,1.0,,,,,3.0,1.0,,1.0,1.0,1.0,3.0,1.0,9.0,9.0,5.0,,,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,,1.0,1.0,,1.0,0.9,,0.9,0.75,,,,0.5,0.5,1.0,,96.0,18.6,12.428571428571429,18.6,12.428571428571429,0.25,1.0,1.0,,,,,,,,,,,,,,0.75,0.6666666666666666,0.6666666666666666,0.5,,,,0.25,1.0,0.75,0.6666666666666666,1.0,1.0,0.5523833333333333,,0.5523833333333333,,1.0,1.9,36.13333333333333,1.0,,,,1.0,,,,,1.0,,,,1.0,,,,1.0,1.0,,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,0.2,0.5,,1.0,,,1.0,1.0,,,,1.0,,,1.0,,2.0,1.0,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2011,2010-11,False
101114-101139-101179-1922-2246,1610612762,"Deron Williams, CJ Miles, Ronnie Price, Francisco Elson, Mehmet Okur","Williams, Miles, Price, Elson, Okur",101114-101139-101179-1922-2246,UTA,372.0,2,6.0,-4.0,11.0,12.0,5.0,5.0,1.0,23.0,,1.0,,1.0,,1.0,,3.0,,,2.0,3.0,2.0,4.0,1.0,1.0,,4.0,4.0,7.0,13.0,17.0,,1.0,,,4.0,2.0,2.0,6.0,,,12.0,4.0,2.0,,,4.0,4.0,2.0,2.0,,,,12.0,2.0,1.0,3.0,4.0,2.0,5.0,3.0,13.0,6.0,5.0,,,1.0,0.5714285714285714,1.0,0.5714285714285714,,,,0.5454545454545454,,0.5,0.5416666666666666,,0.5,0.6363636363636364,,,1.0,1.0,1.0,,1.0,89.03225806451613,17.90909090909091,14.583333333333334,17.818181818181817,14.583333333333334,0.09090909090909091,,,,0.2727272727272727,,,,,,,,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,0.36363636363636365,0.5,0.5,1.0,1.0,,,0.16666666666666666,,0.16666666666666666,1.0,0.7272727272727273,0.5,0.4930136363636363,0.5399,0.45703333333333335,,0.46153846153846156,5.55,24.728571428571428,0.45454545454545453,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,2.0,,1.0,,,,,,,0.25,0.14285714285714285,,0.3333333333333333,,,,,0.08333333333333333,0.2,,,,,,,,,,,,,,,1.0,,,,,,1.0,0.16666666666666666,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2011,2010-11,False
101114-101139-101179-1922-2744,1610612762,"Deron Williams, CJ Miles, Ronnie Price, Francisco Elson, Al Jefferson","Williams, Miles, Price, Elson, Jefferson",101114-101139-101179-1922-2744,UTA,222.0,3,4.0,-3.0,6.0,5.0,,,,11.0,1.0,1.0,,,,,,1.0,,1.0,,,,1.0,,,1.0,3.0,,1.0,2.0,5.0,,,,,,,,,2.0,,,1.0,,,1.0,,1.0,,,1.0,,,2.0,2.0,,2.0,2.0,,2.0,,2.0,,,1.0,1.0,,,,,0.3333333333333333,,,0.25,,,0.25,,,0.25,,,,0.6666666666666666,0.6666666666666666,1.0,,71.35135135135135,20.333333333333332,20.0,20.333333333333332,19.2,0.25,1.0,1.0,1.0,0.25,,,,0.25,,,,,,,,0.25,,,,,,,,,,,0.5,,0.4132125,,,,,10.200000000000001,26.2,,,1.0,,2.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2011,2010-11,False
101114-101139-101179-200794-201178,1610612762,"Deron Williams, CJ Miles, Ronnie Price, Paul Millsap, Kyrylo Fesenko","Williams, Miles, Price, Millsap, Fesenko",101114-101139-101179-200794-201178,UTA,429.0,3,7.0,2.0,15.0,14.0,6.0,5.0,3.0,29.0,5.0,6.0,2.0,2.0,1.0,2.0,,1.0,1.0,2.0,,1.0,,4.0,,2.0,6.0,9.0,,5.0,15.0,13.0,2.0,2.0,5.0,2.0,3.0,,2.0,4.0,2.0,10.0,,4.0,,,1.0,,1.0,,,1.0,,,2.0,3.0,,3.0,6.0,4.0,6.0,4.0,10.0,4.0,6.0,0.16666666666666666,0.2,,,,,0.6666666666666666,1.0,0.6666666666666666,0.42857142857142855,1.0,0.4,0.5,1.25,0.4,0.35714285714285715,,,,0.75,0.75,,0.6666666666666666,97.34265734265733,15.6,13.928571428571429,14.6,13.357142857142858,0.42857142857142855,0.8333333333333334,0.8333333333333334,0.2,0.07142857142857142,,,,0.14285714285714285,0.5,0.5,,0.07142857142857142,,,,0.2857142857142857,,,,1.0,1.0,,0.4,0.5,0.4,,0.7857142857142857,,0.5278821428571429,0.53815,0.50492,0.3333333333333333,0.26666666666666666,6.855555555555556,24.66,0.4,,1.0,,3.0,,,,,3.0,,,1.0,,2.0,,3.0,2.0,2.0,,1.0,,,3.0,1.0,2.0,,,,,,,0.6666666666666666,0.375,,1.0,1.0,,,,0.13333333333333333,0.2,2.0,,,,2.0,2.0,,,,,,,,,,0.6666666666666666,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2011,2010-11,False
101114-101139-101179-200794-2744,1610612762,"Deron Williams, CJ Miles, Ronnie Price, Paul Millsap, Al Jefferson","Williams, Miles, Price, Millsap, Jefferson",101114-101139-101179-200794-2744,UTA,1870.0,11,31.0,9.0,57.0,59.0,21.0,27.0,14.0,116.0,12.0,19.0,3.0,6.0,5.0,7.0,5.0,18.0,4.0,12.0,1.0,4.0,3.0,11.0,1.0,4.0,21.0,49.0,4.0,15.0,64.0,55.0,6.0,11.0,21.0,6.0,17.0,1.0,7.0,20.0,20.0,22.0,12.0,11.0,3.0,4.0,10.0,4.0,14.0,3.0,1.0,5.0,3.0,2.0,32.0,11.0,6.0,23.0,40.0,12.0,22.0,16.0,43.0,20.0,21.0,0.47619047619047616,0.5555555555555556,1.0,0.26666666666666666,0.14285714285714285,0.26666666666666666,0.42857142857142855,0.5454545454545454,0.35294117647058826,0.421875,0.6,0.3125,0.463768115942029,0.6176470588235294,0.38461538461538464,0.234375,0.08163265306122448,0.05263157894736842,1.0,0.7333333333333333,0.7727272727272727,1.0,0.5714285714285714,89.32620320855615,18.0,14.305084745762711,16.49122807017544,14.05084745762712,0.296875,0.631578947368421,0.6666666666666666,0.4166666666666667,0.28125,0.2777777777777778,0.3125,0.6,0.1875,0.3333333333333333,0.36363636363636365,0.5,0.0625,0.25,0.3333333333333333,1.0,0.171875,0.2727272727272727,0.2727272727272727,1.0,0.4,0.5,,0.2916666666666667,0.7142857142857143,0.16666666666666666,0.25,0.53125,0.2727272727272727,0.49744609375,0.5182708333333333,0.4855875,0.328125,0.3125,8.642857142857142,24.166666666666668,0.3684210526315789,6.0,3.0,,5.0,0.8571428571428571,0.8333333333333334,2.0,3.0,10.0,2.0,4.0,3.0,5.0,12.0,,17.0,8.0,2.0,1.0,2.0,1.0,1.0,11.0,1.0,5.0,1.0,,,0.5,0.1111111111111111,,0.4444444444444444,0.4473684210526316,0.42857142857142855,0.38461538461538464,0.5714285714285714,0.2,0.6666666666666666,1.0,0.07352941176470588,0.09433962264150944,6.0,,2.0,6.0,2.0,1.0,1.0,2.0,,3.0,,1.0,3.0,2.0,5.0,0.4,0.6666666666666666,1.0,0.06060606060606061,0.6666666666666666,3.0,0.125,,2.0,,,5.0,,,1.0,0.45454545454545453,0.5,1.0,1.0,1.0,1.0,0.06666666666666667,0.08333333333333333,0.25,0.3333333333333333,0.06666666666666667,,,,,,,,,,,,,,,,,,,1610612762,2011,2010-11,False
