EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,NonHeaveArc3FGA,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,ShootingFouls,Fouls,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,FG3M,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,FTDefRebounds,Steals,BadPassSteals,BlockingFouls,Loose Ball Fouls,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefFTReboundPct,DefThreePtReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGA,ShortMidRangeFGA,Fg2aBlocked,OffTwoPtRebounds,FoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,ShortMidRangeFGM,FtPoints,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Charge Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,LiveBallTurnoverPct,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LostBallTurnovers,Technical Free Throw Trips,PenaltyFtPoints,SecondChanceAtRimFGM,Arc3FGM,PenaltyArc3FGM,PtsPutbacks,NonHeaveArc3FGM,Arc3Assists,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,2pt And 1 Free Throw Trips,BlockedShortMidRange,DefCorner3ReboundPct,DefensiveGoaltends,PtsUnassisted3s,LostBallSteals,Offensive Fouls,SecondChanceAtRimPctAssisted,SecondChanceFtPoints,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,BlockingFoulsDrawn,NonShootingFoulsDrawn,ShortMidRangePctBlocked,ShortMidRangePctAssisted,SecondChanceArc3FGA,SecondChanceFG3A,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockedLongMidRange,NonShootingPenaltyNonTakeFoulsDrawn,OffLongMidRangeReboundPct,SecondChanceArc3Frequency,LongMidRangePctBlocked,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,LostBallOutOfBoundsTurnovers,Travels,Charge Fouls,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,HeaveAttempts,3SecondViolations,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,FTOffRebounds,OffFTReboundPct,Defensive 3 Seconds Violations,Clear Path Fouls,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,OffensiveGoaltends,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,BlockedCorner3,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1495-201588-202390-2210-2588,1610612759,"Tim Duncan, George Hill, Gary Neal, Richard Jefferson, Matt Bonner","Duncan, Hill, Neal, Jefferson, Bonner",1495-201588-202390-2210-2588,SAS,634.0,7,11.0,,18.0,21.0,3.0,39.0,4.0,4.0,7.0,2.0,8.0,18.0,2.0,16.0,16.0,1.0,2.0,2.0,6.0,1.0,,8.0,9.0,2.0,11.0,1.0,1.0,7.0,0.4444444444444444,0.5,0.4,0.3333333333333333,0.4,0.3333333333333333,0.1,0.8,,0.6923076923076923,0.18181818181818182,,1.0,0.1,88.58044164037855,14.444444444444445,17.80952380952381,13.88888888888889,17.095238095238095,0.2,0.35,0.5714285714285714,0.5714285714285714,0.1,0.3,0.4832657894736842,0.125,10.644444444444444,45.3,,3.0,2.0,,,,,,,1.0,,,,,1.0,,10.0,,5.0,,5.0,,,3.0,10.0,1.0,,1.0,1.0,,1.0,14.0,,,,0.625,0.7142857142857143,,,,,,,,,0.3333333333333333,0.5,0.5,0.5,0.5,,0.75,,,,,,,,,1.0,,,,2.0,7.0,1.0,2.0,2.0,2.0,,2.0,,0.05555555555555555,,0.2,,0.4,,0.35,0.6666666666666666,0.5618166666666666,2.0,,,,1.0,1.0,,,,,,1.0,0.2857142857142857,0.3333333333333333,,,,,,1.0,,,2.0,,,,,,0.5,,,,2.0,,,,,,,,2.0,,,,,,0.14285714285714285,1.0,1.0,1.0,,1.0,,,,0.3333333333333333,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1610612759,2011,2010-11,True
1495-201588-202390-2210-686,1610612759,"Tim Duncan, George Hill, Gary Neal, Richard Jefferson, Antonio McDyess","Duncan, Hill, Neal, Jefferson, McDyess",1495-201588-202390-2210-686,SAS,756.0,6,13.0,-2.0,22.0,22.0,2.0,44.0,5.0,1.0,4.0,3.0,7.0,13.0,4.0,17.0,19.0,1.0,1.0,2.0,6.0,3.0,,5.0,10.0,1.0,11.0,,2.0,4.0,0.5384615384615384,1.0,0.4117647058823529,1.0,0.4473684210526316,1.0,0.23529411764705882,0.7142857142857143,,0.8333333333333334,0.1,,,,83.80952380952381,14.045454545454545,20.318181818181817,14.0,18.454545454545453,0.29411764705882354,0.23529411764705882,0.25,0.25,0.17647058823529413,0.5294117647058824,0.519314705882353,0.11764705882352941,8.246153846153847,25.5,10.0,8.0,4.0,1.0,1.0,,1.0,,1.0,1.0,,3.0,5.0,,2.0,8.0,8.0,,4.0,,4.0,,1.0,1.0,8.0,5.0,,3.0,2.0,,,15.0,8.0,10.0,,0.5714285714285714,0.6666666666666666,,,,,0.6,0.42857142857142855,0.5,,1.0,1.0,1.0,0.8,0.8,0.25,1.0,0.058823529411764705,,,,0.14285714285714285,1.0,0.14285714285714285,,0.14285714285714285,0.4963642857142857,0.47058823529411764,0.45454545454545453,1.0,4.0,1.0,1.0,5.0,1.0,,1.0,1.0,0.07692307692307693,,0.16666666666666666,,,1.0,0.23529411764705882,1.0,0.6106,2.0,3.0,1.0,1.0,2.0,3.0,2.0,,4.0,1.0,0.3333333333333333,0.5,0.5,0.6666666666666666,0.05555555555555555,0.07142857142857142,,,2.0,1.0,,,2.0,,,,,,1.0,,,,1.0,,1.0,,1.0,1.0,,,2.0,,,,,1.0,0.25,1.0,,,1.0,,,1.0,0.3333333333333333,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612759,2011,2010-11,True
1495-201588-202390-2225-2588,1610612759,"Tim Duncan, George Hill, Gary Neal, Tony Parker, Matt Bonner","Duncan, Hill, Neal, Parker, Bonner",1495-201588-202390-2225-2588,SAS,1952.0,17,33.0,-12.0,63.0,64.0,7.0,127.0,18.0,6.0,18.0,2.0,26.0,52.0,4.0,70.0,82.0,2.0,5.0,9.0,34.0,2.0,,19.0,24.0,7.0,31.0,1.0,8.0,16.0,0.5,0.4,0.5178571428571429,0.5833333333333334,0.5564516129032258,0.6428571428571429,0.07142857142857142,0.9047619047619048,,0.92,0.25,,0.8333333333333334,0.038461538461538464,93.68852459016394,15.507936507936508,15.234375,14.904761904761905,15.109375,0.32142857142857145,0.32142857142857145,0.3333333333333333,0.3333333333333333,0.03571428571428571,0.39285714285714285,0.4887428571428571,0.12857142857142856,9.290384615384616,24.075,16.0,18.0,11.0,3.0,5.0,2.0,2.0,,,1.0,2.0,7.0,14.0,,1.0,21.0,18.0,6.0,9.0,2.0,11.0,2.0,4.0,4.0,24.0,4.0,1.0,4.0,3.0,1.0,,61.0,21.0,16.0,3.0,0.34615384615384615,0.375,1.0,0.5,,0.5,0.5,0.4666666666666667,0.5526315789473685,0.5,1.0,0.9166666666666666,1.0,0.6111111111111112,0.6875,0.36363636363636365,0.6666666666666666,0.03571428571428571,1.0,1.0,1.0,0.3333333333333333,0.6,,,0.06666666666666667,0.5012666666666666,0.3,0.25396825396825395,4.0,16.0,2.0,7.0,13.0,3.0,1.0,3.0,3.0,0.038461538461538464,0.1111111111111111,0.2692307692307692,0.2857142857142857,0.2857142857142857,1.0,0.2857142857142857,0.6666666666666666,0.5961500000000001,9.0,12.0,2.0,,6.0,8.0,2.0,,15.0,5.0,0.25,1.0,0.5625,0.5625,0.0847457627118644,0.09090909090909091,2.0,1.0,7.0,2.0,,,4.0,,,,,,0.5,,,2.0,2.0,1.0,,,1.0,2.0,,2.0,1.0,,,,1.0,3.0,,0.1111111111111111,,1.0,1.0,,,2.0,0.25,,,1.0,,1.0,1.0,,0.16666666666666666,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,1.0,,,,1610612759,2011,2010-11,True
1495-201588-202390-2225-686,1610612759,"Tim Duncan, George Hill, Gary Neal, Tony Parker, Antonio McDyess","Duncan, Hill, Neal, Parker, McDyess",1495-201588-202390-2225-686,SAS,1208.0,11,20.0,6.0,37.0,37.0,6.0,74.0,12.0,5.0,12.0,3.0,14.0,28.0,5.0,41.0,35.0,3.0,4.0,12.0,12.0,3.0,,10.0,12.0,5.0,17.0,1.0,7.0,11.0,0.5,0.75,0.5151515151515151,1.0,0.5694444444444444,1.0,0.15151515151515152,0.6666666666666666,,0.6666666666666666,0.29411764705882354,,0.5,0.07142857142857142,88.21192052980133,14.486486486486486,18.16216216216216,13.675675675675675,16.945945945945947,0.36363636363636365,0.36363636363636365,0.4166666666666667,0.4166666666666667,0.09090909090909091,0.5151515151515151,0.5199151515151516,0.2926829268292683,9.017857142857142,24.740000000000002,8.0,18.0,5.0,,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,3.0,7.0,16.0,6.0,8.0,2.0,10.0,1.0,4.0,3.0,22.0,2.0,,4.0,4.0,,,29.0,7.0,8.0,2.0,0.5714285714285714,0.6153846153846154,1.0,0.4,0.3333333333333333,0.4,0.25,0.35714285714285715,0.4375,,0.6666666666666666,0.6,1.0,0.4166666666666667,0.5555555555555556,0.8,0.6,0.06060606060606061,0.5,0.5,1.0,0.42857142857142855,,0.14285714285714285,1.0,0.2857142857142857,0.5877071428571429,0.17073170731707318,0.21621621621621623,,4.0,3.0,5.0,9.0,2.0,1.0,2.0,1.0,0.10714285714285714,0.25,0.35714285714285715,0.5714285714285714,,0.5,0.12121212121212122,,0.4854833333333333,4.0,7.0,1.0,1.0,5.0,6.0,2.0,,7.0,4.0,0.16666666666666666,0.75,1.0,1.0,0.1111111111111111,0.12903225806451613,,,2.0,,1.0,,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,1.0,1.0,0.5,,,,1.0,,,1.0,1.0,,,1.0,,,0.25,1.0,2.0,1.0,1.0,,,0.14285714285714285,0.16666666666666666,,1.0,1.0,2.0,1.0,,0.16666666666666666,1.0,1.0,,,2.0,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,1610612759,2011,2010-11,True
1495-201588-2137-2225-2588,1610612759,"Tim Duncan, George Hill, Ime Udoka, Tony Parker, Matt Bonner","Duncan, Hill, Udoka, Parker, Bonner",1495-201588-2137-2225-2588,SAS,304.0,2,5.0,-1.0,8.0,10.0,,18.0,1.0,,,3.0,1.0,2.0,4.0,8.0,9.0,,,,,3.0,,2.0,5.0,,5.0,,2.0,2.0,0.5,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,0.4,,0.5,,,1.0,,85.26315789473685,13.875,19.3,13.875,15.2,0.16666666666666666,,,,0.5,0.8333333333333334,0.48395000000000005,,6.55,27.225,1.0,,1.0,,,,1.0,,,,2.0,,,,,,2.0,6.0,1.0,2.0,3.0,,1.0,,8.0,2.0,1.0,1.0,,,,8.0,,1.0,,1.0,1.0,1.0,0.5,,0.5,,,,1.0,0.6666666666666666,,0.5,1.0,1.0,1.0,,0.16666666666666666,,,,,,,,,,,0.125,,1.0,,,,2.0,1.0,3.0,1.0,,,,,,0.3333333333333333,0.16666666666666666,,,,,2.0,1.0,1.0,3.0,1.0,,,,0.6666666666666666,0.3333333333333333,,,,,1.0,,,,2.0,,,2.0,2.0,0.6666666666666666,0.6666666666666666,1.0,,,0.6666666666666666,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1610612759,2011,2010-11,True
1495-201588-2210-2225-2588,1610612759,"Tim Duncan, George Hill, Richard Jefferson, Tony Parker, Matt Bonner","Duncan, Hill, Jefferson, Parker, Bonner",1495-201588-2210-2225-2588,SAS,7935.0,42,132.0,-14.0,246.0,251.0,28.0,497.0,73.0,28.0,74.0,26.0,93.0,201.0,38.0,257.0,271.0,12.0,26.0,32.0,86.0,26.0,8.0,58.0,89.0,32.0,121.0,4.0,26.0,49.0,0.4626865671641791,0.46153846153846156,0.4707112970711297,0.4,0.5019607843137255,0.47058823529411764,0.1589958158995816,0.7837837837837838,0.3333333333333333,0.8018867924528302,0.24242424242424243,0.29411764705882354,0.7916666666666666,0.034482758620689655,90.19281663516068,16.1869918699187,15.749003984063744,15.410569105691057,15.02390438247012,0.3054393305439331,0.30962343096234307,0.3783783783783784,0.3783783783783784,0.1087866108786611,0.46443514644351463,0.49941638655462184,0.1245136186770428,9.401492537313434,24.739473684210527,29.0,79.0,39.0,2.0,5.0,5.0,12.0,1.0,2.0,3.0,13.0,6.0,23.0,1.0,5.0,24.0,100.0,30.0,50.0,10.0,60.0,5.0,20.0,20.0,130.0,27.0,4.0,10.0,7.0,2.0,2.0,225.0,24.0,29.0,7.0,0.5376344086021505,0.5882352941176471,0.7692307692307693,0.34210526315789475,0.2,0.34210526315789475,0.2608695652173913,0.26785714285714285,0.375,1.0,0.84375,0.8076923076923077,0.85,0.5342465753424658,0.6724137931034483,0.5128205128205128,0.7142857142857143,0.0502092050209205,0.4166666666666667,0.4166666666666667,1.0,0.17857142857142858,0.4,0.07142857142857142,0.5,0.10714285714285714,0.47746481481481484,0.0933852140077821,0.11788617886178862,21.0,54.0,16.0,24.0,42.0,11.0,9.0,12.0,9.0,0.07960199004975124,0.2054794520547945,0.2222222222222222,0.20588235294117646,0.10714285714285714,0.75,0.22594142259414227,0.7,0.55718,26.0,32.0,11.0,9.0,11.0,22.0,2.0,3.0,40.0,21.0,0.5,0.75,0.48148148148148145,0.49056603773584906,0.08300395256916997,0.09767441860465116,2.0,1.0,9.0,10.0,8.0,,16.0,8.0,5.0,0.3076923076923077,0.3076923076923077,0.625,0.47619047619047616,,0.3076923076923077,7.0,,0.8333333333333334,1.0,9.0,3.0,5.0,0.2,8.0,10.0,4.0,,,1.0,2.0,0.018518518518518517,0.38461538461538464,3.0,4.0,4.0,5.0,2.0,2.0,0.30434782608695654,0.1,,1.0,,,,0.42857142857142855,0.03333333333333333,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,,1610612759,2011,2010-11,True
1495-201588-2210-2225-686,1610612759,"Tim Duncan, George Hill, Richard Jefferson, Tony Parker, Antonio McDyess","Duncan, Hill, Jefferson, Parker, McDyess",1495-201588-2210-2225-686,SAS,5371.0,27,90.0,6.0,157.0,161.0,25.0,318.0,45.0,16.0,44.0,21.0,48.0,122.0,27.0,171.0,165.0,5.0,17.0,22.0,46.0,21.0,4.0,50.0,63.0,32.0,95.0,3.0,18.0,32.0,0.39344262295081966,0.29411764705882354,0.412751677852349,0.29545454545454547,0.48579545454545453,0.39285714285714285,0.18120805369127516,0.704225352112676,0.2222222222222222,0.6588235294117647,0.33695652173913043,0.21428571428571427,0.5,0.03571428571428571,85.2578663191212,16.29936305732484,17.46583850931677,15.32484076433121,16.304347826086957,0.30201342281879195,0.2953020134228188,0.36363636363636365,0.36363636363636365,0.14093959731543623,0.48322147651006714,0.5033385906040269,0.1286549707602339,9.40983606557377,24.8962962962963,46.0,61.0,20.0,7.0,14.0,2.0,6.0,1.0,2.0,4.0,9.0,17.0,37.0,2.0,6.0,55.0,50.0,21.0,25.0,7.0,32.0,2.0,10.0,11.0,71.0,6.0,7.0,10.0,6.0,1.0,5.0,149.0,55.0,46.0,2.0,0.5208333333333334,0.5555555555555556,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4594594594594595,0.46511627906976744,0.5288461538461539,0.875,0.42857142857142855,0.7307692307692307,1.0,0.4444444444444444,0.5405405405405406,0.5,0.6875,0.040268456375838924,0.3333333333333333,0.3333333333333333,1.0,0.32558139534883723,0.5,0.046511627906976744,0.5,0.09302325581395349,0.49334767441860466,0.3216374269005848,0.2929936305732484,10.0,33.0,8.0,27.0,43.0,8.0,6.0,9.0,6.0,0.06557377049180328,0.17777777777777778,0.36486486486486486,0.32,0.2857142857142857,0.6666666666666666,0.2214765100671141,0.45454545454545453,0.5539,12.0,48.0,9.0,7.0,5.0,14.0,3.0,2.0,56.0,24.0,0.6428571428571429,0.84,0.36363636363636365,0.36363636363636365,0.14035087719298245,0.16666666666666666,2.0,,15.0,4.0,7.0,1.0,6.0,7.0,5.0,0.3333333333333333,0.3333333333333333,0.7142857142857143,0.4,0.25,0.3333333333333333,2.0,1.0,0.2,2.0,6.0,4.0,,0.25,9.0,4.0,2.0,,2.0,,5.0,,0.3333333333333333,2.0,5.0,3.0,3.0,1.0,5.0,0.4642857142857143,0.09090909090909091,,3.0,,1.0,0.2,0.25,0.13636363636363635,,,,3.0,,,,,,,,1.0,0.3333333333333333,1.0,0.5,,,,1.0,,,1.0,,1.0,,1610612759,2011,2010-11,True
1495-201971-202082-202390-2225,1610612759,"Tim Duncan, DeJuan Blair, Larry Owens, Gary Neal, Tony Parker","Duncan, Blair, Owens, Neal, Parker",1495-201971-202082-202390-2225,SAS,235.0,1,4.0,-8.0,7.0,8.0,1.0,15.0,,1.0,4.0,,2.0,7.0,,4.0,12.0,,,,2.0,,,2.0,2.0,1.0,3.0,,2.0,3.0,0.2857142857142857,,0.2857142857142857,,0.2857142857142857,,,0.6666666666666666,,0.6666666666666666,0.2,,,,91.91489361702128,15.714285714285714,15.625,14.571428571428571,15.625,,0.5714285714285714,0.25,0.25,,,0.41515714285714284,,13.814285714285715,,7.0,2.0,,,,,,,,,,2.0,7.0,,,4.0,2.0,,1.0,,1.0,,,1.0,2.0,,,,,,1.0,4.0,4.0,7.0,,0.5,0.5,,,,,0.2857142857142857,0.2857142857142857,0.2857142857142857,,,1.0,,,,,1.0,,,,,,,,,,0.41515714285714284,1.0,1.0,,3.0,,1.0,1.0,1.0,,1.0,1.0,,,0.2,,,1.0,0.42857142857142855,,,1.0,,1.0,,,1.0,1.0,,,,1.0,0.5,0.3333333333333333,0.3333333333333333,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2011,2010-11,True
1495-201971-202082-2210-2225,1610612759,"Tim Duncan, DeJuan Blair, Larry Owens, Richard Jefferson, Tony Parker","Duncan, Blair, Owens, Jefferson, Parker",1495-201971-202082-2210-2225,SAS,111.0,1,2.0,-2.0,4.0,4.0,1.0,8.0,,1.0,2.0,,1.0,4.0,,2.0,4.0,,,,,,,,,1.0,1.0,,,,0.25,,0.25,,0.2,,,,,,0.3333333333333333,,,,103.78378378378378,18.5,9.25,15.75,7.75,,0.5,0.5,0.5,,,0.3975,,13.425,,3.0,,,,,,,,,,,1.0,3.0,,,2.0,2.0,,1.0,,1.0,,,1.0,2.0,,,,,,,2.0,2.0,3.0,,1.0,1.0,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,,1.0,,,,,,,,,,0.41219999999999996,1.0,0.75,,2.0,,1.0,2.0,1.0,,1.0,,,,0.3333333333333333,,0.5,,0.5,,,,,,,,,,1.0,2.0,1.0,,,,,0.2,0.2,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2011,2010-11,True
1495-201971-202341-2210-2225,1610612759,"Tim Duncan, DeJuan Blair, James Anderson, Richard Jefferson, Tony Parker","Duncan, Blair, Anderson, Jefferson, Parker",1495-201971-202341-2210-2225,SAS,282.0,2,5.0,2.0,10.0,9.0,2.0,19.0,4.0,1.0,2.0,2.0,3.0,6.0,3.0,13.0,11.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,,1.0,0.5,,0.5,,0.5909090909090909,0.5,0.3333333333333333,1.0,0.5,1.0,0.4,,,0.5,97.02127659574468,14.1,15.666666666666666,13.5,15.666666666666666,0.4444444444444444,0.2222222222222222,0.5,0.5,0.2222222222222222,0.7777777777777778,0.49487777777777775,0.15384615384615385,7.466666666666666,24.366666666666664,2.0,,2.0,,2.0,,1.0,,,,1.0,,3.0,,,,4.0,3.0,2.0,1.0,3.0,,1.0,1.0,7.0,,,2.0,1.0,,,11.0,,2.0,,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,,0.3333333333333333,,,,,,1.0,,0.5,0.6666666666666666,0.5,1.0,0.1111111111111111,,,,0.6666666666666666,,,,,0.4777,,0.2,1.0,,1.0,1.0,4.0,,,,,0.16666666666666666,0.25,0.3333333333333333,,,,,1.0,0.652,,4.0,,,1.0,1.0,,1.0,4.0,2.0,,,,,0.18181818181818182,0.25,,,,,1.0,,,1.0,1.0,0.5,0.5,1.0,,,0.5,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2011,2010-11,True
1495-201971-202390-2137-2225,1610612759,"Tim Duncan, DeJuan Blair, Gary Neal, Ime Udoka, Tony Parker","Duncan, Blair, Neal, Udoka, Parker",1495-201971-202390-2137-2225,SAS,42.0,1,1.0,5.0,2.0,1.0,,3.0,,1.0,1.0,,2.0,2.0,,5.0,,,,,,,,1.0,1.0,,1.0,,,,1.0,,1.0,,1.25,,,1.0,,1.0,,,,,102.85714285714286,11.0,20.0,11.0,20.0,,0.5,1.0,1.0,,,0.44345,,13.8,,,,,,,,,,,,,,,,,,4.0,,2.0,,2.0,,,1.0,4.0,,,,,,,5.0,,,,1.0,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,0.5,,,1.0,1.0,,,,,,,1.0,1.0,,,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2011,2010-11,True
1495-201971-202390-2210-2225,1610612759,"Tim Duncan, DeJuan Blair, Gary Neal, Richard Jefferson, Tony Parker","Duncan, Blair, Neal, Jefferson, Parker",1495-201971-202390-2210-2225,SAS,1781.0,15,30.0,10.0,54.0,52.0,10.0,106.0,18.0,6.0,12.0,8.0,25.0,42.0,11.0,69.0,59.0,5.0,9.0,11.0,24.0,8.0,3.0,17.0,20.0,13.0,33.0,3.0,3.0,10.0,0.5952380952380952,0.5555555555555556,0.5566037735849056,0.5,0.575,0.4583333333333333,0.20754716981132076,0.7391304347826086,0.375,0.7142857142857143,0.52,0.42857142857142855,0.6,0.13043478260869565,85.70466030320046,16.27777777777778,17.346153846153847,14.87037037037037,16.28846153846154,0.33962264150943394,0.22641509433962265,0.5,0.5,0.1509433962264151,0.5471698113207547,0.5017698113207547,0.15942028985507245,8.723809523809523,24.70909090909091,10.0,4.0,12.0,3.0,4.0,2.0,3.0,,,1.0,3.0,4.0,9.0,,1.0,11.0,26.0,6.0,13.0,2.0,15.0,2.0,7.0,4.0,32.0,3.0,,1.0,1.0,2.0,1.0,58.0,11.0,10.0,2.0,0.52,0.5909090909090909,0.6666666666666666,0.2727272727272727,,0.2727272727272727,0.4444444444444444,0.4,0.4583333333333333,,0.6,0.6,0.6666666666666666,0.6666666666666666,0.7058823529411765,0.5833333333333334,0.6666666666666666,0.05660377358490566,0.6666666666666666,0.6666666666666666,1.0,0.4,0.75,,,0.1,0.48493,0.15942028985507245,0.18518518518518517,5.0,12.0,2.0,10.0,14.0,,,,,0.047619047619047616,0.05555555555555555,0.5882352941176471,0.5,0.4,,0.22641509433962265,0.5,0.5406150000000001,7.0,10.0,5.0,4.0,3.0,8.0,2.0,,15.0,8.0,0.625,1.0,0.5833333333333334,0.6363636363636364,0.13333333333333333,0.16326530612244897,1.0,,3.0,3.0,1.0,,6.0,1.0,,0.125,0.125,,0.6,,0.125,1.0,,0.5,,3.0,,1.0,,1.0,2.0,,,2.0,,,0.08333333333333333,0.2857142857142857,1.0,1.0,1.0,,,,0.8333333333333334,0.1,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612759,2011,2010-11,True
1495-201971-2137-2210-2225,1610612759,"Tim Duncan, DeJuan Blair, Ime Udoka, Richard Jefferson, Tony Parker","Duncan, Blair, Udoka, Jefferson, Parker",1495-201971-2137-2210-2225,SAS,66.0,1,1.0,,2.0,2.0,,4.0,,,1.0,,,1.0,,,,,,,,,,1.0,2.0,,2.0,,,1.0,,,,,,,,1.0,,1.0,,,,,87.27272727272727,11.5,21.5,11.5,21.5,,1.0,,,,,0.4303,,17.1,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,0.4303,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612759,2011,2010-11,True
