EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3A,SecondChancePoints,PtsAssisted3s,PtsPutbacks,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,Charge Fouls Drawn,Assisted3sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChancePointsPct,Corner3FGM,Corner3FGA,Corner3Assists,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsAssisted2s,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,FTDefRebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Assisted2sPct,NonPutbacksAssisted2sPct,LiveBallTurnoverPct,DefFTReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LongMidRangeFGM,HeaveAttempts,Steals,BadPassSteals,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Blocked3s,BlockedArc3,DefCorner3ReboundPct,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,Fg3aBlocked,LongMidRangeAssists,FTOffRebounds,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedAtRim,3SecondViolations,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockingFouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,BlockedLongMidRange,StepOutOfBoundsTurnovers,DefensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveMakes,team_id,year,season,team_vs
1710-201202-201596-2544-2592,1610612748,"Mike Bibby, Joel Anthony, Mario Chalmers, LeBron James, James Jones","Bibby, Anthony, Chalmers, James, Jones",1710-201202-201596-2544-2592,MIA,268.0,2,4.0,4.0,8.0,9.0,4.0,3.0,1.0,17.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,5.0,2.0,2.0,3.0,13.0,9.0,1.0,1.0,1.0,1.0,1.0,3.0,8.0,4.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,8.0,4.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.7142857142857143,1.25,0.7222222222222222,1.0,0.2857142857142857,0.2,0.5,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,91.34328358208955,1.0,15.75,15.777777777777779,14.125,15.777777777777779,0.2857142857142857,0.5,1.0,0.2857142857142857,0.5,0.5,0.14285714285714285,0.2857142857142857,1.0,1.0,0.5,1.0,0.5714285714285714,1.0,0.4875285714285714,0.3463,0.46985,0.125,0.16666666666666666,0.6153846153846154,9.120000000000001,24.55,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2011,2010-11,True
1710-201202-2034-2544-2547,1610612748,"Mike Bibby, Joel Anthony, Mike Miller, LeBron James, Chris Bosh","Bibby, Anthony, Miller, James, Bosh",1710-201202-2034-2544-2547,MIA,374.0,2,6.0,3.0,9.0,9.0,1.0,,2.0,18.0,1.0,2.0,1.0,2.0,2.0,3.0,5.0,,,2.0,6.0,3.0,5.0,2.0,15.0,12.0,2.0,,,,,2.0,2.0,4.0,6.0,5.0,3.0,1.0,2.0,,2.0,2.0,3.0,5.0,,1.0,4.0,2.0,1.0,,,,,,13.0,2.0,1.0,,,0.6,,0.6,0.3333333333333333,,0.5909090909090909,,0.625,1.0,0.45454545454545453,0.16666666666666666,,0.6666666666666666,0.5,,0.4,0.5,,,,69.30481283422459,,21.444444444444443,20.11111111111111,17.555555555555557,16.333333333333332,0.18181818181818182,0.5,0.5,0.18181818181818182,0.5,1.0,0.18181818181818182,0.45454545454545453,0.6,0.6,,,0.6363636363636364,0.6,0.4874636363636364,0.40975,,0.08333333333333333,0.14285714285714285,0.13333333333333333,10.416666666666666,24.94,0.1111111111111111,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.13333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2011,2010-11,True
1710-201202-2034-2544-2548,1610612748,"Mike Bibby, Joel Anthony, Mike Miller, LeBron James, Dwyane Wade","Bibby, Anthony, Miller, James, Wade",1710-201202-2034-2544-2548,MIA,69.0,1,1.0,3.0,1.0,2.0,,,,3.0,,,,,,,,,,,,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,3.0,,,,,1.0,,1.0,,,1.5,,1.5,,1.0,,,,,,,,,,,62.60869565217392,,29.0,20.0,29.0,20.0,,,,,,,,,,,,,1.0,,0.6006,,,,,,,24.1,,,,,,,,3.0,,1.0,1.0,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2011,2010-11,True
1710-201202-2034-2544-2592,1610612748,"Mike Bibby, Joel Anthony, Mike Miller, LeBron James, James Jones","Bibby, Anthony, Miller, James, Jones",1710-201202-2034-2544-2592,MIA,358.0,4,6.0,-4.0,11.0,11.0,3.0,5.0,3.0,22.0,2.0,5.0,1.0,2.0,4.0,,,,,3.0,11.0,1.0,1.0,,9.0,13.0,4.0,1.0,1.0,1.0,1.0,,5.0,2.0,,,,1.0,4.0,1.0,4.0,6.0,4.0,10.0,2.0,5.0,1.0,,,,,,,,5.0,5.0,3.0,1.0,,1.0,1.0,1.0,0.2727272727272727,1.0,0.375,1.25,0.375,1.25,0.08333333333333333,0.09090909090909091,,1.0,0.5,0.5,0.8333333333333334,0.5,0.3333333333333333,1.0,0.5,88.49162011173185,,17.0,15.545454545454545,13.818181818181818,13.090909090909092,0.4166666666666667,0.4,0.4,0.16666666666666666,0.5,1.0,0.3333333333333333,,,,,,0.5,,0.4520916666666666,0.438625,0.55835,,,0.5555555555555556,8.090909090909092,23.2,0.2727272727272727,1.0,2.0,,2.0,,4.0,3.0,2.0,1.0,3.0,,7.0,,,1.0,0.5,0.5,0.5,0.5,,,0.75,,1.0,1.0,,0.5,0.5,,0.4444444444444444,1.0,1.0,1.0,0.08333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,0.14285714285714285,0.5,1.0,0.5,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2011,2010-11,True
1710-201202-2034-2544-2617,1610612748,"Mike Bibby, Joel Anthony, Mike Miller, LeBron James, Udonis Haslem","Bibby, Anthony, Miller, James, Haslem",1710-201202-2034-2544-2617,MIA,345.0,3,6.0,-1.0,10.0,11.0,10.0,10.0,2.0,21.0,2.0,4.0,,2.0,4.0,,3.0,,3.0,4.0,10.0,,3.0,,8.0,9.0,3.0,4.0,9.0,,3.0,,8.0,8.0,,2.0,,1.0,3.0,2.0,2.0,4.0,3.0,7.0,1.0,1.0,1.0,,,,,,,,4.0,8.0,10.0,,,,,,0.4,0.4444444444444444,0.3076923076923077,0.3333333333333333,0.3076923076923077,0.3333333333333333,0.23076923076923078,0.1,0.25,1.0,0.5,1.0,1.0,0.375,0.5,,1.0,87.65217391304348,,14.3,18.363636363636363,13.0,18.363636363636363,0.3076923076923077,0.5,0.6666666666666666,0.15384615384615385,,,0.3076923076923077,0.23076923076923078,,,0.25,,0.5384615384615384,,0.4732,0.4517,0.4777909090909091,,,1.0,10.23,39.5,1.0,2.0,2.0,,2.0,,4.0,,4.0,,,,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,0.5,0.5,,1.0,1.0,,0.6666666666666666,1.0,,0.5,,,,,,,,2.0,4.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.3333333333333333,0.5,,,2.0,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2011,2010-11,True
1710-201202-2034-2547-2548,1610612748,"Mike Bibby, Joel Anthony, Mike Miller, Chris Bosh, Dwyane Wade","Bibby, Anthony, Miller, Bosh, Wade",1710-201202-2034-2547-2548,MIA,29.0,1,,2.0,1.0,1.0,1.0,1.0,,2.0,,,,,1.0,,,,,1.0,1.0,,,,2.0,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,99.3103448275862,,23.0,6.0,23.0,6.0,,,,,,,1.0,,,,,,,,0.3231,,0.3231,,,1.0,14.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2011,2010-11,True
1710-201202-2067-2544-2592,1610612748,"Mike Bibby, Joel Anthony, Eddie House, LeBron James, James Jones","Bibby, Anthony, House, James, Jones",1710-201202-2067-2544-2592,MIA,163.0,1,3.0,,5.0,4.0,5.0,4.0,,9.0,,2.0,,,2.0,,1.0,,1.0,1.0,4.0,,1.0,,2.0,2.0,,1.0,4.0,,1.0,,2.0,2.0,,1.0,,1.0,,2.0,1.0,3.0,,3.0,1.0,1.0,,,,,,,1.0,1.0,2.0,2.0,5.0,,,,,,0.25,0.25,0.2,0.2,0.2,0.2,0.2,0.25,0.5,1.0,,1.0,1.0,,,,1.0,79.50920245398773,1.0,18.2,18.0,18.2,18.0,0.4,,,,,,0.4,0.2,,,0.2,,0.6,,0.42819,,0.42819,,,1.0,10.85,25.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,1.0,,,,0.5,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2011,2010-11,True
1710-201202-2544-2547-2548,1610612748,"Mike Bibby, Joel Anthony, LeBron James, Chris Bosh, Dwyane Wade","Bibby, Anthony, James, Bosh, Wade",1710-201202-2544-2547-2548,MIA,12671.0,19,211.0,-8.0,367.0,368.0,22.0,43.0,55.0,735.0,57.0,114.0,25.0,78.0,81.0,24.0,56.0,,4.0,111.0,273.0,28.0,73.0,51.0,357.0,365.0,39.0,9.0,16.0,,4.0,2.0,20.0,110.0,,56.0,24.0,31.0,49.0,27.0,100.0,138.0,69.0,207.0,44.0,77.0,74.0,70.0,38.0,,23.0,10.0,23.0,16.0,298.0,20.0,22.0,4.0,,0.3835616438356164,,0.3835616438356164,0.4065934065934066,0.5625,0.4421965317919075,0.45,0.47214854111405835,0.5,0.21098265895953758,0.11355311355311355,0.17543859649122806,0.6896551724137931,0.30434782608695654,0.8181818181818182,0.7134831460674157,0.33170731707317075,0.3508771929824561,0.6190476190476191,0.8846153846153846,83.52931891721254,0.6956521739130435,16.787465940054496,17.690217391304348,15.98092643051771,16.86413043478261,0.32947976878612717,0.5,0.6063829787234043,0.2254335260115607,0.32051282051282054,0.36231884057971014,0.23410404624277456,0.16184971098265896,0.42857142857142855,0.43636363636363634,0.2,,0.5404624277456648,0.42857142857142855,0.4831956647398844,0.5157602564102565,0.466415,0.10079575596816977,0.125,0.056022408963585436,8.644688644688644,24.843835616438355,0.05994550408719346,14.0,25.0,9.0,18.0,12.0,59.0,84.0,26.0,28.0,84.0,24.0,196.0,19.0,,1.0,0.46153846153846156,0.47058823529411764,0.4915254237288136,0.11538461538461539,0.4318181818181818,0.3018867924528302,0.2549019607843137,0.3225806451612903,0.6521739130434783,0.7719298245614035,1.0,0.49019607843137253,0.56,0.17647058823529413,0.16526610644257703,4.0,17.0,4.0,0.049132947976878616,0.23529411764705882,0.23529411764705882,1.0,5.0,9.0,,,112.0,56.0,25.0,11.0,11.0,9.0,39.0,11.0,30.0,25.0,64.0,5.0,4.0,3.0,7.0,0.5045045045045045,0.5714285714285714,0.609375,0.8461538461538461,0.05172413793103448,0.43859649122807015,0.44,0.45,0.5555555555555556,,,29.0,,34.0,22.0,0.35802469135802467,0.3670886075949367,,,0.5714285714285714,3.0,4.0,4.0,11.0,1.0,20.0,1.0,12.0,3.0,9.0,2.0,8.0,1.0,6.0,1.0,7.0,1.0,13.0,1.0,0.3333333333333333,0.0136986301369863,0.024691358024691357,0.017857142857142856,0.16666666666666666,0.6923076923076923,0.6896551724137931,0.07142857142857142,0.058823529411764705,0.4444444444444444,1.0,,,,,,,,,,,,,1610612748,2011,2010-11,True
1710-201202-2544-2547-2592,1610612748,"Mike Bibby, Joel Anthony, LeBron James, Chris Bosh, James Jones","Bibby, Anthony, James, Bosh, Jones",1710-201202-2544-2547-2592,MIA,75.0,1,1.0,6.0,2.0,2.0,,2.0,,4.0,,,,,,1.0,1.0,,,,,2.0,2.0,,6.0,,,,,,,,,,,1.0,1.0,,,,2.0,2.0,,2.0,,,,,,,1.0,,1.0,1.0,6.0,,,,,1.0,,1.0,,,1.5,,1.5,,1.0,,,0.5,,,0.5,,,,,76.8,1.0,13.5,24.0,13.5,19.5,,,,,,,,0.5,1.0,1.0,,,1.0,1.0,0.5247,,,,,,,24.9,,,,,,,,6.0,,2.0,2.0,1.0,6.0,,,1.0,,,,,,,,,1.0,0.3333333333333333,1.0,,,,,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2011,2010-11,True
1710-201202-2544-2548-2592,1610612748,"Mike Bibby, Joel Anthony, LeBron James, Dwyane Wade, James Jones","Bibby, Anthony, James, Wade, Jones",1710-201202-2544-2548-2592,MIA,1455.0,9,24.0,-14.0,40.0,43.0,7.0,11.0,8.0,83.0,8.0,16.0,5.0,10.0,13.0,1.0,6.0,,1.0,17.0,39.0,2.0,8.0,1.0,41.0,55.0,8.0,4.0,8.0,,2.0,,8.0,20.0,,6.0,1.0,3.0,10.0,3.0,10.0,14.0,13.0,27.0,8.0,11.0,6.0,4.0,2.0,,2.0,,2.0,2.0,31.0,8.0,7.0,,,0.25,,0.25,0.4358974358974359,0.5,0.425531914893617,0.4,0.41836734693877553,0.4,0.1702127659574468,0.07692307692307693,0.125,0.8333333333333334,0.45454545454545453,0.75,0.8125,0.42857142857142855,0.375,0.3333333333333333,0.6666666666666666,82.14432989690722,1.0,19.425,15.767441860465116,18.0,15.465116279069768,0.3404255319148936,0.5,0.5714285714285714,0.2127659574468085,0.5,0.5,0.2765957446808511,0.1276595744680851,0.16666666666666666,0.16666666666666666,0.1,,0.5106382978723404,0.16666666666666666,0.46170212765957447,0.5207444444444445,0.458125,0.04081632653061224,0.04878048780487805,0.1951219512195122,9.256410256410257,24.8125,0.175,3.0,6.0,2.0,3.0,3.0,10.0,6.0,6.0,2.0,9.0,1.0,20.0,2.0,,1.0,0.375,0.4090909090909091,0.4166666666666667,,0.3333333333333333,0.6,0.4444444444444444,0.2,1.0,1.0,1.0,0.5454545454545454,0.5,0.18181818181818182,0.24390243902439024,1.0,2.0,1.0,0.0425531914893617,0.5,0.5,1.0,2.0,2.0,,1.0,14.0,7.0,2.0,2.0,1.0,1.0,1.0,,1.0,2.0,3.0,,,1.0,,0.4117647058823529,0.5,0.3333333333333333,1.0,0.04,0.25,0.4,0.2,1.0,0.1,,4.0,,1.0,1.0,0.3076923076923077,0.3333333333333333,,,1.0,1.0,1.0,1.0,1.0,,3.0,1.0,,,,1.0,,,2.0,,,,2.0,,0.3333333333333333,,0.07692307692307693,,0.5,1.0,0.75,,0.09090909090909091,0.5,1.0,,,,,,,,,,,,,1610612748,2011,2010-11,True
