EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,OffPoss,PenaltyOffPoss,TotalPoss,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,PenaltyOffPossExcludingTakeFouls,FG3APct,Pace,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,Minutes,PlusMinus,DefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG2M,FG2A,FG3M,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGM,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyDefPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,OffThreePtReboundPct,OffArc3ReboundPct,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Fg2aBlocked,ShortMidRangeAssists,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,BlockedLongMidRange,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFtPoints,PtsAssisted3s,PtsPutbacks,ThreePtAssists,Corner3Assists,FTDefRebounds,SelfOReb,BadPassSteals,BadPassTurnovers,ShootingFouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,Assisted3sPct,DefFTReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,Arc3Assists,DefensiveGoaltends,Arc3PctAssisted,SecondChanceCorner3Frequency,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Charge Fouls,OffCorner3ReboundPct,HeaveAttempts,LongMidRangeAssists,LongMidRangePctAssisted,Loose Ball Fouls,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,BlockingFouls,Charge Fouls Drawn,Defensive 3 Seconds Violations,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,FTOffRebounds,Travels,3SecondViolations,OffFTReboundPct,LongMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,team_id,year,season,team_vs
1718-200765-201145-708-951,1610612738,"Paul Pierce, Rajon Rondo, Jeff Green, Kevin Garnett, Ray Allen","Pierce, Rondo, Green, Garnett, Allen",1718-200765-201145-708-951,BOS,493.0,5,21.0,14.0,40.0,1.0,,3.0,1.0,1.0,14.0,0.21428571428571427,116.83569979716025,12.761904761904763,11.952380952380953,0.07142857142857142,,0.42857142857142855,0.4447857142857143,0.44913333333333333,24.3,0.6666666666666666,8.0,-4.0,19.0,2.0,3.0,3.0,2.0,2.0,5.0,,,,,6.0,11.0,,7.0,19.0,23.0,,,2.0,3.0,5.0,,7.0,13.0,,,,1.0,3.0,1.0,5.0,2.0,7.0,1.0,,6.0,11.0,2.0,3.0,1.0,,1.0,,17.0,13.0,3.0,,,,,0.5454545454545454,0.6,0.42857142857142855,0.5,0.5,0.5,0.5,0.5909090909090909,0.5,0.25,1.0,0.8,0.2857142857142857,0.5,,,1.0,,11.842105263157896,11.421052631578947,0.21428571428571427,1.0,1.0,0.35714285714285715,,,,,0.3333333333333333,1.0,,,0.3988,0.125,0.15384615384615385,0.10526315789473684,0.6842105263157895,11.80909090909091,15.0,,,1.0,2.0,12.0,6.0,6.0,3.0,12.0,1.0,5.0,1.0,1.0,0.5,0.3333333333333333,1.0,1.0,,,,1.0,3.0,2.0,1.0,1.0,1.0,1.0,,2.0,,2.0,1.0,,,0.09090909090909091,,0.3333333333333333,0.5,,1.0,0.21428571428571427,0.3333333333333333,0.5,1.0,0.4,0.4,,2.0,,1.0,,,,,,1.0,,1.0,1.0,2.0,1.0,1.0,,1.0,,1.0,,,1.0,,,,0.14285714285714285,,,,0.16666666666666666,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,1610612738,2011,2010-11,True
1718-200765-201145-708-979,1610612738,"Paul Pierce, Rajon Rondo, Jeff Green, Kevin Garnett, Jermaine O'Neal","Pierce, Rondo, Green, Garnett, O'Neal",1718-200765-201145-708-979,BOS,11.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2011,2010-11,True
1718-200765-201145-951-979,1610612738,"Paul Pierce, Rajon Rondo, Jeff Green, Ray Allen, Jermaine O'Neal","Pierce, Rondo, Green, Allen, O'Neal",1718-200765-201145-951-979,BOS,34.0,1,2.0,2.0,4.0,,,1.0,1.0,,2.0,0.3333333333333333,169.41176470588235,10.0,9.5,,,1.0,0.5692666666666667,0.5692666666666667,23.7,1.0,1.0,,2.0,1.0,1.0,2.0,1.0,2.0,,,,,,1.0,2.0,,1.0,3.0,3.0,,,3.0,1.0,2.0,,1.0,3.0,2.0,,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,3.0,,,,,,0.5,0.5,0.3333333333333333,1.0,0.3333333333333333,0.5,1.5,0.5,,,,,0.5,,,,,,7.0,7.0,0.6666666666666666,0.5,0.5,,,,,,0.6666666666666666,0.5,,,,0.3333333333333333,0.5,1.0,1.0,2.6,2.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612738,2011,2010-11,True
1718-200765-201175-2753-708,1610612738,"Paul Pierce, Rajon Rondo, Glen Davis, Delonte West, Kevin Garnett","Pierce, Rondo, Davis, West, Garnett",1718-200765-201175-2753-708,BOS,392.0,3,12.0,,25.0,,,1.0,,,,0.08333333333333333,91.83673469387756,14.666666666666666,14.5,,,0.5833333333333334,0.500825,,23.9,,7.0,,13.0,1.0,4.0,6.0,,,4.0,,,,,6.0,11.0,,1.0,13.0,13.0,,,2.0,,,,,,6.0,,,1.0,,4.0,4.0,1.0,5.0,2.0,1.0,3.0,1.0,1.0,,,,,,11.0,,,,,,,0.5454545454545454,,0.5,1.0,,0.5416666666666666,1.0,,0.5714285714285714,0.2,,0.5714285714285714,0.2,,1.0,,,,16.615384615384617,13.923076923076923,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,,,,,,,,,0.445,0.08333333333333333,0.09090909090909091,0.15384615384615385,,8.545454545454545,4.0,,,1.0,1.0,6.0,3.0,3.0,3.0,6.0,,4.0,0.5,0.6,1.0,,,0.75,,,,,1.0,2.0,,,1.0,1.0,,2.0,,,,1.0,,,,,0.5,1.0,0.3333333333333333,0.08333333333333333,,,,0.5,0.5,,1.0,,,,,2.0,,,,,1.0,1.0,2.0,,1.0,,,,,,,,,0.6666666666666666,,0.08333333333333333,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612738,2011,2010-11,True
1718-200765-201175-708-951,1610612738,"Paul Pierce, Rajon Rondo, Glen Davis, Kevin Garnett, Ray Allen","Pierce, Rondo, Davis, Garnett, Allen",1718-200765-201175-708-951,BOS,2463.0,7,75.0,43.0,149.0,10.0,5.0,16.0,8.0,10.0,43.0,0.23529411764705882,87.11327649208283,16.053333333333335,14.893333333333333,0.14705882352941177,0.13157894736842105,0.5882352941176471,0.5104345588235294,0.5177578947368421,24.25625,0.5733333333333334,41.0,2.0,74.0,12.0,16.0,24.0,11.0,15.0,18.0,5.0,1.0,2.0,2.0,28.0,52.0,6.0,17.0,91.0,89.0,1.0,2.0,17.0,16.0,30.0,2.0,13.0,51.0,38.0,6.0,5.0,8.0,6.0,16.0,24.0,13.0,37.0,6.0,2.0,14.0,17.0,4.0,5.0,4.0,4.0,4.0,1.0,74.0,51.0,5.0,0.375,0.5,0.25,0.375,0.5384615384615384,0.5333333333333333,0.5441176470588235,0.6111111111111112,0.5,0.5986842105263158,0.7083333333333334,0.5795454545454546,0.6153846153846154,0.3333333333333333,0.75,0.6470588235294118,0.38235294117647056,,0.4166666666666667,0.75,,0.25,17.013513513513512,15.432432432432432,0.35294117647058826,0.6666666666666666,0.7272727272727273,0.2647058823529412,0.5,0.5,0.2222222222222222,0.5,0.39473684210526316,0.7333333333333333,0.4,0.5,0.5244142857142857,0.056338028169014086,0.07272727272727272,0.18681318681318682,0.5604395604395604,8.326923076923077,24.0,3.0,5.0,4.0,7.0,18.0,9.0,13.0,7.0,30.0,5.0,21.0,0.32142857142857145,0.34615384615384615,0.5714285714285714,0.5,0.4,0.4375,0.5555555555555556,0.6,,4.0,10.0,8.0,2.0,1.0,8.0,4.0,4.0,12.0,1.0,6.0,2.0,1.0,,0.038461538461538464,0.08333333333333333,,0.6666666666666666,0.5,0.625,0.14705882352941177,0.4,0.4,0.25,0.4444444444444444,0.4444444444444444,1.0,6.0,,3.0,6.0,12.0,4.0,4.0,1.0,2.0,4.0,4.0,4.0,9.0,1.0,1.0,1.0,,,,3.0,0.6666666666666666,1.0,0.625,1.0,0.125,0.08823529411764706,0.16666666666666666,0.16666666666666666,1.0,0.07894736842105263,,,,3.0,,0.6,,,,,,0.6,,1.0,0.125,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,1610612738,2011,2010-11,True
1718-200765-201175-951-979,1610612738,"Paul Pierce, Rajon Rondo, Glen Davis, Ray Allen, Jermaine O'Neal","Pierce, Rondo, Davis, Allen, O'Neal",1718-200765-201175-951-979,BOS,210.0,1,6.0,2.0,13.0,2.0,,2.0,,2.0,2.0,0.18181818181818182,89.14285714285714,21.666666666666668,19.666666666666668,0.18181818181818182,,0.6363636363636364,0.4750818181818182,0.449125,24.25,0.3333333333333333,4.0,-5.0,7.0,3.0,2.0,5.0,1.0,1.0,3.0,,,1.0,,2.0,9.0,,1.0,5.0,10.0,,1.0,3.0,1.0,4.0,,1.0,3.0,,,,4.0,,1.0,1.0,5.0,6.0,,,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,,,,,0.2222222222222222,0.25,0.18181818181818182,0.25,0.25,0.20833333333333334,0.3,0.3,0.5,0.5714285714285714,,0.5,0.5555555555555556,0.3333333333333333,0.5,,,0.5,11.428571428571429,11.142857142857142,0.45454545454545453,0.4,0.4,0.2727272727272727,,,0.25,,0.25,1.0,,,0.5359666666666667,,,0.6,0.6,7.211111111111112,1.0,1.0,2.0,1.0,3.0,4.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,0.5,0.5,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,0.09090909090909091,,,,,,,,,,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,0.6666666666666666,,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2011,2010-11,True
1718-200765-2420-2753-708,1610612738,"Paul Pierce, Rajon Rondo, Nenad Krstic, Delonte West, Kevin Garnett","Pierce, Rondo, Krstic, West, Garnett",1718-200765-2420-2753-708,BOS,56.0,1,1.0,,2.0,,,,,,,,51.42857142857143,13.0,13.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.5,,,,,,,43.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2011,2010-11,True
1718-200765-2753-406-708,1610612738,"Paul Pierce, Rajon Rondo, Delonte West, Shaquille O'Neal, Kevin Garnett","Pierce, Rondo, West, O'Neal, Garnett",1718-200765-2753-406-708,BOS,70.0,1,3.0,,5.0,,,,,,,,102.85714285714285,11.333333333333334,11.333333333333334,,,1.0,0.7197,,,,1.0,4.0,2.0,,1.0,1.0,,,,,,,,1.0,1.0,,4.0,6.0,2.0,,,,,,,,,,,,,,,,,,1.0,,2.0,4.0,2.0,,,,,,6.0,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,18.0,18.0,1.0,1.0,1.0,,,,,,,,,,,0.6666666666666666,0.6666666666666666,,,0.1,2.0,,,,,2.0,1.0,1.0,1.0,2.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2011,2010-11,True
1718-200765-2753-708-951,1610612738,"Paul Pierce, Rajon Rondo, Delonte West, Kevin Garnett, Ray Allen","Pierce, Rondo, West, Garnett, Allen",1718-200765-2753-708-951,BOS,901.0,3,25.0,22.0,52.0,4.0,3.0,7.0,6.0,3.0,22.0,0.3181818181818182,83.10765815760266,17.96,17.16,0.18181818181818182,0.15789473684210525,0.6363636363636364,0.5007976190476191,0.49775,29.514285714285712,0.88,15.0,,27.0,2.0,6.0,7.0,5.0,6.0,3.0,,,,,9.0,15.0,1.0,5.0,26.0,26.0,,,2.0,7.0,13.0,1.0,5.0,22.0,12.0,3.0,,2.0,4.0,6.0,10.0,3.0,13.0,4.0,,5.0,5.0,1.0,2.0,,,,,24.0,22.0,2.0,0.14285714285714285,,0.16666666666666666,0.16666666666666666,0.6,0.5384615384615384,0.4772727272727273,0.5,0.4473684210526316,0.5416666666666666,0.5,0.5238095238095238,0.8571428571428571,0.3333333333333333,0.6666666666666666,0.7692307692307693,0.2727272727272727,,0.5,0.6,1.0,,16.74074074074074,15.666666666666666,0.3181818181818182,0.8571428571428571,0.8571428571428571,0.13636363636363635,,,,,0.3157894736842105,0.8333333333333334,,,0.47805,0.045454545454545456,0.06666666666666667,0.07692307692307693,0.8461538461538461,6.306666666666667,12.0,1.0,1.0,1.0,2.0,6.0,3.0,3.0,3.0,6.0,1.0,4.0,0.3333333333333333,0.375,0.5,0.2,0.3333333333333333,0.5,0.5,1.0,,2.0,5.0,1.0,1.0,,2.0,3.0,2.0,5.0,1.0,4.0,,1.0,,0.06666666666666667,,0.2,0.4,0.6666666666666666,1.0,0.22727272727272727,0.4,0.5,,0.3333333333333333,0.3333333333333333,1.0,3.0,1.0,3.0,,,2.0,,,,1.0,4.0,,,1.0,,,,,,2.0,,,,1.0,0.1,0.13636363636363635,0.3333333333333333,0.3333333333333333,,0.15789473684210525,0.3333333333333333,,,,,,,,,,,,1.0,,,,,2.0,1.0,,,,1.0,,,,,,,,,,,1610612738,2011,2010-11,True
1718-200765-2753-708-979,1610612738,"Paul Pierce, Rajon Rondo, Delonte West, Kevin Garnett, Jermaine O'Neal","Pierce, Rondo, West, Garnett, O'Neal",1718-200765-2753-708-979,BOS,371.0,3,12.0,5.0,26.0,3.0,1.0,5.0,2.0,3.0,5.0,0.38461538461538464,100.91644204851751,14.416666666666666,14.083333333333334,0.23076923076923078,0.2,0.6923076923076923,0.5375153846153846,0.49511000000000005,24.259999999999998,0.4166666666666667,6.0,8.0,14.0,1.0,3.0,4.0,2.0,2.0,1.0,1.0,,1.0,,5.0,8.0,3.0,,19.0,11.0,,1.0,,2.0,3.0,1.0,,7.0,2.0,3.0,1.0,1.0,1.0,6.0,8.0,1.0,9.0,1.0,,,,,,2.0,2.0,2.0,1.0,19.0,7.0,,0.6,,0.5,0.6,0.625,0.6666666666666666,0.7307692307692307,,0.7,0.7307692307692307,,0.7,0.8571428571428571,0.3333333333333333,1.0,0.875,0.2,,0.75,,1.0,0.5,14.142857142857142,13.857142857142858,0.3076923076923077,0.75,0.75,0.07692307692307693,0.3333333333333333,0.3333333333333333,1.0,,0.4,1.0,,0.3333333333333333,0.54345,,,,0.3684210526315789,6.0375,4.0,,,,,8.0,4.0,6.0,3.0,14.0,,2.0,0.8,0.8,,,,1.0,,,,1.0,3.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,6.0,,2.0,2.0,1.0,,1.0,,1.0,,,,,,,1.0,0.6666666666666666,1.0,1.0,,,0.15384615384615385,1.0,1.0,1.0,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2011,2010-11,True
1718-200765-708-951-979,1610612738,"Paul Pierce, Rajon Rondo, Kevin Garnett, Ray Allen, Jermaine O'Neal","Pierce, Rondo, Garnett, Allen, O'Neal",1718-200765-708-951-979,BOS,9997.0,9,310.0,22.0,612.0,50.0,5.0,64.0,7.0,50.0,22.0,0.24427480916030533,88.15444633390017,16.787096774193547,16.032258064516128,0.19083969465648856,0.2777777777777778,0.5534351145038168,0.49479332061068704,0.5514166666666667,24.5671875,0.07096774193548387,167.0,-64.0,302.0,42.0,42.0,81.0,3.0,8.0,75.0,19.0,3.0,8.0,4.0,78.0,198.0,22.0,62.0,284.0,348.0,3.0,8.0,33.0,4.0,11.0,4.0,8.0,28.0,88.0,18.0,19.0,39.0,15.0,82.0,99.0,52.0,151.0,20.0,4.0,66.0,88.0,45.0,3.0,26.0,22.0,26.0,16.0,251.0,28.0,2.0,0.34375,0.375,0.5714285714285714,0.34375,0.3939393939393939,0.36363636363636365,0.42366412213740456,0.39705882352941174,0.5555555555555556,0.4700996677740864,0.4125,0.6086956521739131,0.6949152542372882,0.3277310924369748,0.8333333333333334,0.7132352941176471,0.31875,0.21568627450980393,0.5526315789473685,0.7857142857142857,1.0,0.6153846153846154,15.870860927152318,15.198675496688741,0.30916030534351147,0.5185185185185185,0.6461538461538462,0.2862595419847328,0.38,0.38,0.23529411764705882,0.375,0.4444444444444444,0.375,0.8,0.38,0.54305,0.15100671140939598,0.19230769230769232,0.11619718309859155,0.09859154929577464,9.233333333333334,12.0,8.0,17.0,9.0,26.0,68.0,34.0,50.0,16.0,116.0,12.0,69.0,0.4358974358974359,0.4788732394366197,0.34615384615384615,0.2926829268292683,0.3,0.38095238095238093,0.5,0.47058823529411764,,13.0,42.0,23.0,20.0,4.0,30.0,36.0,11.0,66.0,9.0,3.0,10.0,9.0,2.0,0.10101010101010101,0.19753086419753085,0.09523809523809523,0.45454545454545453,0.3103448275862069,0.7346938775510204,0.16030534351145037,0.30952380952380953,0.34210526315789475,0.3076923076923077,0.30666666666666664,0.30666666666666664,3.0,14.0,,2.0,6.0,48.0,14.0,16.0,3.0,2.0,4.0,16.0,19.0,26.0,5.0,3.0,3.0,1.0,,2.0,1.0,0.7272727272727273,0.5,0.48717948717948717,0.8064516129032258,0.02857142857142857,0.05343511450381679,0.21428571428571427,0.21428571428571427,1.0,0.1111111111111111,,,,13.0,,0.6842105263157895,,,,,2.0,0.2727272727272727,,14.0,0.6086956521739131,8.0,9.0,5.0,2.0,,,0.6666666666666666,,1.0,1.0,1.0,0.07692307692307693,,,,,,,1610612738,2011,2010-11,True
1718-201145-201175-2420-2753,1610612738,"Paul Pierce, Jeff Green, Glen Davis, Nenad Krstic, Delonte West","Pierce, Green, Davis, Krstic, West",1718-201145-201175-2420-2753,BOS,392.0,4,13.0,3.0,24.0,3.0,1.0,5.0,1.0,3.0,3.0,0.45454545454545453,88.16326530612245,14.692307692307692,13.846153846153847,0.2727272727272727,0.5,0.7272727272727273,0.5021227272727272,0.453475,24.5,0.23076923076923078,7.0,19.0,11.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,,,1.0,4.0,6.0,4.0,3.0,23.0,4.0,,,4.0,1.0,1.0,1.0,,5.0,6.0,,3.0,1.0,,5.0,6.0,1.0,7.0,2.0,1.0,2.0,3.0,1.0,,,,,,19.0,5.0,,0.8,,1.0,0.8,0.6666666666666666,1.0,0.9090909090909091,1.0,1.25,0.9166666666666666,1.0,1.25,1.0,0.5,,1.0,0.3333333333333333,,1.0,,,,18.272727272727273,18.272727272727273,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.09090909090909091,1.0,1.0,,,0.5,1.0,1.0,1.0,0.49465,0.08333333333333333,0.14285714285714285,0.17391304347826086,0.21739130434782608,6.2,3.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,,14.0,,1.0,0.25,0.3333333333333333,1.0,,,,0.5,1.0,,2.0,2.0,,,1.0,,2.0,,2.0,,1.0,,,,,,,,,1.0,0.18181818181818182,1.0,1.0,0.5,,,1.0,2.0,,,,12.0,2.0,4.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,1.0,1.0,1.0,1.0,0.3333333333333333,0.18181818181818182,0.5,0.5,1.0,,,,,3.0,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,1610612738,2011,2010-11,True
1718-201145-201175-2753-406,1610612738,"Paul Pierce, Jeff Green, Glen Davis, Delonte West, Shaquille O'Neal","Pierce, Green, Davis, West, O'Neal",1718-201145-201175-2753-406,BOS,222.0,2,6.0,4.0,12.0,,,,,,4.0,,77.83783783783784,20.0,20.0,,,0.5,0.425475,0.34603333333333336,,0.6666666666666666,4.0,4.0,6.0,,2.0,2.0,1.0,1.0,,,,,,3.0,4.0,,2.0,8.0,4.0,,,,2.0,3.0,,2.0,6.0,4.0,,,,,1.0,1.0,,1.0,2.0,1.0,1.0,2.0,,1.0,,,,,8.0,6.0,1.0,,,,,0.75,0.6666666666666666,0.75,,0.6666666666666666,0.8,,0.75,1.0,,,1.0,,,,,,,17.0,17.0,0.5,1.0,1.0,,,,,,0.3333333333333333,1.0,,,,,,,0.75,5.525,2.0,,,,,2.0,1.0,1.0,1.0,2.0,,,0.3333333333333333,0.3333333333333333,,,,0.5,,,,1.0,2.0,,,,,1.0,,1.0,,,,,,,,,,,,0.5,0.5,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2011,2010-11,True
1718-201145-201175-2753-708,1610612738,"Paul Pierce, Jeff Green, Glen Davis, Delonte West, Kevin Garnett","Pierce, Green, Davis, West, Garnett",1718-201145-201175-2753-708,BOS,315.0,3,8.0,,19.0,,,,,,,,86.85714285714286,17.5,17.5,,,0.3333333333333333,0.4498166666666667,,,,5.0,-8.0,11.0,,2.0,2.0,,,1.0,,,,,3.0,6.0,,,6.0,14.0,,,,,,,,,4.0,,,,,2.0,2.0,,2.0,2.0,,1.0,,,,1.0,,1.0,1.0,6.0,,,,,,,0.5,,0.5,,,0.5,,,0.6666666666666666,,,0.4,,,,,,1.0,15.909090909090908,13.181818181818182,0.3333333333333333,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,7.833333333333333,,,,,,2.0,1.0,1.0,1.0,2.0,,2.0,0.3333333333333333,0.3333333333333333,,,,0.5,,,,1.0,3.0,,,,1.0,1.0,,2.0,,,,,,,,,0.5,,,0.5,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,2.0,1.0,2.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2011,2010-11,True
1718-201145-201175-2753-951,1610612738,"Paul Pierce, Jeff Green, Glen Davis, Delonte West, Ray Allen","Pierce, Green, Davis, West, Allen",1718-201145-201175-2753-951,BOS,115.0,1,4.0,4.0,8.0,1.0,1.0,1.0,1.0,1.0,4.0,0.5,100.17391304347825,13.5,13.5,0.5,0.5,0.5,0.486525,0.486525,25.5,1.0,2.0,,4.0,,,,,,1.0,,,,,1.0,1.0,,2.0,4.0,4.0,,,,1.0,1.0,,2.0,4.0,2.0,,,,1.0,1.0,2.0,,2.0,,,1.0,2.0,,1.0,,,,,4.0,4.0,1.0,,,,,1.0,1.0,0.5,,0.5,0.6666666666666666,,0.6666666666666666,1.0,,1.0,1.0,,,,,1.0,,15.25,15.25,,,,0.5,,,,,,,,,,,,,1.0,19.8,4.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,1.0,,,,,,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2011,2010-11,True
