EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,DefPoss,PenaltyDefPoss,TotalPoss,Pace,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,Minutes,PlusMinus,OffPoss,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Charge Fouls,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LiveBallTurnoverPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,LongMidRangeFGA,OffThreePtRebounds,SelfOReb,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,LongMidRangeFrequency,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,PtsUnassisted2s,HeaveAttempts,Fg2aBlocked,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,DefThreePtRebounds,Steals,BadPassSteals,LostBallSteals,SecondChanceTurnovers,ShootingFouls,Offensive Fouls,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,OffFTReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PtsPutbacks,FTDefRebounds,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Offensive Fouls Drawn,Technical Free Throw Trips,Defensive 3 Seconds Violations,DefFTReboundPct,DefCorner3ReboundPct,PenaltyCorner3FGA,PtsAssisted3s,ThreePtAssists,Arc3Assists,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Assisted3sPct,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,Arc3PctAssisted,PenaltyCorner3Frequency,Corner3FGM,PenaltyCorner3FGM,Corner3Assists,NonShootingPenaltyNonTakeFouls,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,BlockedLongMidRange,BlockedShortMidRange,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveMakes,Travels,BlockingFoulsDrawn,LongMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,SecondChanceCorner3FGA,BlockingFouls,3pt And 1 Free Throw Trips,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Clear Path Fouls,Arc3PctBlocked,team_id,year,season,team_vs
201202-201596-2034-2548-2592,1610612748,"Joel Anthony, Mario Chalmers, Mike Miller, Dwyane Wade, James Jones","Anthony, Chalmers, Miller, Wade, Jones",201202-201596-2034-2548-2592,MIA,35.0,2,1.0,1.0,1.0,41.14285714285714,35.0,35.0,1.0,-1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2011,2010-11,False
201202-201596-2034-2548-436,1610612748,"Joel Anthony, Mario Chalmers, Mike Miller, Dwyane Wade, Juwan Howard","Anthony, Chalmers, Miller, Wade, Howard",201202-201596-2034-2548-436,MIA,163.0,1,6.0,3.0,12.0,106.0122699386503,11.0,11.0,3.0,-5.0,6.0,,1.0,1.0,2.0,1.0,1.0,,,,1.0,3.0,,2.0,7.0,1.0,1.0,2.0,,,,,,,,,,,2.0,2.0,1.0,3.0,,,,,,,,,,0.3333333333333333,1.0,,0.2,1.0,,0.2,1.0,,1.0,,1.0,0.3333333333333333,,1.0,16.166666666666668,16.166666666666668,0.4,0.5,1.0,,,1.0,1.0,,,,0.8,0.46001000000000003,,,1.0,,6.466666666666666,,,2.0,,,,2.0,,,,2.0,,,2.0,,2.0,,1.0,,,,,0.4,,1.0,,0.4,,,,,,25.35,1.0,1.0,,1.0,1.0,,0.2,,,,,,,2.0,,1.0,,,,,,,,,1.0,,,,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,,,,,1.0,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2011,2010-11,False
201202-201596-2034-2592-436,1610612748,"Joel Anthony, Mario Chalmers, Mike Miller, James Jones, Juwan Howard","Anthony, Chalmers, Miller, Jones, Howard",201202-201596-2034-2592-436,MIA,194.0,2,5.0,5.0,11.0,81.64948453608247,15.0,14.6,3.0,,6.0,,,1.0,1.0,,,,,,2.0,4.0,,4.0,4.0,,,,,,,,,,,,,,2.0,2.0,,2.0,,,,4.0,,,,,,0.5,,,0.4,,,0.4,,,1.0,,1.0,,,1.0,19.833333333333332,19.833333333333332,0.2,1.0,1.0,,,,,,,,0.4,0.38845,,,,,14.25,,,1.0,,,,1.0,,,,1.0,,,1.0,,1.0,,,,,,,0.2,,1.0,,0.2,,,,,,25.9,3.0,,,,,,0.6,,1.0,,,,,4.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2011,2010-11,False
201202-201596-2048-2067-436,1610612748,"Joel Anthony, Mario Chalmers, Jamaal Magloire, Eddie House, Juwan Howard","Anthony, Chalmers, Magloire, House, Howard",201202-201596-2048-2067-436,MIA,49.0,1,1.0,,3.0,88.16326530612245,22.0,22.0,1.0,3.0,2.0,,,,1.0,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,0.75,,,0.75,,,,,,,,,13.5,13.5,0.5,,,,,,,,,,1.0,0.48155,,,,,1.8,,1.0,1.0,,,1.0,1.0,,,3.0,1.0,1.0,,,,,,,,1.0,,1.0,0.5,,,,0.5,1.0,1.0,,,1.0,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2011,2010-11,False
201202-201596-2048-2592-436,1610612748,"Joel Anthony, Mario Chalmers, Jamaal Magloire, James Jones, Juwan Howard","Anthony, Chalmers, Magloire, Jones, Howard",201202-201596-2048-2592-436,MIA,81.0,1,1.0,,3.0,53.33333333333333,30.0,30.0,1.0,-2.0,2.0,,,,,,,,,,1.0,1.0,,2.0,4.0,,,,,,,,2.0,1.0,1.0,,2.0,,,,,,,,,2.0,,,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,,,,25.5,25.5,,,,,,,,,,,,0.3804,,,,,19.6,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612748,2011,2010-11,False
201202-201596-2067-2544-2547,1610612748,"Joel Anthony, Mario Chalmers, Eddie House, LeBron James, Chris Bosh","Anthony, Chalmers, House, James, Bosh",201202-201596-2067-2544-2547,MIA,191.0,2,6.0,,12.0,90.47120418848168,19.5,19.5,3.0,,6.0,4.0,,,1.0,,,,,,1.0,3.0,,5.0,5.0,,,,1.0,1.0,,5.0,2.0,1.0,2.0,,5.0,,2.0,2.0,,2.0,,,,5.0,5.0,4.0,,1.0,1.0,0.3333333333333333,,1.0,0.5,,0.8333333333333334,0.5,,0.8333333333333334,1.0,,1.0,,,,12.333333333333334,12.333333333333334,0.2,,,,,,,,,,0.6,0.49768999999999997,,0.5314833333333333,,1.0,14.833333333333334,0.6666666666666666,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,,2.0,1.0,,1.0,,1.0,1.0,2.0,,0.5,0.5,0.5,0.4,,1.0,1.0,0.4,0.5,0.5,0.6666666666666666,0.5,0.5,24.5,2.0,,,,,,0.4,,1.0,,,,,,,,,1.0,,,1.0,,1.0,,1.0,,,,1.0,,1.0,1.0,,,,,,,1.0,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,3.0,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,1610612748,2011,2010-11,False
201202-201596-2067-2544-2548,1610612748,"Joel Anthony, Mario Chalmers, Eddie House, LeBron James, Dwyane Wade","Anthony, Chalmers, House, James, Wade",201202-201596-2067-2544-2548,MIA,1082.0,2,31.0,10.0,64.0,85.17560073937153,17.64516129032258,17.225806451612904,18.0,6.0,33.0,18.0,6.0,5.0,10.0,,2.0,2.0,4.0,6.0,10.0,21.0,12.0,38.0,32.0,1.0,5.0,6.0,5.0,9.0,10.0,20.0,6.0,3.0,5.0,1.0,12.0,8.0,4.0,11.0,10.0,21.0,9.0,13.0,3.0,32.0,20.0,18.0,3.0,0.3,0.3,0.47619047619047616,0.2,0.5555555555555556,0.41935483870967744,0.3125,0.4166666666666667,0.5135135135135135,0.3333333333333333,0.5882352941176471,0.5714285714285714,0.8,0.6875,0.5555555555555556,0.5,1.0,16.21212121212121,13.121212121212121,0.3225806451612903,0.5,0.5555555555555556,0.2,0.1935483870967742,0.25,,,0.3333333333333333,0.5,0.6451612903225806,0.4765451612903226,0.4397357142857143,0.46242083333333334,0.15789473684210525,0.5263157894736842,7.909523809523809,0.5454545454545454,2.0,7.0,,2.0,2.0,10.0,,3.0,,7.0,2.0,1.0,4.0,1.0,5.0,4.0,6.0,,0.2,,0.2,0.3225806451612903,0.2,0.5,0.3333333333333333,0.22580645161290322,0.2857142857142857,0.2857142857142857,0.16666666666666666,,0.2857142857142857,24.77,5.0,2.0,1.0,0.25,0.2,0.058823529411764705,0.16129032258064516,4.0,1.0,3.0,2.0,3.0,1.0,14.0,,1.0,2.0,,,7.0,3.0,1.0,2.0,,2.0,,1.0,4.0,1.0,,2.0,,0.047619047619047616,0.1,,0.7777777777777778,1.0,0.6666666666666666,,0.6666666666666666,0.6666666666666666,0.5,0.2,0.2,,0.0967741935483871,0.25,0.11764705882352941,0.16666666666666666,,,,,,,,,1.0,1.0,6.0,2.0,2.0,1.0,,,1.0,,0.6666666666666666,1.0,0.08333333333333333,,,,2.0,,,,,,,,,1.0,3.0,,,,1.0,,,0.3333333333333333,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,,,0.125,,,,,,,,,,,1610612748,2011,2010-11,False
201202-201596-2067-2544-2592,1610612748,"Joel Anthony, Mario Chalmers, Eddie House, LeBron James, James Jones","Anthony, Chalmers, House, James, Jones",201202-201596-2067-2544-2592,MIA,1045.0,6,32.0,12.0,67.0,92.32535885167464,15.1875,14.125,17.0,17.0,35.0,20.0,1.0,4.0,5.0,,,2.0,2.0,4.0,10.0,14.0,7.0,48.0,31.0,,,3.0,6.0,8.0,4.0,28.0,4.0,2.0,9.0,1.0,25.0,1.0,7.0,12.0,1.0,13.0,7.0,10.0,2.0,45.0,28.0,20.0,2.0,0.2,0.2,0.7142857142857143,,0.75,0.7592592592592593,1.5,0.8,0.7833333333333333,1.5,0.8235294117647058,0.875,0.25,0.7692307692307693,0.1111111111111111,,1.0,15.971428571428572,15.257142857142858,0.18518518518518517,0.8,0.8,0.25,0.14814814814814814,,,,0.13333333333333333,1.0,0.6666666666666666,0.4796185185185185,0.4917,0.4899866666666667,0.0625,0.5833333333333334,10.728571428571428,0.5714285714285714,2.0,7.0,2.0,4.0,7.0,13.0,4.0,7.0,,7.0,2.0,3.0,2.0,1.0,5.0,3.0,7.0,,0.5384615384615384,0.5714285714285714,0.5384615384615384,0.48148148148148145,0.6,1.0,0.75,0.25925925925925924,0.2857142857142857,0.2857142857142857,0.26666666666666666,0.5,0.2857142857142857,24.43846153846154,5.0,,,,,,0.18518518518518517,4.0,2.0,6.0,,1.0,,16.0,,,,1.0,,3.0,3.0,1.0,2.0,,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,,,,0.6,,0.3333333333333333,1.0,1.0,1.0,,0.4,0.4,0.5,0.2222222222222222,,0.14285714285714285,0.2,,2.0,,2.0,,1.0,,1.0,1.0,3.0,21.0,7.0,2.0,1.0,1.0,,1.0,,0.3333333333333333,1.0,0.2,5.0,2.0,5.0,1.0,0.8333333333333334,0.8333333333333334,1.0,0.6666666666666666,,,,,,,1.0,0.07692307692307693,,1.0,,,,,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,,1610612748,2011,2010-11,False
201202-201596-2067-2544-436,1610612748,"Joel Anthony, Mario Chalmers, Eddie House, LeBron James, Juwan Howard","Anthony, Chalmers, House, James, Howard",201202-201596-2067-2544-436,MIA,159.0,1,4.0,,7.0,63.39622641509434,17.25,17.25,3.0,-1.0,3.0,3.0,1.0,,1.0,,,,1.0,1.0,,3.0,,3.0,4.0,,,3.0,,3.0,,3.0,,,1.0,,3.0,1.0,,1.0,1.0,2.0,,,,,3.0,3.0,,,,,,,0.375,1.5,0.375,0.375,1.5,0.375,,0.3333333333333333,,0.3333333333333333,,,30.0,27.333333333333332,0.25,,,,0.25,,,,0.25,,0.5,0.4674375,0.58785,0.4674375,1.0,1.0,11.233333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,0.25,,,,0.25,1.0,1.0,0.25,1.0,1.0,24.6,1.0,,,,,,0.25,,,,1.0,1.0,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,1.0,,,3.0,1.0,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1610612748,2011,2010-11,False
201202-201596-2067-2547-2548,1610612748,"Joel Anthony, Mario Chalmers, Eddie House, Chris Bosh, Dwyane Wade","Anthony, Chalmers, House, Bosh, Wade",201202-201596-2067-2547-2548,MIA,237.0,3,8.0,,14.0,85.0632911392405,15.0,11.75,4.0,-6.0,6.0,,,,1.0,,,,,1.0,1.0,3.0,,5.0,11.0,,,,,,,,,,1.0,,3.0,,,,,,1.0,,,5.0,,,,,,0.3333333333333333,,,0.5,,,0.5,,,,,,,,,19.5,19.5,0.2,,,,0.2,,,,,,0.6,0.45103,,,,,9.666666666666666,,,1.0,,,1.0,2.0,,,,1.0,,1.0,,,1.0,,3.0,,0.5,,0.5,0.4,1.0,,,0.2,,,,,,24.3,1.0,,,,,,0.2,1.0,,1.0,,,,2.0,,,,,,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,1.0,1.0,,,,,0.2,,,,,,,1.0,,,,,,,3.0,1.0,,,,,1.0,,,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2011,2010-11,False
201202-201596-2067-2547-2592,1610612748,"Joel Anthony, Mario Chalmers, Eddie House, Chris Bosh, James Jones","Anthony, Chalmers, House, Bosh, Jones",201202-201596-2067-2547-2592,MIA,464.0,2,14.0,,27.0,83.79310344827586,16.142857142857142,15.642857142857142,8.0,7.0,13.0,4.0,1.0,2.0,2.0,1.0,1.0,,,,5.0,7.0,4.0,20.0,13.0,1.0,1.0,2.0,1.0,3.0,2.0,4.0,6.0,3.0,5.0,1.0,12.0,,2.0,5.0,1.0,6.0,4.0,6.0,1.0,18.0,4.0,4.0,,0.6,0.6,0.7142857142857143,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,1.0,0.5,0.6666666666666666,,0.7142857142857143,0.2,,1.0,18.307692307692307,17.23076923076923,0.16666666666666666,1.0,1.0,0.5,,1.0,1.0,,,,0.5833333333333334,0.502125,0.5894,0.4095333333333333,0.1,0.2,14.799999999999999,0.3076923076923077,,3.0,,,2.0,5.0,,,,3.0,,,,,,,,,0.4,,0.4,0.4166666666666667,,,,0.25,,,,,,24.119999999999997,5.0,1.0,,0.3333333333333333,0.3333333333333333,,0.4166666666666667,,3.0,2.0,,,,4.0,,,,2.0,,3.0,2.0,,2.0,,,,,2.0,,,,,,,,0.75,,1.0,,,,,0.6,0.6,0.6666666666666666,0.16666666666666666,,0.14285714285714285,0.2222222222222222,,,,,,,,,,,6.0,2.0,,,,,1.0,,,,,2.0,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2011,2010-11,False
201202-201596-2067-2548-436,1610612748,"Joel Anthony, Mario Chalmers, Eddie House, Dwyane Wade, Juwan Howard","Anthony, Chalmers, House, Wade, Howard",201202-201596-2067-2548-436,MIA,618.0,2,18.0,4.0,34.0,79.22330097087378,18.166666666666668,16.88888888888889,10.0,,16.0,,2.0,2.0,2.0,1.0,1.0,,,1.0,4.0,10.0,5.0,16.0,16.0,1.0,1.0,3.0,,,,,4.0,2.0,3.0,,7.0,1.0,5.0,8.0,2.0,10.0,4.0,8.0,1.0,13.0,,,,0.5,0.5,0.4,1.0,,0.39285714285714285,1.0,,0.4444444444444444,0.75,,1.0,0.16666666666666666,0.8888888888888888,0.2222222222222222,,1.0,18.1875,16.75,0.14285714285714285,1.0,1.0,,0.07142857142857142,1.0,1.0,,,,0.42857142857142855,0.4441535714285714,0.4751,,0.1875,,14.66,,,2.0,,,1.0,4.0,,,,2.0,,,,,,,4.0,,0.25,,0.25,0.2857142857142857,,1.0,1.0,0.14285714285714285,,,,,,24.05,7.0,1.0,,0.3333333333333333,,,0.5,,2.0,2.0,,,1.0,4.0,,1.0,,2.0,,3.0,1.0,1.0,,,3.0,,,3.0,2.0,1.0,2.0,2.0,0.1,,,0.75,,0.75,1.0,,,,0.2857142857142857,0.3333333333333333,1.0,0.14285714285714285,,0.17647058823529413,0.23076923076923078,,,,,,,,,,,3.0,1.0,,,,,1.0,,0.2,,,1.0,,1.0,,0.5,0.5,1.0,,,,,,1.0,,,,,,,0.14285714285714285,1.0,,,,,,,,,,,,,,,,,,,,,,1610612748,2011,2010-11,False
201202-201596-2067-2592-436,1610612748,"Joel Anthony, Mario Chalmers, Eddie House, James Jones, Juwan Howard","Anthony, Chalmers, House, Jones, Howard",201202-201596-2067-2592-436,MIA,328.0,2,10.0,2.0,20.0,87.80487804878048,15.7,15.2,5.0,-6.0,10.0,7.0,,,,,,,,,,2.0,,6.0,12.0,,,,,1.0,,6.0,,,2.0,,6.0,,3.0,5.0,,5.0,1.0,,,6.0,6.0,7.0,,,,,,,0.6,,1.0,0.6,,1.0,0.75,,0.8333333333333334,,,1.0,17.1,17.1,,,,,,,,,,,0.6,0.47146999999999994,,0.48090000000000005,,1.0,18.65,0.7,,1.0,,,2.0,3.0,2.0,2.0,,1.0,,1.0,2.0,1.0,3.0,2.0,,,0.6666666666666666,1.0,0.6666666666666666,0.6,0.3333333333333333,,,0.2,,,,,,24.46666666666667,2.0,,,,,,0.4,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,0.4,,,,,,1.0,,,,,,,2.0,6.0,2.0,,,,,1.0,,,,0.6666666666666666,2.0,2.0,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2011,2010-11,False
201202-201596-2067-2592-980,1610612748,"Joel Anthony, Mario Chalmers, Eddie House, James Jones, Zydrunas Ilgauskas","Anthony, Chalmers, House, Jones, Ilgauskas",201202-201596-2067-2592-980,MIA,248.0,2,9.0,8.0,17.0,98.70967741935483,12.333333333333334,12.333333333333334,4.0,-5.0,8.0,6.0,,,,,,,,2.0,2.0,3.0,3.0,7.0,12.0,,,,1.0,2.0,2.0,4.0,2.0,1.0,1.0,,2.0,,2.0,2.0,,2.0,3.0,6.0,2.0,7.0,4.0,6.0,2.0,0.5,0.5,0.6666666666666666,,0.5,0.6666666666666666,,0.5,0.5833333333333334,,0.5,0.6666666666666666,,0.6666666666666666,,,1.0,17.125,17.125,,,,,0.6666666666666666,,,,,,,0.3758333333333333,,0.3773,,0.5714285714285714,11.933333333333332,0.75,,,,,,,,,,,,1.0,1.0,,2.0,2.0,3.0,,,,,,0.5,,,,,,,,,,1.0,,,,,,0.3333333333333333,1.0,1.0,,,,,2.0,,,,1.0,,,,,,,3.0,,,1.0,,,,,,,,,,,,0.5,0.5,,1.0,1.0,1.0,,,0.25,0.25,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2011,2010-11,False
201202-201596-2067-2617-711,1610612748,"Joel Anthony, Mario Chalmers, Eddie House, Udonis Haslem, Jerry Stackhouse","Anthony, Chalmers, House, Haslem, Stackhouse",201202-201596-2067-2617-711,MIA,273.0,1,9.0,4.0,19.0,100.21978021978022,12.222222222222221,11.777777777777779,5.0,1.0,10.0,,,1.0,1.0,,,,,1.0,2.0,4.0,,7.0,6.0,,,,,,,,2.0,1.0,2.0,,5.0,,3.0,4.0,,4.0,,,,7.0,,,,0.5,0.5,0.5,,,0.5,,,0.5,,,0.75,,0.6,,,1.0,16.3,16.3,0.14285714285714285,1.0,1.0,,0.14285714285714285,,,,,,0.5714285714285714,0.47490714285714286,,,,,10.9,,,2.0,,,1.0,3.0,,,,2.0,,1.0,1.0,,2.0,,1.0,,0.3333333333333333,,0.3333333333333333,0.42857142857142855,0.5,1.0,0.5,0.2857142857142857,,,,,,24.766666666666666,2.0,,,,,,0.2857142857142857,1.0,,1.0,,,,2.0,,1.0,1.0,,,,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,1.0,0.25,,,,,,1.0,1.0,1.0,1.0,,,,0.14285714285714285,,,,,1.0,,1.0,,,,1.0,,,3.0,1.0,,,,,1.0,,,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1610612748,2011,2010-11,False
201202-201596-2067-436-980,1610612748,"Joel Anthony, Mario Chalmers, Eddie House, Juwan Howard, Zydrunas Ilgauskas","Anthony, Chalmers, House, Howard, Ilgauskas",201202-201596-2067-436-980,MIA,86.0,1,3.0,,5.0,83.72093023255813,11.0,11.0,1.0,-4.0,2.0,,,,,,,,,1.0,,1.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5,26.5,,,,,0.5,,,,,,0.5,0.403675,,,,,9.3,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,0.5,,,,0.5,,,,,,25.3,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2011,2010-11,False
201202-201596-2306-2544-2592,1610612748,"Joel Anthony, Mario Chalmers, Carlos Arroyo, LeBron James, James Jones","Anthony, Chalmers, Arroyo, James, Jones",201202-201596-2306-2544-2592,MIA,30.0,1,1.0,1.0,2.0,96.0,8.0,8.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,22.0,22.0,,,,,,,,,,,1.0,0.3285,,0.3285,,,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,,1.0,,1.0,,,1.0,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2011,2010-11,False
