EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG2M,FG2A,FG3M,FG3A,Points,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Fouls,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Arc3FGM,Arc3FGA,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Arc3Assists,AtRimAssists,FTOffRebounds,OffRebounds,Steals,BadPassSteals,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffFTReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyDefPoss,PenaltyArc3FGM,PenaltyArc3FGA,FtPoints,PenaltyFtPoints,PtsUnassisted3s,DefThreePtRebounds,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefThreePtReboundPct,DefArc3ReboundPct,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceFtPoints,OffThreePtRebounds,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,HeaveAttempts,Fg3aBlocked,LongMidRangeAssists,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,BlockingFouls,Charge Fouls,Offensive Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,BlockedShortMidRange,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,LongMidRangePctAssisted,SecondChanceTurnovers,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,LostBallOutOfBoundsTurnovers,Travels,Charge Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,SecondChanceFg3Pct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,DefensiveGoaltends,Defensive 3 Seconds Violations,Corner3PctBlocked,SecondChanceArc3PctAssisted,3SecondViolations,Clear Path Fouls,HeaveMakes,team_id,year,season,team_vs
201144-201188-201564-2203-2216,1610612763,"Mike Conley, Marc Gasol, O.J. Mayo, Shane Battier, Zach Randolph","Conley, Gasol, Mayo, Battier, Randolph",201144-201188-201564-2203-2216,MEM,4892.0,13,82.0,-56.0,148.0,159.0,78.0,307,7.0,17.0,30.0,,5.0,,4.0,41.0,79.0,9.0,29.0,149.0,19.0,37.0,4.0,14.0,75.0,40.0,21.0,20.0,7.0,27.0,,2.0,61.0,26.0,44.0,63.0,50.0,124.0,73.0,77.0,0.4878048780487805,0.5714285714285714,0.7777777777777778,0.3103448275862069,0.2857142857142857,0.3103448275862069,0.5189873417721519,0.5135135135135135,0.5046296296296297,0.49019607843137253,0.5522388059701493,0.5514705882352942,0.26851851851851855,0.5098039215686274,0.5352112676056338,0.35,0.9,90.36794766966476,15.554054054054054,16.28930817610063,14.736486486486486,15.30817610062893,0.1574074074074074,0.4117647058823529,0.5,0.2857142857142857,0.2777777777777778,0.046296296296296294,,,,0.0784313725490196,,0.5648148148148148,0.4755333333333333,0.48871764705882353,0.5033557046979866,9.627848101265823,25.106896551724137,0.527027027027027,20.0,32.0,7.0,10.0,9.0,24.0,205.0,10.0,16.0,25.0,24.0,9.0,8.0,7.0,9.0,2.0,19.0,9.0,9.0,3.0,37.0,2.0,54.0,,11.0,0.625,0.6052631578947368,0.5952380952380952,0.10126582278481013,0.15625,0.16666666666666666,0.2962962962962963,0.625,0.7407407407407407,0.45,0.2222222222222222,0.375,0.375,0.7777777777777778,0.5263157894736842,0.7,0.14285714285714285,0.375,0.5106833333333333,0.10084033613445378,0.12222222222222222,0.16778523489932887,75.0,4.0,10.0,40.0,25.0,6.0,12.0,15.0,13.0,0.6,0.5384615384615384,0.19607843137254902,0.4,18.0,11.0,14.0,14.0,42.0,12.0,11.0,,19.0,15.0,30.0,14.0,20.0,15.0,9.0,15.0,6.0,9.0,0.17647058823529413,0.6333333333333333,0.2894736842105263,0.2982456140350877,0.3,0.47619047619047616,0.4,0.4666666666666667,0.4666666666666667,0.27450980392156865,0.7857142857142857,2.0,6.0,0.3157894736842105,0.5,0.2857142857142857,,,9.0,6.0,3.0,3.0,11.0,4.0,,,3.0,3.0,,1.0,5.0,,,1.0,0.125,0.7142857142857143,0.061224489795918366,0.6428571428571429,2.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.4,0.05263157894736842,0.10526315789473684,0.5,0.034482758620689655,,,,,,,,,1610612763,2011,2010-11,True
201144-201188-201564-2203-2754,1610612763,"Mike Conley, Marc Gasol, O.J. Mayo, Shane Battier, Tony Allen","Conley, Gasol, Mayo, Battier, Allen",201144-201188-201564-2203-2754,MEM,114.0,4,2.0,-1.0,6.0,3.0,2.0,9,,,2.0,,,,,1.0,2.0,,3.0,4.0,,1.0,,1.0,,2.0,,1.0,,1.0,,,2.0,,,,,4.0,,2.0,1.0,1.0,,,,,0.5,,0.2,,0.3333333333333333,,0.6,,,,,113.6842105263158,13.833333333333334,10.333333333333334,13.833333333333334,10.333333333333334,,,,,0.4,,,,,,,0.6,0.3231875,0.258175,,17.9,30.266666666666666,0.3333333333333333,,,,,,3.0,5.0,,,,3.0,,,,,,,,,,2.0,,2.0,,1.0,,,,,,,,,,,0.6,,,,,,,,,0.16666666666666666,0.3333333333333333,,1.0,,1.0,2.0,,,,,,,,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2011,2010-11,True
201144-201188-201564-2216-2754,1610612763,"Mike Conley, Marc Gasol, O.J. Mayo, Zach Randolph, Tony Allen","Conley, Gasol, Mayo, Randolph, Allen",201144-201188-201564-2216-2754,MEM,5328.0,11,89.0,-27.0,168.0,167.0,31.0,335,10.0,32.0,38.0,2.0,7.0,1.0,1.0,50.0,113.0,9.0,36.0,168.0,10.0,18.0,3.0,7.0,39.0,38.0,24.0,19.0,8.0,27.0,2.0,1.0,62.0,40.0,52.0,80.0,52.0,147.0,37.0,30.0,0.38,0.4418604651162791,0.8888888888888888,0.25,0.42857142857142855,0.25,0.4424778761061947,0.5555555555555556,0.4261744966442953,0.58,0.48554913294797686,0.6290322580645161,0.24161073825503357,0.6557377049180327,0.6714285714285714,0.5652173913043478,0.7692307692307693,90.54054054054055,16.458333333333332,15.347305389221557,15.357142857142858,14.940119760479043,0.21476510067114093,0.3125,0.38461538461538464,0.1,0.2550335570469799,0.04697986577181208,0.2857142857142857,0.2857142857142857,1.0,0.04,1.0,0.5302013422818792,0.5004124161073825,0.487892,0.23214285714285715,9.11858407079646,24.619444444444444,0.18452380952380953,27.0,43.0,8.0,12.0,7.0,29.0,195.0,9.0,18.0,21.0,29.0,7.0,12.0,6.0,11.0,1.0,28.0,14.0,10.0,5.0,35.0,,51.0,3.0,23.0,0.5,0.375,0.40384615384615385,0.10619469026548672,0.13953488372093023,0.16666666666666666,0.28859060402684567,0.627906976744186,0.7297297297297297,0.4074074074074074,0.19463087248322147,0.2413793103448276,0.25925925925925924,0.8571428571428571,0.5,0.6666666666666666,0.125,0.2413793103448276,0.5538333333333333,0.13609467455621302,0.17293233082706766,0.125,39.0,2.0,6.0,41.0,10.0,3.0,7.0,4.0,3.0,0.7777777777777778,0.7777777777777778,0.24,0.3333333333333333,23.0,6.0,6.0,13.0,62.0,14.0,17.0,4.0,12.0,2.0,23.0,5.0,31.0,10.0,8.0,10.0,4.0,5.0,0.1875,0.5217391304347826,0.2698412698412698,0.3,0.18181818181818182,0.68,0.4,0.34210526315789475,0.34210526315789475,0.24,1.0,3.0,10.0,0.37037037037037035,0.375,0.45454545454545453,,2.0,7.0,5.0,3.0,5.0,11.0,10.0,,2.0,2.0,3.0,1.0,,2.0,0.05555555555555555,0.06896551724137931,0.625,0.28,,0.039473684210526314,0.5384615384615384,1.0,1.0,,5.0,,6.0,,1.0,1.0,,,,,,0.041666666666666664,0.20833333333333334,,,1.0,1.0,,,,,,,1610612763,2011,2010-11,True
201144-201188-201589-201970-202349,1610612763,"Mike Conley, Marc Gasol, Darrell Arthur, Sam Young, Greivis Vasquez","Conley, Gasol, Arthur, Young, Vasquez",201144-201188-201589-201970-202349,MEM,66.0,1,1.0,,2.0,2.0,2.0,4,,,1.0,,,,,,2.0,,,2.0,,2.0,,,2.0,,,,,,,,,1.0,1.0,2.0,1.0,,2.0,2.0,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,0.5,0.5,0.5,,87.27272727272727,16.0,17.0,9.0,10.5,,,,,0.5,,,,,,,0.5,0.5788,0.5788,1.0,11.6,,1.0,,1.0,,,,,2.0,,,2.0,,,1.0,,,,1.0,,,,1.0,,2.0,,,,,1.0,0.5,1.0,,0.5,,,,,,,,,,,,,,,1.0,2.0,,,2.0,2.0,,,1.0,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,,,,0.5,0.5,,,1.0,,,0.5,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2011,2010-11,True
201144-201188-201589-201970-2203,1610612763,"Mike Conley, Marc Gasol, Darrell Arthur, Sam Young, Shane Battier","Conley, Gasol, Arthur, Young, Battier",201144-201188-201589-201970-2203,MEM,376.0,4,6.0,-1.0,12.0,11.0,7.0,23,,,1.0,,3.0,,1.0,2.0,2.0,,5.0,8.0,,,,2.0,2.0,,,,,,,,,7.0,7.0,8.0,,7.0,2.0,7.0,,,,,,,1.0,,0.2857142857142857,,0.4444444444444444,0.3333333333333333,0.7142857142857143,0.6363636363636364,0.6363636363636364,0.6666666666666666,0.6666666666666666,88.08510638297872,14.0,18.90909090909091,13.833333333333334,17.363636363636363,,,,,0.14285714285714285,0.42857142857142855,,,,0.5,,0.8571428571428571,0.5172785714285715,0.5217,0.25,8.55,24.22,0.5833333333333334,1.0,1.0,,,,2.0,9.0,,,1.0,2.0,,,,,,1.0,,,,4.0,,5.0,1.0,3.0,,,0.5,,,,0.14285714285714285,1.0,1.0,,0.2857142857142857,,,,,,,,,0.3333333333333333,0.75,0.125,4.0,,1.0,4.0,2.0,,,,,,,0.5,,1.0,,,1.0,4.0,,,,,,3.0,3.0,,1.0,1.0,1.0,1.0,,,,,0.2,,0.6,1.0,1.0,1.0,,,1.0,1.0,0.2,,0.5,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1610612763,2011,2010-11,True
201144-201188-201589-201970-2754,1610612763,"Mike Conley, Marc Gasol, Darrell Arthur, Sam Young, Tony Allen","Conley, Gasol, Arthur, Young, Allen",201144-201188-201589-201970-2754,MEM,295.0,2,5.0,5.0,9.0,10.0,9.0,19,,,,,,,,3.0,6.0,,,13.0,3.0,6.0,,,13.0,2.0,,1.0,,1.0,,,2.0,3.0,5.0,8.0,,11.0,13.0,9.0,0.3333333333333333,0.3333333333333333,,,,,0.5,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,,0.75,0.8,1.0,,92.7457627118644,14.777777777777779,16.2,14.11111111111111,14.2,,,,,,,,,,,,1.0,0.6337666666666667,0.6337666666666667,1.0,0.9333333333333332,,1.0,3.0,6.0,,2.0,,,8.0,,2.0,2.0,,,,,1.0,,3.0,,,,4.0,,8.0,1.0,2.0,,,0.3333333333333333,,,,1.0,0.5,0.5,0.3333333333333333,,,,,1.0,,,,0.6127,0.2857142857142857,0.2857142857142857,0.15384615384615385,3.0,,,7.0,7.0,,1.0,2.0,2.0,1.0,1.0,,,1.0,3.0,6.0,,4.0,,3.0,,2.0,1.0,4.0,4.0,,1.0,,1.0,1.0,,,0.5,1.0,1.0,,0.6666666666666666,1.0,,,1.0,0.5,2.0,,,1.0,,,,,1.0,,1.0,2.0,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612763,2011,2010-11,True
201144-201188-201589-202397-2203,1610612763,"Mike Conley, Marc Gasol, Darrell Arthur, Ish Smith, Shane Battier","Conley, Gasol, Arthur, Smith, Battier",201144-201188-201589-202397-2203,MEM,6.0,1,,,1.0,,1.0,1,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,240.0,6.0,,6.0,,,,,,1.0,,,,,,,,0.2839,0.2839,,15.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2011,2010-11,True
201144-201188-201589-2203-2754,1610612763,"Mike Conley, Marc Gasol, Darrell Arthur, Shane Battier, Tony Allen","Conley, Gasol, Arthur, Battier, Allen",201144-201188-201589-2203-2754,MEM,423.0,5,7.0,2.0,13.0,12.0,10.0,25,1.0,1.0,3.0,,1.0,,1.0,3.0,8.0,1.0,3.0,11.0,1.0,6.0,1.0,3.0,5.0,2.0,3.0,1.0,1.0,2.0,,,5.0,7.0,8.0,9.0,2.0,11.0,5.0,10.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.375,0.16666666666666666,0.4090909090909091,0.2777777777777778,0.4583333333333333,0.2777777777777778,0.2727272727272727,0.7777777777777778,0.8,1.0,0.6666666666666666,85.1063829787234,12.923076923076923,21.25,12.615384615384615,20.833333333333332,0.09090909090909091,1.0,1.0,,0.2727272727272727,0.09090909090909091,,,,0.1111111111111111,,0.6363636363636364,0.48216363636363635,0.4947111111111111,0.45454545454545453,10.6625,25.3,0.7692307692307693,2.0,4.0,,1.0,1.0,2.0,9.0,,1.0,,2.0,1.0,1.0,1.0,1.0,,1.0,,,,2.0,,2.0,,1.0,,,,0.125,0.25,,0.36363636363636365,0.5,0.6666666666666666,0.5,0.18181818181818182,0.5,0.5,1.0,1.0,,,0.5,0.5559,0.08333333333333333,0.1111111111111111,,,1.0,2.0,2.0,,,1.0,,,1.0,1.0,0.2222222222222222,0.5,1.0,1.0,3.0,,4.0,,1.0,,,,2.0,2.0,,,,,,,,,0.2,0.14285714285714285,,0.75,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,2.0,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1610612763,2011,2010-11,True
201144-201188-201632-201970-2754,1610612763,"Mike Conley, Marc Gasol, Hamed Haddadi, Sam Young, Tony Allen","Conley, Gasol, Haddadi, Young, Allen",201144-201188-201632-201970-2754,MEM,52.0,2,1.0,,1.0,2.0,,3,,1.0,,,,,,1.0,2.0,,,2.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,0.5,,0.5,,0.5,,,,,,,83.07692307692308,22.0,15.0,22.0,5.0,0.5,,,,,,,,,,,0.5,0.5041,,,3.2,,,1.0,1.0,1.0,1.0,,,2.0,1.0,1.0,2.0,,,1.0,,,,1.0,,,,,,,,,1.0,1.0,1.0,0.5,,,0.5,1.0,1.0,,,,,,1.0,1.0,,,0.6172,,,1.0,,,,,,,,,,,,,,1.0,,,,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2011,2010-11,True
201144-201188-201970-2203-2216,1610612763,"Mike Conley, Marc Gasol, Sam Young, Shane Battier, Zach Randolph","Conley, Gasol, Young, Battier, Randolph",201144-201188-201970-2203-2216,MEM,1306.0,8,22.0,-3.0,41.0,45.0,21.0,86,1.0,5.0,10.0,,1.0,,1.0,15.0,31.0,,4.0,40.0,7.0,15.0,,4.0,19.0,16.0,,8.0,,8.0,,,16.0,10.0,12.0,15.0,12.0,38.0,19.0,21.0,0.5333333333333333,0.5333333333333333,,,,,0.4838709677419355,0.4666666666666667,0.42857142857142855,0.3684210526315789,0.5,0.4318181818181818,0.11428571428571428,0.7692307692307693,0.8,0.6666666666666666,0.8,94.8238897396631,14.487804878048781,15.822222222222223,13.853658536585366,15.444444444444445,0.14285714285714285,0.2,0.2,,0.2857142857142857,0.02857142857142857,,,,0.05263157894736842,,0.5714285714285714,0.5388457142857143,0.554021052631579,0.475,8.196774193548388,24.7,0.5121951219512195,9.0,16.0,,1.0,,3.0,43.0,1.0,2.0,2.0,3.0,,2.0,,5.0,,3.0,9.0,4.0,1.0,10.0,2.0,11.0,1.0,4.0,0.5,0.5,0.5,0.06451612903225806,0.125,,0.45714285714285713,0.5625,0.6428571428571429,0.5555555555555556,0.08571428571428572,,,,0.5,,,,0.48115,0.10526315789473684,0.11764705882352941,0.05,20.0,,3.0,10.0,5.0,,2.0,2.0,2.0,1.0,1.0,0.15789473684210525,,2.0,4.0,9.0,5.0,14.0,,3.0,5.0,3.0,1.0,4.0,2.0,6.0,3.0,2.0,3.0,1.0,2.0,,0.75,0.1875,0.15,0.25,0.8,0.3333333333333333,0.5,0.5,0.47368421052631576,0.4444444444444444,,,,0.14285714285714285,,,,3.0,,1.0,1.0,1.0,2.0,1.0,,,1.0,,,1.0,,,,0.2,1.0,0.05555555555555555,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2011,2010-11,True
201144-201188-201970-2203-2754,1610612763,"Mike Conley, Marc Gasol, Sam Young, Shane Battier, Tony Allen","Conley, Gasol, Young, Battier, Allen",201144-201188-201970-2203-2754,MEM,55.0,1,1.0,-2.0,3.0,2.0,3.0,5,,,1.0,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,1.0,1.0,,,,3.0,,,,,,,,,,,,,,,1.0,,,130.9090909090909,16.0,3.5,16.0,3.5,,,,,0.5,,,,,,,0.5,0.37575,0.37575,,10.45,,1.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,0.5,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2011,2010-11,True
201144-201188-201970-2216-2754,1610612763,"Mike Conley, Marc Gasol, Sam Young, Zach Randolph, Tony Allen","Conley, Gasol, Young, Randolph, Allen",201144-201188-201970-2216-2754,MEM,8394.0,11,140.0,-4.0,252.0,250.0,19.0,502,16.0,42.0,56.0,7.0,18.0,3.0,3.0,84.0,173.0,11.0,37.0,241.0,6.0,12.0,4.0,5.0,26.0,98.0,30.0,49.0,10.0,59.0,7.0,7.0,128.0,84.0,97.0,127.0,54.0,217.0,26.0,19.0,0.5833333333333334,0.620253164556962,0.9090909090909091,0.2972972972972973,0.8,0.2972972972972973,0.48554913294797686,0.5,0.4785714285714286,0.7058823529411765,0.5127659574468085,0.7222222222222222,0.1761904761904762,0.6829268292682927,0.6992481203007519,0.6842105263157895,0.75,86.11865618298785,15.996031746031745,17.452,15.420634920634921,16.544,0.2,0.38095238095238093,0.42105263157894735,0.4375,0.26666666666666666,0.08571428571428572,0.3888888888888889,0.3888888888888889,1.0,0.17647058823529413,1.0,0.5333333333333333,0.50087,0.49475,0.1078838174273859,8.779768786127168,24.15945945945946,0.07539682539682539,47.0,75.0,9.0,17.0,4.0,19.0,245.0,10.0,21.0,24.0,19.0,4.0,11.0,3.0,26.0,,30.0,19.0,10.0,3.0,56.0,3.0,54.0,3.0,23.0,0.47619047619047616,0.4166666666666667,0.4444444444444444,0.06358381502890173,0.09333333333333334,,0.35714285714285715,0.6266666666666667,0.6911764705882353,0.5531914893617021,0.09047619047619047,0.21052631578947367,0.21052631578947367,0.75,0.7083333333333334,0.5294117647058824,0.3333333333333333,0.21052631578947367,0.54146,0.10775862068965517,0.11917098445595854,0.0995850622406639,20.0,1.0,2.0,40.0,2.0,3.0,9.0,3.0,1.0,0.9,1.0,0.11764705882352941,0.5,27.0,2.0,4.0,21.0,70.0,10.0,23.0,9.0,25.0,15.0,49.0,2.0,25.0,22.0,12.0,22.0,16.0,4.0,0.09523809523809523,0.5102040816326531,0.25842696629213485,0.2608695652173913,0.3076923076923077,0.6097560975609756,0.7272727272727273,0.375,0.375,0.23529411764705882,0.5,4.0,7.0,0.2692307692307692,0.2857142857142857,0.26666666666666666,,,16.0,4.0,4.0,3.0,24.0,10.0,2.0,2.0,6.0,1.0,3.0,,10.0,,,0.8,0.2,0.75,0.038461538461538464,0.7619047619047619,3.0,2.0,,1.0,,3.0,5.0,4.0,1.0,,2.0,,,0.2727272727272727,0.08333333333333333,0.041666666666666664,,0.05128205128205128,3.0,,3.0,,,,,,1610612763,2011,2010-11,True
201144-201188-202397-2203-2216,1610612763,"Mike Conley, Marc Gasol, Ish Smith, Shane Battier, Zach Randolph","Conley, Gasol, Smith, Battier, Randolph",201144-201188-202397-2203-2216,MEM,77.0,1,1.0,2.0,2.0,2.0,2.0,4,,,1.0,,,,,2.0,2.0,,,4.0,2.0,2.0,,,4.0,,,,,,,,,1.0,1.0,2.0,,2.0,4.0,2.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,74.8051948051948,16.5,22.0,16.5,22.0,,,,,0.5,,,,,,,0.5,0.40205,0.40205,1.0,8.95,,1.0,1.0,1.0,1.0,1.0,,,2.0,1.0,1.0,2.0,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,1.0,0.5,1.0,1.0,,,,,,1.0,1.0,,,0.4834,,,0.5,2.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,4.0,2.0,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2011,2010-11,True
201144-201188-2203-2216-2754,1610612763,"Mike Conley, Marc Gasol, Shane Battier, Zach Randolph, Tony Allen","Conley, Gasol, Battier, Randolph, Allen",201144-201188-2203-2216-2754,MEM,1828.0,11,30.0,29.0,66.0,56.0,28.0,122,3.0,9.0,6.0,2.0,4.0,1.0,2.0,18.0,36.0,8.0,14.0,81.0,6.0,12.0,3.0,6.0,36.0,14.0,24.0,7.0,8.0,15.0,2.0,,38.0,16.0,25.0,35.0,18.0,69.0,34.0,27.0,0.3888888888888889,0.4666666666666667,1.0,0.5714285714285714,0.5,0.5714285714285714,0.5,0.5,0.6,0.5833333333333334,0.6428571428571429,0.6666666666666666,0.28,0.6956521739130435,0.7586206896551724,0.6666666666666666,0.8,96.10503282275711,14.181818181818182,15.928571428571429,13.469696969696969,15.25,0.18,0.3333333333333333,0.3333333333333333,,0.12,0.08,0.5,0.6666666666666666,1.0,0.1111111111111111,0.5,0.7,0.518591,0.4902,0.4444444444444444,6.336111111111111,24.321428571428573,0.42424242424242425,13.0,21.0,3.0,5.0,6.0,10.0,52.0,3.0,5.0,12.0,10.0,6.0,1.0,6.0,6.0,,10.0,5.0,5.0,,25.0,1.0,28.0,1.0,8.0,0.6,0.75,0.75,0.027777777777777776,0.047619047619047616,,0.42,0.6190476190476191,0.65,0.46153846153846156,0.2,0.6,0.6,1.0,0.8333333333333334,0.6,,0.6,0.55971,0.15517241379310345,0.18604651162790697,0.14814814814814814,21.0,2.0,4.0,21.0,15.0,,6.0,5.0,4.0,1.0,1.0,0.2222222222222222,0.5,9.0,4.0,6.0,2.0,22.0,6.0,8.0,,6.0,4.0,13.0,4.0,6.0,3.0,3.0,3.0,2.0,4.0,,0.46153846153846156,0.4444444444444444,0.4166666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,3.0,2.0,0.3333333333333333,0.375,0.5,,1.0,1.0,3.0,1.0,,7.0,2.0,1.0,1.0,2.0,2.0,2.0,,,0.07142857142857142,,0.75,0.25,1.0,0.045454545454545456,0.5,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,,0.16666666666666666,1.0,0.06666666666666667,1.0,,,0.25,1.0,,,,1610612763,2011,2010-11,True
