Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Date,GameId,Opponent,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,PtsUnassisted3s,Corner3Assists,FTOffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,OffensiveGoaltends,SecondChanceFg3Pct,OffFTReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,HeaveAttempts,Fg3aBlocked,Blocked3s,BlockedArc3,FG3APctBlocked,Corner3PctBlocked,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,Season,year,SeasonType,team_id
48:00,94,93,30,40,11,187,13,17,2,2,3,4,5,15,12,30,7.0,15,1.0,1.0,6.0,30,62,7.0,15,25,106,4,7,1.0,5.0,13,6,13,1.0,6.0,16,31,28,32,21.0,2,15,7.0,7,14,7.0,21,7.0,5,3.0,6,49,3.0,9,8,21,2.0,31,12,43,17,12,5.0,6,2.0,3,9,3,3.0,15,1.0,4.0,8,26,2,4.0,29,1,6,9,4,1.0,1.0,2.0,4,2,93,31,30,3.0,0.4666666666666667,0.4827586206896552,1.0,0.4666666666666667,0.16666666666666666,0.4666666666666667,0.4838709677419355,0.5714285714285714,0.46153846153846156,0.525974025974026,0.5,0.39473684210526316,0.5824175824175825,0.5909090909090909,0.5344827586206896,0.19480519480519481,0.11290322580645161,0.11764705882352941,0.2,0.06666666666666667,0.4,1.0,0.84,0.2903225806451613,0.6666666666666666,0.375,0.7837837837837838,0.3076923076923077,0.75,0.3,0.17647058823529413,0.375,0.6666666666666666,0.8571428571428571,0.9166666666666666,0.6363636363636364,1.0,93.5,0.5,15.372340425531915,15.43010752688172,14.680851063829786,15.064516129032258,0.22077922077922077,0.7647058823529411,0.8666666666666667,0.38461538461538464,0.19480519480519481,0.3333333333333333,0.4166666666666667,0.6,0.38961038961038963,0.4,0.42857142857142855,0.5,0.19480519480519481,0.4666666666666667,0.4666666666666667,1.0,0.25,1.0,0.125,0.21052631578947367,0.75,0.3157894736842105,0.16666666666666666,0.4155844155844156,0.4666666666666667,0.46826168831168835,0.44227142857142854,0.4712552631578947,0.07317073170731707,0.08955223880597014,0.12264150943396226,0.29245283018867924,10.606451612903227,24.373333333333335,0.3191489361702128,2001-04-21,0040000003,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-01,2001,Playoffs,1610612766
48:00,88,86,35,12,13,174,9,22,2,5,2,8,8,18,10,23,5.0,9,1.0,2.0,3.0,27,63,6.0,10,30,102,5,10,2.0,3.0,16,8,23,2.0,3.0,13,35,22,32,15.0,4,9,5.0,5,11,5.0,16,4.0,3,3.0,5,37,1.0,14,10,25,,35,16,51,11,9,2.0,5,3.0,3,9,2,1.0,14,1.0,6.0,5,17,2,2.0,40,4,16,5,1,,1.0,,1,1,86,35,35,1.0,0.4074074074074074,0.44,0.8333333333333334,0.6,0.6666666666666666,0.6,0.42857142857142855,0.5,0.34782608695652173,0.4931506849315068,0.5416666666666666,0.4230769230769231,0.5611111111111111,0.5333333333333333,0.4722222222222222,0.136986301369863,0.07936507936507936,0.18181818181818182,0.05555555555555555,,0.35714285714285715,,0.8333333333333334,0.3888888888888889,0.6666666666666666,0.25,0.7777777777777778,0.375,0.5384615384615384,0.2,0.38461538461538464,0.25,0.75,0.8333333333333334,0.875,0.6666666666666666,0.6666666666666666,87.0,1.0,16.579545454545453,16.523255813953487,15.659090909090908,15.883720930232558,0.3013698630136986,0.4090909090909091,0.5,0.3333333333333333,0.2465753424657534,0.4444444444444444,0.47058823529411764,0.375,0.3150684931506849,0.43478260869565216,0.43478260869565216,0.5,0.1232876712328767,0.5555555555555556,0.5555555555555556,0.8,0.4166666666666667,0.4,0.08333333333333333,0.3076923076923077,0.25,0.11538461538461539,0.6666666666666666,0.4383561643835616,0.5555555555555556,0.4564424657534247,0.4962166666666667,0.4353711538461538,0.18823529411764706,0.21333333333333335,0.1568627450980392,0.3431372549019608,9.466666666666667,24.32,0.3977272727272727,2001-04-23,0040000009,MIA,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,0.2,0.02857142857142857,0.0136986301369863,1.0,1.0,1.0,0.08333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,2000-01,2001,Playoffs,1610612766
48:00,90,90,27,22,11,180,19,27,4,6,6,8,2,5,10,31,1.0,7,,,,31,63,2.0,10,26,94,4,7,,3.0,11,9,18,,,11,29,34,28,3.0,6,7,1.0,3,17,1.0,18,,7,2.0,8,37,2.0,10,5,28,3.0,36,12,48,9,5,4.0,4,1.0,3,9,1,2.0,13,2.0,6.0,9,19,1,,33,1,12,5,7,5.0,1.0,1.0,7,3,83,29,27,3.0,0.5483870967741935,0.6071428571428571,0.5,0.2,,0.2,0.49206349206349204,0.5714285714285714,0.5,0.4657534246575342,0.5714285714285714,0.5,0.5280898876404494,0.55,0.6041666666666666,0.136986301369863,0.047619047619047616,0.1111111111111111,,,0.3076923076923077,1.0,0.717948717948718,0.3125,1.0,0.25,0.75,0.3,0.625,0.3333333333333333,0.19047619047619047,0.16666666666666666,0.5714285714285714,0.7,0.8666666666666667,1.0,1.0,90.0,0.42857142857142855,16.511111111111113,15.488888888888889,16.011111111111113,15.088888888888889,0.3698630136986301,0.7037037037037037,0.7916666666666666,0.3684210526315789,0.0684931506849315,0.4,0.4,1.0,0.4246575342465753,0.3225806451612903,0.3225806451612903,0.8,0.0958904109589041,0.14285714285714285,0.14285714285714285,,0.8571428571428571,0.6666666666666666,,0.4444444444444444,0.75,,,0.5068493150684932,0.14285714285714285,0.48377328767123284,0.5554333333333333,0.5104222222222222,0.14285714285714285,0.16216216216216217,0.11702127659574468,0.30851063829787234,9.30952380952381,25.96,0.3,2001-04-27,0040000017,MIA,1.0,3.0,,,,3.0,1.0,,2.0,1.0,,,,,0.05405405405405406,0.0410958904109589,0.3333333333333333,0.3333333333333333,1.0,,,,1.0,0.5,0.25,,,,,,,,,,,,,,,,,2000-01,2001,Playoffs,1610612766
48:00,90,90,24,15,12,180,10,22,2,5,3,5,12,27,9,17,1.0,7,,,4.0,31,66,2.0,12,24,92,5,10,1.0,,10,10,12,1.0,5.0,13,36,34,28,3.0,4,6,1.0,6,17,1.0,18,1.0,5,8.0,4,37,1.0,10,8,23,2.0,33,12,45,9,4,5.0,8,,6,3,2,,11,1.0,1.0,8,22,3,2.0,31,2,13,3,5,3.0,1.0,1.0,6,2,82,36,24,2.0,0.5483870967741935,0.5862068965517241,0.5,0.16666666666666666,0.2,0.18181818181818182,0.4696969696969697,0.5,0.8333333333333334,0.4358974358974359,0.45454545454545453,0.6764705882352942,0.5,0.45454545454545453,0.6923076923076923,0.15384615384615385,0.09090909090909091,0.18181818181818182,0.07407407407407407,,0.7272727272727273,1.0,0.71875,0.2857142857142857,0.6666666666666666,0.125,0.7045454545454546,0.2558139534883721,0.25,0.4,0.125,0.25,0.8333333333333334,0.5384615384615384,0.8461538461538461,0.7,0.5,90.0,0.3333333333333333,16.044444444444444,15.955555555555556,15.255555555555556,14.566666666666666,0.28205128205128205,0.45454545454545453,0.5555555555555556,0.5,0.34615384615384615,0.4444444444444444,0.48,0.6666666666666666,0.21794871794871795,0.5294117647058824,0.5294117647058824,0.4444444444444444,0.08974358974358974,0.14285714285714285,0.14285714285714285,1.0,0.45454545454545453,0.4,,0.29411764705882354,0.6,0.23529411764705882,,0.4358974358974359,0.16666666666666666,0.43792207792207793,0.46041818181818184,0.448234375,0.14606741573033707,0.16883116883116883,0.10869565217391304,0.391304347826087,8.381818181818183,28.541666666666668,0.26666666666666666,2001-05-06,0040000041,MIL,1.0,5.0,,1.0,,3.0,,1.0,2.0,,1.0,,,0.3333333333333333,0.05555555555555555,0.0641025641025641,0.2,0.25,,0.09090909090909091,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.08333333333333333,0.2,0.058823529411764705,1.0,,,,,,,2000-01,2001,Playoffs,1610612766
48:00,84,86,27,15,15,170,23,35,9,13,8,13,5,19,7,20,,6,2.0,,,35,74,,6,20,90,10,15,2.0,5.0,25,13,28,,,11,37,44,26,,8,6,,9,22,,22,,11,4.0,7,44,,20,2,24,2.0,28,20,48,6,3,3.0,7,1.0,2,5,5,1.0,12,,1.0,7,19,3,2.0,26,2,11,3,4,2.0,,2.0,4,3,65,37,27,2.0,0.6285714285714286,0.7096774193548387,,,,,0.47297297297297297,0.6666666666666666,0.4642857142857143,0.4375,0.5882352941176471,0.4642857142857143,0.4891304347826087,0.625,0.5138888888888888,0.075,0.12162162162162163,0.11428571428571428,0.15789473684210525,0.1,0.5833333333333334,0.6666666666666666,0.6486486486486487,0.5128205128205128,0.2857142857142857,,0.5909090909090909,0.4444444444444444,0.75,0.21428571428571427,0.6153846153846154,,0.8,0.5909090909090909,0.7,0.5,,85.0,0.75,16.285714285714285,17.58139534883721,15.035714285714286,16.430232558139537,0.4375,0.6571428571428571,0.7419354838709677,0.4782608695652174,0.2375,0.2631578947368421,0.3125,0.8,0.25,0.35,0.3888888888888889,1.0,0.075,,,,0.7647058823529411,0.6923076923076923,0.11764705882352941,0.4642857142857143,0.6153846153846154,,,0.5125,,0.47411812500000006,0.5336264705882353,0.4710607142857143,0.12359550561797752,0.13253012048192772,0.2777777777777778,0.4111111111111111,7.533783783783784,26.183333333333334,0.32142857142857145,2001-05-08,0040000042,MIL,,,,,,,,,2.0,,,,,,0.05555555555555555,,,,,,,,,,0.2222222222222222,,,,,,,,,,,,,,,,,2000-01,2001,Playoffs,1610612766
48:00,93,91,28,18,17,184,19,31,7,9,5,6,3,9,13,28,3.0,10,1.0,2.0,4.0,35,68,4.0,13,20,102,8,11,2.0,2.0,21,10,13,2.0,5.0,13,39,40,30,12.0,12,10,3.0,4,20,4.0,24,3.0,10,,10,52,3.0,13,10,31,3.0,44,18,62,2,2,,7,,2,6,5,2.0,13,4.0,4.0,7,19,2,3.0,34,2,14,4,5,2.0,1.0,2.0,5,5,81,39,28,,0.5714285714285714,0.6896551724137931,1.0,0.3076923076923077,0.4,0.3076923076923077,0.5147058823529411,0.7272727272727273,0.7692307692307693,0.5061728395061729,0.7307692307692307,0.7222222222222222,0.5257731958762887,0.75,0.7222222222222222,0.16049382716049382,0.058823529411764705,0.12903225806451613,,,0.5384615384615384,1.0,0.7948717948717948,0.3939393939393939,0.8333333333333334,0.3333333333333333,0.803921568627451,0.38095238095238093,0.4166666666666667,1.0,0.13333333333333333,0.2857142857142857,0.75,0.9090909090909091,0.75,0.8,1.0,92.0,1.0,15.32258064516129,15.989010989010989,14.526881720430108,15.340659340659341,0.38271604938271603,0.6129032258064516,0.7037037037037037,0.5263157894736842,0.1111111111111111,0.3333333333333333,0.3333333333333333,,0.345679012345679,0.4642857142857143,0.4642857142857143,0.7692307692307693,0.12345679012345678,0.3,0.3,1.0,0.6923076923076923,0.7777777777777778,0.07692307692307693,0.3333333333333333,0.8333333333333334,0.2222222222222222,0.5,0.5432098765432098,0.3,0.48022777777777775,0.5314,0.4639138888888889,0.15053763440860216,0.175,0.20588235294117646,0.38235294117647056,8.323529411764707,25.846153846153847,0.3010752688172043,2001-05-10,0040000044,MIL,1.0,3.0,,1.0,1.0,,1.0,2.0,2.0,,,,0.5,0.25,0.05263157894736842,0.037037037037037035,0.3333333333333333,0.3333333333333333,1.0,0.07692307692307693,,,,0.5,0.14285714285714285,,1.0,,,,,,,0.05555555555555555,,1.0,1.0,1.0,,,,2000-01,2001,Playoffs,1610612766
48:00,90,91,41,14,16,181,12,27,6,10,7,16,5,18,9,27,3.0,13,,1.0,8.0,26,72,4.0,14,21,85,6,14,,3.0,15,11,28,1.0,8.0,10,35,30,22,9.0,6,13,3.0,8,15,3.0,18,2.0,6,3.0,6,39,2.0,15,7,22,4.0,33,18,51,12,4,8.0,7,1.0,2,5,5,,12,2.0,5.0,7,16,2,2.0,27,2,10,4,4,3.0,,1.0,4,3,70,35,41,1.0,0.5769230769230769,0.6521739130434783,0.75,0.2857142857142857,0.125,0.2857142857142857,0.3611111111111111,0.42857142857142855,0.39285714285714285,0.37209302325581395,0.42857142857142855,0.3472222222222222,0.42857142857142855,0.46875,0.4069767441860465,0.16279069767441862,0.1111111111111111,0.14814814814814814,0.2222222222222222,,0.5833333333333334,0.8,0.7586206896551724,0.32608695652173914,0.4666666666666667,0.25,0.6590909090909091,0.3148148148148148,0.26666666666666666,0.3076923076923077,0.3888888888888889,0.25,0.7,0.75,0.8181818181818182,0.46153846153846156,0.5,90.5,0.75,17.788888888888888,14.054945054945055,17.066666666666666,13.186813186813186,0.313953488372093,0.4444444444444444,0.5217391304347826,0.5,0.20930232558139536,0.2777777777777778,0.35714285714285715,0.6,0.313953488372093,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.1511627906976744,0.23076923076923078,0.23076923076923078,0.6666666666666666,0.7142857142857143,0.6,,0.4444444444444444,0.4375,0.2222222222222222,0.125,0.47674418604651164,0.23076923076923078,0.4617329411764706,0.5050583333333333,0.5083542857142858,0.10638297872340426,0.125,0.17647058823529413,0.4117647058823529,9.020833333333334,27.064285714285713,0.45555555555555555,2001-05-13,0040000045,MIL,1.0,1.0,,,,3.0,1.0,1.0,,,1.0,1.0,,0.3333333333333333,,0.011627906976744186,1.0,1.0,1.0,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,2000-01,2001,Playoffs,1610612766
48:00,86,87,23,22,13,173,11,22,2,4,3,3,7,23,10,25,4.0,6,,2.0,3.0,28,70,7.0,9,17,94,5,10,1.0,3.0,16,7,13,2.0,3.0,7,27,32,24,15.0,6,6,4.0,6,16,5.0,21,3.0,8,1.0,7,47,,13,6,26,2.0,34,13,47,9,3,6.0,3,1.0,1,5,2,,8,,2.0,9,23,3,3.0,23,1,9,3,3,1.0,,2.0,3,1,78,27,23,5.0,0.5714285714285714,0.64,0.7142857142857143,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.4,0.5,0.5384615384615384,0.4873417721518987,0.5909090909090909,0.625,0.5222222222222223,0.6153846153846154,0.6428571428571429,0.11392405063291139,0.08571428571428572,0.18181818181818182,0.08695652173913043,,0.375,0.6666666666666666,0.6341463414634146,0.30952380952380953,0.6666666666666666,,0.64,0.29545454545454547,0.45454545454545453,0.25,0.26666666666666666,,0.9,0.631578947368421,0.4166666666666667,0.7142857142857143,0.5,86.5,0.3333333333333333,17.686046511627907,15.620689655172415,16.941860465116278,14.459770114942529,0.27848101265822783,0.5,0.6111111111111112,0.7272727272727273,0.2911392405063291,0.30434782608695654,0.3333333333333333,0.14285714285714285,0.31645569620253167,0.4,0.4,0.7,0.0759493670886076,0.6666666666666666,0.6666666666666666,0.75,0.36363636363636365,0.5,,0.1875,1.0,0.1875,0.6666666666666666,0.3924050632911392,0.6666666666666666,0.4403518987341772,0.47233181818181813,0.407765625,0.10344827586206896,0.11538461538461539,0.1702127659574468,0.2872340425531915,9.57,25.455555555555556,0.26744186046511625,2001-05-15,0040000046,MIL,3.0,3.0,1.0,1.0,1.0,6.0,2.0,,1.0,,,,1.0,,0.02631578947368421,0.0379746835443038,1.0,1.0,0.6666666666666666,0.09090909090909091,1.0,,,,,,,,,,,,,,,,,,,,,2000-01,2001,Playoffs,1610612766
48:00,93,92,39,23,8,185,13,26,1,5,4,8,2,7,7,22,5.0,14,,4.0,9.0,22,55,6.0,17,35,97,1,5,,4.0,6,8,20,4.0,10.0,14,42,22,22,15.0,2,14,5.0,7,11,5.0,16,4.0,7,,4,37,1.0,10,4,23,,27,11,38,7,3,4.0,8,,2,7,6,1.0,15,3.0,4.0,10,18,1,,43,1,16,3,5,4.0,1.0,,5,1,91,42,39,3.0,0.5,0.5238095238095238,0.8333333333333334,0.35294117647058826,0.4,0.35294117647058826,0.4,0.2,0.4,0.4305555555555556,0.2,0.4666666666666667,0.521978021978022,0.375,0.5384615384615384,0.2361111111111111,0.12727272727272726,0.23076923076923078,0.14285714285714285,,0.5333333333333333,,0.7419354838709677,0.30303030303030304,0.6666666666666666,0.1111111111111111,0.7297297297297297,0.2619047619047619,0.5384615384615384,,0.2,0.14285714285714285,0.5,1.0,0.8125,0.6666666666666666,,92.5,0.2,16.946236559139784,14.173913043478262,16.634408602150536,13.597826086956522,0.3611111111111111,0.5,0.65,0.5384615384615384,0.09722222222222222,0.2857142857142857,0.3333333333333333,,0.3055555555555556,0.3181818181818182,0.3181818181818182,0.5714285714285714,0.19444444444444445,0.35714285714285715,0.35714285714285715,0.8,1.0,0.2,,0.26666666666666666,0.5,0.3,0.4444444444444444,0.5972222222222222,0.35714285714285715,0.46970625,0.5294,0.43955,0.19318181818181818,0.22857142857142856,0.061855670103092786,0.4329896907216495,8.198181818181817,26.429411764705883,0.41935483870967744,2001-05-17,0040000047,MIL,1.0,3.0,,,,3.0,1.0,,2.0,1.0,3.0,,,,0.05714285714285714,0.041666666666666664,0.3333333333333333,0.3333333333333333,1.0,,,,2.0,,,,1.0,,,,,,,0.03333333333333333,,,,,1.0,0.05555555555555555,,2000-01,2001,Playoffs,1610612766
48:00,85,86,32,40,15,171,13,31,1,6,5,13,8,19,9,18,3.0,11,,2.0,6.0,30,68,6.0,14,17,95,6,13,1.0,6.0,21,11,23,4.0,8.0,9,43,36,24,15.0,2,11,3.0,13,18,5.0,23,2.0,6,7.0,5,51,2.0,15,7,15,1.0,23,18,41,4,2,2.0,2,1.0,1,6,1,,8,1.0,,7,30,5,3.0,28,2,12,3,6,2.0,,4.0,7,4,74,43,32,11.0,0.6,0.6206896551724138,0.8333333333333334,0.42857142857142855,0.5,0.42857142857142855,0.4411764705882353,0.46153846153846156,0.4782608695652174,0.47560975609756095,0.5357142857142857,0.5483870967741935,0.5,0.6176470588235294,0.5512820512820513,0.17073170731707318,0.19117647058823528,0.2903225806451613,0.21052631578947367,,0.25,1.0,0.6,0.39473684210526316,0.7,0.25,0.6285714285714286,0.3695652173913043,0.5,0.18181818181818182,0.4444444444444444,0.25,0.6666666666666666,0.6153846153846154,0.5,0.7,,85.5,0.5714285714285714,18.294117647058822,15.406976744186046,16.71764705882353,14.488372093023257,0.3780487804878049,0.41935483870967744,0.5909090909090909,0.46153846153846156,0.23170731707317074,0.42105263157894735,0.5333333333333333,0.875,0.21951219512195122,0.5,0.5,0.5555555555555556,0.13414634146341464,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.42857142857142855,0.16666666666666666,,0.41935483870967744,0.38461538461538464,0.1935483870967742,0.3333333333333333,0.5487804878048781,0.2727272727272727,0.4523341463414634,0.4533357142857143,0.45612096774193545,0.13043478260869565,0.15384615384615385,0.22105263157894736,0.45263157894736844,7.901470588235293,25.835714285714285,0.3764705882352941,2001-05-20,0040000048,MIL,3.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,,,1.0,0.16666666666666666,0.030303030303030304,0.036585365853658534,1.0,1.0,1.0,0.07142857142857142,1.0,1.0,,,,2.0,2.0,,,1.0,1.0,,,0.06451612903225806,1.0,,,,,,1.0,2000-01,2001,Playoffs,1610612766
