EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveMakes,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Transition Take Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Transition Take Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,3pt And 1 Free Throw Trips,OffensiveGoaltends,LongMidRangePctBlocked,3SecondViolations,Clear Path Fouls,Defensive 3 Seconds Violations,season,year
1610612744,1610612744,GSW,GSW,1610612744,GSW,37440.0,13,2,1309,1313,412,311,163,2622,163,237,25,50,56,73,169,366,55,134,37,115,5,15,10,30,108,331,15,34,29,104,387,737,145,446,263,1472,1470,44,102,20,49,39,187,108,209,39,134,113,446,354,420,375,60,42,1.0,3.0,327,107,55,5.0,177,125,302,88,37,98,56,23,729,89,102,3.0,262,202,25,489,194,683,19,97,63,34,94,22,45,70,7,49,4.0,6,164,17,59,110,255,11,26,14,1.0,298,8,25,21,3.0,340,18,6.0,138,1.0,36,55,5.0,4.0,22,1.0,2.0,31,60,37,5.0,1285,442,410,25,31,0.4573643410852713,0.48360655737704916,0.8620689655172413,0.3251121076233184,0.40816326530612246,0.291044776119403,0.32505643340857787,0.5251017639077341,0.43137254901960786,0.5167464114832536,0.510989010989011,0.4900662251655629,0.48542274052478135,0.5477611940298508,0.5282485875706214,0.5363196125907991,0.37700760777683856,0.011210762331838564,0.07462686567164178,0.06329113924050633,0.1092896174863388,0.017391304347826087,0.00906344410876133,0.573170731707317,0.8064516129032258,0.08823529411764706,0.6601307189542484,0.2922636103151863,0.7443181818181818,0.30067567567567566,0.7051671732522796,0.2961240310077519,0.4189189189189189,0.2893401015228426,0.1794871794871795,0.27522935779816515,0.3717948717948718,0.5747126436781609,0.7254901960784313,0.6212121212121212,0.7474048442906575,0.7301587301587301,0.03247863247863248,100.84615384615384,0.6166666666666667,13.829640947288006,14.727341964965728,13.104660045836516,14.004569687738005,0.2003381234150465,0.6877637130801688,0.7342342342342343,0.6012269938650306,0.30938292476754015,0.46174863387978143,0.5184049079754601,0.33136094674556216,0.1132713440405748,0.41044776119402987,0.41044776119402987,0.41818181818181815,0.09721048182586645,0.3217391304347826,0.3274336283185841,1.0,0.2797971259509721,0.32628398791540786,0.32926829268292684,0.8148148148148148,0.33112582781456956,0.5,0.16,0.09933774834437085,0.3333333333333333,1.0,0.2251655629139073,0.4411764705882353,0.8666666666666667,0.21282798833819241,0.7671232876712328,0.08746355685131195,0.3333333333333333,0.3032069970845481,0.27884615384615385,0.577345731191885,0.327217125382263,0.5025458898305084,0.49840555555555555,0.5040160294117647,0.10659509202453987,0.16102683780630106,0.0022371364653243847,0.12703804347826086,0.3029891304347826,7.877883310719132,25.80560538116592,0.3147440794499618,,,,,,,2022,2023
1610612758,1610612758,SAC,SAC,1610612758,SAC,20160.0,7,15,722,717,219,233,83,1439,105,148,23,33,21,40,62,141,30,65,23,62,4,7,9,24,72,228,7,26,24,78,197,354,95,290,132,811,796,32,55,11,33,16,113,38,83,33,102,60,235,236,158,213,72,26,,,228,72,25,5.0,118,71,189,49,22,72,32,14,449,50,49,6.0,122,125,18,265,105,370,10,62,28,34,54,12,33,47,2,21,1.0,8,101,9,25,73,159,7,16,8,3.0,158,7,18,9,,176,11,3.0,64,3.0,25,35,4.0,2.0,11,2.0,,24,39,18,,698,234,218,18,23,0.5989847715736041,0.6413043478260869,0.7473684210526316,0.3275862068965517,0.3333333333333333,0.3235294117647059,0.3275862068965517,0.556497175141243,0.5818181818181818,0.4578313253012048,0.5271739130434783,0.5511363636363636,0.47297297297297297,0.5580110497237569,0.5885416666666666,0.5245535714285714,0.4503105590062112,0.017241379310344827,0.07062146892655367,0.06756756756756757,0.09929078014184398,0.016129032258064516,0.017543859649122806,0.5346534653465347,0.9473684210526315,0.2857142857142857,0.6648936170212766,0.3141025641025641,0.6421052631578947,0.26455026455026454,0.6534391534391535,0.28695652173913044,0.4186046511627907,0.24050632911392406,0.35294117647058826,0.271523178807947,0.23684210526315788,0.5909090909090909,0.6666666666666666,0.7575757575757576,0.6857142857142857,0.52,0.031746031746031744,102.78571428571429,0.46153846153846156,14.93213296398892,13.080892608089261,14.209141274238227,12.154811715481172,0.22981366459627328,0.7094594594594594,0.7608695652173914,0.6857142857142857,0.21894409937888198,0.4397163120567376,0.4881889763779528,0.5161290322580645,0.10093167701863354,0.46153846153846156,0.46875,0.4666666666666667,0.09627329192546584,0.3709677419354839,0.3770491803278688,0.9565217391304348,0.35403726708074534,0.3157894736842105,0.32142857142857145,0.6805555555555556,0.375,0.696969696969697,0.391304347826087,0.07954545454545454,0.5714285714285714,0.75,0.29545454545454547,0.2692307692307692,0.5714285714285714,0.21621621621621623,0.525,0.12972972972972974,0.375,0.42162162162162165,0.3076923076923077,0.6801242236024845,0.3157894736842105,0.5052041149068323,0.5249027272727272,0.5004691891891891,0.09585121602288985,0.15724815724815724,0.010273972602739725,0.13933415536374846,0.28976572133168926,7.130508474576271,25.95896551724138,0.3033240997229917,1.0,1.0,0.015384615384615385,,,,2022,2023
1610612750,1610612750,MIN,MIN,1610612750,MIN,14700.0,5,44,483,480,130,144,54,963,83,123,15,26,13,21,49,106,16,48,12,30,1,4,4,11,51,132,6,14,13,40,148,277,63,162,86,571,527,17,37,7,18,7,62,31,60,17,51,37,150,158,138,138,51,22,,2.0,130,51,23,1.0,79,46,125,34,12,50,24,5,296,19,44,,87,85,10,182,63,245,9,36,24,12,33,1,17,27,4,16,,2,60,5,19,55,115,3,9,12,1.0,107,3,7,6,,109,11,2.0,42,2.0,16,15,2.0,1.0,6,1.0,2.0,7,17,12,,509,148,129,9,13,0.5337837837837838,0.5766423357664233,0.7301587301587301,0.3888888888888889,0.3888888888888889,0.3333333333333333,0.39375,0.5342960288808665,0.4594594594594595,0.5166666666666667,0.5523917995444191,0.5,0.509009009009009,0.5853909465020576,0.5254237288135594,0.5639097744360902,0.3690205011389522,0.006172839506172839,0.08303249097472924,0.12195121951219512,0.0660377358490566,,0.007575757575757576,0.55,0.8333333333333334,,0.7203389830508474,0.3464566929133858,0.87,0.2087912087912088,0.7889908256880734,0.2889908256880734,0.525,0.2807017543859649,0.23333333333333334,0.2328767123287671,0.1111111111111111,0.6595744680851063,0.7368421052631579,0.8571428571428571,0.8732394366197183,0.8620689655172413,0.046153846153846156,94.33469387755102,0.7058823529411765,15.565217391304348,14.9625,15.01863354037267,14.6125,0.28018223234624146,0.6747967479674797,0.7685185185185185,0.6024096385542169,0.24145785876993167,0.46226415094339623,0.494949494949495,0.4897959183673469,0.10933940774487472,0.3333333333333333,0.3404255319148936,0.3125,0.0683371298405467,0.4,0.4,1.0,0.30068337129840544,0.38636363636363635,0.3893129770992366,0.6666666666666666,0.4727272727272727,0.5769230769230769,0.2,0.07272727272727272,0.25,1.0,0.2545454545454545,0.42857142857142855,0.8333333333333334,0.1891891891891892,0.6190476190476191,0.0990990990990991,0.36363636363636365,0.36036036036036034,0.325,0.6492027334851936,0.3923076923076923,0.5202496567505721,0.5333146341463415,0.4997995412844037,0.09361702127659574,0.13636363636363635,0.012345679012345678,0.1085814360770578,0.2626970227670753,6.500361010830325,25.72222222222222,0.2691511387163561,2.0,,0.020833333333333332,1.0,,,2022,2023
1610612748,1610612748,MIA,MIA,1610612748,MIA,66540.0,23,-35,2167,2173,599,480,255,4340,337,503,63,103,86,127,215,433,75,169,83,234,2,21,20,67,182,579,12,41,40,154,627,1105,265,813,408,2457,2492,96,164,14,62,63,297,166,273,60,221,167,679,620,634,666,129,118,,6.0,573,182,77,5.0,310,222,532,140,82,191,92,27,1286,142,142,12.0,360,421,36,817,296,1113,33,133,82,51,161,33,94,149,22,67,8.0,19,310,27,90,197,429,24,42,25,1.0,462,4,43,34,,542,53,8.0,219,11.0,61,98,10.0,8.0,44,2.0,3.0,51,108,62,3.0,2160,672,595,31,48,0.4944178628389155,0.545774647887324,0.8377358490566038,0.32595325953259535,0.22580645161290322,0.27149321266968324,0.32837670384138784,0.567420814479638,0.5853658536585366,0.608058608058608,0.5341501564129302,0.5176991150442478,0.5182186234817814,0.5689415041782729,0.5520446096654275,0.5696308724832215,0.4238790406673618,0.006150061500615006,0.06968325791855204,0.07554671968190854,0.08314087759815242,0.01282051282051282,0.0034542314335060447,0.5193548387096775,0.9,0.18181818181818182,0.7087542087542088,0.3008474576271186,0.7843137254901961,0.2674199623352166,0.741690408357075,0.2831505483549352,0.3515151515151515,0.3023255813953488,0.20652173913043478,0.25326370757180156,0.30405405405405406,0.6067415730337079,0.7241379310344828,0.8174603174603174,0.7755102040816326,0.8103448275862069,0.03579175704989154,93.9224526600541,0.5740740740740741,14.780802953391786,15.881270133456052,14.184586986617443,15.236079153244363,0.26225234619395205,0.6699801192842942,0.7247311827956989,0.5667655786350149,0.22575599582898853,0.49653579676674364,0.5415617128463476,0.42790697674418604,0.0881126173096976,0.4437869822485207,0.45180722891566266,0.36,0.12200208550573514,0.3547008547008547,0.3593073593073593,0.9879518072289156,0.3018769551616267,0.3143350604490501,0.31542461005199307,0.7692307692307693,0.4557522123893805,0.6116504854368932,0.2222222222222222,0.09292035398230089,0.09523809523809523,1.0,0.18141592920353983,0.2926829268292683,0.8333333333333334,0.25708502024291496,0.6771653543307087,0.13562753036437247,0.29850746268656714,0.3117408906882591,0.2597402597402597,0.6861313868613139,0.31762652705061084,0.5198534798534798,0.5149839285714286,0.5079378073770492,0.10946462715105162,0.17230527143981117,0.012180267965895249,0.12087912087912088,0.27635327635327633,6.926787330316742,25.7009840098401,0.2764190124596216,2.0,,0.01775147928994083,1.0,1.0,1.0,2022,2023
1610612737,1610612737,ATL,ATL,1610612737,ATL,17280.0,6,32,606,601,81,116,56,1207,120,174,15,22,10,14,50,98,12,35,31,49,2,4,4,7,64,185,3,10,9,19,182,307,95,234,78,727,695,25,37,5,14,7,72,19,30,13,26,20,97,184,180,216,69,26,1.0,2.0,182,63,28,1.0,92,72,164,41,31,64,24,4,400,22,37,1.0,105,113,12,230,60,290,13,39,27,12,46,4,28,31,2,18,2.0,4,77,6,14,42,99,2,16,10,,98,4,4,11,,99,9,,43,2.0,7,41,2.0,2.0,15,,3.0,23,43,25,1.0,655,91,78,11,4,0.5054945054945055,0.5443786982248521,0.7578947368421053,0.405982905982906,0.35714285714285715,0.5,0.4051724137931034,0.5928338762214984,0.6756756756756757,0.6333333333333333,0.5998151571164511,0.6372549019607843,0.6875,0.622431506849315,0.6666666666666666,0.7238805970149254,0.43253234750462105,0.004273504273504274,0.09120521172638436,0.09195402298850575,0.12244897959183673,,0.005405405405405406,0.5974025974025974,0.9230769230769231,0.08333333333333333,0.6494252873563219,0.29838709677419356,0.7553956834532374,0.16296296296296298,0.6964856230031949,0.2277992277992278,0.3333333333333333,0.375,0.045454545454545456,0.15384615384615385,0.2222222222222222,0.5344827586206896,0.7108433734939759,0.696969696969697,0.7522123893805309,0.7692307692307693,0.05652173913043478,100.58333333333333,0.5813953488372093,14.544554455445544,14.086522462562396,14.082508250825082,13.334442595673877,0.32162661737523107,0.6896551724137931,0.759493670886076,0.5333333333333333,0.18114602587800369,0.5102040816326531,0.5813953488372093,0.48,0.06469500924214418,0.34285714285714286,0.34285714285714286,0.3333333333333333,0.09057301293900184,0.6326530612244898,0.6326530612244898,1.0,0.3419593345656192,0.34594594594594597,0.34782608695652173,0.640625,0.43137254901960786,0.6818181818181818,0.2,0.0784313725490196,0.5,1.0,0.19607843137254902,0.3,1.0,0.25,0.7142857142857143,0.125,0.5714285714285714,0.3392857142857143,0.47368421052631576,0.7541589648798521,0.34615384615384615,0.5485808905380334,0.5190171428571428,0.5263064814814814,0.0779896013864818,0.12609970674486803,0.00847457627118644,0.09903713892709766,0.13342503438789546,5.465472312703583,25.552564102564105,0.13366336633663367,,1.0,,1.0,,1.0,2022,2023
1610612747,1610612747,LAL,LAL,1610612747,LAL,46380.0,16,-38,1577,1579,290,376,196,3156,233,369,50,88,45,63,145,362,56,129,53,146,4,16,12,24,170,492,17,52,32,86,434,860,223,638,222,1759,1797,63,134,21,68,30,219,71,137,44,110,75,349,492,376,546,123,70,,3.0,489,170,96,6.0,246,182,428,129,53,136,77,33,1038,92,142,2.0,239,298,36,573,236,809,30,95,65,30,109,26,74,100,11,35,7.0,10,209,16,38,167,340,8,28,23,,279,7,17,16,3.0,276,31,10.0,112,9.0,28,59,2.0,2.0,25,,1.0,33,61,34,2.0,1540,341,285,35,18,0.5668202764976958,0.6165413533834586,0.8161434977578476,0.3495297805642633,0.3088235294117647,0.4,0.35118110236220473,0.5046511627906977,0.4701492537313433,0.5182481751824818,0.5130173564753004,0.46782178217821785,0.5546558704453441,0.5431409062693979,0.49547511312217196,0.5979381443298969,0.4259012016021362,0.009404388714733543,0.11162790697674418,0.10840108401084012,0.14917127071823205,0.00684931506849315,0.01016260162601626,0.5215311004784688,0.9473684210526315,0.07142857142857142,0.7250608272506083,0.33569739952718675,0.775974025974026,0.22885572139303484,0.7468706536856745,0.28363636363636363,0.3602941176470588,0.32407407407407407,0.323943661971831,0.22653721682847897,0.23655913978494625,0.6363636363636364,0.7202072538860104,0.845360824742268,0.7644628099173554,0.8181818181818182,0.041379310344827586,97.98706338939198,0.5573770491803278,14.972733037412809,14.419252691576947,14.343056436271402,13.899936668777707,0.24632843791722298,0.6314363143631436,0.7082066869300911,0.5836909871244635,0.2416555407209613,0.4005524861878453,0.4707792207792208,0.5310344827586206,0.08611481975967958,0.43410852713178294,0.4409448818897638,0.5892857142857143,0.09746328437917223,0.363013698630137,0.36551724137931035,1.0,0.32843791722296395,0.34552845528455284,0.3490759753593429,0.7588235294117647,0.43564356435643564,0.5681818181818182,0.26,0.07920792079207921,0.25,1.0,0.25742574257425743,0.3269230769230769,1.0,0.2550607287449393,0.7142857142857143,0.09716599190283401,0.5,0.3481781376518219,0.37209302325581395,0.6722296395193591,0.3476482617586912,0.5149616053511706,0.5416345588235294,0.5012825203252033,0.0764371446620341,0.11902231668437832,0.014018691588785047,0.1245025582717453,0.198408186469585,6.700697674418605,25.874921630094047,0.18389346861128725,5.0,,0.015503875968992248,1.0,,2.0,2022,2023
1610612746,1610612746,LAC,LAC,1610612746,LAC,14400.0,5,32,491,490,155,137,54,981,57,79,8,18,19,24,73,149,45,87,17,34,3,5,6,10,31,84,2,7,9,27,175,315,48,118,116,610,578,23,40,5,12,9,70,50,87,15,37,50,195,194,156,108,36,16,,,84,31,20,1.0,97,36,133,19,17,34,45,18,302,24,40,,75,84,11,170,64,234,14,43,26,17,33,7,19,28,2,14,2.0,4,61,6,18,62,106,1,10,4,,115,1,6,4,,144,14,1.0,55,1.0,21,30,1.0,1.0,17,,,13,31,16,2.0,540,193,153,10,18,0.5542857142857143,0.5808383233532934,0.75,0.4067796610169492,0.4166666666666667,0.40540540540540543,0.4067796610169492,0.5555555555555556,0.575,0.5747126436781609,0.5704387990762124,0.5865384615384616,0.5846774193548387,0.6139112903225806,0.603448275862069,0.6298701298701299,0.27251732101616627,0.00847457627118644,0.06349206349206349,0.05063291139240506,0.09395973154362416,,0.011904761904761904,0.5409836065573771,0.9166666666666666,,0.6461538461538462,0.291970802919708,0.7211538461538461,0.3582089552238806,0.6794871794871795,0.3137254901960784,0.4090909090909091,0.28,0.25,0.34,0.4117647058823529,0.6590909090909091,0.578125,0.8181818181818182,0.7682926829268293,0.5454545454545454,0.07567567567567568,98.1,0.5161290322580645,14.90631364562118,14.451020408163265,14.329938900203667,13.67142857142857,0.18244803695150116,0.7215189873417721,0.76,0.5964912280701754,0.3441108545034642,0.4899328859060403,0.5407407407407407,0.6164383561643836,0.20092378752886836,0.5172413793103449,0.5294117647058824,0.4,0.07852193995381063,0.5,0.5,1.0,0.19399538106235567,0.36904761904761907,0.37349397590361444,0.6129032258064516,0.34615384615384615,0.4444444444444444,0.375,0.09615384615384616,0.6,1.0,0.1346153846153846,0.2857142857142857,1.0,0.1935483870967742,0.7916666666666666,0.08064516129032258,0.6,0.21774193548387097,0.3333333333333333,0.45496535796766746,0.36904761904761907,0.49464457274826784,0.4952921875,0.4912806451612903,0.11789473684210526,0.1544943820224719,0.008403361344537815,0.11475409836065574,0.319672131147541,9.54857142857143,25.34237288135593,0.31568228105906315,,,0.022988505747126436,1.0,,,2022,2023
1610612763,1610612763,MEM,MEM,1610612763,MEM,17580.0,6,45,607,604,111,130,73,1211,108,162,22,33,17,23,53,114,26,58,14,35,3,3,1,4,51,175,5,15,8,34,187,334,65,210,104,673,628,34,53,8,18,12,104,32,53,9,38,34,125,184,190,168,27,50,,1.0,174,51,21,,92,56,148,42,14,65,13,14,352,37,44,,122,124,7,253,81,334,13,42,23,19,40,15,29,49,9,11,,3,89,2,13,50,105,2,5,8,2.0,123,4,13,8,,130,10,1.0,53,1.0,15,50,5.0,4.0,22,1.0,1.0,27,55,34,2.0,569,121,109,7,13,0.4919786096256685,0.5679012345679012,0.8615384615384616,0.30952380952380953,0.4444444444444444,0.23684210526315788,0.31100478468899523,0.5598802395209581,0.6415094339622641,0.6037735849056604,0.5229779411764706,0.647887323943662,0.5,0.5581395348837209,0.6582278481012658,0.5636363636363636,0.3860294117647059,,0.06287425149700598,0.08641975308641975,0.06140350877192982,,,0.449438202247191,0.7777777777777778,,0.6850828729281768,0.30344827586206896,0.782051282051282,0.2740740740740741,0.7299703264094956,0.2892857142857143,0.4074074074074074,0.26666666666666666,0.1935483870967742,0.28695652173913044,0.2,0.6865671641791045,0.6666666666666666,0.7619047619047619,0.7545454545454545,0.8478260869565217,0.05019305019305019,99.19453924914676,0.6181818181818182,14.179571663920923,14.855960264900663,13.634266886326195,14.188741721854305,0.2977941176470588,0.6666666666666666,0.7297297297297297,0.6018518518518519,0.20955882352941177,0.4649122807017544,0.4953271028037383,0.24528301886792453,0.10661764705882353,0.4482758620689655,0.4482758620689655,0.5384615384615384,0.06433823529411764,0.4,0.4,1.0,0.32169117647058826,0.2914285714285714,0.2914285714285714,0.8235294117647058,0.4647887323943662,0.6666666666666666,0.045454545454545456,0.04225352112676056,1.0,1.0,0.2112676056338028,0.3333333333333333,0.6,0.25274725274725274,0.7391304347826086,0.04395604395604396,0.25,0.37362637362637363,0.23529411764705882,0.6838235294117647,0.29310344827586204,0.5315380073800737,0.5333220930232557,0.5023494444444444,0.0919931856899489,0.14058355437665782,0.004761904761904762,0.15453194650817237,0.18573551263001487,6.874850299401197,25.791428571428572,0.1828665568369028,1.0,,,2.0,1.0,2.0,2022,2023
1610612738,1610612738,BOS,BOS,1610612738,BOS,57900.0,20,-67,1901,1907,396,375,202,3808,266,430,51,89,51,88,177,435,101,219,70,160,8,14,19,33,183,509,21,53,34,99,544,1084,253,669,325,2172,2239,68,139,29,67,52,275,103,212,53,132,116,481,462,626,579,180,82,,4.0,505,183,115,12.0,231,193,424,126,67,132,64,35,1041,94,158,3.0,364,285,33,682,255,937,34,147,86,61,120,29,72,127,14,48,5.0,13,247,21,44,178,354,8,18,26,1.0,343,9,39,22,1.0,383,32,4.0,158,9.0,34,90,3.0,2.0,36,1.0,,54,93,61,5.0,1897,473,392,26,26,0.42463235294117646,0.4592445328031809,0.7628458498023716,0.3781763826606876,0.43283582089552236,0.4015151515151515,0.3804511278195489,0.5018450184501845,0.4892086330935252,0.4858490566037736,0.5268111808328579,0.5412621359223301,0.5305232558139535,0.5642559833506764,0.5851063829787234,0.594059405940594,0.38163148887621223,0.017937219730941704,0.10608856088560886,0.11395348837209303,0.13333333333333333,0.0125,0.019646365422396856,0.48582995951417,0.9166666666666666,0.1111111111111111,0.7178841309823678,0.2975517890772128,0.7711864406779662,0.235,0.7468354430379747,0.2706766917293233,0.37423312883435583,0.2648221343873518,0.2608695652173913,0.2379421221864952,0.2247191011235955,0.7285714285714285,0.6421052631578947,0.9104477611940298,0.7727272727272727,0.7653061224489796,0.042131350681536554,94.70673575129534,0.6559139784946236,15.765912677538138,14.645516518091243,15.118884797475014,14.114315679077084,0.2452937820878494,0.6186046511627907,0.6981627296587927,0.49624060150375937,0.24814603536794066,0.4068965517241379,0.46949602122015915,0.3615819209039548,0.12492869366799772,0.4611872146118721,0.4786729857819905,0.3465346534653465,0.09127210496292071,0.4375,0.4430379746835443,0.9571428571428572,0.2903593839132915,0.35952848722986247,0.3667334669338677,0.6885245901639344,0.4320388349514563,0.5730337078651685,0.1568627450980392,0.06796116504854369,0.5714285714285714,0.875,0.25728155339805825,0.39622641509433965,0.7142857142857143,0.2558139534883721,0.5795454545454546,0.09593023255813954,0.5757575757575758,0.2877906976744186,0.3434343434343434,0.6269252709640616,0.36237623762376237,0.5116760309278351,0.5315626712328767,0.5059480938416422,0.08797032326444092,0.1305785123966942,0.011816838995568686,0.12661141804788215,0.2214548802946593,7.655442804428044,26.003437967115097,0.20831141504471332,,,0.0365296803652968,1.0,,1.0,2022,2023
1610612749,1610612749,MIL,MIL,1610612749,MIL,14700.0,5,26,515,516,103,136,39,1031,68,98,10,17,11,14,57,114,31,66,17,33,3,4,5,9,60,138,2,5,15,28,156,278,77,171,77,620,594,15,30,5,9,6,51,28,40,20,37,28,144,138,174,171,60,14,,1.0,137,60,15,3.0,69,57,126,42,15,38,22,9,309,16,27,1.0,92,85,9,186,44,230,8,44,29,15,33,11,25,41,4,8,1.0,4,74,3,15,49,102,2,10,11,,94,8,7,2,1.0,103,20,4.0,45,3.0,11,16,1.0,1.0,5,,1.0,10,17,9,,569,139,100,10,6,0.4423076923076923,0.46308724832214765,0.7402597402597403,0.4502923976608187,0.5555555555555556,0.5405405405405406,0.45294117647058824,0.5611510791366906,0.5,0.7,0.6046770601336303,0.5769230769230769,0.7532467532467533,0.6344969199178645,0.6071428571428571,0.7912087912087912,0.38084632516703787,0.017543859649122806,0.0539568345323741,0.07142857142857142,0.07017543859649122,,0.021739130434782608,0.44594594594594594,0.6923076923076923,0.07142857142857142,0.7456140350877193,0.2231404958677686,0.7419354838709677,0.17777777777777778,0.7436974789915967,0.2037914691943128,0.3103448275862069,0.24561403508771928,0.11428571428571428,0.17333333333333334,0.2,0.6571428571428571,0.7407407407407407,0.88,0.7888888888888889,0.6176470588235294,0.04145077720207254,100.99591836734695,0.5294117647058824,14.440776699029126,14.075581395348838,14.03495145631068,13.554263565891473,0.2182628062360802,0.6938775510204082,0.7472527472527473,0.5588235294117647,0.25389755011135856,0.5,0.5377358490566038,0.38596491228070173,0.14699331848552338,0.4696969696969697,0.4696969696969697,0.2903225806451613,0.07349665924276169,0.5151515151515151,0.5151515151515151,0.8823529411764706,0.30734966592427615,0.43478260869565216,0.4444444444444444,0.7,0.4358974358974359,0.5882352941176471,0.3,0.10256410256410256,0.75,0.6666666666666666,0.1282051282051282,0.4,1.0,0.18181818181818182,0.7857142857142857,0.11688311688311688,0.5555555555555556,0.36363636363636365,0.5357142857142857,0.5991091314031181,0.43795620437956206,0.5226253348214286,0.5496696428571429,0.5140848684210526,0.10084033613445378,0.1485148514851485,0.017341040462427744,0.08225806451612903,0.23225806451612904,8.317985611510792,26.018713450292395,0.2,1.0,,,2.0,,,2022,2023
