EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,FG2A,FG3A,OpponentPoints,SecondChanceFG3A,NonHeaveArc3FGA,OffTwoPtRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FG3APct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,Arc3Frequency,SecondChanceArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,ShortMidRangeFGM,FG2M,FtPoints,Points,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,AtRimAssists,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Arc3FGM,FG3M,PtsUnassisted3s,NonHeaveArc3FGM,SelfOReb,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Fg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,PenaltyAtRimFGA,PenaltyTurnovers,PenaltyAtRimFrequency,PenaltyAtRimFGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsAssisted3s,ThreePtAssists,Arc3Assists,LongMidRangeAssists,OffThreePtRebounds,FTDefRebounds,LostBallTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls,Assisted3sPct,SecondChanceFg3Pct,ShortMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,LongMidRangePctAssisted,Arc3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,DefCorner3ReboundPct,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,HeaveAttempts,PenaltyFg3Pct,PenaltyArc3Frequency,PenaltyArc3Accuracy,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Corner3Assists,Loose Ball Fouls,DefensiveGoaltends,OffCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,FTOffRebounds,LostBallSteals,OffFTReboundPct,SecondChanceAtRimPctAssisted,NonShootingPenaltyNonTakeFouls,SecondChanceFtPoints,3SecondViolations,Defensive 3 Seconds Violations,BlockedShortMidRange,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Offensive Fouls Drawn,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,Clear Path Fouls,Fg3aBlocked,Blocked3s,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,LongMidRangePctBlocked,OffensiveGoaltends,SecondChanceCorner3PctAssisted,BlockedLongMidRange,BlockedArc3,Corner3PctBlocked,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
101115-200770-2209-2470-977,1610612747,"Andrew Bynum, Jordan Farmar, Vladimir Radmanovic, Smush Parker, Kobe Bryant","Bynum, Farmar, Radmanovic, Parker, Bryant",101115-200770-2209-2470-977,LAL,114.0,1,2.0,-5.0,5.0,4.0,,,9.0,1.0,1.0,,3.0,1.0,7.0,,1.0,,,1.0,1.0,1.0,0.25,,,,113.6842105263158,15.0,9.75,15.0,9.75,0.25,0.25,,0.5,0.4642125,,10.799999999999999,27.5,,1.0,1.0,,2.0,,,,,2.0,1.0,1.0,1.0,2.0,,,,2.0,,,,1.0,1.0,0.3333333333333333,,0.25,,0.25,,1.0,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,1.0,,1.0,,,,0.25,,,,0.25,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2007,2006-07,False
101115-200770-2209-2575-2756,1610612747,"Andrew Bynum, Jordan Farmar, Vladimir Radmanovic, Luke Walton, Sasha Vujacic","Bynum, Farmar, Radmanovic, Walton, Vujacic",101115-200770-2209-2575-2756,LAL,175.0,2,3.0,3.0,7.0,7.0,7.0,,14.0,1.0,,,4.0,,5.0,,,,,1.0,,2.0,,,,,115.2,12.857142857142858,12.142857142857142,12.857142857142858,12.142857142857142,0.25,,,0.75,0.56325,,3.025,,7.0,1.0,3.0,2.0,8.0,3.0,4.0,2.0,8.0,6.0,3.0,3.0,1.0,6.0,2.0,4.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,0.75,0.75,0.75,0.75,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.56325,1.0,1.0,2.0,3.0,,,,,,,,,,1.0,2.0,,,1.0,2.0,1.0,,1.0,2.0,,1.0,,,,0.25,0.3333333333333333,,,,,,,0.75,0.6666666666666666,1.0,1.0,,,,,,0.2,0.2,,,,,,,1.0,1.0,,,,,,,,,,0.5,,,,,,,,3.0,2.0,0.75,2.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2007,2006-07,False
101115-200770-2209-2575-977,1610612747,"Andrew Bynum, Jordan Farmar, Vladimir Radmanovic, Luke Walton, Kobe Bryant","Bynum, Farmar, Radmanovic, Walton, Bryant",101115-200770-2209-2575-977,LAL,280.0,4,5.0,2.0,10.0,10.0,6.0,2.0,20.0,,,,8.0,1.0,9.0,,,2.0,2.0,7.0,,2.0,0.1111111111111111,0.5,0.5,,102.85714285714285,13.7,14.3,13.4,14.3,,,,0.4444444444444444,0.3944722222222222,0.44125,11.025,23.3,4.0,,3.0,2.0,11.0,2.0,4.0,2.0,6.0,,,1.0,,3.0,1.0,2.0,1.0,7.0,6.0,4.0,1.0,,,0.375,0.5,0.5,0.5,0.55,0.6,,,,0.344825,0.5454545454545454,0.4,2.0,3.0,2.0,2.0,1.0,5.0,2.0,2.0,4.0,6.0,2.0,,,,4.0,5.0,,,,1.0,2.0,,,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,0.3333333333333333,0.6666666666666666,0.6666666666666666,,0.5555555555555556,0.2,0.2,1.0,1.0,,,0.36363636363636365,,1.0,,,,1.0,,,,,,,,,1.0,1.0,0.5,1.0,,,,,,,1.0,,0.25,1.0,,,3.0,1.0,,,,1.0,1.0,1.0,,,1.0,,,1.0,,0.6666666666666666,,,,,,1.0,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,0.1111111111111111,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2007,2006-07,False
101115-200770-2209-2756-977,1610612747,"Andrew Bynum, Jordan Farmar, Vladimir Radmanovic, Sasha Vujacic, Kobe Bryant","Bynum, Farmar, Radmanovic, Vujacic, Bryant",101115-200770-2209-2756-977,LAL,57.0,1,1.0,,2.0,1.0,,,3.0,1.0,,,1.0,,2.0,,,,,,,,,,,,75.78947368421053,18.0,21.0,18.0,21.0,1.0,,,,0.3616,,5.1,,,,,2.0,2.0,,,,,,,,,,1.0,2.0,,2.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2007,2006-07,False
101115-200770-2230-2470-2567,1610612747,"Andrew Bynum, Jordan Farmar, Maurice Evans, Smush Parker, Brian Cook","Bynum, Farmar, Evans, Parker, Cook",101115-200770-2230-2470-2567,LAL,423.0,1,7.0,-5.0,11.0,11.0,,1.0,22.0,2.0,1.0,,9.0,1.0,17.0,,1.0,1.0,1.0,3.0,1.0,2.0,0.1,0.2,0.16666666666666666,,74.8936170212766,21.727272727272727,16.727272727272727,21.363636363636363,16.727272727272727,0.2,0.1,,0.4,0.42166499999999996,0.3799,8.899999999999999,27.0,2.0,2.0,4.0,4.0,12.0,1.0,1.0,2.0,4.0,4.0,2.0,2.0,1.0,4.0,4.0,4.0,,12.0,4.0,2.0,,0.5,0.5,0.4444444444444444,1.0,0.4,1.0,0.5,1.0,1.0,1.0,0.5,0.3523,0.3333333333333333,0.18181818181818182,1.0,3.0,,,1.0,4.0,,1.0,,4.0,,,,,1.0,2.0,1.0,1.0,,,,,2.0,,,,,,1.0,,1.0,0.5,1.0,,0.3,0.3333333333333333,0.3333333333333333,,0.4,0.25,0.25,,,0.16666666666666666,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2007,2006-07,False
101115-200770-2230-2567-2575,1610612747,"Andrew Bynum, Jordan Farmar, Maurice Evans, Brian Cook, Luke Walton","Bynum, Farmar, Evans, Cook, Walton",101115-200770-2230-2567-2575,LAL,256.0,2,4.0,-11.0,7.0,9.0,1.0,,16.0,1.0,3.0,,1.0,3.0,15.0,,3.0,,,1.0,1.0,1.0,0.75,,,,90.0,17.571428571428573,14.777777777777779,17.571428571428573,14.333333333333334,0.25,0.75,,0.75,0.4886,,4.1,25.766666666666666,3.0,,,1.0,4.0,,,,,,,1.0,,3.0,2.0,2.0,,4.0,,3.0,,,,,,0.375,,0.4,,,,,0.48735,,0.42857142857142855,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,2.0,,1.0,,,,,,0.25,,0.25,,,,,,,,,,,,,0.2,0.5,,1.0,1.0,,1.0,,1.0,,,,,2.0,1.0,2.0,,0.3333333333333333,0.3333333333333333,0.5,,0.3333333333333333,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,2.0,,,,,3.0,1.0,1.0,,,,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612747,2007,2006-07,False
101115-200770-2230-2567-2756,1610612747,"Andrew Bynum, Jordan Farmar, Maurice Evans, Brian Cook, Sasha Vujacic","Bynum, Farmar, Evans, Cook, Vujacic",101115-200770-2230-2567-2756,LAL,307.0,3,5.0,-5.0,9.0,9.0,3.0,1.0,18.0,1.0,3.0,1.0,4.0,3.0,11.0,1.0,3.0,1.0,2.0,4.0,1.0,1.0,0.42857142857142855,1.0,0.5,,84.4299674267101,19.555555555555557,14.555555555555555,17.555555555555557,14.444444444444445,0.14285714285714285,0.42857142857142855,1.0,0.8571428571428571,0.50095,0.5769,2.25,25.066666666666666,5.0,1.0,3.0,,6.0,2.0,2.0,,4.0,4.0,2.0,2.0,,4.0,2.0,,,6.0,4.0,5.0,,0.6666666666666666,0.6666666666666666,0.75,1.0,0.42857142857142855,0.6666666666666666,0.42857142857142855,0.6666666666666666,1.0,1.0,,0.43083333333333335,0.6666666666666666,0.5555555555555556,2.0,3.0,,,,,,,,2.0,,,2.0,,2.0,2.0,1.0,1.0,,2.0,3.0,,,,,,,,0.6666666666666666,,0.6666666666666666,1.0,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,0.3333333333333333,1.0,,0.25,1.0,,,,1.0,1.0,0.3333333333333333,1.0,,,,,,,1.0,,,,1.0,,,,,,0.3333333333333333,,0.3333333333333333,,,,,1.0,,,1.0,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2007,2006-07,False
101115-200770-2230-2567-977,1610612747,"Andrew Bynum, Jordan Farmar, Maurice Evans, Brian Cook, Kobe Bryant","Bynum, Farmar, Evans, Cook, Bryant",101115-200770-2230-2567-977,LAL,1238.0,8,21.0,-15.0,37.0,38.0,4.0,5.0,75.0,5.0,8.0,1.0,23.0,9.0,44.0,1.0,8.0,4.0,4.0,14.0,5.0,6.0,0.28125,0.23529411764705882,0.19047619047619047,0.4,87.23747980613894,17.054054054054053,15.973684210526315,16.513513513513512,15.026315789473685,0.15625,0.25,0.2,0.5,0.4778125,0.55504,10.78695652173913,25.211111111111112,7.0,,6.0,2.0,29.0,,3.0,2.0,2.0,6.0,3.0,8.0,,21.0,6.0,2.0,1.0,22.0,2.0,7.0,1.0,0.5,0.5,0.2608695652173913,,0.421875,,0.4393939393939394,0.25,,,,0.4326666666666667,0.06896551724137931,0.1891891891891892,1.0,7.0,1.0,3.0,5.0,11.0,2.0,4.0,7.0,6.0,,4.0,,1.0,9.0,10.0,2.0,2.0,2.0,3.0,8.0,,,0.5,0.7,0.7,0.17391304347826086,0.5714285714285714,0.6923076923076923,0.3333333333333333,0.625,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.21875,0.14285714285714285,0.3333333333333333,,0.34375,0.45454545454545453,0.45454545454545453,0.6,0.3333333333333333,,,0.2413793103448276,4.0,5.0,,4.0,,5.0,4.0,,,,2.0,,2.0,2.0,0.5555555555555556,0.5555555555555556,0.625,,0.8333333333333334,,1.0,0.5,0.5,0.5,1.0,4.0,0.3333333333333333,,1.0,1.0,15.0,5.0,4.0,3.0,,,1.0,,,1.0,1.0,1.0,,,,0.16666666666666666,,0.6,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,1.0,,,,0.03125,1.0,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1610612747,2007,2006-07,False
101115-200770-2230-2575-2756,1610612747,"Andrew Bynum, Jordan Farmar, Maurice Evans, Luke Walton, Sasha Vujacic","Bynum, Farmar, Evans, Walton, Vujacic",101115-200770-2230-2575-2756,LAL,1079.0,4,18.0,4.0,33.0,36.0,14.0,3.0,69.0,2.0,8.0,,18.0,10.0,37.0,,8.0,1.0,4.0,14.0,5.0,8.0,0.35714285714285715,0.14285714285714285,0.2857142857142857,,92.0852641334569,15.121212121212121,16.11111111111111,14.454545454545455,15.277777777777779,0.07142857142857142,0.2857142857142857,,0.6428571428571429,0.5064696428571429,0.5346,8.694444444444445,25.1,14.0,2.0,11.0,10.0,41.0,3.0,6.0,7.0,22.0,12.0,6.0,9.0,1.0,21.0,8.0,11.0,1.0,35.0,22.0,14.0,1.0,0.5454545454545454,0.5454545454545454,0.6111111111111112,0.5,0.5535714285714286,0.5769230769230769,0.6212121212121212,0.6470588235294118,1.0,1.0,0.5,0.5261653846153846,0.5365853658536586,0.42424242424242425,5.0,8.0,1.0,2.0,4.0,8.0,2.0,3.0,6.0,10.0,,,3.0,4.0,5.0,10.0,6.0,5.0,1.0,3.0,4.0,1.0,5.0,0.6666666666666666,0.6666666666666666,0.75,,,0.45454545454545453,1.0,0.6,0.3333333333333333,0.5,1.0,0.2857142857142857,0.625,0.625,0.6,0.2857142857142857,0.5,0.5,0.6666666666666666,0.5,0.15625,0.22727272727272727,0.14634146341463414,3.0,3.0,,3.0,,1.0,1.0,,,1.0,5.0,5.0,5.0,1.0,0.3,0.3,0.25,0.42857142857142855,0.5,,0.2,0.375,0.375,0.375,4.0,,0.3076923076923077,2.0,,,9.0,3.0,3.0,2.0,3.0,1.0,,2.0,,,1.0,,,1.0,0.42857142857142855,,0.4,0.5,1.0,,,0.5,1.0,3.0,6.0,3.0,7.0,,0.42857142857142855,0.46153846153846156,0.5,,2.0,,1.0,,1.0,,0.5,0.07142857142857142,,,,0.07692307692307693,,,1.0,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2007,2006-07,False
101115-200770-2230-2575-977,1610612747,"Andrew Bynum, Jordan Farmar, Maurice Evans, Luke Walton, Kobe Bryant","Bynum, Farmar, Evans, Walton, Bryant",101115-200770-2230-2575-977,LAL,1187.0,8,20.0,-2.0,36.0,36.0,10.0,7.0,72.0,5.0,10.0,1.0,22.0,11.0,36.0,1.0,10.0,4.0,6.0,21.0,3.0,5.0,0.3333333333333333,0.3333333333333333,0.3,,87.34625105307497,14.88888888888889,18.083333333333332,14.277777777777779,17.583333333333332,0.15151515151515152,0.30303030303030304,0.25,0.5757575757575758,0.4890859375,0.5519999999999999,9.10909090909091,25.872727272727275,8.0,1.0,10.0,8.0,34.0,3.0,5.0,1.0,7.0,10.0,5.0,7.0,,16.0,11.0,12.0,,28.0,7.0,8.0,,0.5,0.5555555555555556,0.45454545454545453,0.6,0.3939393939393939,0.5,0.4473684210526316,0.5,0.2,0.2,,0.41558,0.20588235294117646,0.2222222222222222,6.0,8.0,2.0,2.0,3.0,9.0,2.0,3.0,6.0,10.0,2.0,,3.0,4.0,10.0,15.0,1.0,1.0,,2.0,4.0,2.0,7.0,0.6666666666666666,0.5,0.6,,,0.7142857142857143,0.6666666666666666,0.7,1.0,0.75,0.5,0.24242424242424243,0.75,0.75,0.5,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.5,1.0,0.18421052631578946,0.25925925925925924,0.17647058823529413,2.0,2.0,,2.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.18181818181818182,0.18181818181818182,0.5,0.75,0.5,0.05,1.0,0.2,0.2,0.2,1.0,2.0,0.16666666666666666,1.0,,,6.0,2.0,2.0,2.0,2.0,1.0,1.0,,1.0,,1.0,,,1.0,0.25,0.3333333333333333,0.14285714285714285,0.6666666666666666,1.0,,,1.0,1.0,,1.0,,1.0,,,0.16666666666666666,,,1.0,,,,,,1.0,0.030303030303030304,,,,,,,,,0.5,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,1610612747,2007,2006-07,False
101115-200770-2230-2756-977,1610612747,"Andrew Bynum, Jordan Farmar, Maurice Evans, Sasha Vujacic, Kobe Bryant","Bynum, Farmar, Evans, Vujacic, Bryant",101115-200770-2230-2756-977,LAL,167.0,1,3.0,1.0,5.0,5.0,,1.0,10.0,,1.0,,5.0,1.0,7.0,,1.0,1.0,1.0,3.0,1.0,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,,86.22754491017965,17.4,16.0,17.2,16.0,,0.16666666666666666,,0.5,0.5324833333333333,0.7552,10.84,25.1,,,2.0,1.0,8.0,,,,,2.0,1.0,1.0,,2.0,2.0,1.0,,5.0,,,,0.5,0.5,0.4,,0.5833333333333334,,0.6666666666666666,,,,,,,,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,,1.0,1.0,1.0,1.0,2.0,,,,,,1.0,1.0,1.0,1.0,1.5,0.2,0.5,1.0,1.0,1.0,,,1.0,0.3333333333333333,0.5,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,0.16666666666666666,0.2,0.375,1.0,1.0,3.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612747,2007,2006-07,False
101115-200770-243-2567-2756,1610612747,"Andrew Bynum, Jordan Farmar, Aaron McKie, Brian Cook, Sasha Vujacic","Bynum, Farmar, McKie, Cook, Vujacic",101115-200770-243-2567-2756,LAL,126.0,1,2.0,-6.0,6.0,6.0,6.0,,12.0,2.0,,,3.0,,6.0,,,,,2.0,1.0,1.0,,,,,137.14285714285714,14.333333333333334,6.666666666666667,14.333333333333334,6.666666666666667,0.6666666666666666,,,,0.3564,,15.566666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,2.0,1.0,1.0,,,2.0,,,,,,,,,1.0,1.0,,,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2007,2006-07,False
101115-200770-243-2567-977,1610612747,"Andrew Bynum, Jordan Farmar, Aaron McKie, Brian Cook, Kobe Bryant","Bynum, Farmar, McKie, Cook, Bryant",101115-200770-243-2567-977,LAL,551.0,2,9.0,1.0,17.0,17.0,3.0,2.0,34.0,2.0,2.0,,12.0,2.0,16.0,,2.0,2.0,2.0,9.0,2.0,4.0,0.14285714285714285,0.25,0.25,,88.85662431941924,14.176470588235293,18.235294117647058,13.941176470588236,15.470588235294118,0.14285714285714285,0.14285714285714285,,0.5,0.4841285714285714,0.51175,9.833333333333334,26.35,8.0,,4.0,3.0,17.0,2.0,7.0,,4.0,4.0,2.0,4.0,,10.0,2.0,4.0,,15.0,4.0,8.0,,0.5,0.6666666666666666,0.3333333333333333,0.2857142857142857,0.5,0.2857142857142857,0.53125,0.2857142857142857,,,,0.44757142857142856,0.23529411764705882,0.47058823529411764,3.0,5.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,5.0,7.0,2.0,2.0,,1.0,3.0,,2.0,0.5,0.5,0.5,0.08333333333333333,0.2,0.5555555555555556,0.6666666666666666,0.5833333333333334,1.0,1.0,0.5,0.35714285714285715,0.6,0.75,0.3333333333333333,0.35714285714285715,0.2,0.2,0.5,1.0,0.125,0.14285714285714285,0.11764705882352941,2.0,2.0,,2.0,1.0,2.0,1.0,,,,3.0,3.0,3.0,,1.0,1.0,0.6666666666666666,0.3333333333333333,,0.14285714285714285,,1.0,1.0,1.0,2.0,2.0,0.2857142857142857,1.0,,,6.0,2.0,2.0,1.0,,,1.0,,,1.0,1.0,,,,,,,1.0,1.0,,,0.5,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612747,2007,2006-07,False
101115-200770-2567-2575-977,1610612747,"Andrew Bynum, Jordan Farmar, Brian Cook, Luke Walton, Kobe Bryant","Bynum, Farmar, Cook, Walton, Bryant",101115-200770-2567-2575-977,LAL,749.0,4,12.0,7.0,22.0,23.0,10.0,1.0,45.0,7.0,1.0,,20.0,2.0,28.0,,1.0,2.0,2.0,10.0,4.0,6.0,0.09090909090909091,0.25,0.25,0.4,86.51535380507343,16.363636363636363,16.91304347826087,16.272727272727273,16.91304347826087,0.3181818181818182,0.045454545454545456,,0.4090909090909091,0.45935681818181817,0.5429,7.83,23.45,7.0,2.0,12.0,5.0,35.0,3.0,4.0,4.0,13.0,6.0,3.0,5.0,1.0,12.0,5.0,6.0,,31.0,13.0,7.0,,0.25,0.3,0.6,0.75,0.6818181818181818,0.9,0.7291666666666666,0.9285714285714286,0.2857142857142857,0.3333333333333333,0.5,0.48466,0.37142857142857144,0.3181818181818182,6.0,7.0,2.0,2.0,4.0,6.0,2.0,2.0,4.0,18.0,4.0,1.0,2.0,2.0,5.0,8.0,2.0,2.0,,,1.0,2.0,4.0,1.0,1.0,1.0,0.05,,1.0,1.0,1.0,,1.0,1.0,0.3181818181818182,0.8571428571428571,0.8571428571428571,0.3333333333333333,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,1.0,0.16666666666666666,0.18181818181818182,0.11428571428571428,1.0,2.0,,1.0,,1.0,1.0,,,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,,0.6,3.0,,,6.0,2.0,1.0,,,1.0,,,,,1.0,,0.14285714285714285,1.0,,,,,1.0,,,1.0,,,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,0.045454545454545456,1.0,1.0,1.0,0.2,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2007,2006-07,False
