EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,ThreePtAssists,Assists,Corner3Assists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,PtsAssisted2s,TwoPtAssists,AtRimAssists,FoulsDrawn,Offensive Fouls Drawn,Assisted2sPct,NonPutbacksAssisted2sPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Arc3FGM,Arc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,OffThreePtRebounds,DefThreePtRebounds,OffRebounds,Steals,BadPassSteals,StepOutOfBoundsTurnovers,Loose Ball Fouls,Blocked2s,BlockedShortMidRange,Blocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,NonHeaveArc3Accuracy,SecondChancePointsPct,LongMidRangeFGA,FtPoints,PenaltyFtPoints,LostBallSteals,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedAtRim,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,DefAtRimReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Arc3Assists,OffTwoPtRebounds,2pt And 1 Free Throw Trips,SecondChanceFg3Pct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceShotQualityAvg,SecondChanceFtPoints,PtsPutbacks,OffAtRimReboundPct,FTDefRebounds,Offensive Fouls,DefFTReboundPct,DefCorner3ReboundPct,PenaltyArc3FGM,PenaltyArc3FGA,Travels,PenaltyArc3Frequency,PenaltyArc3Accuracy,LongMidRangeFGM,HeaveAttempts,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,OffCorner3ReboundPct,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,SecondChanceTurnovers,HeaveMakes,Loose Ball Fouls Drawn,Blocked3s,BlockedCorner3,DefensiveGoaltends,SelfOReb,SelfORebPct,LongMidRangeAssists,LongMidRangePctAssisted,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,ShortMidRangeAssists,FTOffRebounds,OffFTReboundPct,ShortMidRangePctAssisted,BlockedLongMidRange,LongMidRangePctBlocked,Defensive 3 Seconds Violations,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,team_id,year,season,team_vs
1506-1717-1891-1904-2572,1610612742,"Austin Croshere, Dirk Nowitzki, Jason Terry, Devean George, Josh Howard","Croshere, Nowitzki, Terry, George, Howard",1506-1717-1891-1904-2572,DAL,265.0,1,4.0,-5.0,9.0,8.0,8.0,17,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,8.0,13.0,1.0,2.0,2.0,2.0,8.0,2.0,6.0,2.0,2.0,2.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,4.0,1.0,3.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,92.37735849056604,12.222222222222221,19.375,12.222222222222221,16.75,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.5,0.4616,0.4616,1.0,10.9,23.35,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2007,2006-07,True
1506-1717-1891-1904-711,1610612742,"Austin Croshere, Dirk Nowitzki, Jason Terry, Devean George, Jerry Stackhouse","Croshere, Nowitzki, Terry, George, Stackhouse",1506-1717-1891-1904-711,DAL,79.0,1,1.0,3.0,2.0,3.0,2.0,5,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,,3.0,1.0,2.0,1.0,5.0,,,,,,,,,,,,,,5.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,1.25,1.25,1.25,0.5,,,,,,91.13924050632912,10.5,19.333333333333332,10.5,18.666666666666668,,,,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.625325,0.625325,1.0,,22.8,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2007,2006-07,True
1506-1717-1891-200772-2572,1610612742,"Austin Croshere, Dirk Nowitzki, Jason Terry, Maurice Ager, Josh Howard","Croshere, Nowitzki, Terry, Ager, Howard",1506-1717-1891-200772-2572,DAL,353.0,2,6.0,3.0,9.0,9.0,,18,1.0,2.0,1.0,2.0,,,3.0,4.0,2.0,5.0,12.0,9.0,,,,,,2.0,3.0,1.0,3.0,1.0,7.0,1.0,2.0,3.0,,,,1.0,,,1.0,,1.0,4.0,10.0,,,0.5,0.4,,0.4,0.75,,0.6666666666666666,,0.6666666666666666,,0.5555555555555556,,0.5,0.6666666666666666,,1.0,73.42776203966005,21.11111111111111,18.11111111111111,19.444444444444443,16.77777777777778,0.2222222222222222,0.5,0.5,0.2222222222222222,0.5,0.5,1.0,,,0.7777777777777778,0.5061666666666667,,,3.925,24.419999999999998,,3.0,2.0,2.0,,,4.0,2.0,2.0,2.0,1.0,0.6666666666666666,0.6666666666666666,0.2222222222222222,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2007,2006-07,True
1506-1717-1891-2572-2734,1610612742,"Austin Croshere, Dirk Nowitzki, Jason Terry, Josh Howard, Devin Harris","Croshere, Nowitzki, Terry, Howard, Harris",1506-1717-1891-2572-2734,DAL,16.0,1,,,,1.0,,1,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,90.0,,16.0,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2007,2006-07,True
1506-1717-1891-2572-711,1610612742,"Austin Croshere, Dirk Nowitzki, Jason Terry, Josh Howard, Jerry Stackhouse","Croshere, Nowitzki, Terry, Howard, Stackhouse",1506-1717-1891-2572-711,DAL,195.0,2,3.0,8.0,7.0,7.0,3.0,14,1.0,1.0,,,,,2.0,4.0,,,8.0,,1.0,2.0,,,4.0,4.0,,,,,,5.0,5.0,5.0,,,,,,,,,,2.0,8.0,4.0,3.0,,,,,0.5,0.5,0.5,0.5,0.5714285714285714,0.6666666666666666,,,1.0,0.8333333333333334,1.0,1.0,103.38461538461539,8.0,19.857142857142858,8.0,19.428571428571427,0.25,1.0,1.0,,,,,,,0.5,0.54995,0.70725,0.5,7.075,,0.42857142857142855,,1.0,2.0,1.0,2.0,,,,3.0,,,,0.5,0.5,0.5,,1.0,0.5,,,,,,,,,,,,,,,1.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,1.0,4.0,2.0,1.0,6.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.25,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2007,2006-07,True
1506-1717-1891-2734-711,1610612742,"Austin Croshere, Dirk Nowitzki, Jason Terry, Devin Harris, Jerry Stackhouse","Croshere, Nowitzki, Terry, Harris, Stackhouse",1506-1717-1891-2734-711,DAL,222.0,3,4.0,,7.0,7.0,3.0,14,,1.0,,1.0,,,1.0,2.0,3.0,6.0,15.0,15.0,1.0,1.0,,,5.0,2.0,6.0,2.0,2.0,,6.0,,,3.0,,,,,,,,,2.0,2.0,12.0,5.0,3.0,0.6666666666666666,0.5,,0.5,0.5,1.0,0.6875,1.0,0.75,1.25,0.75,,,,,,90.8108108108108,17.142857142857142,14.571428571428571,15.0,14.571428571428571,0.125,,,0.125,,,,,,0.875,0.5402375,0.544,0.3333333333333333,6.5,24.5,0.42857142857142855,2.0,1.0,1.0,1.0,1.0,,,,3.0,,,,0.125,1.0,1.0,,1.0,1.0,2.0,,,3.0,5.0,,,3.0,3.0,5.0,3.0,2.0,,3.0,,,,,,,,,0.75,0.75,,0.6666666666666666,0.75,1.0,,0.625,0.6,0.6,,,,0.6,0.2,,4.0,3.0,,4.0,1.0,2.0,,,1.0,,,,0.125,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,0.6666666666666666,0.5,0.5,1.0,1.0,0.60225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2007,2006-07,True
1506-1717-200772-2572-2734,1610612742,"Austin Croshere, Dirk Nowitzki, Maurice Ager, Josh Howard, Devin Harris","Croshere, Nowitzki, Ager, Howard, Harris",1506-1717-200772-2572-2734,DAL,65.0,1,1.0,1.0,2.0,2.0,,4,,,1.0,1.0,,,,,1.0,1.0,3.0,2.0,,,,,,,3.0,1.0,1.0,1.0,3.0,,1.0,1.0,,,,1.0,,,1.0,,1.0,1.0,3.0,,,1.0,1.0,,1.0,,,1.5,,1.5,,1.0,,,1.0,,,88.61538461538463,22.0,10.5,22.0,10.5,,,,1.0,1.0,1.0,1.0,,,1.0,0.4971,,,,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2007,2006-07,True
1506-1717-2572-2734-711,1610612742,"Austin Croshere, Dirk Nowitzki, Josh Howard, Devin Harris, Jerry Stackhouse","Croshere, Nowitzki, Howard, Harris, Stackhouse",1506-1717-2572-2734-711,DAL,36.0,1,1.0,2.0,2.0,1.0,,3,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.5,,,,,,,,120.0,8.0,20.0,8.0,20.0,,,,,,,,,,,0.4172,,,21.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,2.0,,,2.0,1.0,,,,,,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2007,2006-07,True
1506-1761-1891-2572-711,1610612742,"Austin Croshere, Greg Buckner, Jason Terry, Josh Howard, Jerry Stackhouse","Croshere, Buckner, Terry, Howard, Stackhouse",1506-1761-1891-2572-711,DAL,30.0,1,,2.0,1.0,1.0,1.0,2,,,,,,,1.0,2.0,,,2.0,,1.0,2.0,,,2.0,2.0,,,,,,,,1.0,,,,,,,,,,,,2.0,1.0,,,,,0.5,0.5,0.5,0.5,0.5,0.5,,,,,,,96.0,24.0,6.0,24.0,6.0,,,,,,,,,,1.0,0.5051,0.5051,1.0,,,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,1.0,0.5,0.5,,1.0,0.5,1.0,1.0,1.0,,,1.0,1.0,2.0,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,0.6848,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2007,2006-07,True
1506-1761-1904-200772-200826,1610612742,"Austin Croshere, Greg Buckner, Devean George, Maurice Ager, J.J. Barea","Croshere, Buckner, George, Ager, Barea",1506-1761-1904-200772-200826,DAL,122.0,1,2.0,-4.0,4.0,5.0,4.0,9,,,,,,,,3.0,,,,4.0,,3.0,,,,,,,,,,1.0,3.0,3.0,,,,2.0,,,2.0,2.0,2.0,3.0,,,4.0,,,,,,,,,,,,,1.0,1.0,,1.0,106.22950819672131,19.25,9.0,19.25,9.0,,,,,,,,,,,0.31716666666666665,0.31716666666666665,,21.366666666666664,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2007,2006-07,True
