EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,FG3A,FtPoints,Points,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted3s,DefThreePtRebounds,DefRebounds,Rebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,OpponentPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,Fouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,PtsUnassisted2s,DefTwoPtRebounds,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Blocked2s,BlockedAtRim,Blocks,Fg2Pct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefShortMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Avg2ptShotDistance,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGA,SecondChanceFG2A,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,AtRimAssists,OffTwoPtRebounds,FTOffRebounds,OffRebounds,Steals,BadPassSteals,DeadBallTurnovers,Travels,Loose Ball Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,FG2APctBlocked,AtRimPctBlocked,OffFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,SecondChanceAtRimFrequency,RecoveredBlocks,BlocksRecoveredPct,PenaltyAtRimFGA,ShortMidRangeFGM,SecondChanceFtPoints,PenaltyFG2A,ShortMidRangeAssists,LongMidRangeAssists,LostBallSteals,Offensive Fouls Drawn,BlockedShortMidRange,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,PenaltyAtRimFrequency,Corner3Assists,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,2pt And 1 Free Throw Trips,Corner3PctAssisted,SecondChanceAtRimFGM,PenaltyAtRimFGM,SecondChanceFG2M,PenaltyFG2M,PtsPutbacks,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,OffThreePtRebounds,Loose Ball Fouls Drawn,Technical Free Throw Trips,OffThreePtReboundPct,OffCorner3ReboundPct,LostBallTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefCorner3ReboundPct,SecondChanceArc3FGA,OffShortMidRangeReboundPct,SecondChanceArc3Frequency,SecondChanceArc3FGM,OffArc3ReboundPct,SecondChanceArc3Accuracy,ShortMidRangePctBlocked,Offensive Fouls,SecondChanceAtRimPctAssisted,SecondChanceArc3PctAssisted,SelfOReb,SelfORebPct,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,Fg3aBlocked,Blocked3s,BlockedArc3,FG3APctBlocked,Corner3PctBlocked,3SecondViolations,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawnPct,HeaveAttempts,OffensiveGoaltends,LongMidRangePctBlocked,Clear Path Fouls,DefensiveGoaltends,Arc3PctBlocked,BlockedCorner3,HeaveMakes,team_id,year,season,team_vs
101115-1885-2209-2230-2470,1610612747,"Andrew Bynum, Lamar Odom, Vladimir Radmanovic, Maurice Evans, Smush Parker","Bynum, Odom, Radmanovic, Evans, Parker",101115-1885-2209-2230-2470,LAL,272.0,2,5.0,-3.0,11.0,9.0,4.0,,20.0,,1.0,,,,,,2.0,2.0,10.0,,,,,1.0,2.0,4.0,,1.0,2.0,2.0,2.0,2.0,1.0,10.0,4.0,4.0,,,,,0.5,,0.5,0.5555555555555556,,0.6666666666666666,0.25,1.0,0.5,1.0,105.88235294117648,13.454545454545455,13.777777777777779,13.454545454545455,13.666666666666666,0.125,,,,,,,0.25,0.4287125,,0.4888,0.1111111111111111,0.14285714285714285,,0.4,24.45,0.36363636363636365,4.0,,1.0,,1.0,13.0,,1.0,,,3.0,,6.0,1.0,1.0,,0.125,,,,0.5,,,2.0,3.0,4.0,6.0,2.0,1.0,,,,1.0,,,,,0.6666666666666666,,,0.3333333333333333,0.5,0.375,0.6666666666666666,0.6666666666666666,13.9,,,,3.0,,6.0,,3.0,,,,,1.0,1.0,1.0,,,0.75,0.75,,,,,,,,,,,,,,0.375,,,,,2.0,,1.0,1.0,2.0,,,,0.6666666666666666,0.6666666666666666,0.5,1.0,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2007,2006-07,True
101115-1885-2209-2230-2756,1610612747,"Andrew Bynum, Lamar Odom, Vladimir Radmanovic, Maurice Evans, Sasha Vujacic","Bynum, Odom, Radmanovic, Evans, Vujacic",101115-1885-2209-2230-2756,LAL,214.0,1,4.0,9.0,6.0,6.0,,1.0,12.0,,,,,,,1.0,1.0,,9.0,,,,,,,,,3.0,5.0,6.0,2.0,,,9.0,,,1.0,,,1.0,0.75,,,0.75,,,0.16666666666666666,0.75,0.6666666666666666,0.6666666666666666,80.74766355140187,14.333333333333334,21.333333333333332,13.333333333333334,19.833333333333332,,,,,,,,0.5,0.43273333333333336,0.3593,,,,,,25.0,,,1.0,1.0,,,,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,,1.0,0.16666666666666666,1.0,1.0,1.0,,,1.0,,1.0,3.0,5.0,6.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,0.6,,1.0,0.5,1.0,0.16666666666666666,,,7.82,2.0,2.0,,2.0,1.0,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,0.5,0.5,,1.0,,,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,,1.0,,,,,1.0,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2007,2006-07,True
101115-1885-2209-2470-2756,1610612747,"Andrew Bynum, Lamar Odom, Vladimir Radmanovic, Smush Parker, Sasha Vujacic","Bynum, Odom, Radmanovic, Parker, Vujacic",101115-1885-2209-2470-2756,LAL,1055.0,1,18.0,9.0,35.0,34.0,1.0,2.0,69.0,,1.0,,1.0,,,2.0,3.0,7.0,41.0,,1.0,,,,1.0,1.0,6.0,2.0,17.0,21.0,8.0,10.0,6.0,41.0,1.0,1.0,0.6666666666666666,,,0.6666666666666666,0.5862068965517241,,,0.6212121212121212,,0.5,0.10344827586206896,1.0,0.8235294117647058,1.0,94.18009478672987,14.742857142857142,15.852941176470589,13.428571428571429,15.794117647058824,0.034482758620689655,,,0.25,,,,0.4482758620689655,0.4965172413793103,0.5290666666666667,,0.18181818181818182,0.2,,0.024390243902439025,23.866666666666664,0.02857142857142857,2.0,2.0,2.0,,,32.0,,2.0,2.0,,5.0,,10.0,6.0,,,0.06896551724137931,1.0,1.0,,,,1.0,3.0,5.0,14.0,26.0,18.0,12.0,3.0,3.0,1.0,6.0,3.0,2.0,2.0,2.0,0.5384615384615384,0.5,1.0,0.8,0.6,0.1724137931034483,0.6,0.6,6.484615384615385,6.0,10.0,1.0,11.0,3.0,10.0,1.0,5.0,3.0,3.0,,4.0,4.0,1.0,3.0,1.0,1.0,0.35714285714285715,0.35714285714285715,0.038461538461538464,0.1,,0.25,0.3076923076923077,0.5,0.5,0.8571428571428571,1.0,0.3448275862068966,0.6,0.6666666666666666,0.5,0.3793103448275862,0.25,2.0,1.0,,5.0,,,,2.0,3.0,1.0,,0.45454545454545453,0.45454545454545453,,0.6666666666666666,,,,,2.0,,,,,,,,,,,,,1.0,,,1.0,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612747,2007,2006-07,True
101115-1885-2209-2470-977,1610612747,"Andrew Bynum, Lamar Odom, Vladimir Radmanovic, Smush Parker, Kobe Bryant","Bynum, Odom, Radmanovic, Parker, Bryant",101115-1885-2209-2470-977,LAL,10387.0,10,173.0,25.0,331.0,330.0,55.0,51.0,661.0,7.0,21.0,2.0,3.0,3.0,7.0,25.0,81.0,70.0,357.0,6.0,12.0,60.0,9.0,25.0,8.0,53.0,6.0,36.0,129.0,186.0,70.0,98.0,49.0,297.0,53.0,55.0,0.30864197530864196,0.5,0.36,0.30864197530864196,0.4584664536741214,0.5652173913043478,0.42452830188679247,0.49859154929577465,0.5769230769230769,0.4491525423728814,0.25878594249201275,0.9,0.7870967741935484,0.875,91.63762395301819,15.972809667673715,15.454545454545455,14.824773413897281,15.078787878787878,0.0670926517571885,0.3333333333333333,0.3333333333333333,0.06521739130434782,0.6666666666666666,0.1320754716981132,0.42857142857142855,0.549520766773163,0.49815367412140577,0.4999611111111111,0.5034783018867924,0.14204545454545456,0.18081180811808117,0.16806722689075632,0.1484593837535014,24.94320987654321,0.1661631419939577,78.0,18.0,60.0,6.0,18.0,332.0,69.0,60.0,18.0,23.0,76.0,16.0,175.0,75.0,9.0,0.92,0.19169329073482427,0.3,0.3,0.8888888888888888,0.33962264150943394,0.3333333333333333,0.3,23.0,77.0,106.0,232.0,106.0,86.0,7.0,28.0,13.0,38.0,42.0,14.0,11.0,14.0,0.45689655172413796,0.7368421052631579,0.875,0.7478260869565218,0.75,0.24600638977635783,0.2987012987012987,0.2987012987012987,8.284051724137932,60.0,91.0,20.0,64.0,34.0,106.0,7.0,53.0,33.0,41.0,1.0,57.0,29.0,17.0,10.0,2.0,3.0,0.5,0.5578947368421052,0.03017241379310345,0.04395604395604396,0.125,0.328,0.3111111111111111,0.4666666666666667,0.24074074074074073,0.7435897435897436,0.75,0.29073482428115016,0.6593406593406593,0.6896551724137931,0.55,0.20447284345047922,0.43478260869565216,9.0,0.6428571428571429,15.0,23.0,8.0,28.0,8.0,12.0,12.0,4.0,2.0,0.359375,0.3770491803278688,0.34782608695652173,0.5217391304347826,0.2830188679245283,7.0,1.0,5.0,10.0,1.0,12.0,7.0,17.0,9.0,22.0,,7.0,0.5,0.32142857142857145,0.6,0.4666666666666667,15.0,2.0,3.0,0.2727272727272727,0.2857142857142857,15.0,3.0,3.0,1.0,9.0,0.34146341463414637,0.1956521739130435,4.0,0.2682926829268293,0.4444444444444444,0.046875,1.0,0.08333333333333333,1.0,6.0,0.03468208092485549,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,0.012345679012345678,,,,,,,,,1610612747,2007,2006-07,True
101115-1885-2230-2470-2575,1610612747,"Andrew Bynum, Lamar Odom, Maurice Evans, Smush Parker, Luke Walton","Bynum, Odom, Evans, Parker, Walton",101115-1885-2230-2470-2575,LAL,1532.0,5,26.0,-21.0,53.0,56.0,17.0,5.0,109.0,1.0,3.0,,,1.0,2.0,5.0,17.0,9.0,48.0,1.0,1.0,11.0,2.0,8.0,3.0,17.0,,2.0,12.0,18.0,10.0,14.0,5.0,37.0,17.0,17.0,0.29411764705882354,1.0,0.25,0.29411764705882354,0.4642857142857143,0.9166666666666666,0.4666666666666667,0.4897959183673469,0.9166666666666666,0.5,0.40476190476190477,0.6666666666666666,0.6,1.0,102.45430809399477,12.90566037735849,15.142857142857142,12.471698113207546,15.017857142857142,0.07142857142857142,0.3333333333333333,0.3333333333333333,,,0.13333333333333333,0.5,0.7142857142857143,0.5094773809523809,0.47445,0.51626,0.10638297872340426,0.16666666666666666,0.22916666666666666,0.3541666666666667,24.852941176470587,0.32075471698113206,21.0,4.0,14.0,1.0,6.0,69.0,15.0,14.0,4.0,5.0,9.0,4.0,23.0,15.0,1.0,1.0,0.3333333333333333,0.2857142857142857,0.2857142857142857,1.0,0.4,0.16666666666666666,0.2857142857142857,3.0,6.0,12.0,25.0,16.0,10.0,,5.0,3.0,11.0,10.0,2.0,,2.0,0.48,0.45454545454545453,,0.5882352941176471,0.6,0.14285714285714285,0.5,0.5,7.084,9.0,13.0,4.0,6.0,5.0,8.0,2.0,4.0,3.0,4.0,,6.0,4.0,3.0,6.0,,1.0,0.3333333333333333,0.4,0.08,0.07692307692307693,,0.3076923076923077,0.24,0.5,,0.5,0.6666666666666666,0.30952380952380953,0.6923076923076923,0.75,0.3333333333333333,0.14285714285714285,0.6666666666666666,1.0,0.5,5.0,,,7.0,,1.0,1.0,3.0,2.0,,,,0.3333333333333333,0.3333333333333333,1.0,,,,1.0,3.0,4.0,4.0,4.0,4.0,1.0,3.0,0.8,0.5714285714285714,0.75,0.8,2.0,1.0,,0.16666666666666666,,2.0,2.0,1.0,,1.0,0.3333333333333333,0.16666666666666666,1.0,0.2,1.0,0.16666666666666666,3.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612747,2007,2006-07,True
101115-1885-2230-2470-2756,1610612747,"Andrew Bynum, Lamar Odom, Maurice Evans, Smush Parker, Sasha Vujacic","Bynum, Odom, Evans, Parker, Vujacic",101115-1885-2230-2470-2756,LAL,786.0,4,13.0,2.0,26.0,26.0,10.0,,52.0,1.0,1.0,,,1.0,1.0,1.0,3.0,7.0,26.0,,1.0,,1.0,1.0,2.0,9.0,,5.0,11.0,13.0,6.0,10.0,5.0,26.0,9.0,10.0,0.3333333333333333,,1.0,0.3333333333333333,0.4523809523809524,,0.5,0.5,,0.5,0.14285714285714285,1.0,0.7692307692307693,1.0,95.2671755725191,15.307692307692308,14.923076923076923,14.961538461538462,14.73076923076923,0.047619047619047616,1.0,1.0,,,0.14285714285714285,1.0,0.47619047619047616,0.47191190476190475,0.5748,0.45955714285714283,0.19230769230769232,0.21739130434782608,,0.34615384615384615,24.400000000000002,0.38461538461538464,5.0,,2.0,,,24.0,3.0,2.0,,1.0,4.0,,9.0,11.0,1.0,1.0,0.09523809523809523,,,,,,,4.0,9.0,8.0,18.0,10.0,5.0,1.0,2.0,1.0,2.0,4.0,3.0,3.0,3.0,0.4444444444444444,1.0,1.0,0.625,,0.42857142857142855,0.4444444444444444,0.4444444444444444,10.350000000000001,4.0,7.0,,2.0,,6.0,2.0,3.0,2.0,1.0,,2.0,,,,,1.0,0.375,0.375,0.1111111111111111,0.14285714285714285,,0.1,0.16666666666666666,0.3333333333333333,,0.75,0.5,0.3333333333333333,0.5714285714285714,0.6666666666666666,0.5,0.09523809523809523,,3.0,1.0,3.0,,,6.0,,1.0,,,,,,,0.25,0.42857142857142855,1.0,,,,1.0,,2.0,,2.0,,,1.0,,0.3333333333333333,,0.6666666666666666,1.0,1.0,,0.5,,1.0,,,1.0,1.0,,1.0,,0.5,,0.5,,,,2.0,0.2,,,,,,,,,,,,,,,,,,,,,,1610612747,2007,2006-07,True
101115-1885-2230-2470-977,1610612747,"Andrew Bynum, Lamar Odom, Maurice Evans, Smush Parker, Kobe Bryant","Bynum, Odom, Evans, Parker, Bryant",101115-1885-2230-2470-977,LAL,8846.0,18,147.0,-4.0,276.0,270.0,91.0,35.0,546.0,3.0,9.0,,,2.0,5.0,14.0,47.0,50.0,298.0,1.0,1.0,43.0,7.0,18.0,22.0,103.0,9.0,26.0,96.0,136.0,63.0,69.0,32.0,255.0,103.0,91.0,0.2978723404255319,1.0,0.3888888888888889,0.2978723404255319,0.4940239043824701,0.5645161290322581,0.47093023255813954,0.5266903914590747,0.5657894736842105,0.5204081632653061,0.18725099601593626,0.6190476190476191,0.6666666666666666,0.59375,88.8808501017409,15.840579710144928,16.57037037037037,15.072463768115941,15.592592592592593,0.035856573705179286,0.3333333333333333,0.3333333333333333,,,0.05813953488372093,0.4,0.5856573705179283,0.49371932270916336,0.5244615384615384,0.49142325581395346,0.11913357400722022,0.1391304347826087,0.14429530201342283,0.34563758389261745,25.29787234042553,0.32971014492753625,69.0,11.0,38.0,5.0,13.0,302.0,33.0,38.0,11.0,11.0,70.0,8.0,151.0,60.0,6.0,0.7857142857142857,0.15139442231075698,0.2894736842105263,0.2894736842105263,0.7272727272727273,0.1511627906976744,0.38461538461538464,0.2894736842105263,32.0,64.0,103.0,204.0,88.0,66.0,4.0,20.0,14.0,36.0,30.0,12.0,8.0,12.0,0.5049019607843137,0.5555555555555556,0.8,0.6875,0.7096774193548387,0.2549800796812749,0.5,0.5,7.536764705882353,58.0,100.0,24.0,40.0,30.0,118.0,13.0,59.0,31.0,32.0,1.0,40.0,13.0,6.0,16.0,3.0,5.0,0.5728155339805825,0.6276595744680851,0.06372549019607843,0.09,0.08333333333333333,0.31683168316831684,0.2932330827067669,0.38095238095238093,0.21875,0.5652173913043478,0.7380952380952381,0.398406374501992,0.58,0.6373626373626373,0.5344827586206896,0.1593625498007968,0.7741935483870968,7.0,0.5833333333333334,40.0,13.0,8.0,68.0,5.0,23.0,7.0,10.0,4.0,0.325,0.3611111111111111,0.38461538461538464,0.71875,0.46511627906976744,3.0,6.0,3.0,6.0,1.0,14.0,22.0,16.0,30.0,18.0,,13.0,0.5333333333333333,0.4411764705882353,0.5833333333333334,0.55,7.0,2.0,2.0,0.21875,0.16666666666666666,6.0,4.0,4.0,0.7,1.0,0.3333333333333333,0.03225806451612903,1.0,0.23076923076923078,1.0,0.1,2.0,0.21428571428571427,1.0,6.0,0.05,,,,,,,,1.0,1.0,1.0,,,0.02127659574468085,,,,,,,,,1610612747,2007,2006-07,True
101115-1885-2230-2567-2756,1610612747,"Andrew Bynum, Lamar Odom, Maurice Evans, Brian Cook, Sasha Vujacic","Bynum, Odom, Evans, Cook, Vujacic",101115-1885-2230-2567-2756,LAL,169.0,1,3.0,-5.0,5.0,5.0,,,10.0,,,,,,,,,1.0,5.0,,,,,,,,,,1.0,1.0,,1.0,,5.0,,,,,,,0.5,,,0.5,,,,,,,85.20710059171597,20.2,13.6,20.2,13.6,,,,,,,,0.5,0.44505,,,,,,,,,,,,,,10.0,,,,,,,,2.0,,,,,,,,,,,1.0,2.0,4.0,4.0,,1.0,1.0,1.0,1.0,2.0,,,,0.5,1.0,1.0,,,0.25,,,8.35,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.5,,0.25,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2007,2006-07,True
101115-1885-2230-2575-2756,1610612747,"Andrew Bynum, Lamar Odom, Maurice Evans, Luke Walton, Sasha Vujacic","Bynum, Odom, Evans, Walton, Vujacic",101115-1885-2230-2575-2756,LAL,195.0,1,3.0,-8.0,5.0,5.0,,,10.0,,1.0,,,,,,1.0,,,,,,,,,,,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,0.25,1.0,0.6666666666666666,1.0,73.84615384615384,21.2,17.8,21.2,17.4,0.25,,,,,,,0.25,0.412625,,,,,,,23.2,,,,,,,8.0,,,,,,,,1.0,,,,,,,,,,,3.0,,3.0,,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,,0.5,,0.75,,,17.733333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2007,2006-07,True
101115-1885-2230-2756-977,1610612747,"Andrew Bynum, Lamar Odom, Maurice Evans, Sasha Vujacic, Kobe Bryant","Bynum, Odom, Evans, Vujacic, Bryant",101115-1885-2230-2756-977,LAL,181.0,2,3.0,5.0,7.0,5.0,6.0,,12.0,1.0,1.0,,,1.0,1.0,1.0,1.0,4.0,13.0,,,,1.0,1.0,2.0,11.0,,,2.0,2.0,2.0,4.0,2.0,13.0,11.0,6.0,1.0,,1.0,1.0,0.9,,0.9,0.9285714285714286,,0.9166666666666666,0.2,,,,95.4696132596685,14.285714285714286,16.2,14.285714285714286,15.8,0.2,1.0,1.0,,,0.2,1.0,0.8,0.54304,,0.54304,0.2857142857142857,0.3333333333333333,,0.8461538461538461,22.3,0.8571428571428571,5.0,,,,,8.0,3.0,,,1.0,1.0,,3.0,3.0,1.0,1.0,,,,,,,,1.0,1.0,3.0,4.0,6.0,,2.0,,,,2.0,,,,0.75,,0.6666666666666666,,,0.2,1.0,1.0,4.85,2.0,3.0,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,0.6,0.6666666666666666,0.6666666666666666,,,,,,3.0,,,4.0,,,,,,,,,,0.6,1.0,,,,1.0,,2.0,,3.0,,,,,0.75,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2007,2006-07,True
101115-1885-243-2470-977,1610612747,"Andrew Bynum, Lamar Odom, Aaron McKie, Smush Parker, Kobe Bryant","Bynum, Odom, McKie, Parker, Bryant",101115-1885-243-2470-977,LAL,97.0,1,2.0,3.0,3.0,3.0,,,6.0,,,,,,,,,,6.0,,,,,,,,,,1.0,1.0,,,,6.0,,,,,,,1.0,,,1.0,,,,,0.5,,89.0721649484536,9.666666666666666,22.666666666666668,9.666666666666666,22.666666666666668,,,,,,,,0.6666666666666666,0.5683666666666667,,,,,,,,,,,,,,3.0,,,,,2.0,,4.0,,,,,,,,,,,1.0,1.0,3.0,3.0,2.0,1.0,,,,,,1.0,,1.0,1.0,,,0.5,0.5,0.3333333333333333,1.0,1.0,5.1000000000000005,2.0,2.0,,,,4.0,,2.0,1.0,,,,1.0,1.0,,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,0.6666666666666666,1.0,1.0,0.5,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2007,2006-07,True
101115-1885-243-2756-977,1610612747,"Andrew Bynum, Lamar Odom, Aaron McKie, Sasha Vujacic, Kobe Bryant","Bynum, Odom, McKie, Vujacic, Bryant",101115-1885-243-2756-977,LAL,103.0,1,2.0,2.0,5.0,4.0,5.0,,9.0,,,,,,,1.0,1.0,2.0,9.0,,,,1.0,1.0,2.0,9.0,,1.0,1.0,1.0,1.0,2.0,,9.0,9.0,5.0,1.0,,1.0,1.0,1.1666666666666667,,1.1666666666666667,1.125,,1.125,0.3333333333333333,0.5,0.5,0.5,125.8252427184466,11.4,11.5,11.4,10.75,,,,,,,,0.6666666666666666,0.4942166666666667,,0.4942166666666667,,,,1.0,26.0,1.0,4.0,1.0,1.0,1.0,1.0,7.0,3.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,,1.0,1.0,1.0,2.0,,,,1.0,1.0,,,,0.3333333333333333,1.0,1.0,7.45,1.0,1.0,,,,2.0,,1.0,1.0,,,,,,,,,0.5,0.5,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,1.0,,,2.0,,,,,,,,,,0.3333333333333333,,,,,,,1.0,,2.0,,,1.0,,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2007,2006-07,True
101115-1885-2470-2567-2575,1610612747,"Andrew Bynum, Lamar Odom, Smush Parker, Brian Cook, Luke Walton","Bynum, Odom, Parker, Cook, Walton",101115-1885-2470-2567-2575,LAL,83.0,1,1.0,6.0,4.0,3.0,4.0,,7.0,,,,,,,,,2.0,6.0,,,,,,2.0,6.0,,1.0,2.0,2.0,1.0,2.0,1.0,6.0,6.0,4.0,,,,,1.0,,1.0,1.0,,1.0,,1.0,1.0,,121.44578313253012,6.25,19.333333333333332,6.25,19.333333333333332,,,,,,,,0.5,0.46355,,0.46355,0.3333333333333333,0.3333333333333333,,1.0,,1.0,3.0,,,,,,,,,,1.0,,2.0,,,,,,,,,,,1.0,1.0,2.0,2.0,2.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,,,1.0,,0.5,1.0,1.0,8.85,1.0,1.0,,,,2.0,,1.0,1.0,,,,1.0,1.0,1.0,,,0.5,0.5,,,,,,,,1.0,,0.5,1.0,1.0,1.0,,,1.0,1.0,1.0,,,2.0,,,,,,,,,,0.5,,,,,,,1.0,,2.0,,,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2007,2006-07,True
101115-1885-2470-2567-2756,1610612747,"Andrew Bynum, Lamar Odom, Smush Parker, Brian Cook, Sasha Vujacic","Bynum, Odom, Parker, Cook, Vujacic",101115-1885-2470-2567-2756,LAL,166.0,1,3.0,1.0,4.0,4.0,,1.0,8.0,,,,,,,1.0,2.0,,7.0,,1.0,,,,,,,,1.0,3.0,1.0,,,7.0,,,0.5,,,0.5,0.7,,,0.7,,,0.4,,1.0,,69.39759036144578,25.5,16.0,15.5,16.0,,,,,,,,0.4,0.47412,0.67455,,,,,,26.65,,,1.0,2.0,,,6.0,3.0,2.0,1.0,1.0,2.0,1.0,5.0,2.0,,1.0,0.4,0.5,0.5,1.0,,,0.5,1.0,2.0,2.0,3.0,2.0,1.0,,,,1.0,1.0,,,,0.6666666666666666,,,1.0,,0.4,0.5,0.5,15.700000000000001,,,,1.0,,2.0,,1.0,,1.0,,2.0,,,1.0,,,0.5,0.5,,,,1.0,1.0,,1.0,,1.0,,,,,0.2,,,,,1.0,,,,1.0,,,,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2007,2006-07,True
