EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,PenaltyCorner3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,OffThreePtRebounds,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Fouls,Offensive Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffThreePtReboundPct,OffCorner3ReboundPct,Corner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,LongMidRangeFGM,PtsUnassisted3s,Fg2aBlocked,LongMidRangeAssists,FTOffRebounds,DefThreePtRebounds,LiveBallTurnovers,BadPassTurnovers,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffFTReboundPct,DefThreePtReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,BadPassOutOfBoundsTurnovers,LostBallTurnovers,ShootingFouls,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,Corner3FGM,PenaltyCorner3FGM,PenaltyFG3M,Corner3Assists,StepOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3FGA,PenaltyArc3Frequency,PenaltyFtPoints,Offensive Fouls Drawn,SelfOReb,SelfORebPct,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyArc3FGM,PenaltyArc3Accuracy,SecondChanceArc3FGA,SecondChanceFG3A,OffLongMidRangeReboundPct,SecondChanceArc3Frequency,SecondChanceFtPoints,LostBallOutOfBoundsTurnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,HeaveAttempts,Fg3aBlocked,Loose Ball Fouls,FG3APctBlocked,Corner3PctBlocked,ShortMidRangeFGM,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangeAssists,Travels,BlockedShortMidRange,ShortMidRangePctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,BlockedLongMidRange,Defensive 3 Seconds Violations,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends,Blocked3s,BlockedArc3,team_id,year,season,team_vs
1506-1761-1904-200772-2734,1610612742,"Austin Croshere, Greg Buckner, Devean George, Maurice Ager, Devin Harris","Croshere, Buckner, George, Ager, Harris",1506-1761-1904-200772-2734,DAL,298.0,2,5.0,-2.0,9.0,10.0,10.0,1.0,19,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,5.0,,8.0,10.0,1.0,1.0,2.0,,2.0,3.0,2.0,1.0,1.0,,1.0,1.0,,,3.0,1.0,1.0,1.0,4.0,1.0,5.0,,,,,,,6.0,,,0.5,0.4,0.4,0.25,1.0,0.4444444444444444,1.0,0.4444444444444444,1.0,0.5555555555555556,1.0,1.0,0.3333333333333333,0.75,0.16666666666666666,,1.0,91.81208053691275,13.666666666666666,17.5,13.666666666666666,15.3,0.1111111111111111,1.0,1.0,,0.1111111111111111,0.2222222222222222,0.1111111111111111,1.0,1.0,,1.0,1.0,0.6666666666666666,1.0,0.47747222222222224,0.4758,,,0.25,12.75,23.9,3.0,1.0,1.0,4.0,,1.0,3.0,,2.0,,,1.0,,1.0,3.0,,2.0,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,0.4444444444444444,0.3333333333333333,1.0,,0.4171666666666667,0.25,0.3333333333333333,,3.0,,,,2.0,1.0,,,,,,1.0,,0.6666666666666666,1.0,0.6666666666666666,,,,,,1.0,3.0,,,,,,1.0,,,1.0,,,,0.25,0.25,1.0,,,,,,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2007,2006-07,False
1506-1761-2572-2734-711,1610612742,"Austin Croshere, Greg Buckner, Josh Howard, Devin Harris, Jerry Stackhouse","Croshere, Buckner, Howard, Harris, Stackhouse",1506-1761-2572-2734-711,DAL,72.0,1,1.0,2.0,3.0,3.0,3.0,1.0,6,2.0,3.0,1.0,1.0,,,,,2.0,3.0,,,2.0,6.0,4.0,1.0,1.0,2.0,,4.0,,2.0,,,,,,,,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,2.0,,4.0,,,,,,0.6666666666666666,1.0,0.6666666666666666,1.0,0.75,1.0,,,,1.0,,1.0,1.0,,120.0,9.666666666666666,14.333333333333334,9.666666666666666,14.333333333333334,1.0,0.6666666666666666,1.0,,,,,,,,1.0,1.0,1.0,,0.5674666666666667,0.5556,,,0.3333333333333333,2.3666666666666667,,3.0,2.0,3.0,,,2.0,3.0,,6.0,,,,,,1.0,,6.0,3.0,0.6666666666666666,0.6666666666666666,0.75,,,,1.0,0.6666666666666666,,0.5674666666666667,1.0,1.0,,,1.0,,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2007,2006-07,False
1506-1891-2205-2572-711,1610612742,"Austin Croshere, Jason Terry, DeSagana Diop, Josh Howard, Jerry Stackhouse","Croshere, Terry, Diop, Howard, Stackhouse",1506-1891-2205-2572-711,DAL,139.0,2,2.0,-7.0,5.0,5.0,5.0,,10,,1.0,,,,1.0,1.0,1.0,,2.0,1.0,1.0,,3.0,10.0,,,,,,3.0,,1.0,1.0,,1.0,1.0,1.0,,3.0,,,,1.0,,1.0,,,,,,,3.0,,,1.0,1.0,1.0,,,0.5,,0.5,,0.3333333333333333,,,,1.0,,,,103.59712230215827,18.6,9.2,18.6,9.2,0.3333333333333333,,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,0.6666666666666666,1.0,0.4905833333333333,,,,,9.5,24.5,4.0,,1.0,,,,2.0,1.0,3.0,,,2.0,,1.0,1.0,,3.0,4.0,,0.5,0.5,,,,0.3333333333333333,,,0.4905833333333333,1.0,0.8,,,,,,1.0,2.0,1.0,,,,,1.0,,1.0,,1.0,,,,,,1.0,,1.0,,,,,,,1.0,,,,1.0,,,,,1.0,0.3333333333333333,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2007,2006-07,False
1506-1891-2205-2734-711,1610612742,"Austin Croshere, Jason Terry, DeSagana Diop, Devin Harris, Jerry Stackhouse","Croshere, Terry, Diop, Harris, Stackhouse",1506-1891-2205-2734-711,DAL,35.0,1,1.0,-1.0,1.0,,,,1,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,41.14285714285714,23.0,,23.0,,,,,,,,1.0,,,,,,1.0,,0.41295,,,,,,26.8,1.0,,,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,0.41295,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2007,2006-07,False
1506-1904-200772-2572-2734,1610612742,"Austin Croshere, Devean George, Maurice Ager, Josh Howard, Devin Harris","Croshere, George, Ager, Howard, Harris",1506-1904-200772-2572-2734,DAL,85.0,1,1.0,-1.0,2.0,2.0,1.0,,4,,,,,,,,,,,1.0,1.0,,3.0,4.0,,,,,,3.0,,,,,1.0,1.0,,,3.0,,,,,,,,,,,,,3.0,,,1.0,1.0,1.0,,,1.5,,1.5,,1.0,,,,,,,,67.76470588235294,12.0,30.5,12.0,21.0,,,,,,,,,,,,,1.0,,0.5235,,,,,,22.7,,,,1.0,,,,,,,1.0,1.0,,,3.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2007,2006-07,False
1717-1761-1891-1904-2572,1610612742,"Dirk Nowitzki, Greg Buckner, Jason Terry, Devean George, Josh Howard","Nowitzki, Buckner, Terry, George, Howard",1717-1761-1891-1904-2572,DAL,128.0,1,2.0,3.0,3.0,3.0,,2.0,6,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,3.0,1.0,3.0,,5.0,2.0,1.0,2.0,2.0,,2.0,3.0,2.0,2.0,,,1.0,1.0,,,3.0,2.0,,,1.0,3.0,4.0,,,,,,,3.0,,,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.5,,,1.0,1.0,0.75,,,67.5,28.0,14.666666666666666,23.333333333333332,14.666666666666666,0.16666666666666666,1.0,1.0,,0.16666666666666666,0.16666666666666666,0.3333333333333333,,,,0.3333333333333333,1.0,0.6666666666666666,,0.5066083333333333,0.537425,,,0.4,7.866666666666667,24.46666666666667,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,0.5,,0.16666666666666666,,,,,,,,,1.0,,,1.0,,,,,0.3333333333333333,1.0,,,1.0,1.0,1.0,,,,,,,1.0,,,0.5,,,1.0,,,1.0,,,,1.0,1.0,1.0,,,,,,1.0,0.3333333333333333,,,,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2007,2006-07,False
1717-1761-1891-1904-711,1610612742,"Dirk Nowitzki, Greg Buckner, Jason Terry, Devean George, Jerry Stackhouse","Nowitzki, Buckner, Terry, George, Stackhouse",1717-1761-1891-1904-711,DAL,218.0,1,4.0,-2.0,8.0,8.0,3.0,2.0,16,1.0,1.0,,,,1.0,,2.0,1.0,2.0,,3.0,2.0,4.0,6.0,,,1.0,2.0,,,,2.0,,1.0,,1.0,,1.0,2.0,1.0,3.0,,4.0,2.0,6.0,1.0,,1.0,2.0,4.0,2.0,3.0,1.0,1.0,,,,0.5,,0.2,,0.2857142857142857,0.5,0.6,,1.0,1.0,0.8,0.5,,,105.68807339449542,13.0,14.25,12.875,12.5,0.2,1.0,1.0,1.0,,0.2,0.4,,,,,,0.8,,0.53782,,0.2857142857142857,0.5,0.25,7.55,24.03333333333333,8.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,3.0,3.0,1.0,3.0,2.0,,4.0,8.0,0.5,0.2,0.2857142857142857,0.3333333333333333,,0.2,0.2,1.0,0.2,0.53782,1.0,1.0,,,,,,1.0,,,,,,,,,0.5,,1.0,,,,,,,,1.0,,0.5,1.0,,,,,,,,,,,,,2.0,0.4,2.0,,,,,,,,,1.0,,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2007,2006-07,False
1717-1761-1891-2205-711,1610612742,"Dirk Nowitzki, Greg Buckner, Jason Terry, DeSagana Diop, Jerry Stackhouse","Nowitzki, Buckner, Terry, Diop, Stackhouse",1717-1761-1891-2205-711,DAL,23.0,1,,2.0,1.0,,,,1,,,,,,1.0,,,1.0,1.0,,,,2.0,,,,,2.0,,,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,2.0,1.0,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,62.60869565217391,18.0,,18.0,,,,,,,1.0,,,,,,,,,0.389,,,,,18.5,,1.0,,,,,1.0,1.0,,2.0,,,,,,1.0,,2.0,1.0,1.0,1.0,1.0,,,,,,,0.389,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2007,2006-07,False
1717-1761-1891-2572-711,1610612742,"Dirk Nowitzki, Greg Buckner, Jason Terry, Josh Howard, Jerry Stackhouse","Nowitzki, Buckner, Terry, Howard, Stackhouse",1717-1761-1891-2572-711,DAL,125.0,2,2.0,2.0,3.0,5.0,2.0,,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,,5.0,3.0,1.0,1.0,2.0,2.0,,3.0,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,,2.0,1.0,1.0,3.0,1.0,1.0,1.0,0.5,0.5,0.3333333333333333,1.0,0.5,1.0,0.5,1.0,0.4,,1.0,0.5,1.0,0.3333333333333333,,1.0,92.16,25.0,10.0,20.666666666666668,10.0,0.2,1.0,1.0,1.0,0.2,0.2,0.4,0.5,0.5,1.0,1.0,1.0,0.6,0.5,0.48305999999999993,0.6238,0.2,0.3333333333333333,0.4,12.266666666666666,25.6,2.0,1.0,1.0,,,1.0,3.0,1.0,5.0,,,,,,1.0,,5.0,2.0,0.3333333333333333,0.625,0.625,,,,0.25,1.0,,0.485025,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,1.0,0.25,,,1.0,0.3333333333333333,,1.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2007,2006-07,False
1717-1761-1891-2572-956,1610612742,"Dirk Nowitzki, Greg Buckner, Jason Terry, Josh Howard, Erick Dampier","Nowitzki, Buckner, Terry, Howard, Dampier",1717-1761-1891-2572-956,DAL,59.0,1,1.0,2.0,2.0,2.0,,,4,,,,,,1.0,,,,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,0.5,,,,,,,,,,97.6271186440678,18.0,11.5,18.0,9.5,,,,,,1.0,,,,,,,,,0.3141,,0.5,0.5,,19.5,,2.0,,,,,,1.0,,2.0,,,,,,,,2.0,2.0,,,0.5,,,,,,,0.3141,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2007,2006-07,False
1717-1761-1891-711-956,1610612742,"Dirk Nowitzki, Greg Buckner, Jason Terry, Jerry Stackhouse, Erick Dampier","Nowitzki, Buckner, Terry, Stackhouse, Dampier",1717-1761-1891-711-956,DAL,57.0,1,1.0,-3.0,2.0,3.0,3.0,1.0,5,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,2.0,,1.0,1.0,3.0,6.0,1.0,1.0,3.0,,2.0,,2.0,1.0,,,,,,,,,,1.0,1.0,1.0,2.0,,,,2.0,1.0,1.0,,,,,,,0.5,1.0,0.3333333333333333,1.0,0.5,1.5,0.3333333333333333,1.0,,,,0.5,,,126.31578947368422,25.0,2.3333333333333335,25.0,2.3333333333333335,0.3333333333333333,1.0,1.0,,0.3333333333333333,,0.3333333333333333,,,,1.0,1.0,0.6666666666666666,,0.35001666666666664,,0.3333333333333333,0.5,1.0,3.05,25.3,2.0,1.0,1.0,,,1.0,2.0,1.0,3.0,1.0,,,,,,,3.0,2.0,0.5,0.3333333333333333,0.5,1.0,,,0.3333333333333333,1.0,,0.35001666666666664,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,0.3333333333333333,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2007,2006-07,False
1717-1761-1904-2734-711,1610612742,"Dirk Nowitzki, Greg Buckner, Devean George, Devin Harris, Jerry Stackhouse","Nowitzki, Buckner, George, Harris, Stackhouse",1717-1761-1904-2734-711,DAL,299.0,2,5.0,-7.0,12.0,13.0,11.0,,25,3.0,4.0,,,2.0,,,1.0,3.0,6.0,,3.0,2.0,8.0,15.0,,,,,6.0,,,,,,,,,,,,1.0,1.0,3.0,,3.0,3.0,1.0,2.0,3.0,4.0,,8.0,,,,,,0.5,,0.3333333333333333,,0.36363636363636365,,0.3333333333333333,1.0,1.0,,1.0,,,1.0,120.40133779264214,14.833333333333334,9.307692307692308,14.833333333333334,9.307692307692308,0.4444444444444444,0.75,1.0,,0.2222222222222222,,0.1111111111111111,,,,,,0.7777777777777778,,0.5007,,,,,4.116666666666666,32.800000000000004,12.0,3.0,4.0,2.0,2.0,3.0,6.0,3.0,8.0,,1.0,2.0,,2.0,5.0,,8.0,12.0,0.5,0.3333333333333333,0.36363636363636365,,,0.2222222222222222,0.4444444444444444,0.75,0.2222222222222222,0.5007,1.0,1.0,,,2.0,,,1.0,1.0,1.0,,2.0,0.3333333333333333,0.5,0.5,,1.0,,1.0,,,,,1.0,,3.0,1.0,0.25,,,,,,,,,,,,,,,1.0,0.1111111111111111,2.0,,,,2.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2007,2006-07,False
1717-1761-2205-2572-2734,1610612742,"Dirk Nowitzki, Greg Buckner, DeSagana Diop, Josh Howard, Devin Harris","Nowitzki, Buckner, Diop, Howard, Harris",1717-1761-2205-2572-2734,DAL,58.0,1,1.0,,2.0,2.0,2.0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,99.3103448275862,21.5,7.5,21.5,7.5,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,2.0,,2.0,,,,2.0,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,0.5,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2007,2006-07,False
1717-1761-2572-2734-711,1610612742,"Dirk Nowitzki, Greg Buckner, Josh Howard, Devin Harris, Jerry Stackhouse","Nowitzki, Buckner, Howard, Harris, Stackhouse",1717-1761-2572-2734-711,DAL,502.0,3,8.0,-11.0,17.0,15.0,,5.0,32,,5.0,,2.0,4.0,6.0,1.0,3.0,2.0,15.0,1.0,3.0,2.0,9.0,20.0,1.0,3.0,2.0,,4.0,3.0,,3.0,1.0,,1.0,1.0,1.0,,3.0,5.0,1.0,,6.0,5.0,11.0,1.0,,1.0,4.0,4.0,2.0,7.0,,,1.0,0.3333333333333333,0.3333333333333333,0.13333333333333333,0.3333333333333333,0.19444444444444445,0.3333333333333333,0.225,0.3333333333333333,0.16666666666666666,,0.2,0.38461538461538464,0.5454545454545454,0.3333333333333333,0.2,,91.79282868525895,17.705882352941178,13.4,16.647058823529413,12.8,0.2777777777777778,,,,0.2222222222222222,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,,0.4444444444444444,0.3333333333333333,0.4474777777777778,0.49633333333333335,0.1,0.11764705882352941,0.2222222222222222,10.073333333333332,25.266666666666666,3.0,,,,,,2.0,,,,1.0,2.0,1.0,,3.0,,,3.0,,,,,,,,,,0.39045,,0.17647058823529413,1.0,,2.0,,,5.0,1.0,1.0,,,0.13333333333333333,0.25,0.5,,0.8333333333333334,0.6666666666666666,1.0,0.5,0.16666666666666666,0.16666666666666666,,,,2.0,,0.2,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,1.0,1.0,1.0,,,,,,,,,,1.0,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2007,2006-07,False
1717-1761-2734-711-956,1610612742,"Dirk Nowitzki, Greg Buckner, Devin Harris, Jerry Stackhouse, Erick Dampier","Nowitzki, Buckner, Harris, Stackhouse, Dampier",1717-1761-2734-711-956,DAL,31.0,1,1.0,1.0,1.0,2.0,1.0,,3,,,,,,,,,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,2.0,,2.0,,,,,,,,,,1.0,,,1.0,,,,,,,139.3548387096774,16.0,7.5,16.0,5.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,1.0,,2.0,1.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2007,2006-07,False
1717-1891-1904-2205-2572,1610612742,"Dirk Nowitzki, Jason Terry, Devean George, DeSagana Diop, Josh Howard","Nowitzki, Terry, George, Diop, Howard",1717-1891-1904-2205-2572,DAL,87.0,1,1.0,,3.0,3.0,,1.0,6,1.0,1.0,1.0,1.0,2.0,1.0,,,2.0,4.0,,,,4.0,4.0,1.0,2.0,2.0,2.0,2.0,,2.0,,,1.0,,1.0,,,2.0,2.0,1.0,,1.0,2.0,3.0,,,,,,,2.0,0.5,1.0,,,,0.5,0.5,0.5,0.5,0.5,0.5,,,1.0,1.0,1.0,1.0,,,99.3103448275862,15.333333333333334,13.666666666666666,14.0,13.666666666666666,0.25,1.0,1.0,,0.5,0.25,,,,,0.5,1.0,0.25,,0.42805,0.4455,,,0.5,10.05,,3.0,1.0,1.0,,,2.0,4.0,,4.0,,1.0,1.0,,1.0,2.0,1.0,4.0,3.0,0.5,0.5,0.5,,,,0.25,1.0,,0.42805,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2007,2006-07,False
1717-1891-1904-2205-2734,1610612742,"Dirk Nowitzki, Jason Terry, Devean George, DeSagana Diop, Devin Harris","Nowitzki, Terry, George, Diop, Harris",1717-1891-1904-2205-2734,DAL,38.0,1,1.0,-2.0,1.0,2.0,,1.0,3,,1.0,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,113.6842105263158,20.0,9.0,14.0,9.0,1.0,,,,,,,,,,,,1.0,,0.5722,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2007,2006-07,False
1717-1891-1904-2572-2734,1610612742,"Dirk Nowitzki, Jason Terry, Devean George, Josh Howard, Devin Harris","Nowitzki, Terry, George, Howard, Harris",1717-1891-1904-2572-2734,DAL,998.0,3,17.0,-5.0,34.0,34.0,6.0,1.0,68,6.0,10.0,1.0,1.0,4.0,8.0,2.0,6.0,9.0,22.0,3.0,8.0,4.0,31.0,36.0,1.0,2.0,2.0,10.0,8.0,9.0,,6.0,2.0,5.0,3.0,8.0,2.0,3.0,19.0,2.0,9.0,,14.0,3.0,17.0,2.0,,2.0,8.0,4.0,2.0,29.0,0.5555555555555556,0.5555555555555556,1.0,0.375,0.375,0.4090909090909091,0.5,0.45,0.5,0.484375,0.5,0.26666666666666666,,0.6,0.16666666666666666,0.6666666666666666,0.1875,,,98.11623246492987,16.441176470588236,12.911764705882353,15.882352941176471,12.323529411764707,0.3333333333333333,0.6,0.75,0.5,0.13333333333333333,0.26666666666666666,0.2,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,0.6,0.3333333333333333,0.488945,0.4093,0.0625,0.08333333333333333,0.06451612903225806,8.386363636363637,24.6,8.0,1.0,2.0,2.0,,1.0,3.0,5.0,5.0,1.0,4.0,6.0,,,7.0,1.0,5.0,8.0,0.3333333333333333,0.3125,0.3125,0.25,1.0,0.06666666666666667,0.25,0.5,,0.543125,0.16129032258064516,0.23529411764705882,2.0,,2.0,1.0,,5.0,2.0,1.0,1.0,,0.09090909090909091,,0.3333333333333333,,0.8333333333333334,1.0,0.8,1.0,0.25,0.25,0.5,,1.0,3.0,,0.2,,0.5555555555555556,0.8,1.0,,1.0,1.0,,,0.2,0.5,0.5,1.0,,5.0,0.625,,2.0,1.0,0.07142857142857142,,1.0,0.2,,,,,,,2.0,1.0,2.0,1.0,,0.5,1.0,,,,,,1.0,0.25,0.25,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1610612742,2007,2006-07,False
