EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2A,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,OffTwoPtRebounds,FTOffRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,PenaltyOffPossExcludingTakeFouls,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,FirstChancePoints,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,SecondChanceAtRimPctAssisted,HeaveAttempts,Fg3aBlocked,ShortMidRangeAssists,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,ShortMidRangePctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,DefCorner3ReboundPct,BlockedShortMidRange,Defensive 3 Seconds Violations,BlockedLongMidRange,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3SecondViolations,Corner3PctBlocked,Blocked3s,BlockedArc3,BlockedCorner3,StepOutOfBoundsTurnovers,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,team_id,year,season,team_vs
101124-101160-1088-200752-200814,1610612763,"Hakim Warrick, Lawrence Roberts, Chucky Atkins, Rudy Gay, Tarence Kinsey","Warrick, Roberts, Atkins, Gay, Kinsey",101124-101160-1088-200752-200814,MEM,202.0,3,3.0,-10.0,9.0,7.0,7.0,5.0,1.0,16.0,2.0,2.0,2.0,1.0,2.0,5.0,10.0,3.0,5.0,2.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,4.0,2.0,1.0,2.0,5.0,4.0,2.0,3.0,1.0,7.0,0.8,0.5,0.5,0.4,0.5,0.4,0.5,1.0,1.0,114.05940594059406,12.0,13.428571428571429,9.777777777777779,13.285714285714286,0.4,0.2,0.4,0.6666666666666666,0.4,0.4,0.35996,0.36106666666666665,0.35996,7.540000000000001,0.7777777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2007,2006-07,False
101124-101160-1088-200752-2034,1610612763,"Hakim Warrick, Lawrence Roberts, Chucky Atkins, Rudy Gay, Mike Miller","Warrick, Roberts, Atkins, Gay, Miller",101124-101160-1088-200752-2034,MEM,2806.0,16,47.0,19.0,92.0,93.0,50.0,38.0,11.0,185.0,27.0,2.0,15.0,6.0,18.0,51.0,97.0,4.0,27.0,10.0,,23.0,32.0,12.0,44.0,6.0,3.0,8.0,5.0,14.0,3.0,22.0,10.0,9.0,20.0,4.0,50.0,0.36363636363636365,,0.6216216216216216,0.47619047619047616,0.6585365853658537,0.4,0.625,0.5,0.5,94.93941553813258,14.33695652173913,15.989247311827956,13.826086956521738,15.13978494623656,0.38571428571428573,0.08571428571428572,0.2571428571428571,0.3333333333333333,0.4166666666666667,0.6571428571428571,0.49297428571428575,0.5297583333333333,0.47846805555555555,7.13921568627451,0.5434782608695652,19.0,2.0,12.0,2.0,8.0,2.0,4.0,2.0,2.0,8.0,15.0,4.0,9.0,29.0,10.0,19.0,28.0,116.0,4.0,2.0,2.0,8.0,22.0,17.0,4.0,9.0,19.0,65.0,36.0,22.0,27.0,3.0,2.0,15.0,8.0,3.0,18.0,9.0,27.0,7.0,2.0,13.0,5.0,63.0,2.0,4.0,5.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,29.0,2.0,5.0,35.0,7.0,2.0,17.0,3.0,3.0,3.0,3.0,2.0,1.0,94.0,65.0,3.0,3.0,0.6206896551724138,0.6428571428571429,0.9,0.5263157894736842,1.0,0.4444444444444444,0.5263157894736842,0.5686274509803921,1.0,0.6296296296296297,0.6285714285714286,1.1666666666666667,0.6388888888888888,0.6867469879518072,1.1,0.7272727272727273,0.2714285714285714,0.058823529411764705,0.07407407407407407,0.16666666666666666,1.0,1.0,0.2222222222222222,0.3333333333333333,0.14285714285714285,0.5,0.7142857142857143,0.6666666666666666,1.0,0.1111111111111111,0.6666666666666666,0.7037037037037037,0.76,0.6842105263157895,0.3333333333333333,0.4,0.4444444444444444,0.4444444444444444,0.625,0.05714285714285714,0.5,0.5,1.0,0.21428571428571427,0.5333333333333333,0.5333333333333333,0.875,1.0,0.3333333333333333,1.0,1.0,0.8,0.25,0.4444444444444444,0.5333333333333333,0.2125,0.2786885245901639,0.1896551724137931,0.5603448275862069,25.789473684210527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2007,2006-07,False
101124-101160-1088-200752-2073,1610612763,"Hakim Warrick, Lawrence Roberts, Chucky Atkins, Rudy Gay, Brian Cardinal","Warrick, Roberts, Atkins, Gay, Cardinal",101124-101160-1088-200752-2073,MEM,173.0,1,3.0,6.0,6.0,5.0,,,3.0,11.0,7.0,4.0,,1.0,1.0,9.0,2.0,4.0,,4.0,,2.0,3.0,4.0,7.0,,,1.0,1.0,,,1.0,,,,,,1.0,,0.6666666666666666,0.8,0.75,0.8,0.75,1.0,1.0,91.5606936416185,17.666666666666668,13.4,17.166666666666668,12.8,0.7777777777777778,0.1111111111111111,0.1111111111111111,1.0,,0.7777777777777778,0.5268111111111111,0.59345,,2.933333333333333,,3.0,3.0,,,1.0,,,,,,,,,4.0,,,,8.0,3.0,,,,6.0,,,,,,2.0,6.0,,,4.0,,,1.0,1.0,,1.0,,,1.0,,2.0,,1.0,,,,,,,,,1.0,,,1.0,1.0,,1.0,,,,,,,2.0,,,,0.25,0.5,,,,,,0.4444444444444444,0.75,,0.4444444444444444,0.75,,0.4444444444444444,0.75,,,0.1111111111111111,0.14285714285714285,,,1.0,,,,,,1.0,1.0,,,0.42857142857142855,0.5,0.3333333333333333,,,1.0,1.0,,,,,,,,,,0.75,,,,,,,,0.1111111111111111,0.1111111111111111,0.75,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2007,2006-07,False
101124-101160-1088-200752-224,1610612763,"Hakim Warrick, Lawrence Roberts, Chucky Atkins, Rudy Gay, Eddie Jones","Warrick, Roberts, Atkins, Gay, Jones",101124-101160-1088-200752-224,MEM,113.0,1,2.0,2.0,4.0,4.0,,,,8.0,1.0,,,1.0,1.0,3.0,,,,,,2.0,3.0,,3.0,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,101.94690265486726,18.0,10.25,18.0,10.25,0.25,0.25,0.25,,,0.5,0.474825,,,9.1,,,,,1.0,,,,,,,1.0,,,1.0,,1.0,,2.0,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,0.3333333333333333,,,0.25,,,0.25,,,0.25,,,,,1.0,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,0.25,,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2007,2006-07,False
101124-101160-1088-200752-2563,1610612763,"Hakim Warrick, Lawrence Roberts, Chucky Atkins, Rudy Gay, Dahntay Jones","Warrick, Roberts, Atkins, Gay, Jones",101124-101160-1088-200752-2563,MEM,1195.0,11,20.0,3.0,44.0,45.0,25.0,24.0,8.0,89.0,14.0,5.0,11.0,8.0,11.0,33.0,55.0,6.0,20.0,7.0,1.0,10.0,13.0,8.0,21.0,4.0,4.0,2.0,2.0,1.0,,3.0,1.0,4.0,8.0,,25.0,0.6666666666666666,0.3333333333333333,0.9090909090909091,0.4666666666666667,0.9166666666666666,0.4117647058823529,0.7142857142857143,0.25,0.75,107.24686192468619,13.75,13.11111111111111,12.795454545454545,13.044444444444444,0.358974358974359,0.20512820512820512,0.28205128205128205,0.8333333333333334,0.4782608695652174,0.5128205128205128,0.46164605263157893,0.4743833333333333,0.4800068181818182,7.709090909090909,0.5681818181818182,7.0,3.0,6.0,3.0,7.0,,,,,2.0,6.0,1.0,3.0,17.0,2.0,6.0,18.0,58.0,3.0,,,4.0,10.0,11.0,1.0,3.0,10.0,35.0,18.0,16.0,6.0,,4.0,5.0,2.0,2.0,9.0,2.0,11.0,2.0,,5.0,3.0,24.0,,1.0,2.0,1.0,,,,,,1.0,12.0,1.0,1.0,20.0,,,5.0,5.0,1.0,1.0,1.0,1.0,,48.0,35.0,4.0,5.0,0.5294117647058824,0.6,1.0,0.3333333333333333,,0.3333333333333333,0.4,0.5151515151515151,0.5,0.55,0.5128205128205128,0.5,0.5434782608695652,0.5918367346938775,0.625,0.603448275862069,0.15384615384615385,0.06060606060606061,0.07142857142857142,,1.0,1.0,,0.25,,,1.0,1.0,1.0,0.06666666666666667,1.0,0.5,0.5384615384615384,0.7142857142857143,0.375,0.375,0.6363636363636364,0.7,0.42857142857142855,,,,,0.15384615384615385,0.3333333333333333,0.4,1.0,0.6,,,,0.5454545454545454,0.13043478260869565,0.3333333333333333,0.4,0.11363636363636363,0.13157894736842105,0.1724137931034483,0.603448275862069,30.55,0.3333333333333333,1.0,1.0,1.0,0.16666666666666666,0.09090909090909091,0.16666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2007,2006-07,False
101124-101160-1088-200752-757,1610612763,"Hakim Warrick, Lawrence Roberts, Chucky Atkins, Rudy Gay, Damon Stoudamire","Warrick, Roberts, Atkins, Gay, Stoudamire",101124-101160-1088-200752-757,MEM,73.0,1,1.0,-3.0,3.0,2.0,2.0,1.0,,5.0,1.0,,1.0,,,1.0,4.0,,1.0,,,,,,,,,,,,,,,1.0,3.0,,2.0,,,,,,,,,,98.63013698630138,16.666666666666668,11.5,16.666666666666668,11.5,0.5,,,,1.0,1.0,0.458425,,0.3695,3.7,0.6666666666666666,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,0.16666666666666666,,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,1.0,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2007,2006-07,False
101124-101160-1088-200768-2034,1610612763,"Hakim Warrick, Lawrence Roberts, Chucky Atkins, Kyle Lowry, Mike Miller","Warrick, Roberts, Atkins, Lowry, Miller",101124-101160-1088-200768-2034,MEM,221.0,3,4.0,-3.0,6.0,5.0,3.0,1.0,1.0,11.0,3.0,,1.0,2.0,1.0,6.0,10.0,,3.0,1.0,,,,1.0,1.0,,,,,,,,,2.0,4.0,,3.0,,,,0.25,,0.25,,,,71.67420814479638,23.5,16.0,22.666666666666668,14.6,0.5,0.3333333333333333,0.16666666666666666,,0.3333333333333333,0.5,0.4434666666666667,,0.4002666666666667,7.3,0.5,2.0,,,,,,,,,,,,,2.0,,,3.0,7.0,,,,3.0,3.0,,,,3.0,3.0,2.0,2.0,,,,,,1.0,1.0,,1.0,,,1.0,,2.0,,,,,,,,,,,3.0,,,4.0,,,,2.0,,,,,,4.0,3.0,,1.0,0.5,0.5,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.4375,0.75,0.3,,0.16666666666666666,0.3333333333333333,,,,,1.0,,,,,,,,0.6666666666666666,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,0.42857142857142855,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2007,2006-07,False
101124-101160-1088-200768-2563,1610612763,"Hakim Warrick, Lawrence Roberts, Chucky Atkins, Kyle Lowry, Dahntay Jones","Warrick, Roberts, Atkins, Lowry, Jones",101124-101160-1088-200768-2563,MEM,163.0,2,3.0,3.0,6.0,6.0,6.0,2.0,1.0,12.0,2.0,,2.0,,,2.0,6.0,,2.0,,,1.0,1.0,1.0,2.0,1.0,1.0,,,1.0,,1.0,1.0,,,,6.0,,,0.5,,0.5,0.5,,,0.5,106.0122699386503,12.0,15.166666666666666,11.833333333333334,15.0,0.5,,,,0.5,1.0,0.5470125,,0.5470125,1.45,1.0,1.0,,1.0,,,1.0,1.0,,,,1.0,,1.0,1.0,1.0,2.0,4.0,9.0,,,,2.0,2.0,1.0,1.0,2.0,4.0,9.0,,2.0,3.0,,,1.0,,,,1.0,1.0,,1.0,,,3.0,1.0,,,,,1.0,,,,,2.0,,,4.0,,,2.0,,2.0,2.0,2.0,1.0,,7.0,9.0,,,,,1.0,0.5,,0.5,0.5,0.5,,0.5,0.625,,0.625,0.75,1.0,0.75,0.5,,,,,,1.0,,1.0,,,,,,0.5,0.5,0.5,,,,,,,0.25,1.0,1.0,1.0,0.25,,,,,,,,0.5,0.25,,,0.3333333333333333,0.5,0.2222222222222222,1.0,24.65,,,,,,,,,1.0,1.0,0.25,1.0,,,,,,,,,,,,,,,,,,,,1610612763,2007,2006-07,False
101124-101160-1088-200792-2034,1610612763,"Hakim Warrick, Lawrence Roberts, Chucky Atkins, Alexander Johnson, Mike Miller","Warrick, Roberts, Atkins, Johnson, Miller",101124-101160-1088-200792-2034,MEM,46.0,1,1.0,-2.0,2.0,2.0,,,,4.0,,,,,1.0,1.0,2.0,,,,,1.0,1.0,,1.0,,,1.0,1.0,,,1.0,,,,,,1.0,,1.0,,1.0,,,,,125.21739130434781,16.0,7.0,16.0,7.0,,,1.0,,,,0.3873,,,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2007,2006-07,False
101124-101160-1088-200814-2034,1610612763,"Hakim Warrick, Lawrence Roberts, Chucky Atkins, Tarence Kinsey, Mike Miller","Warrick, Roberts, Atkins, Kinsey, Miller",101124-101160-1088-200814-2034,MEM,222.0,3,4.0,-3.0,9.0,8.0,4.0,3.0,1.0,17.0,2.0,1.0,1.0,,3.0,5.0,11.0,1.0,2.0,,,,1.0,1.0,2.0,2.0,1.0,1.0,,1.0,1.0,2.0,2.0,3.0,3.0,,4.0,0.5,,,,,0.3333333333333333,,,,110.27027027027026,13.333333333333334,12.75,12.88888888888889,12.75,0.3333333333333333,,0.5,1.0,0.5,0.5,0.50845,,0.47805,11.72,0.4444444444444444,1.0,,1.0,,2.0,,,,,,1.0,,,3.0,,1.0,2.0,8.0,,,,,,2.0,,,,4.0,,6.0,,,,1.0,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,1.0,,,2.0,,,1.0,,,,,,,8.0,4.0,,,,,,,,,,0.6,,1.0,0.5,,1.0,0.5714285714285714,,1.0,0.16666666666666666,,,,1.0,,1.0,,1.0,,,,,,,0.5,0.5,,,,0.6666666666666666,0.6666666666666666,,,,,,0.16666666666666666,,,,,,,,1.0,,,,0.14285714285714285,0.16666666666666666,,0.5,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2007,2006-07,False
