EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,DefThreePtRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Travels,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,LostBallOutOfBoundsTurnovers,PtsUnassisted3s,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedLongMidRange,HeaveAttempts,SecondChanceFtPoints,OffThreePtRebounds,ShortMidRangePctBlocked,OffThreePtReboundPct,OffCorner3ReboundPct,Technical Free Throw Trips,OffArc3ReboundPct,LongMidRangePctBlocked,OffensiveGoaltends,FTOffRebounds,OffFTReboundPct,DefensiveGoaltends,Clear Path Fouls,BlockedCorner3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
101124-101160-1088-200752-200814,1610612763,"Hakim Warrick, Lawrence Roberts, Chucky Atkins, Rudy Gay, Tarence Kinsey","Warrick, Roberts, Atkins, Gay, Kinsey",101124-101160-1088-200752-200814,MEM,202.0,3,3.0,10.0,7.0,9.0,5.0,7.0,1.0,16.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,6.0,2.0,10.0,2.0,4.0,1.0,5.0,8.0,4.0,4.0,2.0,1.0,1.0,8.0,1.0,3.0,1.0,4.0,1.0,5.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,10.0,5.0,5.0,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,0.5,0.8333333333333334,0.625,0.5,0.5,0.6,0.5,0.6,0.5,1.0,0.5,1.0,114.05940594059406,13.428571428571429,12.0,13.285714285714286,9.777777777777779,0.5,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,0.5,0.5,0.5,0.47153333333333336,0.459275,0.3333333333333333,0.3333333333333333,0.5,7.983333333333333,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2007,2006-07,True
101124-101160-1088-200752-2034,1610612763,"Hakim Warrick, Lawrence Roberts, Chucky Atkins, Rudy Gay, Mike Miller","Warrick, Roberts, Atkins, Gay, Miller",101124-101160-1088-200752-2034,MEM,2806.0,16,47.0,-19.0,93.0,92.0,38.0,50.0,9.0,185.0,16.0,28.0,5.0,11.0,7.0,14.0,11.0,29.0,34.0,71.0,14.0,97.0,9.0,23.0,7.0,40.0,40.0,20.0,25.0,8.0,4.0,8.0,55.0,14.0,11.0,6.0,24.0,14.0,38.0,8.0,5.0,3.0,6.0,3.0,11.0,17.0,,7.0,20.0,4.0,23.0,1.0,9.0,85.0,40.0,38.0,0.5882352941176471,0.6060606060606061,0.4788732394366197,0.391304347826087,0.51875,0.55,0.532967032967033,0.5555555555555556,0.35294117647058826,1.0,0.5238095238095238,0.3783783783783784,0.6,0.34146341463414637,0.3333333333333333,0.375,0.6666666666666666,94.93941553813258,15.989247311827956,14.33695652173913,15.13978494623656,13.826086956521738,0.35,0.5714285714285714,0.64,0.5,0.175,0.5,0.5,0.5714285714285714,0.3625,0.3793103448275862,0.3793103448275862,0.7272727272727273,0.36666666666666664,0.45454545454545453,0.4625,0.47311437500000003,0.4833233333333334,0.10227272727272728,0.11392405063291139,0.41237113402061853,9.470422535211267,0.40860215053763443,2.0,10.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,7.0,1.0,1.0,3.0,5.0,5.0,9.0,116.0,3.0,11.0,2.0,2.0,12.0,5.0,7.0,28.0,15.0,2.0,7.0,3.0,3.0,5.0,3.0,2.0,7.0,3.0,1.0,3.0,3.0,17.0,29.0,2.0,5.0,1.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,3.0,1.0,0.5555555555555556,1.0,0.7142857142857143,0.5555555555555556,0.2727272727272727,0.46153846153846156,0.42857142857142855,0.1125,0.04225352112676056,0.10714285714285714,0.7777777777777778,0.5,0.2857142857142857,0.5,0.8571428571428571,0.5,0.07894736842105263,0.3333333333333333,0.025,1.0,1.0,1.0,0.0875,0.42857142857142855,0.42857142857142855,1.0,0.7692307692307693,0.2,0.5,0.07692307692307693,1.0,1.0,0.07692307692307693,1.0,1.0,0.06666666666666667,1.0,0.16666666666666666,0.6,0.42857142857142855,0.5454230769230769,0.12371134020618557,25.188888888888886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2007,2006-07,True
101124-101160-1088-200752-2073,1610612763,"Hakim Warrick, Lawrence Roberts, Chucky Atkins, Rudy Gay, Brian Cardinal","Warrick, Roberts, Atkins, Gay, Cardinal",101124-101160-1088-200752-2073,MEM,173.0,1,3.0,-6.0,5.0,6.0,,,1.0,11.0,1.0,2.0,,,,1.0,,1.0,1.0,4.0,,2.0,,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,0.25,,0.2,,0.2,,,1.0,0.2,0.3333333333333333,0.2,0.25,,0.25,,91.5606936416185,13.4,17.666666666666668,12.8,17.166666666666668,0.4,0.5,0.5,,0.2,,,,0.2,,,,,,0.6,0.54716,,,,,6.2,,1.0,1.0,,,,,,,,1.0,,,,,,1.0,8.0,1.0,1.0,,,2.0,,,2.0,,,1.0,,,,,,,1.0,1.0,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,1.0,1.0,0.2,,,,,1.0,,,,0.25,,,,,,0.2,,,,1.0,1.0,,,,,,,,,,,,,0.5589,1.0,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2007,2006-07,True
101124-101160-1088-200752-224,1610612763,"Hakim Warrick, Lawrence Roberts, Chucky Atkins, Rudy Gay, Eddie Jones","Warrick, Roberts, Atkins, Gay, Jones",101124-101160-1088-200752-224,MEM,113.0,1,2.0,-2.0,4.0,4.0,,,,8.0,,1.0,,,,,,1.0,,2.0,,,,,,,,,,,,,,,2.0,,3.0,,3.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,101.94690265486726,10.25,18.0,10.25,18.0,0.3333333333333333,,,,,,,,0.3333333333333333,,,,,,0.6666666666666666,0.5176666666666666,,,,,10.05,,,,,,,,,,,1.0,,,,,,1.0,2.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,1.0,,,,1.0,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,26.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2007,2006-07,True
101124-101160-1088-200752-2563,1610612763,"Hakim Warrick, Lawrence Roberts, Chucky Atkins, Rudy Gay, Dahntay Jones","Warrick, Roberts, Atkins, Gay, Jones",101124-101160-1088-200752-2563,MEM,1195.0,11,20.0,-3.0,45.0,44.0,24.0,25.0,2.0,89.0,2.0,6.0,,,1.0,4.0,6.0,10.0,9.0,20.0,13.0,55.0,6.0,11.0,10.0,31.0,14.0,7.0,14.0,1.0,1.0,5.0,35.0,1.0,8.0,2.0,12.0,1.0,13.0,2.0,2.0,,4.0,4.0,2.0,6.0,,1.0,8.0,,16.0,,4.0,53.0,31.0,24.0,0.7777777777777778,0.875,0.45,0.5454545454545454,0.6774193548387096,0.6176470588235294,0.7051282051282052,0.6739130434782609,0.6666666666666666,0.6666666666666666,0.5333333333333333,0.09090909090909091,0.5882352941176471,0.08333333333333333,,0.2857142857142857,0.75,107.24686192468619,13.11111111111111,13.75,13.044444444444444,12.795454545454545,0.1935483870967742,0.3333333333333333,0.4,0.5,0.12903225806451613,0.25,0.25,1.0,0.3225806451612903,0.6,0.6,0.8333333333333334,,,0.5483870967741935,0.48456935483870966,0.4162,0.11428571428571428,0.16666666666666666,0.5636363636363636,11.16,0.5333333333333333,1.0,1.0,2.0,2.0,,,1.0,1.0,6.0,9.0,,,2.0,5.0,8.0,11.0,58.0,1.0,1.0,,,2.0,3.0,6.0,4.0,21.0,2.0,9.0,6.0,1.0,7.0,5.0,2.0,2.0,,,,,5.0,12.0,1.0,1.0,1.0,4.0,2.0,1.0,,3.0,1.0,,,5.0,4.0,0.875,0.7272727272727273,,0.5,0.7272727272727273,1.0,1.0,1.0,0.3548387096774194,0.05,0.16666666666666666,1.0,0.25,,0.75,1.0,,,0.3333333333333333,0.06451612903225806,1.0,1.0,1.0,0.2903225806451613,0.6666666666666666,0.6666666666666666,0.8333333333333334,1.0,1.0,,,,,,,,0.058823529411764705,1.0,0.29411764705882354,0.4,0.6666666666666666,0.5006,0.03636363636363636,25.30909090909091,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612763,2007,2006-07,True
101124-101160-1088-200752-757,1610612763,"Hakim Warrick, Lawrence Roberts, Chucky Atkins, Rudy Gay, Damon Stoudamire","Warrick, Roberts, Atkins, Gay, Stoudamire",101124-101160-1088-200752-757,MEM,73.0,1,1.0,3.0,2.0,3.0,1.0,2.0,,5.0,,,,,,,,,,,4.0,4.0,,,2.0,2.0,,,,,,,,,1.0,1.0,3.0,,3.0,,,,,,,,,,3.0,,4.0,,1.0,4.0,2.0,1.0,,,,,,,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,98.63013698630138,11.5,16.666666666666668,11.5,16.666666666666668,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,,0.5,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2007,2006-07,True
101124-101160-1088-200768-2034,1610612763,"Hakim Warrick, Lawrence Roberts, Chucky Atkins, Kyle Lowry, Mike Miller","Warrick, Roberts, Atkins, Lowry, Miller",101124-101160-1088-200768-2034,MEM,221.0,3,4.0,3.0,5.0,6.0,1.0,3.0,1.0,11.0,1.0,1.0,,,1.0,2.0,1.0,1.0,3.0,4.0,4.0,10.0,1.0,1.0,,2.0,2.0,1.0,1.0,,1.0,,2.0,1.0,3.0,,3.0,1.0,4.0,,,,,,,,,,4.0,,4.0,,2.0,8.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.75,1.0,0.75,1.0,0.8333333333333334,1.0,,,0.75,1.0,0.75,1.0,,1.0,,71.67420814479638,16.0,23.5,14.6,22.666666666666668,0.25,1.0,1.0,,0.5,0.5,0.5,1.0,0.25,1.0,1.0,,,,0.25,0.448625,0.4006,0.3333333333333333,0.3333333333333333,0.2,10.175,0.2,,,,,,,,,,,,,,,,,7.0,1.0,1.0,,,2.0,,,4.0,,,,,,,,,,,,,,,3.0,,,,,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.4006,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2007,2006-07,True
101124-101160-1088-200768-2563,1610612763,"Hakim Warrick, Lawrence Roberts, Chucky Atkins, Kyle Lowry, Dahntay Jones","Warrick, Roberts, Atkins, Lowry, Jones",101124-101160-1088-200768-2563,MEM,163.0,2,3.0,-3.0,6.0,6.0,2.0,6.0,1.0,12.0,,2.0,,,1.0,1.0,2.0,2.0,3.0,5.0,,6.0,,,,,6.0,3.0,3.0,,1.0,2.0,6.0,1.0,1.0,,1.0,1.0,2.0,,,,1.0,1.0,,1.0,,1.0,,,,,,6.0,,2.0,1.0,1.0,0.6,,0.5,,0.5,,1.0,,1.0,0.5,0.5,0.5,,1.0,,106.0122699386503,15.166666666666666,12.0,15.0,11.833333333333334,0.3333333333333333,,,,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,,,0.5,0.4587,,,,,10.52,0.3333333333333333,,1.0,,,,,,,,1.0,,,,1.0,,1.0,9.0,,1.0,,,,,1.0,,,,,,2.0,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,0.4,1.0,,0.5,,,,,,,,,,,0.16666666666666666,,,,1.0,,,,,,,,,,,1.0,,,0.6417,,55.3,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612763,2007,2006-07,True
101124-101160-1088-200792-2034,1610612763,"Hakim Warrick, Lawrence Roberts, Chucky Atkins, Alexander Johnson, Mike Miller","Warrick, Roberts, Atkins, Johnson, Miller",101124-101160-1088-200792-2034,MEM,46.0,1,1.0,2.0,2.0,2.0,,,,4.0,1.0,1.0,,,,,,1.0,1.0,2.0,,2.0,,,,,2.0,1.0,1.0,1.0,,,2.0,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,2.0,,,1.0,1.0,0.5,,0.5,,0.5,,,,1.0,,1.0,,,,1.0,125.21739130434781,7.0,16.0,7.0,16.0,0.5,1.0,1.0,1.0,,,,,0.5,,,,,,0.5,0.5354,,,,,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2007,2006-07,True
101124-101160-1088-200814-2034,1610612763,"Hakim Warrick, Lawrence Roberts, Chucky Atkins, Tarence Kinsey, Mike Miller","Warrick, Roberts, Atkins, Kinsey, Miller",101124-101160-1088-200814-2034,MEM,222.0,3,4.0,3.0,8.0,9.0,3.0,4.0,,17.0,2.0,2.0,1.0,1.0,2.0,2.0,,,4.0,4.0,3.0,11.0,1.0,1.0,2.0,4.0,4.0,2.0,2.0,2.0,,,4.0,,2.0,1.0,3.0,,3.0,1.0,,1.0,2.0,1.0,,2.0,,,3.0,,5.0,1.0,3.0,11.0,4.0,3.0,0.5,0.5,1.0,1.0,1.0,1.0,0.9166666666666666,0.6666666666666666,1.0,1.0,1.0,,0.6666666666666666,,,1.0,1.0,110.27027027027026,12.75,13.333333333333334,12.75,12.88888888888889,0.5,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,1.0,1.0,0.5,0.500825,0.6242,0.5,0.5,0.36363636363636365,4.725,0.375,,,,,,,,,,,,,,,,,8.0,,,,,,,,4.0,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2007,2006-07,True
