EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,Steals,BadPassSteals,ShootingFouls,Fouls,FirstChancePoints,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,FtPoints,DeadBallTurnovers,Turnovers,Offensive Fouls,FoulsDrawn,FTA,ThreePtShootingFoulsDrawn,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyOffPoss,ShortMidRangeFGA,LongMidRangeFGM,FG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,PenaltyTurnovers,Offensive Fouls Drawn,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,PenaltyTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyShotQualityAvg,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,PenaltyArc3FGA,SecondChanceFG2A,PenaltyFG3A,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Travels,SecondChanceTurnovers,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFGM,PtsAssisted2s,TwoPtAssists,AtRimAssists,Assisted2sPct,NonPutbacksAssisted2sPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFGM,ShortMidRangeAssists,LongMidRangeAssists,FTDefRebounds,BadPassOutOfBoundsTurnovers,Blocked2s,BlockedAtRim,Blocks,3SecondViolations,ShortMidRangePctBlocked,DefFTReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,Corner3Assists,PenaltyFg3Pct,PenaltyEfgPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChancePoints,PenaltyFG2M,PtsPutbacks,SelfOReb,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedLongMidRange,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,SelfORebPct,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyAtRimFGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,SecondChanceFtPoints,PtsUnassisted3s,FTOffRebounds,LostBallSteals,BadPassTurnovers,Loose Ball Fouls,RecoveredBlocks,Defensive 3 Seconds Violations,OffFTReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,LostBallOutOfBoundsTurnovers,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,Fg3aBlocked,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,BlockedShortMidRange,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,SecondChanceAtRimPctAssisted,Blocked3s,BlockedArc3,OffensiveGoaltends,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
101114-1723-1905-1921-200794,1610612762,"Deron Williams, Matt Harpring, Andrei Kirilenko, Gordan Giricek, Paul Millsap","Williams, Harpring, Kirilenko, Giricek, Millsap",101114-1723-1905-1921-200794,UTA,102.0,3,2.0,1.0,3.0,5.0,3.0,8,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.5,0.5,0.5,0.5,0.6666666666666666,112.94117647058823,14.333333333333334,11.8,14.333333333333334,11.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,1.0,0.50115,14.4,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2007,2006-07,True
101114-1723-1905-1921-2246,1610612762,"Deron Williams, Matt Harpring, Andrei Kirilenko, Gordan Giricek, Mehmet Okur","Williams, Harpring, Kirilenko, Giricek, Okur",101114-1723-1905-1921-2246,UTA,68.0,1,1.0,-1.0,2.0,2.0,,4,,,,,,,,3.0,4.0,,,,,,,,,,1.0,2.0,3.0,,,,,,1.5,,84.70588235294117,15.5,18.5,15.5,18.5,,,,,,,,,,,,3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2007,2006-07,True
101114-1723-1905-1921-2430,1610612762,"Deron Williams, Matt Harpring, Andrei Kirilenko, Gordan Giricek, Carlos Boozer","Williams, Harpring, Kirilenko, Giricek, Boozer",101114-1723-1905-1921-2430,UTA,247.0,2,4.0,-4.0,9.0,9.0,1.0,18,2.0,1.0,,,3.0,,1.0,7.0,11.0,,,,,,,,,,1.0,3.0,7.0,,,,,0.25,0.5,0.25,104.93927125506075,13.88888888888889,13.555555555555555,13.88888888888889,13.11111111111111,0.5,0.25,,,,,0.25,,0.443825,14.666666666666666,22.9,5.0,1.0,2.0,1.0,4.0,6.0,,0.3333333333333333,,4.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,1.0,0.3333333333333333,0.6666666666666666,0.5,1.0,0.5,0.6666666666666666,1.0,1.0,0.25,0.5,0.5,0.4422,0.4,0.5714285714285714,0.4444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2007,2006-07,True
101114-1723-1905-200793-2246,1610612762,"Deron Williams, Matt Harpring, Andrei Kirilenko, Dee Brown, Mehmet Okur","Williams, Harpring, Kirilenko, Brown, Okur",101114-1723-1905-200793-2246,UTA,125.0,1,2.0,-5.0,5.0,5.0,2.0,10,2.0,,,1.0,4.0,,1.0,,5.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,0.2,115.19999999999999,17.8,7.2,12.6,7.2,0.4,,0.2,,,,0.6,,0.46753,9.925,24.5,,2.0,3.0,,1.0,,,,,1.0,,,,2.0,,,,,1.0,1.0,3.0,1.0,1.0,,,,,,1.0,,,,0.3333333333333333,1.0,,1.0,,,,,,0.44215,,,0.2,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.5,1.0,0.25,1.0,0.4,0.5,1.0,1.0,0.4,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2007,2006-07,True
101114-1723-1905-200793-2430,1610612762,"Deron Williams, Matt Harpring, Andrei Kirilenko, Dee Brown, Carlos Boozer","Williams, Harpring, Kirilenko, Brown, Boozer",101114-1723-1905-200793-2430,UTA,120.0,1,2.0,-3.0,4.0,4.0,,8,1.0,,,1.0,2.0,,1.0,2.0,5.0,,1.0,,,1.0,,2.0,,,1.0,1.0,2.0,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,96.0,16.25,13.75,16.25,13.75,0.3333333333333333,,0.3333333333333333,,,,0.6666666666666666,,0.51385,9.8,24.5,,1.0,1.0,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,0.5,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2007,2006-07,True
101114-1723-1905-200794-2246,1610612762,"Deron Williams, Matt Harpring, Andrei Kirilenko, Paul Millsap, Mehmet Okur","Williams, Harpring, Kirilenko, Millsap, Okur",101114-1723-1905-200794-2246,UTA,673.0,6,11.0,-4.0,17.0,20.0,6.0,37,3.0,1.0,3.0,5.0,8.0,3.0,6.0,19.0,23.0,9.0,5.0,3.0,3.0,7.0,3.0,17.0,,,5.0,7.0,19.0,,1.0,0.5,0.5,0.6785714285714286,0.6333333333333333,0.42857142857142855,79.16790490341754,16.352941176470587,19.75,16.352941176470587,17.6,0.21428571428571427,0.07142857142857142,0.35714285714285715,0.6,0.6,1.0,0.5714285714285714,0.6,0.49097142857142856,10.8125,24.75,,3.0,3.0,,6.0,2.0,,0.06666666666666667,,,3.0,2.0,5.0,,,,2.0,1.0,5.0,7.0,8.0,,,,1.0,1.0,,,,,0.625,,,0.7142857142857143,0.3333333333333333,0.6,1.0,0.3333333333333333,0.21428571428571427,0.6666666666666666,0.6666666666666666,,0.1111111111111111,,,1.0,2.0,,,,,,1.0,1.0,,1.0,1.0,,0.125,,,0.3333333333333333,0.16666666666666666,,0.5,1.0,0.14285714285714285,,,,2.0,8.0,4.0,1.0,0.8,0.8,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2007,2006-07,True
101114-1723-1905-200794-2260,1610612762,"Deron Williams, Matt Harpring, Andrei Kirilenko, Paul Millsap, Jarron Collins","Williams, Harpring, Kirilenko, Millsap, Collins",101114-1723-1905-200794-2260,UTA,86.0,1,1.0,2.0,3.0,2.0,2.0,5,,2.0,,,,1.0,2.0,4.0,2.0,3.0,,,1.0,1.0,,3.0,,,,1.0,4.0,1.0,1.0,0.5,0.5,0.75,0.6666666666666666,1.0,83.72093023255813,17.333333333333332,17.0,17.333333333333332,15.5,,1.0,,,,,1.0,,0.55665,,23.25,1.0,,,,1.0,2.0,,0.3333333333333333,,3.0,,,,,1.0,4.0,,,,1.0,1.0,,,,,1.0,,4.0,3.0,,,0.6666666666666666,,,,,,,,,,0.55665,1.0,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,1.0,2.0,1.0,1.0,0.5,0.75,0.5,0.5,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2007,2006-07,True
101114-1723-1905-200794-2430,1610612762,"Deron Williams, Matt Harpring, Andrei Kirilenko, Paul Millsap, Carlos Boozer","Williams, Harpring, Kirilenko, Millsap, Boozer",101114-1723-1905-200794-2430,UTA,709.0,6,12.0,1.0,23.0,22.0,17.0,45,1.0,3.0,,,14.0,2.0,3.0,27.0,26.0,6.0,,,2.0,4.0,,10.0,1.0,1.0,3.0,9.0,23.0,2.0,1.0,0.6666666666666666,0.6666666666666666,0.6470588235294118,0.6428571428571429,0.17647058823529413,91.3963328631876,12.652173913043478,19.0,12.652173913043478,16.818181818181817,0.058823529411764705,0.17647058823529413,,,,,0.5882352941176471,,0.5471382352941176,5.507142857142857,23.0,5.0,4.0,4.0,3.0,7.0,10.0,,0.1111111111111111,,15.0,6.0,1.0,8.0,8.0,4.0,17.0,12.0,1.0,8.0,9.0,12.0,,,2.0,,2.0,3.0,17.0,15.0,3.0,0.5714285714285714,0.7083333333333334,,0.47058823529411764,0.5,0.47368421052631576,0.6,0.5,0.35294117647058826,1.0,1.0,0.4869222222222222,0.13333333333333333,0.6296296296296297,0.6521739130434783,3.0,7.0,2.0,2.0,,2.0,1.0,1.0,1.0,2.0,3.0,,1.0,0.07142857142857142,0.14285714285714285,0.3333333333333333,1.0,0.42857142857142855,,,0.5,0.4117647058823529,1.0,0.2222222222222222,,3.0,4.0,2.0,1.0,0.25,0.3333333333333333,0.42857142857142855,0.5,0.3333333333333333,4.0,1.0,,,,3.0,2.0,3.0,,,,0.6666666666666666,0.6666666666666666,0.25,,2.0,1.0,1.0,1.0,2.0,1.0,0.7222222222222222,0.6666666666666666,0.6666666666666666,1.0,0.1111111111111111,1.0,2.0,2.0,4.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.625,1.0,1.0,0.25,0.5,1.0,0.25,0.16666666666666666,1.0,0.5737,0.14814814814814814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2007,2006-07,True
101114-1723-1905-2246-2430,1610612762,"Deron Williams, Matt Harpring, Andrei Kirilenko, Mehmet Okur, Carlos Boozer","Williams, Harpring, Kirilenko, Okur, Boozer",101114-1723-1905-2246-2430,UTA,4257.0,10,71.0,-25.0,134.0,131.0,82.0,265,13.0,16.0,7.0,23.0,69.0,14.0,39.0,140.0,165.0,27.0,23.0,7.0,9.0,21.0,4.0,51.0,9.0,5.0,19.0,40.0,122.0,12.0,0.6428571428571429,0.358974358974359,0.358974358974359,0.4722222222222222,0.5225563909774437,0.3611111111111111,89.64059196617336,15.888059701492537,16.244274809160306,15.194029850746269,15.0,0.12037037037037036,0.14814814814814814,0.21296296296296297,0.30434782608695654,0.30434782608695654,0.5714285714285714,0.7037037037037037,0.30434782608695654,0.5018569444444444,6.128985507246377,24.112820512820512,38.0,8.0,22.0,3.0,40.0,55.0,1.0,0.16,0.025,77.0,19.0,3.0,30.0,46.0,21.0,87.0,36.0,4.0,28.0,40.0,60.0,14.0,10.0,12.0,5.0,19.0,8.0,87.0,77.0,7.0,0.43478260869565216,0.5370370370370371,0.6363636363636364,0.6222222222222222,0.26666666666666666,0.5333333333333333,0.75,0.25,0.17592592592592593,0.23076923076923078,0.23076923076923078,0.4915089552238806,0.2235294117647059,0.6214285714285714,0.5746268656716418,17.0,37.0,11.0,26.0,14.0,13.0,21.0,4.0,8.0,11.0,20.0,,3.0,0.057971014492753624,0.10810810810810811,0.2894736842105263,0.32,0.30158730158730157,0.4,0.375,0.7222222222222222,0.3425925925925926,0.7857142857142857,0.3880597014925373,0.208955223880597,21.0,24.0,12.0,9.0,0.4,0.48,0.5675675675675675,0.6363636363636364,0.42857142857142855,6.0,2.0,1.0,8.0,1.0,9.0,9.0,9.0,1.0,,1.0,0.3157894736842105,0.3157894736842105,0.3333333333333333,0.3333333333333333,7.0,4.0,7.0,8.0,5.0,0.38095238095238093,0.4925373134328358,0.4375,0.4375,0.7142857142857143,0.1044776119402985,0.5714285714285714,7.0,7.0,18.0,21.0,10.0,1.0,,1.0,3.0,1.0,,0.5384615384615384,0.45652173913043476,0.5,0.5294117647058824,0.3125,0.16666666666666666,0.2222222222222222,0.47368421052631576,0.01694915254237288,0.6363636363636364,0.5953375,0.12857142857142856,15.0,1.0,4.0,1.0,4.0,15.0,1.0,4.0,4.0,3.0,4.0,1.0,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.07142857142857142,0.5769230769230769,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,1610612762,2007,2006-07,True
101114-1723-1905-2246-965,1610612762,"Deron Williams, Matt Harpring, Andrei Kirilenko, Mehmet Okur, Derek Fisher","Williams, Harpring, Kirilenko, Okur, Fisher",101114-1723-1905-2246-965,UTA,54.0,1,1.0,3.0,3.0,2.0,,5,,1.0,,,1.0,1.0,1.0,3.0,,3.0,,,1.0,1.0,,3.0,1.0,,,,3.0,,1.0,1.0,1.0,0.75,0.75,0.5,133.33333333333334,8.333333333333334,14.5,8.333333333333334,14.5,,0.5,,,,,0.5,,0.353625,11.3,22.4,,1.0,1.0,,,,,,,3.0,1.0,,,1.0,,3.0,,,,,,,,1.0,,,,3.0,3.0,,,0.75,,,,,,,0.5,,,0.353625,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2007,2006-07,True
