EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsUnassisted2s,NonHeaveArc3FGA,Fouls,FirstChancePoints,NonShootingPenaltyNonTakeFouls,Fg2Pct,EfgPct,TsPct,FG3APct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceOffPoss,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted3s,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyOffPoss,PenaltyArc3FGA,PenaltyFG2A,PenaltyFG3A,ShootingFouls,PenaltyOffPossExcludingTakeFouls,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyOffPossPct,ShortMidRangeFGM,Arc3FGM,FtPoints,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted3s,NonHeaveArc3FGM,TwoPtAssists,Arc3Assists,ShortMidRangeAssists,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Steals,LostBallSteals,DeadBallTurnovers,Turnovers,FoulsDrawn,Loose Ball Fouls Drawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PenaltyPointsPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PenaltyFG3M,PtsPutbacks,Fg2aBlocked,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,FTDefRebounds,SelfOReb,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,Travels,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,PenaltyFg3Pct,SecondChanceFg2Pct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,BlockedArc3,Technical Free Throw Trips,BlockedShortMidRange,LostBallOutOfBoundsTurnovers,HeaveAttempts,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceTurnovers,DefensiveGoaltends,LongMidRangePctBlocked,StepOutOfBoundsTurnovers,FTOffRebounds,OffFTReboundPct,3SecondViolations,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,Corner3PctBlocked,Clear Path Fouls,team_id,year,season,team_vs
101130-101153-1504-2248-2366,1610612760,"Johan Petro, Mickael Gelabale, Danny Fortson, Earl Watson, Mike Wilks","Petro, Gelabale, Fortson, Watson, Wilks",101130-101153-1504-2248-2366,SEA,146.0,1,2.0,-6.0,4.0,3.0,3.0,7,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,8.0,2.0,1.0,1.0,2.0,1.0,0.3333333333333333,0.25,0.25,0.25,69.04109589041096,15.25,28.333333333333332,15.25,23.0,0.25,0.5,0.5,0.5,0.25,0.5,0.4755625,13.166666666666666,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2007,2006-07,False
101130-101153-1504-2248-2557,1610612760,"Johan Petro, Mickael Gelabale, Danny Fortson, Earl Watson, Luke Ridnour","Petro, Gelabale, Fortson, Watson, Ridnour",101130-101153-1504-2248-2557,SEA,89.0,1,1.0,-4.0,2.0,3.0,3.0,5,,,1.0,,,2.0,1.0,3.0,7.0,,,1.0,,1.0,,0.5,0.5,0.3333333333333333,80.89887640449437,23.0,14.333333333333334,20.5,14.333333333333334,,0.3333333333333333,,,,0.3333333333333333,0.43285,12.4,22.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.51675,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2007,2006-07,False
101130-101153-1740-200754-988,1610612760,"Johan Petro, Mickael Gelabale, Rashard Lewis, Mouhamed Sene, Randy Livingston","Petro, Gelabale, Lewis, Sene, Livingston",101130-101153-1740-200754-988,SEA,60.0,1,1.0,-5.0,2.0,2.0,2.0,4,,,,1.0,,1.0,1.0,,5.0,,1.0,1.0,,,,,,0.5,96.0,21.0,9.0,21.0,9.0,,,,,0.5,0.5,0.396275,8.4,27.8,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,2.0,0.5,0.396275,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2007,2006-07,False
101130-101153-1740-2248-2366,1610612760,"Johan Petro, Mickael Gelabale, Rashard Lewis, Earl Watson, Mike Wilks","Petro, Gelabale, Lewis, Watson, Wilks",101130-101153-1740-2248-2366,SEA,251.0,2,4.0,7.0,9.0,8.0,4.0,17,,1.0,2.0,2.0,3.0,5.0,2.0,14.0,7.0,4.0,2.0,5.0,14.0,2.0,0.6,0.8571428571428571,0.875,0.2857142857142857,97.52988047808765,13.666666666666666,16.0,13.666666666666666,16.0,,0.2857142857142857,0.5,0.5,0.2857142857142857,0.2857142857142857,0.4107142857142857,14.059999999999999,24.4,,3.0,,,,,2.0,,,,3.0,1.0,2.0,,5.0,,,2.0,0.5,1.0,,1.0,,,,,,0.42857142857142855,,,,,,,,,,5.0,,4.0,,2.0,5.0,,0.366325,0.5555555555555556,2.0,2.0,2.0,2.0,2.0,6.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,6.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.6,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,0.5,1.0,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2007,2006-07,False
101130-101153-1740-2248-2404,1610612760,"Johan Petro, Mickael Gelabale, Rashard Lewis, Earl Watson, Chris Wilcox","Petro, Gelabale, Lewis, Watson, Wilcox",101130-101153-1740-2248-2404,SEA,1476.0,13,25.0,,49.0,48.0,22.0,97,11.0,3.0,15.0,7.0,8.0,33.0,10.0,43.0,43.0,6.0,7.0,13.0,30.0,1.0,0.24242424242424243,0.32558139534883723,0.4215686274509804,0.23255813953488372,94.6341463414634,15.489795918367347,14.9375,14.755102040816327,14.291666666666666,0.2558139534883721,0.3488372093023256,0.2,0.2,0.16279069767441862,0.4883720930232558,0.47296627906976746,10.027272727272727,25.23,9.0,7.0,2.0,3.0,,,4.0,1.0,1.0,13.0,12.0,4.0,9.0,2.0,22.0,8.0,10.0,26.0,1.0,0.4,1.0,0.4,0.6875,0.7222222222222222,0.32,0.3448275862068966,0.3333333333333333,0.16279069767441862,0.06976744186046512,0.6666666666666666,0.6666666666666666,1.0,,,,0.5391,0.3023255813953488,23.0,5.0,13.0,6.0,5.0,23.0,0.2631578947368421,0.4340157894736842,0.46938775510204084,1.0,2.0,15.0,3.0,9.0,21.0,10.0,,2.0,5.0,2.0,1.0,5.0,10.0,16.0,4.0,2.0,5.0,8.0,12.0,1.0,17.0,2.0,21.0,2.0,0.625,0.8333333333333334,0.23076923076923078,0.3157894736842105,0.45652173913043476,0.5555555555555556,0.7142857142857143,0.6,0.5714285714285714,1.0,0.14285714285714285,0.14285714285714285,1.0,0.2857142857142857,0.2857142857142857,1.0,0.2857142857142857,0.4883720930232558,4.0,4.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,7.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,4.0,4.0,2.0,1.0,1.0,7.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,0.3333333333333333,0.5714285714285714,0.030303030303030304,0.09090909090909091,0.375,1.0,0.5,0.42857142857142855,0.16666666666666666,0.3333333333333333,1.0,0.75,0.42857142857142855,0.6666666666666666,0.07142857142857142,1.0,0.36363636363636365,0.4,0.5,0.6666666666666666,0.625,0.8,0.5,0.125,1.0,1.0,0.15789473684210525,0.6666666666666666,0.05263157894736842,1.0,0.2,0.14285714285714285,0.1794871794871795,,,,,,,,,,,,,,,,,,,,,,,1610612760,2007,2006-07,False
101130-101153-1740-2248-2555,1610612760,"Johan Petro, Mickael Gelabale, Rashard Lewis, Earl Watson, Nick Collison","Petro, Gelabale, Lewis, Watson, Collison",101130-101153-1740-2248-2555,SEA,1120.0,10,19.0,-5.0,40.0,38.0,20.0,78,7.0,2.0,5.0,5.0,9.0,17.0,6.0,32.0,37.0,8.0,5.0,11.0,29.0,1.0,0.5294117647058824,0.5217391304347826,0.5714285714285714,0.2608695652173913,100.28571428571428,15.2,13.473684210526315,15.0,13.447368421052632,0.30434782608695654,0.21739130434782608,0.4,0.4,0.21739130434782608,0.5652173913043478,0.49344347826086954,7.652941176470588,25.333333333333332,3.0,5.0,,1.0,,,2.0,,,3.0,6.0,2.0,7.0,,16.0,2.0,3.0,20.0,1.0,0.3333333333333333,,0.3333333333333333,0.5,0.5,0.25,0.25,0.6666666666666666,0.21739130434782608,0.043478260869565216,,,,,,,0.3984,0.09375,16.0,2.0,8.0,2.0,4.0,16.0,0.2,0.52207,0.4,1.0,2.0,8.0,4.0,3.0,11.0,10.0,,2.0,5.0,2.0,1.0,5.0,9.0,17.0,2.0,1.0,3.0,15.0,7.0,1.0,10.0,,11.0,,0.5555555555555556,0.625,0.5,0.4,0.4583333333333333,0.8181818181818182,1.0,0.875,0.5,1.0,0.2,0.25,1.0,0.4,0.4,1.0,0.4,0.34375,6.0,1.0,1.0,3.0,3.0,,,,,,1.0,2.0,1.0,,2.0,1.0,2.0,2.0,1.0,3.0,,1.0,12.0,,6.0,6.0,1.0,6.0,,2.0,1.0,,5.0,,,,,,,,,,0.5,0.058823529411764705,,0.8,1.0,0.25,,,0.3333333333333333,,1.0,0.8571428571428571,,,,0.8571428571428571,0.8571428571428571,0.3333333333333333,1.0,0.5,1.0,,,,,0.3,1.0,,,,0.17857142857142858,0.22727272727272727,1.0,0.2,,,,,,,,,,,,,,,,,,,,,1610612760,2007,2006-07,False
101130-101153-1740-2248-2557,1610612760,"Johan Petro, Mickael Gelabale, Rashard Lewis, Earl Watson, Luke Ridnour","Petro, Gelabale, Lewis, Watson, Ridnour",101130-101153-1740-2248-2557,SEA,341.0,3,6.0,-5.0,11.0,12.0,,23,4.0,,3.0,2.0,1.0,9.0,3.0,8.0,13.0,,2.0,,8.0,,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.25,97.12609970674487,16.818181818181817,13.0,15.909090909090908,11.583333333333334,0.3333333333333333,0.25,,,0.16666666666666666,0.5833333333333334,0.4954791666666667,8.055555555555555,24.2,2.0,2.0,,1.0,,1.0,2.0,,1.0,,6.0,2.0,3.0,,8.0,2.0,2.0,5.0,1.0,0.6666666666666666,,0.6666666666666666,,,0.25,0.2222222222222222,,0.16666666666666666,0.08333333333333333,,,,0.5,,,0.548825,,3.0,1.0,2.0,2.0,,3.0,0.25,0.4746125,0.2727272727272727,,2.0,,,,3.0,2.0,,2.0,1.0,2.0,,,3.0,3.0,1.0,,1.0,1.0,1.0,,,,3.0,,1.0,1.0,,0.375,0.375,0.375,,0.375,,,,,,1.0,1.0,1.0,1.0,0.375,1.0,,1.0,,1.0,,1.0,,,1.0,,1.0,,1.0,,2.0,1.0,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,1.0,,,0.5,,0.2222222222222222,0.25,,,,0.6666666666666666,,,,0.5,0.6666666666666666,,,,0.25,0.3333333333333333,1.0,,0.5,,,,,,0.25,,0.25,,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,1610612760,2007,2006-07,False
101130-101153-1740-2248-2810,1610612760,"Johan Petro, Mickael Gelabale, Rashard Lewis, Earl Watson, Andre Brown","Petro, Gelabale, Lewis, Watson, Brown",101130-101153-1740-2248-2810,SEA,106.0,2,2.0,1.0,4.0,3.0,3.0,7,,1.0,1.0,4.0,1.0,2.0,4.0,5.0,4.0,2.0,4.0,1.0,3.0,1.0,0.5,0.4166666666666667,0.4166666666666667,0.6666666666666666,95.09433962264151,13.25,17.666666666666668,11.25,17.333333333333332,,0.16666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,0.4321916666666667,17.05,24.925,2.0,1.0,,,,,1.0,,,2.0,,,,,,,2.0,2.0,,0.25,,0.25,0.5,0.5,,0.6666666666666666,,0.16666666666666666,,,,,,,,0.3924,0.4,,,,,,,,,,,1.0,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.25,,0.25,,,,,,,,,,,,1.0,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,2.0,,1.0,,2.0,,,,0.5,,,,,0.6666666666666666,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612760,2007,2006-07,False
101130-101153-1740-2248-2863,1610612760,"Johan Petro, Mickael Gelabale, Rashard Lewis, Earl Watson, Damien Wilkins","Petro, Gelabale, Lewis, Watson, Wilkins",101130-101153-1740-2248-2863,SEA,1152.0,9,19.0,-8.0,38.0,38.0,18.0,76,9.0,3.0,6.0,9.0,10.0,19.0,15.0,42.0,50.0,12.0,9.0,16.0,36.0,4.0,0.5263157894736842,0.5147058823529411,0.5394736842105263,0.4411764705882353,95.0,15.368421052631579,14.947368421052632,14.921052631578947,14.894736842105264,0.2647058823529412,0.17647058823529413,0.5,0.5,0.2647058823529412,0.7058823529411765,0.497825,8.010526315789473,25.173333333333336,4.0,4.0,1.0,6.0,,1.0,5.0,,1.0,6.0,9.0,3.0,7.0,1.0,17.0,2.0,5.0,14.0,0.6,0.3333333333333333,,0.3333333333333333,0.6,0.6,0.2222222222222222,0.2777777777777778,0.3333333333333333,0.11764705882352941,0.17647058823529413,0.16666666666666666,0.16666666666666666,1.0,0.2,,,0.5369,0.14285714285714285,8.0,1.0,6.0,2.0,5.0,8.0,0.125,0.5037625,0.21052631578947367,3.0,4.0,7.0,4.0,3.0,11.0,8.0,6.0,4.0,4.0,2.0,1.0,1.0,7.0,9.0,3.0,1.0,4.0,6.0,6.0,,9.0,,11.0,,0.4,0.5,0.6666666666666666,0.5,0.55,0.5833333333333334,1.0,0.6153846153846154,0.2,,0.75,0.75,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.5,0.4444444444444444,0.2619047619047619,4.0,3.0,4.0,2.0,3.0,,1.0,,,,3.0,4.0,,,4.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,,1.0,,,2.0,,,4.0,,,,,,,,,,0.75,0.15789473684210525,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.2,,0.25,0.4,1.0,0.8,1.0,0.13333333333333333,,0.4444444444444444,0.6666666666666666,0.25,0.6666666666666666,0.8,0.75,0.3333333333333333,,,,0.375,0.6666666666666666,0.125,,,0.10526315789473684,0.17391304347826086,,,,1.0,,,,,,,,,,,,,,,,,,,1610612760,2007,2006-07,False
101130-101153-1740-2248-951,1610612760,"Johan Petro, Mickael Gelabale, Rashard Lewis, Earl Watson, Ray Allen","Petro, Gelabale, Lewis, Watson, Allen",101130-101153-1740-2248-951,SEA,43.0,1,1.0,-2.0,2.0,3.0,3.0,5,,,,,,,,,2.0,,,1.0,,,,,,,167.44186046511626,17.0,3.0,17.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2007,2006-07,False
