EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceOffPoss,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,SecondChanceFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,ThreePtAssists,Corner3Assists,OffThreePtRebounds,Steals,BadPassSteals,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted3sPct,PenaltyFg3Pct,OffThreePtReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,SecondChanceFtPoints,SecondChancePoints,Fg2aBlocked,SelfOReb,Travels,BlockedShortMidRange,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,OffAtRimReboundPct,SelfORebPct,SecondChancePointsPct,LongMidRangeFGM,Loose Ball Fouls,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangeAssists,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangePctAssisted,SecondChanceAtRimFGM,PenaltyArc3FGM,SecondChanceFG2M,PtsPutbacks,Arc3Assists,FTDefRebounds,LostBallSteals,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,AtRimPctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,Arc3PctAssisted,SecondChanceAtRimAccuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,LongMidRangePctBlocked,FTOffRebounds,SecondChanceTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,Offensive Fouls,3SecondViolations,DefensiveGoaltends,SecondChanceCorner3FGA,SecondChanceFG3A,SecondChanceCorner3Frequency,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,StepOutOfBoundsTurnovers,BadPassOutOfBoundsTurnovers,Blocked3s,BlockedArc3,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Defensive 3 Seconds Violations,BlockedLongMidRange,OffensiveGoaltends,BlockedCorner3,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
101145-101180-1536-2440-2740,1610612744,"Monta Ellis, Sarunas Jasikevicius, Stephen Jackson, Matt Barnes, Andris Biedrins","Ellis, Jasikevicius, Jackson, Barnes, Biedrins",101145-101180-1536-2440-2740,GSW,120.0,1,2.0,1.0,4.0,4.0,,8.0,2.0,2.0,,,1.0,,1.0,2.0,3.0,,1.0,,4.0,3.0,,,,2.0,2.0,,1.0,,1.0,1.0,1.0,,2.0,,,,1.0,1.0,2.0,1.0,,,,1.0,1.0,,1.0,2.0,1.0,,,4.0,,,0.5,0.5,,,0.6666666666666666,,0.5,,0.5,,0.25,1.0,,,,,0.5,,,,,96.0,16.75,13.25,15.5,13.25,0.5,1.0,1.0,0.5,,,,,0.25,0.25,,,0.75,,0.50065,,,,,6.466666666666666,25.7,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2007,2006-07,False
101145-101180-1733-2202-2554,1610612744,"Monta Ellis, Sarunas Jasikevicius, Al Harrington, Jason Richardson, Mickael Pietrus","Ellis, Jasikevicius, Harrington, Richardson, Pietrus",101145-101180-1733-2202-2554,GSW,55.0,1,1.0,,1.0,2.0,1.0,3.0,,,,,1.0,,,1.0,1.0,,,,2.0,2.0,1.0,1.0,2.0,2.0,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,1.0,,,2.0,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,78.54545454545455,15.0,20.0,15.0,19.0,,,,,,,,,1.0,,,,,,0.4012,0.4012,,,1.0,17.1,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2007,2006-07,False
101145-101180-1733-2202-2740,1610612744,"Monta Ellis, Sarunas Jasikevicius, Al Harrington, Jason Richardson, Andris Biedrins","Ellis, Jasikevicius, Harrington, Richardson, Biedrins",101145-101180-1733-2202-2740,GSW,41.0,1,1.0,-4.0,2.0,2.0,,4.0,,2.0,,,,,1.0,,2.0,,1.0,,,4.0,,,,,,,1.0,,,,,,,,,,1.0,1.0,2.0,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,0.3333333333333333,,,,,140.4878048780488,19.0,1.5,18.0,1.5,0.6666666666666666,,,,,,,,,0.3333333333333333,,,1.0,,0.5026,,,,,1.95,25.8,,2.0,1.0,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2007,2006-07,False
101145-101180-1733-2440-2554,1610612744,"Monta Ellis, Sarunas Jasikevicius, Al Harrington, Matt Barnes, Mickael Pietrus","Ellis, Jasikevicius, Harrington, Barnes, Pietrus",101145-101180-1733-2440-2554,GSW,62.0,1,1.0,1.0,3.0,2.0,3.0,5.0,,1.0,,,,,1.0,,1.0,1.0,2.0,,3.0,2.0,,1.0,3.0,,,,,,,1.0,,,3.0,,,,,,,,,,,,,,,,1.0,,,3.0,3.0,3.0,,,0.5,1.0,,,0.5,0.5,0.5,0.5,0.6666666666666666,,,,,,,,,,,116.1290322580645,9.0,17.5,9.0,17.5,0.3333333333333333,,,,,,,,,0.3333333333333333,,,1.0,,0.476025,0.476025,,,1.0,3.3,33.7,1.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,,3.0,1.0,1.0,,,,,,,,,1.0,0.5,,,,,,0.3333333333333333,1.0,1.0,1.0,,0.3333333333333333,,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612744,2007,2006-07,False
101145-101180-1733-2440-2694,1610612744,"Monta Ellis, Sarunas Jasikevicius, Al Harrington, Matt Barnes, Josh Powell","Ellis, Jasikevicius, Harrington, Barnes, Powell",101145-101180-1733-2440-2694,GSW,183.0,1,3.0,-4.0,8.0,9.0,8.0,17.0,2.0,3.0,,1.0,1.0,,,2.0,5.0,,1.0,2.0,6.0,10.0,2.0,5.0,6.0,4.0,,,,,2.0,2.0,2.0,,4.0,,,2.0,2.0,,2.0,,,,,,,,3.0,3.0,3.0,5.0,3.0,6.0,6.0,8.0,1.0,1.0,,,0.4,0.4,0.3333333333333333,0.3333333333333333,0.375,0.375,0.16666666666666666,,1.0,,,1.0,,,1.0,,,133.7704918032787,10.125,11.333333333333334,10.125,11.333333333333334,0.5,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,,,,0.16666666666666666,,,,0.6666666666666666,,0.514725,0.514725,0.375,0.42857142857142855,1.0,6.12,23.2,1.0,9.0,,,2.0,3.0,,1.0,,1.0,,,,1.0,2.0,,,,,1.0,,,,,,,,,,,1.0,,,0.16666666666666666,,,,,0.5,0.6666666666666666,0.16666666666666666,,,,,,1.0,,,,,0.2,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2007,2006-07,False
101145-101180-2440-2554-2694,1610612744,"Monta Ellis, Sarunas Jasikevicius, Matt Barnes, Mickael Pietrus, Josh Powell","Ellis, Jasikevicius, Barnes, Pietrus, Powell",101145-101180-2440-2554-2694,GSW,53.0,1,1.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,,,,,,1.0,2.0,,,1.0,3.0,2.0,1.0,2.0,3.0,2.0,,,,,1.0,1.0,1.0,,2.0,1.0,,,,1.0,1.0,,,,,,,,,1.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,,,0.5,0.5,0.5,0.5,0.5,0.5,,,,1.0,,,1.0,,,,,108.67924528301887,12.0,14.5,11.0,9.0,1.0,0.5,0.5,1.0,,,,,,,,,1.0,,0.52685,0.52685,0.3333333333333333,0.3333333333333333,1.0,2.6,,1.0,2.0,1.0,,1.0,2.0,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,1.0,1.0,,1.0,,,0.5,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2007,2006-07,False
101145-101180-2440-2554-2740,1610612744,"Monta Ellis, Sarunas Jasikevicius, Matt Barnes, Mickael Pietrus, Andris Biedrins","Ellis, Jasikevicius, Barnes, Pietrus, Biedrins",101145-101180-2440-2554-2740,GSW,436.0,2,7.0,-9.0,16.0,16.0,6.0,32.0,3.0,3.0,,1.0,3.0,1.0,3.0,4.0,7.0,1.0,6.0,2.0,13.0,22.0,3.0,4.0,6.0,2.0,6.0,,3.0,1.0,1.0,2.0,,,5.0,,1.0,4.0,5.0,1.0,6.0,2.0,1.0,,,1.0,2.0,2.0,3.0,5.0,1.0,2.0,1.0,11.0,6.0,6.0,0.25,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5714285714285714,0.75,0.4230769230769231,0.6,0.4642857142857143,0.6,0.46153846153846156,1.0,0.5714285714285714,,0.5,0.5555555555555556,0.125,,,0.3333333333333333,0.5,105.68807339449542,10.9375,16.3125,10.9375,15.25,0.23076923076923078,1.0,1.0,,0.07692307692307693,,,,0.23076923076923078,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.6923076923076923,0.3333333333333333,0.5033576923076923,0.49207999999999996,0.07142857142857142,0.125,0.46153846153846156,11.457142857142857,24.633333333333336,0.375,6.0,1.0,1.0,3.0,3.0,,3.0,,,1.0,1.0,,1.0,,3.0,1.0,,1.0,,,,,,,,1.0,,0.2,0.5,1.0,,,0.23076923076923078,,,,1.0,0.6,1.0,,,0.2,,,2.0,,,,,1.0,,,,,0.15384615384615385,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,,1.0,1.0,,1.0,2.0,1.0,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2007,2006-07,False
101145-101194-1502-1884-2440,1610612744,"Monta Ellis, Anthony Roberson, Adonal Foyle, Baron Davis, Matt Barnes","Ellis, Roberson, Foyle, Davis, Barnes",101145-101194-1502-1884-2440,GSW,113.0,1,2.0,7.0,5.0,4.0,,9.0,1.0,1.0,1.0,1.0,1.0,,,3.0,3.0,1.0,1.0,,9.0,2.0,,,,2.0,4.0,,,,1.0,2.0,1.0,,5.0,,1.0,1.0,2.0,,2.0,,,,,,,,,,,,,9.0,,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,1.125,,1.125,,0.25,,1.0,,1.0,1.0,,,1.0,,1.0,114.69026548672566,9.0,17.0,9.0,17.0,0.25,1.0,1.0,1.0,0.25,1.0,1.0,,0.25,,,,0.5,,0.504225,,,,,9.133333333333333,23.1,,,,,,,1.0,1.0,,,,,,,,3.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2007,2006-07,False
101145-101194-1502-200753-2693,1610612744,"Monta Ellis, Anthony Roberson, Adonal Foyle, Patrick O'Bryant, Keith McLeod","Ellis, Roberson, Foyle, O'Bryant, McLeod",101145-101194-1502-200753-2693,GSW,358.0,1,6.0,-4.0,13.0,14.0,8.0,27.0,3.0,4.0,1.0,1.0,7.0,1.0,1.0,5.0,12.0,1.0,1.0,2.0,15.0,19.0,2.0,6.0,9.0,8.0,2.0,3.0,1.0,1.0,4.0,4.0,2.0,1.0,8.0,2.0,2.0,,2.0,2.0,4.0,,,1.0,1.0,,1.0,,1.0,1.0,2.0,2.0,1.0,13.0,9.0,8.0,0.8,0.8,1.0,1.0,0.4166666666666667,0.3333333333333333,0.5,0.5,0.5357142857142857,0.5625,0.07692307692307693,,,0.2857142857142857,1.0,0.6666666666666666,0.2857142857142857,0.3333333333333333,,,1.0,108.60335195530726,11.846153846153847,14.571428571428571,10.692307692307692,14.285714285714286,0.3076923076923077,0.75,0.75,0.6666666666666666,0.07692307692307693,1.0,1.0,1.0,0.5384615384615384,0.07692307692307693,1.0,1.0,0.38461538461538464,1.0,0.4890461538461538,0.5019,0.07142857142857142,0.07692307692307693,0.6,11.0,25.8,0.6153846153846154,,2.0,,1.0,2.0,,,,,1.0,2.0,1.0,1.0,2.0,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,0.2857142857142857,0.5,,,0.14285714285714285,0.39965,,2.0,,1.0,,,0.5,,,,0.14285714285714285,0.13333333333333333,1.0,,0.14285714285714285,0.14285714285714285,1.0,,,1.0,,1.0,1.0,,,,,,,0.5,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2007,2006-07,False
101145-101194-1502-2211-2554,1610612744,"Monta Ellis, Anthony Roberson, Adonal Foyle, Troy Murphy, Mickael Pietrus","Ellis, Roberson, Foyle, Murphy, Pietrus",101145-101194-1502-2211-2554,GSW,139.0,1,2.0,-3.0,6.0,6.0,4.0,12.0,,1.0,,,2.0,,,1.0,3.0,,,3.0,5.0,8.0,1.0,3.0,3.0,,2.0,,,,,,,,,,,2.0,2.0,,2.0,,,,,,,,2.0,2.0,3.0,6.0,2.0,5.0,3.0,4.0,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.375,,,1.0,,,1.0,,,,1.0,,124.31654676258992,10.5,12.666666666666666,10.5,12.666666666666666,0.3333333333333333,,,,,,,,0.6666666666666666,,,,0.3333333333333333,,0.4973,0.4973,0.4,0.4,0.6,12.766666666666666,,0.6666666666666666,6.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,1.0,,0.5,0.5,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2007,2006-07,False
101145-101194-1502-2399-2440,1610612744,"Monta Ellis, Anthony Roberson, Adonal Foyle, Mike Dunleavy, Matt Barnes","Ellis, Roberson, Foyle, Dunleavy, Barnes",101145-101194-1502-2399-2440,GSW,63.0,1,1.0,-5.0,3.0,3.0,3.0,6.0,,,,,1.0,,1.0,,1.0,,1.0,2.0,2.0,7.0,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,3.0,,,,,,,,,0.3333333333333333,0.3333333333333333,0.5,,,,,,,,,,,137.14285714285714,6.0,15.0,6.0,14.0,,,,,,,,,0.5,0.5,,,0.5,,0.413725,0.413725,0.3333333333333333,0.5,1.0,14.8,25.1,1.0,2.0,,,,,,,,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2007,2006-07,False
101145-101194-1502-2399-2554,1610612744,"Monta Ellis, Anthony Roberson, Adonal Foyle, Mike Dunleavy, Mickael Pietrus","Ellis, Roberson, Foyle, Dunleavy, Pietrus",101145-101194-1502-2399-2554,GSW,82.0,1,1.0,-5.0,3.0,3.0,3.0,6.0,,,,1.0,,,1.0,,1.0,,1.0,,,5.0,,1.0,,,,,1.0,,,,,,,,1.0,,1.0,,1.0,,,1.0,,,1.0,1.0,1.0,2.0,1.0,,,,,3.0,,,,,,,,,,,0.5,,,,1.0,1.0,,,,,1.0,105.36585365853658,18.333333333333332,9.0,18.333333333333332,9.0,,,,,0.5,,,,,0.5,,,0.5,,0.444725,0.444725,,,,13.2,25.0,1.0,3.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2007,2006-07,False
101145-101194-1884-200753-2211,1610612744,"Monta Ellis, Anthony Roberson, Baron Davis, Patrick O'Bryant, Troy Murphy","Ellis, Roberson, Davis, O'Bryant, Murphy",101145-101194-1884-200753-2211,GSW,103.0,1,2.0,-4.0,3.0,4.0,3.0,7.0,,,,,1.0,,1.0,,1.0,1.0,2.0,,3.0,7.0,,1.0,3.0,,,,1.0,,,1.0,,,3.0,,,,,,,,,,,,,,2.0,2.0,,,,3.0,3.0,3.0,,,0.5,0.5,,,0.5,0.5,0.5,0.5,0.6666666666666666,,,,,,,,,,,97.86407766990291,19.666666666666668,11.0,19.666666666666668,11.0,,,,,,,,,0.3333333333333333,0.3333333333333333,,,0.6666666666666666,,0.5294333333333333,0.5294333333333333,,,1.0,19.6,24.6,1.0,4.0,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,,3.0,1.0,1.0,,,,,,,,,1.0,0.5,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2007,2006-07,False
101145-101194-1884-2202-2399,1610612744,"Monta Ellis, Anthony Roberson, Baron Davis, Jason Richardson, Mike Dunleavy","Ellis, Roberson, Davis, Richardson, Dunleavy",101145-101194-1884-2202-2399,GSW,2.0,1,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,0.2538,,,,,,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2007,2006-07,False
101145-101194-1884-2211-2554,1610612744,"Monta Ellis, Anthony Roberson, Baron Davis, Troy Murphy, Mickael Pietrus","Ellis, Roberson, Davis, Murphy, Pietrus",101145-101194-1884-2211-2554,GSW,292.0,2,5.0,-10.0,10.0,10.0,,20.0,1.0,2.0,,,4.0,,,2.0,6.0,,,2.0,6.0,16.0,,,,2.0,2.0,,,,1.0,1.0,,,2.0,,,3.0,3.0,,3.0,1.0,1.0,1.0,,,2.0,,1.0,3.0,2.0,4.0,2.0,6.0,,,0.5,0.5,,,0.3333333333333333,,0.3333333333333333,,0.375,,,0.5,0.6,,,0.6,,,,0.5,,98.63013698630138,12.6,16.6,12.6,15.2,0.3333333333333333,0.5,0.5,,,,,,0.6666666666666666,,,,0.3333333333333333,,0.47131666666666666,,0.25,0.25,,12.950000000000001,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,0.25,0.25,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612744,2007,2006-07,False
101145-101194-1884-2399-2554,1610612744,"Monta Ellis, Anthony Roberson, Baron Davis, Mike Dunleavy, Mickael Pietrus","Ellis, Roberson, Davis, Dunleavy, Pietrus",101145-101194-1884-2399-2554,GSW,34.0,1,1.0,-3.0,2.0,1.0,2.0,3.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,127.05882352941177,12.0,10.0,12.0,10.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2007,2006-07,False
101145-101194-1884-2440-2554,1610612744,"Monta Ellis, Anthony Roberson, Baron Davis, Matt Barnes, Mickael Pietrus","Ellis, Roberson, Davis, Barnes, Pietrus",101145-101194-1884-2440-2554,GSW,20.0,1,,-1.0,2.0,2.0,2.0,4.0,,,,,,,1.0,,,,2.0,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,288.0,7.0,3.0,7.0,3.0,,,,,,,,,,0.5,,,1.0,,0.430725,0.430725,,,,,23.9,1.0,2.0,,,,,,1.0,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2007,2006-07,False
101145-101194-1884-2440-2693,1610612744,"Monta Ellis, Anthony Roberson, Baron Davis, Matt Barnes, Keith McLeod","Ellis, Roberson, Davis, Barnes, McLeod",101145-101194-1884-2440-2693,GSW,254.0,2,4.0,5.0,10.0,9.0,3.0,19.0,2.0,3.0,,,1.0,1.0,1.0,2.0,4.0,2.0,2.0,6.0,16.0,11.0,,1.0,4.0,2.0,2.0,,1.0,1.0,1.0,3.0,1.0,,8.0,,1.0,1.0,3.0,,3.0,1.0,,,,1.0,1.0,,1.0,4.0,5.0,7.0,4.0,16.0,4.0,3.0,0.5,0.5,1.0,1.0,0.5,,0.8333333333333334,0.75,0.8888888888888888,0.6666666666666666,0.3333333333333333,1.0,1.0,,1.0,1.0,,,1.0,,1.0,107.71653543307086,8.4,18.88888888888889,8.4,18.444444444444443,0.5,0.6666666666666666,0.6666666666666666,0.5,,,,,0.16666666666666666,0.16666666666666666,1.0,1.0,0.8333333333333334,1.0,0.5466583333333334,0.451075,0.4444444444444444,0.5714285714285714,0.25,4.725,24.3,0.3,6.0,,,,,1.0,1.0,,,1.0,,1.0,1.0,1.0,6.0,2.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,0.16666666666666666,1.0,1.0,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,1.0,,,,0.5,,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2007,2006-07,False
