EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG3A,PtsAssisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,Turnovers,Fouls,FoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,FG3M,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,FTDefRebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,SecondChanceTurnovers,ShootingFouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,ShortMidRangePctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,AtRimFGM,PenaltyAtRimFGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,LongMidRangeAssists,PenaltyTurnovers,Offensive Fouls,Offensive Fouls Drawn,PenaltyFg3Pct,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangePctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Accuracy,SecondChanceAtRimFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsPutbacks,AtRimAssists,FTOffRebounds,LostBallSteals,LostBallTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffFTReboundPct,AtRimPctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChancePointsPct,PenaltyCorner3FGM,Travels,OffLongMidRangeReboundPct,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,LostBallOutOfBoundsTurnovers,Clear Path Fouls,BlockedShortMidRange,RecoveredBlocks,3SecondViolations,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceFtPoints,OffThreePtRebounds,Technical Free Throw Trips,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,HeaveAttempts,LongMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffensiveGoaltends,HeaveMakes,3pt And 1 Free Throw Trips,BlockedCorner3,team_id,year,season,team_vs
101177-1477-1938-2225-699,1610612759,"Fabricio Oberto, Bruce Bowen, Manu Ginobili, Tony Parker, Brent Barry","Oberto, Bowen, Ginobili, Parker, Barry",101177-1477-1938-2225-699,SAS,523.0,5,9.0,1.0,18.0,18.0,6.0,11.0,3.0,36.0,6.0,1.0,1.0,3.0,1.0,,7.0,12.0,6.0,21.0,20.0,1.0,2.0,,1.0,1.0,,,,,2.0,1.0,3.0,5.0,3.0,8.0,,,,1.0,5.0,4.0,,,,21.0,6.0,,,0.5833333333333334,0.4722222222222222,0.5526315789473685,0.3333333333333333,0.08333333333333333,0.16666666666666666,,0.6,0.4,1.0,0.6666666666666666,0.3,0.5,,1.0,1.0,,99.12045889101339,16.166666666666668,12.88888888888889,15.333333333333334,12.88888888888889,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,,0.05555555555555555,1.0,,0.6666666666666666,0.5315249999999999,0.5639,0.56215,7.333333333333333,23.71666666666667,0.3333333333333333,2.0,2.0,3.0,,5.0,1.0,1.0,4.0,2.0,3.0,2.0,6.0,14.0,,1.0,,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,6.0,1.0,,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.4,0.5,,1.0,0.5,0.6666666666666666,,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.2777777777777778,,,,1.0,1.0,,0.4,1.0,0.15789473684210525,0.23076923076923078,0.2857142857142857,4.0,2.0,2.0,,,3.0,,1.0,,,,0.6666666666666666,0.8,,1.0,0.4,,,,,,,,,,,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,,1610612759,2007,2006-07,False
101177-1477-1938-2225-714,1610612759,"Fabricio Oberto, Bruce Bowen, Manu Ginobili, Tony Parker, Michael Finley","Oberto, Bowen, Ginobili, Parker, Finley",101177-1477-1938-2225-714,SAS,279.0,5,5.0,,7.0,8.0,4.0,7.0,1.0,15.0,2.0,1.0,,1.0,,,2.0,6.0,,7.0,7.0,2.0,,,,,,,,,3.0,,2.0,2.0,4.0,6.0,,1.0,,1.0,2.0,3.0,,,,4.0,4.0,,,0.3333333333333333,0.3333333333333333,0.3888888888888889,,,,1.0,0.5,0.75,,0.5,0.75,1.0,0.5,0.5,,,77.41935483870967,18.285714285714285,18.875,15.142857142857142,18.75,0.3333333333333333,0.16666666666666666,,,,,0.5,,0.3333333333333333,0.48595000000000005,0.5128,0.5107,10.633333333333333,,0.5714285714285714,2.0,1.0,3.0,,,,,3.0,1.0,5.0,1.0,3.0,4.0,,,,,,,,,,,,,6.0,2.0,3.0,1.0,,,,0.2,0.2,0.21428571428571427,,,1.0,,,0.5,0.3333333333333333,0.3333333333333333,,,,,,,,0.4,,0.25,0.25,0.42857142857142855,1.0,1.0,,,,,,1.0,,,,0.5,0.5,,0.5,,,1.0,,,1.0,,,3.0,2.0,,1.0,,1.0,,,,1.0,1.0,,0.5,0.5,0.5,0.25,,1.0,,,0.42857142857142855,,,0.5,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2007,2006-07,False
101177-1477-1938-2588-2757,1610612759,"Fabricio Oberto, Bruce Bowen, Manu Ginobili, Matt Bonner, Beno Udrih","Oberto, Bowen, Ginobili, Bonner, Udrih",101177-1477-1938-2588-2757,SAS,160.0,3,3.0,2.0,5.0,7.0,2.0,4.0,,12.0,1.0,,,1.0,3.0,1.0,1.0,2.0,4.0,5.0,3.0,,2.0,,2.0,,,1.0,,3.0,,,2.0,2.0,,2.0,,,,,1.0,,,,,5.0,2.0,,,0.5,0.4166666666666667,0.4166666666666667,0.6666666666666666,,,,1.0,,,1.0,,,,1.0,,,108.0,16.2,11.285714285714286,16.2,11.285714285714286,0.16666666666666666,0.16666666666666666,,,,0.5,,0.3333333333333333,0.8333333333333334,0.54911,,0.443375,6.5,28.675,0.4,,,,,1.0,1.0,1.0,,,1.0,,,2.0,3.0,1.0,1.0,1.0,,,2.0,2.0,,,,1.0,,,,,1.0,0.25,0.3333333333333333,,,,,,,1.0,,,,,0.16666666666666666,,,,0.3333333333333333,0.3333333333333333,1.0,,0.5,,,,1.0,,1.0,,,,,,,,,1.0,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612759,2007,2006-07,False
101177-1477-1938-2757-699,1610612759,"Fabricio Oberto, Bruce Bowen, Manu Ginobili, Beno Udrih, Brent Barry","Oberto, Bowen, Ginobili, Udrih, Barry",101177-1477-1938-2757-699,SAS,12.0,1,,2.0,1.0,,1.0,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,120.0,12.0,,12.0,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,2.0,2.0,,,,,,,,,,,,,,2.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2007,2006-07,False
101177-1477-1938-2757-714,1610612759,"Fabricio Oberto, Bruce Bowen, Manu Ginobili, Beno Udrih, Michael Finley","Oberto, Bowen, Ginobili, Udrih, Finley",101177-1477-1938-2757-714,SAS,381.0,3,6.0,-3.0,11.0,11.0,1.0,1.0,3.0,22.0,4.0,,2.0,2.0,2.0,,5.0,9.0,5.0,10.0,13.0,1.0,,6.0,2.0,,3.0,3.0,1.0,6.0,2.0,1.0,2.0,3.0,5.0,8.0,,,,1.0,4.0,2.0,,,,8.0,1.0,0.6,0.6,0.5555555555555556,0.35714285714285715,0.3333333333333333,0.35714285714285715,,,,0.5,0.6666666666666666,0.5,0.5,0.5,1.0,0.5,0.5,0.5,,83.1496062992126,16.0,18.636363636363637,14.181818181818182,18.545454545454547,0.2857142857142857,0.14285714285714285,1.0,1.0,0.5,0.14285714285714285,,,0.6428571428571429,0.5137214285714286,0.617325,0.2183,8.666666666666666,23.759999999999998,0.09090909090909091,,1.0,3.0,,3.0,,,,,1.0,,,4.0,,,,,,,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,,1.0,,,,,,,,,,,,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.21428571428571427,,,,,,,,,0.06666666666666667,0.1,,2.0,,,,,,1.0,,1.0,1.0,,0.5,0.5,1.0,,,,,,2.0,1.0,,2.0,2.0,,1.0,1.0,,,,,,,,,1.0,0.3333333333333333,0.25,1.0,0.5,,0.6666666666666666,,0.2,,,,,,,,,,,,,,,2.0,,0.4,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,1610612759,2007,2006-07,False
101177-1477-200778-2225-714,1610612759,"Fabricio Oberto, Bruce Bowen, James White, Tony Parker, Michael Finley","Oberto, Bowen, White, Parker, Finley",101177-1477-200778-2225-714,SAS,112.0,1,2.0,2.0,3.0,2.0,,,,5.0,2.0,,,,,,2.0,2.0,,4.0,2.0,,,4.0,,,2.0,2.0,,4.0,,,1.0,1.0,,1.0,,,,1.0,,1.0,,,,4.0,,1.0,1.0,1.0,1.0,1.0,,,,,0.5,,,0.5,,,,,,,64.28571428571428,18.0,29.0,18.0,21.5,1.0,,,,,,,,1.0,0.8075,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.5,0.5,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2007,2006-07,False
101177-1477-2225-2588-699,1610612759,"Fabricio Oberto, Bruce Bowen, Tony Parker, Matt Bonner, Brent Barry","Oberto, Bowen, Parker, Bonner, Barry",101177-1477-2225-2588-699,SAS,453.0,4,8.0,-3.0,16.0,17.0,7.0,1.0,,33.0,5.0,,,,2.0,,7.0,12.0,4.0,19.0,22.0,,1.0,6.0,2.0,,3.0,4.0,,9.0,,1.0,2.0,3.0,,3.0,,,,,5.0,3.0,,,,19.0,7.0,0.42857142857142855,0.42857142857142855,0.5833333333333334,0.53125,0.5588235294117647,0.25,,,,0.6666666666666666,,1.0,0.75,,,,1.0,,,104.90066225165563,17.0,10.647058823529411,17.0,10.176470588235293,0.3125,,,,,0.125,,,0.5625,0.48575,,0.4055785714285714,12.408333333333333,24.225,0.4375,,5.0,7.0,,2.0,1.0,1.0,2.0,5.0,6.0,,10.0,8.0,3.0,1.0,1.0,1.0,,,2.0,1.0,,,,3.0,4.0,3.0,10.0,1.0,1.0,0.25,0.25,0.8333333333333334,0.7142857142857143,0.7142857142857143,,,,0.5,1.0,0.4375,0.7142857142857143,0.7142857142857143,0.125,,,,0.5,0.5,1.0,,0.5,0.17647058823529413,0.23076923076923078,0.5263157894736842,2.0,,1.0,,,,3.0,,,,,0.4,0.4,0.6,,0.14285714285714285,,,,,,,,,,,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2007,2006-07,False
101177-1477-2225-2588-714,1610612759,"Fabricio Oberto, Bruce Bowen, Tony Parker, Matt Bonner, Michael Finley","Oberto, Bowen, Parker, Bonner, Finley",101177-1477-2225-2588-714,SAS,234.0,2,4.0,4.0,8.0,6.0,1.0,4.0,2.0,14.0,2.0,1.0,,,1.0,,2.0,4.0,2.0,10.0,6.0,1.0,,2.0,1.0,,1.0,2.0,,5.0,1.0,,2.0,2.0,2.0,4.0,1.0,,,2.0,3.0,4.0,1.0,,1.0,6.0,1.0,0.5,0.5,0.5,0.5833333333333334,0.625,0.3333333333333333,,,,1.0,0.5,,0.6666666666666666,0.6666666666666666,,,1.0,,0.3333333333333333,86.15384615384616,16.75,16.666666666666668,14.75,16.5,0.3333333333333333,,,,,0.16666666666666666,1.0,,0.6666666666666666,0.5507666666666667,,,10.525,24.7,0.125,,,2.0,,1.0,1.0,1.0,3.0,,,2.0,2.0,2.0,3.0,1.0,1.0,1.0,,,,,1.0,2.0,,1.0,4.0,1.0,2.0,,1.0,0.5,0.5,,,1.0,,,,1.0,,0.3333333333333333,,,0.16666666666666666,,,,1.0,1.0,1.0,,1.0,0.14285714285714285,0.2,0.2,2.0,,,,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,,,1.0,,,4.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,1.0,1.0,,0.5,1.0,,,0.4,,,0.5,,,,,1.0,1.0,,1.0,,,2.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612759,2007,2006-07,False
101177-1477-2225-699-714,1610612759,"Fabricio Oberto, Bruce Bowen, Tony Parker, Brent Barry, Michael Finley","Oberto, Bowen, Parker, Barry, Finley",101177-1477-2225-699-714,SAS,296.0,5,5.0,-4.0,10.0,10.0,7.0,3.0,,20.0,2.0,,,3.0,2.0,2.0,1.0,5.0,2.0,6.0,10.0,,2.0,,2.0,,,,,,,1.0,4.0,5.0,,5.0,,,,1.0,1.0,2.0,,,,6.0,7.0,,,0.2,0.14285714285714285,0.3333333333333333,0.2857142857142857,,,,0.8,,1.0,0.8333333333333334,,,0.5,1.0,1.0,,97.29729729729729,16.2,13.4,16.2,13.4,0.2857142857142857,0.42857142857142855,,,,0.2857142857142857,,0.4,0.5714285714285714,0.48565714285714284,,0.51894,6.04,26.2,0.7,2.0,,,,,,,4.0,1.0,3.0,4.0,6.0,2.0,,,,,,,,,,1.0,,,4.0,2.0,6.0,,,,,0.3333333333333333,0.2,0.42857142857142855,,,,1.0,,,,,,,,,,,,0.4,,0.2222222222222222,0.2857142857142857,1.0,1.0,1.0,,,,,,,,,,0.5,0.5,,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2007,2006-07,False
101177-1477-2408-2757-699,1610612759,"Fabricio Oberto, Bruce Bowen, Melvin Ely, Beno Udrih, Brent Barry","Oberto, Bowen, Ely, Udrih, Barry",101177-1477-2408-2757-699,SAS,23.0,1,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.60869565217391,23.0,,23.0,,,,,,,,,,,0.357,,,19.1,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2007,2006-07,False
101177-1477-2588-2757-699,1610612759,"Fabricio Oberto, Bruce Bowen, Matt Bonner, Beno Udrih, Brent Barry","Oberto, Bowen, Bonner, Udrih, Barry",101177-1477-2588-2757-699,SAS,47.0,1,1.0,-2.0,,1.0,,,,1.0,,,,1.0,,,,1.0,,,2.0,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,30.638297872340427,,18.0,,12.0,,1.0,,,,,,,,0.332,,,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2007,2006-07,False
101177-1477-2588-2757-714,1610612759,"Fabricio Oberto, Bruce Bowen, Matt Bonner, Beno Udrih, Michael Finley","Oberto, Bowen, Bonner, Udrih, Finley",101177-1477-2588-2757-714,SAS,262.0,2,4.0,-6.0,9.0,8.0,3.0,3.0,,17.0,1.0,,1.0,2.0,1.0,,3.0,5.0,1.0,8.0,14.0,,,2.0,1.0,,1.0,1.0,,2.0,,,1.0,1.0,,1.0,,1.0,1.0,2.0,2.0,1.0,1.0,,1.0,8.0,3.0,0.3333333333333333,0.3333333333333333,0.6,0.5,0.5714285714285714,0.16666666666666666,,,0.5,1.0,,,1.0,,,,1.0,,,93.4351145038168,14.777777777777779,16.125,14.777777777777779,16.125,0.16666666666666666,0.3333333333333333,0.5,0.5,,0.16666666666666666,,,0.3333333333333333,0.43012500000000004,,0.4318,12.84,27.3,0.3333333333333333,1.0,2.0,2.0,,,,,2.0,1.0,2.0,,2.0,4.0,,,,,,,,,1.0,1.0,,1.0,2.0,1.0,2.0,1.0,,,,0.5,0.5,0.5,,,,,,0.3333333333333333,1.0,1.0,,,,,,,,0.5,,0.14285714285714285,0.16666666666666666,0.25,,,,,,,1.0,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2007,2006-07,False
101177-1477-2757-699-714,1610612759,"Fabricio Oberto, Bruce Bowen, Beno Udrih, Brent Barry, Michael Finley","Oberto, Bowen, Udrih, Barry, Finley",101177-1477-2757-699-714,SAS,210.0,4,4.0,,6.0,8.0,2.0,5.0,1.0,14.0,1.0,,1.0,1.0,1.0,,1.0,3.0,1.0,7.0,7.0,,,,1.0,,,,,,,1.0,2.0,3.0,,3.0,,,,1.0,2.0,2.0,,,,4.0,2.0,,,0.3333333333333333,0.625,0.7,0.25,,,,1.0,,1.0,1.0,,,,,,,96.0,14.5,15.375,13.0,15.375,0.25,0.25,1.0,1.0,,0.25,,,0.5,0.4512375,0.49125,0.5419,7.566666666666666,24.2,0.3333333333333333,1.0,,1.0,,,1.0,1.0,2.0,,1.0,2.0,2.0,2.0,,1.0,,,,,2.0,1.0,1.0,1.0,,2.0,2.0,1.0,2.0,,,1.0,1.0,,,0.5,,,,1.0,1.0,0.25,,,,,,,1.0,1.0,,1.0,1.0,0.2,0.25,0.2857142857142857,,,,,,3.0,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,3.0,,,,1.0,,,,,,,1.0,,1.5,1.5,,,,1.0,1.0,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2007,2006-07,False
101177-1495-1521-1938-699,1610612759,"Fabricio Oberto, Tim Duncan, Jacque Vaughn, Manu Ginobili, Brent Barry","Oberto, Duncan, Vaughn, Ginobili, Barry",101177-1495-1521-1938-699,SAS,249.0,4,4.0,,6.0,7.0,3.0,3.0,,13.0,2.0,,,,1.0,1.0,2.0,3.0,1.0,8.0,8.0,,1.0,4.0,1.0,,2.0,3.0,,7.0,1.0,,2.0,2.0,1.0,3.0,,1.0,1.0,3.0,2.0,2.0,,,,8.0,3.0,1.0,1.0,0.6666666666666666,0.875,0.875,0.25,,,0.3333333333333333,0.6666666666666666,1.0,,0.6666666666666666,1.0,,1.0,1.0,,,75.18072289156626,19.833333333333332,18.571428571428573,19.666666666666668,18.571428571428573,0.5,,,,,0.25,,0.5,0.75,0.53695,,0.4424,7.2,26.1,0.5,,,1.0,,,1.0,1.0,1.0,,1.0,,3.0,,3.0,1.0,1.0,1.0,,,1.0,1.0,,2.0,,1.0,1.0,,3.0,,1.0,1.0,1.0,,0.75,0.75,,,,,,0.25,,,,,,,1.0,1.0,1.0,,1.0,,,0.375,2.0,,,1.0,1.0,,,2.0,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1610612759,2007,2006-07,False
101177-1495-1521-1938-714,1610612759,"Fabricio Oberto, Tim Duncan, Jacque Vaughn, Manu Ginobili, Michael Finley","Oberto, Duncan, Vaughn, Ginobili, Finley",101177-1495-1521-1938-714,SAS,1095.0,10,18.0,1.0,35.0,33.0,12.0,5.0,5.0,68.0,8.0,1.0,3.0,6.0,6.0,2.0,11.0,20.0,12.0,46.0,45.0,3.0,5.0,10.0,6.0,4.0,5.0,9.0,,22.0,3.0,3.0,5.0,9.0,6.0,15.0,,1.0,1.0,4.0,8.0,10.0,1.0,1.0,1.0,42.0,12.0,0.45454545454545453,0.5,0.55,0.578125,0.5897435897435898,0.375,0.2,0.25,0.25,0.8333333333333334,0.3333333333333333,0.75,0.8,0.3125,0.5,,1.0,0.6666666666666666,,89.42465753424658,17.37142857142857,14.757575757575758,16.257142857142856,14.636363636363637,0.25,0.1875,0.5,0.75,,0.1875,0.25,0.18181818181818182,0.625,0.5102984375,0.4267666666666667,0.49584999999999996,8.075,24.099999999999998,0.34285714285714286,2.0,2.0,6.0,2.0,6.0,3.0,5.0,9.0,3.0,6.0,5.0,14.0,12.0,12.0,3.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,4.0,16.0,8.0,14.0,1.0,0.8,0.4166666666666667,0.4166666666666667,0.5,0.4090909090909091,0.5,0.3333333333333333,1.0,0.6666666666666666,1.0,1.0,0.1875,0.3333333333333333,0.3333333333333333,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.6666666666666666,0.18181818181818182,0.5,0.21052631578947367,0.3076923076923077,0.30434782608695654,6.0,2.0,3.0,,1.0,3.0,2.0,2.0,2.0,1.0,0.2,0.75,1.0,1.0,1.0,0.2727272727272727,,1.0,,,2.0,,1.0,4.0,2.0,3.0,1.0,1.0,,1.0,,2.0,1.0,1.0,,0.6666666666666666,0.5,0.5,0.3333333333333333,0.5,1.0,,,0.08695652173913043,1.0,,,0.3333333333333333,1.0,,,,,,,,0.25,,2.0,,0.2857142857142857,0.3333333333333333,0.25,,,,,,,,,,,,,,,,,,,,,,,1610612759,2007,2006-07,False
101177-1495-1521-699-714,1610612759,"Fabricio Oberto, Tim Duncan, Jacque Vaughn, Brent Barry, Michael Finley","Oberto, Duncan, Vaughn, Barry, Finley",101177-1495-1521-699-714,SAS,54.0,1,1.0,,3.0,2.0,3.0,2.0,1.0,5.0,,,,,,,,,,2.0,2.0,,,,,,,,,,,1.0,,1.0,,1.0,,2.0,,2.0,,1.0,,,,2.0,3.0,,,,,1.0,,,,1.0,,,1.0,1.0,,,,,1.0,,133.33333333333334,13.0,7.5,10.666666666666666,7.5,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,2.0,2.0,,,,,,,,,,,,1.0,,2.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2007,2006-07,False
