EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,ShortMidRangeFGA,FG2A,FtPoints,Points,OpponentPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,TsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,FG2M,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,Steals,BadPassSteals,2pt And 1 Free Throw Trips,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,PenaltyTsPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceOffPoss,LongMidRangeFGM,LongMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,Fg2aBlocked,OffTwoPtRebounds,FTDefRebounds,OffRebounds,ShootingFouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,LongMidRangeAssists,FTOffRebounds,OffFTReboundPct,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimAssists,DefThreePtRebounds,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,BlockedShortMidRange,DefThreePtReboundPct,DefArc3ReboundPct,AtRimPctAssisted,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,OffThreePtRebounds,SelfOReb,LostBallSteals,BadPassTurnovers,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,OffThreePtReboundPct,OffCorner3ReboundPct,SelfORebPct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,HeaveAttempts,StepOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3FGM,OffArc3ReboundPct,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Technical Free Throw Trips,Travels,DefCorner3ReboundPct,PtsUnassisted3s,SecondChanceAtRimPctAssisted,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,BlockedLongMidRange,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangePctBlocked,Blocked3s,BlockedArc3,DefensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedCorner3,3pt And 1 Free Throw Trips,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,team_id,year,season,team_vs
101110-1711-200771-2048-2413,1610612757,"Martell Webster, Raef LaFrentz, Sergio Rodriguez, Jamaal Magloire, Juan Dixon","Webster, LaFrentz, Rodriguez, Magloire, Dixon",101110-1711-200771-2048-2413,POR,2560.0,7,43.0,-19.0,77.0,79.0,156.0,14.0,52.0,22.0,83.0,102.0,17.0,24.0,35.0,5.0,1.0,5.0,,10.0,16.0,20.0,28.0,11.0,78.0,0.5,0.5,0.68,0.5789473684210527,0.5,0.8333333333333334,87.75,17.31168831168831,15.531645569620252,16.038961038961038,14.227848101265822,0.2028985507246377,0.483614705882353,0.14285714285714285,0.18333333333333332,7.8961538461538465,22.0,14.0,10.0,20.0,2.0,5.0,5.0,20.0,5.0,10.0,9.0,31.0,16.0,24.0,8.0,15.0,,37.0,4.0,4.0,3.0,31.0,22.0,0.4,0.42105263157894735,0.38461538461538464,0.5,0.4420289855072464,0.6111111111111112,0.625,0.2898550724637681,0.5,0.625,0.35714285714285715,0.4166666666666667,,0.2777777777777778,0.4,0.5362318840579711,0.49165588235294116,0.37349397590361444,0.2857142857142857,7.0,5.0,18.0,1.0,9.0,3.0,5.0,7.0,9.0,2.0,11.0,11.0,2.0,3.0,,,,,3.0,0.1111111111111111,0.1,0.18181818181818182,0.1346153846153846,0.2,0.14285714285714285,0.6666666666666666,0.28125,0.275,0.3,0.2222222222222222,0.3076923076923077,0.5555555555555556,,0.2608695652173913,0.2777777777777778,0.29411764705882354,0.44729375,0.060240963855421686,,5.0,2.0,1.0,,,0.2,0.5,,7.0,5.0,1.0,,3.0,,0.38461538461538464,0.42857142857142855,0.7,3.0,3.0,5.0,14.0,2.0,5.0,7.0,17.0,4.0,8.0,21.0,13.0,5.0,7.0,5.0,2.0,1.0,,5.0,1.0,,1.0,0.4117647058823529,0.5,0.4375,0.2463768115942029,0.25,1.0,0.030303030303030304,0.043478260869565216,0.2028985507246377,0.35714285714285715,0.35714285714285715,1.0,0.16666666666666666,0.2777777777777778,0.4,0.38461538461538464,27.370588235294118,1.0,,,1.0,2.0,2.0,0.6666666666666666,0.6666666666666666,1.0,2.0,0.14285714285714285,0.6666666666666666,,,,1.0,,,,,3.0,1.0,0.3333333333333333,,,,,,,,1.0,0.1,,,0.05555555555555555,,,,,,,,,,,,1610612757,2007,2006-07,True
101110-1711-200771-2410-2424,1610612757,"Martell Webster, Raef LaFrentz, Sergio Rodriguez, Fred Jones, Dan Dickau","Webster, LaFrentz, Rodriguez, Jones, Dickau",101110-1711-200771-2410-2424,POR,7.0,1,,,1.0,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,205.71428571428572,7.0,,,,,0.305,,,,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,1.0,0.305,,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.305,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2007,2006-07,True
101110-1711-200771-2410-2566,1610612757,"Martell Webster, Raef LaFrentz, Sergio Rodriguez, Fred Jones, Travis Outlaw","Webster, LaFrentz, Rodriguez, Jones, Outlaw",101110-1711-200771-2410-2566,POR,432.0,3,7.0,-2.0,12.0,13.0,25.0,1.0,9.0,7.0,13.0,15.0,4.0,5.0,8.0,1.0,,,1.0,1.0,2.0,5.0,7.0,4.0,10.0,0.4642857142857143,1.0,0.8,0.8333333333333334,,0.8,83.33333333333333,17.916666666666668,16.692307692307693,16.333333333333332,15.076923076923077,0.09090909090909091,0.5022227272727272,0.2857142857142857,0.3333333333333333,6.988888888888889,,,2.0,5.0,,,,3.0,,,,,4.0,2.0,2.0,2.0,,4.0,,,1.0,,,0.6666666666666666,0.6666666666666666,0.3333333333333333,,0.2727272727272727,,,0.45454545454545453,0.4,1.0,,,,,,0.6363636363636364,,,,3.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,2.0,,3.0,1.0,1.0,,,,,,,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.6,,,0.3333333333333333,0.375,,,1.0,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.5562,0.23076923076923078,1.0,3.0,,,,,,1.0,0.3333333333333333,2.0,1.0,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,2.0,,,,1.0,,,,1.0,,,,,,,,,,0.18181818181818182,0.5,1.0,,0.09090909090909091,0.09090909090909091,,,,,,,,24.55,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612757,2007,2006-07,True
101110-1711-200771-2413-2424,1610612757,"Martell Webster, Raef LaFrentz, Sergio Rodriguez, Juan Dixon, Dan Dickau","Webster, LaFrentz, Rodriguez, Dixon, Dickau",101110-1711-200771-2413-2424,POR,250.0,1,4.0,,8.0,8.0,16.0,1.0,6.0,2.0,9.0,9.0,1.0,3.0,4.0,,,,,,3.0,2.0,3.0,1.0,7.0,0.5625,,0.2,0.2857142857142857,,,92.16,14.75,16.5,14.625,14.875,0.14285714285714285,0.46172857142857143,0.14285714285714285,0.16666666666666666,7.816666666666666,8.0,4.0,2.0,3.0,2.0,3.0,,2.0,2.0,6.0,2.0,9.0,,4.0,,1.0,,3.0,1.0,1.0,1.0,9.0,8.0,,,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5625,0.42857142857142855,0.6666666666666666,0.6666666666666666,,,,0.42857142857142855,0.6666666666666666,0.5714285714285714,0.46172857142857143,1.0,1.0,1.0,,2.0,1.0,1.0,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,1.0,0.25,0.25,,1.0,,0.5,,0.2857142857142857,,,0.5473,0.2222222222222222,1.0,1.0,2.0,,,,,1.0,1.0,,1.0,,,,,0.5,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,,,,,0.14285714285714285,1.0,1.0,1.0,,0.14285714285714285,1.0,1.0,25.9,,,2.0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2007,2006-07,True
101110-1711-200771-2424-2566,1610612757,"Martell Webster, Raef LaFrentz, Sergio Rodriguez, Dan Dickau, Travis Outlaw","Webster, LaFrentz, Rodriguez, Dickau, Outlaw",101110-1711-200771-2424-2566,POR,486.0,2,8.0,11.0,15.0,14.0,29.0,,8.0,3.0,24.0,13.0,5.0,8.0,9.0,,,1.0,,1.0,4.0,3.0,4.0,1.0,24.0,0.8,,1.0,0.875,,1.0,85.92592592592592,17.066666666666666,16.428571428571427,15.866666666666667,16.071428571428573,,0.5219461538461538,0.07142857142857142,0.1111111111111111,5.3,,4.0,6.0,6.0,,,,6.0,,,1.0,1.0,10.0,2.0,5.0,8.0,,19.0,1.0,,,1.0,,0.8333333333333334,0.8333333333333334,0.75,,0.8076923076923077,,0.5,0.46153846153846156,1.0,1.0,,,,,,0.8461538461538461,,0.041666666666666664,,1.0,,2.0,,,,,,,1.0,1.0,2.0,,1.0,,,,,1.0,,,,,,,0.5,,0.25,,,,,,0.15384615384615385,,,,,,,,,,,,,,5.0,2.0,,,,,0.6666666666666666,1.0,0.8333333333333334,,,3.0,5.0,,,3.0,5.0,,,9.0,5.0,3.0,3.0,3.0,1.0,,1.0,,,,1.0,0.6,,0.6,0.38461538461538464,0.5,,,,0.38461538461538464,0.6,0.6,1.0,,,,0.6,24.48,,,,,,,,,,,0.5,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2007,2006-07,True
101110-1711-2048-2410-2424,1610612757,"Martell Webster, Raef LaFrentz, Jamaal Magloire, Fred Jones, Dan Dickau","Webster, LaFrentz, Magloire, Jones, Dickau",101110-1711-2048-2410-2424,POR,203.0,1,3.0,-3.0,5.0,6.0,11.0,,4.0,1.0,3.0,6.0,2.0,2.0,2.0,1.0,,,1.0,1.0,1.0,4.0,2.0,,3.0,0.3,1.0,0.6666666666666666,0.6666666666666666,,0.5,78.0295566502463,20.6,16.666666666666668,20.6,15.333333333333334,,0.3633,,,12.825,,,,1.0,,,,1.0,,,1.0,1.0,2.0,,1.0,1.0,,2.0,,,,1.0,,1.0,1.0,0.25,,0.25,,0.5,0.25,,,,,,,,0.25,,0.3333333333333333,,,1.0,3.0,,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,0.75,0.3333333333333333,0.3333333333333333,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2007,2006-07,True
101110-1711-2048-2413-2424,1610612757,"Martell Webster, Raef LaFrentz, Jamaal Magloire, Juan Dixon, Dan Dickau","Webster, LaFrentz, Magloire, Dixon, Dickau",101110-1711-2048-2413-2424,POR,18.0,1,,-3.0,,1.0,1.0,,,,,3.0,,,,,,,,,1.0,,,,,,,,,,,80.0,,18.0,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2007,2006-07,True
101110-1711-2410-2424-2566,1610612757,"Martell Webster, Raef LaFrentz, Fred Jones, Dan Dickau, Travis Outlaw","Webster, LaFrentz, Jones, Dickau, Outlaw",101110-1711-2410-2424-2566,POR,175.0,1,3.0,-2.0,6.0,6.0,12.0,2.0,3.0,4.0,8.0,10.0,1.0,1.0,1.0,,1.0,1.0,,1.0,2.0,2.0,4.0,,8.0,0.8,,1.0,0.5,,1.0,98.74285714285715,19.166666666666668,10.0,19.166666666666668,10.0,0.6666666666666666,0.4578,,,5.8999999999999995,6.0,6.0,,1.0,,1.0,2.0,2.0,2.0,3.0,4.0,8.0,2.0,2.0,1.0,1.0,1.0,2.0,,,,8.0,6.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8,0.3333333333333333,,,1.0,1.0,0.5,0.3333333333333333,,0.3333333333333333,0.4578,1.0,1.0,,,,,,,,,,,,1.0,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2007,2006-07,True
101110-200746-200750-200771-2048,1610612757,"Martell Webster, LaMarcus Aldridge, Brandon Roy, Sergio Rodriguez, Jamaal Magloire","Webster, Aldridge, Roy, Rodriguez, Magloire",101110-200746-200750-200771-2048,POR,182.0,2,3.0,-3.0,5.0,7.0,12.0,1.0,5.0,,4.0,7.0,1.0,3.0,5.0,,,,,,2.0,,,,4.0,0.2857142857142857,,0.5,0.6666666666666666,,,94.94505494505495,18.6,12.714285714285714,14.8,12.142857142857142,0.14285714285714285,0.4998571428571429,,,15.180000000000001,2.0,4.0,1.0,1.0,,,,2.0,1.0,2.0,,2.0,4.0,,2.0,2.0,,4.0,,,,2.0,2.0,1.0,1.0,0.4,0.5,0.2857142857142857,0.5,0.5,0.14285714285714285,1.0,1.0,,,,,,0.42857142857142855,0.4151,0.5,0.4,1.0,1.0,3.0,,,,,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,0.2,,,1.0,0.3333333333333333,0.4,,1.0,,1.0,,0.42857142857142855,0.3333333333333333,0.5,0.56805,,,,,1.0,,,1.0,,,1.0,1.0,,,,,1.0,,1.0,,,,2.0,,,,2.0,,,,2.0,,,,1.0,,,,,,,,,,0.2857142857142857,0.5,,,,0.2857142857142857,,,,,,,,24.35,,,,,,,,,,,0.5,,,,,2.0,,,,,,,1.0,,,,,,,,2.0,1.0,,,0.3333333333333333,,,,,,,,1.0,0.5,0.5,,1610612757,2007,2006-07,True
101110-200746-200750-200771-2137,1610612757,"Martell Webster, LaMarcus Aldridge, Brandon Roy, Sergio Rodriguez, Ime Udoka","Webster, Aldridge, Roy, Rodriguez, Udoka",101110-200746-200750-200771-2137,POR,19.0,1,,2.0,1.0,1.0,2.0,,,2.0,2.0,,1.0,1.0,1.0,,,,,,,1.0,2.0,1.0,2.0,1.0,,1.0,1.0,,1.0,151.57894736842107,13.0,6.0,13.0,6.0,,,1.0,1.0,,1.0,,,,,,,,,,2.0,2.0,,,,,,,,,,2.0,1.0,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2007,2006-07,True
101110-200746-200750-200771-2216,1610612757,"Martell Webster, LaMarcus Aldridge, Brandon Roy, Sergio Rodriguez, Zach Randolph","Webster, Aldridge, Roy, Rodriguez, Randolph",101110-200746-200750-200771-2216,POR,489.0,5,8.0,7.0,17.0,17.0,34.0,,10.0,6.0,21.0,14.0,4.0,6.0,7.0,,1.0,3.0,,3.0,1.0,5.0,7.0,3.0,19.0,0.6666666666666666,,0.8,0.8571428571428571,1.0,0.5,100.12269938650306,12.411764705882353,16.352941176470587,12.411764705882353,15.941176470588236,,0.5477333333333333,0.2,0.23076923076923078,6.35,2.0,2.0,4.0,6.0,,,,6.0,1.0,1.0,,2.0,6.0,6.0,3.0,4.0,,9.0,4.0,1.0,,2.0,2.0,0.5,0.6,0.6,1.0,0.625,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,,,,,,0.6666666666666666,0.3151,0.09523809523809523,0.11764705882352941,1.0,2.0,4.0,1.0,1.0,,2.0,,1.0,,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,0.25,0.2,0.5,,,,,0.3333333333333333,0.5,0.5,0.5631,0.09523809523809523,1.0,1.0,2.0,,,,,1.0,1.0,3.0,2.0,1.0,,1.0,,1.0,1.0,0.75,1.0,,,1.0,,,1.0,2.0,,,3.0,1.0,,1.0,,,,3.0,,1.0,,1.0,0.5,,0.5,0.16666666666666666,,,,0.08333333333333333,0.08333333333333333,,,,,,,,24.8,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.5,1.0,,1610612757,2007,2006-07,True
101110-200746-200750-200771-2566,1610612757,"Martell Webster, LaMarcus Aldridge, Brandon Roy, Sergio Rodriguez, Travis Outlaw","Webster, Aldridge, Roy, Rodriguez, Outlaw",101110-200746-200750-200771-2566,POR,1064.0,5,18.0,1.0,33.0,32.0,65.0,5.0,20.0,7.0,35.0,34.0,10.0,14.0,18.0,3.0,1.0,1.0,1.0,4.0,4.0,6.0,8.0,2.0,29.0,0.5303030303030303,0.75,0.7692307692307693,0.7647058823529411,0.6666666666666666,1.0,87.96992481203007,15.272727272727273,17.5,14.696969696969697,17.25,0.1724137931034483,0.48801724137931035,0.06451612903225806,0.09090909090909091,11.635,13.0,15.0,3.0,5.0,1.0,1.0,2.0,8.0,2.0,5.0,5.0,18.0,6.0,10.0,3.0,6.0,1.0,15.0,1.0,1.0,,18.0,13.0,0.375,0.42857142857142855,0.4,0.4,0.4827586206896552,0.65,0.6923076923076923,0.1724137931034483,0.6,0.6,0.4,0.5,0.5,0.1,1.0,0.4827586206896552,0.50337,0.5142857142857142,0.3939393939393939,5.0,3.0,10.0,2.0,3.0,2.0,6.0,1.0,3.0,1.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.6666666666666666,0.5,0.6,0.05,,0.2,1.0,0.25,0.23529411764705882,,,0.42857142857142855,0.6666666666666666,1.0,0.3448275862068966,0.3,0.3,0.55,0.17142857142857143,1.0,2.0,2.0,1.0,,,0.3333333333333333,0.5,0.5,1.0,3.0,,,2.0,,0.75,0.6666666666666666,0.3333333333333333,3.0,2.0,2.0,6.0,1.0,3.0,4.0,9.0,3.0,5.0,9.0,6.0,2.0,3.0,1.0,1.0,,,2.0,,1.0,0.75,0.4444444444444444,0.6,0.4444444444444444,0.3103448275862069,0.2,,,0.10344827586206896,0.20689655172413793,0.3333333333333333,0.3333333333333333,0.5,0.2,0.3,0.3333333333333333,0.3333333333333333,24.066666666666666,,,,,2.0,2.0,0.6666666666666666,0.6666666666666666,1.0,2.0,0.25,1.0,,1.0,,1.0,,0.25,,,,,1.0,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,1610612757,2007,2006-07,True
101110-200746-200750-2048-2137,1610612757,"Martell Webster, LaMarcus Aldridge, Brandon Roy, Jamaal Magloire, Ime Udoka","Webster, Aldridge, Roy, Magloire, Udoka",101110-200746-200750-2048-2137,POR,219.0,2,4.0,2.0,7.0,5.0,12.0,1.0,3.0,2.0,9.0,7.0,1.0,1.0,2.0,,,2.0,,2.0,2.0,1.0,2.0,1.0,7.0,0.6428571428571429,,1.0,1.0,,1.0,78.9041095890411,18.857142857142858,17.4,18.857142857142858,17.4,0.16666666666666666,0.46597500000000003,0.14285714285714285,0.25,10.133333333333333,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,2.0,2.0,2.0,1.0,2.0,1.0,5.0,,,,2.0,1.0,0.5,1.0,0.6666666666666666,1.0,0.5833333333333334,0.5,0.5,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.548225,0.2222222222222222,0.14285714285714285,1.0,,1.0,1.0,1.0,,2.0,1.0,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,0.3333333333333333,,,,,0.5,,,,,,0.16666666666666666,,,,0.2222222222222222,1.0,1.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,1.0,3.0,,1.0,1.0,3.0,,1.0,3.0,3.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.3333333333333333,,0.3333333333333333,0.5,0.5,,,,0.5,0.3333333333333333,0.3333333333333333,1.0,,0.5,,0.3333333333333333,25.2,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,1610612757,2007,2006-07,True
101110-200746-200750-2048-2413,1610612757,"Martell Webster, LaMarcus Aldridge, Brandon Roy, Jamaal Magloire, Juan Dixon","Webster, Aldridge, Roy, Magloire, Dixon",101110-200746-200750-2048-2413,POR,1136.0,8,19.0,5.0,36.0,38.0,74.0,7.0,25.0,6.0,34.0,29.0,13.0,18.0,21.0,4.0,,5.0,2.0,9.0,8.0,12.0,7.0,3.0,32.0,0.53125,0.4444444444444444,0.7222222222222222,0.7391304347826086,0.6,1.0,93.80281690140845,13.833333333333334,16.789473684210527,13.666666666666666,15.657894736842104,0.25,0.4571660714285714,0.0967741935483871,0.10714285714285714,10.008,11.0,5.0,4.0,9.0,1.0,2.0,4.0,11.0,5.0,9.0,1.0,11.0,10.0,12.0,5.0,6.0,1.0,13.0,2.0,,,11.0,11.0,0.45454545454545453,0.5,0.44,0.5555555555555556,0.5,0.5555555555555556,0.55,0.32142857142857145,0.4444444444444444,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.25,0.2222222222222222,0.5,0.42857142857142855,0.4374444444444444,0.3235294117647059,0.3055555555555556,2.0,3.0,9.0,1.0,1.0,,2.0,3.0,2.0,1.0,3.0,5.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,0.12,0.2222222222222222,0.14285714285714285,0.5,0.14285714285714285,0.2,0.2,0.3333333333333333,,0.4,,0.32142857142857145,0.3333333333333333,0.3333333333333333,0.4831,0.058823529411764705,1.0,1.0,2.0,2.0,,,0.6666666666666666,1.0,1.0,2.0,4.0,,1.0,2.0,,0.8,0.6666666666666666,0.5,,,2.0,3.0,,,2.0,3.0,,,3.0,3.0,2.0,1.0,1.0,1.0,,2.0,2.0,4.0,,0.5,0.6666666666666666,,0.6666666666666666,0.10714285714285714,1.0,,,,0.10714285714285714,0.6666666666666666,0.6666666666666666,0.5,,,,0.6666666666666666,25.366666666666664,,,,2.0,,,,,,,1.0,,,,,,,,,,,1.0,1.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,1610612757,2007,2006-07,True
101110-200746-200750-2048-2424,1610612757,"Martell Webster, LaMarcus Aldridge, Brandon Roy, Jamaal Magloire, Dan Dickau","Webster, Aldridge, Roy, Magloire, Dickau",101110-200746-200750-2048-2424,POR,161.0,2,3.0,-1.0,5.0,4.0,9.0,,2.0,1.0,3.0,4.0,1.0,1.0,1.0,,,1.0,,1.0,5.0,1.0,2.0,1.0,3.0,0.5,,0.25,0.2,,0.3333333333333333,80.4968944099379,8.8,29.25,8.8,18.75,,0.5944,0.3333333333333333,0.3333333333333333,8.35,,,1.0,1.0,,,,1.0,,,,,2.0,,1.0,1.0,,2.0,1.0,1.0,,,,1.0,1.0,0.5,,0.5,,,0.5,1.0,1.0,,,,,,0.5,,,,,,1.0,,,,,,,,,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2007,2006-07,True
