EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,ShortMidRangeFGA,OffThreePtRebounds,FTDefRebounds,OffRebounds,SecondChanceTurnovers,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,ShortMidRangeFrequency,LongMidRangeFGM,SecondChanceArc3FGA,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG3A,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceArc3Frequency,PenaltyArc3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,OffTwoPtRebounds,OffTwoPtReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,Corner3FGA,BadPassOutOfBoundsTurnovers,Blocked2s,BlockedShortMidRange,Blocks,DefLongMidRangeReboundPct,Corner3Frequency,ShortMidRangeFGM,Fg2aBlocked,FG2APctBlocked,ShortMidRangePctBlocked,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,PtsPutbacks,Corner3Assists,SelfOReb,PenaltyTurnovers,BlockedAtRim,RecoveredBlocks,PenaltyFg3Pct,AtRimPctBlocked,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Accuracy,DefShortMidRangeReboundPct,Travels,Technical Free Throw Trips,Offensive Fouls Drawn,LongMidRangeAssists,LongMidRangePctAssisted,HeaveAttempts,SecondChanceFtPoints,StepOutOfBoundsTurnovers,Fg3aBlocked,ShortMidRangeAssists,FG3APctBlocked,Corner3PctBlocked,ShortMidRangePctAssisted,PtsUnassisted3s,FTOffRebounds,DefensiveGoaltends,LongMidRangePctBlocked,OffFTReboundPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,3SecondViolations,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Defensive 3 Seconds Violations,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,team_id,year,season,team_vs
101120-1630-1713-200766-2411,1610612751,"Antoine Wright, Mikki Moore, Vince Carter, Marcus Williams, Bostjan Nachbar","Wright, Moore, Carter, Williams, Nachbar",101120-1630-1713-200766-2411,NJN,401.0,4,7.0,-1.0,14.0,15.0,2.0,2.0,29.0,2.0,2.0,1.0,1.0,4.0,2.0,3.0,2.0,6.0,2.0,3.0,2.0,12.0,13.0,1.0,2.0,1.0,3.0,2.0,2.0,6.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,8.0,2.0,1.0,3.0,3.0,4.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,7.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,12.0,3.0,2.0,1.0,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.5555555555555556,0.5,0.6,0.5,0.3333333333333333,0.4,1.0,1.0,1.0,1.0,1.0,104.13965087281795,12.857142857142858,14.733333333333333,12.857142857142858,14.733333333333333,0.2222222222222222,1.0,1.0,0.5,0.4444444444444444,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.5,1.0,0.5555555555555556,0.6666666666666666,0.5092833333333333,0.487,0.1111111111111111,0.16666666666666666,0.25,12.183333333333332,24.366666666666664,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2007,2006-07,True
101120-1630-1713-200767-2210,1610612751,"Antoine Wright, Mikki Moore, Vince Carter, Josh Boone, Richard Jefferson","Wright, Moore, Carter, Boone, Jefferson",101120-1630-1713-200767-2210,NJN,44.0,1,1.0,-2.0,2.0,3.0,,3.0,5.0,,,,,,,1.0,,1.0,,1.0,,,2.0,,,,,,,,1.0,,,,,,,,,,1.0,2.0,1.0,1.0,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,,,,,,163.63636363636365,20.5,1.0,19.0,1.0,,,,,,0.5,,,,,,0.5,,0.425075,,,,,7.9,25.3,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2007,2006-07,True
101120-1630-1713-200767-2411,1610612751,"Antoine Wright, Mikki Moore, Vince Carter, Josh Boone, Bostjan Nachbar","Wright, Moore, Carter, Boone, Nachbar",101120-1630-1713-200767-2411,NJN,61.0,1,1.0,4.0,2.0,2.0,,2.0,4.0,1.0,1.0,,,,,,1.0,1.0,,,2.0,4.0,,,,,,,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,1.0,,2.0,,1.0,,4.0,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,94.42622950819673,16.5,14.0,16.5,14.0,1.0,1.0,1.0,,,,,,,,,1.0,,0.4962,,0.5,0.5,,2.2,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2007,2006-07,True
101120-1630-1713-200767-467,1610612751,"Antoine Wright, Mikki Moore, Vince Carter, Josh Boone, Jason Kidd","Wright, Moore, Carter, Boone, Kidd",101120-1630-1713-200767-467,NJN,78.0,1,1.0,2.0,3.0,3.0,3.0,3.0,6.0,,,,,2.0,,2.0,1.0,2.0,,2.0,,2.0,,1.0,2.0,,2.0,,2.0,,2.0,,,,,,,,2.0,,2.0,3.0,,,,,,,,,,,,,,,,,,,,2.0,3.0,,,,,,,0.5,0.5,0.25,0.25,0.25,0.25,0.5,,,1.0,1.0,,1.0,110.76923076923076,17.0,9.0,12.666666666666666,9.0,,,,,0.5,0.5,,,,,,0.5,,0.4642875,0.4642875,,,1.0,16.65,24.65,1.0,2.0,,1.0,,1.0,,,,,0.5,0.3333333333333333,0.5,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.3951,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2007,2006-07,True
101120-1630-1713-2067-467,1610612751,"Antoine Wright, Mikki Moore, Vince Carter, Eddie House, Jason Kidd","Wright, Moore, Carter, House, Kidd",101120-1630-1713-2067-467,NJN,135.0,1,2.0,-2.0,6.0,5.0,,,11.0,1.0,1.0,,,3.0,,,1.0,5.0,,,,2.0,4.0,,,,,2.0,,,,,1.0,,1.0,,1.0,2.0,2.0,,2.0,3.0,,,,1.0,1.0,1.0,,,2.0,,1.0,1.0,,,,,,,2.0,,,,1.0,1.0,,,,0.2,,0.2,,0.2,,,0.5,,1.0,0.6666666666666666,,1.0,117.33333333333333,12.5,12.0,10.0,12.0,0.2,1.0,1.0,1.0,0.6,,,,,,,0.2,,0.44958,,,,,12.22,,,2.0,1.0,,,1.0,1.0,,,,,0.25,,0.2,,,,,1.0,,,,,,,,,,,0.3702,,1.0,0.25,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2007,2006-07,True
101120-1630-1713-2210-2215,1610612751,"Antoine Wright, Mikki Moore, Vince Carter, Richard Jefferson, Jason Collins","Wright, Moore, Carter, Jefferson, Collins",101120-1630-1713-2210-2215,NJN,125.0,2,2.0,,3.0,3.0,,,6.0,,,,,,,1.0,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,2.0,2.0,2.0,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.6666666666666666,,0.5,1.0,,69.11999999999999,15.666666666666666,26.0,15.666666666666666,17.333333333333332,,,,,,0.5,,,,,,1.0,,0.5364,,,,,,25.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2007,2006-07,True
101120-1630-1713-2210-2411,1610612751,"Antoine Wright, Mikki Moore, Vince Carter, Richard Jefferson, Bostjan Nachbar","Wright, Moore, Carter, Jefferson, Nachbar",101120-1630-1713-2210-2411,NJN,409.0,3,7.0,3.0,13.0,10.0,1.0,,23.0,2.0,2.0,,,2.0,2.0,3.0,5.0,7.0,2.0,3.0,,16.0,13.0,,,,,,10.0,6.0,3.0,2.0,,2.0,2.0,2.0,,6.0,2.0,1.0,3.0,3.0,1.0,1.0,,1.0,1.0,1.0,,,2.0,2.0,3.0,,1.0,,,,,,16.0,,1.0,,,,1.0,0.6666666666666666,0.6666666666666666,0.7142857142857143,,0.8,,0.8,,0.3,0.5,0.5,1.0,0.75,,1.0,80.97799511002445,18.23076923076923,17.2,18.23076923076923,16.1,0.2,1.0,1.0,,0.2,0.3,0.6666666666666666,0.6666666666666666,1.0,,,0.5,0.6666666666666666,0.45576999999999995,,,,,9.014285714285714,25.0,0.07692307692307693,,3.0,,,,,,,,,,,0.3,1.0,,,,,,,,,,,0.5,0.5,,,,,,,,1.0,,,,,,0.5,,2.0,1.0,0.14285714285714285,0.3333333333333333,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2007,2006-07,True
101120-1630-1713-2210-467,1610612751,"Antoine Wright, Mikki Moore, Vince Carter, Richard Jefferson, Jason Kidd","Wright, Moore, Carter, Jefferson, Kidd",101120-1630-1713-2210-467,NJN,782.0,6,13.0,-3.0,22.0,22.0,11.0,14.0,44.0,3.0,10.0,,5.0,1.0,2.0,6.0,4.0,16.0,3.0,9.0,1.0,18.0,21.0,,7.0,1.0,7.0,2.0,6.0,9.0,6.0,2.0,1.0,3.0,4.0,2.0,1.0,11.0,1.0,6.0,10.0,17.0,1.0,1.0,,1.0,,1.0,,1.0,2.0,4.0,7.0,,6.0,1.0,4.0,,1.0,1.0,14.0,7.0,11.0,1.0,0.25,0.5,1.0,0.3333333333333333,0.3333333333333333,0.25,,0.34,0.25,0.3333333333333333,0.25,0.36,0.5,0.5454545454545454,1.0,0.5833333333333334,0.5714285714285714,1.0,81.0230179028133,19.772727272727273,15.772727272727273,17.40909090909091,14.181818181818182,0.4,0.3,0.42857142857142855,0.3333333333333333,0.04,0.24,0.3333333333333333,0.3333333333333333,1.0,0.4166666666666667,,0.76,0.3333333333333333,0.484338,0.47539166666666666,0.038461538461538464,0.058823529411764705,0.3888888888888889,4.475,24.477777777777778,0.5,7.0,5.0,3.0,3.0,7.0,,,1.0,1.0,0.5,0.3888888888888889,0.5,0.2,,,4.0,2.0,6.0,,4.0,5.0,0.3333333333333333,0.3333333333333333,0.2857142857142857,,,,0.3333333333333333,0.47424,0.2222222222222222,4.0,0.3333333333333333,,,3.0,1.0,2.0,,2.0,0.6666666666666666,0.12,1.0,4.0,0.25,0.2,0.2,0.25,2.0,3.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,0.4,0.3,0.42857142857142855,0.25,0.5,0.07142857142857142,0.5,0.3333333333333333,0.3333333333333333,1.0,0.5,0.6666666666666666,0.08333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2007,2006-07,True
101120-1630-1713-2215-467,1610612751,"Antoine Wright, Mikki Moore, Vince Carter, Jason Collins, Jason Kidd","Wright, Moore, Carter, Collins, Kidd",101120-1630-1713-2215-467,NJN,276.0,2,5.0,-1.0,8.0,9.0,3.0,,17.0,3.0,3.0,2.0,2.0,3.0,,1.0,3.0,7.0,,1.0,,6.0,7.0,2.0,3.0,,4.0,6.0,,,1.0,,3.0,,3.0,,3.0,6.0,2.0,3.0,5.0,8.0,1.0,,1.0,2.0,2.0,1.0,,,3.0,2.0,3.0,1.0,1.0,,,,,,6.0,4.0,3.0,,1.0,1.0,,,,0.42857142857142855,0.6666666666666666,0.375,0.6666666666666666,0.375,0.6666666666666666,0.125,0.6666666666666666,0.6,0.6666666666666666,0.625,0.3333333333333333,0.6666666666666666,88.69565217391305,16.5,16.0,15.5,12.666666666666666,0.375,1.0,1.0,1.0,0.375,0.125,,,,0.6666666666666666,1.0,0.5,,0.492825,0.5326666666666667,,,0.6666666666666666,8.742857142857144,25.6,0.375,2.0,1.0,1.0,,3.0,1.0,,,,1.0,0.6,1.0,0.125,,,,,1.0,,,,,,,,,,,0.3826,,2.0,0.5,0.3333333333333333,,,,2.0,,2.0,1.0,,,1.0,0.14285714285714285,1.0,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2007,2006-07,True
101120-1630-1713-2411-467,1610612751,"Antoine Wright, Mikki Moore, Vince Carter, Bostjan Nachbar, Jason Kidd","Wright, Moore, Carter, Nachbar, Kidd",101120-1630-1713-2411-467,NJN,301.0,5,5.0,-6.0,7.0,9.0,,2.0,16.0,1.0,1.0,,,,1.0,3.0,1.0,2.0,1.0,4.0,3.0,8.0,14.0,,,,,,2.0,3.0,3.0,1.0,,1.0,1.0,1.0,,3.0,,,,1.0,1.0,,1.0,,,1.0,,,1.0,4.0,6.0,,3.0,,3.0,,1.0,,6.0,,,,,,1.0,0.25,0.25,0.5,,0.4166666666666667,,0.5,,0.6666666666666666,,,,,,,76.54485049833887,21.571428571428573,16.666666666666668,21.428571428571427,16.333333333333332,0.16666666666666666,1.0,1.0,,,0.5,0.3333333333333333,0.3333333333333333,1.0,,,0.8333333333333334,0.3333333333333333,0.5295666666666666,,0.14285714285714285,0.3333333333333333,,6.8,24.425,,1.0,1.0,1.0,,1.0,,,,,0.3333333333333333,0.25,0.5,0.16666666666666666,,,,1.0,1.0,,2.0,,1.0,1.0,1.0,,,,,,0.25,,,,,1.0,,,,,,0.16666666666666666,,,,,,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2007,2006-07,True
