EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,OffPoss,TotalPoss,LongMidRangeFGA,FG2A,Pace,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,LongMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,Minutes,PlusMinus,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,Fg2aBlocked,LostBallSteals,Travels,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FG2APctBlocked,ShortMidRangePctBlocked,DefShortMidRangeReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceFG2M,LongMidRangeAssists,FTOffRebounds,LostBallTurnovers,SecondChanceFg2Pct,OffFTReboundPct,LongMidRangePctAssisted,AtRimPctBlocked,SecondChanceAtRimFGM,SecondChanceFtPoints,BlockedShortMidRange,SecondChanceAtRimAccuracy,PtsPutbacks,Loose Ball Fouls Drawn,OffArc3ReboundPct,DefCorner3ReboundPct,SecondChanceArc3FGM,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,DefensiveGoaltends,3SecondViolations,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffensiveGoaltends,HeaveAttempts,Fg3aBlocked,Defensive 3 Seconds Violations,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,StepOutOfBoundsTurnovers,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveMakes,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,BlockedCorner3,Corner3PctBlocked,team_id,year,season,team_vs
101106-1730-1739-2294-2581,1610612749,"Andrew Bogut, Brian Skinner, Ruben Patterson, Charlie Bell, Steve Blake","Bogut, Skinner, Patterson, Bell, Blake",101106-1730-1739-2294-2581,MIL,1590.0,2,50.0,100.0,17.0,38.0,90.56603773584905,15.14,14.38,0.3541666666666667,0.5034031250000001,9.623684210526315,26.0,12.0,50.0,,8.0,4.0,10.0,15.0,2.0,,,,6.0,5.0,3.0,5.0,,,,,3.0,5.0,1.0,15.0,6.0,10.0,8.0,56.0,44.0,3.0,,1.0,6.0,,,,,,,16.0,14.0,18.0,,5.0,3.0,8.0,6.0,14.0,3.0,3.0,5.0,,34.0,2.0,4.0,6.0,13.0,1.0,20.0,6.0,26.0,1.0,6.0,6.0,1.0,,,3.0,4.0,,,6.0,11.0,,1.0,8.0,,8.0,,5.0,4.0,,5.0,5.0,50.0,,,,,0.5333333333333333,0.5333333333333333,1.0,0.6,,,0.6,0.39473684210526316,,0.5,0.25,,0.5490196078431373,0.5,,0.20833333333333334,0.25,0.5,0.7222222222222222,0.17391304347826086,0.75,0.5,0.7307692307692307,0.2222222222222222,0.4,,0.16666666666666666,0.5,1.0,0.2857142857142857,0.7142857142857143,0.038461538461538464,1.0,16.66,15.96,0.3125,0.6666666666666666,0.7142857142857143,0.5,0.125,,,,0.29411764705882354,0.29411764705882354,0.10416666666666667,0.6,0.6,1.0,0.10416666666666667,0.6,0.6,1.0,0.5,,,,0.25,,,,,0.5208333333333334,0.6,0.5260833333333333,,0.10714285714285714,,24.69,,1.0,,1.0,2.0,5.0,0.02631578947368421,,1.0,0.09803921568627451,0.12195121951219512,,,,,1.0,3.0,,1.0,0.3333333333333333,,0.6,0.06666666666666667,1.0,4.0,1.0,0.5,,,0.5,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1610612749,2007,2006-07,True
101106-1730-1739-2294-2590,1610612749,"Andrew Bogut, Brian Skinner, Ruben Patterson, Charlie Bell, Mo Williams","Bogut, Skinner, Patterson, Bell, Williams",101106-1730-1739-2294-2590,MIL,4918.0,11,155.0,313.0,34.0,106.0,91.6470109800732,15.574193548387097,14.858064516129032,0.2361111111111111,0.5026223776223776,8.65566037735849,82.0,12.0,158.0,26.0,29.0,19.0,28.0,42.0,12.0,6.0,10.0,15.0,30.0,14.0,4.0,9.0,,1.0,1.0,2.0,10.0,29.0,,57.0,14.0,38.0,19.0,175.0,163.0,17.0,,1.0,20.0,10.0,16.0,2.0,8.0,3.0,29.0,54.0,60.0,42.0,,28.0,10.0,27.0,14.0,41.0,10.0,4.0,12.0,7.0,96.0,4.0,16.0,7.0,39.0,5.0,51.0,21.0,72.0,2.0,18.0,9.0,9.0,1.0,6.0,12.0,21.0,1.0,5.0,17.0,32.0,3.0,3.0,32.0,4.0,24.0,,6.0,3.0,,6.0,4.0,155.0,29.0,26.0,2.0,,0.47368421052631576,0.5,1.0,0.3684210526315789,,0.25,0.3783783783783784,0.5377358490566038,0.625,0.5416666666666666,0.5,0.5416666666666666,0.5681818181818182,0.5263157894736842,0.58,0.2638888888888889,0.42857142857142855,1.0,0.6842105263157895,0.32653061224489793,0.7777777777777778,0.17391304347826086,0.696969696969697,0.2777777777777778,0.35714285714285715,0.4,0.25,,0.625,0.7222222222222222,0.8333333333333334,0.030303030303030304,0.6666666666666666,15.848101265822784,15.474683544303797,0.2916666666666667,0.6666666666666666,0.7368421052631579,0.42857142857142855,0.20833333333333334,0.5,0.5172413793103449,0.4666666666666667,0.4117647058823529,0.42424242424242425,0.0625,0.4444444444444444,0.4444444444444444,1.0,0.2013888888888889,0.3448275862068966,0.3448275862068966,1.0,0.6666666666666666,0.05555555555555555,,,,0.4166666666666667,0.6,0.08333333333333333,0.5,0.5555555555555556,0.35714285714285715,0.4976125,0.5215630434782609,0.11428571428571428,0.1657142857142857,25.878947368421052,0.16774193548387098,6.0,9.0,3.0,4.0,14.0,0.05660377358490566,0.03333333333333333,0.7333333333333333,0.09090909090909091,0.1206896551724138,1.0,6.0,0.25,0.16666666666666666,9.0,8.0,1.0,3.0,0.5294117647058824,0.25,0.5714285714285714,0.09523809523809523,5.0,2.0,3.0,0.4166666666666667,6.0,3.0,0.2222222222222222,0.6666666666666666,,3.0,,,1.0,0.2,,,,1.0,,,,0.029411764705882353,,,,,,,,,,,,1610612749,2007,2006-07,True
101106-1730-1863-2294-2590,1610612749,"Andrew Bogut, Brian Skinner, Earl Boykins, Charlie Bell, Mo Williams","Bogut, Skinner, Boykins, Bell, Williams",101106-1730-1863-2294-2590,MIL,3263.0,7,102.0,206.0,26.0,77.0,90.91020533251609,16.745098039215687,15.745098039215685,0.2736842105263158,0.51049,6.764935064935065,54.0,,104.0,25.0,21.0,14.0,29.0,45.0,9.0,5.0,12.0,1.0,6.0,9.0,2.0,8.0,,1.0,,1.0,2.0,10.0,1.0,39.0,4.0,18.0,17.0,107.0,107.0,12.0,,2.0,18.0,5.0,19.0,1.0,4.0,9.0,22.0,44.0,34.0,12.0,,10.0,2.0,22.0,4.0,26.0,2.0,2.0,15.0,,56.0,6.0,14.0,5.0,28.0,8.0,41.0,20.0,61.0,2.0,7.0,6.0,5.0,6.0,3.0,12.0,17.0,2.0,4.0,15.0,22.0,2.0,2.0,26.0,4.0,25.0,3.0,4.0,3.0,1.0,4.0,2.0,89.0,22.0,25.0,,3.0,0.5641025641025641,0.6285714285714286,1.0,0.2222222222222222,,0.25,0.2222222222222222,0.5064935064935064,0.2631578947368421,0.47368421052631576,0.5,0.2826086956521739,0.5095238095238095,0.5294117647058824,0.3793103448275862,0.18947368421052632,0.29411764705882354,1.0,0.7777777777777778,0.3684210526315789,0.8333333333333334,0.42857142857142855,0.7857142857142857,0.38461538461538464,0.375,0.4,0.35294117647058826,0.5,0.6363636363636364,0.8666666666666667,0.6666666666666666,0.0425531914893617,0.5,14.951923076923077,14.759615384615385,0.47368421052631576,0.6444444444444445,0.725,0.5172413793103449,0.06315789473684211,0.16666666666666666,0.16666666666666666,,0.34615384615384615,0.34615384615384615,0.08421052631578947,0.25,0.25,1.0,0.10526315789473684,0.2,0.2,1.0,0.6428571428571429,0.07142857142857142,,,0.07142857142857142,0.5217391304347826,0.4166666666666667,0.043478260869565216,,0.6631578947368421,0.2,0.498765,0.4827891304347826,0.16822429906542055,0.205607476635514,25.227777777777778,0.24509803921568626,5.0,1.0,,4.0,10.0,0.06493506493506493,,0.8,0.10784313725490197,0.12048192771084337,1.0,3.0,0.13043478260869565,0.3333333333333333,7.0,7.0,,2.0,0.5833333333333334,,0.7777777777777778,0.1111111111111111,7.0,4.0,,0.7777777777777778,8.0,1.0,0.375,1.0,,,,2.0,2.0,0.14285714285714285,,,,,,2.0,,,,,,1.0,0.05263157894736842,,,,,,,1610612749,2007,2006-07,True
101106-1730-200786-2294-2581,1610612749,"Andrew Bogut, Brian Skinner, David Noel, Charlie Bell, Steve Blake","Bogut, Skinner, Noel, Bell, Blake",101106-1730-200786-2294-2581,MIL,243.0,2,8.0,15.0,1.0,5.0,88.88888888888889,12.25,12.25,0.2,0.46154,7.74,4.0,3.0,7.0,2.0,1.0,,2.0,2.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,3.0,,,4.0,10.0,7.0,,,,,1.0,1.0,,,2.0,4.0,,6.0,,,,,,,,,,,,,,,1.0,2.0,,3.0,,3.0,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,2.0,,4.0,1.0,1.0,,1.0,1.0,1.0,10.0,4.0,2.0,,1.0,,,,,,,,0.6,1.0,0.6,,1.0,0.7142857142857143,,1.0,,,,0.6666666666666666,,0.5,,0.6,,,,,,,0.6666666666666666,1.0,,1.0,20.714285714285715,18.142857142857142,0.4,1.0,1.0,,0.4,0.5,0.5,,,,,,,,,,,,,,,,,1.0,1.0,,,0.4,,,0.3758,,0.4,,0.25,,,,,1.0,,,,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2007,2006-07,True
101106-1730-2072-2294-2581,1610612749,"Andrew Bogut, Brian Skinner, Michael Redd, Charlie Bell, Steve Blake","Bogut, Skinner, Redd, Bell, Blake",101106-1730-2072-2294-2581,MIL,979.0,8,37.0,69.0,7.0,26.0,101.49131767109296,13.756756756756756,13.513513513513514,0.25,0.4806982142857143,7.199999999999999,16.0,17.0,32.0,17.0,9.0,3.0,9.0,13.0,2.0,6.0,7.0,4.0,6.0,6.0,,,,,,,,2.0,1.0,19.0,,2.0,10.0,48.0,31.0,2.0,,1.0,2.0,11.0,14.0,,2.0,4.0,26.0,20.0,18.0,,,2.0,,10.0,,10.0,,,4.0,2.0,20.0,,3.0,2.0,9.0,2.0,13.0,3.0,16.0,1.0,2.0,1.0,4.0,,3.0,4.0,8.0,,2.0,4.0,6.0,,2.0,9.0,1.0,10.0,,2.0,1.0,1.0,2.0,1.0,46.0,26.0,17.0,,,0.5263157894736842,0.5555555555555556,,,,,,0.7307692307692307,0.7857142857142857,0.6785714285714286,0.3333333333333333,0.6875,0.7580645161290323,0.3333333333333333,0.7352941176470589,0.07142857142857142,0.5,1.0,0.8181818181818182,0.42857142857142855,1.0,,0.8461538461538461,0.375,0.5,0.5,,,0.75,0.8333333333333334,,0.125,0.5,14.6875,14.625,0.4642857142857143,0.6923076923076923,0.6923076923076923,0.4444444444444444,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.5,0.8571428571428571,0.8571428571428571,,,,,0.07142857142857142,,,,0.6666666666666666,,,,0.3333333333333333,0.4375,0.8571428571428571,,,0.5357142857142857,,0.5273833333333333,0.487140625,0.041666666666666664,0.5416666666666666,26.35,0.4594594594594595,,1.0,1.0,3.0,6.0,,,1.0,0.1935483870967742,0.20689655172413793,,2.0,0.125,,1.0,4.0,,1.0,0.5,,0.6666666666666666,,1.0,,,0.5,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612749,2007,2006-07,True
101106-1730-2072-2294-2590,1610612749,"Andrew Bogut, Brian Skinner, Michael Redd, Charlie Bell, Mo Williams","Bogut, Skinner, Redd, Bell, Williams",101106-1730-2072-2294-2590,MIL,22054.0,30,691.0,1392.0,196.0,488.0,90.88963453341798,15.88712011577424,15.096960926193923,0.3223684210526316,0.4805800164473684,9.206557377049181,368.0,-9.0,701.0,80.0,72.0,82.0,114.0,177.0,41.0,12.0,19.0,43.0,115.0,88.0,19.0,37.0,,,,1.0,27.0,83.0,9.0,245.0,46.0,120.0,122.0,750.0,759.0,69.0,2.0,9.0,91.0,25.0,48.0,3.0,12.0,29.0,88.0,292.0,198.0,129.0,9.0,83.0,27.0,146.0,43.0,189.0,25.0,18.0,61.0,22.0,421.0,24.0,71.0,65.0,171.0,16.0,252.0,97.0,349.0,11.0,45.0,25.0,52.0,12.0,39.0,64.0,116.0,14.0,14.0,62.0,137.0,7.0,22.0,149.0,17.0,163.0,12.0,44.0,34.0,1.0,45.0,28.0,659.0,88.0,80.0,10.0,10.0,0.5959183673469388,0.6488888888888888,0.9347826086956522,0.38333333333333336,0.2222222222222222,0.25,0.38333333333333336,0.5020491803278688,0.5208333333333334,0.5164473684210527,0.5256410256410257,0.49166666666666664,0.5503703703703704,0.5416666666666666,0.5569620253164557,0.19736842105263158,0.4482758620689655,0.8888888888888888,0.7276595744680852,0.29338842975206614,0.7386363636363636,0.32432432432432434,0.7306501547987616,0.30063291139240506,0.4126984126984127,0.28169014084507044,0.23148148148148148,0.2222222222222222,0.6197183098591549,0.8105263157894737,0.7538461538461538,0.03793103448275862,0.6222222222222222,15.800285306704708,15.067047075606277,0.2911184210526316,0.6440677966101694,0.7261146496815286,0.5350877192982456,0.18914473684210525,0.3739130434782609,0.39090909090909093,0.5116279069767442,0.4489795918367347,0.4512820512820513,0.06085526315789474,0.5135135135135135,0.5135135135135135,0.9473684210526315,0.13651315789473684,0.3253012048192771,0.3253012048192771,0.9259259259259259,0.5256410256410257,,,,0.11538461538461539,0.31666666666666665,0.631578947368421,0.016666666666666666,,0.48848684210526316,0.3253012048192771,0.4898452380952381,0.460465,0.12133333333333333,0.11733333333333333,25.230833333333333,0.11577424023154848,26.0,20.0,11.0,19.0,73.0,0.05327868852459016,0.043478260869565216,0.7246376811594203,0.11312217194570136,0.13468634686346864,3.0,11.0,0.18333333333333332,0.2727272727272727,38.0,63.0,2.0,13.0,0.5507246376811594,0.13333333333333333,0.7159090909090909,0.11299435028248588,25.0,9.0,9.0,0.6097560975609756,40.0,8.0,0.35714285714285715,0.6956521739130435,2.0,3.0,8.0,3.0,4.0,0.12,0.2222222222222222,1.0,1.0,,,4.0,,0.00510204081632653,,4.0,,2.0,0.01652892561983471,,1.0,1.0,1.0,,,1610612749,2007,2006-07,True
101106-1730-2072-2581-2590,1610612749,"Andrew Bogut, Brian Skinner, Michael Redd, Steve Blake, Mo Williams","Bogut, Skinner, Redd, Blake, Williams",101106-1730-2072-2581-2590,MIL,785.0,4,23.0,46.0,6.0,20.0,84.38216560509554,18.47826086956522,15.91304347826087,0.21428571428571427,0.49739285714285714,7.5200000000000005,13.0,7.0,23.0,,11.0,7.0,5.0,10.0,5.0,,,1.0,4.0,2.0,1.0,2.0,,,,,3.0,6.0,1.0,8.0,4.0,8.0,,28.0,21.0,6.0,1.0,1.0,13.0,,,,,,,8.0,8.0,12.0,,6.0,3.0,4.0,4.0,8.0,3.0,1.0,2.0,1.0,20.0,2.0,5.0,3.0,6.0,,9.0,7.0,16.0,1.0,3.0,3.0,1.0,,,1.0,2.0,,,1.0,1.0,,,2.0,1.0,,,,,,,,15.0,,,,,0.5,0.6666666666666666,1.0,0.5,1.0,,0.5,0.4,,0.5,0.9285714285714286,,0.5,0.9285714285714286,,0.2857142857142857,0.5,,0.75,0.4166666666666667,1.0,0.5,0.8181818181818182,0.4375,0.8,,0.25,,0.6666666666666666,0.75,1.0,0.07142857142857142,,15.652173913043478,15.173913043478262,0.35714285714285715,0.5,0.625,0.4,0.14285714285714285,0.25,0.25,1.0,0.3333333333333333,0.3333333333333333,0.07142857142857142,0.5,0.5,1.0,0.21428571428571427,0.5,0.5,1.0,0.7142857142857143,,,,0.14285714285714285,,,,,0.6428571428571429,0.5,0.49501999999999996,,0.4642857142857143,,26.2375,,2.0,,,,,0.1,,1.0,,,,,,,5.0,1.0,,1.0,0.8333333333333334,,0.5,0.2,4.0,,,0.8,4.0,,0.6666666666666666,1.0,1.0,1.0,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,1610612749,2007,2006-07,True
101106-1730-2294-2581-2590,1610612749,"Andrew Bogut, Brian Skinner, Charlie Bell, Steve Blake, Mo Williams","Bogut, Skinner, Bell, Blake, Williams",101106-1730-2294-2581-2590,MIL,36.0,2,1.0,3.0,,1.0,120.0,6.0,6.0,,0.5974,,1.0,1.0,2.0,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,3.0,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,3.0,,,1.0,,,,,,,,,1.0,,1.0,,,1.5,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,15.0,15.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2007,2006-07,True
101106-1730-2294-2590-2696,1610612749,"Andrew Bogut, Brian Skinner, Charlie Bell, Mo Williams, Lynn Greer","Bogut, Skinner, Bell, Williams, Greer",101106-1730-2294-2590-2696,MIL,220.0,1,8.0,15.0,3.0,5.0,98.18181818181819,12.75,12.625,0.5,0.5096083333333333,9.98,4.0,9.0,7.0,8.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0,,,1.0,1.0,1.0,,,1.0,1.0,,,,3.0,1.0,1.0,4.0,13.0,4.0,1.0,,,2.0,3.0,5.0,1.0,1.0,4.0,13.0,2.0,4.0,3.0,,,,1.0,1.0,2.0,,1.0,1.0,,5.0,,1.0,1.0,2.0,,3.0,1.0,4.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,,3.0,1.0,4.0,2.0,1.0,1.0,,1.0,1.0,11.0,13.0,8.0,,2.0,0.3333333333333333,0.5,1.0,1.0,,1.0,1.0,0.6,0.6,0.75,1.0,0.75,0.8125,1.0,0.8125,0.16666666666666666,1.0,,0.6666666666666666,0.5,1.0,,0.75,0.5,,,0.5,,0.5,1.0,1.0,,1.0,16.857142857142858,15.428571428571429,0.3333333333333333,1.0,1.0,0.5,,,,,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.0,1.0,1.0,,,,,1.0,,,,,0.3333333333333333,1.0,0.16666666666666666,1.0,0.5,,0.5623,0.5096083333333333,0.15384615384615385,1.0,22.5,1.0,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2007,2006-07,True
101106-1739-1863-200786-200806,1610612749,"Andrew Bogut, Ruben Patterson, Earl Boykins, David Noel, Damir Markota","Bogut, Patterson, Boykins, Noel, Markota",101106-1739-1863-200786-200806,MIL,126.0,1,4.0,7.0,1.0,5.0,80.0,19.25,17.5,0.16666666666666666,0.4719,6.76,2.0,5.0,3.0,,,1.0,1.0,3.0,2.0,,,,1.0,1.0,,,,,,,1.0,1.0,,2.0,1.0,1.0,,7.0,2.0,2.0,,,2.0,,,,,,,4.0,,3.0,,1.0,1.0,2.0,1.0,3.0,1.0,,1.0,,7.0,,2.0,,1.0,,1.0,2.0,3.0,,,,,,,,,,,,,,,1.0,,,,,,,,,5.0,,,,,1.0,1.0,1.0,1.0,,,1.0,0.4,,0.5833333333333334,0.5,,0.5833333333333334,0.5,,0.16666666666666666,,,1.0,0.6666666666666666,,,1.0,0.6666666666666666,0.5,1.0,,,,1.0,,,,16.333333333333332,16.333333333333332,0.5,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,,,,1.0,1.0,,,,,0.16666666666666666,1.0,1.0,1.0,1.0,,,,,,,,,0.6666666666666666,1.0,0.5515,,0.2857142857142857,,24.3,,,,,,,,,,,,,,,,1.0,1.0,,,0.5,,1.0,,1.0,,,0.5,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612749,2007,2006-07,True
101106-1739-1863-200786-2294,1610612749,"Andrew Bogut, Ruben Patterson, Earl Boykins, David Noel, Charlie Bell","Bogut, Patterson, Boykins, Noel, Bell",101106-1739-1863-200786-2294,MIL,648.0,5,22.0,39.0,5.0,14.0,86.66666666666666,16.90909090909091,15.909090909090908,0.2631578947368421,0.45081315789473686,9.907142857142857,11.0,17.0,17.0,15.0,4.0,2.0,2.0,4.0,1.0,1.0,3.0,4.0,5.0,,,,,,,,4.0,5.0,,6.0,4.0,5.0,9.0,33.0,16.0,1.0,,,2.0,3.0,11.0,1.0,2.0,6.0,15.0,4.0,8.0,12.0,,5.0,4.0,2.0,4.0,6.0,4.0,,2.0,,16.0,,2.0,4.0,3.0,,7.0,2.0,9.0,,1.0,1.0,1.0,,1.0,1.0,2.0,,1.0,1.0,5.0,,1.0,9.0,,11.0,4.0,2.0,2.0,,2.0,1.0,31.0,15.0,15.0,,3.0,0.3333333333333333,0.3333333333333333,1.0,0.8,,0.5,0.8,0.42857142857142855,0.2727272727272727,0.631578947368421,,0.34615384615384615,0.6875,0.5,0.4411764705882353,0.2631578947368421,0.5,,0.6,0.25,1.0,,0.7777777777777778,0.25,0.5,,0.2,,0.3333333333333333,1.0,1.0,,0.5,16.235294117647058,16.235294117647058,0.21052631578947367,0.5,0.5,1.0,0.2631578947368421,0.8,0.8,,,,,,,,0.2631578947368421,0.8,0.8,1.0,1.0,,,,,0.23076923076923078,0.3333333333333333,,,0.47368421052631576,0.8,0.5243,0.41353461538461533,0.06060606060606061,0.45454545454545453,25.4,0.6818181818181818,,,,1.0,2.0,,,,0.15,0.13333333333333333,1.0,2.0,0.15384615384615385,0.5,,,,,,,,,,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,0.2,,,,1.0,,,1610612749,2007,2006-07,True
101106-1739-1863-200786-2590,1610612749,"Andrew Bogut, Ruben Patterson, Earl Boykins, David Noel, Mo Williams","Bogut, Patterson, Boykins, Noel, Williams",101106-1739-1863-200786-2590,MIL,498.0,2,17.0,36.0,3.0,19.0,104.09638554216866,13.117647058823529,12.117647058823529,0.14285714285714285,0.5123142857142857,4.6947368421052635,8.0,7.0,19.0,9.0,6.0,3.0,8.0,11.0,3.0,6.0,8.0,,5.0,1.0,,,,,,,1.0,2.0,,9.0,1.0,2.0,2.0,23.0,16.0,5.0,,,4.0,6.0,11.0,,,2.0,14.0,14.0,4.0,3.0,,2.0,1.0,7.0,1.0,8.0,1.0,,6.0,,17.0,,6.0,1.0,4.0,3.0,8.0,6.0,14.0,,1.0,1.0,1.0,,1.0,,1.0,,,2.0,4.0,,,4.0,1.0,3.0,1.0,1.0,1.0,,1.0,1.0,19.0,14.0,9.0,2.0,1.0,0.7777777777777778,0.875,1.0,0.5,,,0.5,0.47368421052631576,0.5454545454545454,0.5,0.2,0.5454545454545454,0.5227272727272727,0.3333333333333333,0.5833333333333334,0.09523809523809523,1.0,1.0,0.5714285714285714,0.6,0.5,,0.5555555555555556,0.5454545454545454,0.6666666666666666,0.6,0.5,,0.5,0.6666666666666666,1.0,,1.0,14.473684210526315,14.0,0.5238095238095238,0.7272727272727273,0.8,0.75,0.23809523809523808,,,,0.3333333333333333,0.3333333333333333,,,,,0.09523809523809523,0.5,0.5,1.0,0.6,,,,,0.7272727272727273,0.75,,,0.6190476190476191,0.5,0.44976000000000005,0.5359636363636363,0.17391304347826086,0.6086956521739131,24.8,0.5294117647058824,1.0,,,1.0,1.0,0.05263157894736842,,,0.047619047619047616,0.05263157894736842,,,,,1.0,1.0,,,0.2,,1.0,0.09090909090909091,1.0,2.0,,0.3333333333333333,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612749,2007,2006-07,True
