EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PtsUnassisted2s,AtRimAssists,Steals,LostBallSteals,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,AtRimFG3AFrequency,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,BadPassSteals,FG3APct,ShortMidRangeFrequency,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,PenaltyFtPoints,PtsPutbacks,Fg2aBlocked,ShortMidRangeAssists,DefThreePtRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedLongMidRange,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefThreePtReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,OffThreePtRebounds,FTDefRebounds,LostBallOutOfBoundsTurnovers,Travels,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,BadPassTurnovers,Offensive Fouls Drawn,DefArc3ReboundPct,Corner3FGM,SecondChanceArc3FGA,SecondChanceFG3A,Corner3Assists,Technical Free Throw Trips,BlockedShortMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,SelfOReb,Loose Ball Fouls Drawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,SecondChanceAtRimPctAssisted,OffensiveGoaltends,PenaltyCorner3FGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,FTOffRebounds,StepOutOfBoundsTurnovers,OffFTReboundPct,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,HeaveAttempts,BlockedCorner3,LongMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,team_id,year,season,team_vs
101120-101148-1630-200766-200801,1610612751,"Antoine Wright, Mile Ilic, Mikki Moore, Marcus Williams, Hassan Adams","Wright, Ilic, Moore, Williams, Adams",101120-101148-1630-200766-200801,NJN,57.0,1,1.0,4.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,101.05263157894737,1.0,12.5,16.0,11.5,16.0,1.0,0.5,0.5,1.0,0.38645,0.3929,0.3333333333333333,0.3333333333333333,0.5,0.5,21.15,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2007,2006-07,True
101120-101148-200766-200801-2067,1610612751,"Antoine Wright, Mile Ilic, Marcus Williams, Hassan Adams, Eddie House","Wright, Ilic, Williams, Adams, House",101120-101148-200766-200801-2067,NJN,88.0,1,1.0,4.0,4.0,3.0,,,,7.0,,,2.0,3.0,,4.0,,,,,,2.0,1.0,1.0,,2.0,,2.0,2.0,,2.0,,,,,,,,4.0,,,0.5,0.5,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,1.0,,1.0,,,,114.54545454545455,,10.25,15.666666666666666,10.25,15.666666666666666,,,,,0.6380666666666667,,,,,,,,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2007,2006-07,True
101120-101148-200766-200801-2411,1610612751,"Antoine Wright, Mile Ilic, Marcus Williams, Hassan Adams, Bostjan Nachbar","Wright, Ilic, Williams, Adams, Nachbar",101120-101148-200766-200801-2411,NJN,72.0,2,1.0,,3.0,3.0,3.0,3.0,,6.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,120.0,,6.666666666666667,17.333333333333332,6.666666666666667,17.333333333333332,,,,,0.379875,0.379875,,,,,6.3,1.0,,,,,1.0,,,,,,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2007,2006-07,True
101120-1630-1713-200766-200801,1610612751,"Antoine Wright, Mikki Moore, Vince Carter, Marcus Williams, Hassan Adams","Wright, Moore, Carter, Williams, Adams",101120-1630-1713-200766-200801,NJN,511.0,4,9.0,-7.0,18.0,19.0,9.0,7.0,3.0,37.0,1.0,3.0,6.0,11.0,5.0,17.0,1.0,5.0,3.0,6.0,10.0,6.0,3.0,3.0,,6.0,3.0,3.0,4.0,3.0,7.0,4.0,7.0,2.0,1.0,,1.0,1.0,12.0,10.0,9.0,0.5,0.6,0.5454545454545454,0.5,0.5,0.5,0.5666666666666667,1.25,0.625,1.0,0.6,0.6666666666666666,0.5,0.5,,104.26614481409001,1.0,14.38888888888889,13.263157894736842,14.0,12.578947368421053,0.25,0.3333333333333333,0.3333333333333333,,0.5370166666666667,0.5349333333333334,0.15384615384615385,0.16666666666666666,0.29411764705882354,0.5882352941176471,6.409090909090909,0.5,4.0,7.0,6.0,2.0,2.0,,1.0,0.5833333333333334,0.5714285714285714,0.8,0.5,0.6666666666666666,1.0,1.0,,1.0,,1.0,2.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,,25.2,1.0,1.0,3.0,5.0,1.0,24.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,5.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.18181818181818182,0.2857142857142857,0.2,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.8333333333333334,0.6,0.4816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2007,2006-07,True
101120-1630-1713-200766-2067,1610612751,"Antoine Wright, Mikki Moore, Vince Carter, Marcus Williams, Eddie House","Wright, Moore, Carter, Williams, House",101120-1630-1713-200766-2067,NJN,564.0,3,9.0,-8.0,19.0,18.0,6.0,3.0,1.0,37.0,1.0,3.0,7.0,12.0,2.0,22.0,,,2.0,2.0,7.0,12.0,6.0,8.0,,18.0,,2.0,3.0,1.0,4.0,3.0,4.0,3.0,,,,,22.0,7.0,6.0,0.8571428571428571,0.8571428571428571,0.5833333333333334,1.0,0.625,0.875,0.6470588235294118,,0.7,0.6666666666666666,,0.5,0.14285714285714285,,0.5,94.46808510638297,,15.68421052631579,14.777777777777779,15.421052631578947,14.444444444444445,0.1875,0.3333333333333333,0.3333333333333333,,0.530346875,0.59155,0.17647058823529413,0.23076923076923078,,0.3181818181818182,6.541666666666667,0.3157894736842105,5.0,7.0,2.0,5.0,1.0,1.0,,0.4375,0.7142857142857143,0.7142857142857143,1.0,0.6875,2.0,3.0,1.0,4.0,2.0,3.0,,0.25,0.125,0.1875,0.25,24.35,,,2.0,2.0,1.0,30.0,,1.0,,,,1.0,,1.0,,2.0,1.0,3.0,,1.0,2.0,3.0,1.0,,2.0,,,,,,,,,0.3333333333333333,,,1.0,,0.5,0.5,1.0,,,0.5,1.0,,1.0,1.0,2.0,1.0,2.0,1.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5,1.0,0.0625,0.6666666666666666,0.6666666666666666,1.0,0.25,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2007,2006-07,True
101120-1630-1713-200766-2210,1610612751,"Antoine Wright, Mikki Moore, Vince Carter, Marcus Williams, Richard Jefferson","Wright, Moore, Carter, Williams, Jefferson",101120-1630-1713-200766-2210,NJN,182.0,4,3.0,-2.0,5.0,7.0,1.0,1.0,,12.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,2.0,1.0,1.0,1.0,2.0,,,4.0,,4.0,3.0,2.0,1.0,,,,,3.0,,1.0,1.0,1.0,1.0,,1.0,,0.75,,,,,1.0,,,,94.94505494505495,,13.4,16.428571428571427,13.4,16.428571428571427,1.0,1.0,1.0,1.0,0.3413,,0.5,0.5,,,15.7,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,3.0,1.0,,2.0,,3.0,,1.0,2.0,4.0,,2.0,,,,,,,,,,0.3333333333333333,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2007,2006-07,True
101120-1630-1713-200766-2215,1610612751,"Antoine Wright, Mikki Moore, Vince Carter, Marcus Williams, Jason Collins","Wright, Moore, Carter, Williams, Collins",101120-1630-1713-200766-2215,NJN,1815.0,6,30.0,-1.0,54.0,54.0,,,4.0,108.0,12.0,18.0,20.0,34.0,9.0,58.0,,6.0,,,,24.0,12.0,15.0,8.0,33.0,3.0,16.0,21.0,4.0,25.0,10.0,10.0,5.0,3.0,2.0,3.0,2.0,52.0,,,0.6,0.631578947368421,0.5882352941176471,,0.5568181818181818,,0.59375,0.75,,0.7272727272727273,0.21428571428571427,0.7307692307692307,0.19047619047619047,0.16666666666666666,0.625,85.68595041322314,0.6666666666666666,16.48148148148148,17.12962962962963,15.833333333333334,16.01851851851852,0.4090909090909091,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4910090909090909,,0.10416666666666667,0.13157894736842105,0.10344827586206896,,11.329411764705881,,6.0,11.0,16.0,3.0,3.0,1.0,0.6666666666666666,0.25,0.5454545454545454,0.6,0.5,0.4772727272727273,5.0,6.0,,10.0,,6.0,2.0,0.22727272727272727,0.11363636363636363,0.13636363636363635,,24.369999999999997,1.0,1.0,,,2.0,59.0,3.0,3.0,,2.0,1.0,1.0,3.0,7.0,2.0,4.0,3.0,11.0,,,5.0,12.0,,2.0,1.0,,,,,1.0,0.75,0.029411764705882353,0.09090909090909091,0.6363636363636364,0.75,0.4,0.8181818181818182,1.0,0.4,0.4,0.5,0.25,1.0,,,0.5196,4.0,,2.0,,3.0,,9.0,2.0,3.0,2.0,1.0,2.0,,,1.0,0.3,,0.3,0.6666666666666666,0.14285714285714285,,0.09090909090909091,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,4.0,2.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.3333333333333333,0.25,0.25,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2007,2006-07,True
101120-1630-1713-200766-2411,1610612751,"Antoine Wright, Mikki Moore, Vince Carter, Marcus Williams, Bostjan Nachbar","Wright, Moore, Carter, Williams, Nachbar",101120-1630-1713-200766-2411,NJN,1649.0,13,27.0,10.0,54.0,55.0,15.0,7.0,7.0,109.0,6.0,14.0,19.0,36.0,11.0,64.0,,9.0,4.0,9.0,21.0,22.0,11.0,15.0,5.0,34.0,3.0,11.0,17.0,6.0,23.0,15.0,15.0,7.0,4.0,4.0,4.0,1.0,55.0,21.0,15.0,0.5789473684210527,0.6111111111111112,0.5277777777777778,0.4444444444444444,0.5408163265306123,0.6538461538461539,0.5727272727272728,0.75,0.65625,0.5789473684210527,0.17647058823529413,0.64,0.24,,0.5,95.18496058217102,0.25,14.685185185185185,15.563636363636364,13.925925925925926,14.945454545454545,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.8333333333333334,0.49210612244897955,0.4899807692307692,0.12962962962962962,0.17073170731707318,0.140625,0.328125,9.066666666666666,0.2777777777777778,12.0,16.0,16.0,5.0,6.0,1.0,0.3333333333333333,0.32653061224489793,0.75,0.8,0.4166666666666667,0.5918367346938775,6.0,11.0,4.0,13.0,4.0,11.0,5.0,0.2653061224489796,0.12244897959183673,0.22448979591836735,0.3076923076923077,24.515384615384615,1.0,1.0,2.0,4.0,1.0,54.0,3.0,5.0,4.0,2.0,3.0,1.0,5.0,2.0,1.0,4.0,1.0,6.0,1.0,1.0,7.0,13.0,1.0,1.0,2.0,1.0,,,,0.6,0.75,0.08333333333333333,0.0625,0.3333333333333333,0.8333333333333334,0.25,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.25,1.0,0.16666666666666666,1.0,0.3076923076923077,0.5,0.445275,2.0,,5.0,3.0,5.0,3.0,12.0,5.0,4.0,4.0,3.0,1.0,,1.0,0.8,0.38461538461538464,0.75,0.38461538461538464,1.0,0.375,0.3333333333333333,0.04081632653061224,0.45454545454545453,0.45454545454545453,0.8,,0.75,0.45454545454545453,1.0,3.0,1.0,,1.0,1.0,,1.0,,,,0.5,,,,0.16666666666666666,1.0,1.0,3.0,2.0,2.0,2.0,1.0,0.3333333333333333,0.4,0.09090909090909091,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2007,2006-07,True
101120-1630-1713-200766-2420,1610612751,"Antoine Wright, Mikki Moore, Vince Carter, Marcus Williams, Nenad Krstic","Wright, Moore, Carter, Williams, Krstic",101120-1630-1713-200766-2420,NJN,1415.0,8,24.0,2.0,44.0,44.0,15.0,14.0,8.0,88.0,6.0,17.0,15.0,35.0,6.0,39.0,,7.0,7.0,9.0,19.0,20.0,10.0,11.0,5.0,23.0,7.0,13.0,16.0,9.0,25.0,8.0,6.0,3.0,5.0,5.0,6.0,5.0,32.0,19.0,15.0,0.6666666666666666,0.7142857142857143,0.42857142857142855,0.7777777777777778,0.36666666666666664,0.6071428571428571,0.40625,0.3888888888888889,0.6333333333333333,0.8125,0.35,0.8,0.32142857142857145,0.36363636363636365,1.0,89.55477031802121,0.8333333333333334,15.204545454545455,16.954545454545453,13.409090909090908,16.227272727272727,0.37777777777777777,0.35294117647058826,0.35294117647058826,0.8333333333333334,0.4819366666666666,0.5115892857142857,0.0625,0.07894736842105263,0.1794871794871795,0.48717948717948717,10.382857142857143,0.3409090909090909,7.0,12.0,10.0,4.0,6.0,2.0,0.5,0.26666666666666666,0.5833333333333334,0.5833333333333334,0.5714285714285714,0.4888888888888889,6.0,8.0,4.0,10.0,5.0,8.0,4.0,0.2222222222222222,0.13333333333333333,0.17777777777777778,0.2857142857142857,25.1,2.0,4.0,4.0,4.0,2.0,37.0,2.0,7.0,2.0,2.0,1.0,1.0,3.0,1.0,,3.0,1.0,4.0,,1.0,2.0,10.0,,3.0,,,,,,0.2857142857142857,0.3888888888888889,0.02857142857142857,,0.25,0.75,0.4,0.6666666666666666,1.0,0.3333333333333333,0.4,0.5,0.4444444444444444,0.5,0.2857142857142857,1.0,0.5035785714285714,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,,,,1.0,0.1,0.2,0.1,,0.25,0.3333333333333333,0.044444444444444446,0.125,0.125,1.0,0.07142857142857142,0.25,0.125,,,0.5,,2.0,2.0,,,,1.0,,,,,,0.2222222222222222,1.0,1.0,,2.0,2.0,2.0,0.5,0.16666666666666666,0.25,0.07407407407407407,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,1610612751,2007,2006-07,True
101120-1630-1713-200766-361,1610612751,"Antoine Wright, Mikki Moore, Vince Carter, Marcus Williams, Clifford Robinson","Wright, Moore, Carter, Williams, Robinson",101120-1630-1713-200766-361,NJN,990.0,8,16.0,13.0,29.0,31.0,11.0,14.0,3.0,60.0,4.0,9.0,12.0,24.0,7.0,37.0,,6.0,3.0,5.0,12.0,16.0,8.0,10.0,4.0,22.0,4.0,7.0,13.0,4.0,17.0,6.0,8.0,2.0,2.0,1.0,2.0,2.0,31.0,12.0,11.0,0.6666666666666666,0.8,0.5,0.6,0.5555555555555556,0.5,0.6166666666666667,0.75,0.6666666666666666,1.0,0.3333333333333333,1.0,0.3076923076923077,0.4,1.0,87.27272727272727,1.0,15.413793103448276,17.516129032258064,15.0,17.516129032258064,0.3333333333333333,0.4444444444444444,0.4444444444444444,1.0,0.47198148148148145,0.46868333333333334,0.07407407407407407,0.08333333333333333,0.16216216216216217,0.32432432432432434,8.908333333333333,0.3793103448275862,6.0,9.0,8.0,3.0,3.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.4444444444444444,6.0,2.0,1.0,3.0,1.0,2.0,2.0,0.1111111111111111,0.2222222222222222,0.07407407407407407,0.16666666666666666,24.8,2.0,3.0,2.0,2.0,2.0,24.0,3.0,4.0,6.0,4.0,1.0,1.0,5.0,2.0,,2.0,,4.0,,3.0,1.0,8.0,,,2.0,3.0,,,3.0,0.75,0.75,0.041666666666666664,,0.5,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.4,0.5,0.75,0.6666666666666666,0.3333333333333333,1.0,0.540725,1.0,,1.0,,2.0,,6.0,1.0,2.0,1.0,,1.0,,1.0,1.0,0.6666666666666666,,0.6666666666666666,1.0,,,0.037037037037037035,0.5,0.5,1.0,,,0.5,2.0,,1.0,1.0,,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,1.0,,2.0,,0.16666666666666666,,0.08333333333333333,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612751,2007,2006-07,True
