EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,ThreePtShootingFoulsDrawn,FirstChancePoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyDefPoss,PtsUnassisted3s,FTDefRebounds,DeadBallTurnovers,Turnovers,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,DefShortMidRangeReboundPct,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,AtRimAssists,BadPassSteals,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefAtRimReboundPct,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,Fg2aBlocked,FTOffRebounds,DefThreePtRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,2pt And 1 Free Throw Trips,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffFTReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,Loose Ball Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyFg3Pct,BlocksRecoveredPct,PenaltyArc3Accuracy,Loose Ball Fouls,ShortMidRangeFGM,ShortMidRangeAssists,OffThreePtRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,PenaltyTurnovers,Offensive Fouls,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,BlockedAtRim,DefCorner3ReboundPct,LongMidRangeAssists,LongMidRangePctAssisted,Blocked3s,BlockedArc3,PenaltyCorner3FGA,3SecondViolations,PenaltyCorner3Frequency,BlockedLongMidRange,Technical Free Throw Trips,SecondChanceAtRimPctAssisted,Corner3FGM,SecondChanceCorner3FGM,SecondChanceFG3M,Corner3Assists,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGA,SecondChanceArc3Frequency,SecondChanceArc3FGM,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,Defensive 3 Seconds Violations,HeaveAttempts,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,3pt And 1 Free Throw Trips,Clear Path Fouls,BlockedCorner3,OffensiveGoaltends,Arc3PctBlocked,team_id,year,season,team_vs
101128-1710-1802-2422-722,1610612758,"Francisco Garcia, Mike Bibby, Brad Miller, John Salmons, Corliss Williamson","Garcia, Bibby, Miller, Salmons, Williamson",101128-1710-1802-2422-722,SAC,664.0,6,11.0,7.0,20.0,19.0,2.0,39.0,3.0,6.0,4.0,8.0,,,,1.0,7.0,18.0,,1.0,3.0,17.0,10.0,,6.0,,1.0,,,4.0,,8.0,5.0,11.0,13.0,5.0,18.0,1.0,,,4.0,6.0,,6.0,,15.0,,,,0.3888888888888889,0.3684210526315789,0.40476190476190477,0.05263157894736842,0.6875,0.45454545454545453,0.7222222222222222,0.4166666666666667,0.6666666666666666,0.8,84.57831325301206,14.75,19.42105263157895,13.5,18.157894736842106,0.3157894736842105,0.5,0.75,0.21052631578947367,0.42105263157894735,,0.05263157894736842,,,,,0.3684210526315789,,0.4608236842105263,0.531925,0.19047619047619047,,11.266666666666667,25.8,,,,5.0,5.0,,,0.7142857142857143,5.0,,,,3.0,4.0,,,6.0,8.0,4.0,2.0,1.0,4.0,,6.0,5.0,,0.5714285714285714,0.5714285714285714,0.75,0.75,0.75,0.5,0.6666666666666666,,,,0.44515,0.2,0.35294117647058826,0.25,1.0,3.0,3.0,1.0,4.0,2.0,,2.0,,2.0,,,,2.0,0.25,0.25,0.25,0.1111111111111111,0.3333333333333333,,1.0,0.6666666666666666,0.2,,,0.375,0.375,0.75,0.3333333333333333,0.11764705882352941,,,,,4.0,4.0,4.0,2.0,,,0.5,,1.0,1.0,,,,,1.0,,2.0,1.0,1.0,,,,,,0.25,0.25,,,1.0,2.0,0.6666666666666666,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2007,2006-07,False
101128-1710-1802-2422-949,1610612758,"Francisco Garcia, Mike Bibby, Brad Miller, John Salmons, Shareef Abdur-Rahim","Garcia, Bibby, Miller, Salmons, Abdur-Rahim",101128-1710-1802-2422-949,SAC,396.0,6,7.0,,15.0,15.0,4.0,30.0,2.0,4.0,1.0,9.0,,,,1.0,6.0,14.0,,1.0,6.0,18.0,18.0,,2.0,,1.0,,,5.0,,10.0,2.0,1.0,6.0,2.0,8.0,,,4.0,4.0,6.0,,7.0,,14.0,,,,0.42857142857142855,0.4,0.5,0.06666666666666667,1.0,0.25,0.8,0.2222222222222222,1.0,1.0,109.0909090909091,14.0,12.4,13.0,12.266666666666667,0.26666666666666666,0.5,0.6666666666666666,0.06666666666666667,0.6,,0.06666666666666667,,,,,0.3333333333333333,,0.4672033333333333,0.463375,0.17647058823529413,,13.535714285714286,24.3,3.0,,2.0,,,,1.0,,3.0,,,,2.0,3.0,,3.0,7.0,10.0,5.0,2.0,,3.0,1.0,7.0,3.0,1.0,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.7,,1.0,,,,0.42373333333333335,0.1875,0.3888888888888889,0.2,,1.0,4.0,2.0,4.0,4.0,,1.0,,3.0,1.0,,,1.0,0.5,0.5,0.5,0.07142857142857142,0.25,,0.75,0.5,,0.5,0.125,0.4444444444444444,0.4444444444444444,0.25,,0.2222222222222222,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0.75,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612758,2007,2006-07,False
101128-1710-1802-2755-722,1610612758,"Francisco Garcia, Mike Bibby, Brad Miller, Kevin Martin, Corliss Williamson","Garcia, Bibby, Miller, Martin, Williamson",101128-1710-1802-2755-722,SAC,1446.0,7,24.0,3.0,49.0,47.0,3.0,96.0,6.0,12.0,4.0,15.0,3.0,,,2.0,17.0,31.0,,5.0,16.0,50.0,47.0,,8.0,,2.0,,,13.0,,26.0,4.0,8.0,15.0,4.0,19.0,5.0,2.0,6.0,12.0,14.0,2.0,18.0,,47.0,,,,0.5483870967741935,0.4722222222222222,0.5681818181818182,0.1388888888888889,0.5333333333333333,0.3076923076923077,0.5714285714285714,0.2222222222222222,,0.6666666666666666,95.60165975103735,14.10204081632653,16.06382978723404,13.183673469387756,14.595744680851064,0.3333333333333333,0.5,0.6,0.1111111111111111,0.4166666666666667,0.08333333333333333,0.05555555555555555,,,,,0.4722222222222222,,0.4783861111111112,0.448075,0.15,,10.874193548387098,24.06,24.0,,3.0,2.0,9.0,4.0,0.6,0.5,28.0,5.0,8.0,1.0,10.0,17.0,2.0,13.0,33.0,26.0,13.0,5.0,3.0,6.0,4.0,33.0,28.0,4.0,0.7647058823529411,0.7647058823529411,0.5882352941176471,0.5263157894736842,0.66,0.42857142857142855,0.8333333333333334,0.42105263157894735,0.625,0.05263157894736842,0.48523157894736846,0.17142857142857143,0.66,0.5714285714285714,,2.0,7.0,1.0,4.0,3.0,,2.0,,4.0,,,,2.0,0.25,0.25,0.375,0.06451612903225806,0.16666666666666666,,0.6666666666666666,0.16666666666666666,0.42857142857142855,0.75,,0.4666666666666667,0.4666666666666667,0.5,,0.06,,1.0,,,2.0,,2.0,1.0,,,0.5,,,4.0,2.0,,7.0,4.0,,3.0,1.0,6.0,,,0.7777777777777778,,,,1.0,1.0,0.5,2.0,0.5,6.0,0.8571428571428571,,,1.0,,0.05263157894736842,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612758,2007,2006-07,False
101128-1710-1802-2755-949,1610612758,"Francisco Garcia, Mike Bibby, Brad Miller, Kevin Martin, Shareef Abdur-Rahim","Garcia, Bibby, Miller, Martin, Abdur-Rahim",101128-1710-1802-2755-949,SAC,1461.0,8,24.0,-3.0,49.0,50.0,1.0,99.0,4.0,11.0,5.0,17.0,1.0,,2.0,4.0,11.0,33.0,3.0,5.0,9.0,40.0,43.0,,8.0,6.0,4.0,2.0,2.0,9.0,1.0,20.0,1.0,12.0,22.0,1.0,23.0,4.0,1.0,6.0,8.0,13.0,2.0,12.0,,40.0,0.6666666666666666,0.6,0.6,0.3333333333333333,0.40789473684210525,0.45348837209302323,0.13157894736842105,0.6666666666666666,0.045454545454545456,0.72,0.041666666666666664,0.3333333333333333,0.6,97.57700205338809,15.142857142857142,14.38,15.020408163265307,13.18,0.2894736842105263,0.36363636363636365,0.5714285714285714,0.13157894736842105,0.4473684210526316,0.02631578947368421,0.10526315789473684,0.5,0.5,0.5,,0.42105263157894735,0.5,0.47758815789473685,0.3683,0.0975609756097561,,11.06969696969697,24.68,15.0,3.0,4.0,3.0,6.0,2.0,1.0,1.0,17.0,,3.0,2.0,2.0,9.0,2.0,6.0,13.0,14.0,7.0,4.0,3.0,4.0,2.0,13.0,17.0,2.0,0.6363636363636364,0.6363636363636364,0.2222222222222222,0.3181818181818182,0.4,0.6,1.0,0.2727272727272727,,0.18181818181818182,0.42272272727272725,0.1111111111111111,0.325,0.3469387755102041,,,5.0,,1.0,,,6.0,,6.0,,1.0,,1.0,,,,0.18181818181818182,0.36363636363636365,,0.8571428571428571,,,0.8,,0.29411764705882354,0.29411764705882354,,,,1.0,,1.0,1.0,2.0,,2.0,1.0,,0.5,0.5,0.5,,2.0,,,3.0,2.0,1.0,1.0,1.0,2.0,,0.4,0.5,,,,0.4,0.6666666666666666,,2.0,1.0,3.0,0.6,,,,,,,1.0,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1610612758,2007,2006-07,False
101128-1710-1897-1903-2422,1610612758,"Francisco Garcia, Mike Bibby, Metta World Peace, Kenny Thomas, John Salmons","Garcia, Bibby, World Peace, Thomas, Salmons",101128-1710-1897-1903-2422,SAC,776.0,7,13.0,-5.0,26.0,26.0,2.0,52.0,3.0,4.0,3.0,5.0,1.0,,,2.0,5.0,12.0,1.0,3.0,7.0,20.0,25.0,,4.0,3.0,2.0,,1.0,4.0,,9.0,,3.0,7.0,1.0,8.0,3.0,3.0,,5.0,4.0,,8.0,,20.0,1.0,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.43333333333333335,0.5263157894736842,0.2,0.5,,0.5454545454545454,0.1111111111111111,,0.25,96.49484536082474,13.076923076923077,16.76923076923077,12.461538461538462,15.307692307692308,0.26666666666666666,0.75,0.75,0.2,0.3333333333333333,0.06666666666666667,0.13333333333333333,,,,,0.4666666666666667,,0.45907666666666663,0.3459,0.21052631578947367,,9.433333333333334,24.8,8.0,,1.0,3.0,7.0,,1.0,1.0,15.0,1.0,2.0,2.0,2.0,6.0,3.0,1.0,8.0,6.0,3.0,2.0,,4.0,,8.0,15.0,,0.6,0.6,0.3333333333333333,0.3888888888888889,0.4,,0.6666666666666666,0.2222222222222222,0.5,0.2222222222222222,0.4458722222222222,0.25,0.4,0.5769230769230769,,,1.0,,1.0,,,,,3.0,,1.0,,,,,,,,,0.6,,,0.75,,0.2,0.2,,,,,,1.0,,,,,,,0.3333333333333333,,,1.0,1.0,,1.0,4.0,1.0,,3.0,1.0,5.0,1.0,,0.5714285714285714,0.5,0.5,,0.3333333333333333,0.3333333333333333,,,,1.0,1.0,,,1.0,,0.1111111111111111,,,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,1610612758,2007,2006-07,False
101128-1710-1897-1903-2755,1610612758,"Francisco Garcia, Mike Bibby, Metta World Peace, Kenny Thomas, Kevin Martin","Garcia, Bibby, World Peace, Thomas, Martin",101128-1710-1897-1903-2755,SAC,943.0,5,16.0,9.0,36.0,35.0,6.0,71.0,6.0,14.0,4.0,8.0,,,2.0,8.0,12.0,26.0,2.0,8.0,19.0,49.0,40.0,,6.0,,8.0,2.0,,9.0,,18.0,9.0,6.0,11.0,11.0,22.0,3.0,,2.0,7.0,13.0,2.0,19.0,,41.0,,0.25,0.25,0.46153846153846156,0.4411764705882353,0.5714285714285714,0.23529411764705882,0.8571428571428571,0.6428571428571429,0.7272727272727273,0.55,,1.0,108.41993637327677,13.027777777777779,13.542857142857143,12.63888888888889,13.17142857142857,0.4117647058823529,0.42857142857142855,0.5,0.11764705882352941,0.23529411764705882,,0.23529411764705882,0.25,0.25,,,0.6470588235294118,0.25,0.4971044117647059,0.5373666666666667,0.1794871794871795,,7.273076923076923,25.55,16.0,6.0,3.0,3.0,5.0,1.0,1.0,1.0,25.0,3.0,5.0,6.0,8.0,15.0,6.0,13.0,35.0,18.0,9.0,4.0,3.0,7.0,3.0,35.0,25.0,2.0,0.75,0.9,0.5333333333333333,0.5238095238095238,0.6538461538461539,0.6666666666666666,0.6666666666666666,0.23809523809523808,0.6,0.2857142857142857,0.4669333333333333,0.22580645161290322,0.7142857142857143,0.6944444444444444,2.0,6.0,4.0,2.0,7.0,8.0,4.0,2.0,,2.0,1.0,,1.0,2.0,0.2857142857142857,0.2857142857142857,0.4444444444444444,0.07692307692307693,0.14285714285714285,,0.5,1.0,0.25,0.3333333333333333,0.05555555555555555,0.5,0.5,0.8571428571428571,0.3333333333333333,0.16326530612244897,2.0,4.0,2.0,,,,,,,0.3333333333333333,,0.3333333333333333,,2.0,2.0,2.0,2.0,,,2.0,1.0,2.0,2.0,,0.4,0.3333333333333333,0.3333333333333333,,0.5,0.5,1.0,,1.0,3.0,0.75,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1610612758,2007,2006-07,False
101128-1710-1897-1903-722,1610612758,"Francisco Garcia, Mike Bibby, Metta World Peace, Kenny Thomas, Corliss Williamson","Garcia, Bibby, World Peace, Thomas, Williamson",101128-1710-1897-1903-722,SAC,126.0,1,2.0,-1.0,2.0,4.0,,6.0,1.0,1.0,,,,,,,1.0,1.0,,,,2.0,3.0,,,,,,,1.0,,2.0,,,,,,,,,,2.0,2.0,,,2.0,,,,1.0,1.0,1.0,,,,,,,,68.57142857142857,17.0,23.0,17.0,19.25,1.0,1.0,1.0,,,,,,,,,1.0,,0.6144,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2007,2006-07,False
101128-1710-1897-1903-949,1610612758,"Francisco Garcia, Mike Bibby, Metta World Peace, Kenny Thomas, Shareef Abdur-Rahim","Garcia, Bibby, World Peace, Thomas, Abdur-Rahim",101128-1710-1897-1903-949,SAC,41.0,1,1.0,-2.0,2.0,2.0,1.0,4.0,1.0,2.0,,,,,,,1.0,2.0,,,,2.0,4.0,,2.0,,,,,,,,1.0,,,1.0,1.0,,,,2.0,,,,,,,,,0.5,0.5,0.5,,,1.0,,1.0,,,140.4878048780488,9.5,11.0,9.5,11.0,1.0,0.5,0.5,,,,,,,,,1.0,,0.58815,0.5837,,,,,2.0,,,1.0,1.0,2.0,,,2.0,1.0,2.0,,1.0,2.0,,,2.0,,,,,,,2.0,2.0,,,,0.5,0.5,0.5,,,1.0,0.5,,0.58815,,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2007,2006-07,False
101128-1710-1897-200763-2755,1610612758,"Francisco Garcia, Mike Bibby, Metta World Peace, Quincy Douby, Kevin Martin","Garcia, Bibby, World Peace, Douby, Martin",101128-1710-1897-200763-2755,SAC,80.0,2,1.0,1.0,4.0,2.0,,6.0,,,,1.0,,,1.0,2.0,1.0,1.0,1.0,2.0,,5.0,4.0,,,3.0,2.0,1.0,1.0,2.0,1.0,5.0,,,,,,,,1.0,1.0,,,,,5.0,1.0,0.5,0.5,1.0,0.8333333333333334,0.8333333333333334,0.6666666666666666,,,,,,,108.0,12.75,14.5,12.75,14.5,,,,,0.3333333333333333,,0.6666666666666666,0.5,0.5,1.0,,0.6666666666666666,0.5,0.459,,,,21.0,25.2,2.0,,,1.0,1.0,,,,4.0,,,2.0,1.0,1.0,2.0,,5.0,2.0,1.0,,,,,5.0,4.0,,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,,,,,0.6666666666666666,0.459,,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,1.0,,,,,,,0.5,,0.5,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2007,2006-07,False
101128-1710-1897-200763-722,1610612758,"Francisco Garcia, Mike Bibby, Metta World Peace, Quincy Douby, Corliss Williamson","Garcia, Bibby, World Peace, Douby, Williamson",101128-1710-1897-200763-722,SAC,71.0,1,1.0,-2.0,2.0,3.0,,5.0,1.0,2.0,,,,,,,1.0,2.0,,,,2.0,4.0,,2.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,2.0,,,,0.5,0.5,0.5,,,,,,,,101.40845070422534,16.0,13.0,16.0,7.666666666666667,1.0,0.5,0.5,,,,,,,,,1.0,,0.60285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2007,2006-07,False
101128-1710-1897-200763-949,1610612758,"Francisco Garcia, Mike Bibby, Metta World Peace, Quincy Douby, Shareef Abdur-Rahim","Garcia, Bibby, World Peace, Douby, Abdur-Rahim",101128-1710-1897-200763-949,SAC,405.0,1,7.0,-6.0,14.0,15.0,5.0,29.0,5.0,10.0,4.0,,,,,2.0,5.0,14.0,,2.0,4.0,14.0,20.0,,8.0,,2.0,,,1.0,,2.0,5.0,2.0,4.0,6.0,10.0,1.0,,2.0,4.0,3.0,,5.0,,8.0,,,,0.35714285714285715,0.3125,0.3888888888888889,0.125,0.5,0.5555555555555556,0.42857142857142855,0.5454545454545454,0.75,1.0,103.11111111111111,13.142857142857142,14.733333333333333,12.5,12.2,0.625,0.5,0.5555555555555556,0.25,,,0.125,,,,,0.75,,0.527153125,0.55812,0.16666666666666666,,1.6357142857142857,24.95,6.0,,1.0,2.0,2.0,1.0,1.0,1.0,14.0,5.0,10.0,2.0,5.0,14.0,2.0,4.0,14.0,2.0,1.0,1.0,1.0,3.0,,14.0,14.0,,0.2,0.5,0.35714285714285715,0.3125,0.3888888888888889,,0.2,0.625,0.5,0.125,0.527153125,0.1875,1.0,1.0,3.0,6.0,,3.0,6.0,6.0,6.0,2.0,,1.0,1.0,,,1.0,0.5,0.5,0.5,0.14285714285714285,0.1,,0.3333333333333333,0.4,,,0.1111111111111111,,,1.0,0.5,0.42857142857142855,,,,,1.0,,1.0,,,,,,1.0,,,1.0,,,1.0,,,2.0,1.0,0.25,,0.5,0.5,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2007,2006-07,False
101128-1710-1897-200818-2422,1610612758,"Francisco Garcia, Mike Bibby, Metta World Peace, Justin Williams, John Salmons","Garcia, Bibby, World Peace, Williams, Salmons",101128-1710-1897-200818-2422,SAC,325.0,2,5.0,4.0,11.0,10.0,1.0,21.0,1.0,3.0,,5.0,,,1.0,2.0,5.0,8.0,1.0,2.0,,13.0,9.0,,4.0,3.0,2.0,1.0,1.0,4.0,1.0,9.0,1.0,1.0,6.0,1.0,7.0,,,3.0,4.0,,,,,13.0,1.0,0.5,0.5,0.625,0.65,0.65,0.2,0.5,0.3333333333333333,0.5,0.25,,1.0,93.04615384615384,13.727272727272727,17.4,13.727272727272727,14.9,0.3,0.3333333333333333,0.3333333333333333,,0.5,,0.2,0.5,0.5,1.0,,0.5,0.5,0.500385,0.651,,,11.5,24.65,1.0,,3.0,2.0,2.0,,1.0,,,,,,,,,,,6.0,3.0,,,,,,,,0.6,0.6,,,,,,,,,,,,,,1.0,4.0,,1.0,,,,,2.0,,1.0,,,,,,,,,0.5,0.5,,0.5,,0.8,0.8,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.5,3.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2007,2006-07,False
101128-1710-1897-200818-2755,1610612758,"Francisco Garcia, Mike Bibby, Metta World Peace, Justin Williams, Kevin Martin","Garcia, Bibby, World Peace, Williams, Martin",101128-1710-1897-200818-2755,SAC,649.0,2,11.0,-4.0,26.0,27.0,1.0,53.0,6.0,7.0,1.0,6.0,1.0,,2.0,5.0,8.0,14.0,2.0,6.0,6.0,28.0,32.0,,4.0,6.0,5.0,2.0,2.0,8.0,2.0,18.0,1.0,8.0,9.0,1.0,10.0,3.0,1.0,7.0,12.0,4.0,,6.0,,28.0,1.0,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.55,0.6086956521739131,0.3,1.0,0.16666666666666666,1.0,0.1,,1.0,117.59630200308166,10.615384615384615,13.814814814814815,10.576923076923077,12.777777777777779,0.35,0.8571428571428571,0.8571428571428571,0.05,0.3,0.05,0.25,0.4,0.4,1.0,,0.65,0.4,0.5271825,,0.13043478260869565,,8.807142857142857,24.633333333333336,24.0,,,2.0,4.0,3.0,,,18.0,6.0,6.0,3.0,8.0,11.0,4.0,2.0,21.0,12.0,6.0,5.0,2.0,3.0,,21.0,18.0,1.0,0.75,0.75,0.7272727272727273,0.6333333333333333,0.65625,1.0,0.8333333333333334,0.4,1.0,0.2,0.5354566666666667,0.17647058823529413,0.75,0.6923076923076923,,,2.0,,,,,,,1.0,,,1.0,,,,,,,,1.0,,0.25,1.0,,0.3333333333333333,0.3333333333333333,,,,1.0,,1.0,1.0,1.0,,1.0,1.0,,0.25,1.0,0.3333333333333333,,,,,2.0,2.0,,,,2.0,1.0,,0.5,,,,,,,1.0,,1.0,0.5,,,1.0,,0.06666666666666667,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612758,2007,2006-07,False
101128-1710-1897-200818-949,1610612758,"Francisco Garcia, Mike Bibby, Metta World Peace, Justin Williams, Shareef Abdur-Rahim","Garcia, Bibby, World Peace, Williams, Abdur-Rahim",101128-1710-1897-200818-949,SAC,57.0,1,1.0,,2.0,2.0,,4.0,1.0,1.0,,,1.0,,,,1.0,1.0,,1.0,,2.0,2.0,,2.0,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,,1.0,0.5,0.5,0.5,,,,,,,101.05263157894737,17.0,11.5,17.0,11.5,0.5,1.0,1.0,,,0.5,,,,,,1.0,,0.567425,,,,,22.8,2.0,,,,,,,,2.0,1.0,1.0,,1.0,1.0,1.0,,2.0,,,,,,,2.0,2.0,,,,1.0,0.5,0.5,,,0.5,1.0,,0.567425,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,1610612758,2007,2006-07,False
101128-1710-1897-2422-2755,1610612758,"Francisco Garcia, Mike Bibby, Metta World Peace, John Salmons, Kevin Martin","Garcia, Bibby, World Peace, Salmons, Martin",101128-1710-1897-2422-2755,SAC,98.0,6,2.0,-3.0,6.0,6.0,,12.0,1.0,1.0,,1.0,1.0,,,,1.0,2.0,,1.0,2.0,4.0,7.0,,2.0,,,,,,,,,,2.0,,2.0,,,,4.0,1.0,,2.0,,4.0,,,,0.5,0.3333333333333333,0.5,0.3333333333333333,,,0.4,,,,176.3265306122449,8.666666666666666,7.666666666666667,8.666666666666666,6.5,0.3333333333333333,1.0,1.0,,0.3333333333333333,0.3333333333333333,,,,,,0.6666666666666666,,0.4387666666666667,,,,8.95,24.4,6.0,,,,1.0,3.0,,,6.0,1.0,1.0,,1.0,2.0,1.0,2.0,4.0,,,,,,1.0,4.0,6.0,1.0,,,0.5,0.3333333333333333,0.5,,,0.3333333333333333,1.0,,0.4387666666666667,,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,0.4,,,0.4,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2007,2006-07,False
