EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,DefPoss,TotalPoss,Corner3FGA,FG3A,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,FoulsDrawn,Loose Ball Fouls Drawn,FG3APct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,Corner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,Minutes,PlusMinus,OffPoss,PenaltyOffPoss,PenaltyCorner3FGA,OpponentPoints,PenaltyFG3A,PenaltyOffPossExcludingTakeFouls,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,PenaltyCorner3Frequency,PenaltyShotQualityAvg,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceOffPoss,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2A,FtPoints,Points,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,NonHeaveArc3FGA,Fg2aBlocked,OffTwoPtRebounds,FTDefRebounds,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,PenaltyArc3Frequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,FG2M,PenaltyFG2M,PtsUnassisted2s,NonShootingPenaltyNonTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,AtRimFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyAtRimFrequency,AtRimFGM,PenaltyAtRimFGM,LongMidRangeFGM,Corner3FGM,FG3M,PtsAssisted2s,PtsAssisted3s,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Travels,Offensive Fouls,2pt And 1 Free Throw Trips,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,DefThreePtReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimAccuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyCorner3FGM,SecondChanceFG2M,PenaltyFG3M,PtsPutbacks,SelfOReb,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,DefAtRimReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Accuracy,LostBallTurnovers,Offensive Fouls Drawn,RecoveredBlocks,BlocksRecoveredPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,NonHeaveArc3FGM,Arc3Assists,BlockedShortMidRange,SecondChanceFg3Pct,OffAtRimReboundPct,OffLongMidRangeReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,LongMidRangeAssists,StepOutOfBoundsTurnovers,LongMidRangePctAssisted,AtRimPctBlocked,3SecondViolations,FTOffRebounds,LostBallSteals,OffFTReboundPct,ShortMidRangeAssists,ShortMidRangePctAssisted,Loose Ball Fouls,SecondChanceAtRimPctAssisted,BadPassOutOfBoundsTurnovers,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,HeaveAttempts,DefCorner3ReboundPct,PtsUnassisted3s,BlockedLongMidRange,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,LostBallOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,LongMidRangePctBlocked,OffensiveGoaltends,Clear Path Fouls,BlockedCorner3,team_id,year,season,team_vs
1506-1891-1904-2205-711,1610612742,"Austin Croshere, Jason Terry, Devean George, DeSagana Diop, Jerry Stackhouse","Croshere, Terry, George, Diop, Stackhouse",1506-1891-1904-2205-711,DAL,744.0,5,27.0,52.0,4.0,10.0,2.0,4.0,7.0,5.0,12.0,4.0,,0.4,0.4444444444444444,0.25,0.5384615384615384,0.25,0.6666666666666666,0.6666666666666666,100.64516129032258,15.037037037037036,13.666666666666666,0.16,0.64,0.517194,24.23,12.0,-1.0,25.0,8.0,1.0,26.0,2.0,8.0,13.52,12.72,0.16666666666666666,0.512825,0.32,15.0,5.0,2.0,7.0,6.0,1.0,15.0,5.0,25.0,3.0,,2.0,4.0,4.0,6.0,6.0,,2.0,,1.0,1.0,,1.0,4.0,6.0,6.0,1.0,2.0,1.0,1.0,,1.0,23.0,6.0,1.0,0.4444444444444444,0.2,0.375,,,,0.25,0.5,,0.08,0.28,0.24,0.16666666666666666,0.5785,0.07692307692307693,0.125,0.08,0.24,9.893333333333334,6.0,2.0,,7.0,1.0,6.0,1.0,0.4666666666666667,0.25,0.4,0.16666666666666666,0.24,,,0.3333333333333333,3.0,,4.0,1.0,2.0,8.0,3.0,4.0,1.0,5.0,1.0,2.0,11.0,3.0,4.0,3.0,,,,1.0,1.0,0.5714285714285714,0.5714285714285714,0.5,0.2,0.2,,0.75,0.3333333333333333,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5714285714285714,0.5714285714285714,0.25,0.25,1.0,,1.0,2.0,,1.0,,,1.0,,0.3333333333333333,0.2,0.3333333333333333,0.0625,0.4,0.5,,,1.0,,,,,1.0,,2.0,,,2.0,1.0,,1.0,,0.3333333333333333,,0.16666666666666666,0.16666666666666666,,,,,0.4,,,,0.16666666666666666,2.0,,0.5,,,1.0,1.0,0.5,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,1610612742,2007,2006-07,False
1506-1891-1904-2572-711,1610612742,"Austin Croshere, Jason Terry, Devean George, Josh Howard, Jerry Stackhouse","Croshere, Terry, George, Howard, Stackhouse",1506-1891-1904-2572-711,DAL,4.0,1,,1.0,,1.0,,,,,,,,1.0,,,,,,,360.0,,,,1.0,0.2148,30.7,,,1.0,1.0,,,1.0,1.0,4.0,4.0,,0.2148,1.0,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2007,2006-07,False
1506-1891-1904-2734-956,1610612742,"Austin Croshere, Jason Terry, Devean George, Devin Harris, Erick Dampier","Croshere, Terry, George, Harris, Dampier",1506-1891-1904-2734-956,DAL,12.0,1,1.0,1.0,,,,,,,,,,,,,,,,,120.0,12.0,12.0,,,,,,-3.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2007,2006-07,False
1506-1891-1904-711-956,1610612742,"Austin Croshere, Jason Terry, Devean George, Jerry Stackhouse, Erick Dampier","Croshere, Terry, George, Stackhouse, Dampier",1506-1891-1904-711-956,DAL,204.0,1,6.0,12.0,,3.0,,1.0,2.0,,2.0,1.0,,0.6,1.0,,1.0,,,1.0,84.70588235294117,17.5,17.5,,0.6,0.48897,25.266666666666666,3.0,4.0,6.0,,,9.0,,,16.5,16.5,,,,,,,2.0,3.0,,2.0,2.0,13.0,,,,,,,3.0,,,,,,,,,,2.0,,1.0,,,,,13.0,,,1.0833333333333333,,,,,,,,,,0.4,0.6,,,0.16666666666666666,0.3333333333333333,,,17.55,,,,1.0,,,,0.5,,1.1,,,,,,,,1.0,,3.0,2.0,9.0,1.0,3.0,4.0,,,11.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,3.0,3.0,,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2007,2006-07,False
1506-1891-200772-200822-200826,1610612742,"Austin Croshere, Jason Terry, Maurice Ager, Pops Mensah-Bonsu, J.J. Barea","Croshere, Terry, Ager, Mensah-Bonsu, Barea",1506-1891-200772-200822-200826,DAL,71.0,1,3.0,5.0,,1.0,1.0,2.0,2.0,1.0,3.0,1.0,,0.5,1.0,1.0,1.0,0.5,,1.0,101.40845070422534,12.0,12.0,,1.0,0.51785,24.9,1.0,1.0,2.0,2.0,,1.0,1.0,2.0,17.5,17.0,,0.51785,1.0,,1.0,,,1.0,1.0,1.0,2.0,2.0,,2.0,2.0,1.0,2.0,2.0,1.0,,,,,,,,1.0,1.0,2.0,,1.0,,,,,,2.0,,0.3333333333333333,1.0,0.3333333333333333,,,,,,1.0,,,0.5,0.5,,0.3333333333333333,0.5,1.0,1.0,,1.0,1.0,,,,,,,,,,0.5,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2007,2006-07,False
1506-1891-200772-200826-2205,1610612742,"Austin Croshere, Jason Terry, Maurice Ager, J.J. Barea, DeSagana Diop","Croshere, Terry, Ager, Barea, Diop",1506-1891-200772-200826-2205,DAL,39.0,1,1.0,3.0,,1.0,,,,,,,,0.5,,,,,,,110.76923076923076,17.0,17.0,,0.5,0.3153,28.5,1.0,,2.0,2.0,,2.0,1.0,2.0,11.0,11.0,,0.3153,1.0,1.0,,,1.0,1.0,1.0,1.0,,2.0,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,2.0,2.0,,0.5,,0.5,,,,,,,,0.5,0.5,0.5,,,,,1.0,17.6,,,,1.0,1.0,,,1.0,1.0,0.5,0.5,,,,,,,1.0,,,2.0,,1.0,,1.0,,,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2007,2006-07,False
1506-1891-200772-2205-2572,1610612742,"Austin Croshere, Jason Terry, Maurice Ager, DeSagana Diop, Josh Howard","Croshere, Terry, Ager, Diop, Howard",1506-1891-200772-2205-2572,DAL,68.0,1,2.0,4.0,,,,,,,,1.0,,,,,,,,,84.70588235294117,24.5,24.5,,1.0,0.72005,,1.0,1.0,2.0,2.0,,3.0,,2.0,9.5,9.5,,0.72005,1.0,,,,,,,2.0,,4.0,,,,2.0,,4.0,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,4.0,4.0,,1.0,,1.0,,,,,,,,,,,,0.5,0.5,,1.0,,2.0,2.0,,2.0,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,2.0,2.0,,,,2.0,,1.0,,1.0,,1.0,2.0,,1.0,1.0,,,,,1.0,0.5,0.5,,,,,,,,1.0,1.0,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2007,2006-07,False
1506-1891-200772-2205-711,1610612742,"Austin Croshere, Jason Terry, Maurice Ager, DeSagana Diop, Jerry Stackhouse","Croshere, Terry, Ager, Diop, Stackhouse",1506-1891-200772-2205-711,DAL,15.0,1,1.0,2.0,,,,1.0,1.0,,1.0,,,,1.0,,1.0,,,1.0,192.0,9.0,9.0,,,,,,,1.0,1.0,,,,1.0,6.0,6.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2007,2006-07,False
1506-1891-200826-2205-711,1610612742,"Austin Croshere, Jason Terry, J.J. Barea, DeSagana Diop, Jerry Stackhouse","Croshere, Terry, Barea, Diop, Stackhouse",1506-1891-200826-2205-711,DAL,167.0,1,6.0,13.0,,2.0,,2.0,2.0,,2.0,3.0,,0.5,1.0,,1.0,,,,112.09580838323353,12.0,12.0,,0.5,0.44795,24.6,3.0,4.0,7.0,4.0,,2.0,1.0,4.0,13.571428571428571,13.571428571428571,,0.40301666666666663,0.5714285714285714,2.0,,1.0,1.0,2.0,1.0,2.0,2.0,6.0,,,,2.0,,4.0,2.0,,,,1.0,2.0,,1.0,,,2.0,,1.0,,1.0,1.0,1.0,6.0,4.0,,0.6,,0.6666666666666666,,,,,,,0.25,0.25,0.5,0.3333333333333333,,0.2,0.3333333333333333,,0.6666666666666666,16.4,,,1.0,2.0,2.0,2.0,,1.0,1.0,0.5,0.6666666666666666,,1.0,1.0,,,,1.0,,,2.0,,1.0,,1.0,,,2.0,,,,1.0,,,,,0.5,0.5,,,,0.5,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2007,2006-07,False
1506-1891-200826-2572-956,1610612742,"Austin Croshere, Jason Terry, J.J. Barea, Josh Howard, Erick Dampier","Croshere, Terry, Barea, Howard, Dampier",1506-1891-200826-2572-956,DAL,49.0,1,1.0,2.0,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,58.775510204081634,11.0,11.0,,1.0,0.40155,31.8,1.0,,1.0,1.0,,,2.0,1.0,38.0,30.0,,0.40155,1.0,1.0,1.0,,,2.0,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2007,2006-07,False
1506-1891-2205-2572-2734,1610612742,"Austin Croshere, Jason Terry, DeSagana Diop, Josh Howard, Devin Harris","Croshere, Terry, Diop, Howard, Harris",1506-1891-2205-2572-2734,DAL,356.0,5,12.0,25.0,,1.0,,3.0,6.0,,6.0,6.0,,0.1111111111111111,0.75,,0.8571428571428571,,,1.0,101.12359550561797,14.75,14.416666666666666,,0.4444444444444444,0.5202388888888889,25.2,6.0,4.0,13.0,,,8.0,,,13.76923076923077,13.76923076923077,,,,1.0,,1.0,4.0,1.0,,8.0,4.0,12.0,,,,,,,1.0,,,,,1.0,,,2.0,3.0,7.0,,4.0,,1.0,1.0,1.0,12.0,,,0.5,,,,,,,,,0.1111111111111111,0.4444444444444444,0.1111111111111111,,,0.3333333333333333,0.36363636363636365,,,10.9125,3.0,,,4.0,,6.0,,0.5,,0.4444444444444444,,0.3333333333333333,,,,2.0,,2.0,,,2.0,,1.0,,1.0,,1.0,2.0,3.0,1.0,1.0,1.0,,,,1.0,0.25,0.25,,,,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612742,2007,2006-07,False
1506-1891-2205-2572-711,1610612742,"Austin Croshere, Jason Terry, DeSagana Diop, Josh Howard, Jerry Stackhouse","Croshere, Terry, Diop, Howard, Stackhouse",1506-1891-2205-2572-711,DAL,1519.0,10,48.0,95.0,5.0,15.0,3.0,10.0,13.0,10.0,23.0,8.0,1.0,0.35714285714285715,0.6666666666666666,0.375,0.6666666666666666,0.42857142857142855,0.5,0.3333333333333333,90.05924950625412,15.208333333333334,14.979166666666666,0.11904761904761904,0.5714285714285714,0.4878107142857143,24.3,25.0,7.0,47.0,16.0,1.0,50.0,5.0,16.0,16.78723404255319,14.46808510638298,0.06666666666666667,0.4564766666666667,0.3404255319148936,23.0,10.0,9.0,9.0,10.0,4.0,27.0,10.0,57.0,7.0,1.0,10.0,10.0,2.0,21.0,10.0,2.0,6.0,3.0,2.0,10.0,2.0,1.0,7.0,11.0,12.0,,4.0,2.0,2.0,,2.0,47.0,21.0,1.0,0.6063829787234043,0.5,0.65625,0.07407407407407407,,1.0,0.46153846153846156,0.2,0.25,0.21428571428571427,0.21428571428571427,0.23809523809523808,0.26666666666666666,0.48263999999999996,0.1111111111111111,0.13333333333333333,0.17543859649122806,0.3684210526315789,8.966666666666667,9.0,2.0,3.0,13.0,5.0,16.0,2.0,0.48148148148148145,0.5,0.5595238095238095,0.6333333333333333,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.13333333333333333,5.0,1.0,5.0,1.0,7.0,10.0,18.0,5.0,6.0,11.0,1.0,2.0,28.0,,7.0,4.0,8.0,4.0,1.0,,1.0,0.38461538461538464,0.4166666666666667,0.8571428571428571,0.4666666666666667,0.4666666666666667,0.8,,0.8,,0.5555555555555556,0.7142857142857143,0.4,0.5555555555555556,0.5555555555555556,0.2,0.2,1.0,0.5,1.0,3.0,,3.0,3.0,2.0,2.0,0.6,0.42857142857142855,0.5,1.0,0.10526315789473684,0.3333333333333333,0.3333333333333333,,4.0,,1.0,0.5,,,6.0,1.0,2.0,3.0,1.0,2.0,6.0,5.0,2.0,0.5,0.75,0.5,0.6,0.6,0.8333333333333334,,,,0.2222222222222222,0.5,1.0,0.75,0.6,2.0,,0.4,0.2222222222222222,,1.0,3.0,0.3333333333333333,1.0,0.3333333333333333,,,,,,,1.0,0.06666666666666667,,,,3.0,,,,,1.0,1.0,,,,,1610612742,2007,2006-07,False
1506-1891-2205-2734-711,1610612742,"Austin Croshere, Jason Terry, DeSagana Diop, Devin Harris, Jerry Stackhouse","Croshere, Terry, Diop, Harris, Stackhouse",1506-1891-2205-2734-711,DAL,1088.0,9,34.0,68.0,1.0,8.0,1.0,11.0,14.0,1.0,15.0,5.0,,0.27586206896551724,0.6875,0.14285714285714285,0.6666666666666666,0.06666666666666667,,0.6666666666666666,90.0,16.264705882352942,15.235294117647058,0.034482758620689655,0.5517241379310345,0.4830625,27.3,18.0,-10.0,34.0,12.0,,36.0,3.0,12.0,15.735294117647058,15.617647058823529,,0.39390909090909093,0.35294117647058826,13.0,1.0,3.0,10.0,7.0,3.0,21.0,,26.0,,,,9.0,,12.0,6.0,1.0,,2.0,2.0,6.0,,1.0,5.0,8.0,4.0,,3.0,,4.0,3.0,4.0,26.0,12.0,,0.43333333333333335,,0.5,0.047619047619047616,,1.0,,,0.16666666666666666,0.10344827586206896,0.3448275862068966,0.2413793103448276,0.25,,0.1,0.13636363636363635,,0.46153846153846156,9.652380952380952,8.0,2.0,2.0,13.0,6.0,12.0,1.0,0.6190476190476191,0.6666666666666666,0.4482758620689655,0.5,0.27586206896551724,0.6666666666666666,0.6666666666666666,0.16666666666666666,5.0,1.0,6.0,,,14.0,,7.0,,7.0,,4.0,14.0,1.0,4.0,3.0,4.0,4.0,1.0,1.0,2.0,0.5384615384615384,0.5384615384615384,,,,0.6666666666666666,0.5,0.8333333333333334,0.5,0.625,0.7142857142857143,0.8,0.6,0.6,,,,0.5,,,,,,,,,,,0.5714285714285714,,,,,,1.0,2.0,0.5,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,3.0,,0.5,0.125,,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,1610612742,2007,2006-07,False
1506-1891-2572-2734-711,1610612742,"Austin Croshere, Jason Terry, Josh Howard, Devin Harris, Jerry Stackhouse","Croshere, Terry, Howard, Harris, Stackhouse",1506-1891-2572-2734-711,DAL,11.0,2,1.0,2.0,,,,,,,,1.0,,,,,,,,,261.8181818181818,8.0,8.0,,,,,,,1.0,1.0,,2.0,,1.0,3.0,3.0,,,1.0,1.0,,,,,,,2.0,2.0,,,,,2.0,2.0,,,,,,,,,,1.0,2.0,,,1.0,,,,2.0,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2007,2006-07,False
1506-1891-2572-2734-956,1610612742,"Austin Croshere, Jason Terry, Josh Howard, Devin Harris, Erick Dampier","Croshere, Terry, Howard, Harris, Dampier",1506-1891-2572-2734-956,DAL,1681.0,11,56.0,110.0,2.0,11.0,,17.0,25.0,5.0,30.0,17.0,3.0,0.25,0.7083333333333334,,0.7407407407407407,0.20833333333333334,,0.9230769230769231,94.2296252230815,14.964285714285714,14.553571428571429,0.045454545454545456,0.5227272727272727,0.4835511363636364,24.227272727272727,28.0,12.0,54.0,14.0,,42.0,3.0,14.0,15.61111111111111,15.0,,0.49270909090909093,0.25925925925925924,4.0,4.0,8.0,13.0,9.0,3.0,33.0,13.0,54.0,4.0,2.0,8.0,8.0,4.0,19.0,9.0,3.0,5.0,5.0,6.0,8.0,,,8.0,15.0,16.0,,9.0,,4.0,2.0,4.0,46.0,19.0,,0.5294117647058824,0.8,0.7307692307692307,0.09090909090909091,0.25,1.0,0.3125,0.6,,0.18181818181818182,0.29545454545454547,0.20454545454545456,0.2727272727272727,0.54125,0.17647058823529413,0.225,0.14814814814814814,0.35185185185185186,9.287878787878787,12.0,2.0,3.0,16.0,6.0,10.0,1.0,0.48484848484848486,0.75,0.4659090909090909,0.6818181818181818,0.2727272727272727,0.375,0.5,0.18181818181818182,8.0,2.0,5.0,,3.0,22.0,9.0,11.0,3.0,14.0,,6.0,31.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,0.6875,0.7333333333333333,1.0,0.2727272727272727,0.2727272727272727,0.25,1.0,0.5,1.0,0.6666666666666666,0.6666666666666666,0.75,0.38461538461538464,0.4166666666666667,,,,1.0,3.0,3.0,,3.0,1.0,2.0,,0.3333333333333333,0.75,0.75,0.42857142857142855,,0.75,1.0,,1.0,3.0,3.0,0.75,,,3.0,,,1.0,,,3.0,3.0,1.0,,0.25,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,,,,,,,0.3333333333333333,0.3333333333333333,3.0,1.0,0.6,,1.0,,2.0,,2.0,0.6666666666666666,,0.6666666666666666,,,,,,,,,1.0,,1.0,,,,1.0,,0.07692307692307693,,,,1610612742,2007,2006-07,False
1506-1891-2572-711-956,1610612742,"Austin Croshere, Jason Terry, Josh Howard, Jerry Stackhouse, Erick Dampier","Croshere, Terry, Howard, Stackhouse, Dampier",1506-1891-2572-711-956,DAL,906.0,6,26.0,53.0,3.0,6.0,,9.0,12.0,4.0,16.0,6.0,,0.23076923076923078,0.6428571428571429,,0.6666666666666666,0.4,,0.75,84.2384105960265,16.23076923076923,15.576923076923077,0.11538461538461539,0.34615384615384615,0.461736,26.066666666666666,15.0,15.0,27.0,5.0,,24.0,2.0,5.0,17.925925925925927,17.85185185185185,,0.418575,0.18518518518518517,10.0,3.0,7.0,10.0,3.0,2.0,20.0,6.0,39.0,1.0,4.0,6.0,3.0,,7.0,3.0,1.0,4.0,,2.0,3.0,,1.0,3.0,3.0,6.0,,3.0,,1.0,1.0,1.0,33.0,7.0,,0.6724137931034483,1.0,0.7,0.05,0.14285714285714285,,0.5,0.4,,0.2692307692307692,0.38461538461538464,0.11538461538461539,0.4,0.54,0.10344827586206896,0.13043478260869565,0.15384615384615385,0.1794871794871795,12.040000000000001,3.0,,2.0,12.0,2.0,12.0,,0.6,0.6666666666666666,0.6346153846153846,0.7,0.11538461538461539,0.2857142857142857,0.3333333333333333,,3.0,,7.0,1.0,3.0,12.0,9.0,6.0,3.0,9.0,1.0,1.0,21.0,3.0,,,1.0,1.0,,,,0.5,0.5454545454545454,1.0,0.5,0.5,0.3333333333333333,0.75,0.75,1.0,1.0,1.0,0.3333333333333333,0.7,0.7,0.3333333333333333,0.3333333333333333,1.0,,1.0,1.0,,1.0,1.0,2.0,1.0,0.5,1.0,1.0,0.5,0.1111111111111111,1.0,1.0,,,,1.0,1.0,,,2.0,,,1.0,,,2.0,2.0,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,,,,,,,0.5,0.6666666666666666,5.0,,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2007,2006-07,False
1506-1891-2734-711-956,1610612742,"Austin Croshere, Jason Terry, Devin Harris, Jerry Stackhouse, Erick Dampier","Croshere, Terry, Harris, Stackhouse, Dampier",1506-1891-2734-711-956,DAL,556.0,5,17.0,30.0,,1.0,,6.0,8.0,1.0,9.0,7.0,1.0,0.08333333333333333,0.5454545454545454,,0.5833333333333334,0.2,,,77.6978417266187,17.352941176470587,16.058823529411764,,0.25,0.42569583333333333,25.6,9.0,5.0,13.0,1.0,,13.0,,1.0,20.076923076923077,18.384615384615383,,0.5394,0.07692307692307693,,1.0,4.0,5.0,1.0,,11.0,4.0,18.0,1.0,,,1.0,,,1.0,1.0,1.0,1.0,,,,,2.0,2.0,4.0,,2.0,,,,,18.0,,,0.6428571428571429,,,0.09090909090909091,,1.0,0.25,,,0.3333333333333333,0.4166666666666667,0.08333333333333333,,0.5394,0.14285714285714285,0.15384615384615385,,,11.4,2.0,1.0,2.0,7.0,,8.0,,0.6363636363636364,,0.5833333333333334,,0.16666666666666666,0.5,0.5,1.0,1.0,,4.0,,,6.0,,3.0,,3.0,,1.0,6.0,1.0,2.0,,,,,,,0.42857142857142855,0.42857142857142855,,,,,1.0,1.0,1.0,0.5,1.0,1.0,0.8,0.8,,,,,,1.0,,,,,,,,,0.6666666666666666,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,0.5,0.5,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2007,2006-07,False
