EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FtPoints,PenaltyFtPoints,NonHeaveArc3FGA,NonHeaveArc3FGM,Arc3Assists,ShortMidRangeAssists,DefShortMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyDefPoss,TwoPtShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFtPoints,PtsUnassisted2s,PtsPutbacks,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,Fouls,Loose Ball Fouls,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,LiveBallTurnoverPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFGM,PenaltyAtRimFGA,HeaveAttempts,Fg2aBlocked,Fg3aBlocked,AtRimAssists,OffThreePtRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,ShootingFouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Technical Free Throw Trips,BlockedShortMidRange,DefCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,FTDefRebounds,Defensive 3 Seconds Violations,DefFTReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,FTOffRebounds,3SecondViolations,OffFTReboundPct,OffArc3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ShortMidRangePctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3PctAssisted,BlockedLongMidRange,DefensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,BlockedCorner3,Clear Path Fouls,team_id,year,season,team_vs
101130-101153-1504-2248-2366,1610612760,"Johan Petro, Mickael Gelabale, Danny Fortson, Earl Watson, Mike Wilks","Petro, Gelabale, Fortson, Watson, Wilks",101130-101153-1504-2248-2366,SEA,146.0,1,2.0,6.0,3.0,4.0,3.0,1.0,7,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,8.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,8.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,3.0,1.0,4.0,1.0,2.0,1.0,6.0,8.0,3.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.8,1.0,0.8,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,69.04109589041096,28.333333333333332,15.25,23.0,15.25,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.5,1.0,0.5,0.4073375,0.3625,0.4073375,0.25,1.0,19.5,23.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2007,2006-07,True
101130-101153-1504-2248-2557,1610612760,"Johan Petro, Mickael Gelabale, Danny Fortson, Earl Watson, Luke Ridnour","Petro, Gelabale, Fortson, Watson, Ridnour",101130-101153-1504-2248-2557,SEA,89.0,1,1.0,4.0,3.0,2.0,3.0,,5,,,,,,,1.0,1.0,1.0,1.0,7.0,3.0,,,,1.0,1.0,1.0,1.0,7.0,2.0,3.0,,1.0,1.0,2.0,,,5.0,,,1.0,1.0,,1.0,1.0,2.0,1.0,7.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.25,,1.25,1.1666666666666667,,1.1666666666666667,0.5,0.5,,,0.5,,,,,,80.89887640449437,14.333333333333334,23.0,14.333333333333334,20.5,,,,,,,,,,,0.5,0.4629,,0.4629,,1.0,12.3,26.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2007,2006-07,True
101130-101153-1740-200754-988,1610612760,"Johan Petro, Mickael Gelabale, Rashard Lewis, Mouhamed Sene, Randy Livingston","Petro, Gelabale, Lewis, Sene, Livingston",101130-101153-1740-200754-988,SEA,60.0,1,1.0,5.0,2.0,2.0,2.0,,4,,,1.0,1.0,1.0,1.0,,,1.0,1.0,5.0,,,,,,,1.0,1.0,5.0,,3.0,,,1.0,1.0,1.0,,3.0,,1.0,1.0,2.0,,2.0,1.0,2.0,,5.0,5.0,2.0,,,,1.0,1.0,1.0,1.0,,,,1.5,,1.5,1.25,,1.25,1.0,1.0,,1.0,1.0,,,,,1.0,96.0,9.0,21.0,9.0,21.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.429,,0.429,,1.0,,24.3,1.0,,,,,,,2.0,2.0,,,,,1.0,,,,,,,,,,,,2.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2007,2006-07,True
101130-101153-1740-2248-2366,1610612760,"Johan Petro, Mickael Gelabale, Rashard Lewis, Earl Watson, Mike Wilks","Petro, Gelabale, Lewis, Watson, Wilks",101130-101153-1740-2248-2366,SEA,251.0,2,4.0,-7.0,8.0,9.0,4.0,1.0,17,,1.0,,,,,1.0,3.0,,1.0,7.0,14.0,1.0,1.0,3.0,,,,,3.0,,,,,,,,,,1.0,,2.0,2.0,1.0,3.0,5.0,7.0,2.0,4.0,3.0,4.0,2.0,,,,,,,0.3333333333333333,1.0,,0.25,1.0,,0.5,1.5,0.75,0.25,1.0,0.5,,1.0,0.3333333333333333,1.0,,1.0,,97.52988047808765,16.0,13.666666666666666,16.0,13.666666666666666,0.25,,,,,,,,,,0.75,0.499775,0.5463,,0.42857142857142855,0.42857142857142855,5.0,24.6,0.5,,,,1.0,,,5.0,3.0,1.0,,,,1.0,,,,,0.25,,,,,,,5.0,2.0,0.4,0.5,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2007,2006-07,True
101130-101153-1740-2248-2404,1610612760,"Johan Petro, Mickael Gelabale, Rashard Lewis, Earl Watson, Chris Wilcox","Petro, Gelabale, Lewis, Watson, Wilcox",101130-101153-1740-2248-2404,SEA,1476.0,13,25.0,,48.0,49.0,22.0,9.0,97,3.0,10.0,1.0,7.0,,3.0,13.0,31.0,3.0,12.0,43.0,43.0,4.0,5.0,12.0,6.0,16.0,1.0,6.0,19.0,12.0,9.0,,6.0,3.0,9.0,1.0,1.0,21.0,8.0,2.0,17.0,19.0,10.0,29.0,13.0,12.0,1.0,31.0,19.0,22.0,1.0,0.46153846153846156,0.5454545454545454,1.0,0.25,0.16666666666666666,0.2727272727272727,0.41935483870967744,0.8,0.375,0.4069767441860465,0.8,0.3409090909090909,0.4387755102040816,0.75,0.3958333333333333,0.27906976744186046,0.68,0.4444444444444444,0.5,0.6551724137931034,0.4,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.6666666666666666,94.6341463414634,14.9375,15.489795918367347,14.291666666666666,14.755102040816327,0.23255813953488372,0.3,0.3333333333333333,0.3333333333333333,0.16279069767441862,0.14285714285714285,0.16666666666666666,1.0,0.13636363636363635,,0.6046511627906976,0.4854357142857143,0.48960000000000004,0.4506404761904762,0.27906976744186046,0.4418604651162791,7.512903225806451,25.96666666666667,0.4583333333333333,3.0,7.0,2.0,5.0,1.0,3.0,8.0,4.0,4.0,2.0,2.0,1.0,0.8333333333333334,0.16279069767441862,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.11627906976744186,0.4,0.4,1.0,0.13636363636363635,0.3333333333333333,0.5,23.0,5.0,0.10416666666666667,0.1388888888888889,7.0,14.0,2.0,3.0,4.0,14.0,4.0,4.0,7.0,2.0,2.0,11.0,3.0,12.0,1.0,,2.0,0.36363636363636365,0.32558139534883723,0.5,0.5384615384615384,0.6,0.6666666666666666,3.0,7.0,1.0,2.0,1.0,4.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,7.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.08333333333333333,0.06451612903225806,0.07142857142857142,0.1,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.25,0.3333333333333333,0.045454545454545456,1.0,0.5714285714285714,0.3181818181818182,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2007,2006-07,True
101130-101153-1740-2248-2555,1610612760,"Johan Petro, Mickael Gelabale, Rashard Lewis, Earl Watson, Nick Collison","Petro, Gelabale, Lewis, Watson, Collison",101130-101153-1740-2248-2555,SEA,1120.0,10,19.0,5.0,38.0,40.0,20.0,1.0,78,2.0,10.0,,,,,11.0,23.0,3.0,8.0,37.0,32.0,,,,5.0,11.0,2.0,6.0,22.0,12.0,6.0,3.0,6.0,2.0,8.0,,2.0,18.0,2.0,3.0,6.0,9.0,2.0,11.0,11.0,11.0,1.0,37.0,22.0,20.0,1.0,0.5454545454545454,0.5454545454545454,0.6666666666666666,0.375,0.3333333333333333,0.375,0.4782608695652174,,0.45454545454545453,0.5,,0.47058823529411764,0.5,,0.5,0.25806451612903225,0.75,0.18181818181818182,0.75,0.75,0.125,0.14285714285714285,1.0,0.3333333333333333,0.6666666666666666,100.28571428571428,13.473684210526315,15.2,13.447368421052632,15.0,0.3225806451612903,0.2,0.2,1.0,,,,,,,0.4838709677419355,0.49061935483870966,,0.47266470588235293,,0.5945945945945946,10.156521739130435,26.5625,0.5263157894736842,4.0,6.0,3.0,8.0,2.0,6.0,6.0,6.0,8.0,3.0,2.0,1.0,1.0,0.1935483870967742,0.6666666666666666,0.6666666666666666,0.25,0.25806451612903225,0.375,0.375,0.6666666666666666,0.35294117647058826,0.3333333333333333,0.375,16.0,4.0,0.11428571428571428,0.14814814814814814,5.0,7.0,,,,10.0,,2.0,2.0,1.0,,4.0,1.0,7.0,1.0,,,0.5,0.22580645161290322,0.7142857142857143,0.7142857142857143,,,2.0,3.0,,,,3.0,,,12.0,6.0,6.0,,1.0,1.0,,,5.0,1.0,,2.0,1.0,,1.0,1.0,,,,,,,0.5,,,,1.0,0.6,0.17647058823529413,0.6666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2007,2006-07,True
101130-101153-1740-2248-2557,1610612760,"Johan Petro, Mickael Gelabale, Rashard Lewis, Earl Watson, Luke Ridnour","Petro, Gelabale, Lewis, Watson, Ridnour",101130-101153-1740-2248-2557,SEA,341.0,3,6.0,5.0,12.0,11.0,,4.0,23,,4.0,,,,,5.0,14.0,1.0,1.0,13.0,8.0,3.0,4.0,6.0,,,,,,2.0,,3.0,1.0,,1.0,,,2.0,5.0,1.0,6.0,7.0,5.0,12.0,,,,7.0,,,,0.2,0.3333333333333333,,1.0,,1.0,0.35714285714285715,0.75,,0.43333333333333335,0.75,,0.43333333333333335,0.75,,0.06666666666666667,0.75,0.625,1.0,0.7777777777777778,0.625,0.3333333333333333,0.3333333333333333,1.0,,97.12609970674487,13.0,16.818181818181817,11.583333333333334,15.909090909090908,0.26666666666666666,,,,,,,,,,0.5333333333333333,0.48892,0.543475,,0.46153846153846156,,7.942857142857143,25.8,,1.0,3.0,1.0,1.0,,,,,1.0,1.0,,,1.0,0.2,0.3333333333333333,0.3333333333333333,,0.06666666666666667,1.0,1.0,,,,1.0,3.0,,,,4.0,7.0,2.0,3.0,,8.0,4.0,1.0,2.0,,1.0,3.0,,1.0,,,,0.3333333333333333,0.4666666666666667,0.5714285714285714,0.6666666666666666,0.75,0.6666666666666666,,,,1.0,,1.0,,,,,,,1.0,,,1.0,,,,,2.0,1.0,2.0,1.0,,0.07142857142857142,0.14285714285714285,,,,1.0,0.5,,,0.5,0.25,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2007,2006-07,True
101130-101153-1740-2248-2810,1610612760,"Johan Petro, Mickael Gelabale, Rashard Lewis, Earl Watson, Andre Brown","Petro, Gelabale, Lewis, Watson, Brown",101130-101153-1740-2248-2810,SEA,106.0,2,2.0,-1.0,3.0,4.0,3.0,2.0,7,,1.0,1.0,2.0,1.0,2.0,,1.0,1.0,3.0,4.0,5.0,,,3.0,,1.0,1.0,3.0,4.0,,,3.0,,,,,,,1.0,1.0,,1.0,2.0,3.0,1.0,2.0,1.0,1.0,4.0,3.0,1.0,,,,0.3333333333333333,0.3333333333333333,0.5,,,,0.375,1.5,0.375,0.4,1.5,0.4,0.75,,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,,,0.3333333333333333,95.09433962264151,17.666666666666668,13.25,17.333333333333332,11.25,0.25,,,,0.5,0.5,1.0,,0.5,0.5,0.75,0.44703333333333334,0.5295,0.44703333333333334,0.75,1.0,17.5,36.06666666666667,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,0.25,,,,0.25,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,2.0,,1.0,,,,,,,,,1.0,,,,,,,,,0.6666666666666666,,,,0.5,1.0,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2007,2006-07,True
101130-101153-1740-2248-2863,1610612760,"Johan Petro, Mickael Gelabale, Rashard Lewis, Earl Watson, Damien Wilkins","Petro, Gelabale, Lewis, Watson, Wilkins",101130-101153-1740-2248-2863,SEA,1152.0,9,19.0,8.0,38.0,38.0,18.0,5.0,76,3.0,8.0,1.0,2.0,1.0,1.0,13.0,25.0,3.0,5.0,50.0,42.0,2.0,3.0,6.0,5.0,12.0,3.0,4.0,27.0,12.0,9.0,,6.0,3.0,9.0,1.0,2.0,21.0,5.0,6.0,7.0,14.0,5.0,19.0,16.0,16.0,4.0,44.0,27.0,18.0,4.0,0.46153846153846156,0.5454545454545454,1.0,0.6,0.75,0.6,0.52,0.6666666666666666,0.4166666666666667,0.5833333333333334,0.6666666666666666,0.59375,0.6578947368421053,0.75,0.6428571428571429,0.16666666666666666,0.7777777777777778,0.4166666666666667,0.6666666666666666,0.7222222222222222,0.38461538461538464,0.2,0.8,0.6666666666666666,0.75,95.0,14.947368421052632,15.368421052631579,14.894736842105264,14.921052631578947,0.26666666666666666,0.375,0.375,0.6666666666666666,0.06666666666666667,0.5,0.5,1.0,0.0625,1.0,0.5666666666666667,0.48213666666666666,0.5909,0.5372625,0.12,0.54,7.148,24.880000000000003,0.47368421052631576,3.0,5.0,2.0,3.0,2.0,3.0,15.0,8.0,3.0,2.0,2.0,,1.0,0.16666666666666666,0.6,0.6,,0.1,0.6666666666666666,0.6666666666666666,1.0,0.1875,0.6666666666666666,0.6666666666666666,8.0,5.0,0.14705882352941177,0.1724137931034483,7.0,12.0,2.0,3.0,2.0,14.0,4.0,3.0,1.0,1.0,,4.0,1.0,6.0,,1.0,,0.75,0.4,0.5833333333333334,0.5833333333333334,1.0,0.6666666666666666,4.0,9.0,,,,4.0,,1.0,2.0,2.0,,,2.0,,,,4.0,,,2.0,3.0,3.0,3.0,3.0,,,,,,,0.8,,,0.07692307692307693,1.0,0.5714285714285714,0.5625,0.4444444444444444,,,0.6,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612760,2007,2006-07,True
101130-101153-1740-2248-951,1610612760,"Johan Petro, Mickael Gelabale, Rashard Lewis, Earl Watson, Ray Allen","Petro, Gelabale, Lewis, Watson, Allen",101130-101153-1740-2248-951,SEA,43.0,1,1.0,2.0,3.0,2.0,3.0,,5,,1.0,,,,,1.0,2.0,,,2.0,,,,,1.0,2.0,,,2.0,2.0,,,1.0,,1.0,,,2.0,,,,,,,1.0,,,2.0,2.0,3.0,,1.0,1.0,,,,,0.5,,0.5,0.5,,0.5,0.5,,0.5,,,,,,,,,,,167.44186046511626,3.0,17.0,3.0,17.0,0.5,,,,,,,,,,0.5,0.5274,,0.5274,,1.0,10.6,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,1.0,1.0,,,,,,0.5,1.0,1.0,,,1.0,1.0,,,,1.0,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2007,2006-07,True
