EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,ShortMidRangeFGM,ShortMidRangeFGA,FtPoints,PenaltyFtPoints,Fg2aBlocked,ShortMidRangeAssists,DefThreePtRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,DefThreePtReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,DefLongMidRangeReboundPct,DefArc3ReboundPct,SecondChanceOffPoss,SecondChanceAtRimFGA,SecondChanceFG2A,OffTwoPtRebounds,OffRebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Technical Free Throw Trips,AtRimPctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,LongMidRangeFGM,LongMidRangeFGA,ThreePtShootingFoulsDrawn,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,Corner3FGM,Corner3FGA,SecondChanceArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG3A,SecondChancePoints,PtsAssisted3s,PtsPutbacks,ThreePtAssists,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,SecondChanceTurnovers,2pt And 1 Free Throw Trips,BlockedLongMidRange,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChancePointsPct,SecondChanceFtPoints,Loose Ball Fouls,Arc3FGM,PtsUnassisted3s,NonHeaveArc3FGM,Arc3Assists,FTOffRebounds,LostBallOutOfBoundsTurnovers,Travels,Offensive Fouls,Offensive Fouls Drawn,OffFTReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,NonHeaveArc3Accuracy,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyCorner3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyCorner3Accuracy,LongMidRangePctBlocked,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3FGM,PenaltyArc3Accuracy,OffensiveGoaltends,HeaveAttempts,Fg3aBlocked,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,3SecondViolations,SecondChanceCorner3FGA,Corner3PctBlocked,SecondChanceCorner3Frequency,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,Clear Path Fouls,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,team_id,year,season,team_vs
101114-1723-1921-200794-2260,1610612762,"Deron Williams, Matt Harpring, Gordan Giricek, Paul Millsap, Jarron Collins","Williams, Harpring, Giricek, Millsap, Collins",101114-1723-1921-200794-2260,UTA,4719.0,25,79.0,1.0,147.0,147.0,36.0,294.0,17.0,32.0,1.0,2.0,10.0,4.0,43.0,86.0,19.0,148.0,147.0,7.0,17.0,5.0,40.0,40.0,46.0,10.0,20.0,29.0,10.0,67.0,41.0,51.0,65.0,7.0,2.0,7.0,4.0,131.0,40.0,36.0,0.46511627906976744,0.4878048780487805,0.5,0.4117647058823529,0.5380952380952381,0.5227272727272727,0.5873015873015873,0.6060606060606061,0.18095238095238095,0.7884615384615384,0.7538461538461538,0.6363636363636364,89.71392244119517,0.5714285714285714,14.91156462585034,17.19047619047619,14.299319727891156,16.693877551020407,0.3047619047619048,0.53125,0.7083333333333334,0.5882352941176471,0.09523809523809523,0.09090909090909091,0.5,0.18181818181818182,0.4857142857142857,0.4789047619047619,0.407225,0.2702702702702703,24.157894736842106,0.24489795918367346,33.0,15.0,26.0,35.0,17.0,9.0,3.0,8.0,2.0,7.0,5.0,2.0,38.0,45.0,3.0,50.0,25.0,3.0,5.0,3.0,3.0,0.10465116279069768,0.038461538461538464,1.0,0.6153846153846154,1.0,0.24761904761904763,0.5769230769230769,0.6,0.2,0.2032520325203252,0.2403846153846154,9.122093023255815,0.9130434782608695,0.5454545454545454,14.0,5.0,11.0,9.0,14.0,2.0,15.0,3.0,7.0,20.0,8.0,35.0,9.0,14.0,1.0,0.25,0.42857142857142855,0.20930232558139536,0.21153846153846154,0.26666666666666666,0.046511627906976744,0.35714285714285715,0.4777923076923077,11.0,28.0,,0.26666666666666666,0.39285714285714285,0.39285714285714285,,3.0,2.0,9.0,2.0,9.0,5.0,3.0,17.0,27.0,4.0,9.0,2.0,7.0,2.0,,7.0,,1.0,1.0,0.47368421052631576,0.47368421052631576,0.45454545454545453,0.5714285714285714,0.6071428571428571,0.2222222222222222,0.2727272727272727,,0.2857142857142857,0.6363636363636364,0.08571428571428572,0.2222222222222222,0.2222222222222222,1.0,0.6,0.14285714285714285,0.11486486486486487,1.0,5.0,7.0,,7.0,7.0,3.0,,5.0,7.0,2.0,0.3333333333333333,0.11764705882352941,0.7222222222222222,0.7,0.7,1.0,,0.7,1.0,0.045454545454545456,,3.0,0.6,,,2.0,2.0,0.6666666666666666,1.0,1.0,3.0,0.75,,,,1.0,,,2.0,1.0,,0.07142857142857142,,,,,,,,,,1610612762,2007,2006-07,True
101114-1723-1921-200794-2430,1610612762,"Deron Williams, Matt Harpring, Gordan Giricek, Paul Millsap, Carlos Boozer","Williams, Harpring, Giricek, Millsap, Boozer",101114-1723-1921-200794-2430,UTA,1981.0,11,33.0,-9.0,59.0,58.0,28.0,117.0,7.0,16.0,2.0,4.0,9.0,4.0,13.0,44.0,10.0,60.0,69.0,6.0,19.0,4.0,26.0,12.0,14.0,9.0,6.0,8.0,3.0,18.0,11.0,15.0,27.0,4.0,,4.0,2.0,48.0,26.0,28.0,0.46153846153846156,0.6,0.29545454545454547,0.3157894736842105,0.35185185185185186,0.391304347826087,0.44696969696969696,0.46296296296296297,0.18518518518518517,0.6470588235294118,0.631578947368421,0.75,85.04795557799092,0.5,17.694915254237287,16.155172413793103,16.52542372881356,14.879310344827585,0.2962962962962963,0.4375,0.5833333333333334,0.42857142857142855,0.16666666666666666,0.17391304347826086,0.5,0.17391304347826086,0.48148148148148145,0.4645870370370371,0.4505282608695652,0.43333333333333335,24.68,0.4745762711864407,13.0,3.0,12.0,22.0,8.0,5.0,1.0,1.0,3.0,7.0,6.0,1.0,9.0,23.0,2.0,30.0,12.0,3.0,4.0,1.0,2.0,0.11363636363636363,0.08333333333333333,1.0,0.5,1.0,0.2222222222222222,0.25,0.2727272727272727,0.3333333333333333,0.20634920634920634,0.23076923076923078,9.097727272727273,0.7142857142857143,,11.0,5.0,9.0,12.0,12.0,1.0,4.0,,2.0,5.0,2.0,9.0,7.0,6.0,1.0,0.25,0.4444444444444444,0.4,0.3333333333333333,0.5555555555555556,0.03225806451612903,0.5555555555555556,0.4956777777777778,3.0,16.0,1.0,0.2962962962962963,0.1875,0.1875,0.09090909090909091,3.0,1.0,1.0,,4.0,4.0,,12.0,6.0,6.0,2.0,1.0,2.0,,2.0,4.0,,,0.5,0.4,0.4,0.4444444444444444,0.4444444444444444,0.5454545454545454,,0.4444444444444444,,,0.6666666666666666,0.018518518518518517,1.0,1.0,1.0,0.6,,0.2,4.0,,3.0,6.0,3.0,1.0,,1.0,1.0,1.0,1.0,,0.25,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,2.0,0.5,,,,,,,,2.0,0.5,,,,,,,,,,,1.0,,,,,,,,,1610612762,2007,2006-07,True
101114-1723-1921-200794-2737,1610612762,"Deron Williams, Matt Harpring, Gordan Giricek, Paul Millsap, Rafael Araujo","Williams, Harpring, Giricek, Millsap, Araujo",101114-1723-1921-200794-2737,UTA,2024.0,9,34.0,4.0,66.0,63.0,24.0,129.0,9.0,17.0,2.0,7.0,8.0,3.0,19.0,47.0,10.0,66.0,62.0,4.0,16.0,5.0,20.0,14.0,24.0,8.0,7.0,9.0,3.0,20.0,20.0,27.0,38.0,5.0,1.0,5.0,4.0,56.0,20.0,24.0,0.3684210526315789,0.4375,0.40425531914893614,0.25,0.43859649122807015,0.2619047619047619,0.5,0.36538461538461536,0.17543859649122806,0.6060606060606061,0.6,0.6666666666666666,91.7786561264822,0.8,14.318181818181818,17.126984126984127,13.257575757575758,15.333333333333334,0.2982456140350877,0.5294117647058824,0.6428571428571429,0.3333333333333333,0.14035087719298245,0.3333333333333333,0.2857142857142857,0.14285714285714285,0.47368421052631576,0.47299298245614035,0.46397857142857146,0.30303030303030304,24.14,0.36363636363636365,11.0,2.0,9.0,16.0,9.0,4.0,1.0,4.0,3.0,1.0,1.0,,19.0,18.0,3.0,21.0,9.0,3.0,4.0,1.0,3.0,0.0851063829787234,0.1111111111111111,0.75,0.5714285714285714,,0.15789473684210525,0.2222222222222222,0.25,0.5,0.14516129032258066,0.17307692307692307,10.385106382978725,0.6363636363636364,0.5714285714285714,8.0,4.0,9.0,10.0,11.0,3.0,7.0,1.0,3.0,6.0,4.0,13.0,3.0,13.0,1.0,0.17647058823529413,0.5384615384615384,0.35714285714285715,0.3333333333333333,,0.10344827586206896,0.4,0.502738888888889,8.0,21.0,,0.3684210526315789,0.38095238095238093,0.38095238095238093,,3.0,,2.0,,4.0,4.0,1.0,10.0,6.0,6.0,2.0,,3.0,1.0,,4.0,,,0.5,0.4,0.4,0.4444444444444444,0.4,0.45454545454545453,0.2,0.42857142857142855,0.3333333333333333,,0.375,0.03508771929824561,,,,0.75,,0.15151515151515152,2.0,1.0,4.0,6.0,4.0,2.0,,,2.0,1.0,3.0,,0.5384615384615384,0.5384615384615384,0.5,0.5,0.5,,0.5,2.0,0.09523809523809523,,1.0,0.2,,,,,,,,1.0,0.3333333333333333,,,,,,,1.0,1.0,,0.1,,,,,,,,,,1610612762,2007,2006-07,True
101114-1723-1921-200794-965,1610612762,"Deron Williams, Matt Harpring, Gordan Giricek, Paul Millsap, Derek Fisher","Williams, Harpring, Giricek, Millsap, Fisher",101114-1723-1921-200794-965,UTA,260.0,1,4.0,2.0,8.0,9.0,8.0,17.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,4.0,3.0,9.0,7.0,2.0,4.0,3.0,9.0,,4.0,2.0,,1.0,,3.0,1.0,4.0,5.0,1.0,,1.0,,7.0,9.0,8.0,,,0.5,0.5,0.5,0.5,0.5625,0.5625,0.42857142857142855,0.3333333333333333,0.5,,94.15384615384616,,9.875,20.11111111111111,9.875,18.444444444444443,0.42857142857142855,0.3333333333333333,0.3333333333333333,,0.2857142857142857,0.42857142857142855,0.3333333333333333,0.2857142857142857,0.8571428571428571,0.5623928571428571,0.5623928571428571,1.0,23.666666666666668,1.0,9.0,,,2.0,2.0,,,1.0,2.0,1.0,,1.0,3.0,1.0,,2.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,3.525,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,2.0,,,1.0,0.5,0.25,0.5,0.25,1.0,0.6489,1.0,1.0,,0.14285714285714285,1.0,1.0,,1.0,,1.0,,1.0,1.0,,2.0,3.0,2.0,1.0,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,,,,0.14285714285714285,,,,1.0,,0.2222222222222222,,1.0,1.0,,1.0,1.0,,,,,,,,,0.5,0.5,1.0,,0.5,1.0,0.14285714285714285,,1.0,0.3333333333333333,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,1610612762,2007,2006-07,True
101114-1723-1921-2246-2260,1610612762,"Deron Williams, Matt Harpring, Gordan Giricek, Mehmet Okur, Jarron Collins","Williams, Harpring, Giricek, Okur, Collins",101114-1723-1921-2246-2260,UTA,485.0,4,8.0,-3.0,14.0,15.0,9.0,29.0,,1.0,,,3.0,3.0,5.0,9.0,3.0,20.0,23.0,2.0,4.0,3.0,13.0,4.0,6.0,2.0,2.0,4.0,,10.0,2.0,3.0,4.0,2.0,,2.0,,20.0,13.0,9.0,0.4,0.4,0.5555555555555556,0.5,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.7222222222222222,0.25,0.4,0.2857142857142857,,86.10309278350515,,16.928571428571427,16.533333333333335,16.857142857142858,13.2,0.08333333333333333,,,,0.25,,,0.42857142857142855,0.3333333333333333,0.4315181818181818,0.43406666666666666,0.65,30.333333333333332,0.6428571428571429,5.0,1.0,2.0,4.0,3.0,,,,1.0,1.0,,1.0,5.0,3.0,,6.0,2.0,1.0,2.0,2.0,1.0,,,0.5,,,0.16666666666666666,0.5,0.5,,0.14285714285714285,0.18181818181818182,14.244444444444444,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,2.0,,2.0,1.0,3.0,,,,0.25,0.25,,,1.0,0.5681,4.0,6.0,,0.5,0.6666666666666666,0.6666666666666666,,,,,,2.0,,,,6.0,,2.0,,2.0,,,,,,1.0,0.6666666666666666,1.0,,,,,,,,0.5,,,,,,,,,2.0,2.0,,2.0,2.0,,,1.0,,,,0.5,0.25,0.6666666666666666,0.6666666666666666,1.0,,1.0,,,,2.0,0.6666666666666666,,,,,,,,2.0,0.6666666666666666,,1.0,,,,,1.0,,,,,,,,,,,,,1610612762,2007,2006-07,True
101114-1723-1921-2246-2430,1610612762,"Deron Williams, Matt Harpring, Gordan Giricek, Mehmet Okur, Carlos Boozer","Williams, Harpring, Giricek, Okur, Boozer",101114-1723-1921-2246-2430,UTA,4858.0,23,81.0,1.0,144.0,141.0,68.0,285.0,32.0,46.0,10.0,17.0,24.0,12.0,52.0,103.0,29.0,159.0,158.0,20.0,42.0,13.0,65.0,52.0,52.0,24.0,26.0,32.0,20.0,70.0,29.0,49.0,71.0,10.0,,10.0,3.0,143.0,65.0,68.0,0.5,0.5531914893617021,0.5048543689320388,0.47619047619047616,0.4734848484848485,0.41818181818181815,0.5196078431372549,0.48507462686567165,0.2196969696969697,0.6170212765957447,0.6142857142857143,0.75,84.47920955125566,0.3,16.493055555555557,17.609929078014183,15.819444444444445,16.74468085106383,0.3484848484848485,0.6956521739130435,0.7111111111111111,0.625,0.18181818181818182,0.3090909090909091,0.5882352941176471,0.21818181818181817,0.5681818181818182,0.48853106060606055,0.48350000000000004,0.4088050314465409,24.779310344827586,0.4722222222222222,44.0,6.0,26.0,34.0,19.0,2.0,,14.0,6.0,15.0,7.0,8.0,28.0,37.0,2.0,45.0,14.0,9.0,9.0,3.0,9.0,0.019417475728155338,,0.8571428571428571,0.6086956521739131,1.0,0.19696969696969696,0.23076923076923078,0.23076923076923078,,0.09722222222222222,0.12173913043478261,8.009708737864077,0.7058823529411765,0.5909090909090909,13.0,10.0,17.0,17.0,22.0,1.0,4.0,3.0,2.0,12.0,2.0,16.0,9.0,14.0,1.0,0.021739130434782608,0.25,0.34,0.2916666666666667,0.46153846153846156,0.014285714285714285,0.5,0.5396375,14.0,31.0,,0.23484848484848486,0.45161290322580644,0.4666666666666667,,5.0,2.0,5.0,3.0,7.0,7.0,3.0,16.0,18.0,10.0,6.0,2.0,6.0,4.0,1.0,2.0,1.0,1.0,0.8571428571428571,0.2413793103448276,0.2413793103448276,0.4117647058823529,0.35,0.38095238095238093,0.18181818181818182,0.45,0.21052631578947367,,0.42857142857142855,0.03787878787878788,0.4,0.4,1.0,0.5,0.15,0.10062893081761007,2.0,2.0,5.0,3.0,5.0,4.0,1.0,1.0,1.0,3.0,2.0,0.25,0.11764705882352941,0.4444444444444444,0.20833333333333334,0.20833333333333334,0.8,,0.20833333333333334,1.0,0.01818181818181818,1.0,2.0,0.15384615384615385,1.0,0.03225806451612903,,,,,,1.0,0.08333333333333333,,,,,,,,,,,1.0,,,,,,,,,1610612762,2007,2006-07,True
101114-1723-1921-2246-2737,1610612762,"Deron Williams, Matt Harpring, Gordan Giricek, Mehmet Okur, Rafael Araujo","Williams, Harpring, Giricek, Okur, Araujo",101114-1723-1921-2246-2737,UTA,47.0,1,1.0,-2.0,1.0,1.0,,2.0,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.276595744680854,,21.0,26.0,21.0,26.0,,,,,,,,,,0.413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2007,2006-07,True
101114-1723-1921-2260-2430,1610612762,"Deron Williams, Matt Harpring, Gordan Giricek, Jarron Collins, Carlos Boozer","Williams, Harpring, Giricek, Collins, Boozer",101114-1723-1921-2260-2430,UTA,1372.0,12,23.0,-14.0,39.0,42.0,16.0,81.0,4.0,7.0,2.0,3.0,7.0,4.0,8.0,23.0,8.0,37.0,51.0,2.0,6.0,5.0,17.0,6.0,10.0,7.0,3.0,5.0,2.0,12.0,7.0,11.0,15.0,5.0,2.0,5.0,1.0,31.0,17.0,16.0,0.375,0.6,0.34782608695652173,0.3333333333333333,0.4032258064516129,0.45454545454545453,0.4864864864864865,0.6071428571428571,0.25806451612903225,0.3888888888888889,0.47619047619047616,0.2,85.01457725947522,0.2,15.58974358974359,18.19047619047619,15.487179487179487,15.857142857142858,0.22580645161290322,0.5714285714285714,0.5714285714285714,0.5,0.22580645161290322,0.2727272727272727,0.6666666666666666,0.36363636363636365,0.4838709677419355,0.4820225806451613,0.5391636363636363,0.4594594594594595,25.2625,0.41025641025641024,20.0,3.0,9.0,12.0,7.0,,,3.0,1.0,2.0,1.0,1.0,15.0,10.0,,15.0,5.0,3.0,3.0,5.0,3.0,,,1.0,1.0,,0.2903225806451613,0.3333333333333333,0.3333333333333333,,0.14705882352941177,0.19230769230769232,9.895652173913044,0.5,1.0,3.0,3.0,4.0,3.0,4.0,1.0,3.0,1.0,1.0,2.0,2.0,5.0,2.0,7.0,1.0,,0.6,0.21428571428571427,0.21052631578947367,0.6666666666666666,0.05263157894736842,0.75,0.5854666666666667,1.0,7.0,,0.22580645161290322,0.14285714285714285,0.14285714285714285,,2.0,,1.0,,3.0,3.0,,6.0,6.0,6.0,2.0,,1.0,1.0,,2.0,,,0.6666666666666666,0.375,0.375,0.75,0.75,0.75,0.2,0.16666666666666666,0.25,,1.0,0.03225806451612903,,,,0.6666666666666666,,0.16216216216216217,,2.0,3.0,3.0,3.0,2.0,,,,,1.0,,,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.6666666666666666,,0.42857142857142855,1.0,0.09090909090909091,,2.0,0.4,,,,,,,,2.0,0.5,,,,2.0,,,,,,,,,,,,,,,,1610612762,2007,2006-07,True
101114-1723-1921-2430-2737,1610612762,"Deron Williams, Matt Harpring, Gordan Giricek, Carlos Boozer, Rafael Araujo","Williams, Harpring, Giricek, Boozer, Araujo",101114-1723-1921-2430-2737,UTA,27.0,1,,-1.0,,1.0,,1.0,,,,,,,,,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,0.5,0.5,,,,,53.33333333333333,,,11.0,,11.0,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2007,2006-07,True
101114-1723-1921-2430-965,1610612762,"Deron Williams, Matt Harpring, Gordan Giricek, Carlos Boozer, Derek Fisher","Williams, Harpring, Giricek, Boozer, Fisher",101114-1723-1921-2430-965,UTA,58.0,1,1.0,-1.0,1.0,2.0,,3.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,2.0,3.0,,,,,,2.0,1.0,,,,,,,1.0,1.0,1.0,1.0,,2.0,,,,,1.0,,0.5,,0.5,,0.5,,,,74.48275862068965,,24.0,17.0,24.0,17.0,0.5,1.0,1.0,,0.5,,,,1.0,0.548525,,,25.9,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2007,2006-07,True
101114-1723-1921-2737-965,1610612762,"Deron Williams, Matt Harpring, Gordan Giricek, Rafael Araujo, Derek Fisher","Williams, Harpring, Giricek, Araujo, Fisher",101114-1723-1921-2737-965,UTA,179.0,1,3.0,3.0,5.0,5.0,5.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,9.0,6.0,2.0,4.0,1.0,9.0,,4.0,1.0,,1.0,,3.0,2.0,2.0,3.0,,,,,7.0,9.0,5.0,,,0.5,0.5,0.7,0.7,0.75,0.75,0.2,1.0,0.6666666666666666,,80.44692737430168,,9.6,26.2,9.4,22.6,0.2,1.0,1.0,,0.2,0.2,1.0,0.2,0.4,0.48067000000000004,0.48067000000000004,1.0,25.2,1.0,5.0,1.0,1.0,2.0,2.0,,,,,,,,1.0,1.0,,2.0,1.0,,,1.0,,,,,,,0.2,1.0,1.0,,0.16666666666666666,0.2,12.025,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,0.5,0.5,,,1.0,0.5825,,2.0,,0.4,,,,1.0,,,,1.0,1.0,,2.0,3.0,2.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,0.2222222222222222,,,1.0,,1.0,1.0,,,,,,,0.5,,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1610612762,2007,2006-07,True
101114-1723-200758-200794-2246,1610612762,"Deron Williams, Matt Harpring, Ronnie Brewer, Paul Millsap, Mehmet Okur","Williams, Harpring, Brewer, Millsap, Okur",101114-1723-200758-200794-2246,UTA,203.0,4,3.0,-10.0,5.0,7.0,,12.0,,,,,3.0,,1.0,2.0,3.0,5.0,15.0,,,,,,2.0,3.0,,1.0,,3.0,,,1.0,,,,,3.0,,,,,0.5,,0.5,,0.5,,0.6,,,,85.1231527093596,,18.6,15.714285714285714,18.2,13.714285714285714,,,,,0.6,,,,0.6,0.50126,,,24.400000000000002,,,1.0,2.0,,,,,,,,,,5.0,,,,,,,1.0,,,,,,,0.4,0.5,0.5,,,,5.55,,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,4.0,,,1.0,1.0,0.3333333333333333,,,,0.4001,,,,,,,,,,,,1.0,1.0,,2.0,3.0,2.0,1.0,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,1.0,,,,,,,,,,0.4,,,1.0,,1.0,1.0,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2007,2006-07,True
101114-1723-200758-200794-2260,1610612762,"Deron Williams, Matt Harpring, Ronnie Brewer, Paul Millsap, Jarron Collins","Williams, Harpring, Brewer, Millsap, Collins",101114-1723-200758-200794-2260,UTA,1433.0,6,24.0,-4.0,47.0,43.0,12.0,90.0,3.0,5.0,1.0,1.0,7.0,,5.0,15.0,10.0,40.0,44.0,2.0,4.0,2.0,11.0,6.0,4.0,7.0,3.0,8.0,2.0,21.0,16.0,17.0,19.0,3.0,,3.0,1.0,38.0,11.0,12.0,0.6,0.6,0.3333333333333333,0.5,0.56,0.5833333333333334,0.6451612903225806,0.6875,0.4,0.6666666666666666,0.6296296296296297,0.5,90.43963712491278,0.3333333333333333,14.27659574468085,17.72093023255814,14.191489361702128,15.465116279069768,0.2,0.6,0.6,0.6666666666666666,0.28,0.16666666666666666,1.0,,0.6,0.519086,0.4934,0.275,24.44,0.2553191489361702,19.0,,2.0,12.0,4.0,1.0,,1.0,,2.0,1.0,1.0,17.0,10.0,1.0,13.0,7.0,,2.0,,,0.06666666666666667,,,0.3333333333333333,,0.08,,,,0.22580645161290322,0.3333333333333333,11.76,0.8461538461538461,0.3333333333333333,2.0,,,2.0,2.0,,9.0,1.0,5.0,9.0,4.0,18.0,5.0,8.0,,,0.5,0.2,0.14285714285714285,,,,,2.0,8.0,,0.32,0.25,0.2857142857142857,,,2.0,3.0,,6.0,,,2.0,15.0,,5.0,2.0,1.0,,1.0,1.0,1.0,,0.8333333333333334,0.6,0.6,,,1.0,,,,,0.5,0.12,0.6666666666666666,0.6666666666666666,1.0,,,0.05,2.0,,4.0,3.0,4.0,3.0,,,1.0,4.0,1.0,,0.3333333333333333,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.75,,0.5714285714285714,2.0,0.3333333333333333,1.0,1.0,0.5,0.5,0.125,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612762,2007,2006-07,True
