EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,FTOffRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,DefensiveGoaltends,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGA,SecondChanceAtRimFGA,OffTwoPtRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,AtRimPctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,AtRimFrequency,SecondChanceAtRimFrequency,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,AtRimAssists,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShortMidRangeFGM,Arc3FGM,PtsUnassisted2s,NonHeaveArc3FGM,Arc3Assists,DefThreePtRebounds,LostBallSteals,DefThreePtReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceAtRimFGM,SecondChanceArc3FGA,SecondChanceFtPoints,PtsPutbacks,Fg3aBlocked,Offensive Fouls,Loose Ball Fouls Drawn,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,DefCorner3ReboundPct,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,LongMidRangePctBlocked,PenaltyArc3FGM,SelfOReb,Loose Ball Fouls,SelfORebPct,PenaltyArc3Accuracy,PtsUnassisted3s,BlockedShortMidRange,ShortMidRangeAssists,Technical Free Throw Trips,3SecondViolations,Corner3PctBlocked,ShortMidRangePctAssisted,HeaveAttempts,StepOutOfBoundsTurnovers,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,BlockedLongMidRange,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,OffensiveGoaltends,Clear Path Fouls,team_id,year,season,team_vs
101131-185-2419-2568-283,1610612765,"Jason Maxiell, Chris Webber, Tayshaun Prince, Carlos Delfino, Lindsey Hunter","Maxiell, Webber, Prince, Delfino, Hunter",101131-185-2419-2568-283,DET,177.0,1,3.0,-1.0,5.0,5.0,,,1.0,10.0,,,1.0,,,,,,,1.0,,1.0,4.0,,1.0,2.0,4.0,5.0,1.0,2.0,,,2.0,,,,,,,2.0,,1.0,1.0,1.0,,1.0,,,2.0,1.0,,1.0,1.0,3.0,2.0,5.0,,,,,1.0,,1.0,1.0,1.0,2.0,,1.0,,,2.0,,,,,1.0,1.0,,,,,,0.25,0.5,,0.2,0.5,,0.3333333333333333,0.5,,0.2,0.25,,,1.0,,1.0,1.0,1.0,0.5,1.0,,1.0,,81.35593220338983,19.6,15.8,14.8,15.8,,0.2,,,,,,,,0.2,,,,,,,0.8,0.55633,0.7048,,0.16666666666666666,0.2,0.5,,4.15,26.3,,3.0,2.0,1.0,,1.0,,0.3333333333333333,0.3333333333333333,0.5,,0.6,1.0,1.0,,,1.0,,1.0,,,,,,,,0.3333333333333333,0.5,1.0,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612765,2007,2006-07,True
101131-185-2436-2568-283,1610612765,"Jason Maxiell, Chris Webber, Flip Murray, Carlos Delfino, Lindsey Hunter","Maxiell, Webber, Murray, Delfino, Hunter",101131-185-2436-2568-283,DET,128.0,1,2.0,4.0,3.0,3.0,3.0,3.0,2.0,6.0,,,1.0,,,,,,,2.0,1.0,,1.0,,2.0,4.0,4.0,,,1.0,,,3.0,,1.0,,1.0,4.0,4.0,,,2.0,,,,,,,,2.0,1.0,2.0,,3.0,3.0,6.0,,,,,,,,,4.0,6.0,,2.0,1.0,,1.0,4.0,3.0,,1.0,,,,,,,,,,,,,,0.3333333333333333,0.5,0.4,0.6666666666666666,,,,,0.5,0.4,1.0,0.5,0.6666666666666666,1.0,0.3333333333333333,,1.0,67.5,13.0,29.666666666666668,8.333333333333334,22.0,,0.3333333333333333,,,,,,,,0.6666666666666666,,,,,,0.5,0.6666666666666666,0.40146666666666664,,0.39235,0.4,0.6666666666666666,0.75,1.0,19.5,25.8,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,3.0,,,,1.0,,,,1.0,,,,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2007,2006-07,True
101131-1888-200807-2419-686,1610612765,"Jason Maxiell, Richard Hamilton, Will Blalock, Tayshaun Prince, Antonio McDyess","Maxiell, Hamilton, Blalock, Prince, McDyess",101131-1888-200807-2419-686,DET,589.0,5,10.0,-5.0,17.0,18.0,10.0,11.0,3.0,35.0,4.0,,4.0,,1.0,,,,,1.0,,4.0,13.0,,2.0,4.0,12.0,17.0,2.0,3.0,,,4.0,2.0,6.0,,,4.0,8.0,4.0,,1.0,1.0,2.0,,2.0,,,4.0,,,5.0,1.0,7.0,3.0,10.0,1.0,,2.0,1.0,4.0,3.0,2.0,9.0,5.0,5.0,,,2.0,,8.0,8.0,10.0,1.0,2.0,0.5,0.6666666666666666,,,,,,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.26666666666666666,0.6666666666666666,0.3333333333333333,0.3235294117647059,0.6666666666666666,0.4375,0.13333333333333333,0.07692307692307693,0.25,0.5,1.0,,0.45454545454545453,,0.5,0.3333333333333333,,,0.75,0.5,85.56876061120543,18.0,15.722222222222221,16.529411764705884,14.88888888888889,0.26666666666666666,0.26666666666666666,,,,0.06666666666666667,,,,0.06666666666666667,,,,,,,0.4666666666666667,0.45485666666666663,0.4801333333333333,0.3960333333333333,,,0.3333333333333333,0.6666666666666666,7.9692307692307685,24.4,0.5882352941176471,5.0,2.0,3.0,,2.0,1.0,,0.42857142857142855,1.0,0.25,0.3333333333333333,0.6666666666666666,3.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,0.6,0.6,0.3333333333333333,0.16666666666666666,1.0,1.0,,4.0,,,1.0,1.0,1.0,0.5,,0.25,0.3333333333333333,,,,,2.0,,,2.0,,,,,,,1.0,1.0,,,,1.0,1.0,0.125,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,1610612765,2007,2006-07,True
101131-1888-200807-2419-905,1610612765,"Jason Maxiell, Richard Hamilton, Will Blalock, Tayshaun Prince, Dale Davis","Maxiell, Hamilton, Blalock, Prince, Davis",101131-1888-200807-2419-905,DET,514.0,2,9.0,-17.0,17.0,18.0,14.0,13.0,1.0,35.0,2.0,1.0,5.0,1.0,1.0,,,1.0,1.0,2.0,2.0,1.0,10.0,1.0,3.0,2.0,7.0,24.0,,1.0,,,,1.0,9.0,1.0,3.0,2.0,7.0,2.0,3.0,2.0,,1.0,1.0,2.0,1.0,1.0,5.0,,,5.0,,5.0,1.0,6.0,1.0,,2.0,1.0,4.0,2.0,5.0,6.0,2.0,2.0,,,1.0,,7.0,7.0,14.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.1,,0.1111111111111111,0.19230769230769232,,0.20833333333333334,0.25,,0.2692307692307692,0.23076923076923078,,,0.5,,,0.7142857142857143,,0.625,0.1,,0.5,0.75,1.0,98.05447470817121,15.529411764705882,13.88888888888889,15.411764705882353,13.0,0.15384615384615385,0.38461538461538464,0.2,0.2,1.0,0.07692307692307693,1.0,1.0,1.0,0.15384615384615385,,,,0.08333333333333333,1.0,0.16666666666666666,0.46153846153846156,0.43036538461538465,0.4823,0.4321458333333333,,,,1.0,11.290000000000001,24.900000000000002,0.8235294117647058,3.0,1.0,1.0,1.0,2.0,1.0,,0.1111111111111111,,0.25,0.23076923076923078,1.0,,,3.0,,,1.0,,,,,,,,,,,0.25,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2007,2006-07,True
101131-1888-200807-2568-686,1610612765,"Jason Maxiell, Richard Hamilton, Will Blalock, Carlos Delfino, Antonio McDyess","Maxiell, Hamilton, Blalock, Delfino, McDyess",101131-1888-200807-2568-686,DET,939.0,5,16.0,6.0,29.0,28.0,2.0,3.0,2.0,57.0,5.0,8.0,10.0,2.0,2.0,,,,,2.0,,12.0,22.0,2.0,4.0,,30.0,24.0,1.0,1.0,,,2.0,1.0,1.0,,,,2.0,10.0,6.0,2.0,2.0,5.0,2.0,7.0,2.0,4.0,16.0,,,7.0,,8.0,3.0,11.0,3.0,1.0,2.0,2.0,6.0,1.0,1.0,5.0,4.0,,,,,,28.0,2.0,2.0,,,0.4166666666666667,0.4166666666666667,1.0,0.5,,,0.5,0.5454545454545454,1.0,1.0,0.5769230769230769,1.0,1.0,0.5769230769230769,1.0,1.0,0.15384615384615385,0.09090909090909091,,0.3333333333333333,,,0.7,,0.6666666666666666,0.25,,1.0,0.6666666666666666,0.6666666666666666,87.41214057507987,15.793103448275861,17.178571428571427,15.310344827586206,16.357142857142858,0.19230769230769232,0.38461538461538464,0.8,0.8,0.5,0.07692307692307693,1.0,1.0,1.0,0.07692307692307693,,,,,,,0.4230769230769231,0.4697826923076923,0.5698,0.3975,,,0.06666666666666667,0.06666666666666667,10.35,24.6,0.06896551724137931,7.0,1.0,3.0,1.0,4.0,,0.2857142857142857,0.3,0.25,,0.2692307692307692,1.0,3.0,,,1.0,,1.0,1.0,2.0,,,,,,0.42857142857142855,0.6,0.3333333333333333,,,1.0,,14.0,,,1.0,2.0,0.5,0.5,0.5,0.2,0.2,,,,,1.0,,,,1.0,2.0,1.0,0.25,0.5,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612765,2007,2006-07,True
101131-1888-200807-2568-739,1610612765,"Jason Maxiell, Richard Hamilton, Will Blalock, Carlos Delfino, Rasheed Wallace","Maxiell, Hamilton, Blalock, Delfino, Wallace",101131-1888-200807-2568-739,DET,118.0,1,2.0,,3.0,3.0,,,2.0,6.0,1.0,,2.0,,,,,,,1.0,,,3.0,,1.0,2.0,2.0,2.0,,,,1.0,2.0,,,,,,,,,1.0,,,,,,,,,,1.0,,2.0,2.0,4.0,,,,,,,1.0,1.0,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,0.2,0.5,,0.25,,,,,,0.5,,0.6666666666666666,0.5,,0.5,,,73.22033898305085,19.666666666666668,19.666666666666668,15.666666666666666,14.0,0.25,0.5,,,,,,,,0.25,,,,,,,0.25,0.41975,0.531,,0.2,0.25,1.0,,14.866666666666667,26.4,,,,2.0,,,,,0.6666666666666666,,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,2.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2007,2006-07,True
101131-1888-200807-2568-905,1610612765,"Jason Maxiell, Richard Hamilton, Will Blalock, Carlos Delfino, Dale Davis","Maxiell, Hamilton, Blalock, Delfino, Davis",101131-1888-200807-2568-905,DET,228.0,1,4.0,-3.0,8.0,8.0,,5.0,2.0,16.0,3.0,2.0,3.0,,,,,,,,,3.0,8.0,,,,6.0,9.0,2.0,2.0,,,4.0,,,,,,,2.0,,,1.0,1.0,,1.0,,,2.0,,,1.0,,1.0,2.0,3.0,,,2.0,1.0,2.0,,4.0,6.0,1.0,,,,,,2.0,,,1.0,,0.3333333333333333,0.5,,,,,,0.375,1.0,,0.375,1.0,,0.375,1.0,,,0.125,0.3333333333333333,1.0,,,1.0,,1.0,0.4,,,1.0,,101.05263157894737,16.25,12.25,15.375,12.25,0.375,0.375,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,0.25,0.4399,0.44635,,,,0.6666666666666666,,7.85,,,2.0,,2.0,,,1.0,,0.4,0.5,,0.25,,,,,,,,,1.0,,,,,,,,,,,1.0,,4.0,,,,,,0.5,,0.3333333333333333,0.5,,,,,,,,2.0,,,,,,,,,,,,1.0,1.0,0.25,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1610612765,2007,2006-07,True
101131-1888-2419-2436-686,1610612765,"Jason Maxiell, Richard Hamilton, Tayshaun Prince, Flip Murray, Antonio McDyess","Maxiell, Hamilton, Prince, Murray, McDyess",101131-1888-2419-2436-686,DET,1104.0,10,18.0,-7.0,33.0,31.0,7.0,19.0,8.0,64.0,8.0,1.0,9.0,2.0,4.0,1.0,1.0,,,2.0,,7.0,26.0,3.0,6.0,9.0,32.0,39.0,2.0,4.0,1.0,2.0,9.0,2.0,6.0,,,3.0,7.0,8.0,6.0,2.0,3.0,4.0,2.0,6.0,2.0,1.0,14.0,,,7.0,2.0,9.0,8.0,17.0,,,3.0,3.0,4.0,1.0,5.0,12.0,10.0,11.0,1.0,5.0,1.0,,23.0,7.0,7.0,2.0,1.0,0.5714285714285714,0.6666666666666666,0.6666666666666666,0.5,0.5,,0.5,0.2692307692307692,0.5,0.3333333333333333,0.359375,0.5833333333333334,0.3333333333333333,0.43243243243243246,0.5625,0.4375,0.1875,0.11538461538461539,0.25,0.75,0.6666666666666666,,0.5,,0.5,0.36363636363636365,,0.3333333333333333,0.5,0.5714285714285714,83.47826086956522,17.181818181818183,17.322580645161292,15.454545454545455,16.516129032258064,0.25,0.28125,0.1111111111111111,0.1111111111111111,1.0,0.125,0.5,0.5,1.0,0.0625,0.16666666666666666,1.0,1.0,,,,0.46875,0.4663125,0.47737500000000005,0.42639999999999995,0.1388888888888889,0.16666666666666666,0.28125,0.21875,8.746153846153847,24.083333333333332,0.21212121212121213,9.0,2.0,8.0,,1.0,,0.1111111111111111,0.42105263157894735,0.4,0.25,0.28125,0.3333333333333333,4.0,1.0,2.0,2.0,,,,1.0,2.0,1.0,2.0,,,0.4444444444444444,0.5,0.5,0.3333333333333333,0.5,2.0,1.0,6.0,1.0,,,,,0.6666666666666666,,0.25,0.3333333333333333,0.5,0.5,,0.5,2.0,1.0,2.0,2.0,,,1.0,,,,,1.0,0.16666666666666666,,,1.0,,0.05263157894736842,,3.0,1.0,1.0,,,,0.5,,,,0.5,,,,,,,,,,,,1610612765,2007,2006-07,True
101131-1888-2419-2436-739,1610612765,"Jason Maxiell, Richard Hamilton, Tayshaun Prince, Flip Murray, Rasheed Wallace","Maxiell, Hamilton, Prince, Murray, Wallace",101131-1888-2419-2436-739,DET,1201.0,5,20.0,-6.0,33.0,34.0,11.0,16.0,7.0,67.0,5.0,3.0,7.0,1.0,2.0,1.0,2.0,,,6.0,5.0,12.0,25.0,2.0,8.0,2.0,32.0,38.0,3.0,4.0,1.0,2.0,9.0,4.0,8.0,,5.0,,8.0,14.0,6.0,4.0,4.0,7.0,2.0,9.0,1.0,2.0,20.0,1.0,,10.0,,13.0,7.0,20.0,4.0,2.0,3.0,1.0,7.0,2.0,2.0,9.0,2.0,2.0,,1.0,,,23.0,8.0,11.0,,,0.5833333333333334,0.7,1.0,0.25,0.5,,0.3333333333333333,0.48,0.75,0.5,0.45454545454545453,0.75,0.3076923076923077,0.47058823529411764,0.75,0.3076923076923077,0.24242424242424243,0.16,,0.42857142857142855,,,0.6666666666666666,0.25,0.7222222222222222,0.4117647058823529,0.3333333333333333,0.5,0.6,1.0,80.3330557868443,19.09090909090909,16.794117647058822,17.727272727272727,16.147058823529413,0.15151515151515152,0.21212121212121213,0.42857142857142855,0.5,0.6666666666666666,0.06060606060606061,0.5,1.0,1.0,0.18181818181818182,0.3333333333333333,0.5,1.0,,,0.38461538461538464,0.6363636363636364,0.4913096774193549,0.5566833333333333,0.5020272727272728,0.029411764705882353,0.038461538461538464,0.28125,0.25,6.332000000000001,31.8125,0.3333333333333333,13.0,3.0,6.0,,4.0,2.0,0.23076923076923078,0.46153846153846156,0.5,0.5,0.3939393939393939,0.5,9.0,3.0,4.0,5.0,1.0,,1.0,,1.0,1.0,1.0,,,0.6923076923076923,0.9,0.5555555555555556,0.3076923076923077,0.75,,1.0,10.0,1.0,1.0,3.0,2.0,1.0,0.4,1.0,,,0.16666666666666666,0.16666666666666666,1.0,0.25,3.0,,,4.0,1.0,2.0,,0.125,,,1.0,1.0,,0.14285714285714285,,,1.0,,,,,,,1.0,0.5,,2.0,,1.0,0.3333333333333333,,,,,,,,,,,,1610612765,2007,2006-07,True
101131-1888-2419-2436-905,1610612765,"Jason Maxiell, Richard Hamilton, Tayshaun Prince, Flip Murray, Dale Davis","Maxiell, Hamilton, Prince, Murray, Davis",101131-1888-2419-2436-905,DET,33.0,1,1.0,-2.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,43.63636363636363,,13.0,,13.0,1.0,,,,,,,,,,,,,,,,,0.3974,,,0.5,0.5,,,7.4,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2007,2006-07,True
101131-1888-2419-2568-686,1610612765,"Jason Maxiell, Richard Hamilton, Tayshaun Prince, Carlos Delfino, Antonio McDyess","Maxiell, Hamilton, Prince, Delfino, McDyess",101131-1888-2419-2568-686,DET,244.0,2,4.0,-3.0,8.0,7.0,3.0,3.0,1.0,15.0,1.0,1.0,2.0,,1.0,,,,,1.0,1.0,1.0,3.0,1.0,2.0,2.0,7.0,10.0,,,,,,1.0,2.0,1.0,1.0,,5.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,,1.0,5.0,,,1.0,,2.0,1.0,3.0,,,1.0,,1.0,,1.0,1.0,2.0,2.0,,1.0,,,7.0,5.0,3.0,,,1.0,1.0,1.0,0.5,,1.0,0.5,0.3333333333333333,,0.5,0.5,,0.8333333333333334,0.5833333333333334,,0.8333333333333334,0.4,0.3333333333333333,1.0,1.0,,,1.0,,0.6666666666666666,0.3333333333333333,,,,1.0,88.52459016393443,18.25,14.0,18.25,12.857142857142858,0.2,0.4,0.5,0.5,1.0,0.2,,,,0.2,,,,,,0.3333333333333333,0.4,0.40187999999999996,,0.3685333333333333,0.16666666666666666,0.25,,0.7142857142857143,14.966666666666667,24.85,0.375,,,1.0,,,1.0,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,0.5,,0.5,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612765,2007,2006-07,True
101131-1888-2419-2568-739,1610612765,"Jason Maxiell, Richard Hamilton, Tayshaun Prince, Carlos Delfino, Rasheed Wallace","Maxiell, Hamilton, Prince, Delfino, Wallace",101131-1888-2419-2568-739,DET,66.0,1,1.0,2.0,1.0,2.0,,2.0,,3.0,,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,4.0,2.0,,,,,,,,,,,,,3.0,,,,1.0,1.0,1.0,,3.0,,,1.0,,1.0,,1.0,,,,,,,,,1.0,2.0,,1.0,,,4.0,,,,,,,1.0,1.0,,,1.0,,,,1.5,,,1.0,,,1.0,,,,,,1.0,,0.5,,,1.0,,,65.45454545454545,36.0,15.0,36.0,14.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,0.5754,,,0.5,1.0,,,,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2007,2006-07,True
101131-1888-2419-283-686,1610612765,"Jason Maxiell, Richard Hamilton, Tayshaun Prince, Lindsey Hunter, Antonio McDyess","Maxiell, Hamilton, Prince, Hunter, McDyess",101131-1888-2419-283-686,DET,425.0,5,7.0,6.0,11.0,15.0,4.0,6.0,2.0,26.0,2.0,,2.0,2.0,4.0,1.0,2.0,1.0,3.0,1.0,,1.0,5.0,3.0,5.0,2.0,13.0,7.0,,,1.0,2.0,3.0,,2.0,1.0,3.0,2.0,5.0,,9.0,1.0,1.0,,3.0,3.0,2.0,,9.0,,,5.0,1.0,8.0,2.0,10.0,1.0,,1.0,1.0,2.0,,3.0,5.0,3.0,2.0,,,1.0,,10.0,5.0,4.0,1.0,1.0,,,1.0,0.6,0.5,0.3333333333333333,0.6,0.2,,,0.55,0.75,0.3,0.5909090909090909,0.75,0.4166666666666667,0.5,0.2,,0.5,1.0,,1.0,,1.0,0.3333333333333333,,1.0,1.0,1.0,88.09411764705882,15.363636363636363,17.066666666666666,13.454545454545455,17.066666666666666,0.2,0.2,,,,0.4,0.5,0.5,1.0,0.1,1.0,0.5,1.0,0.6,0.3333333333333333,,0.6,0.495465,0.5325,0.49474,,,0.23076923076923078,0.38461538461538464,11.959999999999999,23.66,0.36363636363636365,1.0,,2.0,1.0,1.0,,,0.5,,0.5,0.1,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2007,2006-07,True
101131-1888-2419-283-739,1610612765,"Jason Maxiell, Richard Hamilton, Tayshaun Prince, Lindsey Hunter, Rasheed Wallace","Maxiell, Hamilton, Prince, Hunter, Wallace",101131-1888-2419-283-739,DET,94.0,2,2.0,6.0,4.0,1.0,3.0,,1.0,5.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2.0,3.0,1.0,1.0,2.0,9.0,3.0,,,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,7.0,4.0,,,1.0,2.0,,2.0,,1.0,4.0,,,,,,1.0,1.0,,,,,,,1.0,1.0,1.0,2.0,,,1.0,,6.0,7.0,3.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.6666666666666666,,0.5,0.875,1.5,0.8333333333333334,0.9,1.5,0.875,0.25,0.3333333333333333,,,,,,,,1.0,,,,,76.59574468085107,11.25,49.0,8.75,34.0,,0.25,1.0,1.0,1.0,0.25,1.0,1.0,,,1.0,1.0,,0.3333333333333333,1.0,,0.75,0.4059125,0.39105,0.3730833333333334,,,0.3333333333333333,0.7777777777777778,7.2,24.5,0.75,2.0,,1.0,,,,0.5,1.0,1.0,,0.5,,1.0,,1.0,1.0,,,,,,,,,,0.5,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,1610612765,2007,2006-07,True
101131-1888-2436-2568-283,1610612765,"Jason Maxiell, Richard Hamilton, Flip Murray, Carlos Delfino, Lindsey Hunter","Maxiell, Hamilton, Murray, Delfino, Hunter",101131-1888-2436-2568-283,DET,52.0,1,1.0,2.0,1.0,2.0,,,,3.0,,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,2.0,,,,1.0,,1.0,,,2.0,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,2.0,,,,,1.0,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,1.0,,0.5,,,1.0,,,83.07692307692308,17.0,17.5,17.0,15.0,,,,,,,,,,,,,,,,,1.0,0.6353,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2007,2006-07,True
