EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,PtsUnassisted3s,NonHeaveArc3FGM,DefThreePtRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,Loose Ball Fouls Drawn,LiveBallTurnoverPct,DefThreePtReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,Arc3Assists,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,BlockedShortMidRange,PenaltyPointsExcludingTakeFouls,PenaltyFg3Pct,PenaltyEfgPct,PenaltyTsPct,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyPointsPct,SecondChanceAtRimFGA,PenaltyAtRimFGA,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,Fg2aBlocked,StepOutOfBoundsTurnovers,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,OffAtRimReboundPct,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,SecondChancePointsPct,SecondChanceFG2M,SecondChanceFg2Pct,SecondChanceEfgPct,PenaltyAtRimFGM,PenaltyAtRimAccuracy,OffThreePtRebounds,OffThreePtReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SecondChanceAtRimFGM,PtsPutbacks,LostBallOutOfBoundsTurnovers,Offensive Fouls,NonShootingPenaltyNonTakeFouls,SecondChanceAtRimAccuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,SelfOReb,SecondChanceFg3Pct,ShortMidRangePctBlocked,SelfORebPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGA,SecondChanceArc3Frequency,SecondChanceArc3FGM,HeaveAttempts,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffArc3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,3pt And 1 Free Throw Trips,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,team_id,year,season,team_vs
1112-200748-2550-2552-2732,1610612741,"Ben Wallace, Tyrus Thomas, Kirk Hinrich, Michael Sweetney, Ben Gordon","Wallace, Thomas, Hinrich, Sweetney, Gordon",1112-200748-2550-2552-2732,CHI,320.0,2,5.0,2.0,11.0,12.0,5.0,7.0,,23.0,1.0,2.0,,,1.0,5.0,,,3.0,2.0,7.0,3.0,3.0,,13.0,11.0,,2.0,,4.0,6.0,3.0,,2.0,2.0,,,,,6.0,,3.0,1.0,4.0,,4.0,3.0,2.0,1.0,1.0,,1.0,3.0,5.0,,2.0,2.0,1.0,,,,,13.0,5.0,,,0.6666666666666666,1.0,1.0,0.2857142857142857,0.65,0.5909090909090909,0.3,1.0,0.75,,0.6,,,,1.0,103.5,,14.818181818181818,13.083333333333334,14.818181818181818,12.5,0.2,0.5,0.5,,,,,,0.5,0.2,0.2,,,,,,0.3,0.5,0.48633,,0.48548,0.09090909090909091,0.125,12.485714285714286,25.433333333333334,0.45454545454545453,3.0,3.0,3.0,,,,,,,,,,1.0,,1.0,1.0,1.0,,,3.0,3.0,3.0,3.0,,9.0,2.0,,,,,,9.0,1.0,0.9,0.75,0.6666666666666666,,,0.6,1.0,0.6923076923076923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2007,2006-07,True
1112-200748-2550-2552-2768,1610612741,"Ben Wallace, Tyrus Thomas, Kirk Hinrich, Michael Sweetney, Chris Duhon","Wallace, Thomas, Hinrich, Sweetney, Duhon",1112-200748-2550-2552-2768,CHI,150.0,1,2.0,-4.0,6.0,5.0,6.0,5.0,,11.0,,,,,1.0,1.0,,,1.0,1.0,1.0,,1.0,4.0,6.0,10.0,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,3.0,6.0,,,,,,6.0,6.0,,,,,,1.0,0.5,0.6,0.5,,,,,,,,,105.6,,14.166666666666666,13.0,14.166666666666666,12.8,,,,,,,,,0.5,1.0,1.0,,,,,,0.5,0.5,0.52465,,0.52465,,,17.6,24.3,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,4.0,6.0,,,,,,,6.0,,0.5,0.6,,,,0.5,,1.0,,,,,1.0,,,,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612741,2007,2006-07,True
1112-200748-2550-2732-2736,1610612741,"Ben Wallace, Tyrus Thomas, Kirk Hinrich, Ben Gordon, Luol Deng","Wallace, Thomas, Hinrich, Gordon, Deng",1112-200748-2550-2732-2736,CHI,10395.0,33,173.0,-42.0,339.0,341.0,92.0,139.0,43.0,680.0,41.0,81.0,18.0,54.0,27.0,78.0,4.0,15.0,51.0,86.0,213.0,25.0,66.0,81.0,328.0,370.0,27.0,51.0,84.0,88.0,69.0,50.0,42.0,23.0,65.0,4.0,20.0,6.0,16.0,153.0,37.0,78.0,16.0,111.0,47.0,158.0,23.0,12.0,11.0,37.0,9.0,61.0,44.0,99.0,7.0,83.0,103.0,38.0,24.0,18.0,25.0,11.0,291.0,92.0,0.4883720930232558,0.56,0.92,0.3787878787878788,0.38461538461538464,0.40375586854460094,0.44265232974910396,0.5,0.23655913978494625,0.8421052631578947,0.6046511627906976,0.29365079365079366,0.6168831168831169,0.2787878787878788,0.21568627450980393,0.4523809523809524,0.6428571428571429,94.19913419913419,0.44,16.589970501474927,13.991202346041055,15.71976401179941,12.92375366568915,0.2903225806451613,0.5061728395061729,0.5942028985507246,0.4878048780487805,0.1935483870967742,0.3333333333333333,0.375,0.3333333333333333,0.27956989247311825,0.34615384615384615,0.35064935064935066,0.5925925925925926,0.053763440860215055,0.26666666666666666,0.26666666666666666,1.0,0.1827956989247312,0.5268817204301075,0.47567661870503597,0.528234375,0.4609679104477612,0.12460063897763578,0.15384615384615385,9.346948356807513,25.36969696969697,0.2713864306784661,21.0,6.0,21.0,17.0,24.0,6.0,18.0,6.0,1.0,0.39344262295081966,0.68,0.3055555555555556,0.7419354838709677,0.6818181818181818,0.4117647058823529,0.4117647058823529,0.42,1.0,2.0,5.0,14.0,6.0,16.0,38.0,102.0,19.0,12.0,17.0,12.0,4.0,3.0,102.0,0.375,0.47761194029850745,0.5795454545454546,0.9047619047619048,0.029850746268656716,0.5,0.208955223880597,0.35714285714285715,0.31097560975609756,20.0,20.0,4.0,37.0,23.0,19.0,2.0,2.0,14.0,13.0,0.45098039215686275,0.4868421052631579,0.0892018779342723,0.14814814814814814,0.01282051282051282,0.38461538461538464,0.5555555555555556,0.29850746268656714,0.11280487804878049,15.0,0.5555555555555556,0.4583333333333333,14.0,0.7,9.0,0.23076923076923078,0.2727272727272727,0.6666666666666666,11.0,22.0,1.0,15.0,16.0,0.55,,3.0,1.0,9.0,3.0,0.1111111111111111,0.1111111111111111,0.02040816326530612,0.08333333333333333,,,6.0,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,,3.0,,,,2.0,0.21428571428571427,,0.16666666666666666,,0.015151515151515152,1.0,0.125,1.0,,,,1610612741,2007,2006-07,True
1112-200748-2550-2732-2751,1610612741,"Ben Wallace, Tyrus Thomas, Kirk Hinrich, Ben Gordon, Viktor Khryapa","Wallace, Thomas, Hinrich, Gordon, Khryapa",1112-200748-2550-2732-2751,CHI,223.0,2,4.0,-8.0,7.0,6.0,2.0,1.0,,13.0,,1.0,,1.0,,1.0,,,3.0,,3.0,1.0,3.0,,3.0,11.0,,,,,3.0,3.0,,1.0,1.0,,,,,3.0,,1.0,,1.0,,1.0,,,,2.0,,2.0,2.0,2.0,,,1.0,,1.0,,1.0,1.0,3.0,2.0,,,1.0,0.3333333333333333,0.3333333333333333,,0.25,0.25,0.5,,0.5,,0.5,,,,,83.94618834080717,1.0,18.428571428571427,15.666666666666666,18.428571428571427,14.666666666666666,0.16666666666666666,,,,0.16666666666666666,,,,0.16666666666666666,,,,,,,,0.5,0.6666666666666666,0.5232083333333334,,0.63255,,,7.8,24.866666666666664,0.2857142857142857,1.0,,1.0,,,,,,,,,,1.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,1.0,1.0,1.0,1.0,,3.0,1.0,,1.0,,,1.0,3.0,1.0,1.5,1.5,1.0,,,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2007,2006-07,True
1112-200748-2550-2732-2768,1610612741,"Ben Wallace, Tyrus Thomas, Kirk Hinrich, Ben Gordon, Chris Duhon","Wallace, Thomas, Hinrich, Gordon, Duhon",1112-200748-2550-2732-2768,CHI,814.0,6,14.0,-14.0,31.0,30.0,17.0,17.0,6.0,61.0,6.0,13.0,3.0,4.0,1.0,6.0,1.0,1.0,4.0,10.0,23.0,2.0,5.0,7.0,33.0,47.0,5.0,13.0,6.0,14.0,6.0,4.0,3.0,2.0,5.0,1.0,2.0,1.0,,12.0,7.0,4.0,1.0,6.0,8.0,14.0,2.0,1.0,1.0,4.0,,5.0,3.0,11.0,1.0,9.0,11.0,3.0,,,,,28.0,17.0,0.3,0.3333333333333333,1.0,0.4,0.4,0.43478260869565216,0.4642857142857143,0.5,0.17857142857142858,0.5,0.5,0.5384615384615384,0.45454545454545453,0.5,0.2,0.25,0.75,107.91154791154791,,15.709677419354838,10.9,15.0,10.7,0.4642857142857143,0.46153846153846156,0.6666666666666666,0.3333333333333333,0.14285714285714285,0.75,0.75,0.3333333333333333,0.21428571428571427,0.16666666666666666,0.16666666666666666,,0.03571428571428571,1.0,1.0,1.0,0.14285714285714285,0.6428571428571429,0.5041892857142857,0.56855,0.525134375,0.1,0.12,6.0,25.4,0.5483870967741935,1.0,,1.0,1.0,1.0,1.0,1.0,,,0.2,0.3333333333333333,,,,0.25,0.25,0.25,,,1.0,3.0,1.0,3.0,4.0,17.0,1.0,1.0,4.0,1.0,1.0,,17.0,0.3333333333333333,0.40625,0.4473684210526316,1.0,,,0.1875,0.3333333333333333,0.5151515151515151,4.0,9.0,3.0,5.0,5.0,4.0,,,3.0,2.0,0.38461538461538464,0.35714285714285715,0.17391304347826086,0.3076923076923077,,0.8571428571428571,0.8,0.5625,0.15151515151515152,1.0,0.2,0.2,4.0,0.4444444444444444,1.0,0.3333333333333333,,0.3333333333333333,1.0,2.0,,2.0,6.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,1610612741,2007,2006-07,True
1112-200748-2550-2732-2804,1610612741,"Ben Wallace, Tyrus Thomas, Kirk Hinrich, Ben Gordon, Andres Nocioni","Wallace, Thomas, Hinrich, Gordon, Nocioni",1112-200748-2550-2732-2804,CHI,1692.0,16,28.0,-4.0,59.0,57.0,14.0,6.0,11.0,116.0,11.0,22.0,1.0,6.0,11.0,20.0,,2.0,5.0,23.0,48.0,1.0,7.0,7.0,56.0,60.0,9.0,13.0,30.0,16.0,3.0,5.0,15.0,1.0,16.0,,6.0,,9.0,33.0,10.0,15.0,1.0,20.0,13.0,33.0,6.0,6.0,,8.0,1.0,13.0,7.0,13.0,2.0,11.0,11.0,6.0,1.0,1.0,1.0,1.0,47.0,14.0,0.6521739130434783,0.6818181818181818,1.0,0.14285714285714285,0.14285714285714285,0.4791666666666667,0.44545454545454544,0.4745762711864407,0.12727272727272726,1.0,0.6818181818181818,0.4,0.7307692307692307,0.3870967741935484,0.1111111111111111,0.4,0.7,98.72340425531915,1.0,14.474576271186441,14.701754385964913,13.745762711864407,13.771929824561404,0.4,0.5,0.6470588235294118,0.5454545454545454,0.10909090909090909,0.16666666666666666,0.16666666666666666,,0.36363636363636365,0.55,0.55,0.8181818181818182,0.03636363636363636,,,,0.09090909090909091,0.5272727272727272,0.48457272727272727,0.5197888888888889,0.47322666666666663,0.10344827586206896,0.11764705882352941,9.022916666666667,25.014285714285712,0.23728813559322035,1.0,,1.0,4.0,5.0,,4.0,1.0,,0.38461538461538464,1.0,0.6,0.8571428571428571,1.0,0.2,0.2,0.2,,,,2.0,,2.0,2.0,18.0,1.0,3.0,2.0,1.0,3.0,,18.0,,0.5333333333333333,0.5625,1.0,,,0.13333333333333333,,0.32142857142857145,7.0,4.0,1.0,9.0,8.0,5.0,,,1.0,,0.6153846153846154,0.5,0.10416666666666667,0.22727272727272727,,0.5454545454545454,0.7777777777777778,0.26666666666666666,0.16071428571428573,4.0,0.4444444444444444,0.4444444444444444,4.0,1.0,2.0,0.3333333333333333,0.5,1.0,4.0,2.0,,3.0,,0.5714285714285714,,,,,2.0,,,0.07692307692307693,,,,,,,,,,,,,1.0,,1.0,,0.25,0.75,,,,1.0,0.3333333333333333,,,,,1610612741,2007,2006-07,True
1112-200748-2550-2736-2768,1610612741,"Ben Wallace, Tyrus Thomas, Kirk Hinrich, Luol Deng, Chris Duhon","Wallace, Thomas, Hinrich, Deng, Duhon",1112-200748-2550-2736-2768,CHI,3569.0,27,59.0,28.0,120.0,114.0,37.0,34.0,15.0,234.0,24.0,41.0,10.0,16.0,12.0,30.0,5.0,9.0,8.0,46.0,87.0,7.0,17.0,30.0,143.0,115.0,13.0,23.0,54.0,38.0,21.0,8.0,27.0,7.0,34.0,5.0,15.0,5.0,7.0,75.0,13.0,36.0,5.0,44.0,16.0,60.0,8.0,6.0,2.0,11.0,2.0,18.0,16.0,31.0,2.0,28.0,37.0,14.0,8.0,3.0,8.0,4.0,128.0,37.0,0.5869565217391305,0.627906976744186,1.0,0.4117647058823529,0.4117647058823529,0.5287356321839081,0.5432692307692307,0.592436974789916,0.16346153846153846,0.8333333333333334,0.75,0.34210526315789475,0.75,0.3191489361702128,0.25,0.6153846153846154,0.8571428571428571,94.41300084057158,0.5,14.533333333333333,16.00877192982456,13.558333333333334,15.447368421052632,0.3942307692307692,0.5853658536585366,0.7272727272727273,0.625,0.15384615384615385,0.625,0.625,0.5,0.28846153846153844,0.4,0.41379310344827586,0.5833333333333334,0.08653846153846154,0.5555555555555556,0.5555555555555556,1.0,0.07692307692307693,0.5576923076923077,0.48977740384615387,0.47928333333333334,0.50852,0.12389380530973451,0.14583333333333334,8.144827586206898,24.523529411764706,0.30833333333333335,2.0,,2.0,3.0,7.0,1.0,2.0,5.0,1.0,0.3888888888888889,0.75,0.6,0.7142857142857143,0.75,0.25,0.25,0.25,2.0,4.0,,3.0,2.0,7.0,16.0,42.0,2.0,3.0,5.0,2.0,5.0,4.0,42.0,0.2857142857142857,0.43333333333333335,0.5384615384615384,1.0,0.13333333333333333,0.5,0.1,,0.2937062937062937,8.0,14.0,3.0,15.0,10.0,9.0,,2.0,6.0,6.0,0.43478260869565216,0.5,0.10344827586206896,0.1951219512195122,0.03333333333333333,0.35294117647058826,0.6153846153846154,0.4666666666666667,0.1048951048951049,6.0,0.46153846153846156,0.46153846153846156,7.0,0.5,2.0,0.2222222222222222,0.3333333333333333,,4.0,6.0,1.0,5.0,5.0,0.5,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,0.16666666666666666,0.25,,,,1.0,0.14285714285714285,,,,,1610612741,2007,2006-07,True
1112-200748-2550-2736-2804,1610612741,"Ben Wallace, Tyrus Thomas, Kirk Hinrich, Luol Deng, Andres Nocioni","Wallace, Thomas, Hinrich, Deng, Nocioni",1112-200748-2550-2736-2804,CHI,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2007,2006-07,True
1112-200748-2550-2768-2804,1610612741,"Ben Wallace, Tyrus Thomas, Kirk Hinrich, Chris Duhon, Andres Nocioni","Wallace, Thomas, Hinrich, Duhon, Nocioni",1112-200748-2550-2768-2804,CHI,476.0,4,8.0,-6.0,17.0,18.0,2.0,3.0,2.0,35.0,4.0,6.0,,2.0,,1.0,1.0,2.0,1.0,4.0,9.0,1.0,3.0,2.0,13.0,19.0,,2.0,4.0,4.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,,,7.0,,3.0,1.0,6.0,1.0,7.0,2.0,1.0,1.0,3.0,,5.0,3.0,7.0,,1.0,2.0,1.0,,,,,13.0,2.0,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.4583333333333333,0.5,0.25,1.0,1.0,,1.0,0.14285714285714285,,1.0,1.0,105.88235294117646,,13.705882352941176,13.5,13.411764705882353,13.5,0.5,0.6666666666666666,0.8,0.5,0.16666666666666666,,,,0.08333333333333333,,,,0.16666666666666666,0.5,0.5,1.0,0.08333333333333333,0.75,0.5325125,,0.51195,0.07692307692307693,0.1,4.377777777777777,24.366666666666664,0.11764705882352941,,,,2.0,2.0,1.0,2.0,,,0.4,1.0,,,1.0,,,,,,,,,,,2.0,,2.0,,,,,2.0,,0.5,0.5,,,,,,0.15384615384615385,,2.0,,,1.0,1.0,,,,,0.5,,0.1111111111111111,0.16666666666666666,,,,1.0,,,,,1.0,0.5,1.0,0.5,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2007,2006-07,True
1112-200748-2552-2732-2768,1610612741,"Ben Wallace, Tyrus Thomas, Michael Sweetney, Ben Gordon, Chris Duhon","Wallace, Thomas, Sweetney, Gordon, Duhon",1112-200748-2552-2732-2768,CHI,26.0,1,,2.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,,,,,,,,1.0,1.0,,,,2.0,,,1.0,2.0,,,,1.0,,1.0,,1.0,,,2.0,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,2.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,110.76923076923076,,6.0,20.0,6.0,7.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,0.8745,,0.8745,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,2.0,,1.0,1.0,,,,,,1.0,,1.0,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2007,2006-07,True
1112-200748-2732-2736-2768,1610612741,"Ben Wallace, Tyrus Thomas, Ben Gordon, Luol Deng, Chris Duhon","Wallace, Thomas, Gordon, Deng, Duhon",1112-200748-2732-2736-2768,CHI,3412.0,25,57.0,-18.0,112.0,106.0,44.0,49.0,14.0,218.0,16.0,34.0,4.0,14.0,14.0,36.0,2.0,6.0,5.0,34.0,84.0,2.0,11.0,25.0,99.0,117.0,12.0,29.0,40.0,28.0,3.0,4.0,20.0,1.0,21.0,1.0,9.0,1.0,10.0,43.0,17.0,22.0,3.0,35.0,20.0,55.0,11.0,8.0,3.0,9.0,1.0,19.0,11.0,29.0,1.0,28.0,38.0,10.0,4.0,4.0,4.0,2.0,85.0,44.0,0.5882352941176471,0.6451612903225806,0.5,0.18181818181818182,0.2,0.40476190476190477,0.3894736842105263,0.4419642857142857,0.11578947368421053,0.75,0.6111111111111112,0.3541666666666667,0.6808510638297872,0.32142857142857145,0.4,0.5714285714285714,0.5909090909090909,92.00468933177022,0.5,16.321428571428573,14.943396226415095,15.589285714285714,14.31132075471698,0.35789473684210527,0.47058823529411764,0.5925925925925926,0.5625,0.14736842105263157,0.2857142857142857,0.3076923076923077,0.25,0.37894736842105264,0.3888888888888889,0.42424242424242425,0.7142857142857143,0.06315789473684211,0.3333333333333333,0.3333333333333333,0.5,0.05263157894736842,0.47368421052631576,0.46850425531914897,0.5650964285714285,0.4690951612903226,0.09803921568627451,0.10989010989010989,9.120238095238095,25.88181818181818,0.39285714285714285,,3.0,,10.0,10.0,,7.0,3.0,5.0,0.5263157894736842,0.9090909090909091,0.1,0.7142857142857143,0.8571428571428571,,,,1.0,2.0,,,1.0,2.0,18.0,41.0,,1.0,7.0,1.0,3.0,,41.0,0.5,0.3709677419354839,0.45555555555555555,,0.06451612903225806,0.5,,,0.41414141414141414,10.0,15.0,3.0,14.0,10.0,11.0,,1.0,10.0,10.0,0.3448275862068966,0.3888888888888889,0.13095238095238096,0.20588235294117646,0.08333333333333333,0.4444444444444444,0.6666666666666666,0.4838709677419355,0.1414141414141414,4.0,0.3333333333333333,0.36666666666666664,8.0,0.5333333333333333,1.0,0.125,,1.0,4.0,6.0,1.0,5.0,8.0,0.4,1.0,2.0,1.0,3.0,2.0,0.3333333333333333,0.07142857142857142,0.044444444444444446,0.13333333333333333,0.5,1.0,1.0,0.06666666666666667,,1.0,,,,,,,,,1.0,0.25,0.25,,,,2.0,0.3333333333333333,,,,,1610612741,2007,2006-07,True
1112-200748-2732-2768-2804,1610612741,"Ben Wallace, Tyrus Thomas, Ben Gordon, Chris Duhon, Andres Nocioni","Wallace, Thomas, Gordon, Duhon, Nocioni",1112-200748-2732-2768-2804,CHI,951.0,9,16.0,19.0,33.0,30.0,14.0,16.0,4.0,63.0,7.0,10.0,,3.0,7.0,13.0,1.0,2.0,5.0,14.0,26.0,4.0,7.0,4.0,44.0,25.0,3.0,9.0,16.0,12.0,9.0,5.0,8.0,3.0,11.0,1.0,4.0,,4.0,25.0,5.0,6.0,1.0,13.0,5.0,18.0,6.0,6.0,,1.0,,3.0,3.0,5.0,1.0,11.0,8.0,4.0,,,,,38.0,14.0,0.5714285714285714,0.6153846153846154,0.75,0.5714285714285714,0.5714285714285714,0.5384615384615384,0.6060606060606061,0.6111111111111112,0.21212121212121213,0.5,0.75,0.4166666666666667,0.8571428571428571,0.35714285714285715,0.5,1.0,0.6666666666666666,95.39432176656152,,15.878787878787879,14.233333333333333,14.848484848484848,13.7,0.30303030303030304,0.7,0.875,0.5714285714285714,0.09090909090909091,,,,0.3939393939393939,0.5384615384615384,0.5384615384615384,0.5714285714285714,0.06060606060606061,0.5,0.5,1.0,0.15151515151515152,0.5151515151515151,0.46587272727272727,0.40905,0.4892208333333334,0.11428571428571428,0.14285714285714285,9.803846153846154,25.728571428571428,0.42424242424242425,3.0,3.0,3.0,6.0,2.0,,2.0,,,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.6,0.6,0.6,,,1.0,3.0,1.0,3.0,2.0,21.0,2.0,,2.0,1.0,2.0,,21.0,0.3333333333333333,0.7916666666666666,0.8076923076923077,0.6666666666666666,,,0.25,0.3333333333333333,0.4772727272727273,1.0,5.0,2.0,6.0,8.0,4.0,,,1.0,1.0,0.8888888888888888,0.6,0.15384615384615385,0.2,,,0.25,0.4166666666666667,0.13636363636363635,2.0,0.6666666666666666,0.5,4.0,0.8,,,,1.0,1.0,2.0,,1.0,1.0,1.0,,1.0,,1.0,,,0.6666666666666666,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2007,2006-07,True
1112-200748-2736-2768-2804,1610612741,"Ben Wallace, Tyrus Thomas, Luol Deng, Chris Duhon, Andres Nocioni","Wallace, Thomas, Deng, Duhon, Nocioni",1112-200748-2736-2768-2804,CHI,97.0,1,2.0,2.0,5.0,4.0,,,1.0,9.0,1.0,2.0,,,,,,,1.0,1.0,2.0,,1.0,,2.0,,1.0,,2.0,,,1.0,1.0,,1.0,,1.0,,,2.0,,2.0,,2.0,,2.0,1.0,,1.0,2.0,1.0,2.0,,1.0,,1.0,,,,,,,2.0,,1.0,1.0,,,,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,,1.0,,1.0,,,1.0,,133.60824742268042,,9.6,12.25,7.2,12.25,0.6666666666666666,0.5,0.5,1.0,,,,,,,,,,,,,0.3333333333333333,1.0,0.5816666666666667,0.4431,,,,1.8,24.1,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2007,2006-07,True
